"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00,5.077561667,-0.006209444,5.083771111,-0.006209444
2015-12-31 22:00,5.119991944,-0.006606667,5.126598611,-0.006606667
2015-12-31 21:00,3.166569167,-0.006231944,3.172801111,-0.006231944
2015-12-31 20:00,2.133066667,-0.006001667,2.139068333,-0.006001667
2015-12-31 19:00,2.925231111,-0.006001667,2.931232778,-0.006001667
2015-12-31 18:00,2.061240833,0.006653611,2.054587222,0.006653611
2015-12-31 17:00,3.104573611,0.167341944,2.937231667,0.167341944
2015-12-31 16:00,4.184197222,1.197449722,2.986747500,1.197449722
2015-12-31 15:00,1.223065000,1.185461389,0.037603611,1.185461389
2015-12-31 14:00,3.481607222,2.104678056,1.376929167,2.104678056
2015-12-31 13:00,5.507558889,3.396896944,2.110661944,3.396896944
2015-12-31 12:00,2.907716944,3.701733611,-0.794016667,3.701733611
2015-12-31 11:00,2.655605556,2.992353611,-0.336748056,2.992353611
2015-12-31 10:00,3.477142222,1.406087500,2.071054722,1.406087500
2015-12-31 09:00,2.658845000,0.539627500,2.119217500,0.539627500
2015-12-31 08:00,3.108446111,0.013427222,3.095018889,0.013427222
2015-12-31 07:00,2.292773333,-0.005037500,2.297810833,-0.005037500
2015-12-31 06:00,2.489274167,-0.005145556,2.494419722,-0.005145556
2015-12-31 05:00,1.849914722,-0.004723889,1.854638611,-0.004723889
2015-12-31 04:00,1.168898333,-0.004886944,1.173785278,-0.004886944
2015-12-31 03:00,1.702448611,-0.005199722,1.707648333,-0.005199722
2015-12-31 02:00,1.134124444,-0.005038611,1.139163056,-0.005038611
2015-12-31 01:00,5.201485278,-0.003595000,5.205080278,-0.003595000
2015-12-31 00:00,12.028004722,-0.004047500,12.032052222,-0.004047500
2015-12-30 23:00,7.613996667,-0.004063056,7.618059722,-0.004063056
2015-12-30 22:00,4.328531111,-0.004066667,4.332597778,-0.004066667
2015-12-30 21:00,3.885687500,-0.004726944,3.890414444,-0.004726944
2015-12-30 20:00,2.340047778,-0.004361111,2.344408889,-0.004361111
2015-12-30 19:00,2.208138889,-0.004782778,2.212921667,-0.004782778
2015-12-30 18:00,1.581663056,0.101094444,1.480568611,0.101094444
2015-12-30 17:00,1.265120833,0.880538333,0.384582500,0.880538333
2015-12-30 16:00,2.306965000,1.847452500,0.459512500,1.847452500
2015-12-30 15:00,1.789152500,3.739279722,-1.950127222,3.739279722
2015-12-30 14:00,3.005874444,3.739177222,-0.733302778,3.739177222
2015-12-30 13:00,4.411049722,3.756548056,0.654501667,3.756548056
2015-12-30 12:00,5.061831944,3.384548056,1.677283889,3.384548056
2015-12-30 11:00,1.917690556,3.252695833,-1.335005278,3.252695833
2015-12-30 10:00,5.026240000,2.034229722,2.992010278,2.034229722
2015-12-30 09:00,5.742739167,0.594338056,5.148401111,0.594338056
2015-12-30 08:00,4.168753056,0.041396111,4.127356944,0.041396111
2015-12-30 07:00,1.635583889,-0.005185833,1.640769722,-0.005185833
2015-12-30 06:00,1.345754444,-0.005405833,1.351160278,-0.005405833
2015-12-30 05:00,1.329664444,-0.005084444,1.334748889,-0.005084444
2015-12-30 04:00,1.145726111,-0.004538333,1.150264444,-0.004538333
2015-12-30 03:00,1.789433889,-0.005362222,1.794796111,-0.005362222
2015-12-30 02:00,5.062560000,-0.004579167,5.067139167,-0.004579167
2015-12-30 01:00,8.011234444,-0.003941667,8.015176111,-0.003941667
2015-12-30 00:00,10.935285278,-0.004135833,10.939421111,-0.004135833
2015-12-29 23:00,9.885456389,-0.005057222,9.890513611,-0.005057222
2015-12-29 22:00,7.855010000,-0.004772778,7.859782778,-0.004772778
2015-12-29 21:00,4.848170833,-0.005915556,4.854086389,-0.005915556
2015-12-29 20:00,6.368439444,-0.004911667,6.373351111,-0.004911667
2015-12-29 19:00,2.143605278,-0.005515833,2.149121111,-0.005515833
2015-12-29 18:00,3.605122778,0.013285278,3.591837500,0.013285278
2015-12-29 17:00,1.227398611,0.242768056,0.984630556,0.242768056
2015-12-29 16:00,1.703004167,0.638390278,1.064613889,0.638390278
2015-12-29 15:00,1.562275556,1.228484167,0.333791389,1.228484167
2015-12-29 14:00,7.369890833,1.653665556,5.716225278,1.653665556
2015-12-29 13:00,7.267348611,2.079419722,5.187928889,2.079419722
2015-12-29 12:00,5.821750556,2.424375833,3.397374722,2.424375833
2015-12-29 11:00,1.882054444,3.225514722,-1.343460278,3.225514722
2015-12-29 10:00,4.254183056,2.279864722,1.974318333,2.279864722
2015-12-29 09:00,9.155569722,0.954672778,8.200896944,0.954672778
2015-12-29 08:00,2.168946389,0.043863333,2.125083056,0.043863333
2015-12-29 07:00,1.992501667,-0.004904167,1.997405833,-0.004904167
2015-12-29 06:00,2.496458333,-0.004661667,2.501120000,-0.004661667
2015-12-29 05:00,2.080285278,-0.004787222,2.085072500,-0.004787222
2015-12-29 04:00,1.599454722,-0.004620000,1.604074722,-0.004620000
2015-12-29 03:00,1.118527500,-0.004629444,1.123156944,-0.004629444
2015-12-29 02:00,1.083812500,-0.004951111,1.088763611,-0.004951111
2015-12-29 01:00,5.518695278,-0.005224167,5.523919444,-0.005224167
2015-12-29 00:00,8.560140556,-0.004208611,8.564349167,-0.004208611
2015-12-28 23:00,7.776063889,-0.004193056,7.780256944,-0.004193056
2015-12-28 22:00,4.510600000,-0.004140278,4.514740278,-0.004140278
2015-12-28 21:00,2.562713056,-0.004953333,2.567666389,-0.004953333
2015-12-28 20:00,6.667394167,-0.005427500,6.672821667,-0.005427500
2015-12-28 19:00,5.643868889,-0.006056944,5.649925833,-0.006056944
2015-12-28 18:00,3.523014444,0.044662222,3.478352222,0.044662222
