"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Sub Panel [kW]","AC Main [kW]","AC Guest [kW]","Compressor [kW]","Oven [kW]","Solar 2 [kW]"
2015-12-31 23:00:00,2.353787500,-0.007405556,2.361193056,-0.007405556,-1.936430000,-0.150328056,-0.147607778,0.000471389,-0.001296111,-0.000000000
2015-12-31 22:00:00,2.249447778,-0.007409444,2.256857222,-0.007409444,-1.978896389,-0.009005833,-0.147585278,0.000539722,-0.001283056,-0.000000000
2015-12-31 21:00:00,2.374990556,-0.007394444,2.382385000,-0.007394444,-1.960306389,-0.008988056,-0.283095278,0.000520278,-0.001255833,-0.000000000
2015-12-31 20:00:00,2.150252778,-0.007384444,2.157637222,-0.007384444,-1.882279444,-0.009122500,-0.145828889,0.000423056,-0.001036389,-0.000000000
2015-12-31 19:00:00,2.851633889,-0.007367222,2.859001111,-0.007367222,-1.845128611,-0.755877500,-0.146601389,0.000889167,-0.001730000,-0.000000000
2015-12-31 18:00:00,2.142344722,-0.018660000,2.161004722,-0.018660000,-1.247014444,-0.511923056,-0.277937778,-0.000002222,-0.000296111,-0.000000000
2015-12-31 17:00:00,1.905250833,0.462749444,1.442501389,0.462749444,-1.231679722,-0.422337778,-0.146016389,-0.000011944,-0.000200000,-0.000000000
2015-12-31 16:00:00,2.138027222,1.542448889,0.595578333,1.542448889,-1.264504444,-0.027660278,-0.168813889,0.000067500,-0.000189722,-0.000000000
2015-12-31 15:00:00,2.517255833,2.256957500,0.260298333,2.256957500,-1.397285000,-0.150519167,-0.266301111,0.000100556,-0.000372500,-0.000000000
2015-12-31 14:00:00,2.489048611,3.523276944,-1.034228333,3.523276944,-1.609011111,-0.009666389,-0.147250556,0.000134722,-0.000388611,-0.000000000
2015-12-31 13:00:00,2.872929167,4.252599722,-1.379670556,4.252599722,-1.589948333,-0.009528889,-0.301183333,0.000174167,-0.000523333,-0.000000000
2015-12-31 12:00:00,4.022512500,5.843398889,-1.820886389,5.843398889,-1.846615833,-0.009185833,-0.316668611,0.000454167,-0.001149167,-0.000000000
2015-12-31 11:00:00,3.225203889,5.332234167,-2.107030278,5.332234167,-1.846982778,-0.308900833,-0.319873611,0.000442222,-0.001336667,-0.000000000
2015-12-31 10:00:00,3.440963889,2.673525000,0.767438889,2.673525000,-1.905083333,-0.425567222,-0.396718611,0.000663611,-0.001976667,-0.000000000
2015-12-31 09:00:00,3.377841667,0.833853056,2.543988611,0.833853056,-1.650442500,-0.747005000,-0.295031944,0.000177500,-0.001559444,-0.000000000
2015-12-31 08:00:00,3.422461389,0.057603056,3.364858333,0.057603056,-1.374808333,-0.946035000,-0.425158889,-0.000011111,-0.000826111,-0.000000000
2015-12-31 07:00:00,2.604566944,-0.007285278,2.611852222,-0.007285278,-1.200869167,-0.916748056,-0.357513056,-0.000097778,-0.000453889,-0.000000000
2015-12-31 06:00:00,1.669242500,-0.007398056,1.676640556,-0.007398056,-1.234216944,-0.009818889,-0.307487778,0.000068889,-0.000217778,-0.000000000
2015-12-31 05:00:00,1.569496667,-0.007355833,1.576852500,-0.007355833,-1.240593889,-0.009821667,-0.208683889,0.000069722,-0.000218056,-0.000000000
2015-12-31 04:00:00,1.840751389,-0.007402500,1.848153889,-0.007402500,-1.314046944,-0.009765278,-0.401308889,0.000098333,-0.000310278,-0.000000000
2015-12-31 03:00:00,1.620995278,-0.007451944,1.628447222,-0.007451944,-1.253060833,-0.009907778,-0.217812500,0.000062778,-0.000193333,-0.000000000
2015-12-31 02:00:00,1.591078333,-0.007485556,1.598563889,-0.007485556,-1.251298889,-0.009882222,-0.208570556,0.000076111,-0.000225000,-0.000000000
2015-12-31 01:00:00,1.763447222,-0.007502500,1.770949722,-0.007502500,-1.191870833,-0.010029444,-0.208960556,0.000051667,-0.000130833,-0.000000000
2015-12-31 00:00:00,2.810094444,-0.007485000,2.817579444,-0.007485000,-1.291861944,-0.121409444,-0.206620278,0.000047778,-0.000226111,-0.000000000
2015-12-30 23:00:00,2.230455000,-0.007466667,2.237921667,-0.007466667,-1.646448889,-0.329453056,-0.137355278,0.000150556,-0.000753333,-0.000000000
2015-12-30 22:00:00,2.139081389,-0.007432778,2.146514167,-0.007432778,-1.744725000,-0.266369167,-0.011349722,0.000236389,-0.000878333,-0.000000000
2015-12-30 21:00:00,2.145549722,-0.007366389,2.152916111,-0.007366389,-1.556182500,-0.342807500,-0.137201389,0.000136667,-0.000694167,-0.000000000
2015-12-30 20:00:00,2.111606667,-0.007335000,2.118941667,-0.007335000,-1.485166111,-0.378869722,-0.137362778,0.000104167,-0.000608889,-0.000000000
2015-12-30 19:00:00,2.172100833,-0.007291667,2.179392500,-0.007291667,-1.642375000,-0.290726944,-0.136740833,0.000160278,-0.000666667,-0.000000000
2015-12-30 18:00:00,2.167849444,0.066273611,2.101575833,0.066273611,-1.959537500,-0.078919722,-0.011587222,0.000382778,-0.001025556,-0.000000000
2015-12-30 17:00:00,1.750836111,0.904426944,0.846409167,0.904426944,-1.354674444,-0.150602222,-0.137323056,0.000092500,-0.000277500,-0.000000000
2015-12-30 16:00:00,2.043241111,3.552715278,-1.509474167,3.552715278,-1.276449167,-0.046226667,-0.010926111,0.000063333,-0.000181111,-0.000000000
2015-12-30 15:00:00,2.191303056,4.096110278,-1.904807222,4.096110278,-1.206053889,-0.114892500,-0.139628333,0.000038611,-0.000157778,-0.000000000
2015-12-30 14:00:00,2.285830000,5.980426944,-3.694596944,5.980426944,-1.245520000,-0.151387222,-0.138257778,0.000031667,-0.000188056,-0.000000000
2015-12-30 13:00:00,2.481328056,4.578491667,-2.097163611,4.578491667,-1.261104167,-0.152055278,-0.093735278,0.000048889,-0.000238056,-0.000000000
2015-12-30 12:00:00,3.265695000,3.925743611,-0.660048611,3.925743611,-1.233056111,-0.010063889,-0.198870556,0.000053056,-0.000184167,-0.000000000
2015-12-30 11:00:00,2.858792778,2.800434444,0.058358333,2.800434444,-1.717361667,-0.175650833,-0.160059722,-0.086346389,-0.001206389,-0.000000000
2015-12-30 10:00:00,3.070520278,2.210363889,0.860156389,2.210363889,-1.771951667,-0.323341389,-0.266276111,0.000473056,-0.001597778,-0.000000000
2015-12-30 09:00:00,2.933763333,0.616166389,2.317596944,0.616166389,-1.776943333,-0.327303333,-0.144275278,0.000758889,-0.001664167,-0.000000000
2015-12-30 08:00:00,2.876691389,0.019458333,2.857233056,0.019458333,-1.270272222,-0.655101944,-0.276241944,-0.000009167,-0.000468333,-0.000000000
2015-12-30 07:00:00,2.091678333,-0.007328333,2.099006667,-0.007328333,-1.235975556,-0.594382222,-0.144065000,-0.000029444,-0.000313889,-0.000000000
2015-12-30 06:00:00,1.717369167,-0.007477778,1.724846944,-0.007477778,-1.259034167,-0.009794444,-0.331678056,0.000081944,-0.000203889,-0.000000000
2015-12-30 05:00:00,1.587782500,-0.007530278,1.595312778,-0.007530278,-1.280311111,-0.009834167,-0.163358333,0.000082222,-0.000216111,-0.000000000
2015-12-30 04:00:00,1.493911111,-0.007580556,1.501491667,-0.007580556,-1.224353333,-0.009988889,-0.146761389,0.000056389,-0.000123333,-0.000000000
2015-12-30 03:00:00,1.730009722,-0.007603333,1.737613056,-0.007603333,-1.278490278,-0.009872222,-0.322778333,0.000087222,-0.000216111,-0.000000000
2015-12-30 02:00:00,1.685419167,-0.007587222,1.693006389,-0.007587222,-1.400672500,-0.010342500,-0.147083889,-0.000020000,0.000115000,-0.000000000
2015-12-30 01:00:00,2.167546944,-0.007527222,2.175074167,-0.007527222,-1.653354722,-0.010591111,-0.146126944,-0.000084444,0.000307500,-0.000000000
2015-12-30 00:00:00,3.356345278,-0.007493056,3.363838333,-0.007493056,-1.873517500,-0.009206389,-0.283925833,0.000399722,-0.001083056,-0.000000000
2015-12-29 23:00:00,2.241246667,-0.007402778,2.248649444,-0.007402778,-1.785990556,-0.150196667,-0.192837500,0.000309167,-0.000970278,-0.000000000
2015-12-29 22:00:00,2.279409167,-0.007341111,2.286750278,-0.007341111,-1.837160000,-0.187140278,-0.146094444,0.000296389,-0.000979444,-0.000000000
2015-12-29 21:00:00,2.275353889,-0.007336389,2.282690278,-0.007336389,-1.774485556,-0.237103333,-0.138801389,0.000315278,-0.001052500,-0.000000000
2015-12-29 20:00:00,2.153353056,-0.007347222,2.160700278,-0.007347222,-1.600493611,-0.169075278,-0.273837222,0.000171667,-0.000578611,-0.000000000
2015-12-29 19:00:00,2.560445556,-0.007304722,2.567750278,-0.007304722,-1.736635556,-0.156366944,-0.145775833,0.000217222,0.382096944,-0.000000000
2015-12-29 18:00:00,3.073886389,-0.016807222,3.090693611,-0.016807222,-1.738356667,-0.080769167,-0.138691944,0.000197500,0.987203056,-0.000000000
2015-12-29 17:00:00,2.955835278,0.259718611,2.696116667,0.259718611,-1.689928333,-0.009734444,-0.209310556,0.000140556,0.916157222,-0.000000000
2015-12-29 16:00:00,3.060920000,0.696487500,2.364432500,0.696487500,-1.715179444,-0.150360556,-0.139061667,0.000175556,0.394436389,-0.000000000
2015-12-29 15:00:00,2.553275000,1.235651944,1.317623056,1.235651944,-1.588911944,-0.009348889,-0.267344722,0.000253611,-0.000741389,-0.000000000
2015-12-29 14:00:00,2.612910556,6.785346667,-4.172436111,6.785346667,-1.553350278,-0.150457778,-0.156722778,0.000185278,-0.000824722,-0.000000000
2015-12-29 13:00:00,3.029341944,4.080074167,-1.050732222,4.080074167,-1.607839444,-0.159139167,-0.299657500,0.000247778,-0.000863889,-0.000000000
2015-12-29 12:00:00,3.780707500,3.109902222,0.670805278,3.109902222,-1.460732222,-0.194011389,-0.313664167,0.000128889,-0.000590556,-0.000000000
2015-12-29 11:00:00,2.913065833,4.553379722,-1.640313889,4.553379722,-1.692109167,-0.168726111,-0.312673333,0.000540833,-0.001503889,-0.000000000
2015-12-29 10:00:00,3.582334444,3.212813333,0.369521111,3.212813333,-2.019466111,-0.532779167,-0.311002778,0.000889167,-0.002940278,-0.000000000
2015-12-29 09:00:00,3.208044444,0.986211111,2.221833333,0.986211111,-1.573914167,-0.636317500,-0.310638333,0.000346944,-0.001706389,-0.000000000
2015-12-29 08:00:00,3.352366111,0.014683056,3.337683056,0.014683056,-1.233653056,-1.103861667,-0.343149167,-0.000054167,-0.000897778,-0.000000000
2015-12-29 07:00:00,2.885082778,-0.007281111,2.892363889,-0.007281111,-1.228436111,-1.175018611,-0.353316389,-0.000136944,-0.000649722,-0.000000000
2015-12-29 06:00:00,1.748173889,-0.007319167,1.755493056,-0.007319167,-1.222157778,-0.009839167,-0.393140556,0.000077778,-0.000248611,-0.000000000
2015-12-29 05:00:00,1.764177778,-0.007365000,1.771542778,-0.007365000,-1.295978889,-0.009842222,-0.324007222,0.000093056,-0.000304722,-0.000000000
2015-12-29 04:00:00,1.615551944,-0.007401389,1.622953333,-0.007401389,-1.244643056,-0.009994167,-0.246619167,0.000062500,-0.000190556,-0.000000000
2015-12-29 03:00:00,1.767295278,-0.007376389,1.774671667,-0.007376389,-1.252576389,-0.009890000,-0.384454722,0.000083889,-0.000274444,-0.000000000
2015-12-29 02:00:00,1.643295833,-0.007392500,1.650688333,-0.007392500,-1.287365556,-0.009849722,-0.209134167,0.000090278,-0.000305278,-0.000000000
2015-12-29 01:00:00,2.196156944,-0.007395556,2.203552500,-0.007395556,-1.479382222,-0.009420833,-0.359926944,0.000249722,-0.000836944,-0.000000000
2015-12-29 00:00:00,2.965619167,-0.007349167,2.972968333,-0.007349167,-1.545082778,-0.080218333,-0.145947778,0.000262778,-0.000989444,-0.000000000
2015-12-28 23:00:00,2.339138611,-0.007378056,2.346516667,-0.007378056,-1.514726667,-0.423273056,-0.281602222,0.000178333,-0.001112778,-0.000000000
2015-12-28 22:00:00,2.414681389,-0.007354167,2.422035556,-0.007354167,-1.619718056,-0.478240833,-0.196900000,0.000212778,-0.001274722,-0.000000000
2015-12-28 21:00:00,2.255938333,-0.007324722,2.263263056,-0.007324722,-1.537631944,-0.362190556,-0.235638056,0.000211944,-0.001097222,-0.000000000
2015-12-28 20:00:00,2.524962778,-0.007266667,2.532229444,-0.007266667,-1.563491389,-0.541130833,-0.295234444,0.000164722,-0.001111667,-0.000000000
2015-12-28 19:00:00,2.585224167,-0.007243333,2.592467500,-0.007243333,-1.711987500,-0.420935278,-0.324446389,0.000348056,-0.001433611,-0.000000000
2015-12-28 18:00:00,4.201124444,-0.007586111,4.208710556,-0.007586111,-2.325707222,-0.384688333,-0.377533056,0.001466389,0.977298056,-0.000000000
2015-12-28 17:00:00,2.460203333,0.362357500,2.097845833,0.362357500,-1.691059444,-0.322751667,-0.335258333,0.000430556,-0.001475833,-0.000000000
2015-12-28 16:00:00,2.416775000,1.385168889,1.031606111,1.385168889,-1.282866944,-0.159055000,-0.298150278,0.000072222,-0.000360000,-0.000000000
2015-12-28 15:00:00,2.587296389,3.363921389,-0.776625000,3.363921389,-1.405970833,-0.157565278,-0.304670556,0.000199722,-0.000742222,-0.000000000
2015-12-28 14:00:00,2.907367778,3.725616667,-0.818248889,3.725616667,-1.548919167,-0.309491389,-0.324574444,0.000261389,-0.001148333,-0.000000000
2015-12-28 13:00:00,3.217605278,3.530877778,-0.313272500,3.530877778,-1.606090000,-0.157120833,-0.495872778,0.000252222,-0.001107500,-0.000000000
2015-12-28 12:00:00,3.998275833,3.188690000,0.809585833,3.188690000,-1.615946944,-0.218753611,-0.355374444,0.000260000,-0.001180556,-0.000000000
2015-12-28 11:00:00,3.650032500,3.312655000,0.337377500,3.312655000,-1.935252500,-0.449001944,-0.542765278,0.000194722,-0.001257222,-0.000000000
2015-12-28 10:00:00,4.047820556,2.137223056,1.910597500,2.137223056,-2.186482500,-0.593392778,-0.551827778,0.000183333,-0.001261667,-0.000000000
2015-12-28 09:00:00,3.656375000,0.917407500,2.738967500,0.917407500,-1.805231389,-0.668120556,-0.494227222,0.000585278,-0.001929444,-0.000000000
2015-12-28 08:00:00,3.584007778,0.046971111,3.537036667,0.046971111,-1.309523889,-1.142987500,-0.459050278,-0.000060833,-0.000958056,-0.000000000
2015-12-28 07:00:00,2.972972500,-0.007206389,2.980178889,-0.007206389,-1.203917778,-1.096812778,-0.546428333,-0.000086389,-0.000776389,-0.000000000
2015-12-28 06:00:00,1.795088056,-0.007313333,1.802401389,-0.007313333,-1.169573889,-0.009769722,-0.478601389,0.000075556,-0.000230556,-0.000000000
2015-12-28 05:00:00,1.881752778,-0.007388056,1.889140833,-0.007388056,-1.226696111,-0.009767222,-0.515608333,0.000091389,-0.000296389,-0.000000000
2015-12-28 04:00:00,1.781489444,-0.007434444,1.788923889,-0.007434444,-1.193715278,-0.009828611,-0.457739167,0.000087222,-0.000277222,-0.000000000
2015-12-28 03:00:00,1.830190556,-0.007460278,1.837650833,-0.007460278,-1.193665278,-0.009920833,-0.486546667,0.000069722,-0.000202500,-0.000000000
2015-12-28 02:00:00,1.815411944,-0.007455000,1.822866944,-0.007455000,-1.235642222,-0.009815278,-0.441618056,0.000095000,-0.000312222,-0.000000000
2015-12-28 01:00:00,2.080932222,-0.007411389,2.088343611,-0.007411389,-1.295428611,-0.009902222,-0.408078333,0.000081389,-0.000259167,-0.000000000
2015-12-28 00:00:00,3.190039444,-0.007432222,3.197471667,-0.007432222,-1.600832778,-0.015279167,-0.373796389,0.000340000,-0.001136667,-0.000000000
2015-12-27 23:00:00,2.453671944,-0.007448056,2.461120000,-0.007448056,-1.584539722,-0.400664167,-0.356198889,0.000216389,-0.001156111,-0.000000000
2015-12-27 22:00:00,1.968311389,-0.007457500,1.975768889,-0.007457500,-1.494669167,-0.134231944,-0.203703056,0.000206944,-0.000788056,-0.000000000
2015-12-27 21:00:00,1.945026944,-0.007363333,1.952390278,-0.007363333,-1.688363889,-0.015900556,-0.111535833,0.000265278,-0.000841667,-0.000000000
2015-12-27 20:00:00,1.943680000,-0.007308611,1.950988611,-0.007308611,-1.775311667,-0.015985278,-0.034791667,0.000238611,-0.000696389,-0.000000000
2015-12-27 19:00:00,1.876167500,-0.007322778,1.883490278,-0.007322778,-1.720241111,-0.015818056,-0.011292778,0.000258056,-0.000813889,-0.000000000
2015-12-27 18:00:00,1.887316389,-0.013400556,1.900716944,-0.013400556,-1.742105556,-0.015797500,-0.011161111,0.000263611,-0.000814722,-0.000000000
2015-12-27 17:00:00,1.894500556,0.001386111,1.893114444,0.001386111,-1.744160278,-0.015605833,-0.011409444,0.000465556,-0.001241111,-0.000000000
2015-12-27 16:00:00,2.385010833,0.322347222,2.062663611,0.322347222,-1.692510278,-0.015770556,-0.011462500,0.000487778,-0.001258333,-0.000000000
2015-12-27 15:00:00,2.455229444,0.529519167,1.925710278,0.529519167,-1.747437778,-0.015744722,-0.011559167,0.000420556,-0.001185000,-0.000000000
2015-12-27 14:00:00,2.218779444,0.442865278,1.775914167,0.442865278,-1.512808056,-0.016212500,-0.011244167,0.000179167,-0.000557500,-0.000000000
2015-12-27 13:00:00,2.865995833,0.527833611,2.338162222,0.527833611,-1.923323611,-0.015763889,-0.011714444,0.000374167,-0.001045000,-0.000000000
2015-12-27 12:00:00,3.798101667,0.471359444,3.326742222,0.471359444,-1.996685833,-0.015855000,-0.011601389,0.000399722,-0.001069722,-0.000000000
2015-12-27 11:00:00,2.496139167,0.433624167,2.062515000,0.433624167,-1.784269722,-0.015954444,-0.011468889,0.000394444,-0.000966389,-0.000000000
2015-12-27 10:00:00,2.413856111,0.022593333,2.391262778,0.022593333,-1.707280556,-0.016116944,-0.011486944,0.000298056,-0.000800278,-0.000000000
2015-12-27 09:00:00,2.671453611,0.001609722,2.669843889,0.001609722,-1.962276389,-0.015635278,-0.012037500,0.000945278,-0.001626389,-0.000000000
2015-12-27 08:00:00,2.198253056,-0.010918056,2.209171111,-0.010918056,-1.483596667,-0.016563333,-0.011407500,0.000314444,-0.000676944,-0.000000000
2015-12-27 07:00:00,1.561481667,-0.007595278,1.569076944,-0.007595278,-1.274023611,-0.148858889,-0.011034167,0.000054444,-0.000193056,-0.000000000
2015-12-27 06:00:00,1.613810833,-0.007471389,1.621282222,-0.007471389,-1.211165278,-0.282351667,-0.010857500,0.000011944,-0.000134444,-0.000000000
2015-12-27 05:00:00,1.533325000,-0.007376111,1.540701111,-0.007376111,-1.257686389,-0.156645000,-0.010883889,0.000047778,-0.000184444,-0.000000000
2015-12-27 04:00:00,1.701427500,-0.007347222,1.708774722,-0.007347222,-1.263855833,-0.326315556,-0.010827778,0.000020833,-0.000192222,-0.000000000
2015-12-27 03:00:00,1.652614444,-0.007338333,1.659952778,-0.007338333,-1.251974444,-0.289852500,-0.010744444,0.000008056,-0.000163611,-0.000000000
2015-12-27 02:00:00,2.250930833,-0.007360000,2.258290833,-0.007360000,-1.694704444,-0.432655556,-0.010226667,-0.000331944,0.000286111,-0.000000000
2015-12-27 01:00:00,2.666652778,-0.007364167,2.674016944,-0.007364167,-1.729671944,-0.595002500,-0.011117500,0.000007500,-0.000809444,-0.000000000
2015-12-27 00:00:00,3.819066111,-0.007457222,3.826523333,-0.007457222,-1.870887778,-0.733291111,-0.011796389,0.000202500,-0.001435000,-0.000000000
2015-12-26 23:00:00,2.828750278,-0.007400000,2.836150278,-0.007400000,-1.983185556,-0.726529167,-0.011893611,0.000351111,-0.001945000,-0.000000000
2015-12-26 22:00:00,2.741456389,-0.007320556,2.748776944,-0.007320556,-1.880607222,-0.748316667,-0.011532500,0.000210000,-0.001450833,-0.000000000
2015-12-26 21:00:00,2.437202500,-0.007308611,2.444511111,-0.007308611,-1.604467222,-0.727784444,-0.011090278,0.000078889,-0.000716944,-0.000000000
2015-12-26 20:00:00,2.576801944,-0.007308889,2.584110833,-0.007308889,-1.609972778,-0.854170000,-0.011201111,0.000061389,-0.000906111,-0.000000000
2015-12-26 19:00:00,3.051732500,-0.007195000,3.058927500,-0.007195000,-1.882355278,-1.062162500,-0.011320278,0.000082778,-0.001406667,-0.000000000
2015-12-26 18:00:00,2.609464444,-0.024986944,2.634451389,-0.024986944,-1.976253889,-0.504671389,-0.011305556,0.000260000,-0.001182222,-0.000000000
2015-12-26 17:00:00,2.232333889,0.095527778,2.136806111,0.095527778,-1.719652500,-0.392572778,-0.011337778,0.000247222,-0.000938611,-0.000000000
2015-12-26 16:00:00,2.474273611,0.360556667,2.113716944,0.360556667,-1.590909167,-0.197094722,-0.011293889,0.000228056,-0.000825278,-0.000000000
2015-12-26 15:00:00,2.733954444,1.375211944,1.358742500,1.375211944,-1.732085000,-0.289325278,-0.011586389,0.000338889,-0.001263889,-0.000000000
2015-12-26 14:00:00,2.622076944,1.598286389,1.023790556,1.598286389,-1.724328056,-0.180803056,-0.011583611,0.000390556,-0.001156111,-0.000000000
2015-12-26 13:00:00,2.929192500,1.891428889,1.037763611,1.891428889,-1.668576389,-0.306990000,-0.011453056,0.000315000,-0.001114167,-0.000000000
2015-12-26 12:00:00,3.262893333,1.810732500,1.452160833,1.810732500,-1.429980833,-0.016267500,-0.011293611,0.000203611,-0.000533611,-0.000000000
2015-12-26 11:00:00,2.598653611,1.600392222,0.998261389,1.600392222,-1.863443889,-0.015476389,-0.011932222,0.000785556,-0.001680833,-0.000000000
2015-12-26 10:00:00,2.756783056,0.941215556,1.815567500,0.941215556,-2.032934722,-0.015191944,-0.012162222,0.001018056,-0.001998611,-0.000000000
2015-12-26 09:00:00,2.496099167,0.272078333,2.224020833,0.272078333,-1.784956111,-0.015663889,-0.011846389,0.000602778,-0.001392500,-0.000000000
2015-12-26 08:00:00,2.035887222,0.044612778,1.991274444,0.044612778,-1.322976111,-0.016618333,-0.011062778,0.000108889,-0.000256111,-0.000000000
2015-12-26 07:00:00,1.561955000,-0.007260000,1.569215000,-0.007260000,-1.318042778,-0.137592500,-0.011026944,0.000098056,-0.000276944,-0.000000000
2015-12-26 06:00:00,1.460064722,-0.007368333,1.467433056,-0.007368333,-1.264792222,-0.076821944,-0.011002222,0.000082500,-0.000206667,-0.000000000
2015-12-26 05:00:00,1.542805556,-0.007406389,1.550211944,-0.007406389,-1.357511944,-0.076865000,-0.011114167,0.000112222,-0.000284444,-0.000000000
2015-12-26 04:00:00,1.557806111,-0.007415278,1.565221389,-0.007415278,-1.300169444,-0.136873611,-0.011126667,0.000096389,-0.000290000,-0.000000000
2015-12-26 03:00:00,1.485478056,-0.007423056,1.492901111,-0.007423056,-1.350548611,-0.026201389,-0.011110833,0.000118056,-0.000260833,-0.000000000
2015-12-26 02:00:00,1.483896667,-0.007411389,1.491308056,-0.007411389,-1.251048333,-0.127975000,-0.010942222,0.000054722,-0.000154722,-0.000000000
2015-12-26 01:00:00,1.679004722,-0.007424722,1.686429444,-0.007424722,-1.208999444,-0.136790556,-0.010913889,0.000043611,-0.000131944,-0.000000000
2015-12-26 00:00:00,3.296680556,-0.007469444,3.304150000,-0.007469444,-1.963192500,-0.142396111,-0.012058889,0.000543611,-0.001539167,-0.000000000
2015-12-25 23:00:00,2.079437778,-0.007554167,2.086991944,-0.007554167,-1.822995000,-0.134388056,-0.011750000,0.000432222,-0.001168056,-0.000000000
2015-12-25 22:00:00,1.365510000,-0.007510000,1.373020000,-0.007510000,-1.235331111,-0.016586944,-0.010991111,0.000091389,-0.000180833,-0.000000000
2015-12-25 21:00:00,1.458951389,-0.007435278,1.466386667,-0.007435278,-1.337558333,-0.016338889,-0.011031389,0.000118889,-0.000251944,-0.000000000
2015-12-25 20:00:00,1.397662222,-0.007393333,1.405055556,-0.007393333,-1.277263333,-0.016358056,-0.010908333,0.000094167,-0.000191667,-0.000000000
2015-12-25 19:00:00,1.413494167,-0.007287500,1.420781667,-0.007287500,-1.277683056,-0.016362500,-0.010935833,0.000107778,-0.000221667,-0.000000000
2015-12-25 18:00:00,1.461271389,-0.011835278,1.473106667,-0.011835278,-1.339367222,-0.016463611,-0.011030000,0.000110278,-0.000231944,-0.000000000
2015-12-25 17:00:00,1.474030556,0.350361667,1.123668889,0.350361667,-1.350557778,-0.016470833,-0.011120556,0.000131667,-0.000286944,-0.000000000
2015-12-25 16:00:00,2.004776944,0.704736944,1.300040000,0.704736944,-1.297929444,-0.016691389,-0.011095278,0.000105278,-0.000241667,-0.000000000
2015-12-25 15:00:00,2.098057778,1.325683611,0.772374167,1.325683611,-1.372817222,-0.016655000,-0.011033056,0.000102778,-0.000240000,-0.000000000
2015-12-25 14:00:00,2.362531667,2.193204167,0.169327500,2.193204167,-1.618437222,-0.016284167,-0.011440833,0.000242222,-0.000617778,-0.000000000
2015-12-25 13:00:00,2.895312222,4.408830556,-1.513518333,4.408830556,-1.883157778,-0.015992222,-0.011788889,0.000387222,-0.001060278,-0.000000000
2015-12-25 12:00:00,3.614966111,1.638908889,1.976057222,1.638908889,-1.776945833,-0.016415833,-0.011411944,0.000170833,-0.000479722,-0.000000000
2015-12-25 11:00:00,2.553441667,1.540232778,1.013208889,1.540232778,-1.812632222,-0.016063056,-0.011510000,0.000289722,-0.000789722,-0.000000000
2015-12-25 10:00:00,2.546473611,1.201578333,1.344895278,1.201578333,-1.812389167,-0.015825000,-0.011686111,0.000538333,-0.001193611,-0.000000000
2015-12-25 09:00:00,2.591978056,0.561925833,2.030052222,0.561925833,-1.869341111,-0.015669444,-0.011956389,0.000813056,-0.001491944,-0.000000000
2015-12-25 08:00:00,1.982867500,0.007318611,1.975548889,0.007318611,-1.265790278,-0.016976944,-0.011024722,0.000065556,-0.000145556,-0.000000000
2015-12-25 07:00:00,1.345753889,-0.007472500,1.353226389,-0.007472500,-1.204242778,-0.017105556,-0.010887778,0.000046389,-0.000087222,-0.000000000
2015-12-25 06:00:00,1.408493611,-0.007575000,1.416068611,-0.007575000,-1.258103056,-0.017133333,-0.011022778,0.000061667,-0.000129444,-0.000000000
2015-12-25 05:00:00,1.387786667,-0.007579722,1.395366389,-0.007579722,-1.258456111,-0.017230833,-0.010997222,0.000049167,-0.000110000,-0.000000000
2015-12-25 04:00:00,1.341584167,-0.007566944,1.349151111,-0.007566944,-1.206509722,-0.017328611,-0.011013056,0.000045000,-0.000090556,-0.000000000
2015-12-25 03:00:00,1.434485556,-0.007576111,1.442061667,-0.007576111,-1.306718333,-0.017049444,-0.011046667,0.000063889,-0.000120278,-0.000000000
2015-12-25 02:00:00,1.339282500,-0.007596389,1.346878889,-0.007596389,-1.198581389,-0.017096667,-0.010924722,0.000042222,-0.000068056,-0.000000000
2015-12-25 01:00:00,1.647691389,-0.007526389,1.655217778,-0.007526389,-1.282301111,-0.016939722,-0.010998056,0.000056667,-0.000097222,-0.000000000
2015-12-25 00:00:00,2.603136944,-0.007445556,2.610582500,-0.007445556,-1.335903889,-0.076492500,-0.011095278,0.000055278,-0.000161111,-0.000000000
2015-12-24 23:00:00,2.373661667,-0.007270556,2.380932222,-0.007270556,-1.851306944,-0.396555833,-0.011586667,0.000246944,-0.001001667,-0.000000000
2015-12-24 22:00:00,2.396389722,-0.007182778,2.403572500,-0.007182778,-1.901285556,-0.387730000,-0.011654722,0.000315278,-0.001207778,-0.000000000
2015-12-24 21:00:00,2.532835000,-0.007173889,2.540008889,-0.007173889,-1.928251944,-0.497404444,-0.011575556,0.000303333,-0.001291944,-0.000000000
2015-12-24 20:00:00,2.556120000,-0.007140833,2.563260833,-0.007140833,-1.991120278,-0.454369167,-0.011668056,0.000477500,-0.001691944,-0.000000000
2015-12-24 19:00:00,3.088833611,-0.007122500,3.095956111,-0.007122500,-2.350361667,-0.621623056,-0.012286944,0.001246944,-0.002667500,-0.000000000
2015-12-24 18:00:00,2.296049167,0.077910000,2.218139167,0.077910000,-2.131981667,-0.055265278,-0.011914444,0.000859444,-0.001947778,-0.000000000
2015-12-24 17:00:00,2.153643889,0.438557222,1.715086667,0.438557222,-2.017455278,-0.015501111,-0.012017222,0.000761944,-0.001738611,-0.000000000
