"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-12-31 23:00,1.611217222,-0.009998611,1.611217222,-0.009998611,-0.000000000
2015-12-31 22:00,1.602441667,-0.009999722,1.602441667,-0.009999722,-0.000000000
2015-12-31 21:00,2.017779167,-0.009996111,2.017779167,-0.009996111,-0.000000000
2015-12-31 20:00,2.154229722,-0.009672222,2.154229722,-0.009672222,-0.000000000
2015-12-31 19:00,1.220558056,-0.009404444,1.220558056,-0.009404444,-0.000000000
2015-12-31 18:00,0.514805833,-0.030348611,0.514805833,-0.030348611,-0.000000000
2015-12-31 17:00,0.451058889,0.073056667,0.365685556,0.073056667,0.085373333
2015-12-31 16:00,0.502386111,0.557982500,-0.055596389,0.557982500,0.557982500
2015-12-31 15:00,0.428155000,0.787677778,-0.359522778,0.787677778,0.787677778
2015-12-31 14:00,0.479461944,1.203810000,-0.724348056,1.203810000,1.203810000
2015-12-31 13:00,0.454680000,2.020158056,-1.565478056,2.020158056,2.020158056
2015-12-31 12:00,0.492659722,2.246673611,-1.754013889,2.246673611,2.246673611
2015-12-31 11:00,0.449738889,1.847499444,-1.397760556,1.847499444,1.847499444
2015-12-31 10:00,0.495116667,0.926454167,-0.431337500,0.926454167,0.926454167
2015-12-31 09:00,0.435620833,0.477605000,-0.041984167,0.477605000,0.477605000
2015-12-31 08:00,0.479705556,-0.014621389,0.470654444,-0.014621389,0.009051111
2015-12-31 07:00,0.431727778,-0.009771389,0.431727778,-0.009771389,-0.000000000
2015-12-31 06:00,0.437362778,-0.009460833,0.437362778,-0.009460833,-0.000000000
2015-12-31 05:00,0.383923056,-0.009848611,0.383923056,-0.009848611,-0.000000000
2015-12-31 04:00,0.399311111,-0.009928889,0.399311111,-0.009928889,-0.000000000
2015-12-31 03:00,0.428127500,-0.009827222,0.428127500,-0.009827222,-0.000000000
2015-12-31 02:00,0.408127500,-0.009947500,0.408127500,-0.009947500,-0.000000000
2015-12-31 01:00,0.455534444,-0.009948611,0.455534444,-0.009948611,-0.000000000
2015-12-31 00:00,0.506678889,-0.009711111,0.506678889,-0.009711111,-0.000000000
2015-12-30 23:00,0.470307778,-0.009754722,0.470307778,-0.009754722,-0.000000000
2015-12-30 22:00,0.484768333,-0.009192778,0.484768333,-0.009192778,-0.000000000
2015-12-30 21:00,0.464601944,-0.008850278,0.464601944,-0.008850278,-0.000000000
2015-12-30 20:00,0.450368611,-0.009033056,0.450368611,-0.009033056,-0.000000000
2015-12-30 19:00,0.514377778,-0.008999722,0.514377778,-0.008999722,-0.000000000
2015-12-30 18:00,0.488943611,-0.022749444,0.483895278,-0.022749444,0.005048333
2015-12-30 17:00,0.518348889,0.364267222,0.154081667,0.364267222,0.364267222
2015-12-30 16:00,0.500472222,1.266663611,-0.766191389,1.266663611,1.266663611
2015-12-30 15:00,0.560980833,1.579567500,-1.018586667,1.579567500,1.579567500
2015-12-30 14:00,0.559256389,2.413693889,-1.854437500,2.413693889,2.413693889
2015-12-30 13:00,0.525485000,2.031272778,-1.505787778,2.031272778,2.031272778
2015-12-30 12:00,0.496304722,1.456038889,-0.959734167,1.456038889,1.456038889
2015-12-30 11:00,1.008178056,1.482754167,-0.474576111,1.482754167,1.482754167
2015-12-30 10:00,1.125225833,0.919253056,0.205972778,0.919253056,0.919253056
2015-12-30 09:00,0.687911389,0.238241667,0.446115278,0.238241667,0.241796111
2015-12-30 08:00,0.711124444,-0.025892778,0.710871944,-0.025892778,0.000252500
2015-12-30 07:00,0.718856111,-0.008730000,0.718856111,-0.008730000,-0.000000000
2015-12-30 06:00,0.674845833,-0.008714444,0.674845833,-0.008714444,-0.000000000
2015-12-30 05:00,0.925488056,-0.009151111,0.925488056,-0.009151111,-0.000000000
2015-12-30 04:00,0.934198056,-0.009460833,0.934198056,-0.009460833,-0.000000000
2015-12-30 03:00,1.236236111,-0.009973889,1.236236111,-0.009973889,-0.000000000
2015-12-30 02:00,7.128435278,-0.009936944,7.128435278,-0.009936944,-0.000000000
2015-12-30 01:00,11.001686667,-0.009794722,11.001686667,-0.009794722,-0.000000000
2015-12-30 00:00,10.991136111,-0.009870556,10.991136111,-0.009870556,-0.000000000
2015-12-29 23:00,8.670592778,-0.009824167,8.670592778,-0.009824167,-0.000000000
2015-12-29 22:00,1.351542778,-0.009806111,1.351542778,-0.009806111,-0.000000000
2015-12-29 21:00,1.079913889,-0.009473611,1.079913889,-0.009473611,-0.000000000
2015-12-29 20:00,1.065052500,-0.009646944,1.065052500,-0.009646944,-0.000000000
2015-12-29 19:00,1.174697778,-0.009726667,1.174697778,-0.009726667,-0.000000000
2015-12-29 18:00,1.643701667,-0.030108056,1.643701667,-0.030108056,-0.000000000
2015-12-29 17:00,1.135813056,0.025312778,1.099231667,0.025312778,0.036581389
2015-12-29 16:00,0.817951944,0.204213056,0.613738889,0.204213056,0.204213056
2015-12-29 15:00,0.754571389,1.110557500,-0.355986111,1.110557500,1.110557500
2015-12-29 14:00,0.979396944,3.074524167,-2.095127222,3.074524167,3.074524167
2015-12-29 13:00,1.190443611,1.708119167,-0.517675556,1.708119167,1.708119167
2015-12-29 12:00,1.026757222,1.007146389,0.019610833,1.007146389,1.007146389
2015-12-29 11:00,1.563288333,2.035057778,-0.471769444,2.035057778,2.035057778
2015-12-29 10:00,1.155776944,1.248602222,-0.092825278,1.248602222,1.248602222
2015-12-29 09:00,0.982035000,0.370571389,0.608118333,0.370571389,0.373916667
2015-12-29 08:00,0.901800833,-0.029390278,0.901800833,-0.029390278,-0.000000000
2015-12-29 07:00,0.870064444,-0.009201389,0.870064444,-0.009201389,-0.000000000
2015-12-29 06:00,0.843145833,-0.009587500,0.843145833,-0.009587500,-0.000000000
2015-12-29 05:00,0.726439167,-0.009635278,0.726439167,-0.009635278,-0.000000000
2015-12-29 04:00,1.066016667,-0.009895000,1.066016667,-0.009895000,-0.000000000
2015-12-29 03:00,0.926255833,-0.009905556,0.926255833,-0.009905556,-0.000000000
2015-12-29 02:00,1.095166389,-0.009945000,1.095166389,-0.009945000,-0.000000000
2015-12-29 01:00,1.262551944,-0.009881389,1.262551944,-0.009881389,-0.000000000
2015-12-29 00:00,1.237119167,-0.009871389,1.237119167,-0.009871389,-0.000000000
2015-12-28 23:00,1.253957222,-0.009786667,1.253957222,-0.009786667,-0.000000000
2015-12-28 22:00,1.169517222,-0.009460278,1.169517222,-0.009460278,-0.000000000
2015-12-28 21:00,1.171154722,-0.009603889,1.171154722,-0.009603889,-0.000000000
2015-12-28 20:00,1.312694167,-0.009695000,1.312694167,-0.009695000,-0.000000000
2015-12-28 19:00,1.192725833,-0.009453056,1.192725833,-0.009453056,-0.000000000
2015-12-28 18:00,0.962631389,-0.034730556,0.962631389,-0.034730556,-0.000000000
2015-12-28 17:00,0.977470278,0.009404722,0.956159167,0.009404722,0.021311111
2015-12-28 16:00,0.905538889,0.337336944,0.568201944,0.337336944,0.337336944
2015-12-28 15:00,1.095974444,0.811370556,0.284603889,0.811370556,0.811370556
2015-12-28 14:00,1.270300556,0.965767222,0.304533333,0.965767222,0.965767222
2015-12-28 13:00,1.031990556,1.431707500,-0.399716944,1.431707500,1.431707500
2015-12-28 12:00,1.087229722,1.159541944,-0.072312222,1.159541944,1.159541944
2015-12-28 11:00,1.138979444,1.415771111,-0.276791667,1.415771111,1.415771111
2015-12-28 10:00,1.170386667,1.361487500,-0.191100833,1.361487500,1.361487500
2015-12-28 09:00,1.173094167,0.652179444,0.520914722,0.652179444,0.652179444
2015-12-28 08:00,0.781941944,-0.012283333,0.772095833,-0.012283333,0.009846111
2015-12-28 07:00,0.593068333,-0.009360556,0.593068333,-0.009360556,-0.000000000
2015-12-28 06:00,0.870699722,-0.009729722,0.870699722,-0.009729722,-0.000000000
2015-12-28 05:00,1.055600833,-0.009997500,1.055600833,-0.009997500,-0.000000000
2015-12-28 04:00,0.907076389,-0.010000000,0.907076389,-0.010000000,-0.000000000
2015-12-28 03:00,1.790176944,-0.010000000,1.790176944,-0.010000000,-0.000000000
2015-12-28 02:00,1.195884722,-0.009999444,1.195884722,-0.009999444,-0.000000000
2015-12-28 01:00,1.248573056,-0.010000000,1.248573056,-0.010000000,-0.000000000
2015-12-28 00:00,1.182764722,-0.009999444,1.182764722,-0.009999444,-0.000000000
2015-12-27 23:00,1.472968611,-0.009861944,1.472968611,-0.009861944,-0.000000000
2015-12-27 22:00,1.503843056,-0.009908611,1.503843056,-0.009908611,-0.000000000
2015-12-27 21:00,1.714132500,-0.009999722,1.714132500,-0.009999722,-0.000000000
2015-12-27 20:00,1.636207500,-0.009998611,1.636207500,-0.009998611,-0.000000000
2015-12-27 19:00,1.621352222,-0.009994167,1.621352222,-0.009994167,-0.000000000
2015-12-27 18:00,1.430901389,-0.031324444,1.430901389,-0.031324444,-0.000000000
2015-12-27 17:00,1.664291111,-0.043021667,1.664291111,-0.043021667,-0.000000000
2015-12-27 16:00,1.367931389,-0.003517500,1.359329722,-0.003517500,0.008601667
2015-12-27 15:00,1.136920556,0.093832500,1.038195278,0.093832500,0.098725278
2015-12-27 14:00,1.115151111,0.071887778,1.041279722,0.071887778,0.073871389
2015-12-27 13:00,0.985200000,0.057584444,0.924004722,0.057584444,0.061195278
2015-12-27 12:00,1.135035556,0.097805556,1.035160556,0.097805556,0.099875000
2015-12-27 11:00,1.458944722,-0.001441944,1.434988889,-0.001441944,0.023955833
2015-12-27 10:00,1.161826667,-0.036024167,1.161826667,-0.036024167,-0.000000000
2015-12-27 09:00,0.812920000,-0.041647222,0.812920000,-0.041647222,-0.000000000
2015-12-27 08:00,0.741463056,-0.020099722,0.741463056,-0.020099722,-0.000000000
2015-12-27 07:00,0.684879444,-0.009247500,0.684879444,-0.009247500,-0.000000000
2015-12-27 06:00,1.150824444,-0.008611389,1.150824444,-0.008611389,-0.000000000
2015-12-27 05:00,1.623744167,-0.009477222,1.623744167,-0.009477222,-0.000000000
2015-12-27 04:00,2.204899167,-0.009656944,2.204899167,-0.009656944,-0.000000000
2015-12-27 03:00,1.894842500,-0.009776667,1.894842500,-0.009776667,-0.000000000
2015-12-27 02:00,1.807654722,-0.009774167,1.807654722,-0.009774167,-0.000000000
2015-12-27 01:00,1.840362222,-0.009751667,1.840362222,-0.009751667,-0.000000000
2015-12-27 00:00,2.255103611,-0.009903056,2.255103611,-0.009903056,-0.000000000
2015-12-26 23:00,2.484116389,-0.009983889,2.484116389,-0.009983889,-0.000000000
2015-12-26 22:00,4.021682222,-0.009678056,4.021682222,-0.009678056,-0.000000000
2015-12-26 21:00,2.949939722,-0.009757222,2.949939722,-0.009757222,-0.000000000
2015-12-26 20:00,4.307652778,-0.009896944,4.307652778,-0.009896944,-0.000000000
2015-12-26 19:00,3.989885833,-0.009535278,3.989885833,-0.009535278,-0.000000000
2015-12-26 18:00,4.652938056,-0.029002778,4.652938056,-0.029002778,-0.000000000
2015-12-26 17:00,2.516810000,0.003850833,2.502679722,0.003850833,0.014130278
2015-12-26 16:00,2.249313889,0.173852778,2.075461111,0.173852778,0.173852778
2015-12-26 15:00,1.588821389,0.619455000,0.969343611,0.619455000,0.619477778
2015-12-26 14:00,1.568582500,0.668342222,0.900240278,0.668342222,0.668342222
2015-12-26 13:00,1.056790556,0.894129722,0.162660833,0.894129722,0.894129722
2015-12-26 12:00,0.872640556,0.720046389,0.152594167,0.720046389,0.720046389
2015-12-26 11:00,0.849359167,0.503449167,0.345910000,0.503449167,0.503449167
2015-12-26 10:00,0.887253889,0.216306389,0.670931389,0.216306389,0.216322500
2015-12-26 09:00,0.760113333,0.033209167,0.709445278,0.033209167,0.050668056
2015-12-26 08:00,0.713500833,-0.023795278,0.713500833,-0.023795278,-0.000000000
2015-12-26 07:00,0.690622500,-0.008524167,0.690622500,-0.008524167,-0.000000000
2015-12-26 06:00,0.763585000,-0.008834167,0.763585000,-0.008834167,-0.000000000
2015-12-26 05:00,1.093964444,-0.009758333,1.093964444,-0.009758333,-0.000000000
2015-12-26 04:00,1.393491111,-0.010000000,1.393491111,-0.010000000,-0.000000000
2015-12-26 03:00,3.802970833,-0.010000000,3.802970833,-0.010000000,-0.000000000
2015-12-26 02:00,1.446679722,-0.010000000,1.446679722,-0.010000000,-0.000000000
2015-12-26 01:00,1.623293611,-0.009999444,1.623293611,-0.009999444,-0.000000000
2015-12-26 00:00,2.457707500,-0.010000000,2.457707500,-0.010000000,-0.000000000
2015-12-25 23:00,2.296889167,-0.010000000,2.296889167,-0.010000000,-0.000000000
2015-12-25 22:00,2.443307778,-0.009866389,2.443307778,-0.009866389,-0.000000000
2015-12-25 21:00,1.678457500,-0.009849722,1.678457500,-0.009849722,-0.000000000
2015-12-25 20:00,1.952014167,-0.009890278,1.952014167,-0.009890278,-0.000000000
2015-12-25 19:00,2.572921667,-0.008915000,2.572921667,-0.008915000,-0.000000000
2015-12-25 18:00,1.555818889,-0.033914722,1.555818889,-0.033914722,-0.000000000
2015-12-25 17:00,1.964990833,-0.010294444,1.962520556,-0.010294444,0.002470278
2015-12-25 16:00,1.447234722,0.255193889,1.190306944,0.255193889,0.256927778
2015-12-25 15:00,2.096246944,0.786428611,1.309818333,0.786428611,0.786428611
2015-12-25 14:00,1.722795556,1.549523056,0.173272500,1.549523056,1.549523056
2015-12-25 13:00,1.539161667,1.374645000,0.164516667,1.374645000,1.374645000
2015-12-25 12:00,1.764674722,0.489168056,1.275506667,0.489168056,0.489168056
2015-12-25 11:00,1.106793056,0.492613056,0.614180000,0.492613056,0.492613056
2015-12-25 10:00,1.085735278,0.559817500,0.525917778,0.559817500,0.559817500
2015-12-25 09:00,0.925330833,0.088452778,0.833261111,0.088452778,0.092069722
2015-12-25 08:00,0.672139722,-0.032005556,0.672139722,-0.032005556,-0.000000000
2015-12-25 07:00,0.638386667,-0.009181667,0.638386667,-0.009181667,-0.000000000
2015-12-25 06:00,0.622293056,-0.009296667,0.622293056,-0.009296667,-0.000000000
2015-12-25 05:00,0.663273889,-0.009733056,0.663273889,-0.009733056,-0.000000000
2015-12-25 04:00,4.927268056,-0.009995833,4.927268056,-0.009995833,-0.000000000
2015-12-25 03:00,10.629805833,-0.009978611,10.629805833,-0.009978611,-0.000000000
2015-12-25 02:00,1.250988611,-0.009958056,1.250988611,-0.009958056,-0.000000000
2015-12-25 01:00,2.136204722,-0.009981944,2.136204722,-0.009981944,-0.000000000
2015-12-25 00:00,1.427053333,-0.009991667,1.427053333,-0.009991667,-0.000000000
2015-12-24 23:00,1.306729167,-0.009880556,1.306729167,-0.009880556,-0.000000000
2015-12-24 22:00,1.809463611,-0.009546667,1.809463611,-0.009546667,-0.000000000
2015-12-24 21:00,1.742319167,-0.009853889,1.742319167,-0.009853889,-0.000000000
2015-12-24 20:00,2.211338611,-0.009789444,2.211338611,-0.009789444,-0.000000000
2015-12-24 19:00,0.922455833,-0.008636944,0.922455833,-0.008636944,-0.000000000
2015-12-24 18:00,0.673445000,-0.016681944,0.666102778,-0.016681944,0.007342222
2015-12-24 17:00,1.129211667,0.287359444,0.841852222,0.287359444,0.287359444
2015-12-24 16:00,0.758503333,1.051186944,-0.292683611,1.051186944,1.051186944
2015-12-24 15:00,0.830563611,1.273226667,-0.442663056,1.273226667,1.273226667
