"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-12-31 23:00:00,0.573536111,-0.004168056,0.573536111,-0.004168056,-0.000000000
2015-12-31 22:00:00,0.630883889,-0.004168333,0.630883889,-0.004168333,-0.000000000
2015-12-31 21:00:00,0.742188333,-0.004139722,0.742188333,-0.004139722,-0.000000000
2015-12-31 20:00:00,1.747293889,-0.004028333,1.747293889,-0.004028333,-0.000000000
2015-12-31 19:00:00,1.831540556,-0.004072222,1.831540556,-0.004072222,-0.000000000
2015-12-31 18:00:00,3.658316389,0.007820833,3.649506111,0.007820833,0.008810278
2015-12-31 17:00:00,0.949363056,0.064717778,0.884645278,0.064717778,0.064717778
2015-12-31 16:00:00,0.851821389,0.224910556,0.626910833,0.224910556,0.224910556
2015-12-31 15:00:00,0.485222222,0.399258056,0.085964167,0.399258056,0.399258056
2015-12-31 14:00:00,0.467114167,0.497088333,-0.029974167,0.497088333,0.497088333
2015-12-31 13:00:00,0.549035833,0.533442778,0.015593056,0.533442778,0.533442778
2015-12-31 12:00:00,1.774915000,0.401280000,1.373635000,0.401280000,0.401280000
2015-12-31 11:00:00,2.614329444,0.324875000,2.289454444,0.324875000,0.324875000
2015-12-31 10:00:00,1.002545278,0.209754722,0.792790556,0.209754722,0.209754722
2015-12-31 09:00:00,0.610541111,0.025791111,0.583455556,0.025791111,0.027085556
2015-12-31 08:00:00,0.749681389,-0.004080278,0.749681389,-0.004080278,-0.000000000
2015-12-31 07:00:00,0.560137222,-0.004128889,0.560137222,-0.004128889,-0.000000000
2015-12-31 06:00:00,0.541798889,-0.004118889,0.541798889,-0.004118889,-0.000000000
2015-12-31 05:00:00,0.544407778,-0.004140000,0.544407778,-0.004140000,-0.000000000
2015-12-31 04:00:00,0.541893611,-0.004167778,0.541893611,-0.004167778,-0.000000000
2015-12-31 03:00:00,0.506511389,-0.004175000,0.506511389,-0.004175000,-0.000000000
2015-12-31 02:00:00,0.777256389,-0.004155278,0.777256389,-0.004155278,-0.000000000
2015-12-31 01:00:00,0.729675278,-0.004153889,0.729675278,-0.004153889,-0.000000000
2015-12-31 00:00:00,0.968349444,-0.004166944,0.968349444,-0.004166944,-0.000000000
2015-12-30 23:00:00,1.016367778,-0.004166667,1.016367778,-0.004166667,-0.000000000
2015-12-30 22:00:00,1.963947500,-0.004058056,1.963947500,-0.004058056,-0.000000000
2015-12-30 21:00:00,1.092632500,-0.004117778,1.092632500,-0.004117778,-0.000000000
2015-12-30 20:00:00,0.784658611,-0.004104444,0.784658611,-0.004104444,-0.000000000
2015-12-30 19:00:00,1.760191667,-0.004084722,1.760191667,-0.004084722,-0.000000000
2015-12-30 18:00:00,0.677608056,0.007497222,0.668787222,0.007497222,0.008820833
2015-12-30 17:00:00,1.640987778,0.057642778,1.583345000,0.057642778,0.057642778
2015-12-30 16:00:00,2.125282222,0.201447778,1.923834444,0.201447778,0.201447778
2015-12-30 15:00:00,0.539295556,0.350671944,0.188623611,0.350671944,0.350671944
2015-12-30 14:00:00,0.730776944,0.405388333,0.325388611,0.405388333,0.405388333
2015-12-30 13:00:00,0.486368889,0.403639722,0.082729167,0.403639722,0.403639722
2015-12-30 12:00:00,1.121970000,0.333331944,0.788638056,0.333331944,0.333331944
2015-12-30 11:00:00,3.615553889,0.261651389,3.353902500,0.261651389,0.261651389
2015-12-30 10:00:00,0.536731111,0.096683889,0.440047222,0.096683889,0.096683889
2015-12-30 09:00:00,0.485636389,0.005852500,0.478510000,0.005852500,0.007126389
2015-12-30 08:00:00,0.459596944,-0.004082778,0.459596944,-0.004082778,-0.000000000
2015-12-30 07:00:00,0.513314444,-0.004089444,0.513314444,-0.004089444,-0.000000000
2015-12-30 06:00:00,0.508929722,-0.004132222,0.508929722,-0.004132222,-0.000000000
2015-12-30 05:00:00,0.488665556,-0.004140833,0.488665556,-0.004140833,-0.000000000
2015-12-30 04:00:00,0.523886667,-0.004122778,0.523886667,-0.004122778,-0.000000000
2015-12-30 03:00:00,0.576048056,-0.004133611,0.576048056,-0.004133611,-0.000000000
2015-12-30 02:00:00,0.717830278,-0.004129722,0.717830278,-0.004129722,-0.000000000
2015-12-30 01:00:00,1.063292778,-0.004120278,1.063292778,-0.004120278,-0.000000000
2015-12-30 00:00:00,1.283106389,-0.003997500,1.283106389,-0.003997500,-0.000000000
2015-12-29 23:00:00,1.293445278,-0.004072500,1.293445278,-0.004072500,-0.000000000
2015-12-29 22:00:00,1.169317778,-0.004106667,1.169317778,-0.004106667,-0.000000000
2015-12-29 21:00:00,1.065330556,-0.004085833,1.065330556,-0.004085833,-0.000000000
2015-12-29 20:00:00,1.067947778,-0.004048889,1.067947778,-0.004048889,-0.000000000
2015-12-29 19:00:00,1.100751944,-0.004035833,1.100751944,-0.004035833,-0.000000000
2015-12-29 18:00:00,0.911145556,0.005875556,0.903969444,0.005875556,0.007176111
2015-12-29 17:00:00,0.450926667,0.050326944,0.400599722,0.050326944,0.050326944
2015-12-29 16:00:00,0.462128611,0.158405278,0.303723333,0.158405278,0.158405278
2015-12-29 15:00:00,0.418010278,0.269944167,0.148066111,0.269944167,0.269944167
