"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00:00,0.994635833,-0.005054167,0.999690000,-0.005054167
2015-12-31 22:00:00,1.080426389,-0.005214722,1.085641111,-0.005214722
2015-12-31 21:00:00,1.204525278,-0.005245278,1.209770556,-0.005245278
2015-12-31 20:00:00,1.456593611,-0.005493056,1.462086667,-0.005493056
2015-12-31 19:00:00,1.546641667,-0.005425556,1.552067222,-0.005425556
2015-12-31 18:00:00,1.198148611,0.044229722,1.153918889,0.044229722
2015-12-31 17:00:00,0.918704722,0.890820278,0.027884444,0.890820278
2015-12-31 16:00:00,0.743098333,3.592715278,-2.849616944,3.592715278
2015-12-31 15:00:00,0.744468056,4.369045278,-3.624577222,4.369045278
2015-12-31 14:00:00,0.849952222,4.665465556,-3.815513333,4.665465556
2015-12-31 13:00:00,0.781146667,4.374545000,-3.593398333,4.374545000
2015-12-31 12:00:00,0.791428611,3.686893333,-2.895464722,3.686893333
2015-12-31 11:00:00,0.868195833,2.490615556,-1.622419722,2.490615556
2015-12-31 10:00:00,1.085337500,0.445759722,0.639577778,0.445759722
2015-12-31 09:00:00,1.293827778,0.006808889,1.287018889,0.006808889
2015-12-31 08:00:00,1.232732222,-0.005333333,1.238065556,-0.005333333
2015-12-31 07:00:00,0.835327778,-0.004902778,0.840230556,-0.004902778
2015-12-31 06:00:00,0.803664722,-0.004821944,0.808486667,-0.004821944
2015-12-31 05:00:00,0.806241389,-0.004909722,0.811151111,-0.004909722
2015-12-31 04:00:00,0.795063889,-0.004838056,0.799901944,-0.004838056
2015-12-31 03:00:00,0.746564444,-0.004811389,0.751375833,-0.004811389
2015-12-31 02:00:00,0.632297500,-0.004541944,0.636839444,-0.004541944
2015-12-31 01:00:00,0.673507778,-0.004637500,0.678145278,-0.004637500
2015-12-31 00:00:00,0.712624722,-0.004678611,0.717303333,-0.004678611
2015-12-30 23:00:00,1.017359722,-0.005070000,1.022429722,-0.005070000
2015-12-30 22:00:00,1.115476944,-0.005216944,1.120693889,-0.005216944
2015-12-30 21:00:00,1.166711111,-0.005245000,1.171956111,-0.005245000
2015-12-30 20:00:00,1.636599444,-0.005458611,1.642058056,-0.005458611
2015-12-30 19:00:00,1.929178333,-0.005442222,1.934620556,-0.005442222
2015-12-30 18:00:00,1.779431944,0.030791944,1.748640000,0.030791944
2015-12-30 17:00:00,1.239864722,0.423989722,0.815875000,0.423989722
2015-12-30 16:00:00,1.542691111,0.757181389,0.785509722,0.757181389
2015-12-30 15:00:00,1.716040278,1.736185833,-0.020145556,1.736185833
2015-12-30 14:00:00,1.358822778,3.744571944,-2.385749167,3.744571944
2015-12-30 13:00:00,1.123508056,3.584340556,-2.460832500,3.584340556
2015-12-30 12:00:00,1.187240556,2.805127778,-1.617887222,2.805127778
2015-12-30 11:00:00,0.848821111,1.873723889,-1.024902778,1.873723889
2015-12-30 10:00:00,0.945567778,0.478088611,0.467479167,0.478088611
2015-12-30 09:00:00,1.627890278,0.032076944,1.595813333,0.032076944
2015-12-30 08:00:00,1.616345278,-0.005920278,1.622265556,-0.005920278
