"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-28 14:00:00,0.299066111,0.703423611,-0.404357500,0.703423611,0.703423611,0.000917500
2015-12-28 13:00:00,0.123322500,0.695518611,-0.572196111,0.695518611,0.695518611,0.001348611
2015-12-28 12:00:00,0.268636389,0.526290556,-0.257654167,0.526290556,0.526290556,0.000735556
2015-12-28 11:00:00,0.326982222,0.381101667,-0.054119444,0.381101667,0.381101667,-0.000234444
2015-12-28 10:00:00,0.626357500,0.190541111,0.435816389,0.190541111,0.190541111,-0.000699722
2015-12-28 09:00:00,0.793949444,0.017346111,0.773393333,0.017346111,0.020556111,-0.001085000
2015-12-28 08:00:00,1.148831389,-0.008058056,1.148831389,-0.008058056,-0.000000000,-0.001987500
2015-12-28 07:00:00,0.316680833,-0.007596111,0.316680833,-0.007596111,-0.000000000,-0.000265556
2015-12-28 06:00:00,0.277693611,-0.007635000,0.277693611,-0.007635000,-0.000000000,-0.000109167
2015-12-28 05:00:00,0.307953889,-0.007629722,0.307953889,-0.007629722,-0.000000000,-0.000389167
2015-12-28 04:00:00,0.431380556,-0.007759722,0.431380556,-0.007759722,-0.000000000,-0.000911111
2015-12-28 03:00:00,0.351105556,-0.007742222,0.351105556,-0.007742222,-0.000000000,-0.000615833
2015-12-28 02:00:00,0.310042222,-0.007758611,0.310042222,-0.007758611,-0.000000000,-0.000353333
2015-12-28 01:00:00,0.321931944,-0.007797222,0.321931944,-0.007797222,-0.000000000,-0.000476111
2015-12-28 00:00:00,0.684632500,-0.008027222,0.684632500,-0.008027222,-0.000000000,-0.001058056
2015-12-27 23:00:00,1.184973333,-0.008101944,1.184973333,-0.008101944,-0.000000000,-0.001322500
2015-12-27 22:00:00,1.135125278,-0.008192778,1.135125278,-0.008192778,-0.000000000,0.000091389
2015-12-27 21:00:00,1.214899444,-0.008292778,1.214899444,-0.008292778,-0.000000000,0.000259444
2015-12-27 20:00:00,1.071591111,-0.008200278,1.071591111,-0.008200278,-0.000000000,-0.000018611
2015-12-27 19:00:00,1.023791111,-0.008123611,1.023791111,-0.008123611,-0.000000000,-0.000121111
2015-12-27 18:00:00,0.337527500,-0.001446389,0.335779167,-0.001446389,0.001748333,-0.000980000
2015-12-27 17:00:00,0.346086944,0.041952778,0.304134167,0.041952778,0.041952778,-0.000858056
2015-12-27 16:00:00,0.336949444,0.168023889,0.168925556,0.168023889,0.168023889,-0.000415278
2015-12-27 15:00:00,0.288567500,0.232991111,0.055576389,0.232991111,0.232991111,0.000116944
2015-12-27 14:00:00,0.334462222,0.226243333,0.108218889,0.226243333,0.226243333,-0.000405278
2015-12-27 13:00:00,0.306145278,0.133894444,0.172250833,0.133894444,0.133894444,-0.000680556
2015-12-27 12:00:00,0.348496111,0.096431389,0.252064722,0.096431389,0.096431389,-0.000275278
2015-12-27 11:00:00,0.721767778,0.073409167,0.648358611,0.073409167,0.073409167,0.000338611
2015-12-27 10:00:00,1.119611944,0.036974167,1.082637778,0.036974167,0.036974167,-0.000285556
2015-12-27 09:00:00,1.229270833,-0.004593333,1.227989722,-0.004593333,0.001281111,-0.001533056
2015-12-27 08:00:00,0.709864444,-0.008081389,0.709864444,-0.008081389,-0.000000000,0.000596667
2015-12-27 07:00:00,0.545466667,-0.007886667,0.545466667,-0.007886667,-0.000000000,0.000048611
2015-12-27 06:00:00,0.517558611,-0.007981944,0.517558611,-0.007981944,-0.000000000,0.000151944
2015-12-27 05:00:00,0.582836389,-0.007994444,0.582836389,-0.007994444,-0.000000000,0.000019167
2015-12-27 04:00:00,0.529638611,-0.007964167,0.529638611,-0.007964167,-0.000000000,0.000011389
2015-12-27 03:00:00,0.494364722,-0.008016667,0.494364722,-0.008016667,-0.000000000,0.000111667
2015-12-27 02:00:00,0.586145000,-0.008063333,0.586145000,-0.008063333,-0.000000000,0.000101667
2015-12-27 01:00:00,0.472771389,-0.007962778,0.472771389,-0.007962778,-0.000000000,-0.000239444
2015-12-27 00:00:00,0.520390833,-0.007955556,0.520390833,-0.007955556,-0.000000000,-0.000146389
2015-12-26 23:00:00,1.024750000,-0.008210556,1.024750000,-0.008210556,-0.000000000,-0.001263333
2015-12-26 22:00:00,1.150205833,-0.008206944,1.150205833,-0.008206944,-0.000000000,-0.000663333
2015-12-26 21:00:00,0.842308611,-0.008096944,0.842308611,-0.008096944,-0.000000000,0.000176667
2015-12-26 20:00:00,0.526648611,-0.007882500,0.526648611,-0.007882500,-0.000000000,0.000017778
2015-12-26 19:00:00,0.493274444,-0.007831389,0.493274444,-0.007831389,-0.000000000,-0.000086111
2015-12-26 18:00:00,0.574456389,-0.007141667,0.574456389,-0.007141667,-0.000000000,0.000119722
2015-12-26 17:00:00,0.450919167,0.002855833,0.447531944,0.002855833,0.003387222,-0.000200000
2015-12-26 16:00:00,0.699292500,0.016282222,0.683010278,0.016282222,0.016282222,0.000110556
2015-12-26 15:00:00,1.060487222,0.036651667,1.023835556,0.036651667,0.036651667,-0.000444722
2015-12-26 14:00:00,0.583609167,0.051913056,0.531696111,0.051913056,0.051913056,-0.001432500
2015-12-26 13:00:00,0.284475000,0.048328333,0.236146667,0.048328333,0.048328333,-0.000283611
2015-12-26 12:00:00,0.235560833,0.035627778,0.199933056,0.035627778,0.035627778,-0.000162222
2015-12-26 11:00:00,2.746435833,0.021940556,2.724495278,0.021940556,0.021940556,2.254823889
2015-12-26 10:00:00,1.236023333,0.016076389,1.219799167,0.016076389,0.016224167,0.117701944
2015-12-26 09:00:00,1.159182778,-0.005536667,1.158671111,-0.005536667,0.000511667,-0.000825278
2015-12-26 08:00:00,1.485588889,-0.008335833,1.485588889,-0.008335833,-0.000000000,-0.001799722
2015-12-26 07:00:00,0.302820278,-0.007616944,0.302820278,-0.007616944,-0.000000000,-0.000354167
2015-12-26 06:00:00,0.225409444,-0.007573611,0.225409444,-0.007573611,-0.000000000,-0.000094167
2015-12-26 05:00:00,0.298657778,-0.007667222,0.298657778,-0.007667222,-0.000000000,-0.000373333
2015-12-26 04:00:00,0.194670833,-0.007555000,0.194670833,-0.007555000,-0.000000000,-0.000184444
2015-12-26 03:00:00,0.296371667,-0.007612500,0.296371667,-0.007612500,-0.000000000,-0.000377778
2015-12-26 02:00:00,0.215646944,-0.007401944,0.215646944,-0.007401944,-0.000000000,-0.000373333
2015-12-26 01:00:00,0.146243889,-0.007472500,0.146243889,-0.007472500,-0.000000000,-0.000252222
2015-12-26 00:00:00,0.259051111,-0.007529444,0.259051111,-0.007529444,-0.000000000,-0.000576389
2015-12-25 23:00:00,0.786133611,-0.007983333,0.786133611,-0.007983333,-0.000000000,-0.000839167
2015-12-25 22:00:00,0.990012500,-0.008168333,0.990012500,-0.008168333,-0.000000000,-0.000695556
2015-12-25 21:00:00,1.158619444,-0.008273889,1.158619444,-0.008273889,-0.000000000,-0.000800833
2015-12-25 20:00:00,1.425449722,-0.008576667,1.425449722,-0.008576667,-0.000000000,-0.000208056
2015-12-25 19:00:00,0.429354167,-0.007723889,0.429354167,-0.007723889,-0.000000000,-0.000381389
2015-12-25 18:00:00,0.290494167,-0.007079167,0.290494167,-0.007079167,-0.000000000,-0.000351667
2015-12-25 17:00:00,0.227817500,0.004272500,0.222691944,0.004272500,0.005125556,-0.000354444
2015-12-25 16:00:00,0.216875833,0.022991389,0.193884444,0.022991389,0.022991389,-0.000031111
2015-12-25 15:00:00,0.225965000,0.051308333,0.174656667,0.051308333,0.051308333,-0.000395556
2015-12-25 14:00:00,0.210215833,0.063289444,0.146926389,0.063289444,0.063289444,0.000173889
2015-12-25 13:00:00,0.216323333,0.094187500,0.122135833,0.094187500,0.094187500,-0.000089167
2015-12-25 12:00:00,0.264104722,0.145155556,0.118949167,0.145155556,0.145155556,-0.000096389
2015-12-25 11:00:00,0.501441944,0.086949167,0.414492778,0.086949167,0.086949167,-0.001164167
2015-12-25 10:00:00,1.020652500,0.065919167,0.954733333,0.065919167,0.065919167,-0.001367778
2015-12-25 09:00:00,1.141059444,0.021383889,1.118046944,0.021383889,0.023012500,-0.001313889
2015-12-25 08:00:00,1.486602222,-0.008163056,1.486602222,-0.008163056,-0.000000000,-0.001914722
2015-12-25 07:00:00,0.471128056,-0.007762222,0.471128056,-0.007762222,-0.000000000,-0.000123889
2015-12-25 06:00:00,0.539833056,-0.007946111,0.539833056,-0.007946111,-0.000000000,0.000244722
2015-12-25 05:00:00,0.614463333,-0.007963611,0.614463333,-0.007963611,-0.000000000,0.000116389
2015-12-25 04:00:00,0.525920278,-0.007946389,0.525920278,-0.007946389,-0.000000000,0.000173611
2015-12-25 03:00:00,0.485019722,-0.007915000,0.485019722,-0.007915000,-0.000000000,-0.000274444
2015-12-25 02:00:00,0.564876389,-0.007975833,0.564876389,-0.007975833,-0.000000000,-0.000067222
2015-12-25 01:00:00,0.499644444,-0.007959722,0.499644444,-0.007959722,-0.000000000,-0.000314444
2015-12-25 00:00:00,0.877401667,-0.008273889,0.877401667,-0.008273889,-0.000000000,-0.000232500
2015-12-24 23:00:00,1.578595556,-0.008932778,1.578595556,-0.008932778,-0.000000000,-0.000670556
2015-12-24 22:00:00,1.074907778,-0.008428889,1.074907778,-0.008428889,-0.000000000,-0.001453333
2015-12-24 21:00:00,0.526881111,-0.007812778,0.526881111,-0.007812778,-0.000000000,0.000005556
2015-12-24 20:00:00,0.571757222,-0.008141944,0.571757222,-0.008141944,-0.000000000,-0.000521389
2015-12-24 19:00:00,0.485242778,-0.008048333,0.485242778,-0.008048333,-0.000000000,-0.000700556
2015-12-24 18:00:00,0.450270278,0.004529444,0.442013333,0.004529444,0.008256944,-0.000381111
2015-12-24 17:00:00,0.424724167,0.082593889,0.342130278,0.082593889,0.082593889,-0.000172500
2015-12-24 16:00:00,0.906912222,0.243118611,0.663793611,0.243118611,0.243118611,-0.000875833
2015-12-24 15:00:00,0.776598611,0.531082500,0.245516111,0.531082500,0.531082500,0.000132500
2015-12-24 14:00:00,1.777706111,0.698993889,1.078712222,0.698993889,0.698993889,0.985872222
2015-12-24 13:00:00,2.023884722,0.787336111,1.236548611,0.787336111,0.787336111,0.895078056
2015-12-24 12:00:00,0.822651667,0.789363056,0.033288611,0.789363056,0.789363056,-0.000257222
2015-12-24 11:00:00,1.095225833,0.662776944,0.432448889,0.662776944,0.662776944,-0.000500556
2015-12-24 10:00:00,1.240569444,0.394254722,0.846314722,0.394254722,0.394254722,-0.000177222
2015-12-24 09:00:00,1.505530000,0.064144444,1.439068889,0.064144444,0.066461111,-0.001443333
2015-12-24 08:00:00,1.491834722,-0.008585278,1.491834722,-0.008585278,-0.000000000,-0.001102778
2015-12-24 07:00:00,0.250437778,-0.007572500,0.250437778,-0.007572500,-0.000000000,-0.000192778
2015-12-24 06:00:00,0.296602222,-0.007621111,0.296602222,-0.007621111,-0.000000000,-0.000342778
2015-12-24 05:00:00,0.182650278,-0.007580556,0.182650278,-0.007580556,-0.000000000,-0.000440000
2015-12-24 04:00:00,0.284894167,-0.007697500,0.284894167,-0.007697500,-0.000000000,-0.000148056
2015-12-24 03:00:00,0.209430556,-0.007528056,0.209430556,-0.007528056,-0.000000000,-0.000443611
2015-12-24 02:00:00,0.202130556,-0.007600000,0.202130556,-0.007600000,-0.000000000,-0.000531944
2015-12-24 01:00:00,0.241870833,-0.007578611,0.241870833,-0.007578611,-0.000000000,-0.000565278
2015-12-24 00:00:00,0.802014167,-0.008169167,0.802014167,-0.008169167,-0.000000000,-0.001064167
2015-12-23 23:00:00,0.850213611,-0.008530833,0.850213611,-0.008530833,-0.000000000,-0.001781944
2015-12-23 22:00:00,1.106728889,-0.008503611,1.106728889,-0.008503611,-0.000000000,-0.002568056
2015-12-23 21:00:00,1.011007222,-0.008190833,1.011007222,-0.008190833,-0.000000000,-0.002017500
2015-12-23 20:00:00,1.212575000,-0.008526667,1.212575000,-0.008526667,-0.000000000,-0.001209444
2015-12-23 19:00:00,1.867801944,-0.009146389,1.867801944,-0.009146389,-0.000000000,-0.000333056
2015-12-23 18:00:00,1.040315833,0.008752500,1.027215278,0.008752500,0.013100556,-0.000227778
2015-12-23 17:00:00,0.191990833,0.079383889,0.112606944,0.079383889,0.079383889,-0.000878611
2015-12-23 16:00:00,0.197033889,0.161777222,0.035256667,0.161777222,0.161777222,-0.000919167
2015-12-23 15:00:00,0.249476667,0.285691667,-0.036215000,0.285691667,0.285691667,-0.000195556
2015-12-23 14:00:00,0.467608889,0.617163333,-0.149554444,0.617163333,0.617163333,0.000700556
2015-12-23 13:00:00,0.244386111,0.792613333,-0.548227222,0.792613333,0.792613333,0.001363333
2015-12-23 12:00:00,0.324351111,0.782133333,-0.457782222,0.782133333,0.782133333,0.000988889
2015-12-23 11:00:00,0.820930556,0.670081944,0.150848611,0.670081944,0.670081944,-0.000459167
2015-12-23 10:00:00,0.831783889,0.400822222,0.430961667,0.400822222,0.400822222,0.000107222
2015-12-23 09:00:00,1.301055833,0.042618333,1.255325000,0.042618333,0.045730833,-0.000578333
2015-12-23 08:00:00,1.360109167,-0.008102778,1.360109167,-0.008102778,-0.000000000,-0.002020556
2015-12-23 07:00:00,0.216016667,-0.007558333,0.216016667,-0.007558333,-0.000000000,-0.000326944
2015-12-23 06:00:00,0.199353889,-0.007603611,0.199353889,-0.007603611,-0.000000000,-0.000163889
2015-12-23 05:00:00,0.199136111,-0.007701111,0.199136111,-0.007701111,-0.000000000,-0.000559722
2015-12-23 04:00:00,0.202043333,-0.007677500,0.202043333,-0.007677500,-0.000000000,-0.000536944
2015-12-23 03:00:00,0.168890556,-0.007680000,0.168890556,-0.007680000,-0.000000000,-0.000413056
2015-12-23 02:00:00,0.201448333,-0.007678333,0.201448333,-0.007678333,-0.000000000,-0.000563611
2015-12-23 01:00:00,0.220157222,-0.007726389,0.220157222,-0.007726389,-0.000000000,-0.000787500
2015-12-23 00:00:00,0.272503333,-0.007784722,0.272503333,-0.007784722,-0.000000000,-0.001178889
2015-12-22 23:00:00,2.310724167,-0.009230278,2.310724167,-0.009230278,-0.000000000,1.446385556
2015-12-22 22:00:00,2.201565556,-0.009634722,2.201565556,-0.009634722,-0.000000000,0.787055556
2015-12-22 21:00:00,1.632343611,-0.009128056,1.632343611,-0.009128056,-0.000000000,-0.001080000
2015-12-22 20:00:00,1.938459722,-0.009200556,1.938459722,-0.009200556,-0.000000000,0.000280556
2015-12-22 19:00:00,1.781866944,-0.008873611,1.781866944,-0.008873611,-0.000000000,0.001306667
2015-12-22 18:00:00,1.634272500,0.004186944,1.625378611,0.004186944,0.008893889,0.001482778
2015-12-22 17:00:00,0.662271111,0.064311389,0.597959722,0.064311389,0.064311389,0.000737500
2015-12-22 16:00:00,3.017243333,0.279152778,2.738090556,0.279152778,0.279152778,2.057907500
2015-12-22 15:00:00,0.733361389,0.497770556,0.235590833,0.497770556,0.497770556,0.001242778
2015-12-22 14:00:00,0.675588611,0.663040556,0.012548056,0.663040556,0.663040556,0.001673333
2015-12-22 13:00:00,0.455891111,0.659812500,-0.203921389,0.659812500,0.659812500,0.001202500
2015-12-22 12:00:00,0.199748889,0.705355833,-0.505606944,0.705355833,0.705355833,0.001056111
2015-12-22 11:00:00,0.694441389,0.578168056,0.116273333,0.578168056,0.578168056,-0.000523889
2015-12-22 10:00:00,0.788345278,0.196113056,0.592232222,0.196113056,0.196113056,-0.001537500
2015-12-22 09:00:00,1.015411111,0.018948611,0.993713889,0.018948611,0.021697222,-0.001793611
2015-12-22 08:00:00,1.337965278,-0.008167500,1.337965278,-0.008167500,-0.000000000,-0.001435833
2015-12-22 07:00:00,0.507212778,-0.007748056,0.507212778,-0.007748056,-0.000000000,-0.000128333
2015-12-22 06:00:00,0.450739167,-0.007792222,0.450739167,-0.007792222,-0.000000000,0.000144722
2015-12-22 05:00:00,0.519745278,-0.007828333,0.519745278,-0.007828333,-0.000000000,-0.000111944
2015-12-22 04:00:00,0.515051111,-0.007865556,0.515051111,-0.007865556,-0.000000000,-0.000208333
2015-12-22 03:00:00,0.506884722,-0.007881389,0.506884722,-0.007881389,-0.000000000,-0.000143611
2015-12-22 02:00:00,0.506519722,-0.007946667,0.506519722,-0.007946667,-0.000000000,-0.000085278
2015-12-22 01:00:00,0.497740833,-0.007945556,0.497740833,-0.007945556,-0.000000000,-0.000083333
2015-12-22 00:00:00,0.491614722,-0.007966111,0.491614722,-0.007966111,-0.000000000,-0.000034167
2015-12-21 23:00:00,1.091066111,-0.008300278,1.091066111,-0.008300278,-0.000000000,-0.000430833
2015-12-21 22:00:00,1.704596667,-0.008620556,1.704596667,-0.008620556,-0.000000000,-0.000964444
2015-12-21 21:00:00,1.217566111,-0.008284722,1.217566111,-0.008284722,-0.000000000,-0.001645278
2015-12-21 20:00:00,1.252414722,-0.008567222,1.252414722,-0.008567222,-0.000000000,-0.002102778
2015-12-21 19:00:00,1.236402222,-0.008434722,1.236402222,-0.008434722,-0.000000000,-0.002094722
2015-12-21 18:00:00,0.802344167,0.009173333,0.789677500,0.009173333,0.012666667,-0.001121389
2015-12-21 17:00:00,0.576786389,0.086953333,0.489833056,0.086953333,0.086953333,-0.001672500
2015-12-21 16:00:00,1.028135833,0.256153333,0.771982500,0.256153333,0.256153333,-0.001638889
2015-12-21 15:00:00,0.204532222,0.495386944,-0.290854722,0.495386944,0.495386944,0.000273333
2015-12-21 14:00:00,0.205019722,0.677117500,-0.472097778,0.677117500,0.677117500,0.000720556
2015-12-21 13:00:00,0.202247222,0.740517778,-0.538270556,0.740517778,0.740517778,0.001022778
2015-12-21 12:00:00,0.187665278,0.744240833,-0.556575556,0.744240833,0.744240833,0.000876389
2015-12-21 11:00:00,0.513851667,0.635749444,-0.121897778,0.635749444,0.635749444,0.195255278
2015-12-21 10:00:00,2.150267778,0.397082222,1.753185556,0.397082222,0.397082222,1.205851389
2015-12-21 09:00:00,1.490907500,0.057301944,1.430744444,0.057301944,0.060163056,0.200014167
2015-12-21 08:00:00,2.969101944,-0.009217778,2.969101944,-0.009217778,-0.000000000,1.266714167
2015-12-21 07:00:00,0.272057222,-0.007498611,0.272057222,-0.007498611,-0.000000000,-0.000398889
2015-12-21 06:00:00,0.217605278,-0.007489444,0.217605278,-0.007489444,-0.000000000,-0.000524444
2015-12-21 05:00:00,0.276357222,-0.007601111,0.276357222,-0.007601111,-0.000000000,-0.000345556
2015-12-21 04:00:00,0.197710000,-0.007588333,0.197710000,-0.007588333,-0.000000000,-0.000521111
2015-12-21 03:00:00,0.178771667,-0.007541389,0.178771667,-0.007541389,-0.000000000,-0.000388056
2015-12-21 02:00:00,0.198997500,-0.007649167,0.198997500,-0.007649167,-0.000000000,-0.000611667
2015-12-21 01:00:00,0.226900278,-0.007585000,0.226900278,-0.007585000,-0.000000000,-0.000608889
2015-12-21 00:00:00,0.227323333,-0.007718889,0.227323333,-0.007718889,-0.000000000,-0.000832778
2015-12-20 23:00:00,2.642963333,-0.009351111,2.642963333,-0.009351111,-0.000000000,1.814215556
2015-12-20 22:00:00,1.889575556,-0.008653333,1.889575556,-0.008653333,-0.000000000,0.868577222
2015-12-20 21:00:00,1.020365000,-0.008116667,1.020365000,-0.008116667,-0.000000000,-0.001548611
2015-12-20 20:00:00,1.302931667,-0.008500000,1.302931667,-0.008500000,-0.000000000,-0.001090278
2015-12-20 19:00:00,1.501505556,-0.008557222,1.501505556,-0.008557222,-0.000000000,-0.001421389
