"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00:00,1.405508333,-0.012208056,1.417716389,-0.012208056
2015-12-31 22:00:00,1.489318889,-0.012316944,1.501635833,-0.012316944
2015-12-31 21:00:00,1.538877778,-0.012313056,1.551190833,-0.012313056
2015-12-31 20:00:00,1.208291389,-0.012148333,1.220439722,-0.012148333
2015-12-31 19:00:00,0.919208056,-0.012023889,0.931231944,-0.012023889
2015-12-31 18:00:00,0.731524444,0.007129722,0.724394722,0.007129722
2015-12-31 17:00:00,0.466011389,0.087755000,0.378256389,0.087755000
2015-12-31 16:00:00,0.099031111,0.524474722,-0.425443611,0.524474722
2015-12-31 15:00:00,-0.163693333,0.968722500,-1.132415833,0.968722500
2015-12-31 14:00:00,-0.239314167,1.106009167,-1.345323333,1.106009167
2015-12-31 13:00:00,-0.222879722,1.228048889,-1.450928611,1.228048889
2015-12-31 12:00:00,-0.058246944,1.065183611,-1.123430556,1.065183611
2015-12-31 11:00:00,0.100732500,0.681172778,-0.580440278,0.681172778
2015-12-31 10:00:00,0.684708056,0.278848333,0.405859722,0.278848333
2015-12-31 09:00:00,1.674663889,0.013109167,1.661554722,0.013109167
2015-12-31 08:00:00,1.235054167,-0.011943333,1.246997500,-0.011943333
2015-12-31 07:00:00,1.004096389,-0.011930556,1.016026944,-0.011930556
2015-12-31 06:00:00,1.242596944,-0.011977222,1.254574167,-0.011977222
2015-12-31 05:00:00,1.233324167,-0.012030833,1.245355000,-0.012030833
2015-12-31 04:00:00,0.916675556,-0.011984167,0.928659722,-0.011984167
2015-12-31 03:00:00,0.445623056,-0.011968333,0.457591389,-0.011968333
2015-12-31 02:00:00,0.466796389,-0.011959722,0.478756111,-0.011959722
2015-12-31 01:00:00,0.448035278,-0.012046111,0.460081389,-0.012046111
2015-12-31 00:00:00,0.494750833,-0.012121944,0.506872778,-0.012121944
2015-12-30 23:00:00,1.215348056,-0.012018056,1.227366111,-0.012018056
2015-12-30 22:00:00,1.321793056,-0.012066111,1.333859167,-0.012066111
2015-12-30 21:00:00,0.978210278,-0.012063056,0.990273333,-0.012063056
2015-12-30 20:00:00,0.987779167,-0.012106111,0.999885278,-0.012106111
2015-12-30 19:00:00,0.988306667,-0.012060000,1.000366667,-0.012060000
2015-12-30 18:00:00,0.957875000,0.001388611,0.956486389,0.001388611
2015-12-30 17:00:00,0.772300278,0.093677500,0.678622778,0.093677500
2015-12-30 16:00:00,0.633472778,0.542648333,0.090824444,0.542648333
2015-12-30 15:00:00,-0.017541111,0.950928889,-0.968470000,0.950928889
2015-12-30 14:00:00,-0.167440000,1.186077500,-1.353517500,1.186077500
2015-12-30 13:00:00,0.720253333,1.197435000,-0.477181667,1.197435000
2015-12-30 12:00:00,0.461354444,0.927720278,-0.466365833,0.927720278
2015-12-30 11:00:00,0.265158889,0.509427222,-0.244268333,0.509427222
2015-12-30 10:00:00,0.375466111,0.274826667,0.100639444,0.274826667
2015-12-30 09:00:00,0.989203333,0.002045556,0.987157778,0.002045556
2015-12-30 08:00:00,1.230067500,-0.011825000,1.241892500,-0.011825000
2015-12-30 07:00:00,0.855097500,-0.011860833,0.866958333,-0.011860833
2015-12-30 06:00:00,1.215057500,-0.012030556,1.227088056,-0.012030556
2015-12-30 05:00:00,1.239681667,-0.011967500,1.251649167,-0.011967500
2015-12-30 04:00:00,0.569970556,-0.011909722,0.581880278,-0.011909722
2015-12-30 03:00:00,0.469815833,-0.011936111,0.481751944,-0.011936111
2015-12-30 02:00:00,0.446830278,-0.011985000,0.458815278,-0.011985000
2015-12-30 01:00:00,0.495938333,-0.012002222,0.507940556,-0.012002222
2015-12-30 00:00:00,1.374128333,-0.012180000,1.386308333,-0.012180000
2015-12-29 23:00:00,1.213374444,-0.012068611,1.225443056,-0.012068611
2015-12-29 22:00:00,0.927860556,-0.012047500,0.939908056,-0.012047500
2015-12-29 21:00:00,0.975876944,-0.012063333,0.987940278,-0.012063333
2015-12-29 20:00:00,0.967259167,-0.011991667,0.979250833,-0.011991667
2015-12-29 19:00:00,0.967310833,-0.011933333,0.979244167,-0.011933333
2015-12-29 18:00:00,0.913662500,0.008545278,0.905117222,0.008545278
2015-12-29 17:00:00,0.775913611,0.128093333,0.647820278,0.128093333
2015-12-29 16:00:00,0.571655000,0.553146667,0.018508333,0.553146667
2015-12-29 15:00:00,0.317589167,0.963858056,-0.646268889,0.963858056
2015-12-29 14:00:00,-0.261494444,1.170830278,-1.432324722,1.170830278
