"Date & Time","Usage [kW]","Generation [kW]","Cars [kW]","Panel-House [kW]","Panel-Garage [kW]","Solar-S [blu-A] [kW]","Solar-E [org-C] [kW]","Solar-W [yel-B] [kW]","Car-North [kW]","Car-South [kW]","Solar-Hanger [kW]"
2015-12-31 23:00:00,2.956478611,-0.044881667,0.001139444,1.895137778,1.064690278,-0.049579722,0.004935833,0.003111667,-0.000079167,0.001218611,-0.003349444
2015-12-31 22:00:00,3.075252778,-0.044030833,0.001216111,1.835106111,1.243462222,-0.049184444,0.005037222,0.003431944,-0.000067500,0.001283611,-0.003315556
2015-12-31 21:00:00,3.824181944,-0.042581944,0.000990833,2.601354444,1.226276944,-0.048196944,0.005262500,0.003801944,-0.000101389,0.001092222,-0.003449444
2015-12-31 20:00:00,3.394262778,-0.042949444,0.001093333,2.233191389,1.164409444,-0.048320556,0.005001944,0.003707222,-0.000086111,0.001179444,-0.003338056
2015-12-31 19:00:00,3.385187222,-0.043356667,0.001050000,2.337505278,1.050947222,-0.048331389,0.004757500,0.003482500,-0.000103056,0.001153056,-0.003265278
2015-12-31 18:00:00,2.444968889,0.881628056,0.001084444,1.347923333,0.915464722,0.113726667,0.277569722,0.308750833,-0.000098611,0.001183056,0.181580833
2015-12-31 17:00:00,2.650328889,8.354404722,0.001056667,1.482556944,-0.596026389,1.839477778,2.293569722,2.457558889,-0.000232500,0.001289167,1.763798333
2015-12-31 16:00:00,2.767954444,11.735093611,0.001039444,1.557872500,-1.610942500,2.462979722,3.203598333,3.247491111,-0.000311667,0.001351111,2.821024444
2015-12-31 15:00:00,2.518251667,12.992966667,0.000980000,1.371329167,-2.074138611,2.695149167,3.551106389,3.525650000,-0.000363889,0.001343889,3.221061111
2015-12-31 14:00:00,2.562815556,13.010237500,0.000988333,1.381811389,-1.972438333,2.710702778,3.600358056,3.545734167,-0.000361389,0.001349722,3.153442500
2015-12-31 13:00:00,2.349514722,12.103648611,0.001016389,1.170555000,-1.499043611,2.590752222,3.449920278,3.384972778,-0.000345000,0.001361389,2.678003333
2015-12-31 12:00:00,2.330183889,11.393612778,0.001024722,1.169111667,-0.718449167,2.623322500,3.513078889,3.377690000,-0.000308611,0.001333333,1.879521389
2015-12-31 11:00:00,2.517315000,7.934677222,0.001008056,1.407186667,0.355685278,1.974472778,2.669516111,2.536245278,-0.000201944,0.001210000,0.754443056
2015-12-31 10:00:00,2.615492222,3.674782500,0.001068333,1.477089722,0.868764167,0.982698056,1.194460278,1.227985833,-0.000111944,0.001180278,0.269638333
2015-12-31 09:00:00,2.888618889,0.057600278,0.001066111,1.777088056,1.097131111,-0.067357778,0.060189167,0.050369167,-0.000088889,0.001155000,0.014399722
2015-12-31 08:00:00,2.832321111,-0.044560556,0.001078889,1.717036389,1.118744167,-0.048933889,0.004905833,0.002926944,-0.000090556,0.001169444,-0.003459444
2015-12-31 07:00:00,3.089385833,-0.044074444,0.001072500,1.977609722,1.115229722,-0.048581667,0.004941667,0.003019167,-0.000090556,0.001163056,-0.003453611
2015-12-31 06:00:00,2.587515833,-0.044384444,0.001191944,1.473858056,1.117041111,-0.048960833,0.004974444,0.002985278,-0.000070833,0.001262778,-0.003383333
2015-12-31 05:00:00,2.467552778,-0.044345833,0.001101389,1.347861389,1.123147778,-0.048897778,0.004973333,0.003035000,-0.000084722,0.001186111,-0.003456389
2015-12-31 04:00:00,2.237795000,-0.044183611,0.001063611,1.130252222,1.111015000,-0.048769722,0.004984444,0.003073889,-0.000094444,0.001158056,-0.003472222
2015-12-31 03:00:00,2.223598611,-0.043950000,0.001059167,1.128366944,1.098688056,-0.048845556,0.005103056,0.003248889,-0.000095278,0.001154444,-0.003456389
2015-12-31 02:00:00,3.554620556,-0.043855278,1.395513333,1.151014167,2.406960000,-0.048844444,0.005142222,0.003200556,0.005019444,1.390493889,-0.003353611
2015-12-31 01:00:00,9.056295000,-0.044296389,7.163506389,1.056913611,8.002381667,-0.048655278,0.005009167,0.002350000,0.026235556,7.137270833,-0.003000278
2015-12-31 00:00:00,9.426679722,-0.043386111,7.177854722,1.346941667,8.082666944,-0.048496667,0.005180833,0.002858611,0.026350833,7.151503889,-0.002928889
2015-12-30 23:00:00,10.024620833,-0.043004167,7.195922778,1.887780278,8.139636667,-0.048618611,0.005320833,0.003089722,0.026468056,7.169454722,-0.002796111
2015-12-30 22:00:00,9.911633611,-0.042551389,7.168281389,1.731710278,8.182765833,-0.048170833,0.005293056,0.003168889,0.026268056,7.142013333,-0.002842500
2015-12-30 21:00:00,10.177749167,-0.042090833,7.146516944,1.931354167,8.249201389,-0.047676667,0.005116389,0.003275833,0.025765833,7.120751111,-0.002806389
2015-12-30 20:00:00,7.881154167,-0.042246667,5.093079444,1.839427222,6.044606667,-0.047874444,0.005110556,0.003396944,0.017457500,5.075621944,-0.002879722
2015-12-30 19:00:00,2.834866944,-0.042261389,0.001140556,1.795806944,1.042221944,-0.047760833,0.004853056,0.003808333,-0.000062222,0.001202778,-0.003161944
2015-12-30 18:00:00,2.382498611,0.487991111,0.001085278,1.345006944,0.926930556,0.023471111,0.165639167,0.188319722,-0.000081111,0.001166389,0.110561111
2015-12-30 17:00:00,2.970548889,8.855169444,0.001021944,1.933273056,-0.809215833,1.966331389,2.430787778,2.611558611,-0.000243889,0.001265833,1.846491667
2015-12-30 16:00:00,3.100599722,12.258025278,0.000985278,1.958545278,-1.773098056,2.582529722,3.359881111,3.400461944,-0.000312222,0.001297500,2.915152500
2015-12-30 15:00:00,2.687264167,13.194778333,0.001045278,1.574986389,-2.152820833,2.731207222,3.607360000,3.591112500,-0.000326944,0.001372222,3.265098611
2015-12-30 14:00:00,2.675050833,13.246960833,0.001046389,1.513840278,-2.022650556,2.764845556,3.675902500,3.622351667,-0.000326111,0.001372500,3.183861111
2015-12-30 13:00:00,2.348701389,12.701062500,0.001058889,1.141136667,-1.535651667,2.741351389,3.652546389,3.563948333,-0.000308056,0.001366944,2.743216389
2015-12-30 12:00:00,2.613251667,11.085868611,0.001016111,1.346756944,-0.558771389,2.554226111,3.411071667,3.295304722,-0.000268056,0.001284167,1.825266111
2015-12-30 11:00:00,2.785830000,5.365554444,0.001045556,1.578442222,0.252326944,1.172754167,1.660470556,1.577268889,-0.000155278,0.001200833,0.955060833
2015-12-30 10:00:00,2.605988056,4.330685556,0.001057500,1.392854444,0.861232778,1.146512778,1.453757222,1.378514722,-0.000118056,0.001175556,0.351900833
2015-12-30 09:00:00,2.715703333,0.091197500,0.001077778,1.493778611,1.196642778,-0.065071111,0.069237778,0.061748889,-0.000080833,0.001158611,0.025281944
2015-12-30 08:00:00,2.893569444,-0.045147222,0.001048889,1.649964722,1.247111944,-0.048742222,0.004730833,0.002371389,-0.000098056,0.001146944,-0.003507222
2015-12-30 07:00:00,3.026703333,-0.044514167,0.001098611,1.797789167,1.232404444,-0.048588333,0.004901944,0.002662500,-0.000085833,0.001184444,-0.003490278
2015-12-30 06:00:00,2.861924167,-0.044803889,0.001104444,1.629949167,1.235468889,-0.048895278,0.004904444,0.002680833,-0.000091944,0.001196389,-0.003493889
2015-12-30 05:00:00,2.457251389,-0.045210556,0.001086667,1.225318611,1.235451389,-0.049080278,0.004815833,0.002572500,-0.000093889,0.001180556,-0.003518611
2015-12-30 04:00:00,2.388910833,-0.045092500,0.001038611,1.171079722,1.221388056,-0.049096944,0.004853611,0.002707778,-0.000091111,0.001129722,-0.003556944
2015-12-30 03:00:00,2.337848056,-0.044943056,0.001039444,1.105588889,1.235794722,-0.049182778,0.004938889,0.002836389,-0.000103889,0.001143333,-0.003535556
2015-12-30 02:00:00,2.301050556,-0.045068889,0.001056944,1.158040278,1.146504167,-0.049081389,0.004821667,0.002684722,-0.000094444,0.001151389,-0.003493889
2015-12-30 01:00:00,2.282100278,-0.044897500,0.001041111,1.212669167,1.072912222,-0.049159444,0.004882500,0.002860556,-0.000097500,0.001138611,-0.003481111
2015-12-30 00:00:00,2.511656944,-0.045499167,0.001119167,1.169049722,1.346076667,-0.049104167,0.004551111,0.002523333,-0.000088611,0.001207778,-0.003469444
2015-12-29 23:00:00,3.058043889,-0.044010833,0.001173056,1.837430000,1.223983333,-0.048756111,0.005016944,0.003097778,-0.000077778,0.001250833,-0.003369444
2015-12-29 22:00:00,3.068370000,-0.043733056,0.001247778,1.759776111,1.311885833,-0.048169722,0.004723889,0.003004722,-0.000054722,0.001302500,-0.003291944
2015-12-29 21:00:00,3.140309722,-0.043008056,0.001157222,1.850606389,1.293043333,-0.047869444,0.004871944,0.003329444,-0.000083611,0.001240833,-0.003340000
2015-12-29 20:00:00,3.158923611,-0.043219444,0.001089444,1.907639167,1.254601389,-0.047663611,0.004601944,0.003159167,-0.000090556,0.001180000,-0.003316944
2015-12-29 19:00:00,2.953272778,-0.044306389,0.001110278,1.753841111,1.202690556,-0.048042222,0.004292500,0.002702222,-0.000083611,0.001193889,-0.003258889
2015-12-29 18:00:00,2.542879444,1.562918056,0.001093333,1.321272778,0.938675278,0.296334722,0.458929444,0.524722500,-0.000095278,0.001188611,0.282931389
2015-12-29 17:00:00,2.445303333,8.132927222,0.001036667,1.154153889,-0.411226667,1.803869722,2.210379722,2.416301667,-0.000226944,0.001263611,1.702376111
2015-12-29 16:00:00,2.481955556,12.256019167,0.000960000,1.302253333,-1.730254444,2.593744167,3.351214167,3.401104167,-0.000342778,0.001302778,2.909956667
2015-12-29 15:00:00,6.310136111,12.922682778,4.087182500,1.109441667,2.044310278,2.695958889,3.539702222,3.530637500,0.015056389,4.072126111,3.156384167
2015-12-29 14:00:00,9.666373333,13.507979167,7.265160000,1.368162222,5.125956667,2.863636111,3.769329444,3.702759167,0.026118889,7.239041111,3.172254444
2015-12-29 13:00:00,5.834611111,12.603514167,3.567633056,1.272386667,1.976658056,2.769563333,3.668799167,3.579585278,0.011761389,3.555871667,2.585566389
2015-12-29 12:00:00,2.401820833,8.088686667,0.001048333,1.377485833,-0.434814167,1.797907778,2.458402222,2.373227500,-0.000214444,0.001262778,1.459149167
2015-12-29 11:00:00,2.801413611,9.422968889,0.001071667,1.625850000,0.552510000,2.447168889,3.254900278,3.097846111,-0.000206389,0.001278056,0.623053611
2015-12-29 10:00:00,2.794093056,6.594476389,0.001073889,1.688455833,0.927007778,1.893711944,2.239411667,2.282723333,-0.000143889,0.001217778,0.178629444
2015-12-29 09:00:00,3.541746944,0.051335833,0.001135556,2.450890556,1.077995833,-0.077211111,0.070257778,0.045428611,-0.000082778,0.001218333,0.012860556
2015-12-29 08:00:00,2.667192222,-0.044116389,0.001094444,1.647871111,1.022738611,-0.048426111,0.004910000,0.002817222,-0.000088333,0.001182778,-0.003417500
2015-12-29 07:00:00,2.905490556,-0.044406389,0.001127222,1.822788056,1.086062500,-0.048697778,0.004774444,0.002876944,-0.000083611,0.001210833,-0.003360000
2015-12-29 06:00:00,2.616012500,-0.044066667,0.001196389,1.527443889,1.091876389,-0.048863889,0.004963611,0.003141389,-0.000074722,0.001271111,-0.003307778
2015-12-29 05:00:00,2.435590278,-0.045268889,0.001128611,1.338173889,1.100803056,-0.049199444,0.004646944,0.002670278,-0.000086389,0.001215000,-0.003386667
2015-12-29 04:00:00,2.209914444,-0.045004167,0.001091111,1.106014722,1.107355556,-0.049296944,0.004895833,0.002852778,-0.000082778,0.001173889,-0.003455833
2015-12-29 03:00:00,2.239058056,-0.044396667,0.001073056,1.158181111,1.084335556,-0.049193056,0.005156944,0.003098056,-0.000098333,0.001171389,-0.003458611
2015-12-29 02:00:00,2.215339444,-0.044669167,0.001100556,1.198395833,1.020337500,-0.049200000,0.004987500,0.002937222,-0.000083056,0.001183611,-0.003393889
2015-12-29 01:00:00,2.176396944,-0.044864444,0.001103056,1.090460278,1.089336389,-0.049088889,0.004815556,0.002808611,-0.000085000,0.001188056,-0.003399722
2015-12-29 00:00:00,2.491383889,-0.044912778,0.001123611,1.184550278,1.310299444,-0.049293333,0.004859444,0.002986944,-0.000084167,0.001207778,-0.003465833
2015-12-28 23:00:00,3.221387778,-0.044085000,0.001216111,1.906651389,1.318126667,-0.048961389,0.005065278,0.003201389,-0.000063333,0.001279444,-0.003390278
2015-12-28 22:00:00,2.957006667,-0.043351944,0.001225000,1.712826667,1.247550278,-0.048352222,0.005129444,0.003241111,-0.000057778,0.001282778,-0.003370278
2015-12-28 21:00:00,3.159976667,-0.043208611,0.001220278,1.884797222,1.278546111,-0.047931667,0.004963056,0.003126667,-0.000063611,0.001283889,-0.003366667
2015-12-28 20:00:00,3.140128611,-0.042597222,0.001181389,1.924691944,1.218800556,-0.047628056,0.005004444,0.003390278,-0.000074444,0.001255833,-0.003363889
2015-12-28 19:00:00,4.005627778,-0.043460556,0.001101389,2.906359722,1.102489444,-0.047573611,0.004403056,0.002931389,-0.000098056,0.001199444,-0.003221389
2015-12-28 18:00:00,2.419349167,0.123956667,0.001139444,1.344453889,1.024761111,-0.066474167,0.067383889,0.072912778,-0.000061667,0.001201111,0.050134167
2015-12-28 17:00:00,2.246523333,6.167134444,0.001058889,1.096497222,-0.235339722,1.315900000,1.656111667,1.809756944,-0.000183056,0.001241944,1.385365833
2015-12-28 16:00:00,3.007121944,8.717438333,0.001028333,1.907295556,-0.967683333,1.814592222,2.401869167,2.433467222,-0.000257500,0.001285833,2.067509722
2015-12-28 15:00:00,6.226923611,13.173110556,3.745514722,1.410836111,1.696528333,2.776883056,3.650015278,3.626653056,0.013791667,3.731723056,3.119559167
2015-12-28 14:00:00,9.649235556,13.624238889,7.168996667,1.603831667,4.932009722,2.903239167,3.827838611,3.779766944,0.025831667,7.143165000,3.113394167
2015-12-28 13:00:00,6.108810000,12.875481944,3.921201389,1.187130833,2.510704444,2.889596667,3.830249444,3.744661111,0.012971667,3.908229722,2.410974722
2015-12-28 12:00:00,2.562190556,11.596118056,0.001008333,1.431042778,-0.364724444,2.792853333,3.711134444,3.596258056,-0.000292222,0.001300556,1.495872222
2015-12-28 11:00:00,2.688871667,9.865300556,0.001102778,1.629573056,0.456797222,2.575283056,3.425546389,3.261969722,-0.000223889,0.001326667,0.602501389
2015-12-28 10:00:00,2.895563611,6.648884722,0.001068056,1.765479167,0.995623333,1.929616667,2.269008611,2.315798333,-0.000146389,0.001214444,0.134461111
2015-12-28 09:00:00,2.709906389,0.062132500,0.001107778,1.602778889,1.094315000,-0.076153056,0.076144444,0.049328611,-0.000083611,0.001191389,0.012812500
2015-12-28 08:00:00,2.744510556,-0.045139444,0.001067222,1.630165556,1.118600556,-0.048358889,0.004781667,0.002693333,-0.000102778,0.001170000,-0.004255556
2015-12-28 07:00:00,3.035740000,-0.045216389,0.001062778,1.902758889,1.137227778,-0.048401389,0.004748889,0.002682778,-0.000103333,0.001166111,-0.004246667
2015-12-28 06:00:00,2.735942500,-0.045208333,0.001109722,1.634943889,1.105223056,-0.048733889,0.004934444,0.002815556,-0.000093611,0.001203333,-0.004224444
2015-12-28 05:00:00,2.498673611,-0.045601389,0.001065833,1.400370000,1.102596944,-0.048969722,0.004885000,0.002776667,-0.000107222,0.001173056,-0.004293333
2015-12-28 04:00:00,2.253286944,-0.046030000,0.001030556,1.158827778,1.098787222,-0.048963611,0.004732778,0.002528889,-0.000102500,0.001133056,-0.004328056
2015-12-28 03:00:00,2.244245833,-0.046039444,0.001038611,1.148897500,1.099655833,-0.049260556,0.004822778,0.002705833,-0.000107222,0.001145833,-0.004307500
2015-12-28 02:00:00,2.179808056,-0.046184444,0.001045000,1.138653056,1.045442778,-0.049391667,0.004795556,0.002699444,-0.000110000,0.001155000,-0.004287778
2015-12-28 01:00:00,2.252697778,-0.046262222,0.001045833,1.126147778,1.130838889,-0.049391111,0.004700278,0.002717500,-0.000101667,0.001147500,-0.004288889
2015-12-28 00:00:00,2.439706944,-0.046655278,0.001076944,1.203671389,1.240318333,-0.049698889,0.004666667,0.002659722,-0.000098889,0.001175833,-0.004282778
2015-12-27 23:00:00,3.293258889,-0.046028611,0.001196111,1.821500278,1.475972222,-0.048981389,0.004549444,0.002616944,-0.000064444,0.001260556,-0.004213611
2015-12-27 22:00:00,3.207570556,-0.045595278,0.001197500,1.835426389,1.376339722,-0.048881111,0.004687500,0.002793889,-0.000072222,0.001269722,-0.004195556
2015-12-27 21:00:00,3.430104722,-0.044875833,0.001230278,2.059850556,1.374345278,-0.048787222,0.004856944,0.003145556,-0.000062500,0.001292778,-0.004091111
2015-12-27 20:00:00,3.498532500,-0.045055000,0.001196667,2.266013056,1.236560833,-0.048927500,0.004658056,0.003255833,-0.000074722,0.001271389,-0.004041389
2015-12-27 19:00:00,4.484700278,-0.044798056,0.001177500,3.325978611,1.162668056,-0.047958889,0.004251944,0.002855278,-0.000089167,0.001266667,-0.003946389
2015-12-27 18:00:00,2.547896944,2.146296944,0.001087778,1.410946111,0.777144444,0.451373611,0.623008056,0.712108889,-0.000115000,0.001202778,0.359806389
2015-12-27 17:00:00,2.310754722,9.357714722,0.000983333,1.201481667,-0.729811667,2.127316944,2.588126389,2.803186667,-0.000259722,0.001243056,1.839084722
2015-12-27 16:00:00,2.361307222,12.372469167,0.000977500,1.138209167,-1.599570833,2.650182500,3.427407222,3.472210556,-0.000328611,0.001306111,2.822668889
2015-12-27 15:00:00,2.320350000,13.483394444,0.000978056,1.117595556,-1.930201111,2.860236111,3.752113889,3.738088889,-0.000367222,0.001345278,3.132955556
2015-12-27 14:00:00,2.352441944,13.549499444,0.000946667,1.228994167,-1.897270000,2.905969167,3.836911111,3.785901389,-0.000378889,0.001325556,3.020717778
2015-12-27 13:00:00,2.420193889,13.048984444,0.000982222,1.206253333,-1.323742222,2.897618333,3.845846667,3.767836667,-0.000355556,0.001337778,2.537682778
2015-12-27 12:00:00,2.472380000,11.772189444,0.001001111,1.275275278,-0.401412500,2.808436111,3.734461667,3.630774444,-0.000303333,0.001304444,1.598517222
2015-12-27 11:00:00,2.518011389,10.345478056,0.000957500,1.403799444,0.464133056,2.693556944,3.582066944,3.419775278,-0.000253611,0.001211111,0.650078889
2015-12-27 10:00:00,2.613345556,7.324494722,0.001015833,1.509343611,0.895426667,2.132385278,2.525303611,2.458230556,-0.000165278,0.001181111,0.208575278
2015-12-27 09:00:00,2.695360833,0.064323889,0.001096111,1.588971944,1.100249167,-0.065544167,0.067144444,0.056583889,-0.000092222,0.001188333,0.006139722
2015-12-27 08:00:00,2.794342778,-0.045377222,0.001070000,1.682765833,1.115151944,-0.049181667,0.004859722,0.002519722,-0.000097222,0.001167222,-0.003575000
2015-12-27 07:00:00,2.868121389,-0.044983333,0.001128333,1.767716111,1.103923333,-0.049342778,0.005104444,0.002773056,-0.000089722,0.001218056,-0.003518056
2015-12-27 06:00:00,2.724008889,-0.045395000,0.001154167,1.625824722,1.101639167,-0.049437500,0.004843611,0.002653889,-0.000087500,0.001241667,-0.003455000
2015-12-27 05:00:00,2.463140000,-0.045094444,0.001092222,1.359254722,1.107398333,-0.049300000,0.004953889,0.002764722,-0.000100833,0.001193056,-0.003513056
2015-12-27 04:00:00,2.224816944,-0.045025278,0.001059167,1.138556111,1.089809722,-0.049276667,0.005040278,0.002760000,-0.000108611,0.001167778,-0.003548889
2015-12-27 03:00:00,2.212693889,-0.045123889,0.001068333,1.152463056,1.063757500,-0.049385833,0.005046944,0.002741667,-0.000098056,0.001166389,-0.003526667
2015-12-27 02:00:00,2.177825000,-0.045053333,0.001076667,1.178667222,1.002637778,-0.049331667,0.005019444,0.002738889,-0.000096389,0.001173056,-0.003480000
2015-12-27 01:00:00,2.189402500,-0.045353611,0.001090833,1.130230000,1.062631389,-0.049470556,0.004875556,0.002700278,-0.000090833,0.001181667,-0.003458889
2015-12-27 00:00:00,2.453585278,-0.044665556,0.001116389,1.245662778,1.211301944,-0.049409167,0.005130000,0.002993056,-0.000088056,0.001204444,-0.003379444
2015-12-26 23:00:00,3.661961111,-0.042483611,0.001355000,1.832497500,1.832502778,-0.048971667,0.005800556,0.003726667,-0.000011111,0.001366111,-0.003039167
2015-12-26 22:00:00,3.643323611,-0.041983056,0.001354167,1.834204444,1.812113056,-0.048704167,0.005730833,0.003984167,-0.000015000,0.001369167,-0.002993889
2015-12-26 21:00:00,3.569000556,-0.041884722,0.001361111,1.865398056,1.706596667,-0.048436111,0.005548333,0.003997222,-0.000018056,0.001379167,-0.002994167
2015-12-26 20:00:00,3.053986111,-0.042838333,0.001220000,1.804551111,1.252697778,-0.048254167,0.005050833,0.003627778,-0.000069167,0.001289167,-0.003262778
2015-12-26 19:00:00,3.000988611,-0.042587500,0.001196389,1.775332778,1.228932222,-0.048061667,0.005043611,0.003706944,-0.000075556,0.001271944,-0.003276389
2015-12-26 18:00:00,3.698703611,1.315718333,0.001055556,2.587503056,0.888937222,0.238087222,0.395394444,0.459973333,-0.000119167,0.001174722,0.222263333
2015-12-26 17:00:00,2.271856389,9.015136944,0.001030556,1.088196667,-0.516382500,2.063176111,2.501067500,2.750851111,-0.000242222,0.001272778,1.700042222
2015-12-26 16:00:00,2.447425278,11.805666667,0.000969444,1.211043889,-1.305113611,2.560367500,3.314505278,3.389298889,-0.000322222,0.001291667,2.541495000
2015-12-26 15:00:00,2.252505278,12.294551944,0.000990833,1.079315833,-1.480850556,2.645691944,3.491008611,3.503811389,-0.000338889,0.001329722,2.654040000
2015-12-26 14:00:00,2.271286111,6.499309444,0.001125833,1.106380000,-0.685553611,1.207055000,1.727309722,1.714485000,-0.000189167,0.001315000,1.850459722
2015-12-26 13:00:00,2.374328056,6.469344167,0.001122222,1.263869167,-0.563181944,1.256650000,1.787329167,1.751724167,-0.000197500,0.001319722,1.673640833
2015-12-26 12:00:00,2.373673333,5.563152500,0.001141111,1.215956111,-0.168467778,1.105800833,1.589021667,1.542145000,-0.000163889,0.001305000,1.326185000
2015-12-26 11:00:00,2.559649444,8.454998333,0.001027222,1.443723611,0.381851111,2.124718056,2.856284167,2.739921389,-0.000215000,0.001242222,0.734074722
2015-12-26 10:00:00,2.530701667,6.054072222,0.001110000,1.423252778,0.937872778,1.793236389,2.140737778,1.950521944,-0.000138333,0.001248333,0.169576111
2015-12-26 09:00:00,2.820153889,0.010170000,0.001164444,1.717524167,1.080096389,-0.067699722,0.029991111,0.025345278,-0.000074167,0.001238611,0.022533333
2015-12-26 08:00:00,2.762078889,-0.044377500,0.001151389,1.760497500,1.004865833,-0.049290556,0.004956944,0.003240556,-0.000088889,0.001240278,-0.003284444
2015-12-26 07:00:00,3.229793333,-0.044631111,0.001205556,2.143013333,1.090007778,-0.049311944,0.004631389,0.003277222,-0.000083611,0.001289167,-0.003227778
2015-12-26 06:00:00,3.180895833,-0.045429167,0.001215000,2.080409722,1.103734722,-0.049469444,0.004384722,0.002904167,-0.000081111,0.001296111,-0.003248611
2015-12-26 05:00:00,2.221099722,-0.044654167,0.001115278,1.140806389,1.083640000,-0.049420000,0.004714722,0.003397778,-0.000083333,0.001198611,-0.003346667
2015-12-26 04:00:00,2.250178056,-0.044773889,0.001106944,1.158137778,1.095407222,-0.049522778,0.004756944,0.003358889,-0.000089444,0.001196389,-0.003366944
2015-12-26 03:00:00,2.204165278,-0.045039444,0.001110556,1.157827500,1.049675278,-0.049675833,0.004504167,0.003469722,-0.000090278,0.001200833,-0.003337500
2015-12-26 02:00:00,2.082309167,-0.045839167,0.001143056,1.051524167,1.034033333,-0.049224722,0.003356944,0.003276944,-0.000087778,0.001230833,-0.003248333
2015-12-26 01:00:00,2.153899444,-0.045719722,0.001117778,1.141133333,1.016006667,-0.048865000,0.002966111,0.003419722,-0.000092500,0.001210278,-0.003240556
2015-12-26 00:00:00,2.382106667,-0.045992222,0.001161111,1.273772500,1.111526944,-0.048771944,0.002706111,0.003266389,-0.000079167,0.001240278,-0.003192778
2015-12-25 23:00:00,3.040284722,-0.044929167,0.001239444,1.859614167,1.183843333,-0.048589444,0.003184167,0.003648889,-0.000070556,0.001310000,-0.003172778
2015-12-25 22:00:00,2.982468056,-0.044470000,0.001255556,1.786692778,1.198945833,-0.048326944,0.003324722,0.003702778,-0.000068333,0.001323889,-0.003170556
2015-12-25 21:00:00,3.036049167,-0.044413889,0.001250556,1.789353333,1.249880556,-0.048201389,0.003533611,0.003438611,-0.000072500,0.001323056,-0.003184722
2015-12-25 20:00:00,3.019284167,-0.043001667,0.001235556,1.811593056,1.210917222,-0.048790833,0.005236389,0.003778889,-0.000071667,0.001307222,-0.003226111
2015-12-25 19:00:00,8.255470000,-0.041642500,5.266763611,2.004758611,6.253565000,-0.048156389,0.005716944,0.003650556,0.019870278,5.246893333,-0.002853611
2015-12-25 18:00:00,9.806076111,-0.064665833,7.124467500,1.798489722,8.003033056,-0.097313889,0.013280833,0.014813889,0.025947500,7.098520000,0.004553333
2015-12-25 17:00:00,2.913086389,0.533214444,0.677444722,1.153609444,1.483812500,-0.052616389,0.150380278,0.159786111,0.002239722,0.675205000,0.275664444
2015-12-25 16:00:00,2.262834167,2.168027778,0.001097778,1.140617778,0.155215556,0.189158333,0.512683056,0.499185556,-0.000104722,0.001202500,0.967000833
2015-12-25 15:00:00,3.020681667,3.236212778,0.000916111,1.901640000,-0.215645000,0.392513056,0.761826944,0.747186111,-0.000180833,0.001096944,1.334686667
2015-12-25 14:00:00,2.874003889,4.176053889,0.000952222,1.722101389,-0.612129167,0.507746667,0.958042500,0.946233056,-0.000186111,0.001138333,1.764031667
2015-12-25 13:00:00,2.690631111,2.979181944,0.001136111,1.514550278,-0.185177778,0.364013056,0.634530556,0.619379722,-0.000132778,0.001268889,1.361258611
2015-12-25 12:00:00,4.280940000,2.396081667,0.001223333,3.115466111,0.090497500,0.291449722,0.520277778,0.509377778,-0.000098333,0.001321667,1.074976389
2015-12-25 11:00:00,4.345107778,1.633314722,0.001191944,3.170355833,0.431470833,0.159907778,0.370583889,0.359541944,-0.000091111,0.001283056,0.743281111
2015-12-25 10:00:00,2.992230556,0.774700278,0.001078333,1.912410556,0.711426111,0.002532500,0.205439722,0.198334167,-0.000103056,0.001181389,0.368393889
2015-12-25 09:00:00,4.514081944,0.040017500,0.001006111,3.397294167,1.075724722,-0.099089722,0.055131111,0.042913056,-0.000110833,0.001116944,0.041063056
2015-12-25 08:00:00,3.384654444,-0.043604167,0.001018611,2.261243611,1.126741389,-0.048001111,0.004837222,0.002890278,-0.000115000,0.001133611,-0.003330556
2015-12-25 07:00:00,2.901509722,-0.042306111,0.001041667,1.808210833,1.096600278,-0.047889167,0.005226944,0.003657500,-0.000097778,0.001139444,-0.003301389
2015-12-25 06:00:00,2.648355556,-0.042570833,0.001115278,1.563703611,1.087850556,-0.048262778,0.005163333,0.003727222,-0.000090000,0.001205278,-0.003198611
2015-12-25 05:00:00,2.362857222,-0.043124167,0.001020278,1.239694722,1.126420278,-0.048348056,0.004920833,0.003560833,-0.000099167,0.001119444,-0.003257778
2015-12-25 04:00:00,2.254772222,-0.042998889,0.001037500,1.179585278,1.078456944,-0.048562778,0.005130000,0.003703889,-0.000094444,0.001131944,-0.003270000
2015-12-25 03:00:00,2.225080278,-0.043548889,0.001126667,1.116948333,1.111377778,-0.048743889,0.004873056,0.003567778,-0.000087222,0.001213889,-0.003245833
2015-12-25 02:00:00,2.190222778,-0.043701389,0.001118889,1.149876111,1.043588056,-0.048904167,0.004951667,0.003492500,-0.000083889,0.001202778,-0.003241389
2015-12-25 01:00:00,2.181385278,-0.044001111,0.001109722,1.142655278,1.041960278,-0.048864722,0.004811389,0.003282500,-0.000090000,0.001199722,-0.003230278
2015-12-25 00:00:00,2.387180833,-0.044318889,0.001125556,1.326011944,1.064366944,-0.048928889,0.004657778,0.003150278,-0.000095833,0.001221389,-0.003198056
2015-12-24 23:00:00,3.034320000,-0.042536944,0.001214444,1.852648333,1.184839722,-0.048145556,0.005108611,0.003668056,-0.000073889,0.001288333,-0.003168056
