"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-31 23:00:00,1.771682500,-0.007741111,1.771682500,-0.007741111,-0.000000000,-0.003751667
2015-12-31 22:00:00,2.024168056,-0.007797778,2.024168056,-0.007797778,-0.000000000,-0.003001389
2015-12-31 21:00:00,1.680373056,-0.007750556,1.680373056,-0.007750556,-0.000000000,-0.003148611
2015-12-31 20:00:00,1.892886944,-0.007794167,1.892886944,-0.007794167,-0.000000000,-0.003685278
2015-12-31 19:00:00,2.156250833,-0.007801944,2.156250833,-0.007801944,-0.000000000,-0.004496111
2015-12-31 18:00:00,1.636920833,0.003835556,1.628836389,0.003835556,0.008084444,-0.003576111
2015-12-31 17:00:00,2.417802222,0.067277222,2.350525000,0.067277222,0.067277222,-0.005357222
2015-12-31 16:00:00,8.382527500,0.134143056,8.248384444,0.134143056,0.134143056,-0.008983611
2015-12-31 15:00:00,10.928680000,0.387119444,10.541560556,0.387119444,0.387119444,-0.008126667
2015-12-31 14:00:00,6.176456667,0.827249167,5.349207500,0.827249167,0.827249167,-0.007250833
2015-12-31 13:00:00,2.161317500,1.143550833,1.017766667,1.143550833,1.143550833,-0.007517778
2015-12-31 12:00:00,1.997414167,0.872890833,1.124523333,0.872890833,0.872890833,-0.007856667
2015-12-31 11:00:00,3.536375000,0.828670556,2.707704444,0.828670556,0.828670556,-0.005070000
2015-12-31 10:00:00,2.373838611,0.750051944,1.623786667,0.750051944,0.750051944,-0.004372778
2015-12-31 09:00:00,2.129450556,0.097127222,2.027939167,0.097127222,0.101511389,-0.003479444
2015-12-31 08:00:00,2.469528889,-0.007869722,2.469528889,-0.007869722,-0.000000000,-0.005466944
2015-12-31 07:00:00,2.306337500,-0.007840000,2.306337500,-0.007840000,-0.000000000,-0.003445000
2015-12-31 06:00:00,1.978869167,-0.007775000,1.978869167,-0.007775000,-0.000000000,-0.003415556
2015-12-31 05:00:00,4.765858056,-0.008313333,4.765858056,-0.008313333,-0.000000000,-0.000555833
2015-12-31 04:00:00,2.168150556,-0.007813611,2.168150556,-0.007813611,-0.000000000,-0.003490000
2015-12-31 03:00:00,2.051166667,-0.007796667,2.051166667,-0.007796667,-0.000000000,-0.003042500
2015-12-31 02:00:00,2.067327778,-0.007853333,2.067327778,-0.007853333,-0.000000000,-0.002863056
2015-12-31 01:00:00,2.538360833,-0.007958333,2.538360833,-0.007958333,-0.000000000,-0.004818056
2015-12-31 00:00:00,3.126896389,-0.008143889,3.126896389,-0.008143889,-0.000000000,-0.005794167
2015-12-30 23:00:00,3.980513889,-0.008411111,3.980513889,-0.008411111,-0.000000000,-0.006940000
2015-12-30 22:00:00,3.162898611,-0.008116667,3.162898611,-0.008116667,-0.000000000,-0.004226389
2015-12-30 21:00:00,3.293080000,-0.008115278,3.293080000,-0.008115278,-0.000000000,-0.004419167
2015-12-30 20:00:00,3.019633333,-0.007989167,3.019633333,-0.007989167,-0.000000000,-0.004253611
2015-12-30 19:00:00,3.524219444,-0.008104722,3.524219444,-0.008104722,-0.000000000,-0.005087778
2015-12-30 18:00:00,3.180089722,0.007395278,3.167895556,0.007395278,0.012194167,-0.005608056
2015-12-30 17:00:00,2.772170278,0.096756111,2.675414167,0.096756111,0.096756111,-0.005431111
2015-12-30 16:00:00,2.780553889,0.218525278,2.562028611,0.218525278,0.218525278,-0.005706667
2015-12-30 15:00:00,1.525016944,0.425789167,1.099227778,0.425789167,0.425789167,-0.005251667
2015-12-30 14:00:00,0.600684167,0.795126667,-0.194442500,0.795126667,0.795126667,-0.004538056
2015-12-30 13:00:00,-0.453802222,1.128483333,-1.582285556,1.128483333,1.128483333,-0.004730278
2015-12-30 12:00:00,0.538148889,1.100793889,-0.562645000,1.100793889,1.100793889,-0.006564722
2015-12-30 11:00:00,1.076265278,0.862989722,0.213275556,0.862989722,0.862989722,-0.005803056
2015-12-30 10:00:00,2.057423333,0.413943333,1.643480000,0.413943333,0.413943333,-0.005853056
2015-12-30 09:00:00,2.208104722,0.009279722,2.192623333,0.009279722,0.015481389,-0.003841944
2015-12-30 08:00:00,2.428488611,-0.007893611,2.428488611,-0.007893611,-0.000000000,-0.005428611
2015-12-30 07:00:00,1.805992500,-0.007745556,1.805992500,-0.007745556,-0.000000000,-0.003704722
2015-12-30 06:00:00,1.926990556,-0.007777222,1.926990556,-0.007777222,-0.000000000,-0.003471667
2015-12-30 05:00:00,1.750694167,-0.007768056,1.750694167,-0.007768056,-0.000000000,-0.003659167
2015-12-30 04:00:00,2.160015556,-0.007861389,2.160015556,-0.007861389,-0.000000000,-0.003853889
2015-12-30 03:00:00,1.751671667,-0.007758611,1.751671667,-0.007758611,-0.000000000,-0.004370556
2015-12-30 02:00:00,1.893939444,-0.007757778,1.893939444,-0.007757778,-0.000000000,-0.002999722
2015-12-30 01:00:00,1.627888333,-0.007777500,1.627888333,-0.007777500,-0.000000000,-0.003187500
2015-12-30 00:00:00,2.900841944,-0.008095833,2.900841944,-0.008095833,-0.000000000,-0.004368611
2015-12-29 23:00:00,2.871603333,-0.008084444,2.871603333,-0.008084444,-0.000000000,-0.004738611
2015-12-29 22:00:00,4.569664167,-0.008535278,4.569664167,-0.008535278,-0.000000000,-0.007188333
2015-12-29 21:00:00,5.361490278,-0.008678333,5.361490278,-0.008678333,-0.000000000,-0.006168889
2015-12-29 20:00:00,5.417061667,-0.008601944,5.417061667,-0.008601944,-0.000000000,-0.004724167
2015-12-29 19:00:00,5.815748611,-0.008628889,5.815748611,-0.008628889,-0.000000000,-0.004275278
2015-12-29 18:00:00,3.230848056,0.006650278,3.219263056,0.006650278,0.011585000,-0.006127222
2015-12-29 17:00:00,1.861125000,0.098790278,1.762334722,0.098790278,0.098790278,-0.006023611
2015-12-29 16:00:00,1.797700000,0.201906667,1.595793333,0.201906667,0.201906667,-0.006584722
2015-12-29 15:00:00,1.083714722,0.435080833,0.648633889,0.435080833,0.435080833,-0.005541944
2015-12-29 14:00:00,0.573226111,0.682640000,-0.109413889,0.682640000,0.682640000,-0.005132222
2015-12-29 13:00:00,0.121608889,0.990829167,-0.869220278,0.990829167,0.990829167,-0.004985278
2015-12-29 12:00:00,0.521338056,1.069186667,-0.547848611,1.069186667,1.069186667,-0.005423889
2015-12-29 11:00:00,0.863819167,0.726093056,0.137726111,0.726093056,0.726093056,-0.005819722
2015-12-29 10:00:00,1.445478889,0.702001111,0.743477778,0.702001111,0.702001111,-0.005683611
2015-12-29 09:00:00,2.774359167,0.040300000,2.728133611,0.040300000,0.046225556,-0.005681667
2015-12-29 08:00:00,2.365132500,-0.007854722,2.365132500,-0.007854722,-0.000000000,-0.005528333
2015-12-29 07:00:00,1.740558889,-0.007685833,1.740558889,-0.007685833,-0.000000000,-0.003314167
2015-12-29 06:00:00,1.727458333,-0.007674167,1.727458333,-0.007674167,-0.000000000,-0.003363889
2015-12-29 05:00:00,1.857962500,-0.007733056,1.857962500,-0.007733056,-0.000000000,-0.003767778
2015-12-29 04:00:00,1.645892222,-0.007675278,1.645892222,-0.007675278,-0.000000000,-0.002978611
2015-12-29 03:00:00,1.680705556,-0.007689444,1.680705556,-0.007689444,-0.000000000,-0.003129444
2015-12-29 02:00:00,1.650970833,-0.007702500,1.650970833,-0.007702500,-0.000000000,-0.002924444
2015-12-29 01:00:00,3.540681667,-0.008069444,3.540681667,-0.008069444,-0.000000000,-0.001539722
2015-12-29 00:00:00,5.300042500,-0.008526111,5.300042500,-0.008526111,-0.000000000,-0.002532778
2015-12-28 23:00:00,5.155474722,-0.008539167,5.155474722,-0.008539167,-0.000000000,-0.003992222
2015-12-28 22:00:00,6.192256389,-0.008581944,6.192256389,-0.008581944,-0.000000000,-0.005013333
2015-12-28 21:00:00,5.528950000,-0.008618333,5.528950000,-0.008618333,-0.000000000,-0.005593889
2015-12-28 20:00:00,5.461900556,-0.008558056,5.461900556,-0.008558056,-0.000000000,-0.005149167
2015-12-28 19:00:00,3.391332778,-0.008206667,3.391332778,-0.008206667,-0.000000000,-0.006634722
2015-12-28 18:00:00,3.560066944,-0.005904444,3.558084167,-0.005904444,0.001982778,-0.005976667
2015-12-28 17:00:00,3.092245833,0.106500556,2.985745278,0.106500556,0.106500556,-0.005633889
2015-12-28 16:00:00,3.084060000,0.123720000,2.960340000,0.123720000,0.123720000,-0.005941667
2015-12-28 15:00:00,2.657821389,0.235230833,2.422590556,0.235230833,0.235230833,-0.005410833
2015-12-28 14:00:00,2.716966944,0.082369722,2.634597222,0.082369722,0.082369722,-0.004901111
2015-12-28 13:00:00,2.737937778,0.116166111,2.621771667,0.116166111,0.116166111,-0.005205278
2015-12-28 12:00:00,3.084731944,0.131374167,2.953357778,0.131374167,0.131374167,-0.004943889
2015-12-28 11:00:00,2.414137222,0.123255278,2.290881944,0.123255278,0.123255278,-0.004241667
2015-12-28 10:00:00,4.342530000,0.087185556,4.255344444,0.087185556,0.087185556,-0.005273889
2015-12-28 09:00:00,3.506873056,0.001457778,3.498560278,0.001457778,0.008312778,-0.004101111
2015-12-28 08:00:00,3.133636389,-0.008008889,3.133636389,-0.008008889,-0.000000000,-0.004679722
2015-12-28 07:00:00,2.623698611,-0.007873333,2.623698611,-0.007873333,-0.000000000,-0.002756389
2015-12-28 06:00:00,2.631565833,-0.007925278,2.631565833,-0.007925278,-0.000000000,-0.002677222
2015-12-28 05:00:00,2.639456944,-0.007976389,2.639456944,-0.007976389,-0.000000000,-0.002551944
2015-12-28 04:00:00,2.602256389,-0.007983056,2.602256389,-0.007983056,-0.000000000,-0.002418056
2015-12-28 03:00:00,2.506814167,-0.007979722,2.506814167,-0.007979722,-0.000000000,-0.002074167
2015-12-28 02:00:00,2.469674167,-0.007958333,2.469674167,-0.007958333,-0.000000000,-0.001881111
2015-12-28 01:00:00,2.528698333,-0.008003056,2.528698333,-0.008003056,-0.000000000,-0.002127778
2015-12-28 00:00:00,2.767929722,-0.008041389,2.767929722,-0.008041389,-0.000000000,-0.002844167
2015-12-27 23:00:00,9.128268333,-0.008208333,9.128268333,-0.008208333,-0.000000000,-0.005933056
2015-12-27 22:00:00,8.416946111,-0.008258889,8.416946111,-0.008258889,-0.000000000,-0.007200000
2015-12-27 21:00:00,5.661962500,-0.008559444,5.661962500,-0.008559444,-0.000000000,-0.007756389
2015-12-27 20:00:00,5.998221111,-0.008648611,5.998221111,-0.008648611,-0.000000000,-0.004438056
2015-12-27 19:00:00,4.955540278,-0.008325278,4.955540278,-0.008325278,-0.000000000,-0.006078056
2015-12-27 18:00:00,8.055439444,-0.008493056,8.055439444,-0.008493056,-0.000000000,-0.008444444
2015-12-27 17:00:00,8.628293056,-0.008736111,8.628293056,-0.008736111,-0.000000000,-0.008082778
2015-12-27 16:00:00,2.931647222,-0.008587778,2.931647222,-0.008587778,-0.000000000,-0.005350000
2015-12-27 15:00:00,1.834183611,0.016536944,1.816863333,0.016536944,0.017320278,-0.005040000
2015-12-27 14:00:00,1.660808889,0.050855556,1.609953333,0.050855556,0.050855556,-0.005157222
2015-12-27 13:00:00,1.930305000,0.069277778,1.861027222,0.069277778,0.069277778,-0.006105556
2015-12-27 12:00:00,3.152885556,0.084682222,3.068203333,0.084682222,0.084682222,-0.006792778
2015-12-27 11:00:00,4.062227222,0.085179444,3.977047778,0.085179444,0.085179444,-0.006260000
2015-12-27 10:00:00,2.427562222,0.066203333,2.361358889,0.066203333,0.066203333,-0.004767222
2015-12-27 09:00:00,1.721008333,-0.005189722,1.718647778,-0.005189722,0.002360556,-0.003868056
2015-12-27 08:00:00,2.152886389,-0.007875000,2.152886389,-0.007875000,-0.000000000,-0.004862778
2015-12-27 07:00:00,1.770363333,-0.007816944,1.770363333,-0.007816944,-0.000000000,-0.003712222
2015-12-27 06:00:00,1.803638889,-0.007850000,1.803638889,-0.007850000,-0.000000000,-0.003589167
2015-12-27 05:00:00,1.752685000,-0.007880833,1.752685000,-0.007880833,-0.000000000,-0.003673889
2015-12-27 04:00:00,1.823602778,-0.007895278,1.823602778,-0.007895278,-0.000000000,-0.003236667
2015-12-27 03:00:00,1.776692500,-0.007900278,1.776692500,-0.007900278,-0.000000000,-0.003621389
2015-12-27 02:00:00,1.752712500,-0.007897500,1.752712500,-0.007897500,-0.000000000,-0.003295000
2015-12-27 01:00:00,2.101373611,-0.008031667,2.101373611,-0.008031667,-0.000000000,-0.004553056
2015-12-27 00:00:00,2.645068056,-0.008200833,2.645068056,-0.008200833,-0.000000000,-0.005575278
2015-12-26 23:00:00,3.071211389,-0.008241389,3.071211389,-0.008241389,-0.000000000,-0.005779167
2015-12-26 22:00:00,4.369143333,-0.008362222,4.369143333,-0.008362222,-0.000000000,-0.003969444
2015-12-26 21:00:00,7.738900833,-0.008903611,7.738900833,-0.008903611,-0.000000000,-0.001391111
2015-12-26 20:00:00,4.936431389,-0.008325000,4.936431389,-0.008325000,-0.000000000,-0.003278611
2015-12-26 19:00:00,1.709846667,-0.007692778,1.709846667,-0.007692778,-0.000000000,-0.003410278
2015-12-26 18:00:00,1.621989444,-0.007725278,1.621989444,-0.007725278,-0.000000000,-0.003797778
2015-12-26 17:00:00,1.359073333,-0.008328889,1.359073333,-0.008328889,-0.000000000,-0.003153889
2015-12-26 16:00:00,1.359272500,-0.008386944,1.359272500,-0.008386944,-0.000000000,-0.003616389
2015-12-26 15:00:00,1.935296944,0.001686667,1.930223056,0.001686667,0.005073889,-0.004253889
2015-12-26 14:00:00,2.616933611,0.033028611,2.583905000,0.033028611,0.033028611,-0.004807778
2015-12-26 13:00:00,2.714182500,0.043236111,2.670946389,0.043236111,0.043236111,-0.005111667
2015-12-26 12:00:00,2.703942222,0.031201389,2.672740833,0.031201389,0.031201389,-0.005837500
2015-12-26 11:00:00,2.537717778,0.022061667,2.515656111,0.022061667,0.022061667,-0.006298611
2015-12-26 10:00:00,1.605672778,0.023139167,1.578564167,0.023139167,0.027108611,-0.003654722
2015-12-26 09:00:00,1.760878333,-0.007958611,1.760878333,-0.007958611,-0.000000000,-0.003389167
2015-12-26 08:00:00,2.067250556,-0.007782222,2.067250556,-0.007782222,-0.000000000,-0.004391667
2015-12-26 07:00:00,1.773907500,-0.007743333,1.773907500,-0.007743333,-0.000000000,-0.003475556
2015-12-26 06:00:00,1.802712500,-0.007778056,1.802712500,-0.007778056,-0.000000000,-0.003328889
2015-12-26 05:00:00,1.837661389,-0.007800556,1.837661389,-0.007800556,-0.000000000,-0.003448611
2015-12-26 04:00:00,1.586489444,-0.007752500,1.586489444,-0.007752500,-0.000000000,-0.002860000
2015-12-26 03:00:00,1.758888889,-0.007806944,1.758888889,-0.007806944,-0.000000000,-0.002831389
2015-12-26 02:00:00,1.719766944,-0.007805000,1.719766944,-0.007805000,-0.000000000,-0.002791389
2015-12-26 01:00:00,1.852469444,-0.007808056,1.852469444,-0.007808056,-0.000000000,-0.003106389
2015-12-26 00:00:00,2.377340000,-0.007948889,2.377340000,-0.007948889,-0.000000000,-0.004019722
2015-12-25 23:00:00,3.380089167,-0.008226111,3.380089167,-0.008226111,-0.000000000,-0.004753056
2015-12-25 22:00:00,6.790016111,-0.008940833,6.790016111,-0.008940833,-0.000000000,-0.004093889
2015-12-25 21:00:00,6.004011111,-0.008838889,6.004011111,-0.008838889,-0.000000000,-0.005909167
2015-12-25 20:00:00,8.046532500,-0.008813056,8.046532500,-0.008813056,-0.000000000,-0.004398889
2015-12-25 19:00:00,8.216013889,-0.008313333,8.216013889,-0.008313333,-0.000000000,-0.006387778
2015-12-25 18:00:00,3.943369722,-0.008612500,3.943369722,-0.008612500,-0.000000000,-0.007452778
2015-12-25 17:00:00,3.066945833,0.017867500,3.047266667,0.017867500,0.019679167,-0.008035278
2015-12-25 16:00:00,2.855817500,0.068902222,2.786915278,0.068902222,0.068902222,-0.008563889
2015-12-25 15:00:00,3.327331111,0.107507778,3.219823333,0.107507778,0.107507778,-0.007294167
2015-12-25 14:00:00,2.846843889,0.110149167,2.736694722,0.110149167,0.110149167,-0.007841667
2015-12-25 13:00:00,2.551576111,0.148130000,2.403446111,0.148130000,0.148130000,-0.007960278
2015-12-25 12:00:00,2.342526944,0.231815556,2.110711389,0.231815556,0.231815556,-0.006328333
2015-12-25 11:00:00,2.793083889,0.150869444,2.642214444,0.150869444,0.150869444,-0.006713056
2015-12-25 10:00:00,2.424703889,0.113406944,2.311296944,0.113406944,0.113406944,-0.006331667
2015-12-25 09:00:00,2.048750278,0.036859444,2.009622222,0.036859444,0.039128056,-0.005089444
2015-12-25 08:00:00,2.543549722,-0.007923611,2.543549722,-0.007923611,-0.000000000,-0.005085556
2015-12-25 07:00:00,1.975102222,-0.007795000,1.975102222,-0.007795000,-0.000000000,-0.002991667
2015-12-25 06:00:00,1.848816944,-0.007793333,1.848816944,-0.007793333,-0.000000000,-0.002564167
2015-12-25 05:00:00,1.754501944,-0.007779444,1.754501944,-0.007779444,-0.000000000,-0.002430833
2015-12-25 04:00:00,2.072181389,-0.007849167,2.072181389,-0.007849167,-0.000000000,-0.002345000
