"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-31 02:00:00,1.220192222,-0.002361944,1.220192222,-0.002361944,-0.000000000,-0.002518056
2015-12-31 01:00:00,1.168748333,-0.002313889,1.168748333,-0.002313889,-0.000000000,-0.002579444
2015-12-31 00:00:00,1.111141667,-0.002392222,1.111141667,-0.002392222,-0.000000000,-0.002509444
2015-12-30 23:00:00,1.933708056,-0.002002500,1.933708056,-0.002002500,-0.000000000,-0.002742222
2015-12-30 22:00:00,2.104221944,-0.001925278,2.104221944,-0.001925278,-0.000000000,-0.002786667
2015-12-30 21:00:00,2.190121389,-0.001961389,2.190116389,-0.001961389,0.000005000,-0.002756944
2015-12-30 20:00:00,2.837570833,-0.001870833,2.837570833,-0.001870833,-0.000000000,-0.002612778
2015-12-30 19:00:00,2.438073611,-0.001890278,2.438073611,-0.001890278,-0.000000000,-0.002795556
2015-12-30 18:00:00,1.329390278,0.021365000,1.307000556,0.021365000,0.022389722,-0.002816111
2015-12-30 17:00:00,1.198183333,0.451806111,0.746377222,0.451806111,0.451806111,-0.003105000
2015-12-30 16:00:00,2.938312778,1.255587500,1.682725278,1.255587500,1.255587500,-0.002351944
2015-12-30 15:00:00,0.967884444,1.558292222,-0.590407778,1.558292222,1.558292222,-0.002489167
2015-12-30 14:00:00,1.169856944,1.631421389,-0.461564444,1.631421389,1.631421389,-0.002418889
2015-12-30 13:00:00,1.376388611,1.646313333,-0.269924722,1.646313333,1.646313333,-0.002398889
2015-12-30 12:00:00,1.124042778,1.329156111,-0.205113333,1.329156111,1.329156111,-0.002044167
2015-12-30 11:00:00,1.388184167,0.954430833,0.433753333,0.954430833,0.954430833,-0.001958611
2015-12-30 10:00:00,1.605274722,0.397817500,1.207457222,0.397817500,0.397817500,-0.001894444
2015-12-30 09:00:00,1.443667778,0.020237500,1.422946667,0.020237500,0.020721111,-0.003160556
2015-12-30 08:00:00,1.247872500,-0.001176389,1.247822778,-0.001176389,0.000049722,-0.003439444
2015-12-30 07:00:00,0.952457778,-0.001366944,0.952427500,-0.001366944,0.000030278,-0.003371667
2015-12-30 06:00:00,0.821594167,-0.001732778,0.821594167,-0.001732778,-0.000000000,-0.003088611
2015-12-30 05:00:00,1.059739722,-0.001510556,1.059738611,-0.001510556,0.000001111,-0.003271944
2015-12-30 04:00:00,1.018591111,-0.001522500,1.018589167,-0.001522500,0.000001944,-0.003276389
2015-12-30 03:00:00,0.965543333,-0.002340000,0.965543333,-0.002340000,-0.000000000,-0.002443889
2015-12-30 02:00:00,0.824591944,-0.001992778,0.824591944,-0.001992778,-0.000000000,-0.002856667
2015-12-30 01:00:00,0.694854444,-0.002012222,0.694854444,-0.002012222,-0.000000000,-0.002975556
2015-12-30 00:00:00,0.798732500,-0.001896667,0.798732222,-0.001896667,0.000000278,-0.003095000
2015-12-29 23:00:00,1.432881389,-0.002222778,1.432881389,-0.002222778,-0.000000000,-0.002558333
2015-12-29 22:00:00,2.410821944,-0.002109167,2.410820278,-0.002109167,0.000001667,-0.002389167
2015-12-29 21:00:00,2.217981111,-0.002511944,2.217980000,-0.002511944,0.000001111,-0.002091944
2015-12-29 20:00:00,2.039109444,-0.002072778,2.039109444,-0.002072778,-0.000000000,-0.002575000
2015-12-29 19:00:00,1.383778333,-0.002428056,1.383778333,-0.002428056,-0.000000000,-0.002379722
2015-12-29 18:00:00,0.982861667,0.044063889,0.937825278,0.044063889,0.045036389,-0.002492778
2015-12-29 17:00:00,0.879667222,0.702880556,0.176786667,0.702880556,0.702880556,-0.002546389
2015-12-29 16:00:00,0.937091667,1.156946389,-0.219854722,1.156946389,1.156946389,-0.002331389
2015-12-29 15:00:00,1.334663611,1.400256111,-0.065592500,1.400256111,1.400256111,-0.002206389
2015-12-29 14:00:00,1.943220278,1.317537778,0.625682500,1.317537778,1.317537778,-0.001841111
2015-12-29 13:00:00,1.427280556,1.606965556,-0.179685000,1.606965556,1.606965556,-0.002334722
2015-12-29 12:00:00,1.439142778,1.492114167,-0.052971389,1.492114167,1.492114167,-0.002848611
2015-12-29 11:00:00,1.521436389,0.936055556,0.585380833,0.936055556,0.936055556,-0.003322222
2015-12-29 10:00:00,1.821308056,0.702459722,1.118848333,0.702459722,0.702459722,-0.003018333
2015-12-29 09:00:00,1.532335000,0.094705556,1.437247222,0.094705556,0.095087778,-0.003206944
2015-12-29 08:00:00,1.408575833,-0.001321389,1.408564167,-0.001321389,0.000011667,-0.003327222
2015-12-29 07:00:00,1.208448333,-0.001808611,1.208448333,-0.001808611,-0.000000000,-0.002893333
2015-12-29 06:00:00,1.127033611,-0.002120556,1.127033611,-0.002120556,-0.000000000,-0.002615556
2015-12-29 05:00:00,1.362199444,-0.001952500,1.362199444,-0.001952500,-0.000000000,-0.002730278
2015-12-29 04:00:00,1.472703056,-0.002683889,1.472703056,-0.002683889,-0.000000000,-0.001955556
2015-12-29 03:00:00,0.980677500,-0.002339167,0.980677500,-0.002339167,-0.000000000,-0.002448611
2015-12-29 02:00:00,1.142357778,-0.002559444,1.142357778,-0.002559444,-0.000000000,-0.002238056
2015-12-29 01:00:00,1.362953056,-0.002278056,1.362953056,-0.002278056,-0.000000000,-0.002485833
2015-12-29 00:00:00,1.917726667,-0.002076389,1.917726667,-0.002076389,-0.000000000,-0.002544722
2015-12-28 23:00:00,2.207131944,-0.003778333,2.207131944,-0.003778333,-0.000000000,-0.000472500
2015-12-28 22:00:00,2.092639722,-0.003617222,2.092639722,-0.003617222,-0.000000000,-0.000751667
2015-12-28 21:00:00,1.768759444,-0.002625833,1.768759444,-0.002625833,-0.000000000,-0.002030278
2015-12-28 20:00:00,1.861243333,-0.002666111,1.861243333,-0.002666111,-0.000000000,-0.001977222
2015-12-28 19:00:00,2.023582222,-0.002715556,2.023582222,-0.002715556,-0.000000000,-0.001865278
2015-12-28 18:00:00,1.567034722,0.007655833,1.558221389,0.007655833,0.008813333,-0.003040000
2015-12-28 17:00:00,1.198293333,0.464438333,0.733855000,0.464438333,0.464438333,-0.003385833
2015-12-28 16:00:00,1.286825278,0.782093889,0.504731389,0.782093889,0.782093889,-0.003364444
2015-12-28 15:00:00,1.320487500,1.335301944,-0.014814444,1.335301944,1.335301944,-0.002697500
2015-12-28 14:00:00,1.787170833,1.659132778,0.128038056,1.659132778,1.659132778,-0.001384444
2015-12-28 13:00:00,1.639902500,1.587354722,0.052547778,1.587354722,1.587354722,-0.001166667
2015-12-28 12:00:00,1.167044722,1.450997500,-0.283952778,1.450997500,1.450997500,-0.002396389
2015-12-28 11:00:00,1.338977222,1.150698333,0.188278889,1.150698333,1.150698333,-0.002788889
2015-12-28 10:00:00,1.480820556,0.662462500,0.818358056,0.662462500,0.662462500,-0.003255000
2015-12-28 09:00:00,0.951685556,0.100067778,0.851081667,0.100067778,0.100603889,-0.003093056
2015-12-28 08:00:00,1.059143333,-0.000987778,1.058993889,-0.000987778,0.000149444,-0.003678611
2015-12-28 07:00:00,1.021768056,-0.001510000,1.021743611,-0.001510000,0.000024444,-0.003153611
2015-12-28 06:00:00,0.938310000,-0.002105278,0.938310000,-0.002105278,-0.000000000,-0.002668056
2015-12-28 05:00:00,0.728435000,-0.001925556,0.728435000,-0.001925556,-0.000000000,-0.002934444
2015-12-28 04:00:00,1.457360278,-0.001737222,1.457360278,-0.001737222,-0.000000000,-0.002994167
2015-12-28 03:00:00,1.526385556,-0.001789444,1.526385556,-0.001789444,-0.000000000,-0.002938889
2015-12-28 02:00:00,1.651835000,-0.001741944,1.651835000,-0.001741944,-0.000000000,-0.002985000
2015-12-28 01:00:00,1.688287500,-0.001695278,1.688287500,-0.001695278,-0.000000000,-0.003012778
2015-12-28 00:00:00,1.772691667,-0.002143611,1.772690833,-0.002143611,0.000000833,-0.002548889
2015-12-27 23:00:00,2.283268333,-0.002268611,2.283268056,-0.002268611,0.000000278,-0.002281389
2015-12-27 22:00:00,1.733804722,-0.002080833,1.733801111,-0.002080833,0.000003611,-0.002621944
2015-12-27 21:00:00,1.112816111,-0.002307222,1.112816111,-0.002307222,-0.000000000,-0.002491667
2015-12-27 20:00:00,1.149903333,-0.002320556,1.149903333,-0.002320556,-0.000000000,-0.002506111
2015-12-27 19:00:00,1.089407222,-0.002209722,1.089406667,-0.002209722,0.000000556,-0.002682500
2015-12-27 18:00:00,0.970303056,0.073670556,0.895865556,0.073670556,0.074437500,-0.002988889
2015-12-27 17:00:00,1.098916944,0.695095556,0.403821389,0.695095556,0.695095556,-0.002968333
2015-12-27 16:00:00,1.069166944,1.159715278,-0.090548333,1.159715278,1.159715278,-0.002742500
2015-12-27 15:00:00,1.315790278,1.316020833,-0.000230556,1.316020833,1.316020833,-0.002926111
2015-12-27 14:00:00,1.912505556,1.226152222,0.686353333,1.226152222,1.226152222,-0.001990833
2015-12-27 13:00:00,1.341710833,0.698118333,0.643592500,0.698118333,0.698118333,-0.002816111
2015-12-27 12:00:00,1.335470556,0.525288333,0.810182222,0.525288333,0.525288333,-0.002816389
2015-12-27 11:00:00,2.733563056,0.424413056,2.309150000,0.424413056,0.424413056,-0.002541667
2015-12-27 10:00:00,3.120832222,0.266216944,2.854615278,0.266216944,0.266216944,-0.003296111
2015-12-27 09:00:00,2.478608056,0.021965833,2.456250833,0.021965833,0.022357222,-0.003659167
2015-12-27 08:00:00,0.939666667,-0.001378611,0.939656667,-0.001378611,0.000010000,-0.003286667
2015-12-27 07:00:00,0.889523611,-0.001486111,0.889500556,-0.001486111,0.000023056,-0.003256111
2015-12-27 06:00:00,0.783823056,-0.001628333,0.783823056,-0.001628333,-0.000000000,-0.003184722
2015-12-27 05:00:00,0.865830556,-0.002070556,0.865830556,-0.002070556,-0.000000000,-0.002788611
2015-12-27 04:00:00,0.839160278,-0.002135278,0.839160278,-0.002135278,-0.000000000,-0.002787500
2015-12-27 03:00:00,0.930978056,-0.002110278,0.930978056,-0.002110278,-0.000000000,-0.002808056
2015-12-27 02:00:00,1.322216944,-0.002421389,1.322216944,-0.002421389,-0.000000000,-0.002412500
2015-12-27 01:00:00,1.324737778,-0.002127500,1.324734167,-0.002127500,0.000003611,-0.002749722
2015-12-27 00:00:00,1.881876944,-0.001768611,1.881876944,-0.001768611,-0.000000000,-0.003002500
2015-12-26 23:00:00,2.326845000,-0.002600556,2.326843889,-0.002600556,0.000001111,-0.002024167
2015-12-26 22:00:00,3.474790000,-0.004170833,3.474790000,-0.004170833,-0.000000000,0.000117222
2015-12-26 21:00:00,4.687390556,-0.004914444,4.687390556,-0.004914444,-0.000000000,0.001251389
2015-12-26 20:00:00,4.632864167,-0.003162222,4.632864167,-0.003162222,-0.000000000,-0.000660833
2015-12-26 19:00:00,3.726567500,-0.001266667,3.726521111,-0.001266667,0.000046389,-0.003230833
2015-12-26 18:00:00,2.513715833,0.029873611,2.482979167,0.029873611,0.030736667,-0.002848889
2015-12-26 17:00:00,2.123515833,0.152111944,1.971403889,0.152111944,0.152111944,-0.003345278
2015-12-26 16:00:00,2.479293056,0.290992222,2.188300833,0.290992222,0.290992222,-0.003582500
2015-12-26 15:00:00,2.595870000,0.126919444,2.468950556,0.126919444,0.126919444,-0.003191667
2015-12-26 14:00:00,1.657272222,0.082263611,1.575008611,0.082263611,0.082263611,-0.003811667
2015-12-26 13:00:00,2.120484444,0.054555278,2.065929167,0.054555278,0.054555278,-0.003933056
2015-12-26 12:00:00,1.854448333,0.039218333,1.815230000,0.039218333,0.039218333,-0.003787222
2015-12-26 11:00:00,2.379969167,0.026830556,2.353138611,0.026830556,0.026830556,-0.002758056
2015-12-26 10:00:00,1.151858611,0.022509722,1.129206944,0.022509722,0.022651667,-0.002988611
2015-12-26 09:00:00,1.120236111,0.000070556,1.119114167,0.000070556,0.001121944,-0.003318056
2015-12-26 08:00:00,0.840090000,-0.001558333,0.840088889,-0.001558333,0.000001111,-0.003216111
2015-12-26 07:00:00,0.780989722,-0.001703333,0.780983611,-0.001703333,0.000006111,-0.003114722
2015-12-26 06:00:00,0.735676944,-0.001881389,0.735676944,-0.001881389,-0.000000000,-0.002997500
2015-12-26 05:00:00,0.632852500,-0.001953889,0.632852500,-0.001953889,-0.000000000,-0.002976111
2015-12-26 04:00:00,0.657175833,-0.002016944,0.657175833,-0.002016944,-0.000000000,-0.002932222
2015-12-26 03:00:00,0.702168889,-0.001901667,0.702168889,-0.001901667,-0.000000000,-0.003036944
2015-12-26 02:00:00,0.575310000,-0.001970000,0.575310000,-0.001970000,-0.000000000,-0.003043889
2015-12-26 01:00:00,0.677761111,-0.001965833,0.677761111,-0.001965833,-0.000000000,-0.002973056
2015-12-26 00:00:00,1.286813611,-0.001311667,1.286793611,-0.001311667,0.000020000,-0.003542778
2015-12-25 23:00:00,1.613981667,-0.001553611,1.613965833,-0.001553611,0.000015833,-0.003217222
2015-12-25 22:00:00,1.799176111,-0.002107500,1.799176111,-0.002107500,-0.000000000,-0.002574722
2015-12-25 21:00:00,1.226082222,-0.001760000,1.226081667,-0.001760000,0.000000556,-0.003124167
2015-12-25 20:00:00,1.191923056,-0.001774167,1.191923056,-0.001774167,-0.000000000,-0.003075278
2015-12-25 19:00:00,1.315339167,-0.001606667,1.315338889,-0.001606667,0.000000278,-0.003145000
2015-12-25 18:00:00,1.295051667,-0.001059444,1.295036389,-0.001059444,0.000015278,-0.003648611
2015-12-25 17:00:00,1.114248611,0.015536389,1.098578056,0.015536389,0.015670556,-0.003865833
2015-12-25 16:00:00,1.322986667,0.050641389,1.272345278,0.050641389,0.050641389,-0.003992778
2015-12-25 15:00:00,1.597271944,0.076811111,1.520460833,0.076811111,0.076811111,-0.003858333
2015-12-25 14:00:00,1.458775278,0.081968333,1.376806944,0.081968333,0.081968333,-0.003912500
2015-12-25 13:00:00,1.704217778,0.117914722,1.586303056,0.117914722,0.117914722,-0.004098056
2015-12-25 12:00:00,1.543268056,0.190299444,1.352968611,0.190299444,0.190299444,-0.004364444
2015-12-25 11:00:00,1.126378333,0.119265000,1.007113333,0.119265000,0.119265000,-0.002968889
2015-12-25 10:00:00,1.201429722,0.088456389,1.112973333,0.088456389,0.088456389,-0.002096389
2015-12-25 09:00:00,1.542751944,0.032793889,1.509450833,0.032793889,0.033301111,-0.002211667
2015-12-25 08:00:00,1.560939722,-0.002073333,1.560939167,-0.002073333,0.000000556,-0.002574167
2015-12-25 07:00:00,0.740868333,-0.001678056,0.740868333,-0.001678056,-0.000000000,-0.003190278
2015-12-25 06:00:00,0.641198611,-0.001951667,0.641198611,-0.001951667,-0.000000000,-0.002982222
2015-12-25 05:00:00,0.687401667,-0.001964444,0.687401667,-0.001964444,-0.000000000,-0.002909167
2015-12-25 04:00:00,0.554690000,-0.002041944,0.554690000,-0.002041944,-0.000000000,-0.002883889
2015-12-25 03:00:00,0.575663889,-0.001995000,0.575663889,-0.001995000,-0.000000000,-0.002912778
2015-12-25 02:00:00,0.512283333,-0.002256944,0.512283333,-0.002256944,-0.000000000,-0.002720000
2015-12-25 01:00:00,0.507638333,-0.002353056,0.507638333,-0.002353056,-0.000000000,-0.002688611
2015-12-25 00:00:00,0.641264167,-0.002075000,0.641264167,-0.002075000,-0.000000000,-0.002931111
2015-12-24 23:00:00,1.370904167,-0.001721667,1.370868611,-0.001721667,0.000035556,-0.003126389
2015-12-24 22:00:00,1.538942222,-0.001969167,1.538942222,-0.001969167,-0.000000000,-0.002881667
2015-12-24 21:00:00,1.668417500,-0.002093056,1.668417500,-0.002093056,-0.000000000,-0.002698333
2015-12-24 20:00:00,1.986091944,-0.002323333,1.986071389,-0.002323333,0.000020556,-0.002390000
2015-12-24 19:00:00,3.456697778,-0.001587778,3.456585556,-0.001587778,0.000112222,-0.002936389
2015-12-24 18:00:00,0.796900556,0.011668056,0.783923333,0.011668056,0.012977222,-0.002731111
2015-12-24 17:00:00,0.983829167,0.225415556,0.758413611,0.225415556,0.225415556,-0.002779444
2015-12-24 16:00:00,2.110114722,0.860195833,1.249918889,0.860195833,0.860195833,-0.002265833
2015-12-24 15:00:00,1.079136667,1.454192778,-0.375056111,1.454192778,1.454192778,-0.001941667
2015-12-24 14:00:00,1.063487778,1.656375556,-0.592887778,1.656375556,1.656375556,-0.001990278
2015-12-24 13:00:00,1.708406389,1.678726944,0.029679444,1.678726944,1.678726944,-0.002733611
2015-12-24 12:00:00,1.780360000,1.572195000,0.208165000,1.572195000,1.572195000,-0.001891944
2015-12-24 11:00:00,1.942355833,1.270609167,0.671746667,1.270609167,1.270609167,-0.000956389
2015-12-24 10:00:00,2.005333333,0.789229167,1.216104167,0.789229167,0.789229167,-0.001452500
2015-12-24 09:00:00,1.347260278,0.142284722,1.204610833,0.142284722,0.142649444,-0.002935556
2015-12-24 08:00:00,0.833032778,-0.001565833,0.833014444,-0.001565833,0.000018333,-0.003293333
2015-12-24 07:00:00,0.875817500,-0.001720000,0.875811111,-0.001720000,0.000006389,-0.003092222
2015-12-24 06:00:00,0.648424167,-0.001783889,0.648422778,-0.001783889,0.000001389,-0.003142500
2015-12-24 05:00:00,0.736875000,-0.001748333,0.736873056,-0.001748333,0.000001944,-0.003160278
2015-12-24 04:00:00,0.720923056,-0.001943611,0.720923056,-0.001943611,-0.000000000,-0.002991667
2015-12-24 03:00:00,0.690789444,-0.001978889,0.690789444,-0.001978889,-0.000000000,-0.002960556
2015-12-24 02:00:00,0.673425000,-0.001994722,0.673425000,-0.001994722,-0.000000000,-0.002952778
2015-12-24 01:00:00,0.742372778,-0.001852222,0.742372500,-0.001852222,0.000000278,-0.003096111
2015-12-24 00:00:00,1.245094722,-0.001445278,1.245094722,-0.001445278,-0.000000000,-0.003495000
2015-12-23 23:00:00,1.602714167,-0.001803889,1.602713889,-0.001803889,0.000000278,-0.003046111
2015-12-23 22:00:00,1.725257778,-0.001950556,1.725230556,-0.001950556,0.000027222,-0.002902222
2015-12-23 21:00:00,1.949573056,-0.001812500,1.949553056,-0.001812500,0.000020000,-0.002943611
2015-12-23 20:00:00,2.561268056,-0.001326944,2.561213333,-0.001326944,0.000054722,-0.003370278
2015-12-23 19:00:00,2.631555556,-0.001467778,2.631533611,-0.001467778,0.000021944,-0.003145278
2015-12-23 18:00:00,1.471810278,0.024093611,1.446606111,0.024093611,0.025204167,-0.002831667
2015-12-23 17:00:00,0.722665556,0.134550833,0.588114722,0.134550833,0.134550833,-0.003243056
2015-12-23 16:00:00,1.079453333,0.326686944,0.752766389,0.326686944,0.326686944,-0.003178056
2015-12-23 15:00:00,1.831585833,0.743213333,1.088372500,0.743213333,0.743213333,-0.002745000
2015-12-23 14:00:00,1.602603333,1.485089722,0.117513611,1.485089722,1.485089722,-0.001723056
2015-12-23 13:00:00,1.737899444,1.775737778,-0.037838333,1.775737778,1.775737778,-0.001984722
2015-12-23 12:00:00,2.114166944,1.676485833,0.437681111,1.676485833,1.676485833,-0.002013333
2015-12-23 11:00:00,1.702622222,1.358066944,0.344555278,1.358066944,1.358066944,-0.002700833
2015-12-23 10:00:00,1.649719444,0.853331389,0.796388056,0.853331389,0.853331389,-0.002041111
2015-12-23 09:00:00,1.935812778,0.112780000,1.821858333,0.112780000,0.113954444,-0.001707778
2015-12-23 08:00:00,1.166195556,-0.002073611,1.166195556,-0.002073611,-0.000000000,-0.002639444
2015-12-23 07:00:00,0.755920556,-0.001812222,0.755920556,-0.001812222,-0.000000000,-0.003034722
2015-12-23 06:00:00,0.552487500,-0.002246389,0.552487500,-0.002246389,-0.000000000,-0.002720278
2015-12-23 05:00:00,0.658026111,-0.002051389,0.658026111,-0.002051389,-0.000000000,-0.002919167
2015-12-23 04:00:00,0.700627778,-0.002039444,0.700627778,-0.002039444,-0.000000000,-0.002940278
2015-12-23 03:00:00,0.625498056,-0.002237500,0.625498056,-0.002237500,-0.000000000,-0.002796944
2015-12-23 02:00:00,0.698290556,-0.002101944,0.698290556,-0.002101944,-0.000000000,-0.002889722
2015-12-23 01:00:00,0.797625556,-0.001820000,0.797625556,-0.001820000,-0.000000000,-0.003136667
2015-12-23 00:00:00,1.202361389,-0.001511667,1.202361389,-0.001511667,-0.000000000,-0.003431667
2015-12-22 23:00:00,1.866955556,-0.001316389,1.866935556,-0.001316389,0.000020000,-0.003472778
2015-12-22 22:00:00,2.029236389,-0.001320000,2.029214167,-0.001320000,0.000022222,-0.003416111
2015-12-22 21:00:00,1.481911944,-0.001615556,1.481910556,-0.001615556,0.000001389,-0.003175833
2015-12-22 20:00:00,1.327052222,-0.001582222,1.327052222,-0.001582222,-0.000000000,-0.003266944
2015-12-22 19:00:00,1.577836944,-0.001526667,1.577836944,-0.001526667,-0.000000000,-0.003222222
2015-12-22 18:00:00,1.315110278,0.013636944,1.300139444,0.013636944,0.014970833,-0.002718611
2015-12-22 17:00:00,1.240865278,0.212040833,1.028824444,0.212040833,0.212040833,-0.003725278
2015-12-22 16:00:00,1.509628889,1.127484167,0.382144722,1.127484167,1.127484167,-0.003690556
2015-12-22 15:00:00,1.612960833,1.398393889,0.214566944,1.398393889,1.398393889,-0.003260278
2015-12-22 14:00:00,1.503596667,1.515435556,-0.011838889,1.515435556,1.515435556,-0.002841389
2015-12-22 13:00:00,1.789151111,1.526659167,0.262491944,1.526659167,1.526659167,-0.002350000
2015-12-22 12:00:00,1.228632500,1.498750833,-0.270118333,1.498750833,1.498750833,-0.002253889
2015-12-22 11:00:00,0.949773056,1.184079167,-0.234306111,1.184079167,1.184079167,-0.002867778
2015-12-22 10:00:00,0.941911944,0.399211944,0.542700000,0.399211944,0.399211944,-0.003260556
2015-12-22 09:00:00,1.183079444,0.040733889,1.141890000,0.040733889,0.041189444,-0.003436389
2015-12-22 08:00:00,1.084741944,-0.001513333,1.084737500,-0.001513333,0.000004444,-0.003121944
2015-12-22 07:00:00,0.597486944,-0.002117222,0.597486944,-0.002117222,-0.000000000,-0.002741667
2015-12-22 06:00:00,0.658450833,-0.002117778,0.658450833,-0.002117778,-0.000000000,-0.002736111
2015-12-22 05:00:00,0.644152778,-0.002057500,0.644152778,-0.002057500,-0.000000000,-0.002810000
2015-12-22 04:00:00,0.495036944,-0.002382500,0.495036944,-0.002382500,-0.000000000,-0.002567222
2015-12-22 03:00:00,0.596286111,-0.002415556,0.596286111,-0.002415556,-0.000000000,-0.002569722
2015-12-22 02:00:00,0.709411944,-0.002432500,0.709411944,-0.002432500,-0.000000000,-0.002567500
2015-12-22 01:00:00,0.648278056,-0.002578611,0.648278056,-0.002578611,-0.000000000,-0.002411944
2015-12-22 00:00:00,1.043351667,-0.002089444,1.043351667,-0.002089444,-0.000000000,-0.002862500
2015-12-21 23:00:00,1.627081389,-0.001773333,1.627081389,-0.001773333,-0.000000000,-0.003090833
2015-12-21 22:00:00,1.920654167,-0.001768056,1.920652778,-0.001768056,0.000001389,-0.003002500
2015-12-21 21:00:00,2.379171111,-0.001319722,2.379159444,-0.001319722,0.000011667,-0.003323611
2015-12-21 20:00:00,2.199150833,-0.001503611,2.199139722,-0.001503611,0.000011111,-0.003196944
2015-12-21 19:00:00,1.902656944,-0.001571667,1.902609167,-0.001571667,0.000047778,-0.003198889
2015-12-21 18:00:00,1.014960278,0.037549444,0.976682500,0.037549444,0.038277778,-0.003257500
2015-12-21 17:00:00,0.859771944,0.364650278,0.495121667,0.364650278,0.364650278,-0.002639722
2015-12-21 16:00:00,1.154562500,0.989143889,0.165418611,0.989143889,0.989143889,-0.002995278
2015-12-21 15:00:00,1.069128889,1.324585278,-0.255456389,1.324585278,1.324585278,-0.002829444
2015-12-21 14:00:00,2.151780000,1.493401944,0.658378056,1.493401944,1.493401944,-0.002522222
2015-12-21 13:00:00,1.821783889,1.315618056,0.506165833,1.315618056,1.315618056,-0.002900556
2015-12-21 12:00:00,1.307695278,1.175784444,0.131910833,1.175784444,1.175784444,-0.002323056
2015-12-21 11:00:00,1.841571667,0.863870833,0.977700833,0.863870833,0.863870833,-0.002347500
2015-12-21 10:00:00,1.011940833,0.567928611,0.444012222,0.567928611,0.567928611,-0.002955833
2015-12-21 09:00:00,0.761574722,0.099747500,0.661160278,0.099747500,0.100414444,-0.002981944
2015-12-21 08:00:00,0.939311944,-0.001646667,0.939311944,-0.001646667,-0.000000000,-0.003087222
2015-12-21 07:00:00,0.816628611,-0.001686389,0.816616667,-0.001686389,0.000011944,-0.003051944
2015-12-21 06:00:00,0.591984167,-0.002304444,0.591984167,-0.002304444,-0.000000000,-0.002631944
2015-12-21 05:00:00,0.670353056,-0.001930556,0.670353056,-0.001930556,-0.000000000,-0.002997500
2015-12-21 04:00:00,0.821774722,-0.002112222,0.821774722,-0.002112222,-0.000000000,-0.002775278
2015-12-21 03:00:00,0.866639444,-0.002160556,0.866639444,-0.002160556,-0.000000000,-0.002705278
2015-12-21 02:00:00,0.943292222,-0.002041944,0.943292222,-0.002041944,-0.000000000,-0.002814444
2015-12-21 01:00:00,0.859851667,-0.002280000,0.859851667,-0.002280000,-0.000000000,-0.002625278
2015-12-21 00:00:00,1.014970556,-0.002015278,1.014970556,-0.002015278,-0.000000000,-0.002894444
2015-12-20 23:00:00,1.597331944,-0.001586667,1.597330833,-0.001586667,0.000001111,-0.003231389
2015-12-20 22:00:00,1.448035000,-0.001828333,1.448035000,-0.001828333,-0.000000000,-0.003087500
2015-12-20 21:00:00,1.449790556,-0.001935833,1.449790556,-0.001935833,-0.000000000,-0.002908056
2015-12-20 20:00:00,1.437396944,-0.001840000,1.437396944,-0.001840000,-0.000000000,-0.002992778
2015-12-20 19:00:00,1.564228889,-0.001686944,1.564228889,-0.001686944,-0.000000000,-0.003069722
