"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00:00,2.226531389,-0.002227500,2.228758889,-0.002227500
2015-12-31 22:00:00,2.153414722,-0.001983056,2.155397778,-0.001983056
2015-12-31 21:00:00,2.602880833,-0.003987222,2.606868056,-0.003987222
2015-12-31 20:00:00,1.880377222,-0.002507222,1.882884444,-0.002507222
2015-12-31 19:00:00,1.960569444,-0.001836111,1.962405556,-0.001836111
2015-12-31 18:00:00,2.968524444,0.034903333,2.933621111,0.034903333
2015-12-31 17:00:00,5.584939444,0.415905000,5.169034444,0.415905000
2015-12-31 16:00:00,3.406413056,0.859132222,2.547280833,0.859132222
2015-12-31 15:00:00,3.447258889,1.329810556,2.117448333,1.329810556
2015-12-31 14:00:00,2.157694167,1.023623889,1.134070278,1.023623889
2015-12-31 13:00:00,1.059950278,1.108021389,-0.048071111,1.108021389
2015-12-31 12:00:00,1.353683333,1.324094167,0.029589167,1.324094167
2015-12-31 11:00:00,1.321856111,1.511003056,-0.189146944,1.511003056
2015-12-31 10:00:00,1.169970000,0.775177778,0.394792222,0.775177778
2015-12-31 09:00:00,1.032242500,0.025737778,1.006504722,0.025737778
2015-12-31 08:00:00,0.830851944,-0.000554722,0.831406667,-0.000554722
2015-12-31 07:00:00,0.760898611,-0.000989167,0.761887778,-0.000989167
2015-12-31 06:00:00,0.652435000,-0.001167500,0.653602500,-0.001167500
2015-12-31 05:00:00,0.611037778,-0.001738611,0.612776389,-0.001738611
2015-12-31 04:00:00,0.609376667,-0.001762778,0.611139444,-0.001762778
2015-12-31 03:00:00,0.585781667,-0.001535833,0.587317500,-0.001535833
2015-12-31 02:00:00,0.687358333,-0.001644722,0.689003056,-0.001644722
2015-12-31 01:00:00,0.666698056,-0.001458889,0.668156944,-0.001458889
2015-12-31 00:00:00,1.288358056,-0.005514722,1.293872778,-0.005514722
2015-12-30 23:00:00,1.446102778,-0.004570833,1.450673611,-0.004570833
2015-12-30 22:00:00,1.043840000,-0.001649167,1.045489167,-0.001649167
2015-12-30 21:00:00,1.222127222,-0.001730278,1.223857500,-0.001730278
2015-12-30 20:00:00,1.155210556,-0.002060278,1.157270833,-0.002060278
2015-12-30 19:00:00,1.038601667,-0.001618333,1.040220000,-0.001618333
2015-12-30 18:00:00,1.150609167,0.034077500,1.116531667,0.034077500
2015-12-30 17:00:00,0.796450278,0.380664444,0.415785833,0.380664444
2015-12-30 16:00:00,0.821897500,0.743995000,0.077902500,0.743995000
2015-12-30 15:00:00,0.895761944,1.151498056,-0.255736111,1.151498056
2015-12-30 14:00:00,0.868271389,0.922686389,-0.054415000,0.922686389
2015-12-30 13:00:00,1.059923333,0.996564722,0.063358611,0.996564722
2015-12-30 12:00:00,1.108028056,1.016919722,0.091108333,1.016919722
2015-12-30 11:00:00,1.388761111,1.641999167,-0.253238056,1.641999167
2015-12-30 10:00:00,1.186366944,0.768419444,0.417947500,0.768419444
2015-12-30 09:00:00,1.056466111,0.013423056,1.043043056,0.013423056
2015-12-30 08:00:00,0.824979722,-0.000366389,0.825346111,-0.000366389
2015-12-30 07:00:00,0.813602778,-0.000993611,0.814596389,-0.000993611
2015-12-30 06:00:00,0.784226389,-0.001070556,0.785296944,-0.001070556
2015-12-30 05:00:00,0.626755833,-0.001417778,0.628173611,-0.001417778
2015-12-30 04:00:00,0.682767222,-0.001779167,0.684546389,-0.001779167
2015-12-30 03:00:00,0.658394722,-0.001426111,0.659820833,-0.001426111
2015-12-30 02:00:00,0.777595278,-0.001473333,0.779068611,-0.001473333
2015-12-30 01:00:00,0.778690833,-0.001379167,0.780070000,-0.001379167
2015-12-30 00:00:00,0.913722500,-0.001628611,0.915351111,-0.001628611
2015-12-29 23:00:00,1.245177778,-0.002183611,1.247361389,-0.002183611
2015-12-29 22:00:00,1.058393333,-0.002132222,1.060525556,-0.002132222
2015-12-29 21:00:00,0.980330556,-0.001692500,0.982023056,-0.001692500
2015-12-29 20:00:00,1.246774722,-0.001545000,1.248319722,-0.001545000
2015-12-29 19:00:00,1.217067778,-0.001089444,1.218157222,-0.001089444
2015-12-29 18:00:00,1.063036944,0.059191667,1.003845278,0.059191667
2015-12-29 17:00:00,0.915439444,0.511440833,0.403998611,0.511440833
2015-12-29 16:00:00,0.903310833,0.973663056,-0.070352222,0.973663056
2015-12-29 15:00:00,0.995517500,1.385226944,-0.389709444,1.385226944
2015-12-29 14:00:00,1.082826111,1.341214167,-0.258388056,1.341214167
2015-12-29 13:00:00,1.062251111,1.160961389,-0.098710278,1.160961389
2015-12-29 12:00:00,1.132589167,1.194083056,-0.061493889,1.194083056
2015-12-29 11:00:00,1.282807500,1.966900556,-0.684093056,1.966900556
2015-12-29 10:00:00,1.173354444,0.856076944,0.317277500,0.856076944
2015-12-29 09:00:00,1.029738056,0.017028889,1.012709167,0.017028889
2015-12-29 08:00:00,0.839178611,-0.000501111,0.839679722,-0.000501111
2015-12-29 07:00:00,0.716246667,-0.000977222,0.717223889,-0.000977222
2015-12-29 06:00:00,0.679863056,-0.001303056,0.681166111,-0.001303056
2015-12-29 05:00:00,0.588821389,-0.001538611,0.590360000,-0.001538611
2015-12-29 04:00:00,0.611877222,-0.001634167,0.613511389,-0.001634167
2015-12-29 03:00:00,0.610918333,-0.001684167,0.612602500,-0.001684167
2015-12-29 02:00:00,0.677188333,-0.001527500,0.678715833,-0.001527500
2015-12-29 01:00:00,0.709821944,-0.001618611,0.711440556,-0.001618611
2015-12-29 00:00:00,0.760278333,-0.001653889,0.761932222,-0.001653889
2015-12-28 23:00:00,1.007079167,-0.002043889,1.009123056,-0.002043889
2015-12-28 22:00:00,0.909616667,-0.001569167,0.911185833,-0.001569167
2015-12-28 21:00:00,0.956427778,-0.001803889,0.958231667,-0.001803889
2015-12-28 20:00:00,1.310023611,-0.002252778,1.312276389,-0.002252778
2015-12-28 19:00:00,1.301388889,-0.001060833,1.302449722,-0.001060833
2015-12-28 18:00:00,1.131563056,0.016553889,1.115009167,0.016553889
2015-12-28 17:00:00,1.207929167,0.527901944,0.680027222,0.527901944
2015-12-28 16:00:00,1.078929167,0.859825278,0.219103889,0.859825278
2015-12-28 15:00:00,1.175955000,1.301563889,-0.125608889,1.301563889
2015-12-28 14:00:00,1.085986667,0.893219167,0.192767500,0.893219167
2015-12-28 13:00:00,1.170168611,0.951030000,0.219138611,0.951030000
2015-12-28 12:00:00,1.234353611,0.964087222,0.270266389,0.964087222
2015-12-28 11:00:00,1.191397222,1.546410278,-0.355013056,1.546410278
2015-12-28 10:00:00,1.185968056,0.777980278,0.407987778,0.777980278
2015-12-28 09:00:00,1.088778056,0.007820278,1.080957778,0.007820278
2015-12-28 08:00:00,0.849156389,-0.000358611,0.849515000,-0.000358611
2015-12-28 07:00:00,0.802393333,-0.000981389,0.803374722,-0.000981389
2015-12-28 06:00:00,0.703849444,-0.001395278,0.705244722,-0.001395278
2015-12-28 05:00:00,0.588372500,-0.001408333,0.589780833,-0.001408333
2015-12-28 04:00:00,0.625676111,-0.001656667,0.627332778,-0.001656667
2015-12-28 03:00:00,0.637970833,-0.001721944,0.639692778,-0.001721944
2015-12-28 02:00:00,0.677441944,-0.001478611,0.678920556,-0.001478611
2015-12-28 01:00:00,0.730350278,-0.001638889,0.731989167,-0.001638889
2015-12-28 00:00:00,0.801399722,-0.001466944,0.802866667,-0.001466944
2015-12-27 23:00:00,1.032657500,-0.002014722,1.034672222,-0.002014722
2015-12-27 22:00:00,1.181545000,-0.002006111,1.183551111,-0.002006111
2015-12-27 21:00:00,1.523064722,-0.001968056,1.525032778,-0.001968056
2015-12-27 20:00:00,1.631259444,-0.002434167,1.633693611,-0.002434167
2015-12-27 19:00:00,1.150286667,-0.002413889,1.152700556,-0.002413889
2015-12-27 18:00:00,1.108119722,0.028956111,1.079163611,0.028956111
2015-12-27 17:00:00,0.930631944,0.332003333,0.598628611,0.332003333
2015-12-27 16:00:00,0.974938889,0.673826111,0.301112778,0.673826111
2015-12-27 15:00:00,0.866850833,0.792259722,0.074591111,0.792259722
2015-12-27 14:00:00,1.706338611,0.378915000,1.327423611,0.378915000
2015-12-27 13:00:00,0.989804444,0.231619444,0.758185000,0.231619444
2015-12-27 12:00:00,1.238275556,0.121938333,1.116337222,0.121938333
2015-12-27 11:00:00,1.120870833,0.137234167,0.983636667,0.137234167
2015-12-27 10:00:00,0.967024444,0.037775556,0.929248889,0.037775556
2015-12-27 09:00:00,0.798125000,-0.001421389,0.799546389,-0.001421389
2015-12-27 08:00:00,0.781523333,-0.000954444,0.782477778,-0.000954444
2015-12-27 07:00:00,0.779196944,-0.000867222,0.780064167,-0.000867222
2015-12-27 06:00:00,0.671147500,-0.001551111,0.672698611,-0.001551111
2015-12-27 05:00:00,0.604520833,-0.001525278,0.606046111,-0.001525278
2015-12-27 04:00:00,0.655103056,-0.001890278,0.656993333,-0.001890278
2015-12-27 03:00:00,0.630751667,-0.001719722,0.632471389,-0.001719722
2015-12-27 02:00:00,0.659631389,-0.001463611,0.661095000,-0.001463611
2015-12-27 01:00:00,0.703620556,-0.001520833,0.705141389,-0.001520833
2015-12-27 00:00:00,0.936364444,-0.001813889,0.938178333,-0.001813889
2015-12-26 23:00:00,1.417505278,-0.001522778,1.419028056,-0.001522778
2015-12-26 22:00:00,1.417082500,-0.001516111,1.418598611,-0.001516111
2015-12-26 21:00:00,1.498225000,-0.001513333,1.499738333,-0.001513333
2015-12-26 20:00:00,1.307151111,-0.002672778,1.309823889,-0.002672778
2015-12-26 19:00:00,1.349221389,-0.001595000,1.350816389,-0.001595000
2015-12-26 18:00:00,1.836198889,-0.000873056,1.837071944,-0.000873056
2015-12-26 17:00:00,1.852861944,0.011647222,1.841214722,0.011647222
2015-12-26 16:00:00,1.733304444,0.059230278,1.674074167,0.059230278
2015-12-26 15:00:00,1.596237778,0.094893889,1.501343889,0.094893889
2015-12-26 14:00:00,1.479356667,0.122766111,1.356590556,0.122766111
2015-12-26 13:00:00,0.917875000,0.127859444,0.790015556,0.127859444
2015-12-26 12:00:00,1.384423333,0.071118889,1.313304444,0.071118889
2015-12-26 11:00:00,0.968784167,0.067761111,0.901023056,0.067761111
2015-12-26 10:00:00,0.953514167,0.013518333,0.939995833,0.013518333
2015-12-26 09:00:00,0.757041389,-0.001076111,0.758117500,-0.001076111
2015-12-26 08:00:00,0.759521389,-0.000659444,0.760180833,-0.000659444
2015-12-26 07:00:00,0.775952500,-0.001162222,0.777114722,-0.001162222
2015-12-26 06:00:00,0.620305833,-0.001294722,0.621600556,-0.001294722
2015-12-26 05:00:00,0.629008611,-0.001708056,0.630716667,-0.001708056
2015-12-26 04:00:00,0.601112222,-0.001499167,0.602611389,-0.001499167
