"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Hot Tub [kW]"
2015-11-25 17:00:00,0.518315556,0.062266667,0.516898889,0.062266667,0.062266667,-0.001416667
2015-11-25 16:00:00,1.138230278,0.101803056,0.352400000,0.101803056,0.101803056,-0.785830278
2015-11-25 15:00:00,1.159803889,0.348432500,0.393884722,0.348432500,0.348432500,-0.765919167
2015-11-25 14:00:00,1.126040278,1.524022778,0.347444167,1.524022778,1.524022778,-0.778596111
2015-11-25 13:00:00,1.580025278,0.775009167,1.222664167,0.775009167,0.775009167,-0.357361111
2015-11-25 12:00:00,3.200770833,1.840356667,2.392867222,1.840356667,1.840356667,-0.807903611
2015-11-25 11:00:00,2.359248889,1.340181111,1.816406111,1.340181111,1.340181111,-0.542842778
2015-11-25 10:00:00,2.848183889,0.829280556,1.921957778,0.829280556,0.829280556,-0.926226111
2015-11-25 09:00:00,1.723055278,0.076461667,0.783499167,0.076461667,0.079325000,-0.936692778
2015-11-25 08:00:00,1.480978611,-0.005165278,0.729881667,-0.005165278,-0.000000000,-0.745931667
2015-11-25 07:00:00,0.695139444,-0.005168611,0.464613056,-0.005168611,-0.000000000,-0.225357778
2015-11-25 06:00:00,1.334500833,-0.005191389,0.418611944,-0.005191389,-0.000000000,-0.910697500
2015-11-25 05:00:00,1.200674722,-0.005172500,0.354867222,-0.005172500,-0.000000000,-0.840635000
2015-11-25 04:00:00,1.128753889,-0.005206389,0.344018333,-0.005206389,-0.000000000,-0.779529167
2015-11-25 03:00:00,0.419268333,-0.005293889,0.412850556,-0.005293889,-0.000000000,-0.001123889
2015-11-25 02:00:00,1.135161111,-0.005250278,0.345591944,-0.005250278,-0.000000000,-0.784318889
2015-11-25 01:00:00,1.426981667,-0.005243611,0.622171667,-0.005243611,-0.000000000,-0.799566389
2015-11-25 00:00:00,1.640222778,-0.005211667,0.796173611,-0.005211667,-0.000000000,-0.838837500
2015-11-24 23:00:00,1.130229167,-0.005236944,0.795393611,-0.005236944,-0.000000000,-0.329598611
2015-11-24 22:00:00,1.647814444,-0.005255556,1.149739722,-0.005255556,-0.000000000,-0.492819167
2015-11-24 21:00:00,1.937080278,-0.005268333,0.837473056,-0.005268333,-0.000000000,-1.094338889
2015-11-24 20:00:00,0.888939722,-0.005298056,0.882746389,-0.005298056,-0.000000000,-0.000895278
2015-11-24 19:00:00,2.094524444,-0.005193889,1.144846944,-0.005193889,-0.000000000,-0.944483611
2015-11-24 18:00:00,1.444584722,0.097409167,0.945761111,0.097409167,0.100378611,-0.495854167
2015-11-24 17:00:00,1.364760278,0.839594722,0.873368056,0.839594722,0.839594722,-0.491392222
2015-11-24 16:00:00,0.746430556,1.118693611,0.746021667,1.118693611,1.118693611,-0.000408889
2015-11-24 15:00:00,1.483943333,1.912352222,0.769165278,1.912352222,1.912352222,-0.714778056
2015-11-24 14:00:00,0.763794167,2.213267778,0.763530278,2.213267778,2.213267778,-0.000263889
2015-11-24 13:00:00,1.349537500,2.222782778,0.615618889,2.222782778,2.222782778,-0.733918611
2015-11-24 12:00:00,1.092843333,2.088734444,0.736827778,2.088734444,2.088734444,-0.356015556
2015-11-24 11:00:00,2.111846111,1.837776111,1.624689444,1.837776111,1.837776111,-0.487156667
2015-11-24 10:00:00,1.979456111,0.948980278,1.110422778,0.948980278,0.948980278,-0.869033333
2015-11-24 09:00:00,1.975099167,0.044812778,1.056931667,0.044812778,0.046970556,-0.916009722
2015-11-24 08:00:00,1.593951667,-0.005244722,0.696282222,-0.005244722,-0.000000000,-0.892424722
2015-11-24 07:00:00,0.571015833,-0.005152778,0.535533333,-0.005152778,-0.000000000,-0.030329722
2015-11-24 06:00:00,1.423938056,-0.005136944,0.486834722,-0.005136944,-0.000000000,-0.931966389
2015-11-24 05:00:00,1.428851667,-0.005166389,0.375417500,-0.005166389,-0.000000000,-1.048267778
2015-11-24 04:00:00,0.586965556,-0.005275000,0.431117778,-0.005275000,-0.000000000,-0.150572778
2015-11-24 03:00:00,1.041763056,-0.005242778,0.401163333,-0.005242778,-0.000000000,-0.635356944
2015-11-24 02:00:00,1.221250278,-0.005158333,0.427765556,-0.005158333,-0.000000000,-0.788326389
2015-11-24 01:00:00,1.600806667,-0.005145000,0.796770833,-0.005145000,-0.000000000,-0.798890833
2015-11-24 00:00:00,4.402370278,-0.005216944,3.481513611,-0.005216944,-0.000000000,-0.915639722
2015-11-23 23:00:00,1.355959444,-0.005247778,1.326211667,-0.005247778,-0.000000000,-0.024500000
2015-11-23 22:00:00,2.561323333,-0.005211944,1.736056389,-0.005211944,-0.000000000,-0.820055000
2015-11-23 21:00:00,2.861925000,-0.005233333,2.074362222,-0.005233333,-0.000000000,-0.782329444
2015-11-23 20:00:00,2.834455278,-0.005205000,1.834181111,-0.005205000,-0.000000000,-0.995069167
2015-11-23 19:00:00,1.490005278,-0.005209722,1.484130278,-0.005209722,-0.000000000,-0.000665278
2015-11-23 18:00:00,1.799780556,0.025768056,0.853868056,0.025768056,0.028791111,-0.942889444
2015-11-23 17:00:00,0.610750000,0.363510833,0.610246667,0.363510833,0.363510833,-0.000503333
2015-11-23 16:00:00,0.593670000,1.304863333,0.414525278,1.304863333,1.304863333,-0.179144722
2015-11-23 15:00:00,1.012768611,1.887471389,0.475441389,1.887471389,1.887471389,-0.537327222
2015-11-23 14:00:00,0.315134722,2.066398056,0.314935556,2.066398056,2.066398056,-0.000199167
2015-11-23 13:00:00,1.039708889,2.234278889,0.319263056,2.234278889,2.234278889,-0.720445833
2015-11-23 12:00:00,1.304462500,2.126771944,0.388546111,2.126771944,2.126771944,-0.915916389
2015-11-23 11:00:00,0.373651389,1.862464722,0.372674167,1.862464722,1.862464722,-0.000977222
2015-11-23 10:00:00,3.120079167,1.385583889,2.104614444,1.385583889,1.385583889,-1.015464722
2015-11-23 09:00:00,1.883796111,0.563816944,0.883906944,0.563816944,0.564711111,-0.998995000
2015-11-23 08:00:00,1.709638056,-0.005228333,0.697020000,-0.005228333,-0.000000000,-1.007389722
2015-11-23 07:00:00,0.618141944,-0.005191389,0.586333611,-0.005191389,-0.000000000,-0.026616944
2015-11-23 06:00:00,1.454226667,-0.005187500,0.434911944,-0.005187500,-0.000000000,-1.014127222
2015-11-23 05:00:00,1.737217500,-0.005156667,0.467595278,-0.005156667,-0.000000000,-1.264465556
2015-11-23 04:00:00,0.437215000,-0.005263056,0.430579444,-0.005263056,-0.000000000,-0.001372500
2015-11-23 03:00:00,1.179771944,-0.005223611,0.359633056,-0.005223611,-0.000000000,-0.814915278
2015-11-23 02:00:00,1.130796389,-0.005246944,0.321241111,-0.005246944,-0.000000000,-0.804308333
2015-11-23 01:00:00,1.487711389,-0.005215833,0.691668889,-0.005215833,-0.000000000,-0.790826667
2015-11-23 00:00:00,1.748800556,-0.005136389,0.810128056,-0.005136389,-0.000000000,-0.933536111
2015-11-22 23:00:00,3.725402778,-0.005243889,3.289883889,-0.005243889,-0.000000000,-0.430275000
2015-11-22 22:00:00,1.583681111,-0.005203611,1.088450556,-0.005203611,-0.000000000,-0.490026944
2015-11-22 21:00:00,2.779472222,-0.005164167,1.608474444,-0.005164167,-0.000000000,-1.165833611
2015-11-22 20:00:00,2.735216389,-0.005194167,2.729505278,-0.005194167,-0.000000000,-0.000516944
2015-11-22 19:00:00,2.708790278,-0.005113056,1.707040000,-0.005113056,-0.000000000,-0.996637222
2015-11-22 18:00:00,1.577705556,0.100366111,1.229611111,0.100366111,0.103868333,-0.344592222
2015-11-22 17:00:00,1.665680278,0.965868889,1.179264167,0.965868889,0.965868889,-0.486416111
2015-11-22 16:00:00,1.230833889,1.572293333,1.230642778,1.572293333,1.572293333,-0.000191111
2015-11-22 15:00:00,1.674526111,1.954629444,0.948172500,1.954629444,1.954629444,-0.726353611
2015-11-22 14:00:00,0.460740833,2.142341111,0.460572222,2.142341111,2.142341111,-0.000168611
2015-11-22 13:00:00,1.037133889,2.191214444,0.305328889,2.191214444,2.191214444,-0.731805000
2015-11-22 12:00:00,1.225036389,2.115831389,0.316232500,2.115831389,2.115831389,-0.908803889
2015-11-22 11:00:00,0.395383333,1.873483611,0.394358333,1.873483611,1.873483611,-0.001025000
2015-11-22 10:00:00,1.617520000,1.383245278,0.606368611,1.383245278,1.383245278,-1.011151389
2015-11-22 09:00:00,1.815704444,0.572538611,0.777459167,0.572538611,0.573295278,-1.037488611
2015-11-22 08:00:00,1.544897778,-0.005212222,0.529219444,-0.005212222,-0.000000000,-1.010466111
2015-11-22 07:00:00,0.543190000,-0.005141389,0.496377778,-0.005141389,-0.000000000,-0.041670833
2015-11-22 06:00:00,1.486406944,-0.005101389,0.463918333,-0.005101389,-0.000000000,-1.017387222
2015-11-22 05:00:00,1.720154167,-0.005105000,0.453765556,-0.005105000,-0.000000000,-1.261283611
2015-11-22 04:00:00,0.552890833,-0.005190833,0.535423611,-0.005190833,-0.000000000,-0.012276389
2015-11-22 03:00:00,1.252935833,-0.005180833,0.422191389,-0.005180833,-0.000000000,-0.825563611
2015-11-22 02:00:00,1.283201111,-0.005193889,0.440125278,-0.005193889,-0.000000000,-0.837881944
2015-11-22 01:00:00,1.354228611,-0.005159167,0.521031389,-0.005159167,-0.000000000,-0.828038056
2015-11-22 00:00:00,1.542769722,-0.005109722,0.500302500,-0.005109722,-0.000000000,-1.037357500
2015-11-21 23:00:00,1.527497222,-0.005076389,0.558650278,-0.005076389,-0.000000000,-0.963770556
2015-11-21 22:00:00,1.001743333,-0.005139444,0.701462778,-0.005139444,-0.000000000,-0.295141111
2015-11-21 21:00:00,1.191225278,-0.005155000,0.508531389,-0.005155000,-0.000000000,-0.677538889
2015-11-21 20:00:00,1.460157500,-0.005160833,0.467443056,-0.005160833,-0.000000000,-0.987553611
2015-11-21 19:00:00,1.375457500,-0.005112778,0.391847778,-0.005112778,-0.000000000,-0.978496944
2015-11-21 18:00:00,0.999503056,0.128238889,0.512261111,0.128238889,0.131591389,-0.483889444
2015-11-21 17:00:00,0.876123889,0.295528333,0.393897500,0.295528333,0.295528333,-0.482226389
2015-11-21 16:00:00,1.323807500,0.439380833,0.559788056,0.439380833,0.439380833,-0.764019444
2015-11-21 15:00:00,0.555628611,0.543361667,0.555025278,0.543361667,0.543361667,-0.000603333
2015-11-21 14:00:00,1.349857222,1.795241944,0.578432500,1.795241944,1.795241944,-0.771424722
2015-11-21 13:00:00,1.459104167,2.434112500,0.648985000,2.434112500,2.434112500,-0.810119167
2015-11-21 12:00:00,2.603395000,0.739520000,1.353547500,0.739520000,0.739520000,-1.249847500
2015-11-21 11:00:00,2.053721389,0.173534167,1.355635833,0.173534167,0.173534167,-0.698085556
2015-11-21 10:00:00,1.713492222,0.102359444,1.105374722,0.102359444,0.102359444,-0.608117500
2015-11-21 09:00:00,2.410748056,0.014197778,1.074097778,0.014197778,0.017562222,-1.333285833
2015-11-21 08:00:00,2.300664444,-0.005051389,1.046724722,-0.005051389,-0.000000000,-1.248888333
2015-11-21 07:00:00,0.870376667,-0.005172778,0.862560556,-0.005172778,-0.000000000,-0.002643333
2015-11-21 06:00:00,1.741947778,-0.005098611,0.509681389,-0.005098611,-0.000000000,-1.227167778
2015-11-21 05:00:00,1.489022222,-0.005138889,0.506666389,-0.005138889,-0.000000000,-0.977216944
2015-11-21 04:00:00,1.267626111,-0.005175833,0.435316667,-0.005175833,-0.000000000,-0.827133611
2015-11-21 03:00:00,1.335710278,-0.005133889,0.524483056,-0.005133889,-0.000000000,-0.806093333
2015-11-21 02:00:00,0.942285000,-0.005158333,0.462759722,-0.005158333,-0.000000000,-0.474366944
2015-11-21 01:00:00,1.112525278,-0.005146111,0.428930833,-0.005146111,-0.000000000,-0.678448333
2015-11-21 00:00:00,1.476979167,-0.005131389,0.525189167,-0.005131389,-0.000000000,-0.946658611
2015-11-20 23:00:00,2.088897222,-0.005166944,0.761922500,-0.005166944,-0.000000000,-1.321807778
2015-11-20 22:00:00,2.291738056,-0.005186667,1.099615833,-0.005186667,-0.000000000,-1.186935556
2015-11-20 21:00:00,1.883708611,-0.005262500,1.791815278,-0.005262500,-0.000000000,-0.086630833
2015-11-20 20:00:00,3.657482222,-0.005244167,2.482819167,-0.005244167,-0.000000000,-1.169418889
2015-11-20 19:00:00,2.671441111,-0.005215000,1.394984167,-0.005215000,-0.000000000,-1.271241944
2015-11-20 18:00:00,1.841309722,-0.000988056,1.202468056,-0.000988056,0.004112500,-0.633741111
2015-11-20 17:00:00,0.996322778,0.026129444,0.510372500,0.026129444,0.027769722,-0.484310000
2015-11-20 16:00:00,1.096445556,0.166496667,0.274907500,0.166496667,0.166496667,-0.821538056
2015-11-20 15:00:00,1.161487500,0.991317778,0.348662500,0.991317778,0.991317778,-0.812825000
2015-11-20 14:00:00,1.206920000,1.665497222,0.398594167,1.665497222,1.665497222,-0.808325833
2015-11-20 13:00:00,1.173961111,1.525040556,0.352949444,1.525040556,1.525040556,-0.821011667
2015-11-20 12:00:00,0.785618333,0.645038889,0.354215833,0.645038889,0.645038889,-0.431402500
2015-11-20 11:00:00,0.795910833,1.827261111,0.378298889,1.827261111,1.827261111,-0.417611944
2015-11-20 10:00:00,1.256001667,1.356391389,0.368521389,1.356391389,1.356391389,-0.887480278
2015-11-20 09:00:00,1.348220556,0.601970833,0.434613056,0.601970833,0.602166667,-0.913411667
2015-11-20 08:00:00,1.313578889,-0.005201111,0.394906389,-0.005201111,-0.000000000,-0.913471389
2015-11-20 07:00:00,0.581147222,-0.005095000,0.553809167,-0.005095000,-0.000000000,-0.022243056
2015-11-20 06:00:00,1.448012500,-0.005052500,0.477454722,-0.005052500,-0.000000000,-0.965505278
2015-11-20 05:00:00,1.457750833,-0.005123333,0.464627778,-0.005123333,-0.000000000,-0.987999722
2015-11-20 04:00:00,1.251689444,-0.005293889,0.457836944,-0.005293889,-0.000000000,-0.788558611
2015-11-20 03:00:00,0.473577500,-0.005336667,0.459749444,-0.005336667,-0.000000000,-0.008491389
2015-11-20 02:00:00,1.331806111,-0.005250556,0.531546944,-0.005250556,-0.000000000,-0.795008611
2015-11-20 01:00:00,1.272876111,-0.005256111,0.479023889,-0.005256111,-0.000000000,-0.788596111
2015-11-20 00:00:00,1.449541389,-0.005209167,0.495822500,-0.005209167,-0.000000000,-0.948509722
2015-11-19 23:00:00,1.408652778,-0.005201111,0.512010278,-0.005201111,-0.000000000,-0.891441389
2015-11-19 22:00:00,0.491707778,-0.005276389,0.484823333,-0.005276389,-0.000000000,-0.001608056
2015-11-19 21:00:00,1.485107500,-0.005226111,0.619587500,-0.005226111,-0.000000000,-0.860293889
2015-11-19 20:00:00,1.386137222,-0.005228611,0.586612222,-0.005228611,-0.000000000,-0.794296389
2015-11-19 19:00:00,2.711018889,-0.005203611,1.635023056,-0.005203611,-0.000000000,-1.070792222
2015-11-19 18:00:00,0.478027778,0.125280833,0.473734167,0.125280833,0.128588056,-0.000986389
2015-11-19 17:00:00,1.225852500,0.990873611,0.366151111,0.990873611,0.990873611,-0.859701389
2015-11-19 16:00:00,0.401684167,1.600160833,0.401436944,1.600160833,1.600160833,-0.000247222
2015-11-19 15:00:00,1.020761667,2.012817500,0.277936944,2.012817500,2.012817500,-0.742824722
2015-11-19 14:00:00,0.344683889,2.259942778,0.344477222,2.259942778,2.259942778,-0.000206667
2015-11-19 13:00:00,1.135556667,2.293199722,0.371238056,2.293199722,2.293199722,-0.764318611
2015-11-19 12:00:00,1.239272500,2.158224167,0.274827778,2.158224167,2.158224167,-0.964444722
2015-11-19 11:00:00,0.675035278,1.852748611,0.410973611,1.852748611,1.852748611,-0.264061667
2015-11-19 10:00:00,1.203994722,1.168810000,0.313855833,1.168810000,1.168810000,-0.890138889
2015-11-19 09:00:00,1.698610833,0.257730556,0.483797222,0.257730556,0.258666389,-1.213877778
2015-11-19 08:00:00,1.674389167,-0.005224444,0.488148333,-0.005224444,-0.000000000,-1.181016389
2015-11-19 07:00:00,0.439189722,-0.005087222,0.431715278,-0.005087222,-0.000000000,-0.002387222
2015-11-19 06:00:00,1.675400000,-0.005101389,0.489235000,-0.005101389,-0.000000000,-1.181063611
2015-11-19 05:00:00,1.457207778,-0.005194167,0.445294722,-0.005194167,-0.000000000,-1.006718889
2015-11-19 04:00:00,1.306986944,-0.005236944,0.452398611,-0.005236944,-0.000000000,-0.849351389
2015-11-19 03:00:00,1.357033056,-0.005248611,0.520666111,-0.005248611,-0.000000000,-0.831118333
2015-11-19 02:00:00,1.236605278,-0.005251944,0.421966667,-0.005251944,-0.000000000,-0.809386667
2015-11-19 01:00:00,0.716091667,-0.005223889,0.518685278,-0.005223889,-0.000000000,-0.192182500
2015-11-19 00:00:00,1.310454444,-0.005186944,0.414629722,-0.005186944,-0.000000000,-0.890637778
2015-11-18 23:00:00,1.626654167,-0.005173889,0.522910278,-0.005173889,-0.000000000,-1.098570000
2015-11-18 22:00:00,1.509591389,-0.005193889,0.472249444,-0.005193889,-0.000000000,-1.032148056
2015-11-18 21:00:00,0.475926111,-0.005296389,0.379732500,-0.005296389,-0.000000000,-0.090897222
2015-11-18 20:00:00,1.398421389,-0.005256111,0.375595000,-0.005256111,-0.000000000,-1.017570278
2015-11-18 19:00:00,1.699356667,-0.005179167,0.334742500,-0.005179167,-0.000000000,-1.359435000
2015-11-18 18:00:00,1.296184722,0.101888333,0.329006667,0.101888333,0.105126389,-0.963940000
2015-11-18 17:00:00,0.378892500,0.480828889,0.370732500,0.480828889,0.480828889,-0.008160000
2015-11-18 16:00:00,1.248256944,1.023306111,0.465547778,1.023306111,1.023306111,-0.782709167
2015-11-18 15:00:00,1.231512778,2.095235556,0.453219167,2.095235556,2.095235556,-0.778293611
2015-11-18 14:00:00,0.618599167,2.385935000,0.485478333,2.385935000,2.385935000,-0.133120833
2015-11-18 13:00:00,1.149151944,2.467936389,0.496373056,2.467936389,2.467936389,-0.652778889
2015-11-18 12:00:00,1.357913611,2.349029167,0.414785278,2.349029167,2.349029167,-0.943128333
2015-11-18 11:00:00,1.300186111,1.994712778,0.340602778,1.994712778,1.994712778,-0.959583333
2015-11-18 10:00:00,0.812009444,1.228137500,0.329752500,1.228137500,1.228137500,-0.482256944
2015-11-18 09:00:00,1.091648056,0.564274444,0.596031944,0.564274444,0.564458333,-0.495432222
2015-11-18 08:00:00,4.096116667,-0.005366111,3.116884444,-0.005366111,-0.000000000,-0.973866111
2015-11-18 07:00:00,1.908245278,-0.005057222,0.933029167,-0.005057222,-0.000000000,-0.970158889
2015-11-18 06:00:00,1.092180278,-0.005114167,0.385945833,-0.005114167,-0.000000000,-0.701120278
2015-11-18 05:00:00,0.907901667,-0.005111111,0.403070278,-0.005111111,-0.000000000,-0.499720278
2015-11-18 04:00:00,1.288931667,-0.005124167,0.488205556,-0.005124167,-0.000000000,-0.795601944
2015-11-18 03:00:00,1.178266944,-0.005158056,0.382616944,-0.005158056,-0.000000000,-0.790491944
2015-11-18 02:00:00,0.547552222,-0.005207500,0.474447222,-0.005207500,-0.000000000,-0.067897500
2015-11-18 01:00:00,1.186066389,-0.005169444,0.425391111,-0.005169444,-0.000000000,-0.755505833
2015-11-18 00:00:00,1.357633889,-0.005171111,0.359416944,-0.005171111,-0.000000000,-0.993045833
2015-11-17 23:00:00,1.415203333,-0.005185833,0.415300278,-0.005185833,-0.000000000,-0.994717222
2015-11-17 22:00:00,1.189823333,-0.005208889,0.308662222,-0.005208889,-0.000000000,-0.875952222
2015-11-17 21:00:00,0.529238611,-0.005353333,0.424203611,-0.005353333,-0.000000000,-0.099681667
2015-11-17 20:00:00,1.282663889,-0.005298611,0.349527500,-0.005298611,-0.000000000,-0.927837778
2015-11-17 19:00:00,1.382091944,-0.005254444,0.430184444,-0.005254444,-0.000000000,-0.946653056
2015-11-17 18:00:00,1.683358056,0.147140833,0.724102500,0.147140833,0.150092500,-0.956303889
2015-11-17 17:00:00,0.287271389,0.974562500,0.286472500,0.974562500,0.974562500,-0.000798889
2015-11-17 16:00:00,1.191096667,1.319136944,0.395597500,1.319136944,1.319136944,-0.795499167
2015-11-17 15:00:00,1.071353889,1.029589444,0.290143611,1.029589444,1.029589444,-0.781210278
2015-11-17 14:00:00,1.097938056,0.092571667,0.318754444,0.092571667,0.094186389,-0.777568889
2015-11-17 13:00:00,0.862559167,-0.005794722,0.404124444,-0.005794722,0.000000833,-0.452639167
2015-11-17 12:00:00,0.904081944,-0.005424167,0.335535278,-0.005424167,-0.000000000,-0.563122500
2015-11-17 11:00:00,1.745201111,-0.005096944,0.419307500,-0.005096944,-0.000000000,-1.320796667
2015-11-17 10:00:00,1.773122778,-0.005137778,0.321001944,-0.005137778,-0.000000000,-1.446983056
2015-11-17 09:00:00,0.599216944,-0.005188611,0.435177222,-0.005188611,-0.000000000,-0.158851111
2015-11-17 08:00:00,1.820963056,-0.005075833,0.601755000,-0.005075833,-0.000000000,-1.214132222
2015-11-17 07:00:00,1.958210833,-0.005064167,0.657398056,-0.005064167,-0.000000000,-1.295748611
2015-11-17 06:00:00,1.457679444,-0.005099167,0.550006111,-0.005099167,-0.000000000,-0.902574167
2015-11-17 05:00:00,0.758050000,-0.005136389,0.312417500,-0.005136389,-0.000000000,-0.440496111
2015-11-17 04:00:00,1.192988611,-0.005126944,0.322743611,-0.005126944,-0.000000000,-0.865118056
2015-11-17 03:00:00,1.260350833,-0.005141111,0.393196389,-0.005141111,-0.000000000,-0.862013333
2015-11-17 02:00:00,1.175887500,-0.005120000,0.295956944,-0.005120000,-0.000000000,-0.874810556
2015-11-17 01:00:00,1.259109167,-0.005149722,0.391078889,-0.005149722,-0.000000000,-0.862880556
2015-11-17 00:00:00,1.575121667,-0.005151389,0.350229167,-0.005151389,-0.000000000,-1.219741111
2015-11-16 23:00:00,1.618956111,-0.005187222,0.419891389,-0.005187222,-0.000000000,-1.193877500
2015-11-16 22:00:00,1.229027500,-0.005294167,0.505932778,-0.005294167,-0.000000000,-0.717800556
2015-11-16 21:00:00,0.816882222,-0.005328611,0.374334167,-0.005328611,-0.000000000,-0.437219444
2015-11-16 20:00:00,1.558997222,-0.005273056,0.454412222,-0.005273056,-0.000000000,-1.099311944
2015-11-16 19:00:00,1.480888333,-0.005308889,0.406968056,-0.005308889,-0.000000000,-1.068611389
2015-11-16 18:00:00,1.100910000,-0.005332778,0.508147778,-0.005332778,-0.000000000,-0.587429444
2015-11-16 17:00:00,0.945750833,-0.005690556,0.436761944,-0.005690556,-0.000000000,-0.503298333
2015-11-16 16:00:00,1.113880278,0.003056111,0.339728056,0.003056111,0.006753889,-0.770454444
2015-11-16 15:00:00,1.086506111,0.054273889,0.429402500,0.054273889,0.054953889,-0.656423611
2015-11-16 14:00:00,0.462233889,0.279461944,0.361758056,0.279461944,0.279461944,-0.100475833
2015-11-16 13:00:00,1.055205000,1.807740000,0.320196111,1.807740000,1.807740000,-0.735008889
2015-11-16 12:00:00,0.349822222,1.745578889,0.349100278,1.745578889,1.745578889,-0.000721944
2015-11-16 11:00:00,1.388317500,1.093768889,0.339736667,1.093768889,1.093768889,-1.048580833
2015-11-16 10:00:00,0.633000000,0.249414722,0.338658611,0.249414722,0.249414722,-0.294341389
2015-11-16 09:00:00,0.889955556,0.347781944,0.390324444,0.347781944,0.347781944,-0.499631111
2015-11-16 08:00:00,1.324175278,0.004456944,0.504464167,0.004456944,0.009522778,-0.814645278
2015-11-16 07:00:00,1.811562778,-0.005132500,1.026539167,-0.005132500,-0.000000000,-0.779891111
2015-11-16 06:00:00,1.249260833,-0.005190556,0.461480833,-0.005190556,-0.000000000,-0.782589444
2015-11-16 05:00:00,0.415908333,-0.005244722,0.409114444,-0.005244722,-0.000000000,-0.001549167
2015-11-16 04:00:00,1.180582778,-0.005226667,0.408167500,-0.005226667,-0.000000000,-0.767188611
2015-11-16 03:00:00,1.086238611,-0.005228611,0.312158611,-0.005228611,-0.000000000,-0.768851389
2015-11-16 02:00:00,0.972245278,-0.005257500,0.410586389,-0.005257500,-0.000000000,-0.556401389
2015-11-16 01:00:00,0.538121944,-0.005295278,0.306668611,-0.005295278,-0.000000000,-0.226158056
2015-11-16 00:00:00,1.177356667,-0.005214167,0.351687778,-0.005214167,-0.000000000,-0.820454722
2015-11-15 23:00:00,1.181747500,-0.005175000,0.372697778,-0.005175000,-0.000000000,-0.803874722
2015-11-15 22:00:00,1.367660556,-0.005228611,0.334007500,-0.005228611,-0.000000000,-1.028424444
2015-11-15 21:00:00,0.528171111,-0.005329167,0.413103889,-0.005329167,-0.000000000,-0.109738056
2015-11-15 20:00:00,1.235910000,-0.005281944,0.328803611,-0.005281944,-0.000000000,-0.901824444
2015-11-15 19:00:00,0.371713611,-0.005242222,0.365666667,-0.005242222,-0.000000000,-0.000804722
2015-11-15 18:00:00,1.074096111,0.030076944,0.337133333,0.030076944,0.032473333,-0.734566389
2015-11-15 17:00:00,0.403979167,0.219223889,0.403333611,0.219223889,0.219223889,-0.000645556
2015-11-15 16:00:00,1.085210000,1.025145000,0.381396667,1.025145000,1.025145000,-0.703813333
2015-11-15 15:00:00,0.305730556,1.998016667,0.305528056,1.998016667,1.998016667,-0.000202500
2015-11-15 14:00:00,0.427990833,2.184390278,0.427785556,2.184390278,2.184390278,-0.000205278
2015-11-15 13:00:00,1.166275833,2.236672778,0.468513611,2.236672778,2.236672778,-0.697762222
2015-11-15 12:00:00,1.014910278,2.160943889,0.325093056,2.160943889,2.160943889,-0.689817222
2015-11-15 11:00:00,0.521848611,1.942028056,0.349521111,1.942028056,1.942028056,-0.172327500
2015-11-15 10:00:00,1.289485556,1.462711389,0.305875000,1.462711389,1.462711389,-0.983610556
2015-11-15 09:00:00,1.372686667,0.706783056,0.391497778,0.706783056,0.706783056,-0.981188889
2015-11-15 08:00:00,1.454343889,0.010157500,0.461158056,0.010157500,0.014997778,-0.988345556
2015-11-15 07:00:00,0.529452500,-0.005186111,0.515175833,-0.005186111,-0.000000000,-0.009090556
2015-11-15 06:00:00,1.373315000,-0.005164167,0.446104444,-0.005164167,-0.000000000,-0.922046389
2015-11-15 05:00:00,1.465686111,-0.005157500,0.358271944,-0.005157500,-0.000000000,-1.102256667
2015-11-15 04:00:00,0.346251667,-0.005293056,0.339757222,-0.005293056,-0.000000000,-0.001201389
2015-11-15 03:00:00,1.164902500,-0.005258333,0.373494722,-0.005258333,-0.000000000,-0.786149444
2015-11-15 02:00:00,1.132099722,-0.005252778,0.344843333,-0.005252778,-0.000000000,-0.782003611
2015-11-15 01:00:00,1.133178056,-0.005258056,0.344182778,-0.005258056,-0.000000000,-0.783737222
2015-11-15 00:00:00,0.837399444,-0.005248056,0.376719167,-0.005248056,-0.000000000,-0.455432222
2015-11-14 23:00:00,0.685543056,-0.005164722,0.305072222,-0.005164722,-0.000000000,-0.375306111
2015-11-14 22:00:00,1.568376389,-0.005176389,0.436528333,-0.005176389,-0.000000000,-1.126671667
2015-11-14 21:00:00,0.347755278,-0.005240278,0.341443611,-0.005240278,-0.000000000,-0.001071389
2015-11-14 20:00:00,1.345149167,-0.005114722,0.367202222,-0.005114722,-0.000000000,-0.972832222
2015-11-14 19:00:00,0.922530000,-0.005097778,0.345148333,-0.005097778,-0.000000000,-0.572283889
2015-11-14 18:00:00,0.686054444,0.180361389,0.309959444,0.180361389,0.183413889,-0.373042500
2015-11-14 17:00:00,0.373645556,1.017200000,0.373198333,1.017200000,1.017200000,-0.000447222
2015-11-14 16:00:00,1.034292222,1.620124167,0.336053333,1.620124167,1.620124167,-0.698238889
2015-11-14 15:00:00,0.536936667,1.983614722,0.536718056,1.983614722,1.983614722,-0.000218611
2015-11-14 14:00:00,0.641094167,2.181656667,0.640936944,2.181656667,2.181656667,-0.000157222
2015-11-14 13:00:00,1.122851944,2.247586111,0.407026944,2.247586111,2.247586111,-0.715825000
