"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00:00,1.252669722,-0.008312778,1.260982500,-0.008312778
2015-12-31 22:00:00,1.516718889,-0.007495556,1.524214444,-0.007495556
2015-12-31 21:00:00,1.150931944,-0.008676667,1.159608611,-0.008676667
2015-12-31 20:00:00,1.341886389,-0.007930833,1.349817222,-0.007930833
2015-12-31 19:00:00,1.294841944,-0.008303333,1.303145278,-0.008303333
2015-12-31 18:00:00,1.302083056,-0.006985278,1.309068333,-0.006985278
2015-12-31 17:00:00,1.048159444,0.031307500,1.016851944,0.031307500
2015-12-31 16:00:00,0.734395556,0.075040833,0.659354722,0.075040833
2015-12-31 15:00:00,0.703248889,0.070714167,0.632534722,0.070714167
2015-12-31 14:00:00,0.923630000,0.109848333,0.813781667,0.109848333
2015-12-31 13:00:00,1.086203889,0.181715556,0.904488333,0.181715556
2015-12-31 12:00:00,0.744195556,0.157504444,0.586691111,0.157504444
2015-12-31 11:00:00,0.699115556,0.129086111,0.570029444,0.129086111
2015-12-31 10:00:00,1.342614167,0.048392500,1.294221667,0.048392500
2015-12-31 09:00:00,2.347708333,-0.004325833,2.352034167,-0.004325833
2015-12-31 08:00:00,1.630064722,-0.005271389,1.635336111,-0.005271389
2015-12-31 07:00:00,0.700070556,-0.008578611,0.708649167,-0.008578611
2015-12-31 06:00:00,0.706633056,-0.008719444,0.715352500,-0.008719444
2015-12-31 05:00:00,0.746065833,-0.008723333,0.754789167,-0.008723333
2015-12-31 04:00:00,0.642452778,-0.008990833,0.651443611,-0.008990833
2015-12-31 03:00:00,0.765268333,-0.008936389,0.774204722,-0.008936389
2015-12-31 02:00:00,0.694130833,-0.009283333,0.703414167,-0.009283333
2015-12-31 01:00:00,0.728786389,-0.009537222,0.738323611,-0.009537222
2015-12-31 00:00:00,0.792261389,-0.009445278,0.801706667,-0.009445278
2015-12-30 23:00:00,1.069099722,-0.008540278,1.077640000,-0.008540278
2015-12-30 22:00:00,1.284544444,-0.008058889,1.292603333,-0.008058889
2015-12-30 21:00:00,1.696830833,-0.006489444,1.703320278,-0.006489444
2015-12-30 20:00:00,1.944638611,-0.005936667,1.950575278,-0.005936667
2015-12-30 19:00:00,1.405305556,-0.008268611,1.413574167,-0.008268611
2015-12-30 18:00:00,0.925048333,-0.008538611,0.933586944,-0.008538611
2015-12-30 17:00:00,0.659255556,0.023823611,0.635431944,0.023823611
2015-12-30 16:00:00,0.624911111,0.004490000,0.620421111,0.004490000
2015-12-30 15:00:00,0.638843889,0.019884167,0.618959722,0.019884167
2015-12-30 14:00:00,0.622386944,0.057350278,0.565036667,0.057350278
2015-12-30 13:00:00,0.719818056,0.141028611,0.578789444,0.141028611
2015-12-30 12:00:00,0.728141111,0.129540833,0.598600278,0.129540833
2015-12-30 11:00:00,0.735949722,0.058382778,0.677566944,0.058382778
2015-12-30 10:00:00,1.200746944,-0.000476667,1.201223611,-0.000476667
2015-12-30 09:00:00,1.720109167,-0.005011389,1.725120556,-0.005011389
2015-12-30 08:00:00,1.695809167,-0.005303889,1.701113056,-0.005303889
2015-12-30 07:00:00,0.760222500,-0.008402222,0.768624722,-0.008402222
2015-12-30 06:00:00,0.716490556,-0.008745833,0.725236389,-0.008745833
2015-12-30 05:00:00,0.715284444,-0.008840556,0.724125000,-0.008840556
2015-12-30 04:00:00,0.660129167,-0.008974444,0.669103611,-0.008974444
2015-12-30 03:00:00,0.673200278,-0.008966667,0.682166944,-0.008966667
2015-12-30 02:00:00,0.702421667,-0.009448611,0.711870278,-0.009448611
2015-12-30 01:00:00,0.739397222,-0.009483333,0.748880556,-0.009483333
2015-12-30 00:00:00,0.756580833,-0.009500000,0.766080833,-0.009500000
2015-12-29 23:00:00,1.186990833,-0.008450000,1.195440833,-0.008450000
2015-12-29 22:00:00,1.234684722,-0.008204167,1.242888889,-0.008204167
2015-12-29 21:00:00,1.235736389,-0.008319444,1.244055833,-0.008319444
2015-12-29 20:00:00,1.643241667,-0.007231111,1.650472778,-0.007231111
2015-12-29 19:00:00,2.305773333,-0.004552778,2.310326111,-0.004552778
2015-12-29 18:00:00,1.350892778,-0.008067778,1.358960556,-0.008067778
2015-12-29 17:00:00,1.415528889,-0.005748056,1.421276944,-0.005748056
2015-12-29 16:00:00,0.712263611,0.030008611,0.682255000,0.030008611
2015-12-29 15:00:00,0.613281944,0.082674722,0.530607222,0.082674722
2015-12-29 14:00:00,0.706570833,0.121996389,0.584574444,0.121996389
2015-12-29 13:00:00,0.725977778,0.075890556,0.650087222,0.075890556
2015-12-29 12:00:00,0.786540278,0.052006389,0.734533889,0.052006389
2015-12-29 11:00:00,0.909127778,0.072879167,0.836248611,0.072879167
2015-12-29 10:00:00,1.100423611,0.033135556,1.067288056,0.033135556
2015-12-29 09:00:00,1.953528611,-0.005251389,1.958780000,-0.005251389
2015-12-29 08:00:00,1.815448056,-0.005127222,1.820575278,-0.005127222
2015-12-29 07:00:00,0.681101944,-0.008731667,0.689833611,-0.008731667
2015-12-29 06:00:00,0.693038611,-0.008756944,0.701795556,-0.008756944
2015-12-29 05:00:00,0.694361389,-0.008928333,0.703289722,-0.008928333
2015-12-29 04:00:00,0.667558056,-0.009001389,0.676559444,-0.009001389
2015-12-29 03:00:00,0.632550556,-0.009123333,0.641673889,-0.009123333
2015-12-29 02:00:00,0.626988611,-0.009721944,0.636710556,-0.009721944
2015-12-29 01:00:00,0.745782222,-0.009567222,0.755349444,-0.009567222
2015-12-29 00:00:00,0.693684444,-0.009511111,0.703195556,-0.009511111
2015-12-28 23:00:00,0.963722222,-0.008818333,0.972540556,-0.008818333
2015-12-28 22:00:00,1.022000556,-0.008809444,1.030810000,-0.008809444
2015-12-28 21:00:00,1.230788889,-0.008405833,1.239194722,-0.008405833
2015-12-28 20:00:00,1.117671667,-0.008692222,1.126363889,-0.008692222
2015-12-28 19:00:00,1.301448056,-0.007971389,1.309419444,-0.007971389
2015-12-28 18:00:00,2.902663611,-0.006121111,2.908784722,-0.006121111
2015-12-28 17:00:00,0.897823611,-0.009169444,0.906993056,-0.009169444
2015-12-28 16:00:00,0.820885833,-0.002211111,0.823096944,-0.002211111
2015-12-28 15:00:00,0.767578056,0.051319444,0.716258611,0.051319444
2015-12-28 14:00:00,0.691216389,0.086914167,0.604302222,0.086914167
2015-12-28 13:00:00,0.741328889,0.095716389,0.645612500,0.095716389
2015-12-28 12:00:00,0.638120000,0.078797500,0.559322500,0.078797500
2015-12-28 11:00:00,0.752526944,0.048199722,0.704327222,0.048199722
2015-12-28 10:00:00,1.129317500,0.009083889,1.120233611,0.009083889
2015-12-28 09:00:00,2.048461111,-0.004806944,2.053268056,-0.004806944
2015-12-28 08:00:00,1.909510556,-0.004963056,1.914473611,-0.004963056
2015-12-28 07:00:00,0.795553056,-0.008431389,0.803984444,-0.008431389
2015-12-28 06:00:00,0.922149722,-0.008678889,0.930828611,-0.008678889
2015-12-28 05:00:00,0.727443056,-0.008582222,0.736025278,-0.008582222
2015-12-28 04:00:00,0.715079722,-0.008661944,0.723741667,-0.008661944
2015-12-28 03:00:00,0.687146111,-0.008645556,0.695791667,-0.008645556
2015-12-28 02:00:00,0.713855556,-0.009187222,0.723042778,-0.009187222
2015-12-28 01:00:00,0.733282222,-0.009354444,0.742636667,-0.009354444
2015-12-28 00:00:00,0.751788056,-0.009648889,0.761436944,-0.009648889
2015-12-27 23:00:00,1.003624167,-0.008628889,1.012253056,-0.008628889
2015-12-27 22:00:00,1.122527222,-0.008267222,1.130794444,-0.008267222
2015-12-27 21:00:00,1.241823611,-0.007785000,1.249608611,-0.007785000
2015-12-27 20:00:00,1.699308333,-0.006541111,1.705849444,-0.006541111
2015-12-27 19:00:00,1.152135278,-0.008786667,1.160921944,-0.008786667
2015-12-27 18:00:00,0.938173889,-0.008420000,0.946593889,-0.008420000
2015-12-27 17:00:00,0.938725833,-0.008815000,0.947540833,-0.008815000
2015-12-27 16:00:00,3.192862500,0.001533056,3.191329444,0.001533056
2015-12-27 15:00:00,0.635542500,0.035264167,0.600278333,0.035264167
2015-12-27 14:00:00,0.638680556,0.061437778,0.577242778,0.061437778
2015-12-27 13:00:00,0.585686111,0.072742222,0.512943889,0.072742222
2015-12-27 12:00:00,0.572643333,0.064836389,0.507806944,0.064836389
2015-12-27 11:00:00,0.581536111,0.036253889,0.545282222,0.036253889
2015-12-27 10:00:00,1.055507500,0.004780000,1.050727500,0.004780000
2015-12-27 09:00:00,1.992195000,-0.005281667,1.997476667,-0.005281667
2015-12-27 08:00:00,1.616027222,-0.005700278,1.621727500,-0.005700278
2015-12-27 07:00:00,0.869477500,-0.008533889,0.878011389,-0.008533889
2015-12-27 06:00:00,0.771540833,-0.008711944,0.780252778,-0.008711944
2015-12-27 05:00:00,0.703062500,-0.008865000,0.711927500,-0.008865000
2015-12-27 04:00:00,0.735344722,-0.008922778,0.744267500,-0.008922778
2015-12-27 03:00:00,0.741640278,-0.008949722,0.750590000,-0.008949722
2015-12-27 02:00:00,0.727904722,-0.009424722,0.737329444,-0.009424722
2015-12-27 01:00:00,0.702085833,-0.009714722,0.711800556,-0.009714722
2015-12-27 00:00:00,0.755815833,-0.009495833,0.765311667,-0.009495833
2015-12-26 23:00:00,1.013203333,-0.008436667,1.021640000,-0.008436667
2015-12-26 22:00:00,1.034631389,-0.008363889,1.042995278,-0.008363889
2015-12-26 21:00:00,1.357897222,-0.008139444,1.366036667,-0.008139444
2015-12-26 20:00:00,2.758781667,-0.006654722,2.765436389,-0.006654722
2015-12-26 19:00:00,2.139381111,-0.008355833,2.147736944,-0.008355833
2015-12-26 18:00:00,1.285164722,-0.008627222,1.293791944,-0.008627222
2015-12-26 17:00:00,0.881352500,-0.008621389,0.889973889,-0.008621389
2015-12-26 16:00:00,0.815687222,-0.006647222,0.822334444,-0.006647222
