"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar Fronius [kW]","Solar EnPhase [kW]","AC1 240V [kW]","AC2 120V [kW]"
2015-12-31 23:00:00,1.156227778,-0.004301944,1.160529722,-0.001679167,-0.002622778,0.050531667,-0.000730000
2015-12-31 22:00:00,1.212106944,-0.004334444,1.216441389,-0.001707222,-0.002627222,0.048131111,-0.001013333
2015-12-31 21:00:00,1.165365000,-0.004379167,1.169744167,-0.001724167,-0.002655000,0.046807778,-0.001026111
2015-12-31 20:00:00,2.056996389,-0.004261667,2.061258056,-0.001650278,-0.002611389,0.049264167,-0.000821389
2015-12-31 19:00:00,1.656413056,-0.004504444,1.660917500,-0.001783333,-0.002721111,0.043016667,-0.001536944
2015-12-31 18:00:00,1.178945556,0.067306389,1.111639167,0.044647500,0.022658889,0.038077778,-0.002125556
2015-12-31 17:00:00,0.960701111,0.298835000,0.661866111,0.208791667,0.090043333,0.040053889,-0.001570278
2015-12-31 16:00:00,0.948844167,1.642672222,-0.693828056,0.904459722,0.738212500,0.031246389,-0.001414722
2015-12-31 15:00:00,1.051841944,2.402263333,-1.350421389,1.517851667,0.884411667,0.026780278,-0.001387500
2015-12-31 14:00:00,1.132709722,3.188273889,-2.055564167,2.101449167,1.086824722,0.022238056,-0.001212500
2015-12-31 13:00:00,1.191978056,1.640356944,-0.448378889,1.168730278,0.471626667,0.032373056,-0.001403611
2015-12-31 12:00:00,1.426652778,3.430889167,-2.004236389,2.546689722,0.884199444,0.016272500,-0.001885556
2015-12-31 11:00:00,1.137500833,1.771777778,-0.634276944,1.364037500,0.407740278,0.026041667,-0.001959167
2015-12-31 10:00:00,1.298067222,0.388536111,0.909531111,0.274717222,0.113818889,0.039925556,-0.001617778
2015-12-31 09:00:00,1.233136667,0.019260556,1.213876111,0.011070833,0.008189722,0.037313056,-0.002231389
2015-12-31 08:00:00,1.214481111,-0.004496389,1.218977500,-0.001809444,-0.002686944,0.040817500,-0.001971667
2015-12-31 07:00:00,0.928867222,-0.004534444,0.933401667,-0.001838056,-0.002696389,0.040189444,-0.001908611
2015-12-31 06:00:00,0.724359167,-0.004393611,0.728752778,-0.001796111,-0.002597500,0.042329722,-0.001505556
2015-12-31 05:00:00,0.776890278,-0.004423611,0.781313889,-0.001794722,-0.002628889,0.042872778,-0.001504722
2015-12-31 04:00:00,0.747345833,-0.004427500,0.751773333,-0.001791111,-0.002636389,0.043003611,-0.001486111
2015-12-31 03:00:00,0.701321389,-0.004471944,0.705793333,-0.001811667,-0.002660278,0.042274444,-0.001516111
2015-12-31 02:00:00,0.760951667,-0.004419722,0.765371389,-0.001768889,-0.002650833,0.043425556,-0.001429167
2015-12-31 01:00:00,0.759066111,-0.004399722,0.763465833,-0.001739167,-0.002660556,0.043360833,-0.001491944
2015-12-31 00:00:00,0.810080278,-0.004361667,0.814441944,-0.001724722,-0.002636944,0.046476944,-0.001008889
2015-12-30 23:00:00,1.564130556,-0.004685833,1.568816389,-0.001851111,-0.002834722,0.042783611,-0.001781111
2015-12-30 22:00:00,1.479787778,-0.004476944,1.484264722,-0.001771667,-0.002705278,0.042839722,-0.001684444
2015-12-30 21:00:00,1.371660556,-0.004295556,1.375956111,-0.001681111,-0.002614444,0.045463889,-0.001336667
2015-12-30 20:00:00,2.492912500,-0.004050278,2.496962778,-0.001593611,-0.002456667,0.052013333,-0.000743333
2015-12-30 19:00:00,3.525869722,-0.004339444,3.530209167,-0.001763056,-0.002576389,0.048962778,-0.001270833
2015-12-30 18:00:00,1.240572778,0.054847500,1.185725278,0.035766944,0.019080556,0.041057778,-0.001690556
2015-12-30 17:00:00,0.850375556,0.230676944,0.619698611,0.155271111,0.075405833,0.041412222,-0.001456667
2015-12-30 16:00:00,0.859079167,1.562456944,-0.703377778,0.815463889,0.746993056,0.033631944,-0.001125833
2015-12-30 15:00:00,0.897268889,2.765461111,-1.868192222,1.718869444,1.046591667,0.025348333,-0.001172500
2015-12-30 14:00:00,0.709917500,2.906086111,-2.196168611,1.750125000,1.155961111,0.022180278,-0.001245278
2015-12-30 13:00:00,1.047729722,4.058513333,-3.010783611,2.882783889,1.175729444,0.016714722,-0.001065833
2015-12-30 12:00:00,1.127775833,2.857313333,-1.729537500,2.101031389,0.756281944,0.027148611,-0.000783611
2015-12-30 11:00:00,1.328492778,1.389810833,-0.061318056,1.071071944,0.318738889,0.028802778,-0.002064167
2015-12-30 10:00:00,1.667058056,0.582142778,1.084915278,0.411780556,0.170362222,0.034081667,-0.002318889
2015-12-30 09:00:00,1.659427500,0.045541389,1.613886111,0.029955278,0.015586111,0.031139444,-0.003043889
2015-12-30 08:00:00,1.272387222,-0.004512778,1.276900000,-0.001807778,-0.002705000,0.039917222,-0.002040833
2015-12-30 07:00:00,1.063586667,-0.004613333,1.068200000,-0.001881667,-0.002731667,0.038785000,-0.002128889
2015-12-30 06:00:00,0.741777500,-0.004508056,0.746285556,-0.001845000,-0.002663056,0.042302778,-0.001542222
2015-12-30 05:00:00,0.831171389,-0.004419167,0.835590556,-0.001790278,-0.002628889,0.044400833,-0.001399722
2015-12-30 04:00:00,0.884438889,-0.004475556,0.888914444,-0.001815000,-0.002660556,0.044991389,-0.001370000
2015-12-30 03:00:00,0.675308889,-0.004580833,0.679889722,-0.001866389,-0.002714444,0.041457778,-0.001557778
2015-12-30 02:00:00,0.793673889,-0.004524444,0.798198333,-0.001810000,-0.002714444,0.043992500,-0.001447778
2015-12-30 01:00:00,0.723945556,-0.004561389,0.728506944,-0.001822222,-0.002739167,0.043282500,-0.001478333
2015-12-30 00:00:00,0.905809167,-0.004464444,0.910273611,-0.001755833,-0.002708611,0.047111389,-0.001059167
2015-12-29 23:00:00,1.164453333,-0.004433889,1.168887222,-0.001737222,-0.002696667,0.043970556,-0.001252222
2015-12-29 22:00:00,1.424407500,-0.004557222,1.428964722,-0.001775556,-0.002781667,0.041535833,-0.001647500
2015-12-29 21:00:00,1.372444167,-0.004551389,1.376995556,-0.001779444,-0.002771944,0.040162500,-0.001706389
2015-12-29 20:00:00,1.323343611,-0.004276667,1.327620278,-0.001658611,-0.002618056,0.047675556,-0.000908333
2015-12-29 19:00:00,1.727208611,-0.004346944,1.731555556,-0.001726111,-0.002620833,0.053623611,-0.000748056
2015-12-29 18:00:00,1.203916944,0.022918333,1.180998611,0.013706667,0.009211667,0.041030278,-0.001797222
2015-12-29 17:00:00,0.891935556,0.238940000,0.652995556,0.163178056,0.075761944,0.040529444,-0.001537500
2015-12-29 16:00:00,0.990050000,1.635538056,-0.645488056,0.789895000,0.845643056,0.032525556,-0.001247500
2015-12-29 15:00:00,1.040779444,2.893656389,-1.852876944,1.799857500,1.093798889,0.026063333,-0.000975000
2015-12-29 14:00:00,1.037122500,3.012966111,-1.975843611,1.830562500,1.182403611,0.025007500,-0.001037500
2015-12-29 13:00:00,1.299457500,3.413381111,-2.113923611,2.410037500,1.003343611,0.017178056,-0.001559167
2015-12-29 12:00:00,1.019813333,2.517200000,-1.497386667,1.832358611,0.684841389,0.024840833,-0.001439722
2015-12-29 11:00:00,1.526688056,1.697600278,-0.170912222,1.341745278,0.355855000,0.027830000,-0.001887500
2015-12-29 10:00:00,1.687220278,0.456833889,1.230386389,0.300691667,0.156142222,0.033842778,-0.002642222
2015-12-29 09:00:00,1.748057500,0.038109167,1.709948333,0.024751111,0.013358056,0.036973889,-0.002479722
2015-12-29 08:00:00,1.260398333,-0.004727500,1.265125833,-0.001897222,-0.002830278,0.036180000,-0.002452500
2015-12-29 07:00:00,0.989434722,-0.004584722,0.994019444,-0.001856111,-0.002728611,0.041794722,-0.001765000
2015-12-29 06:00:00,0.732372222,-0.004541389,0.736913611,-0.001843611,-0.002697778,0.042318056,-0.001536389
2015-12-29 05:00:00,0.820770556,-0.004422222,0.825192778,-0.001784722,-0.002637500,0.044232222,-0.001372778
2015-12-29 04:00:00,0.808922222,-0.004492222,0.813414444,-0.001813611,-0.002678611,0.044021389,-0.001420278
2015-12-29 03:00:00,0.672396389,-0.004649722,0.677046111,-0.001873611,-0.002776111,0.042104722,-0.001544722
2015-12-29 02:00:00,0.833848889,-0.004503333,0.838352222,-0.001799167,-0.002704167,0.045782778,-0.001271667
2015-12-29 01:00:00,0.950260000,-0.004625556,0.954885556,-0.001829167,-0.002796389,0.044042778,-0.001428889
2015-12-29 00:00:00,1.934566944,-0.004737500,1.939304444,-0.001868333,-0.002869167,0.044804444,-0.001410278
2015-12-28 23:00:00,2.065921389,-0.004314167,2.070235556,-0.001670000,-0.002644167,0.049575833,-0.000720000
2015-12-28 22:00:00,2.106429444,-0.004281944,2.110711389,-0.001644444,-0.002637500,0.048855556,-0.000715278
2015-12-28 21:00:00,2.138362778,-0.004134167,2.142496944,-0.001567222,-0.002566944,0.049987500,-0.000688333
2015-12-28 20:00:00,2.033422778,-0.004210833,2.037633611,-0.001626111,-0.002584722,0.047427778,-0.000813056
2015-12-28 19:00:00,2.126331111,-0.004251389,2.130582500,-0.001643611,-0.002607778,0.048919444,-0.000753611
2015-12-28 18:00:00,1.523351944,0.008024444,1.515327500,0.002404444,0.005620000,0.042726111,-0.001399722
2015-12-28 17:00:00,1.110036944,0.362715278,0.747321667,0.250326944,0.112388333,0.041723611,-0.001302778
2015-12-28 16:00:00,1.432232500,1.242328056,0.189904444,0.654686389,0.587641667,0.032859722,-0.001664167
2015-12-28 15:00:00,2.649703889,2.376671389,0.273032500,1.425683056,0.950988333,0.025909167,-0.001856667
2015-12-28 14:00:00,2.840273056,3.196004444,-0.355731389,2.132610833,1.063393611,0.026598056,-0.001222222
2015-12-28 13:00:00,0.768830000,2.577296944,-1.808466944,1.892149167,0.685147778,0.025531667,-0.001222222
2015-12-28 12:00:00,1.087156111,1.830294444,-0.743138333,1.452475833,0.377818611,0.028790278,-0.001614167
2015-12-28 11:00:00,1.632531389,0.862523333,0.770008056,0.755451111,0.107072222,0.028147222,-0.002617222
2015-12-28 10:00:00,1.592241944,0.227608889,1.364633056,0.168094722,0.059514167,0.037115000,-0.002383333
2015-12-28 09:00:00,1.939476667,0.006014722,1.933461944,0.003630000,0.002384722,0.034021111,-0.003273611
2015-12-28 08:00:00,1.648504722,-0.004773056,1.653277778,-0.001875833,-0.002897222,0.035826389,-0.002722778
2015-12-28 07:00:00,1.169352222,-0.004784444,1.174136667,-0.001913611,-0.002870833,0.038826389,-0.002236389
2015-12-28 06:00:00,0.727943889,-0.004630000,0.732573889,-0.001866944,-0.002763056,0.042631389,-0.001561944
2015-12-28 05:00:00,0.801413889,-0.004525000,0.805938889,-0.001825833,-0.002699167,0.043979722,-0.001451389
2015-12-28 04:00:00,0.744848889,-0.004595000,0.749443889,-0.001858056,-0.002736944,0.043040000,-0.001549167
2015-12-28 03:00:00,0.740008889,-0.004608889,0.744617778,-0.001863889,-0.002745000,0.042986111,-0.001528056
2015-12-28 02:00:00,0.752105833,-0.004528333,0.756634167,-0.001826944,-0.002701389,0.043546111,-0.001432222
2015-12-28 01:00:00,0.810710000,-0.004500833,0.815210833,-0.001782778,-0.002718056,0.045031667,-0.001355833
2015-12-28 00:00:00,1.012889722,-0.004501944,1.017391667,-0.001782222,-0.002719722,0.047432500,-0.001058611
2015-12-27 23:00:00,0.940453056,-0.004401389,0.944854444,-0.001728333,-0.002673056,0.046646389,-0.001023333
2015-12-27 22:00:00,1.498530278,-0.004432500,1.502962778,-0.001750278,-0.002682222,0.044900833,-0.001333333
2015-12-27 21:00:00,1.038133056,-0.004629444,1.042762500,-0.001849444,-0.002780000,0.044935000,-0.001165278
2015-12-27 20:00:00,1.664278889,-0.004445556,1.668724444,-0.001743056,-0.002702500,0.049960000,-0.000772222
2015-12-27 19:00:00,1.606402778,-0.004522222,1.610925000,-0.001791111,-0.002731111,0.048433056,-0.001031111
2015-12-27 18:00:00,0.739522778,-0.004333889,0.743856667,-0.004371111,0.000037222,0.043908611,-0.001302778
2015-12-27 17:00:00,0.778542500,0.012649722,0.765892778,0.002698889,0.009950833,0.042945000,-0.001397222
2015-12-27 16:00:00,0.615066944,0.343592778,0.271474167,0.138346111,0.205246667,0.039435833,-0.001395000
2015-12-27 15:00:00,0.796361667,0.401604444,0.394757222,0.255251111,0.146353333,0.043037500,-0.001169444
2015-12-27 14:00:00,0.654701111,0.324977778,0.329723333,0.210698889,0.114278889,0.040848889,-0.001378611
2015-12-27 13:00:00,0.709539167,0.263870833,0.445668333,0.182078333,0.081792500,0.042180833,-0.001338889
2015-12-27 12:00:00,1.581459444,0.164810278,1.416649167,0.112466944,0.052343333,0.037593056,-0.002272778
2015-12-27 11:00:00,1.286610556,0.056937500,1.229673056,0.042659167,0.014278333,0.037698333,-0.002240556
2015-12-27 10:00:00,1.273574722,-0.002549167,1.276123889,-0.006055556,0.003506389,0.041403889,-0.001783889
2015-12-27 09:00:00,1.379447222,-0.005277222,1.384724444,-0.002625278,-0.002651944,0.044190833,-0.001615278
2015-12-27 08:00:00,1.061237778,-0.004679444,1.065917222,-0.001902778,-0.002776667,0.039685556,-0.002038333
2015-12-27 07:00:00,0.863500556,-0.004627222,0.868127778,-0.001898333,-0.002728889,0.041489444,-0.001759167
2015-12-27 06:00:00,0.787137222,-0.004536389,0.791673611,-0.001839444,-0.002696944,0.044419722,-0.001428611
2015-12-27 05:00:00,0.729654444,-0.004577222,0.734231667,-0.001874167,-0.002703056,0.043068889,-0.001516389
2015-12-27 04:00:00,0.724615278,-0.004583333,0.729198611,-0.001883333,-0.002700000,0.042572778,-0.001539722
2015-12-27 03:00:00,0.787560833,-0.004518889,0.792079722,-0.001826111,-0.002692778,0.044656111,-0.001398889
2015-12-27 02:00:00,0.717906667,-0.004583333,0.722490000,-0.001852778,-0.002730556,0.042938333,-0.001519167
2015-12-27 01:00:00,0.726002222,-0.004628611,0.730630833,-0.001851389,-0.002777222,0.044130278,-0.001429722
2015-12-27 00:00:00,0.881697778,-0.004473611,0.886171389,-0.001774444,-0.002699167,0.045939167,-0.001170278
2015-12-26 23:00:00,1.084102778,-0.004346389,1.088449167,-0.001710278,-0.002636111,0.049568333,-0.000820556
2015-12-26 22:00:00,1.086463333,-0.004497778,1.090961111,-0.001801389,-0.002696389,0.047062778,-0.001074722
2015-12-26 21:00:00,1.138316389,-0.004454444,1.142770833,-0.001772500,-0.002681944,0.048037222,-0.001037778
2015-12-26 20:00:00,1.201992778,-0.004385833,1.206378611,-0.001729722,-0.002656111,0.048725278,-0.000990000
2015-12-26 19:00:00,1.267530000,-0.004376944,1.271906944,-0.001732222,-0.002644722,0.043611389,-0.001366667
2015-12-26 18:00:00,1.063883056,-0.005033611,1.068916667,-0.002333333,-0.002700278,0.043404722,-0.001541667
2015-12-26 17:00:00,1.386565556,-0.006594444,1.393160000,-0.003668889,-0.002925556,0.043061667,-0.001770000
2015-12-26 16:00:00,1.278483611,0.061373056,1.217110556,0.024981389,0.036391667,0.038585833,-0.002220556
2015-12-26 15:00:00,1.338026389,0.094493611,1.243532778,0.056014722,0.038478889,0.039161667,-0.002115833
2015-12-26 14:00:00,1.083407500,0.056771111,1.026636389,0.033723889,0.023047222,0.044646389,-0.001478333
2015-12-26 13:00:00,1.179451111,0.050962222,1.128488889,0.030072500,0.020889722,0.042856389,-0.001511389
2015-12-26 12:00:00,3.851184444,0.039501667,3.811682778,0.022518056,0.016983611,0.043609444,-0.002279444
2015-12-26 11:00:00,1.082349722,0.016170000,1.066179722,0.007072222,0.009097778,0.040303333,-0.001801111
2015-12-26 10:00:00,1.322767222,-0.005381667,1.328148889,-0.005040556,-0.000341111,0.041620833,-0.002003333
2015-12-26 09:00:00,1.176763611,-0.004964444,1.181728056,-0.002277222,-0.002687222,0.042497500,-0.001706389
2015-12-26 08:00:00,0.854953889,-0.004583611,0.859537500,-0.001844167,-0.002739444,0.040706667,-0.001719167
2015-12-26 07:00:00,0.861300556,-0.004520278,0.865820833,-0.001828056,-0.002692222,0.042618333,-0.001630000
2015-12-26 06:00:00,0.734685278,-0.004451944,0.739137222,-0.001788611,-0.002663333,0.043782500,-0.001467778
2015-12-26 05:00:00,0.732020556,-0.004465000,0.736485556,-0.001794722,-0.002670278,0.044332500,-0.001414722
2015-12-26 04:00:00,0.642806944,-0.004536944,0.647343889,-0.001826389,-0.002710556,0.043284444,-0.001469167
2015-12-26 03:00:00,0.825231389,-0.004434722,0.829666111,-0.001758889,-0.002675833,0.045837500,-0.001315000
2015-12-26 02:00:00,0.832175278,-0.004479444,0.836654722,-0.001776944,-0.002702500,0.045476111,-0.001321389
2015-12-26 01:00:00,0.590145278,-0.004460000,0.594605278,-0.001765278,-0.002694722,0.043419167,-0.001340278
2015-12-26 00:00:00,0.822550000,-0.004303333,0.826853333,-0.001685833,-0.002617500,0.046577222,-0.001050556
2015-12-25 23:00:00,1.380681667,-0.004611667,1.385293333,-0.001810833,-0.002800833,0.043270000,-0.001572500
2015-12-25 22:00:00,1.843949167,-0.004948056,1.848897222,-0.001958889,-0.002989167,0.039336667,-0.002174722
2015-12-25 21:00:00,1.206480278,-0.004345278,1.210825556,-0.001711389,-0.002633889,0.048991111,-0.000919722
2015-12-25 20:00:00,1.057933611,-0.004434722,1.062368333,-0.001753333,-0.002681389,0.046047778,-0.001061111
2015-12-25 19:00:00,1.307565278,-0.004333056,1.311898333,-0.001698611,-0.002634444,0.046628056,-0.001122222
2015-12-25 18:00:00,0.889576389,-0.001770833,0.891347222,-0.001812778,0.000041944,0.044185556,-0.001255278
2015-12-25 17:00:00,0.752160000,0.222790278,0.529369722,0.153800833,0.068989444,0.042294722,-0.001341111
2015-12-25 16:00:00,0.626626667,0.652475833,-0.025849167,0.462323056,0.190152778,0.037947222,-0.001397222
2015-12-25 15:00:00,1.580311389,0.989054444,0.591256944,0.703656667,0.285397778,0.039922500,-0.001237500
2015-12-25 14:00:00,3.958880833,1.356825556,2.602055278,0.965806944,0.391018611,0.038649444,-0.001773611
2015-12-25 13:00:00,1.373311667,1.236068889,0.137242778,0.879834167,0.356234722,0.031703333,-0.001941111
2015-12-25 12:00:00,1.378231111,0.793000278,0.585230833,0.563286944,0.229713333,0.033241667,-0.002038056
2015-12-25 11:00:00,0.967538056,0.539067500,0.428470556,0.381255278,0.157812222,0.041633056,-0.001240278
2015-12-25 10:00:00,1.342865556,0.250728333,1.092137222,0.173850000,0.076878333,0.038958333,-0.001987222
2015-12-25 09:00:00,1.147133056,0.028075278,1.119057778,0.016528333,0.011546944,0.039728889,-0.001976389
2015-12-25 08:00:00,1.137483056,-0.004371389,1.141854444,-0.001735833,-0.002635556,0.041795000,-0.001826389
2015-12-25 07:00:00,0.835355556,-0.004473056,0.839828611,-0.001804722,-0.002668333,0.039650833,-0.001902222
2015-12-25 06:00:00,0.768525278,-0.004364167,0.772889444,-0.001743611,-0.002620556,0.044315000,-0.001386667
2015-12-25 05:00:00,0.691840278,-0.004420556,0.696260833,-0.001767500,-0.002653056,0.043212500,-0.001480556
2015-12-25 04:00:00,0.780026111,-0.004423611,0.784449722,-0.001769722,-0.002653889,0.044649444,-0.001398611
2015-12-25 03:00:00,0.636332778,-0.004520278,0.640853056,-0.001813889,-0.002706389,0.042393056,-0.001521944
2015-12-25 02:00:00,0.797518056,-0.004445833,0.801963889,-0.001763611,-0.002682222,0.045199444,-0.001331389
2015-12-25 01:00:00,0.767279722,-0.004375833,0.771655556,-0.001735556,-0.002640278,0.045678056,-0.001267500
2015-12-25 00:00:00,0.765786944,-0.004265556,0.770052500,-0.001678333,-0.002587222,0.045232500,-0.001131111
2015-12-24 23:00:00,1.055738611,-0.004147778,1.059886389,-0.001617222,-0.002530556,0.047924444,-0.000944722
2015-12-24 22:00:00,1.418618056,-0.004272222,1.422890278,-0.001671389,-0.002600833,0.049913056,-0.000946667
2015-12-24 21:00:00,1.191843889,-0.004344167,1.196188056,-0.001719722,-0.002624444,0.049165556,-0.000872778
2015-12-24 20:00:00,1.137247778,-0.004366389,1.141614167,-0.001699722,-0.002666667,0.048268056,-0.000926389
2015-12-24 19:00:00,1.118661667,-0.004271389,1.122933056,-0.001655833,-0.002615556,0.048183889,-0.000934444
2015-12-24 18:00:00,1.228884444,0.030753889,1.198130556,0.019826667,0.010927222,0.037620000,-0.001998611
2015-12-24 17:00:00,0.999309444,0.448518611,0.550790833,0.314184167,0.134334444,0.039237778,-0.001547222
2015-12-24 16:00:00,1.958311111,1.529125833,0.429185278,0.917985000,0.611140833,0.035729167,-0.001278333
2015-12-24 15:00:00,3.193053056,2.673121389,0.519931667,1.703288333,0.969833056,0.030000556,-0.001225833
2015-12-24 14:00:00,1.402666111,3.235139167,-1.832473056,2.016068056,1.219071111,0.020701667,-0.001570556
2015-12-24 13:00:00,0.938521111,4.333948889,-3.395427778,3.112286389,1.221662500,0.011437222,-0.001406667
2015-12-24 12:00:00,0.776678889,3.695802500,-2.919123611,2.748483056,0.947319444,0.012598056,-0.001769722
2015-12-24 11:00:00,0.834423889,1.799108611,-0.964684722,1.465848333,0.333260278,0.029451667,-0.001558056
2015-12-24 10:00:00,0.555154444,0.443652500,0.111501944,0.292343056,0.151309444,0.038168333,-0.001562222
2015-12-24 09:00:00,0.618017500,0.042382222,0.575635278,0.027240556,0.015141667,0.040681667,-0.001660000
2015-12-24 08:00:00,0.571398333,-0.004420833,0.575819167,-0.001776944,-0.002643889,0.041475833,-0.001576389
2015-12-24 07:00:00,0.578967222,-0.004465278,0.583432500,-0.001796111,-0.002669167,0.041364167,-0.001644167
2015-12-24 06:00:00,0.748669722,-0.004356389,0.753026111,-0.001730833,-0.002625556,0.044070833,-0.001495556
2015-12-24 05:00:00,0.700606111,-0.004343611,0.704949722,-0.001732778,-0.002610833,0.043221111,-0.001448611
2015-12-24 04:00:00,0.584147500,-0.004386389,0.588533889,-0.001746111,-0.002640278,0.041448889,-0.001606111
2015-12-24 03:00:00,0.583949167,-0.004378333,0.588327500,-0.001745278,-0.002633056,0.041336389,-0.001625833
2015-12-24 02:00:00,0.698283889,-0.004309167,0.702593056,-0.001695278,-0.002613889,0.043385556,-0.001440278
2015-12-24 01:00:00,0.562980278,-0.004435556,0.567415833,-0.001751111,-0.002684444,0.040317222,-0.001611111
2015-12-24 00:00:00,0.796137778,-0.004386667,0.800524444,-0.001717500,-0.002669167,0.044287778,-0.001235000
2015-12-23 23:00:00,0.742385000,-0.004456389,0.746841389,-0.001751111,-0.002705278,0.042996667,-0.001269167
2015-12-23 22:00:00,0.891121944,-0.004355556,0.895477500,-0.001687222,-0.002668333,0.045273889,-0.001101944
2015-12-23 21:00:00,0.767902500,-0.004405278,0.772307778,-0.001707500,-0.002697778,0.043738333,-0.001149444
2015-12-23 20:00:00,0.757025000,-0.004455000,0.761480000,-0.001754722,-0.002700278,0.043724444,-0.001160000
2015-12-23 19:00:00,0.775025556,-0.004386111,0.779411667,-0.001730278,-0.002655833,0.044110278,-0.001181667
2015-12-23 18:00:00,0.542406111,0.017001389,0.525404722,0.010861667,0.006139722,0.041336111,-0.001408056
2015-12-23 17:00:00,0.691882778,0.168675833,0.523206944,0.115574167,0.053101667,0.043065833,-0.001326667
2015-12-23 16:00:00,0.420742222,0.636976389,-0.216234167,0.451556389,0.185420000,0.037525278,-0.001377778
2015-12-23 15:00:00,0.511805833,2.022050556,-1.510244722,1.290024444,0.732026111,0.029334167,-0.001175000
2015-12-23 14:00:00,0.469168333,3.021043333,-2.551875000,1.862345278,1.158698056,0.021855556,-0.001106111
2015-12-23 13:00:00,0.476829722,4.365172778,-3.888343056,3.135373889,1.229798889,0.012881667,-0.000990556
2015-12-23 12:00:00,0.588872778,3.776353611,-3.187480833,2.800497222,0.975856389,0.018665556,-0.000942222
2015-12-23 11:00:00,0.439507500,1.955911389,-1.516403889,1.535695278,0.420216111,0.028285556,-0.001307222
2015-12-23 10:00:00,0.645826944,0.709292778,-0.063465833,0.492928889,0.216363889,0.038255278,-0.001388611
2015-12-23 09:00:00,0.518984444,0.071308889,0.447675556,0.048633889,0.022675000,0.040077222,-0.001653889
2015-12-23 08:00:00,0.649945556,-0.004346111,0.654291667,-0.001735000,-0.002611111,0.043101944,-0.001471111
2015-12-23 07:00:00,0.675996667,-0.004447500,0.680444167,-0.001771389,-0.002676111,0.042759167,-0.001499167
2015-12-23 06:00:00,0.689699444,-0.004438611,0.694138056,-0.001775278,-0.002663333,0.043188333,-0.001470000
2015-12-23 05:00:00,0.518485833,-0.004441111,0.522926944,-0.001779444,-0.002661667,0.040715556,-0.001661944
2015-12-23 04:00:00,0.673096944,-0.004365000,0.677461944,-0.001743333,-0.002621667,0.043260833,-0.001468611
2015-12-23 03:00:00,0.579077778,-0.004415833,0.583493611,-0.001762222,-0.002653611,0.041519444,-0.001647222
2015-12-23 02:00:00,0.633308333,-0.004343889,0.637652222,-0.001718889,-0.002625000,0.042806944,-0.001471944
2015-12-23 01:00:00,0.582376389,-0.004360556,0.586736944,-0.001693611,-0.002666944,0.041645278,-0.001475278
2015-12-23 00:00:00,0.715231944,-0.004387500,0.719619444,-0.001725000,-0.002662500,0.043750278,-0.001286667
2015-12-22 23:00:00,0.880081944,-0.004366111,0.884448056,-0.001700833,-0.002665278,0.046191111,-0.001060000
2015-12-22 22:00:00,0.855047222,-0.004489167,0.859536389,-0.001772500,-0.002716667,0.045339444,-0.000994722
2015-12-22 21:00:00,0.845508611,-0.004395000,0.849903611,-0.001713889,-0.002681111,0.045366389,-0.001082778
2015-12-22 20:00:00,0.691581944,-0.004463056,0.696045000,-0.001754444,-0.002708611,0.043008611,-0.001226111
2015-12-22 19:00:00,0.737003611,-0.004311667,0.741315278,-0.001670278,-0.002641389,0.046005556,-0.000980833
2015-12-22 18:00:00,0.546130556,0.012053889,0.534076667,0.006548889,0.005505000,0.043140000,-0.001248889
2015-12-22 17:00:00,0.471113333,0.263398889,0.207714444,0.182983333,0.080415556,0.040339167,-0.001344444
2015-12-22 16:00:00,0.498188333,0.769784722,-0.271596389,0.506675278,0.263109444,0.037601389,-0.001286389
2015-12-22 15:00:00,0.467892500,2.539766944,-2.071874444,1.658728889,0.881038056,0.025158611,-0.001165278
2015-12-22 14:00:00,0.582623611,2.227455556,-1.644831944,1.423358056,0.804097500,0.028895000,-0.001071944
2015-12-22 13:00:00,0.422243333,3.700117500,-3.277874167,2.570261944,1.129855556,0.016612500,-0.001093056
2015-12-22 12:00:00,0.555905556,3.233256944,-2.677351389,2.339183333,0.894073611,0.022092778,-0.001014167
2015-12-22 11:00:00,0.435834167,1.600514722,-1.164680556,1.292063611,0.308451111,0.031238056,-0.001276667
2015-12-22 10:00:00,0.584292778,0.507786389,0.076506389,0.339710556,0.168075833,0.040409722,-0.001303056
2015-12-22 09:00:00,0.617675000,0.035948333,0.581726667,0.022663056,0.013285278,0.042651111,-0.001467222
2015-12-22 08:00:00,0.664863889,-0.004462222,0.669326111,-0.001742778,-0.002719444,0.044133056,-0.001328056
2015-12-22 07:00:00,0.502393056,-0.004500000,0.506893056,-0.001775000,-0.002725000,0.040768333,-0.001625000
2015-12-22 06:00:00,0.622927778,-0.004364444,0.627292222,-0.001700278,-0.002664167,0.044500833,-0.001298889
2015-12-22 05:00:00,0.531120556,-0.004492222,0.535612778,-0.001772222,-0.002720000,0.041776111,-0.001590278
2015-12-22 04:00:00,0.525168333,-0.004433333,0.529601667,-0.001736667,-0.002696667,0.042891667,-0.001456111
2015-12-22 03:00:00,0.559448333,-0.004439444,0.563887778,-0.001743056,-0.002696389,0.042254444,-0.001529444
2015-12-22 02:00:00,0.586747500,-0.004490556,0.591238056,-0.001765000,-0.002725556,0.042220000,-0.001540556
2015-12-22 01:00:00,0.708051944,-0.004386667,0.712438611,-0.001706667,-0.002680000,0.044573889,-0.001343611
2015-12-22 00:00:00,0.684488611,-0.004464167,0.688952778,-0.001749167,-0.002715000,0.042888889,-0.001315556
