"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-31 23:00:00,0.245775000,-0.005996667,0.245775000,-0.005996667,-0.000000000,-0.000956667
2015-12-31 22:00:00,0.225441111,-0.006111944,0.225441111,-0.006111944,-0.000000000,-0.000956389
2015-12-31 21:00:00,0.209395556,-0.005893611,0.209395556,-0.005893611,-0.000000000,-0.000975000
2015-12-31 20:00:00,0.254525556,-0.005834167,0.254525556,-0.005834167,-0.000000000,-0.000991944
2015-12-31 19:00:00,0.231033889,-0.005954722,0.231033889,-0.005954722,-0.000000000,-0.000987500
2015-12-31 18:00:00,0.189056389,0.001951944,0.185006389,0.001951944,0.004050000,-0.000990278
2015-12-31 17:00:00,0.208808333,0.058130556,0.150677778,0.058130556,0.058130556,-0.001019722
2015-12-31 16:00:00,0.206342778,0.208766667,-0.002423889,0.208766667,0.208766667,-0.001028333
2015-12-31 15:00:00,0.209762500,0.348616111,-0.138853611,0.348616111,0.348616111,-0.001008056
2015-12-31 14:00:00,0.211282222,0.464079722,-0.252797500,0.464079722,0.464079722,-0.001003611
2015-12-31 13:00:00,0.235693056,0.475780000,-0.240086944,0.475780000,0.475780000,-0.000998056
2015-12-31 12:00:00,0.241347222,0.341115556,-0.099768333,0.341115556,0.341115556,-0.000992778
2015-12-31 11:00:00,0.247531667,0.224737222,0.022794444,0.224737222,0.224737222,-0.000987778
2015-12-31 10:00:00,0.194377778,0.191265556,0.003112222,0.191265556,0.191265556,-0.000964167
2015-12-31 09:00:00,0.197343889,0.020199722,0.175071389,0.020199722,0.022272500,-0.000965278
2015-12-31 08:00:00,0.326454167,-0.005758333,0.326454167,-0.005758333,-0.000000000,-0.000974444
2015-12-31 07:00:00,0.201141111,-0.005959444,0.201141111,-0.005959444,-0.000000000,-0.000959167
2015-12-31 06:00:00,0.231951944,-0.005908889,0.231951944,-0.005908889,-0.000000000,-0.000961944
2015-12-31 05:00:00,0.273519444,-0.005935278,0.273519444,-0.005935278,-0.000000000,-0.000973333
2015-12-31 04:00:00,0.243675833,-0.005884167,0.243675833,-0.005884167,-0.000000000,-0.000969167
2015-12-31 03:00:00,0.205201667,-0.005946667,0.205201667,-0.005946667,-0.000000000,-0.000965278
2015-12-31 02:00:00,0.244933333,-0.005950556,0.244933333,-0.005950556,-0.000000000,-0.000977222
2015-12-31 01:00:00,0.256026389,-0.005936944,0.256026389,-0.005936944,-0.000000000,-0.000983611
2015-12-31 00:00:00,0.239039444,-0.005956389,0.239039444,-0.005956389,-0.000000000,-0.000993889
2015-12-30 23:00:00,0.295848889,-0.005912222,0.295848889,-0.005912222,-0.000000000,-0.001002222
2015-12-30 22:00:00,0.327717222,-0.005861389,0.327717222,-0.005861389,-0.000000000,-0.001014167
2015-12-30 21:00:00,0.235926389,-0.006103056,0.235926389,-0.006103056,-0.000000000,-0.000990278
2015-12-30 20:00:00,0.202806667,-0.006011944,0.202806667,-0.006011944,-0.000000000,-0.001006667
2015-12-30 19:00:00,0.211569167,-0.005801389,0.211569167,-0.005801389,-0.000000000,-0.001019167
2015-12-30 18:00:00,0.238897222,0.004588611,0.232198889,0.004588611,0.006698333,-0.001025833
2015-12-30 17:00:00,0.212863611,0.068284167,0.144579444,0.068284167,0.068284167,-0.001015278
2015-12-30 16:00:00,0.173188333,0.240156389,-0.066968056,0.240156389,0.240156389,-0.001011667
2015-12-30 15:00:00,0.207409722,0.392447778,-0.185038056,0.392447778,0.392447778,-0.001007778
2015-12-30 14:00:00,0.234779444,0.471765833,-0.236986389,0.471765833,0.471765833,-0.000996667
2015-12-30 13:00:00,0.229149722,0.517961111,-0.288811389,0.517961111,0.517961111,-0.000983889
2015-12-30 12:00:00,0.167358611,0.433159722,-0.265801111,0.433159722,0.433159722,-0.000968889
2015-12-30 11:00:00,0.225710278,0.353245833,-0.127535556,0.353245833,0.353245833,-0.000964444
2015-12-30 10:00:00,0.241219722,0.140634167,0.100585556,0.140634167,0.140634167,-0.000947778
2015-12-30 09:00:00,0.225813889,0.006231944,0.217699722,0.006231944,0.008114167,-0.000940833
2015-12-30 08:00:00,0.278925278,-0.005819167,0.278925278,-0.005819167,-0.000000000,-0.000943889
2015-12-30 07:00:00,0.210548889,-0.005935556,0.210548889,-0.005935556,-0.000000000,-0.000927778
2015-12-30 06:00:00,0.252450556,-0.005865556,0.252450556,-0.005865556,-0.000000000,-0.000935556
2015-12-30 05:00:00,0.295190556,-0.005899722,0.295190556,-0.005899722,-0.000000000,-0.000942500
2015-12-30 04:00:00,0.231935833,-0.005886111,0.231935833,-0.005886111,-0.000000000,-0.000934167
2015-12-30 03:00:00,0.234766111,-0.005886389,0.234766111,-0.005886389,-0.000000000,-0.000939444
2015-12-30 02:00:00,0.255103889,-0.005860000,0.255103889,-0.005860000,-0.000000000,-0.000942500
2015-12-30 01:00:00,0.209030556,-0.006026667,0.209030556,-0.006026667,-0.000000000,-0.000941667
2015-12-30 00:00:00,0.224077222,-0.006006944,0.224077222,-0.006006944,-0.000000000,-0.000947500
2015-12-29 23:00:00,0.256639722,-0.005919722,0.256639722,-0.005919722,-0.000000000,-0.000956389
2015-12-29 22:00:00,0.252284722,-0.005807778,0.252284722,-0.005807778,-0.000000000,-0.000969722
2015-12-29 21:00:00,0.228991111,-0.005914444,0.228991111,-0.005914444,-0.000000000,-0.000977222
2015-12-29 20:00:00,0.285758611,-0.005821667,0.285758611,-0.005821667,-0.000000000,-0.000979722
2015-12-29 19:00:00,0.335566944,-0.005653611,0.335566944,-0.005653611,-0.000000000,-0.001002778
2015-12-29 18:00:00,0.213322778,0.005692778,0.205586389,0.005692778,0.007736389,-0.001004722
2015-12-29 17:00:00,0.181855833,0.073321111,0.108534722,0.073321111,0.073321111,-0.001001667
2015-12-29 16:00:00,0.192085278,0.225830000,-0.033744722,0.225830000,0.225830000,-0.001003611
2015-12-29 15:00:00,0.235726667,0.365367778,-0.129641111,0.365367778,0.365367778,-0.000990556
2015-12-29 14:00:00,0.204610000,0.412643611,-0.208033611,0.412643611,0.412643611,-0.000976389
2015-12-29 13:00:00,0.191479167,0.504230833,-0.312751667,0.504230833,0.504230833,-0.000966944
2015-12-29 12:00:00,0.218793611,0.484856389,-0.266062778,0.484856389,0.484856389,-0.000953056
2015-12-29 11:00:00,0.221001944,0.346229167,-0.125227222,0.346229167,0.346229167,-0.000960000
2015-12-29 10:00:00,0.208380000,0.240935000,-0.032555000,0.240935000,0.240935000,-0.000947500
2015-12-29 09:00:00,0.241047500,0.036420278,0.202464167,0.036420278,0.038583333,-0.000945278
2015-12-29 08:00:00,0.256319167,-0.005841667,0.256319167,-0.005841667,-0.000000000,-0.000953889
2015-12-29 07:00:00,0.242196944,-0.005845833,0.242196944,-0.005845833,-0.000000000,-0.000945000
2015-12-29 06:00:00,0.263736944,-0.005802778,0.263736944,-0.005802778,-0.000000000,-0.000955278
2015-12-29 05:00:00,0.229861389,-0.005866944,0.229861389,-0.005866944,-0.000000000,-0.000949444
2015-12-29 04:00:00,0.300260000,-0.005868611,0.300260000,-0.005868611,-0.000000000,-0.000955278
2015-12-29 03:00:00,0.221402500,-0.005894444,0.221402500,-0.005894444,-0.000000000,-0.000946944
2015-12-29 02:00:00,0.207746667,-0.005934444,0.207746667,-0.005934444,-0.000000000,-0.000947500
2015-12-29 01:00:00,0.246159444,-0.005894722,0.246159444,-0.005894722,-0.000000000,-0.000950833
2015-12-29 00:00:00,0.262744444,-0.005917778,0.262744444,-0.005917778,-0.000000000,-0.000963611
2015-12-28 23:00:00,0.218880000,-0.005990278,0.218880000,-0.005990278,-0.000000000,-0.000958889
