"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]","Radiant Heat [kW]"
2015-12-31 23:00,0.489386111,-0.000150556,0.489536667,-0.000150556,0.190634444
2015-12-31 22:00,0.696783056,-0.000181389,0.696964444,-0.000181389,0.185257778
2015-12-31 21:00,1.050589167,-0.000051944,1.050641111,-0.000051944,0.183377500
2015-12-31 20:00,0.842617500,-0.000120278,0.842737778,-0.000120278,0.184316111
2015-12-31 19:00,0.540102778,0.069585278,0.470517500,0.069585278,0.183885000
2015-12-31 18:00,0.383888333,0.472676111,-0.088787778,0.472676111,0.188832222
2015-12-31 17:00,1.134003611,0.847289444,0.286714167,0.847289444,0.189648333
2015-12-31 16:00,1.569952778,1.161512500,0.408440278,1.161512500,0.189777500
2015-12-31 15:00,3.397402222,1.249922778,2.147479444,1.249922778,0.188751667
2015-12-31 14:00,3.724066111,1.150176111,2.573890000,1.150176111,0.187950278
2015-12-31 13:00,1.848829444,0.903940000,0.944889444,0.903940000,0.188246111
2015-12-31 12:00,1.494640833,0.475125000,1.019515833,0.475125000,0.190199722
2015-12-31 11:00,0.543257222,0.075293333,0.467963889,0.075293333,0.190306111
2015-12-31 10:00,0.874966944,0.004533056,0.870433889,0.004533056,0.193331111
2015-12-31 09:00,0.418863333,-0.000038889,0.418902222,-0.000038889,0.196075278
2015-12-31 08:00,0.338485278,-0.000009444,0.338494722,-0.000009444,0.196786111
2015-12-31 07:00,0.344560833,-0.000014722,0.344575556,-0.000014722,0.202259167
2015-12-31 06:00,0.338014722,-0.000024167,0.338038889,-0.000024167,0.201668333
2015-12-31 05:00,0.338443889,-0.000014722,0.338458611,-0.000014722,0.202764167
2015-12-31 04:00,0.338610000,-0.000026111,0.338636111,-0.000026111,0.203003611
2015-12-31 03:00,0.329358333,-0.000035278,0.329393611,-0.000035278,0.200953056
2015-12-31 02:00,0.338266111,-0.000071111,0.338337222,-0.000071111,0.191447222
2015-12-31 01:00,0.374781389,-0.000147500,0.374928889,-0.000147500,0.188283333
2015-12-31 00:00,0.623165556,-0.000131389,0.623296944,-0.000131389,0.186896111
2015-12-30 23:00,0.627508611,-0.000152222,0.627660833,-0.000152222,0.184267500
2015-12-30 22:00,0.709573056,-0.000135556,0.709708611,-0.000135556,0.189243889
2015-12-30 21:00,0.546414444,-0.000375556,0.546790000,-0.000375556,0.192926667
2015-12-30 20:00,0.319594722,-0.000771111,0.320365833,-0.000771111,0.190191667
2015-12-30 19:00,0.336999167,0.058344722,0.278654444,0.058344722,0.186054167
2015-12-30 18:00,0.345664167,0.418626667,-0.072962500,0.418626667,0.183253611
2015-12-30 17:00,0.466428889,0.581743333,-0.115314444,0.581743333,0.183351944
2015-12-30 16:00,0.685462222,1.069837500,-0.384375278,1.069837500,0.183225556
2015-12-30 15:00,1.490188889,1.255215000,0.234973889,1.255215000,0.182969444
2015-12-30 14:00,2.209177222,1.128999167,1.080178056,1.128999167,0.181868056
2015-12-30 13:00,0.589691389,0.895819444,-0.306128056,0.895819444,0.182026111
2015-12-30 12:00,0.687012778,0.492866389,0.194146389,0.492866389,0.182630833
2015-12-30 11:00,0.977206389,0.074955278,0.902251111,0.074955278,0.194833056
2015-12-30 10:00,0.791458056,0.005101667,0.786356389,0.005101667,0.201817222
2015-12-30 09:00,0.324073056,-0.000002778,0.324075833,-0.000002778,0.197953333
2015-12-30 08:00,0.337181944,-0.000001389,0.337183333,-0.000001389,0.195698611
2015-12-30 07:00,0.334311111,-0.000012222,0.334323333,-0.000012222,0.199091944
2015-12-30 06:00,0.343681389,-0.000050556,0.343731944,-0.000050556,0.204833889
2015-12-30 05:00,0.342106111,-0.000015833,0.342121944,-0.000015833,0.205839722
2015-12-30 04:00,0.336078611,-0.000118889,0.336197500,-0.000118889,0.202664444
2015-12-30 03:00,0.343859722,-0.000027500,0.343887222,-0.000027500,0.202625000
2015-12-30 02:00,0.438693611,-0.000046111,0.438739722,-0.000046111,0.192935000
2015-12-30 01:00,1.121898611,-0.000060833,1.121959444,-0.000060833,0.190990833
2015-12-30 00:00,1.363088056,-0.000072222,1.363160278,-0.000072222,0.190124444
2015-12-29 23:00,0.446041944,-0.000040556,0.446082500,-0.000040556,0.190521389
2015-12-29 22:00,2.272583056,-0.000173889,2.272756944,-0.000173889,0.182137778
2015-12-29 21:00,0.908003889,-0.000105278,0.908109167,-0.000105278,0.181817778
2015-12-29 20:00,4.070053611,-0.000258333,4.070311944,-0.000258333,0.181307222
2015-12-29 19:00,4.840619444,0.062468889,4.778150556,0.062468889,0.183419444
2015-12-29 18:00,0.640598333,0.461145278,0.179453056,0.461145278,0.186982778
2015-12-29 17:00,1.011191667,0.838495833,0.172695833,0.838495833,0.189232500
2015-12-29 16:00,3.114594167,1.153484722,1.961109444,1.153484722,0.188077778
2015-12-29 15:00,1.417473611,1.228776389,0.188697222,1.228776389,0.189704444
2015-12-29 14:00,0.567089444,1.132501667,-0.565412222,1.132501667,0.188777222
2015-12-29 13:00,0.333628611,0.926950278,-0.593321667,0.926950278,0.189221944
2015-12-29 12:00,0.372033611,0.509625278,-0.137591667,0.509625278,0.189013056
2015-12-29 11:00,0.711958056,0.080811944,0.631146111,0.080811944,0.189774722
2015-12-29 10:00,0.759760278,0.000231111,0.759529167,0.000231111,0.202514167
2015-12-29 09:00,0.385388611,-0.000000556,0.385389167,-0.000000556,0.208319722
2015-12-29 08:00,0.347184444,-0.000001944,0.347186389,-0.000001944,0.206045000
2015-12-29 07:00,0.345250833,-0.000002778,0.345253611,-0.000002778,0.194619167
2015-12-29 06:00,0.337369167,-0.000003333,0.337372500,-0.000003333,0.195797222
2015-12-29 05:00,0.321819722,-0.000011667,0.321831389,-0.000011667,0.196675556
2015-12-29 04:00,0.332000556,-0.000069167,0.332069722,-0.000069167,0.197394167
2015-12-29 03:00,0.330941111,-0.000026944,0.330968056,-0.000026944,0.196822222
2015-12-29 02:00,0.323081111,-0.000163056,0.323244167,-0.000163056,0.196268333
2015-12-29 01:00,0.362227222,-0.000036111,0.362263333,-0.000036111,0.205921389
2015-12-29 00:00,0.513999444,-0.000059444,0.514058889,-0.000059444,0.207426944
2015-12-28 23:00,0.591026944,-0.000005278,0.591032222,-0.000005278,0.207469444
2015-12-28 22:00,0.601641667,-0.000005278,0.601646944,-0.000005278,0.207694167
2015-12-28 21:00,0.703465556,-0.000015000,0.703480556,-0.000015000,0.207240556
2015-12-28 20:00,0.703168056,-0.000065556,0.703233611,-0.000065556,0.207224722
2015-12-28 19:00,0.419349167,0.074623889,0.344725278,0.074623889,0.094008056
2015-12-28 18:00,0.152778611,0.426184722,-0.273406111,0.426184722,0.011000000
2015-12-28 17:00,0.150634722,0.349492778,-0.198858056,0.349492778,0.011000000
2015-12-28 16:00,0.154815833,0.647886944,-0.493071111,0.647886944,0.010999167
2015-12-28 15:00,0.151856667,0.661823333,-0.509966667,0.661823333,0.011000000
2015-12-28 14:00,0.161315000,1.064025000,-0.902710000,1.064025000,0.010999722
2015-12-28 13:00,0.309910278,0.905221667,-0.595311389,0.905221667,0.166212222
2015-12-28 12:00,0.323737222,0.492694167,-0.168956944,0.492694167,0.186630556
2015-12-28 11:00,0.338746111,0.076707778,0.262038333,0.076707778,0.199442778
2015-12-28 10:00,0.333368333,0.003687222,0.329681111,0.003687222,0.190922500
2015-12-28 09:00,0.252528889,-0.000004444,0.252533333,-0.000004444,0.106320000
2015-12-28 08:00,0.156243611,-0.000010833,0.156254444,-0.000010833,0.011000000
2015-12-28 07:00,0.152925278,-0.000016667,0.152941944,-0.000016667,0.011000000
2015-12-28 06:00,0.155033333,-0.000006111,0.155039444,-0.000006111,0.011000000
2015-12-28 05:00,0.154765556,-0.000006944,0.154772500,-0.000006944,0.011000000
2015-12-28 04:00,0.160531667,-0.000025833,0.160557500,-0.000025833,0.011000000
2015-12-28 03:00,0.304305000,-0.000035278,0.304340278,-0.000035278,0.159179444
2015-12-28 02:00,0.328704444,-0.000056944,0.328761389,-0.000056944,0.188387500
2015-12-28 01:00,0.336001667,-0.000198333,0.336200000,-0.000198333,0.196353333
2015-12-28 00:00,0.337840556,-0.000115833,0.337956389,-0.000115833,0.197747500
2015-12-27 23:00,0.250247500,-0.000119722,0.250367222,-0.000119722,0.106387222
2015-12-27 22:00,0.155604167,-0.000094167,0.155698333,-0.000094167,0.011000000
2015-12-27 21:00,0.150385278,-0.000103889,0.150489167,-0.000103889,0.011000000
2015-12-27 20:00,0.148712222,-0.000058333,0.148770556,-0.000058333,0.011000000
2015-12-27 19:00,0.150419444,0.031398889,0.119020556,0.031398889,0.011000000
2015-12-27 18:00,0.153399167,0.362791111,-0.209391944,0.362791111,0.011000000
2015-12-27 17:00,0.154550833,0.688251667,-0.533700833,0.688251667,0.011000000
2015-12-27 16:00,0.284220833,0.631800556,-0.347579722,0.631800556,0.147404722
2015-12-27 15:00,0.324925556,1.020995000,-0.696069444,1.020995000,0.187845833
2015-12-27 14:00,0.321485000,0.439145556,-0.117660556,0.439145556,0.187332778
2015-12-27 13:00,0.325786111,0.418346111,-0.092560000,0.418346111,0.187884722
2015-12-27 12:00,0.332623056,0.565827500,-0.233204444,0.565827500,0.188105556
2015-12-27 11:00,0.329950833,0.071376667,0.258574167,0.071376667,0.188821667
2015-12-27 10:00,0.338390000,0.004474167,0.333915833,0.004474167,0.191785000
2015-12-27 09:00,0.331073333,-0.000008056,0.331081389,-0.000008056,0.192027500
2015-12-27 08:00,0.337026667,-0.000004722,0.337031389,-0.000004722,0.194540278
2015-12-27 07:00,0.340873333,-0.000007778,0.340881111,-0.000007778,0.194283889
2015-12-27 06:00,0.337751944,-0.000010556,0.337762500,-0.000010556,0.188109722
2015-12-27 05:00,0.332269167,-0.000015278,0.332284444,-0.000015278,0.191019444
2015-12-27 04:00,0.340533333,-0.000076111,0.340609444,-0.000076111,0.200869444
2015-12-27 03:00,0.339394444,-0.000014722,0.339409167,-0.000014722,0.201321111
2015-12-27 02:00,0.336302500,-0.000098333,0.336400833,-0.000098333,0.189939444
2015-12-27 01:00,0.332773056,-0.000049444,0.332822500,-0.000049444,0.185120833
2015-12-27 00:00,0.331518889,-0.000060000,0.331578889,-0.000060000,0.190021389
2015-12-26 23:00,0.318852222,-0.000055556,0.318907778,-0.000055556,0.180056111
2015-12-26 22:00,0.151175833,-0.000031667,0.151207500,-0.000031667,0.011232222
2015-12-26 21:00,0.156830000,-0.000039167,0.156869167,-0.000039167,0.011000000
2015-12-26 20:00,0.165198611,-0.000104722,0.165303333,-0.000104722,0.011000000
2015-12-26 19:00,0.153085556,0.053350278,0.099735278,0.053350278,0.011000000
2015-12-26 18:00,0.159347778,0.457403333,-0.298055556,0.457403333,0.011000000
2015-12-26 17:00,0.153887500,0.838623056,-0.684735556,0.838623056,0.011000000
2015-12-26 16:00,0.163318611,1.113084167,-0.949765556,1.113084167,0.011000000
2015-12-26 15:00,0.232349167,1.254408056,-1.022058889,1.254408056,0.010999722
2015-12-26 14:00,0.173250556,1.163623333,-0.990372778,1.163623333,0.011000000
2015-12-26 13:00,0.229648611,0.930079444,-0.700430833,0.930079444,0.082146389
2015-12-26 12:00,0.336658611,0.575130000,-0.238471389,0.575130000,0.187034167
2015-12-26 11:00,0.335118889,0.060590556,0.274528333,0.060590556,0.194192222
2015-12-26 10:00,0.337313333,0.001085556,0.336227778,0.001085556,0.196138889
2015-12-26 09:00,0.325906111,-0.000001389,0.325907500,-0.000001389,0.187217500
2015-12-26 08:00,0.335426111,-0.000052778,0.335478889,-0.000052778,0.191593889
2015-12-26 07:00,0.341134722,-0.000016111,0.341150833,-0.000016111,0.194899444
2015-12-26 06:00,0.327470556,-0.000002500,0.327473056,-0.000002500,0.187521667
2015-12-26 05:00,0.327253889,-0.000005278,0.327259167,-0.000005278,0.189386389
2015-12-26 04:00,0.311175000,-0.000016667,0.311191667,-0.000016667,0.164610000
2015-12-26 03:00,0.154274444,-0.000108056,0.154382500,-0.000108056,0.011000278
2015-12-26 02:00,0.289706111,-0.000090278,0.289796389,-0.000090278,0.143577500
2015-12-26 01:00,0.329423333,-0.000075278,0.329498611,-0.000075278,0.187813889
2015-12-26 00:00,0.158336944,-0.000031944,0.158368889,-0.000031944,0.019891944
2015-12-25 23:00,0.157721389,-0.000015833,0.157737222,-0.000015833,0.011000000
2015-12-25 22:00,0.154484167,-0.000015278,0.154499444,-0.000015278,0.011000000
2015-12-25 21:00,0.157120556,-0.000024167,0.157144722,-0.000024167,0.011000000
2015-12-25 20:00,0.155666944,-0.000048333,0.155715278,-0.000048333,0.011000000
2015-12-25 19:00,0.154938333,0.051021944,0.103916389,0.051021944,0.011000000
2015-12-25 18:00,0.149668056,0.484987500,-0.335319444,0.484987500,0.011000000
2015-12-25 17:00,0.151162778,0.912333611,-0.761170833,0.912333611,0.011000000
2015-12-25 16:00,0.162134444,1.157840278,-0.995705833,1.157840278,0.011000000
2015-12-25 15:00,0.163036944,1.253440278,-1.090403333,1.253440278,0.011000000
2015-12-25 14:00,0.154401111,1.169736944,-1.015335833,1.169736944,0.011000000
2015-12-25 13:00,0.153122222,0.914170000,-0.761047778,0.914170000,0.011000000
2015-12-25 12:00,0.275421389,0.580991667,-0.305570278,0.580991667,0.138163056
2015-12-25 11:00,0.332574444,0.145485556,0.187088889,0.145485556,0.190916111
2015-12-25 10:00,0.351824167,0.008436389,0.343387778,0.008436389,0.204993056
2015-12-25 09:00,0.347886111,-0.000006389,0.347892500,-0.000006389,0.203745278
2015-12-25 08:00,0.326280000,-0.000006667,0.326286667,-0.000006667,0.188690278
2015-12-25 07:00,0.324550278,-0.000008056,0.324558333,-0.000008056,0.186873056
2015-12-25 06:00,0.331994444,-0.000081111,0.332075556,-0.000081111,0.188293889
2015-12-25 05:00,0.333942778,-0.000030833,0.333973611,-0.000030833,0.186453889
2015-12-25 04:00,0.337121667,-0.000047500,0.337169167,-0.000047500,0.187841389
2015-12-25 03:00,0.328893056,-0.000076667,0.328969722,-0.000076667,0.190302500
2015-12-25 02:00,0.329111667,-0.000014167,0.329125833,-0.000014167,0.190382222
2015-12-25 01:00,0.338650000,-0.000025278,0.338675278,-0.000025278,0.198401111
2015-12-25 00:00,0.321605833,-0.000016389,0.321622222,-0.000016389,0.175573611
2015-12-24 23:00,0.158699722,-0.000008889,0.158708611,-0.000008889,0.011000000
2015-12-24 22:00,0.152819167,-0.000028333,0.152847500,-0.000028333,0.011000000
2015-12-24 21:00,0.149975833,-0.000076389,0.150052222,-0.000076389,0.011000000
2015-12-24 20:00,0.149890833,-0.000143056,0.150033889,-0.000143056,0.011000000
2015-12-24 19:00,0.156862222,0.015278889,0.141583333,0.015278889,0.011000000
2015-12-24 18:00,0.155698333,0.480586389,-0.324888056,0.480586389,0.011000000
2015-12-24 17:00,0.153588889,0.797573056,-0.643984167,0.797573056,0.011000000
2015-12-24 16:00,0.152931111,1.055618333,-0.902687222,1.055618333,0.011000000
2015-12-24 15:00,0.149933611,0.827032500,-0.677098889,0.827032500,0.011000000
2015-12-24 14:00,0.230296667,0.876720556,-0.646423889,0.876720556,0.085487222
2015-12-24 13:00,0.329536667,0.328805278,0.000731389,0.328805278,0.183623056
2015-12-24 12:00,0.292416111,0.249848611,0.042567500,0.249848611,0.156317778
2015-12-24 11:00,0.325036111,0.070614444,0.254421667,0.070614444,0.187980000
2015-12-24 10:00,0.234224167,0.018491389,0.215732778,0.018491389,0.096505556
2015-12-24 09:00,0.156820000,-0.000011389,0.156831389,-0.000011389,0.011000833
2015-12-24 08:00,0.161365000,-0.000021389,0.161386389,-0.000021389,0.011000278
2015-12-24 07:00,0.153202222,-0.000071944,0.153274167,-0.000071944,0.011000000
2015-12-24 06:00,0.153296111,-0.000015278,0.153311389,-0.000015278,0.011000000
2015-12-24 05:00,0.151381944,-0.000006111,0.151388056,-0.000006111,0.011000000
2015-12-24 04:00,0.164842500,-0.000008333,0.164850833,-0.000008333,0.011000000
2015-12-24 03:00,0.160033889,-0.000013611,0.160047500,-0.000013611,0.011000000
2015-12-24 02:00,0.163768889,-0.000037500,0.163806389,-0.000037500,0.011000000
2015-12-24 01:00,0.153447500,-0.000017778,0.153465278,-0.000017778,0.011000000
2015-12-24 00:00,0.163583889,-0.000027778,0.163611667,-0.000027778,0.011000000
2015-12-23 23:00,0.159176944,-0.000023333,0.159200278,-0.000023333,0.011000000
2015-12-23 22:00,0.225038056,-0.000023056,0.225061111,-0.000023056,0.011000000
2015-12-23 21:00,0.187326944,-0.000005278,0.187332222,-0.000005278,0.011000000
2015-12-23 20:00,0.160448056,-0.000074444,0.160522500,-0.000074444,0.011000000
2015-12-23 19:00,0.163611389,0.048660000,0.114951389,0.048660000,0.011000000
2015-12-23 18:00,0.161620556,0.447723056,-0.286102500,0.447723056,0.011000000
2015-12-23 17:00,0.160883056,0.792760278,-0.631877222,0.792760278,0.011000000
2015-12-23 16:00,0.154268889,1.089617222,-0.935348333,1.089617222,0.011000000
2015-12-23 15:00,0.161635000,1.245792222,-1.084157222,1.245792222,0.011000000
2015-12-23 14:00,0.155750833,1.139507222,-0.983756389,1.139507222,0.010972500
2015-12-23 13:00,0.331742222,0.897898333,-0.566156111,0.897898333,0.048377222
2015-12-23 12:00,0.541994444,0.563628333,-0.021633889,0.563628333,0.191419722
2015-12-23 11:00,0.794768333,0.096998611,0.697769722,0.096998611,0.213617222
2015-12-23 10:00,0.831709722,0.013234722,0.818475000,0.013234722,0.195984444
2015-12-23 09:00,0.461792222,-0.000003056,0.461795278,-0.000003056,0.199445278
2015-12-23 08:00,0.322872778,-0.000002222,0.322875000,-0.000002222,0.192736944
2015-12-23 07:00,0.321990000,-0.000004167,0.321994167,-0.000004167,0.188689722
2015-12-23 06:00,0.326188889,-0.000024167,0.326213056,-0.000024167,0.190909444
2015-12-23 05:00,0.321785000,-0.000008889,0.321793889,-0.000008889,0.191187500
2015-12-23 04:00,0.321612778,-0.000028333,0.321641111,-0.000028333,0.188250833
2015-12-23 03:00,0.329627222,-0.000030833,0.329658056,-0.000030833,0.188433333
2015-12-23 02:00,0.330369444,-0.000055833,0.330425278,-0.000055833,0.190452500
2015-12-23 01:00,1.275091389,-0.000131667,1.275223056,-0.000131667,0.192719167
2015-12-23 00:00,3.037467222,-0.000394722,3.037861944,-0.000394722,0.185898056
2015-12-22 23:00,1.013243056,-0.000061389,1.013304444,-0.000061389,0.184885556
2015-12-22 22:00,0.611577222,-0.000110278,0.611687500,-0.000110278,0.093610556
2015-12-22 21:00,0.678411667,-0.000079444,0.678491111,-0.000079444,0.146975833
2015-12-22 20:00,0.662912778,-0.000250556,0.663163333,-0.000250556,0.183494444
2015-12-22 19:00,0.373603889,0.053904722,0.319699167,0.053904722,0.182805556
2015-12-22 18:00,0.331575556,0.138779444,0.192796111,0.138779444,0.183720278
2015-12-22 17:00,0.340413056,0.642624444,-0.302211389,0.642624444,0.183889722
2015-12-22 16:00,0.339728333,1.097060000,-0.757331667,1.097060000,0.182854167
2015-12-22 15:00,0.343435278,0.998450278,-0.655015000,0.998450278,0.186364167
2015-12-22 14:00,0.347805278,0.795216389,-0.447411111,0.795216389,0.186476111
2015-12-22 13:00,0.348714722,0.536082778,-0.187368056,0.536082778,0.185729444
2015-12-22 12:00,0.363737222,0.384575833,-0.020838611,0.384575833,0.182760000
2015-12-22 11:00,0.703268333,0.179527778,0.523740556,0.179527778,0.183445556
2015-12-22 10:00,0.904513611,-0.000553611,0.905067222,-0.000553611,0.192347222
2015-12-22 09:00,0.416105278,-0.000021667,0.416126944,-0.000021667,0.192568889
2015-12-22 08:00,0.349215556,-0.000011111,0.349226667,-0.000011111,0.191998333
2015-12-22 07:00,0.323264722,-0.000012778,0.323277500,-0.000012778,0.188848056
2015-12-22 06:00,0.322398333,-0.000023889,0.322422222,-0.000023889,0.188948056
2015-12-22 05:00,0.323780278,-0.000032778,0.323813056,-0.000032778,0.189226944
2015-12-22 04:00,0.326954444,-0.000028056,0.326982500,-0.000028056,0.188593889
2015-12-22 03:00,0.319749444,-0.000042778,0.319792222,-0.000042778,0.187578333
2015-12-22 02:00,0.439413333,-0.000129444,0.439542778,-0.000129444,0.186970556
2015-12-22 01:00,3.329051944,-0.000555000,3.329606944,-0.000555000,0.186599167
2015-12-22 00:00,1.261936111,-0.000148333,1.262084444,-0.000148333,0.186818056
2015-12-21 23:00,0.666375000,-0.000280000,0.666655000,-0.000280000,0.185307500
2015-12-21 22:00,3.640432500,-0.000278889,3.640711389,-0.000278889,0.186196944
2015-12-21 21:00,0.726832500,-0.000160278,0.726992778,-0.000160278,0.187926667
2015-12-21 20:00,0.653190556,-0.000214722,0.653405278,-0.000214722,0.188841389
2015-12-21 19:00,1.466868889,-0.000639167,1.467508056,-0.000639167,0.196462778
2015-12-21 18:00,1.727663333,0.038080833,1.689582500,0.038080833,0.196978333
2015-12-21 17:00,0.615254444,0.051581667,0.563672778,0.051581667,0.188549444
2015-12-21 16:00,0.343575833,0.146967778,0.196608056,0.146967778,0.188585833
2015-12-21 15:00,0.339993056,0.286645833,0.053347222,0.286645833,0.188179167
2015-12-21 14:00,0.349535278,0.173289444,0.176245833,0.173289444,0.190685556
2015-12-21 13:00,0.375938056,0.209596944,0.166341111,0.209596944,0.191227500
2015-12-21 12:00,1.402234722,0.173312500,1.228922222,0.173312500,0.190255833
2015-12-21 11:00,1.453148333,0.013885833,1.439262500,0.013885833,0.188201111
2015-12-21 10:00,1.043197778,-0.000270000,1.043467778,-0.000270000,0.192464722
2015-12-21 09:00,0.478043333,-0.000016944,0.478060278,-0.000016944,0.196200833
2015-12-21 08:00,0.345295833,-0.000018889,0.345314722,-0.000018889,0.192690278
2015-12-21 07:00,0.342631944,-0.000024167,0.342656111,-0.000024167,0.190220000
2015-12-21 06:00,0.325423333,-0.000014167,0.325437500,-0.000014167,0.185071389
2015-12-21 05:00,0.343530833,-0.000025000,0.343555833,-0.000025000,0.185280278
2015-12-21 04:00,0.334188056,-0.000070278,0.334258333,-0.000070278,0.187074167
2015-12-21 03:00,0.348587778,-0.000120556,0.348708333,-0.000120556,0.188875278
2015-12-21 02:00,0.362589722,-0.000155833,0.362745556,-0.000155833,0.188373889
2015-12-21 01:00,0.537681944,-0.000196111,0.537878056,-0.000196111,0.192994722
2015-12-21 00:00,0.496899444,-0.000352500,0.497251944,-0.000352500,0.185854444
2015-12-20 23:00,0.639407500,-0.000150833,0.639558333,-0.000150833,0.184234444
2015-12-20 22:00,0.648095556,-0.000207500,0.648303056,-0.000207500,0.185287222
2015-12-20 21:00,0.982212778,-0.000088889,0.982301667,-0.000088889,0.193748611
2015-12-20 20:00,0.896222222,-0.000072778,0.896295000,-0.000072778,0.195693889
2015-12-20 19:00,0.727466389,0.007516389,0.719950000,0.007516389,0.193140278
2015-12-20 18:00,0.708948889,0.088334167,0.620614722,0.088334167,0.192668889
2015-12-20 17:00,1.631611667,0.161196111,1.470415556,0.161196111,0.193302778
2015-12-20 16:00,1.451431667,0.651173611,0.800258056,0.651173611,0.191680833
2015-12-20 15:00,0.504711667,0.616962500,-0.112250833,0.616962500,0.193436111
2015-12-20 14:00,0.518611111,0.449836667,0.068774444,0.449836667,0.190280000
2015-12-20 13:00,2.202767500,0.312944167,1.889823333,0.312944167,0.192897222
2015-12-20 12:00,1.356826944,0.214507500,1.142319444,0.214507500,0.192320278
2015-12-20 11:00,0.775996667,0.074200000,0.701796667,0.074200000,0.200268889
2015-12-20 10:00,0.854354444,-0.000813056,0.855167500,-0.000813056,0.202753611
2015-12-20 09:00,0.361170278,-0.000015556,0.361185833,-0.000015556,0.198430833
2015-12-20 08:00,0.324792778,-0.000007500,0.324800278,-0.000007500,0.195848889
2015-12-20 07:00,0.329425000,-0.000022778,0.329447778,-0.000022778,0.193582222
2015-12-20 06:00,0.330923056,-0.000008611,0.330931667,-0.000008611,0.192634444
2015-12-20 05:00,0.329253056,-0.000010000,0.329263056,-0.000010000,0.192765278
2015-12-20 04:00,0.333007778,-0.000030278,0.333038056,-0.000030278,0.193451667
2015-12-20 03:00,0.331810833,-0.000070000,0.331880833,-0.000070000,0.193628333
2015-12-20 02:00,0.379815000,-0.000079167,0.379894167,-0.000079167,0.192578056
2015-12-20 01:00,0.504603611,-0.000037222,0.504640833,-0.000037222,0.198190278
2015-12-20 00:00,0.539024167,-0.000031667,0.539055833,-0.000031667,0.202050000
2015-12-19 23:00,0.486305556,-0.000025000,0.486330556,-0.000025000,0.199736944
2015-12-19 22:00,0.458447500,-0.000026944,0.458474444,-0.000026944,0.192933333
2015-12-19 21:00,0.363115833,-0.000051944,0.363167778,-0.000051944,0.186074444
2015-12-19 20:00,0.290616667,-0.000076389,0.290693056,-0.000076389,0.057016389
2015-12-19 19:00,0.955522500,0.036513889,0.919008611,0.036513889,0.010676389
2015-12-19 18:00,1.076797222,0.421250278,0.655546944,0.421250278,0.010810556
2015-12-19 17:00,0.529498889,0.562303333,-0.032804444,0.562303333,0.111424722
2015-12-19 16:00,0.550967778,0.392660833,0.158306944,0.392660833,0.187325000
2015-12-19 15:00,0.387198889,0.713411389,-0.326212500,0.713411389,0.188758056
2015-12-19 14:00,2.970496667,1.011582222,1.958914444,1.011582222,0.189326944
2015-12-19 13:00,2.239188056,0.937462778,1.301725278,0.937462778,0.189298889
2015-12-19 12:00,1.789867222,0.380002778,1.409864444,0.380002778,0.190533333
2015-12-19 11:00,0.617873333,0.118417778,0.499455556,0.118417778,0.194650556
2015-12-19 10:00,0.726359444,0.029915556,0.696443889,0.029915556,0.191510278
2015-12-19 09:00,0.365319444,-0.000004167,0.365323611,-0.000004167,0.192641389
2015-12-19 08:00,0.330133333,-0.000010556,0.330143889,-0.000010556,0.189838056
2015-12-19 07:00,0.326490000,-0.000020000,0.326510000,-0.000020000,0.188579167
2015-12-19 06:00,0.330453611,-0.000017222,0.330470833,-0.000017222,0.188487222
2015-12-19 05:00,0.342470000,-0.000025278,0.342495278,-0.000025278,0.189357778
2015-12-19 04:00,0.348736111,-0.000017778,0.348753889,-0.000017778,0.191055833
2015-12-19 03:00,0.917550833,-0.000200556,0.917751389,-0.000200556,0.191204444
2015-12-19 02:00,1.779748611,-0.000132222,1.779880833,-0.000132222,0.191290278
2015-12-19 01:00,0.378080556,-0.000028056,0.378108611,-0.000028056,0.192121389
2015-12-19 00:00,0.535146389,-0.000010000,0.535156389,-0.000010000,0.191383889
2015-12-18 23:00,0.450485278,-0.000014444,0.450499722,-0.000014444,0.021364167
2015-12-18 22:00,0.459864167,-0.000039167,0.459903333,-0.000039167,0.010901667
2015-12-18 21:00,0.473206111,-0.000014722,0.473220833,-0.000014722,0.010479167
2015-12-18 20:00,1.351316111,-0.000006389,1.351322500,-0.000006389,0.026354167
2015-12-18 19:00,1.645355278,0.005320833,1.640034444,0.005320833,0.182004722
2015-12-18 18:00,0.354876667,0.193214722,0.161661944,0.193214722,0.183013889
2015-12-18 17:00,0.337837500,0.429130833,-0.091293333,0.429130833,0.185297500
2015-12-18 16:00,0.337085833,0.992319444,-0.655233611,0.992319444,0.191896389
2015-12-18 15:00,0.348080278,1.205300278,-0.857220000,1.205300278,0.191838611
2015-12-18 14:00,0.348592222,1.102883056,-0.754290833,1.102883056,0.191194444
2015-12-18 13:00,0.843834722,0.919500278,-0.075665556,0.919500278,0.190622222
2015-12-18 12:00,1.201150000,0.551968056,0.649181944,0.551968056,0.190556667
2015-12-18 11:00,1.324139722,0.201788889,1.122350833,0.201788889,0.193332222
2015-12-18 10:00,1.122426667,0.026788889,1.095637778,0.026788889,0.196075000
2015-12-18 09:00,0.905043889,-0.000001944,0.905045833,-0.000001944,0.199704167
2015-12-18 08:00,0.346293333,-0.000003333,0.346296667,-0.000003333,0.200594722
2015-12-18 07:00,0.325340000,-0.000005556,0.325345556,-0.000005556,0.191598889
