"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-31 23:00:00,1.342903333,-0.009188611,1.342903333,-0.009188611,-0.000000000,0.002870278
2015-12-31 22:00:00,0.959794444,-0.008156389,0.959794444,-0.008156389,-0.000000000,0.002170556
2015-12-31 21:00:00,0.785379722,-0.007872500,0.785379722,-0.007872500,-0.000000000,0.001523889
2015-12-31 20:00:00,0.819078333,-0.007518611,0.819078333,-0.007518611,-0.000000000,0.001382500
2015-12-31 19:00:00,0.775006944,-0.006429722,0.775006944,-0.006429722,-0.000000000,0.001298889
2015-12-31 18:00:00,0.275660000,0.006419167,0.267538889,0.006419167,0.008121111,0.001541389
2015-12-31 17:00:00,0.205259167,0.093504722,0.111754444,0.093504722,0.093504722,0.000821944
2015-12-31 16:00:00,0.277083611,0.323650000,-0.046566389,0.323650000,0.323650000,0.000302500
2015-12-31 15:00:00,0.430684722,0.530228333,-0.099543611,0.530228333,0.530228333,0.000296944
2015-12-31 14:00:00,0.547175556,0.701865278,-0.154689722,0.701865278,0.701865278,0.000916111
2015-12-31 13:00:00,0.541756111,0.718591667,-0.176835556,0.718591667,0.718591667,0.001222222
2015-12-31 12:00:00,0.537588889,0.521215278,0.016373611,0.521215278,0.521215278,0.000968889
2015-12-31 11:00:00,0.290951389,0.351581944,-0.060630556,0.351581944,0.351581944,0.000398611
2015-12-31 10:00:00,0.632747500,0.302945278,0.329802222,0.302945278,0.302945278,0.001018889
2015-12-31 09:00:00,0.409170556,0.035310556,0.371684167,0.035310556,0.037486389,0.001213056
2015-12-31 08:00:00,0.390006667,-0.006425278,0.390006667,-0.006425278,-0.000000000,0.001304722
2015-12-31 07:00:00,0.384829722,-0.006448333,0.384829722,-0.006448333,-0.000000000,0.001268611
2015-12-31 06:00:00,0.329140000,-0.006591667,0.329140000,-0.006591667,-0.000000000,0.001335000
2015-12-31 05:00:00,0.317964444,-0.006583611,0.317964444,-0.006583611,-0.000000000,0.001376667
2015-12-31 04:00:00,0.453175278,-0.006426944,0.453175278,-0.006426944,-0.000000000,0.001235278
2015-12-31 03:00:00,0.453312222,-0.006449722,0.453312222,-0.006449722,-0.000000000,0.001240556
2015-12-31 02:00:00,0.436191667,-0.006505556,0.436191667,-0.006505556,-0.000000000,0.001182500
2015-12-31 01:00:00,0.464321389,-0.006505278,0.464321389,-0.006505278,-0.000000000,0.001275556
2015-12-31 00:00:00,0.657011667,-0.007122778,0.657011667,-0.007122778,-0.000000000,0.001642222
2015-12-30 23:00:00,0.873460556,-0.007081667,0.873460556,-0.007081667,-0.000000000,0.001693611
2015-12-30 22:00:00,0.715331111,-0.007490833,0.715331111,-0.007490833,-0.000000000,0.001896667
2015-12-30 21:00:00,1.231407778,-0.006664722,1.231407778,-0.006664722,-0.000000000,0.001227500
2015-12-30 20:00:00,0.710098889,-0.007469444,0.710098889,-0.007469444,-0.000000000,0.001865278
2015-12-30 19:00:00,0.585778333,-0.007714167,0.585778333,-0.007714167,-0.000000000,0.001479444
2015-12-30 18:00:00,0.592366389,0.008258889,0.581343333,0.008258889,0.011023056,0.001327222
2015-12-30 17:00:00,0.589726389,0.108691111,0.481035278,0.108691111,0.108691111,0.000712778
2015-12-30 16:00:00,0.299161667,0.372807222,-0.073645556,0.372807222,0.372807222,0.000256111
2015-12-30 15:00:00,0.422302500,0.596030000,-0.173727500,0.596030000,0.596030000,0.000100833
