"Date & Time","use [kW]","gen [kW]","Grid [kW]","AC [kW]","Solar 2 [kW]","Solar 2+ [kW]","Solar 1 [kW]","Solar 1+ [kW]"
2015-12-31 23:00:00,0.840403056,-0.011888333,0.841714722,-0.000320000,-0.004718889,-0.000000000,-0.007169444,-0.000991667
2015-12-31 22:00:00,0.892574444,-0.011916111,0.893781389,-0.000216389,-0.004700000,-0.000000000,-0.007216111,-0.000990556
2015-12-31 21:00:00,1.010916389,-0.011815278,1.012257222,-0.000351111,-0.004666111,-0.000000000,-0.007149167,-0.000989722
2015-12-31 20:00:00,1.146207778,-0.011700278,1.147700556,-0.000502500,-0.004567778,-0.000000000,-0.007132500,-0.000990278
2015-12-31 19:00:00,1.114106389,-0.011695278,1.115562222,-0.000465833,-0.004558333,-0.000000000,-0.007136944,-0.000990000
2015-12-31 18:00:00,1.014029444,0.095643056,0.909871944,-0.000368889,0.036260000,0.042266944,0.059383056,0.062259444
2015-12-31 17:00:00,1.048587500,1.467361111,-0.483162778,-0.000378056,0.589291389,0.654058611,0.878069722,0.878069722
2015-12-31 16:00:00,1.125969444,2.223115833,-1.209486944,-0.000353056,1.025024167,1.137717778,1.198091667,1.198091667
2015-12-31 15:00:00,0.985386111,2.624621667,-1.792428611,-0.000358889,1.397569167,1.551121111,1.227052500,1.227052500
2015-12-31 14:00:00,0.704884167,2.820157222,-2.308498611,-0.000125000,1.759217500,1.952568056,1.060939722,1.060939722
2015-12-31 13:00:00,0.910799167,2.688869722,-1.991788611,-0.000372222,1.948070833,2.162161111,0.740798889,0.740798889
2015-12-31 12:00:00,1.195270278,1.717749167,-0.662043611,-0.000504444,1.274963333,1.415032500,0.442785833,0.442785833
2015-12-31 11:00:00,1.051375278,1.349803889,-0.422974167,-0.000381111,1.134926667,1.259853333,0.214877222,0.214877222
2015-12-31 10:00:00,1.241895000,1.009483611,0.128927778,-0.000289444,0.942628333,1.046401389,0.066855278,0.066855278
2015-12-31 09:00:00,1.455568333,0.127449722,1.307986111,-0.000281944,0.119545833,0.135495833,0.007903889,0.012368333
2015-12-31 08:00:00,1.065735278,-0.011612500,1.067079167,-0.000353611,-0.004726111,-0.000000000,-0.006886389,-0.000990278
2015-12-31 07:00:00,1.035970556,-0.011487500,1.037269167,-0.000307500,-0.004631389,-0.000000000,-0.006856111,-0.000991111
2015-12-31 06:00:00,1.210429722,-0.011515556,1.211571111,-0.000150000,-0.004613611,-0.000000000,-0.006901944,-0.000991389
2015-12-31 05:00:00,1.037019444,-0.011541667,1.038232222,-0.000221111,-0.004660278,-0.000000000,-0.006881389,-0.000991667
2015-12-31 04:00:00,0.785462778,-0.011642778,0.786715000,-0.000261389,-0.004786944,-0.000000000,-0.006855833,-0.000990833
2015-12-31 03:00:00,0.780688611,-0.011704722,0.781948889,-0.000270556,-0.004779167,-0.000000000,-0.006925556,-0.000989722
2015-12-31 02:00:00,0.705826667,-0.011793611,0.707006944,-0.000188333,-0.004752500,-0.000000000,-0.007041111,-0.000991944
2015-12-31 01:00:00,0.967274722,-0.011731111,0.968494722,-0.000231111,-0.004503056,-0.000000000,-0.007228056,-0.000988889
2015-12-31 00:00:00,0.898346667,-0.011847500,0.899485556,-0.000150000,-0.004507222,-0.000000000,-0.007340278,-0.000988889
2015-12-30 23:00:00,0.950978889,-0.011898056,0.952209722,-0.000241667,-0.004495000,-0.000000000,-0.007403056,-0.000989167
2015-12-30 22:00:00,1.084109444,-0.011805833,1.085444722,-0.000344444,-0.004480556,-0.000000000,-0.007325278,-0.000990833
2015-12-30 21:00:00,0.903304722,-0.011834167,0.904586944,-0.000291111,-0.004708056,-0.000000000,-0.007126111,-0.000991111
2015-12-30 20:00:00,0.901768611,-0.011954167,0.903092500,-0.000331944,-0.004718889,-0.000000000,-0.007235278,-0.000991944
2015-12-30 19:00:00,0.893171111,-0.011862500,0.894456944,-0.000293611,-0.004693889,-0.000000000,-0.007168611,-0.000992222
2015-12-30 18:00:00,1.058243611,0.061204444,0.988707778,-0.000388056,0.029596667,0.035228611,0.031607778,0.034695278
2015-12-30 17:00:00,1.005660278,1.013652500,-0.055490833,-0.000323056,0.434300000,0.482121667,0.579352500,0.579352500
2015-12-30 16:00:00,0.855991667,2.467746667,-1.737038333,-0.000110000,1.137879444,1.263272778,1.329867222,1.329867222
2015-12-30 15:00:00,0.503063611,2.867899444,-2.530058056,-0.000152778,1.502530278,1.667905278,1.365369167,1.365369167
2015-12-30 14:00:00,0.515893056,2.842222500,-2.521244444,-0.000115833,1.771700556,1.966731389,1.070521944,1.070521944
2015-12-30 13:00:00,0.638397778,2.758460556,-2.340168889,-0.000213056,2.000976944,2.221296111,0.757483611,0.757483611
2015-12-30 12:00:00,0.738504444,2.145780000,-1.603279167,-0.000176389,1.782110556,1.978290556,0.363669444,0.363669444
2015-12-30 11:00:00,0.908048333,1.638004444,-0.876669722,-0.000467500,1.337768889,1.484950000,0.300235556,0.300235556
2015-12-30 10:00:00,0.920336667,0.730018889,0.122502500,-0.000419444,0.619786667,0.688021389,0.110232222,0.110232222
2015-12-30 09:00:00,1.017621667,0.040365833,0.965124444,-0.000440000,0.040375278,0.047777500,-0.000009444,0.005159722
2015-12-30 08:00:00,1.006055556,-0.011574722,1.007435278,-0.000390278,-0.004648889,-0.000000000,-0.006925833,-0.000989444
2015-12-30 07:00:00,0.975464167,-0.011574444,0.976696389,-0.000243611,-0.004664167,-0.000000000,-0.006910278,-0.000988611
2015-12-30 06:00:00,1.154532778,-0.011568611,1.155686944,-0.000162778,-0.004703889,-0.000000000,-0.006864722,-0.000991389
2015-12-30 05:00:00,0.916626667,-0.011683056,0.917744722,-0.000128056,-0.004735833,-0.000000000,-0.006947222,-0.000990000
2015-12-30 04:00:00,0.779790000,-0.011642778,0.781040556,-0.000260556,-0.004797500,-0.000000000,-0.006845278,-0.000990000
2015-12-30 03:00:00,0.823234167,-0.011735833,0.824472500,-0.000247500,-0.004758889,-0.000000000,-0.006976944,-0.000990833
2015-12-30 02:00:00,0.762203056,-0.011680278,0.763438611,-0.000244167,-0.004700000,-0.000000000,-0.006980278,-0.000991389
2015-12-30 01:00:00,0.720280833,-0.011914167,0.721517500,-0.000247222,-0.004758056,-0.000000000,-0.007156111,-0.000989444
2015-12-30 00:00:00,0.719868056,-0.011924722,0.721071944,-0.000215833,-0.004760000,-0.000000000,-0.007164722,-0.000988056
2015-12-29 23:00:00,0.920258889,-0.011880833,0.921426944,-0.000177500,-0.004537500,-0.000000000,-0.007343333,-0.000990556
2015-12-29 22:00:00,1.449499444,-0.011778333,1.450671944,-0.000183056,-0.004625833,-0.000000000,-0.007152500,-0.000989444
2015-12-29 21:00:00,1.446857222,-0.011738889,1.448017778,-0.000170833,-0.004665000,-0.000000000,-0.007073889,-0.000989722
2015-12-29 20:00:00,1.796541389,-0.011700556,1.797708889,-0.000176944,-0.004965833,-0.000000000,-0.006734722,-0.000990556
2015-12-29 19:00:00,1.185695000,-0.011780000,1.187002222,-0.000315556,-0.004621389,-0.000000000,-0.007158611,-0.000991667
2015-12-29 18:00:00,1.227495556,0.122348611,1.095360556,-0.000226667,0.051227500,0.058839167,0.071121111,0.073522500
2015-12-29 17:00:00,1.448660556,1.585032222,-0.207721111,-0.000146944,0.649348611,0.720845000,0.935683611,0.935683611
2015-12-29 16:00:00,1.176088611,2.259371667,-1.201123056,-0.000389722,1.074551667,1.192781389,1.184820000,1.184820000
2015-12-29 15:00:00,0.916288889,2.467150833,-1.698814722,-0.000632778,1.350737500,1.499323056,1.116413333,1.116413333
2015-12-29 14:00:00,0.783360833,2.325513056,-1.702898611,-0.000371944,1.464507500,1.625625833,0.861005556,0.861005556
2015-12-29 13:00:00,0.665422222,2.790322778,-2.337647778,-0.000182222,1.936570278,2.149499722,0.853752500,0.853752500
2015-12-29 12:00:00,1.041303333,2.492599444,-1.671258333,-0.000360833,2.001854167,2.222177222,0.490745278,0.490745278
2015-12-29 11:00:00,1.396898611,1.506277778,-0.252019444,-0.000347500,1.299444167,1.442431944,0.206833611,0.206833611
2015-12-29 10:00:00,1.039665833,1.252858333,-0.344348611,-0.000476389,1.196841944,1.328474444,0.056016389,0.056016389
2015-12-29 09:00:00,1.088670000,0.211759167,0.845070833,-0.000334167,0.216337222,0.242893333,-0.004578056,0.001040000
2015-12-29 08:00:00,1.169767500,-0.011210278,1.171240556,-0.000482222,-0.004570833,-0.000000000,-0.006639444,-0.000990833
2015-12-29 07:00:00,1.098753611,-0.011401111,1.100048611,-0.000304444,-0.004608333,-0.000000000,-0.006792778,-0.000990556
2015-12-29 06:00:00,1.205807500,-0.011390833,1.206957500,-0.000160556,-0.004598611,-0.000000000,-0.006792222,-0.000989444
2015-12-29 05:00:00,0.949175278,-0.011541389,0.950316944,-0.000152500,-0.004681111,-0.000000000,-0.006860278,-0.000989167
2015-12-29 04:00:00,0.775553611,-0.011615278,0.776752778,-0.000209722,-0.004768889,-0.000000000,-0.006846389,-0.000989444
2015-12-29 03:00:00,0.799001111,-0.011647222,0.800202222,-0.000210278,-0.004736944,-0.000000000,-0.006910278,-0.000990833
2015-12-29 02:00:00,0.703921667,-0.011676667,0.705117222,-0.000204722,-0.004743889,-0.000000000,-0.006932778,-0.000990833
2015-12-29 01:00:00,0.761202500,-0.011655833,0.762489722,-0.000295833,-0.004727222,-0.000000000,-0.006928611,-0.000991389
2015-12-29 00:00:00,0.749331944,-0.011824167,0.750542222,-0.000221111,-0.004717222,-0.000000000,-0.007106944,-0.000989167
2015-12-28 23:00:00,1.077091667,-0.011695833,1.078316111,-0.000235278,-0.004468889,-0.000000000,-0.007226944,-0.000989167
2015-12-28 22:00:00,0.916838333,-0.011886944,0.917998889,-0.000170000,-0.004640000,-0.000000000,-0.007246944,-0.000990556
2015-12-28 21:00:00,0.920510833,-0.011859722,0.921723056,-0.000220556,-0.004719444,-0.000000000,-0.007140278,-0.000991667
2015-12-28 20:00:00,0.867443056,-0.012029722,0.868598611,-0.000164722,-0.004692222,-0.000000000,-0.007337500,-0.000990833
2015-12-28 19:00:00,0.950530556,-0.011749722,0.951803333,-0.000281389,-0.004668889,-0.000000000,-0.007080833,-0.000991389
2015-12-28 18:00:00,0.897758333,0.017580278,0.873530833,-0.000355000,0.011150278,0.014928056,0.006430000,0.009654444
2015-12-28 17:00:00,1.224513056,1.101550000,0.070413056,-0.000273333,0.480106111,0.532929444,0.621443889,0.621443889
2015-12-28 16:00:00,1.183819722,1.548010278,-0.444086944,-0.000405556,0.729912222,0.810214167,0.818098056,0.818098056
2015-12-28 15:00:00,0.651362778,2.414892222,-1.904170000,-0.000171389,1.278576389,1.419388333,1.136315833,1.136315833
2015-12-28 14:00:00,0.715956111,2.887840556,-2.368560556,-0.000205833,1.793690000,1.990571944,1.094150556,1.094150556
2015-12-28 13:00:00,0.759306389,2.655873611,-2.118169167,-0.000117222,2.017588056,2.239307222,0.638285556,0.638285556
2015-12-28 12:00:00,1.104093056,1.896362222,-0.973070000,-0.000285278,1.646050833,1.827136944,0.250311389,0.250311389
2015-12-28 11:00:00,1.245657222,1.252539722,-0.135988333,-0.000326111,1.177023056,1.306455000,0.075516667,0.075516667
2015-12-28 10:00:00,1.174093611,0.750431111,0.346750556,-0.000430000,0.702988611,0.780330556,0.047442500,0.047442500
2015-12-28 09:00:00,1.260861944,0.102382500,1.137822778,-0.000395833,0.109448333,0.124197500,-0.007065833,-0.000762500
2015-12-28 08:00:00,1.371709167,-0.011394167,1.373166944,-0.000467222,-0.004414167,-0.000000000,-0.006980000,-0.000990556
2015-12-28 07:00:00,1.101676667,-0.011420556,1.102948056,-0.000280556,-0.004568333,-0.000000000,-0.006852222,-0.000990833
2015-12-28 06:00:00,1.268784722,-0.011526667,1.269931944,-0.000156944,-0.004551111,-0.000000000,-0.006975556,-0.000990278
2015-12-28 05:00:00,1.103757222,-0.011601111,1.104956389,-0.000208889,-0.004617222,-0.000000000,-0.006983889,-0.000990278
2015-12-28 04:00:00,0.950551944,-0.011643333,0.951811667,-0.000267500,-0.004705556,-0.000000000,-0.006937778,-0.000992222
2015-12-28 03:00:00,0.933002500,-0.011721944,0.934262222,-0.000271389,-0.004705833,-0.000000000,-0.007016111,-0.000988333
2015-12-28 02:00:00,0.824788611,-0.011830556,0.826088889,-0.000308333,-0.004735833,-0.000000000,-0.007094722,-0.000991944
2015-12-28 01:00:00,0.729790833,-0.011827778,0.731021389,-0.000240556,-0.004793056,-0.000000000,-0.007034722,-0.000990000
2015-12-28 00:00:00,0.749688333,-0.011996111,0.750895278,-0.000217500,-0.004749444,-0.000000000,-0.007246667,-0.000989444
2015-12-27 23:00:00,0.860972500,-0.011944444,0.862238056,-0.000274722,-0.004628889,-0.000000000,-0.007315556,-0.000990833
2015-12-27 22:00:00,1.142461111,-0.011541389,1.143760833,-0.000308611,-0.004464444,-0.000000000,-0.007076944,-0.000991111
2015-12-27 21:00:00,1.421596667,-0.011511667,1.423093056,-0.000507500,-0.004311389,-0.000000000,-0.007200278,-0.000988889
2015-12-27 20:00:00,1.492923889,-0.011833333,1.494347778,-0.000433611,-0.004432500,-0.000000000,-0.007400833,-0.000990278
2015-12-27 19:00:00,1.362681111,-0.011721389,1.364001667,-0.000330000,-0.004536389,-0.000000000,-0.007185000,-0.000990556
2015-12-27 18:00:00,1.314288889,0.238142500,1.062173056,-0.000350556,0.081666111,0.093047778,0.156476389,0.159418611
2015-12-27 17:00:00,1.098590833,1.272144167,-0.244118056,-0.000291667,0.644240833,0.715097222,0.627903333,0.627903333
2015-12-27 16:00:00,1.060665000,1.315831389,-0.370358056,-0.000340278,1.053143611,1.168675556,0.262687778,0.262687778
2015-12-27 15:00:00,1.090010000,1.494374444,-0.550638333,-0.000454167,1.335192778,1.481920833,0.159181667,0.159181667
2015-12-27 14:00:00,0.897146389,1.314039722,-0.549305278,-0.000391944,1.206928333,1.339732222,0.107111389,0.107111389
2015-12-27 13:00:00,1.006303056,0.363827778,0.610164722,-0.000533611,0.298222500,0.331066667,0.065605278,0.065605278
2015-12-27 12:00:00,0.904941389,0.229217500,0.647273889,-0.000475000,0.222833056,0.247338611,0.006384444,0.010803889
2015-12-27 11:00:00,1.027471667,0.173509722,0.828001111,-0.000482778,0.181018333,0.200942500,-0.007508611,-0.000989167
2015-12-27 10:00:00,1.074972500,0.109265000,0.946374722,-0.000303611,0.117013611,0.129890833,-0.007748611,-0.000989444
2015-12-27 09:00:00,1.249223611,-0.007153889,1.245606389,-0.000397222,0.000000278,0.005003889,-0.007154167,-0.000989444
2015-12-27 08:00:00,1.158419722,-0.011521111,1.159872778,-0.000463333,-0.004561667,-0.000000000,-0.006959444,-0.000989722
2015-12-27 07:00:00,0.904043333,-0.011644444,0.905287222,-0.000253611,-0.004738333,-0.000000000,-0.006906111,-0.000990278
2015-12-27 06:00:00,1.171311111,-0.011666389,1.172526667,-0.000226389,-0.004680833,-0.000000000,-0.006985556,-0.000989167
2015-12-27 05:00:00,0.967492778,-0.011818889,0.968670000,-0.000188333,-0.004755556,-0.000000000,-0.007063333,-0.000988889
2015-12-27 04:00:00,0.841274167,-0.011817778,0.842505278,-0.000239444,-0.004833333,-0.000000000,-0.006984444,-0.000991667
2015-12-27 03:00:00,0.734256389,-0.011899167,0.735432222,-0.000183333,-0.004855833,-0.000000000,-0.007043333,-0.000992500
2015-12-27 02:00:00,0.891196944,-0.011892500,0.892410278,-0.000223056,-0.004713333,-0.000000000,-0.007179167,-0.000990278
2015-12-27 01:00:00,0.899754444,-0.011846389,0.900957778,-0.000212778,-0.004631944,-0.000000000,-0.007214444,-0.000990556
2015-12-27 00:00:00,0.902526944,-0.012016111,0.903720833,-0.000204444,-0.004549722,-0.000000000,-0.007466389,-0.000989444
2015-12-26 23:00:00,1.094518611,-0.011836111,1.095756389,-0.000246389,-0.004365000,-0.000000000,-0.007471111,-0.000991389
2015-12-26 22:00:00,1.232931389,-0.011799722,1.234096389,-0.000173611,-0.004254444,-0.000000000,-0.007545278,-0.000991389
2015-12-26 21:00:00,1.259719444,-0.011700556,1.261039167,-0.000327778,-0.004271389,-0.000000000,-0.007429167,-0.000991944
2015-12-26 20:00:00,1.098456111,-0.011743611,1.099739444,-0.000292222,-0.004411944,-0.000000000,-0.007331667,-0.000991111
2015-12-26 19:00:00,1.080027500,-0.011731667,1.081336667,-0.000319167,-0.004494722,-0.000000000,-0.007236944,-0.000990000
2015-12-26 18:00:00,1.510275000,0.004006667,1.498113333,-0.000378333,-0.001194444,0.002372222,0.005201111,0.010167778
2015-12-26 17:00:00,1.479719722,0.082936111,1.394021111,-0.000273611,0.027603333,0.030639444,0.055332778,0.055332778
2015-12-26 16:00:00,1.506979722,0.176824167,1.322748056,-0.000381667,0.070545000,0.078334167,0.106279167,0.106279167
2015-12-26 15:00:00,1.595428611,0.173523056,1.414170278,-0.000690556,0.075696944,0.084122778,0.097826111,0.097826111
2015-12-26 14:00:00,1.238942222,0.159923611,1.070150833,-0.000781389,0.087471111,0.097120278,0.072452500,0.072452500
2015-12-26 13:00:00,1.122601944,0.135120833,0.979059167,-0.000366389,0.079402778,0.088191111,0.055718056,0.055718056
2015-12-26 12:00:00,0.894466389,0.088166111,0.799028611,-0.000477500,0.061321389,0.068096667,0.026844722,0.027818611
2015-12-26 11:00:00,0.809343889,0.037175556,0.760973333,-0.000375278,0.044777222,0.049733889,-0.007601667,-0.000988056
2015-12-26 10:00:00,0.940077222,0.036176944,0.891216944,-0.000388611,0.043740278,0.050239167,-0.007563333,-0.000990278
2015-12-26 09:00:00,1.314859167,-0.009670556,1.314350000,-0.000429444,-0.002510556,0.001929167,-0.007160000,-0.000990556
2015-12-26 08:00:00,1.066381667,-0.011523611,1.067849444,-0.000476667,-0.004595000,-0.000000000,-0.006928611,-0.000991111
2015-12-26 07:00:00,1.043962222,-0.011597500,1.045274444,-0.000321944,-0.004589167,-0.000000000,-0.007008333,-0.000990278
2015-12-26 06:00:00,1.049566667,-0.011669167,1.050721667,-0.000166389,-0.004675278,-0.000000000,-0.006993889,-0.000988611
2015-12-26 05:00:00,1.000317222,-0.011713333,1.001456944,-0.000150556,-0.004685556,-0.000000000,-0.007027778,-0.000989167
2015-12-26 04:00:00,0.723949444,-0.011785556,0.725140833,-0.000202222,-0.004791944,-0.000000000,-0.006993611,-0.000989167
2015-12-26 03:00:00,0.765345278,-0.011851389,0.766610556,-0.000273611,-0.004791389,-0.000000000,-0.007060000,-0.000991667
2015-12-26 02:00:00,0.672980833,-0.011893056,0.674263889,-0.000291944,-0.004806944,-0.000000000,-0.007086111,-0.000991111
2015-12-26 01:00:00,0.743543333,-0.011819444,0.744893889,-0.000359722,-0.004722222,-0.000000000,-0.007097222,-0.000990833
2015-12-26 00:00:00,0.752285278,-0.011944722,0.753573056,-0.000296389,-0.004725000,-0.000000000,-0.007219722,-0.000991389
2015-12-25 23:00:00,0.757975000,-0.012038333,0.759263611,-0.000296667,-0.004706944,-0.000000000,-0.007331389,-0.000991944
2015-12-25 22:00:00,0.965071667,-0.011850278,0.966413056,-0.000351667,-0.004655556,-0.000000000,-0.007194722,-0.000989722
2015-12-25 21:00:00,0.914464722,-0.011770278,0.915826389,-0.000372778,-0.004686111,-0.000000000,-0.007084167,-0.000988889
2015-12-25 20:00:00,0.900848889,-0.011737500,0.902180278,-0.000339722,-0.004663056,-0.000000000,-0.007074444,-0.000991667
2015-12-25 19:00:00,0.937722778,-0.011694722,0.939114722,-0.000401667,-0.004624167,-0.000000000,-0.007070556,-0.000990278
2015-12-25 18:00:00,1.051579722,-0.012247778,1.052986111,-0.000416667,-0.004717778,-0.000000000,-0.007530000,-0.000989722
2015-12-25 17:00:00,0.932348333,0.047488056,0.879365833,-0.000251944,0.028824722,0.032878056,0.018663333,0.020356389
2015-12-25 16:00:00,0.960066667,0.157561944,0.792886667,-0.000298333,0.089786389,0.099702778,0.067775556,0.067775556
2015-12-25 15:00:00,0.819878889,0.246943333,0.558225833,-0.000372778,0.136701944,0.151784444,0.110241389,0.110241389
2015-12-25 14:00:00,1.032245833,0.247495833,0.770061667,-0.000560000,0.138919167,0.154167500,0.108576667,0.108576667
2015-12-25 13:00:00,1.135809722,0.326917222,0.788888611,-0.000628056,0.187177778,0.207809722,0.139739444,0.139739444
2015-12-25 12:00:00,1.282672222,0.486623889,0.765172222,-0.000614722,0.285598889,0.317089722,0.201025000,0.201025000
2015-12-25 11:00:00,1.015747500,0.330141111,0.665034722,-0.000505000,0.190817500,0.211894167,0.139323611,0.139323611
2015-12-25 10:00:00,1.324504722,0.245657222,1.063225278,-0.000480556,0.146348889,0.162451667,0.099308333,0.099308333
2015-12-25 09:00:00,1.055107222,0.087238889,0.952367500,-0.000446389,0.085080278,0.095885000,0.002158611,0.007301111
2015-12-25 08:00:00,1.083983333,-0.011637778,1.085347500,-0.000374167,-0.004588333,-0.000000000,-0.007049444,-0.000990000
2015-12-25 07:00:00,1.021944167,-0.011760278,1.023263889,-0.000328889,-0.004589444,-0.000000000,-0.007170833,-0.000990833
2015-12-25 06:00:00,1.245485556,-0.011706944,1.246779167,-0.000303056,-0.004562778,-0.000000000,-0.007144167,-0.000990556
2015-12-25 05:00:00,1.075172222,-0.011806667,1.076459722,-0.000297222,-0.004595278,-0.000000000,-0.007211389,-0.000990278
2015-12-25 04:00:00,0.813659722,-0.011921944,0.815019444,-0.000368611,-0.004698333,-0.000000000,-0.007223611,-0.000991111
2015-12-25 03:00:00,0.851965833,-0.011915000,0.853372222,-0.000415833,-0.004650833,-0.000000000,-0.007264167,-0.000990556
2015-12-25 02:00:00,0.913275833,-0.011884444,0.914666667,-0.000399722,-0.004672500,-0.000000000,-0.007211944,-0.000991111
2015-12-25 01:00:00,0.972814722,-0.011935833,0.974266111,-0.000460000,-0.004649167,-0.000000000,-0.007286667,-0.000991389
2015-12-25 00:00:00,1.066030833,-0.011890000,1.067510556,-0.000489444,-0.004536111,-0.000000000,-0.007353889,-0.000990278
2015-12-24 23:00:00,1.147740278,-0.012396944,1.149097778,-0.000367222,-0.004966389,-0.000000000,-0.007430556,-0.000990278
2015-12-24 22:00:00,1.122091111,-0.011828889,1.123528056,-0.000447500,-0.004536944,-0.000000000,-0.007291944,-0.000989444
2015-12-24 21:00:00,1.105672222,-0.011875000,1.107106944,-0.000444722,-0.004504444,-0.000000000,-0.007370556,-0.000990000
2015-12-24 20:00:00,1.139674444,-0.011886389,1.141068333,-0.000401667,-0.004495000,-0.000000000,-0.007391389,-0.000992222
2015-12-24 19:00:00,2.069315000,-0.012537500,2.070849167,-0.000544444,-0.005150833,-0.000000000,-0.007386667,-0.000989722
2015-12-24 18:00:00,1.342959722,0.027926389,1.306581111,-0.000783611,0.017388889,0.022220278,0.010537500,0.014941944
2015-12-24 17:00:00,1.366491111,0.557813889,0.780371389,-0.000581389,0.262626389,0.291513611,0.295187500,0.295187500
2015-12-24 16:00:00,1.087679444,1.721346111,-0.720488611,-0.000418056,0.793017500,0.880257500,0.928328611,0.928328611
2015-12-24 15:00:00,1.099498611,2.607640000,-1.657610556,-0.000583889,1.363879444,1.513932500,1.243760556,1.243760556
2015-12-24 14:00:00,0.809343333,2.872656667,-2.260567500,-0.000287778,1.796112500,1.993654444,1.076544167,1.076544167
2015-12-24 13:00:00,0.941550556,2.766973611,-2.049133889,-0.000342500,2.037407778,2.261461111,0.729565833,0.729565833
2015-12-24 12:00:00,0.918321667,2.365183889,-1.675551944,-0.000334167,2.082506389,2.311530278,0.282677500,0.282677500
2015-12-24 11:00:00,1.031805278,1.931900278,-1.103913056,-0.000254722,1.853499722,2.057572500,0.078400556,0.078400556
2015-12-24 10:00:00,1.225448611,1.384333889,-0.305245556,-0.000413889,1.332614722,1.479388889,0.051719167,0.051719167
2015-12-24 09:00:00,1.001192778,0.285807778,0.674920278,-0.000418333,0.291238056,0.326086389,-0.005430278,0.000604444
2015-12-24 08:00:00,1.112429722,-0.011559167,1.113770000,-0.000349167,-0.004557500,-0.000000000,-0.007001667,-0.000991111
2015-12-24 07:00:00,1.091375833,-0.011595000,1.092696111,-0.000328611,-0.004565833,-0.000000000,-0.007029167,-0.000991667
2015-12-24 06:00:00,1.188916944,-0.011576389,1.190022222,-0.000114444,-0.004602222,-0.000000000,-0.006974167,-0.000990833
2015-12-24 05:00:00,1.037503333,-0.011680556,1.038678611,-0.000183889,-0.004611667,-0.000000000,-0.007068889,-0.000991389
2015-12-24 04:00:00,0.814494722,-0.011843611,0.815690000,-0.000203889,-0.004716944,-0.000000000,-0.007126667,-0.000991389
2015-12-24 03:00:00,0.719988333,-0.011891667,0.721193611,-0.000214444,-0.004760833,-0.000000000,-0.007130833,-0.000990833
2015-12-24 02:00:00,1.024333889,-0.012128889,1.025746667,-0.000422500,-0.004946389,-0.000000000,-0.007182500,-0.000990278
2015-12-24 01:00:00,1.043323333,-0.011681944,1.044817778,-0.000504444,-0.004608611,-0.000000000,-0.007073333,-0.000990000
2015-12-24 00:00:00,0.764266667,-0.011889444,0.765475556,-0.000218056,-0.004769444,-0.000000000,-0.007120000,-0.000990833
2015-12-23 23:00:00,0.839733056,-0.011885278,0.841031111,-0.000306667,-0.004744444,-0.000000000,-0.007140833,-0.000991389
2015-12-23 22:00:00,0.897142778,-0.011970278,0.898498611,-0.000365000,-0.004701667,-0.000000000,-0.007268611,-0.000990833
2015-12-23 21:00:00,0.950881111,-0.011996389,0.952260833,-0.000388889,-0.004696111,-0.000000000,-0.007300278,-0.000990833
2015-12-23 20:00:00,0.927208611,-0.012045833,0.928475556,-0.000275556,-0.004736389,-0.000000000,-0.007309444,-0.000991389
2015-12-23 19:00:00,0.885121389,-0.011923056,0.886471667,-0.000359444,-0.004695833,-0.000000000,-0.007227222,-0.000990833
2015-12-23 18:00:00,0.812084444,0.052779444,0.749583333,-0.000369722,0.030142500,0.036435833,0.022636944,0.026435000
2015-12-23 17:00:00,1.037587222,0.354682500,0.662135000,-0.000380278,0.191903611,0.213053611,0.162778889,0.162778889
2015-12-23 16:00:00,1.171636667,0.736551667,0.392458611,-0.000374722,0.391413611,0.434414722,0.345138056,0.345138056
2015-12-23 15:00:00,0.697245833,1.315107222,-0.695376389,-0.000344722,0.707389167,0.785248889,0.607718056,0.607718056
2015-12-23 14:00:00,0.695822778,2.453334167,-1.924673611,-0.000335278,1.522536944,1.690034444,0.930797222,0.930797222
2015-12-23 13:00:00,0.945624722,2.777339722,-2.056482778,-0.000207778,2.047686111,2.272661667,0.729653611,0.729653611
2015-12-23 12:00:00,0.708158611,2.364064722,-1.885395556,-0.000179722,2.086398333,2.316067500,0.277666389,0.277666389
2015-12-23 11:00:00,0.753447222,1.937245000,-1.388502222,-0.000175000,1.863512222,2.068391667,0.073732778,0.073732778
2015-12-23 10:00:00,0.765394722,1.432696667,-0.819212222,-0.000158611,1.383112222,1.535181111,0.049584444,0.049584444
2015-12-23 09:00:00,1.006461389,0.198604722,0.776421667,-0.000356667,0.203370833,0.229298056,-0.004766111,0.001098333
2015-12-23 08:00:00,1.171768333,-0.012147778,1.173094444,-0.000336667,-0.005111667,-0.000000000,-0.007036111,-0.000989444
2015-12-23 07:00:00,1.181384167,-0.011539444,1.182829722,-0.000455556,-0.004531111,-0.000000000,-0.007008333,-0.000990000
2015-12-23 06:00:00,1.468766667,-0.011489444,1.470158333,-0.000402222,-0.004503056,-0.000000000,-0.006986389,-0.000989444
2015-12-23 05:00:00,0.999075833,-0.011743056,1.000414167,-0.000346389,-0.004665000,-0.000000000,-0.007078056,-0.000991944
2015-12-23 04:00:00,0.671067222,-0.011984444,0.672235000,-0.000176111,-0.004839722,-0.000000000,-0.007144722,-0.000991667
2015-12-23 03:00:00,0.743099722,-0.011928333,0.744368333,-0.000277778,-0.004799444,-0.000000000,-0.007128889,-0.000990833
