"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00:00,0.812893611,-0.001885278,0.814778889,-0.001885278
2015-12-31 22:00:00,1.069312222,-0.001914722,1.071226944,-0.001914722
2015-12-31 21:00:00,0.728047500,-0.001903889,0.729951389,-0.001903889
2015-12-31 20:00:00,1.182109444,-0.001896944,1.184006389,-0.001896944
2015-12-31 19:00:00,1.673086667,-0.001863889,1.674950556,-0.001863889
2015-12-31 18:00:00,2.921709167,0.067454444,2.854254722,0.067454444
2015-12-31 17:00:00,0.863967778,1.405085556,-0.541117778,1.405085556
2015-12-31 16:00:00,1.629609722,4.146253056,-2.516643333,4.146253056
2015-12-31 15:00:00,3.521149167,4.716325833,-1.195176667,4.716325833
2015-12-31 14:00:00,2.064535278,3.677315833,-1.612780556,3.677315833
2015-12-31 13:00:00,2.203766111,4.966677778,-2.762911667,4.966677778
2015-12-31 12:00:00,1.470215833,6.134448611,-4.664232778,6.134448611
2015-12-31 11:00:00,1.519898056,5.085268333,-3.565370278,5.085268333
2015-12-31 10:00:00,1.827599167,3.548427222,-1.720828056,3.548427222
2015-12-31 09:00:00,0.499845000,0.207091667,0.292753333,0.207091667
2015-12-31 08:00:00,2.358858889,-0.001890000,2.360748889,-0.001890000
2015-12-31 07:00:00,0.463221667,-0.001899167,0.465120833,-0.001899167
2015-12-31 06:00:00,0.392584167,-0.001941667,0.394525833,-0.001941667
2015-12-31 05:00:00,0.309739444,-0.001938611,0.311678056,-0.001938611
2015-12-31 04:00:00,0.326291389,-0.001926667,0.328218056,-0.001926667
2015-12-31 03:00:00,0.281438333,-0.001947778,0.283386111,-0.001947778
2015-12-31 02:00:00,0.582909444,-0.002058611,0.584968056,-0.002058611
2015-12-31 01:00:00,0.732907222,-0.002063333,0.734970556,-0.002063333
2015-12-31 00:00:00,0.662279444,-0.001940833,0.664220278,-0.001940833
2015-12-30 23:00:00,0.722123333,-0.001914722,0.724038056,-0.001914722
2015-12-30 22:00:00,0.750789167,-0.001877778,0.752666944,-0.001877778
2015-12-30 21:00:00,1.403561944,-0.001874444,1.405436389,-0.001874444
2015-12-30 20:00:00,2.331728889,-0.001876944,2.333605833,-0.001876944
2015-12-30 19:00:00,1.083102222,-0.001838611,1.084940833,-0.001838611
2015-12-30 18:00:00,2.579733889,0.060152222,2.519581667,0.060152222
2015-12-30 17:00:00,1.101363333,1.206845278,-0.105481944,1.206845278
2015-12-30 16:00:00,2.702560000,3.018853889,-0.316293889,3.018853889
2015-12-30 15:00:00,1.393993333,4.655466389,-3.261473056,4.655466389
2015-12-30 14:00:00,1.498584722,3.922151944,-2.423567222,3.922151944
2015-12-30 13:00:00,1.168116389,4.855027778,-3.686911389,4.855027778
2015-12-30 12:00:00,1.218715556,5.989889722,-4.771174167,5.989889722
2015-12-30 11:00:00,1.182095556,4.742243056,-3.560147500,4.742243056
