"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","AC [kW]"
2015-12-31 23:00,2.381298889,-0.008009444,2.381298889,-0.008009444,-0.000000000,-0.002215556
2015-12-31 22:00,2.704607500,-0.008005278,2.704607500,-0.008005278,-0.000000000,-0.002692500
2015-12-31 21:00,2.864831667,-0.008010278,2.864831667,-0.008010278,-0.000000000,-0.002834167
2015-12-31 20:00,3.512368889,-0.008255278,3.512368889,-0.008255278,-0.000000000,-0.003490556
2015-12-31 19:00,3.261999722,-0.008080833,3.261999722,-0.008080833,-0.000000000,-0.003326389
2015-12-31 18:00,2.784463056,-0.006844167,2.783979722,-0.006844167,0.000483333,-0.003813056
2015-12-31 17:00,3.074610833,0.217839167,2.856771667,0.217839167,0.217839167,-0.003485000
2015-12-31 16:00,1.365849444,1.259025278,0.106824167,1.259025278,1.259025278,-0.000665833
2015-12-31 15:00,1.575051111,2.055907500,-0.480856389,2.055907500,2.055907500,-0.000203889
2015-12-31 14:00,1.622904722,2.357067222,-0.734162500,2.357067222,2.357067222,0.000000556
2015-12-31 13:00,0.816256389,2.437558611,-1.621302222,2.437558611,2.437558611,-0.000000000
2015-12-31 12:00,1.610557500,2.082611111,-0.472053611,2.082611111,2.082611111,-0.000434167
2015-12-31 11:00,1.471503889,0.717704167,0.753799722,0.717704167,0.717704167,-0.001301389
2015-12-31 10:00,1.645188611,1.167709722,0.477478889,1.167709722,1.167709722,-0.000769444
2015-12-31 09:00,2.188856389,0.157888056,2.029273056,0.157888056,0.159583333,-0.002405278
2015-12-31 08:00,5.114524444,-0.008005556,5.114524444,-0.008005556,-0.000000000,-0.004720278
2015-12-31 07:00,2.726231389,-0.008005000,2.726231389,-0.008005000,-0.000000000,-0.002450000
2015-12-31 06:00,1.276872222,-0.007997778,1.276872222,-0.007997778,-0.000000000,-0.001514444
2015-12-31 05:00,1.548114722,-0.007995556,1.548114722,-0.007995556,-0.000000000,-0.001438333
2015-12-31 04:00,1.059626111,-0.007996389,1.059626111,-0.007996389,-0.000000000,-0.001425278
2015-12-31 03:00,1.435091667,-0.007996667,1.435091667,-0.007996667,-0.000000000,-0.001642778
2015-12-31 02:00,1.497774722,-0.007996389,1.497774722,-0.007996389,-0.000000000,-0.001323611
2015-12-31 01:00,1.128038333,-0.007997222,1.128038333,-0.007997222,-0.000000000,-0.001445833
2015-12-31 00:00,2.114336111,-0.007998056,2.114336111,-0.007998056,-0.000000000,-0.002322778
2015-12-30 23:00,1.939377222,-0.008044444,1.939377222,-0.008044444,-0.000000000,-0.002000000
2015-12-30 22:00,2.698228056,-0.008022500,2.698228056,-0.008022500,-0.000000000,-0.002388056
2015-12-30 21:00,3.456159444,-0.008005556,3.456159444,-0.008005556,-0.000000000,-0.002396111
2015-12-30 20:00,4.333180556,-0.008379722,4.333180556,-0.008379722,-0.000000000,-0.003537222
2015-12-30 19:00,5.713654167,-0.008028611,5.713654167,-0.008028611,-0.000000000,-0.004907222
2015-12-30 18:00,2.662298056,-0.007765556,2.662194444,-0.007765556,0.000103611,-0.002325556
2015-12-30 17:00,2.034771667,0.108960278,1.925811389,0.108960278,0.108960278,-0.002358889
2015-12-30 16:00,2.707330833,1.129608611,1.577722222,1.129608611,1.129608611,-0.000109722
2015-12-30 15:00,2.569054444,2.219758889,0.349295556,2.219758889,2.219758889,-0.000207778
2015-12-30 14:00,1.980443333,2.405946667,-0.425503333,2.405946667,2.405946667,-0.000096389
2015-12-30 13:00,2.139344722,2.486435556,-0.347090833,2.486435556,2.486435556,-0.000258333
2015-12-30 12:00,1.783210556,2.385830278,-0.602619722,2.385830278,2.385830278,-0.000332222
2015-12-30 11:00,2.463202500,1.424394167,1.038808333,1.424394167,1.424394167,-0.003386667
2015-12-30 10:00,2.452916944,1.028813611,1.424103333,1.028813611,1.028813611,-0.001911389
2015-12-30 09:00,2.401723056,0.074866667,2.324855000,0.074866667,0.076868056,-0.002325278
2015-12-30 08:00,5.285973611,-0.008461944,5.285973611,-0.008461944,-0.000000000,-0.004602778
2015-12-30 07:00,2.532649722,-0.008004444,2.532649722,-0.008004444,-0.000000000,-0.002442500
2015-12-30 06:00,1.302283333,-0.007997500,1.302283333,-0.007997500,-0.000000000,-0.001558333
2015-12-30 05:00,1.603214444,-0.007996389,1.603214444,-0.007996389,-0.000000000,-0.001775000
2015-12-30 04:00,1.499565833,-0.007997222,1.499565833,-0.007997222,-0.000000000,-0.001719444
2015-12-30 03:00,1.237725556,-0.007996111,1.237725556,-0.007996111,-0.000000000,-0.001511944
2015-12-30 02:00,1.469510000,-0.007996667,1.469510000,-0.007996667,-0.000000000,-0.001358056
2015-12-30 01:00,1.133588333,-0.007997222,1.133588333,-0.007997222,-0.000000000,-0.001522222
2015-12-30 00:00,1.817867778,-0.007997778,1.817867778,-0.007997778,-0.000000000,-0.002132778
2015-12-29 23:00,2.314165000,-0.008011667,2.314165000,-0.008011667,-0.000000000,-0.002271667
2015-12-29 22:00,2.142907778,-0.008008889,2.142907778,-0.008008889,-0.000000000,-0.002082222
2015-12-29 21:00,2.664977222,-0.008010278,2.664977222,-0.008010278,-0.000000000,-0.002524444
2015-12-29 20:00,2.575060556,-0.008022222,2.575060556,-0.008022222,-0.000000000,-0.002932222
2015-12-29 19:00,4.373316389,-0.008241111,4.373316389,-0.008241111,-0.000000000,-0.004702778
2015-12-29 18:00,2.529174167,-0.004063333,2.525991944,-0.004063333,0.003182222,-0.002122222
2015-12-29 17:00,2.252718056,0.119121111,2.133596944,0.119121111,0.119121111,-0.002349722
