"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-12-31 23:00:00,0.826488333,-0.005439167,0.826488333,-0.005439167,-0.000000000
2015-12-31 22:00:00,0.896504722,-0.005451111,0.896504722,-0.005451111,-0.000000000
2015-12-31 21:00:00,1.025037222,-0.005424444,1.025037222,-0.005424444,-0.000000000
2015-12-31 20:00:00,1.909118333,-0.005405278,1.909118333,-0.005405278,-0.000000000
2015-12-31 19:00:00,3.916489167,-0.005351389,3.916489167,-0.005351389,-0.000000000
2015-12-31 18:00:00,1.945487778,0.032661667,1.910615556,0.032661667,0.034872222
2015-12-31 17:00:00,3.580134722,0.381800000,3.198334722,0.381800000,0.381800000
2015-12-31 16:00:00,0.862889722,1.401110833,-0.538221111,1.401110833,1.401110833
2015-12-31 15:00:00,0.882382222,2.441630556,-1.559248333,2.441630556,2.441630556
2015-12-31 14:00:00,0.974056389,3.125785000,-2.151728611,3.125785000,3.125785000
2015-12-31 13:00:00,-0.479244167,3.455748333,-3.934992500,3.455748333,3.455748333
2015-12-31 12:00:00,2.120213056,3.132652500,-1.012439444,3.132652500,3.132652500
2015-12-31 11:00:00,0.480440278,3.158062500,-2.677622222,3.158062500,3.158062500
2015-12-31 10:00:00,0.660087778,1.867220000,-1.207132222,1.867220000,1.867220000
2015-12-31 09:00:00,1.066203611,0.145080278,0.918271944,0.145080278,0.147931667
2015-12-31 08:00:00,1.618703056,-0.005320278,1.618703056,-0.005320278,-0.000000000
2015-12-31 07:00:00,1.421865000,-0.005330556,1.421865000,-0.005330556,-0.000000000
2015-12-31 06:00:00,1.118254444,-0.005330833,1.118254444,-0.005330833,-0.000000000
2015-12-31 05:00:00,0.816670833,-0.005348611,0.816670833,-0.005348611,-0.000000000
2015-12-31 04:00:00,0.759419444,-0.005279722,0.759419444,-0.005279722,-0.000000000
2015-12-31 03:00:00,0.938443611,-0.005285278,0.938443611,-0.005285278,-0.000000000
2015-12-31 02:00:00,1.005701111,-0.005355556,1.005701111,-0.005355556,-0.000000000
2015-12-31 01:00:00,0.596895833,-0.005471111,0.596895833,-0.005471111,-0.000000000
2015-12-31 00:00:00,0.737019167,-0.005520278,0.737019167,-0.005520278,-0.000000000
2015-12-30 23:00:00,0.763505000,-0.005502778,0.763505000,-0.005502778,-0.000000000
2015-12-30 22:00:00,0.778242500,-0.005471111,0.778242500,-0.005471111,-0.000000000
2015-12-30 21:00:00,0.900357500,-0.005406944,0.900357500,-0.005406944,-0.000000000
2015-12-30 20:00:00,0.869594444,-0.005401111,0.869594444,-0.005401111,-0.000000000
2015-12-30 19:00:00,0.855849722,-0.005360278,0.855849722,-0.005360278,-0.000000000
2015-12-30 18:00:00,0.647872500,0.059556944,0.586223333,0.059556944,0.061649167
2015-12-30 17:00:00,0.104891389,0.597519722,-0.492628333,0.597519722,0.597519722
2015-12-30 16:00:00,-0.366551389,1.409156389,-1.775707778,1.409156389,1.409156389
2015-12-30 15:00:00,0.300066944,2.493598056,-2.193531111,2.493598056,2.493598056
2015-12-30 14:00:00,-0.294163056,3.230337778,-3.524500833,3.230337778,3.230337778
2015-12-30 13:00:00,-0.551527778,3.555605000,-4.107132778,3.555605000,3.555605000
2015-12-30 12:00:00,-0.347712222,3.609065000,-3.956777222,3.609065000,3.609065000
2015-12-30 11:00:00,0.351750000,3.047254444,-2.695504444,3.047254444,3.047254444
2015-12-30 10:00:00,0.849295278,1.024859444,-0.175564167,1.024859444,1.024859444
2015-12-30 09:00:00,0.659699444,0.102430556,0.555315833,0.102430556,0.104383611
2015-12-30 08:00:00,0.751136111,-0.005321667,0.751136111,-0.005321667,-0.000000000
2015-12-30 07:00:00,0.681116944,-0.005256667,0.681116944,-0.005256667,-0.000000000
2015-12-30 06:00:00,0.992512500,-0.005228056,0.992512500,-0.005228056,-0.000000000
2015-12-30 05:00:00,2.083867222,-0.005284444,2.083867222,-0.005284444,-0.000000000
2015-12-30 04:00:00,0.852514444,-0.005328056,0.852514444,-0.005328056,-0.000000000
2015-12-30 03:00:00,1.061204444,-0.005317778,1.061204444,-0.005317778,-0.000000000
