"Date & Time","Usage [kW]","Generation [kW]","Suite A [kW]","Solar [kW]","Solar+ [kW]","Suite D [kW]","Utility Feed [kW]","Suite C [kW]","Suite B [kW]"
2015-11-17 07:00:00,0.798831944,-0.004285278,-0.231751111,-0.004285278,-0.000000000,-0.047239167,0.798831944,-0.005549167,0.034791389
2015-11-17 06:00:00,0.846208333,-0.004311389,-0.240450556,-0.004311389,-0.000000000,-0.038164167,0.846208333,-0.022139167,0.034442778
2015-11-17 05:00:00,0.798140556,-0.004369444,-0.158906667,-0.004369444,-0.000000000,-0.047418611,0.798140556,-0.000611667,0.035435000
2015-11-17 04:00:00,0.725667500,-0.004351944,-0.180055000,-0.004351944,-0.000000000,-0.047356944,0.725667500,-0.026130833,0.034755556
2015-11-17 03:00:00,0.803867778,-0.004347500,-0.167277778,-0.004347500,-0.000000000,-0.038179167,0.803867778,-0.000777222,0.036156389
2015-11-17 02:00:00,0.678397222,-0.004247500,-0.158505278,-0.004247500,-0.000000000,-0.047353056,0.678397222,-0.026512500,0.034501389
2015-11-17 01:00:00,0.752317500,-0.004250000,-0.159190833,-0.004250000,-0.000000000,-0.037990278,0.752317500,-0.000848889,0.035652222
2015-11-17 00:00:00,0.691285833,-0.004351111,-0.166811389,-0.004351111,-0.000000000,-0.047768333,0.691285833,-0.027725833,0.034889722
2015-11-16 23:00:00,0.706442778,-0.004324444,-0.167988889,-0.004324444,-0.000000000,-0.047409722,0.706442778,-0.001103889,0.035330556
2015-11-16 22:00:00,0.746430278,-0.004286667,-0.207790833,-0.004286667,-0.000000000,-0.038055833,0.746430278,-0.019145000,0.034630000
2015-11-16 21:00:00,0.616124167,-0.004279722,-0.151119444,-0.004279722,-0.000000000,-0.047168611,0.616124167,-0.009251389,0.034861389
2015-11-16 20:00:00,0.825378889,-0.004292222,-0.275047500,-0.004292222,-0.000000000,-0.038521111,0.825378889,-0.013338611,0.035872500
2015-11-16 19:00:00,0.699441944,-0.004297778,-0.287903889,-0.004297778,-0.000000000,-0.047376389,0.699441944,-0.016028889,0.035150000
2015-11-16 18:00:00,0.702461667,0.095775000,-0.258366389,0.095775000,-0.000000000,-0.047579167,0.702461667,-0.008490000,0.036012778
2015-11-16 17:00:00,0.085467222,0.543805556,-0.215453056,0.543805556,-0.000000000,-0.036536667,0.085467222,-0.022154722,0.035202500
2015-11-16 16:00:00,0.145064444,0.573718056,-0.194137500,0.573718056,-0.000000000,-0.046258333,0.145064444,-0.005590278,0.035010833
2015-11-16 15:00:00,-0.655697778,1.465746111,-0.210845278,1.465746111,-0.000000000,-0.034244722,-0.655697778,-0.029413333,0.034734722
2015-11-16 14:00:00,-0.667401389,1.439071944,-0.200323333,1.439071944,-0.000000000,-0.043944167,-0.667401389,-0.005217778,0.035285278
2015-11-16 13:00:00,-1.313650278,2.481427222,-0.317905833,2.481427222,-0.000000000,-0.032365556,-1.313650278,-0.033546667,0.037232222
2015-11-16 12:00:00,-1.417029722,2.672818056,-0.319410556,2.672818056,-0.000000000,-0.041698056,-1.417029722,-0.008196111,0.037923056
2015-11-16 11:00:00,-1.910147222,3.297462778,-0.329114444,3.297462778,-0.000000000,-0.030677222,-1.910147222,-0.036677500,0.038448333
2015-11-16 10:00:00,-1.032829722,2.588812222,-0.417226111,2.588812222,-0.000000000,-0.042710556,-1.032829722,-0.006993889,0.039320833
2015-11-16 09:00:00,-0.016352222,1.290315278,-0.265301944,1.290315278,-0.000000000,-0.036026944,-0.016352222,-0.028488056,0.037474722
2015-11-16 08:00:00,1.236601389,0.022426944,-0.240700833,0.022426944,-0.000000000,-0.049048333,1.236601389,-0.000059167,0.038700278
2015-11-16 07:00:00,1.190666667,-0.004261389,-0.188023333,-0.004261389,-0.000000000,-0.039218056,1.190666667,-0.024388611,0.037189167
2015-11-16 06:00:00,1.246187500,-0.004318056,-0.165490833,-0.004318056,-0.000000000,-0.049068889,1.246187500,0.000667222,0.038745278
2015-11-16 05:00:00,1.120493611,-0.004328611,-0.167165278,-0.004328611,-0.000000000,-0.039374444,1.120493611,-0.005552500,0.037441389
2015-11-16 04:00:00,1.221740278,-0.004381111,-0.174387500,-0.004381111,-0.000000000,-0.051573889,1.221740278,-0.018643056,0.037528889
2015-11-16 03:00:00,1.085362222,-0.004418333,-0.165284167,-0.004418333,-0.000000000,-0.045361111,1.085362222,-0.000429167,0.037212222
2015-11-16 02:00:00,1.245705000,-0.004397778,-0.186463056,-0.004397778,-0.000000000,-0.052166111,1.245705000,-0.025504167,0.037828611
2015-11-16 01:00:00,1.088701944,-0.004344444,-0.174892778,-0.004344444,-0.000000000,-0.039393056,1.088701944,0.000041944,0.038120278
2015-11-16 00:00:00,1.250364722,-0.004365833,-0.179294444,-0.004365833,-0.000000000,-0.049250000,1.250364722,-0.024536389,0.038809167
2015-11-15 23:00:00,1.053630556,-0.004320556,-0.182954444,-0.004320556,-0.000000000,-0.039436389,1.053630556,-0.000084167,0.037786944
2015-11-15 22:00:00,1.187083056,-0.004316944,-0.191793889,-0.004316944,-0.000000000,-0.048840833,1.187083056,-0.024933611,0.037973611
2015-11-15 21:00:00,1.028251389,-0.004260833,-0.181055000,-0.004260833,-0.000000000,-0.077892500,1.028251389,-0.001492500,0.037078333
2015-11-15 20:00:00,1.035030000,-0.004207500,-0.175209167,-0.004207500,-0.000000000,-0.059274167,1.035030000,-0.026543056,0.038854722
2015-11-15 19:00:00,0.990391389,-0.004342778,-0.208303611,-0.004342778,-0.000000000,-0.038595833,0.990391389,-0.000236389,0.038601111
2015-11-15 18:00:00,1.062596944,0.091999167,-0.204871944,0.091999167,-0.000000000,-0.048441111,1.062596944,-0.021831667,0.039577778
2015-11-15 17:00:00,0.584288056,0.716984167,-0.225191111,0.716984167,-0.000000000,-0.037645278,0.584288056,-0.005690000,-0.098399167
2015-11-15 16:00:00,0.582733056,1.233089444,-0.309353056,1.233089444,-0.000000000,-0.046821667,0.582733056,-0.006049722,-0.101565556
2015-11-15 15:00:00,-0.526007778,2.030159167,-0.357315556,2.030159167,-0.000000000,-0.034083889,-0.526007778,-0.025841667,-0.097138056
2015-11-15 14:00:00,0.147411944,1.990178889,-0.617736111,1.990178889,-0.000000000,-0.045210556,0.147411944,-0.001680278,0.090067500
2015-11-15 13:00:00,-1.831225278,3.176885833,-0.347790278,3.176885833,-0.000000000,-0.030591667,-1.831225278,-0.033870833,0.010228333
2015-11-15 12:00:00,-1.906495833,3.338487778,-0.261989722,3.338487778,-0.000000000,-0.034725278,-1.906495833,-0.010378333,0.034845833
2015-11-15 11:00:00,-0.038183056,1.367956111,-0.184958611,1.367956111,-0.000000000,-0.040656944,-0.038183056,-0.027517222,0.032842500
2015-11-15 10:00:00,0.071743333,1.023386944,-0.164320833,1.023386944,-0.000000000,-0.035660833,0.071743333,-0.003166389,0.031091111
2015-11-15 09:00:00,0.708341389,0.582980556,-0.173127500,0.582980556,-0.000000000,-0.047221667,0.708341389,-0.005146111,0.032357500
2015-11-15 08:00:00,1.078069722,-0.004262778,-0.187287222,-0.004262778,-0.000000000,-0.040314167,1.078069722,-0.020085556,0.031538889
2015-11-15 07:00:00,1.190229167,-0.004408333,-0.180578611,-0.004408333,-0.000000000,-0.048767222,1.190229167,0.000164167,0.034463056
2015-11-15 06:00:00,1.187099722,-0.004432222,-0.181033889,-0.004432222,-0.000000000,-0.039320833,1.187099722,-0.024200000,0.033477778
2015-11-15 05:00:00,1.162566667,-0.004440278,-0.182126111,-0.004440278,-0.000000000,-0.048738889,1.162566667,-0.000045000,0.033746944
2015-11-15 04:00:00,1.355674167,-0.004426111,-0.184411111,-0.004426111,-0.000000000,-0.041835833,1.355674167,-0.024365278,0.033822222
2015-11-15 03:00:00,1.139770833,-0.004385833,-0.182919167,-0.004385833,-0.000000000,-0.053785833,1.139770833,-0.000002778,0.033407778
2015-11-15 02:00:00,1.126316944,-0.004385833,-0.204748333,-0.004385833,-0.000000000,-0.041961667,1.126316944,-0.025635000,0.033676389
2015-11-15 01:00:00,1.223170556,-0.004384722,-0.188965278,-0.004384722,-0.000000000,-0.048736667,1.223170556,0.000128611,0.034110278
2015-11-15 00:00:00,1.095162222,-0.004409167,-0.196400556,-0.004409167,-0.000000000,-0.041203889,1.095162222,-0.026738333,0.033611389
2015-11-14 23:00:00,1.064746111,-0.004425000,-0.181471944,-0.004425000,-0.000000000,-0.047346667,1.064746111,-0.000329167,0.033914722
2015-11-14 22:00:00,1.193585556,-0.004373333,-0.179190000,-0.004373333,-0.000000000,-0.040734444,1.193585556,-0.026344167,0.034129722
2015-11-14 21:00:00,1.018522500,-0.004374444,-0.166938056,-0.004374444,-0.000000000,-0.048372222,1.018522500,-0.000245556,0.032225833
2015-11-14 20:00:00,1.054871111,-0.004361667,-0.173872222,-0.004361667,-0.000000000,-0.039248333,1.054871111,-0.027559444,0.033633056
2015-11-14 19:00:00,0.947533611,-0.004505000,-0.158031667,-0.004505000,-0.000000000,-0.051149167,0.947533611,-0.000336667,0.032766111
2015-11-14 18:00:00,0.954881389,0.024606111,-0.185994444,0.024606111,-0.000000000,-0.043459722,0.954881389,-0.027538611,0.031620278
2015-11-14 17:00:00,-0.261868889,1.511770556,-0.180888056,1.511770556,-0.000000000,-0.045483056,-0.261868889,-0.154761111,0.031170000
2015-11-14 16:00:00,-1.350145556,2.716932222,-0.199032222,2.716932222,-0.000000000,-0.032691389,-1.350145556,-0.162857500,0.031194444
2015-11-14 15:00:00,-2.381068333,3.478419167,-0.203519722,3.478419167,-0.000000000,-0.039344444,-2.381068333,-0.009816389,0.031682778
2015-11-14 14:00:00,-2.676501389,3.829103611,-0.143743889,3.829103611,-0.000000000,-0.029948333,-2.676501389,-0.036513333,0.032180556
2015-11-14 13:00:00,-2.583101667,3.926016667,-0.141760833,3.926016667,-0.000000000,-0.039089167,-2.583101667,-0.107983889,0.031791944
2015-11-14 12:00:00,-2.516711389,3.756462500,-0.150661389,3.756462500,-0.000000000,-0.029625278,-2.516711389,-0.118822500,0.032468333
2015-11-14 11:00:00,-2.060334167,3.340484167,-0.143586389,3.340484167,-0.000000000,-0.040182500,-2.060334167,-0.021199722,0.033239167
2015-11-14 10:00:00,-1.329243333,2.683118611,-0.236833611,2.683118611,-0.000000000,-0.032385556,-1.329243333,-0.008801389,0.035540278
2015-11-14 09:00:00,0.058861111,1.449871944,-0.283145556,1.449871944,-0.000000000,-0.102005556,0.058861111,-0.028075833,0.037240000
2015-11-14 08:00:00,1.301191667,0.045069444,-0.290446944,0.045069444,-0.000000000,-0.051370278,1.301191667,-0.000336111,0.037541389
2015-11-14 07:00:00,1.316548056,-0.004326944,-0.216715278,-0.004326944,-0.000000000,-0.051729167,1.316548056,-0.023173889,0.037540556
2015-11-14 06:00:00,1.109648889,-0.004345833,-0.187758889,-0.004345833,-0.000000000,-0.048834444,1.109648889,0.000037500,0.036765833
2015-11-14 05:00:00,1.210070278,-0.004372778,-0.158745278,-0.004372778,-0.000000000,-0.039970278,1.210070278,-0.021489444,0.035925000
2015-11-14 04:00:00,1.184180556,-0.004355000,-0.179738333,-0.004355000,-0.000000000,-0.049856944,1.184180556,-0.001917222,0.036357778
2015-11-14 03:00:00,1.117586111,-0.004404722,-0.187321667,-0.004404722,-0.000000000,-0.043791389,1.117586111,-0.011951389,0.033856389
2015-11-14 02:00:00,1.341918333,-0.004389167,-0.203743611,-0.004389167,-0.000000000,-0.084410000,1.341918333,-0.014854444,0.035408333
2015-11-14 01:00:00,1.207015833,-0.004382222,-0.205043889,-0.004382222,-0.000000000,-0.139463333,1.207015833,-0.004502222,0.034896111
2015-11-14 00:00:00,1.267556111,-0.004421944,-0.166758611,-0.004421944,-0.000000000,-0.192635556,1.267556111,-0.024510000,0.035678056
2015-11-13 23:00:00,1.074090000,-0.004398611,-0.162646389,-0.004398611,-0.000000000,-0.182470000,1.074090000,-0.001741667,0.034889167
2015-11-13 22:00:00,1.155246944,-0.004409167,-0.162179722,-0.004409167,-0.000000000,-0.192188333,1.155246944,-0.026996389,0.034802222
2015-11-13 21:00:00,1.244644722,-0.004401389,-0.167869444,-0.004401389,-0.000000000,-0.187930278,1.244644722,-0.001385000,0.036239167
2015-11-13 20:00:00,1.084578889,-0.004402500,-0.175918056,-0.004402500,-0.000000000,-0.093236389,1.084578889,-0.026433611,0.034672222
2015-11-13 19:00:00,0.937998889,-0.004537222,-0.207376389,-0.004537222,-0.000000000,-0.047931389,0.937998889,-0.000180833,0.033956667
2015-11-13 18:00:00,1.094365833,0.027136944,-0.204500833,0.027136944,-0.000000000,-0.038981389,1.094365833,-0.026088889,0.035098333
2015-11-13 17:00:00,-0.314916944,1.562256667,-0.243039444,1.562256667,-0.000000000,-0.044365000,-0.314916944,-0.003743611,0.036797500
2015-11-13 16:00:00,-1.568183611,2.776136389,-0.303626667,2.776136389,-0.000000000,-0.031406111,-1.568183611,-0.033416111,0.036943889
2015-11-13 15:00:00,-2.271979722,3.529970556,-0.219300278,3.529970556,-0.000000000,-0.038868333,-2.271979722,-0.010407222,0.037859722
2015-11-13 14:00:00,-2.552800000,3.889794444,-0.242860833,3.889794444,-0.000000000,-0.029623333,-2.552800000,-0.035639444,0.034913056
2015-11-13 13:00:00,0.032444722,3.942989722,-3.030809167,3.942989722,-0.000000000,-0.044350278,0.032444722,-0.004891944,0.036585556
2015-11-13 12:00:00,-1.608825833,3.783850833,-1.053546111,3.783850833,-0.000000000,-0.033035833,-1.608825833,-0.032827222,0.034099444
2015-11-13 11:00:00,-0.889140556,3.370046667,-1.373959722,3.370046667,-0.000000000,-0.081510000,-0.889140556,-0.009994722,0.037628333
2015-11-13 10:00:00,-1.208571389,2.738204167,-0.441022778,2.738204167,-0.000000000,-0.032433611,-1.208571389,-0.030815833,0.033043333
2015-11-13 09:00:00,-0.114169722,1.498713333,-0.224894722,1.498713333,-0.000000000,-0.044896667,-0.114169722,-0.004373056,0.034367222
2015-11-13 08:00:00,1.272796111,0.062398333,-0.219587500,0.062398333,-0.000000000,-0.039832778,1.272796111,0.000150833,0.035480000
2015-11-13 07:00:00,1.325165278,-0.004333889,-0.240811389,-0.004333889,-0.000000000,-0.047804722,1.325165278,-0.023980833,0.034274167
2015-11-13 06:00:00,1.387987500,-0.004373611,-0.327168611,-0.004373611,-0.000000000,-0.045440833,1.387987500,-0.000318611,0.036478611
2015-11-13 05:00:00,1.219681389,-0.004373889,-0.253540556,-0.004373889,-0.000000000,-0.042933611,1.219681389,-0.024298889,0.032963611
2015-11-13 04:00:00,1.383185833,-0.004388889,-0.235387778,-0.004388889,-0.000000000,-0.049248611,1.383185833,-0.002388889,0.035691667
2015-11-13 03:00:00,1.279288889,-0.004392500,-0.158459444,-0.004392500,-0.000000000,-0.041366389,1.279288889,-0.025398611,0.035848889
2015-11-13 02:00:00,1.075018056,-0.004392222,-0.173230278,-0.004392222,-0.000000000,-0.049441111,1.075018056,-0.000228611,0.036272222
2015-11-13 01:00:00,1.077766111,-0.004348333,-0.169969722,-0.004348333,-0.000000000,-0.053789722,1.077766111,-0.024996944,0.032264722
2015-11-13 00:00:00,1.051177500,-0.004425556,-0.182225556,-0.004425556,-0.000000000,-0.041039167,1.051177500,-0.000349167,0.031712500
2015-11-12 23:00:00,1.102424444,-0.004378611,-0.187070556,-0.004378611,-0.000000000,-0.048423056,1.102424444,-0.025336944,0.030843889
2015-11-12 22:00:00,1.221341667,-0.004408889,-0.191961944,-0.004408889,-0.000000000,-0.049086111,1.221341667,0.000420278,0.032913611
2015-11-12 21:00:00,1.397106111,-0.004438333,-0.496861667,-0.004438333,-0.000000000,-0.046074722,1.397106111,-0.026347222,0.034581944
2015-11-12 20:00:00,1.585282778,-0.004443889,-0.918785556,-0.004443889,-0.000000000,-0.044057778,1.585282778,-0.000886389,0.034122222
2015-11-12 19:00:00,1.496926111,-0.004627500,-0.618353889,-0.004627500,-0.000000000,-0.078596944,1.496926111,-0.028001111,0.037689444
2015-11-12 18:00:00,1.997051667,0.030356389,-0.916727222,0.030356389,-0.000000000,-0.294975278,1.997051667,-0.001398333,0.042352778
2015-11-12 17:00:00,0.945873056,1.580105000,-1.350396389,1.580105000,-0.000000000,-0.268431111,0.945873056,-0.143332778,0.035362500
2015-11-12 16:00:00,-1.427546667,2.815278611,-0.308003889,2.815278611,-0.000000000,-0.192978056,-1.427546667,-0.080320556,0.034334722
2015-11-12 15:00:00,-2.267528611,3.574310556,-0.326643333,3.574310556,-0.000000000,-0.029452778,-2.267528611,-0.031380833,0.033590000
2015-11-12 14:00:00,-2.731133333,3.915816944,-0.257745278,3.915816944,-0.000000000,-0.038851944,-2.731133333,-0.013924167,0.033149444
2015-11-12 13:00:00,-2.375419722,3.948352500,-0.227887778,3.948352500,-0.000000000,-0.031384444,-2.375419722,-0.274800278,0.032388611
2015-11-12 12:00:00,-2.362937500,3.810542500,-0.266430833,3.810542500,-0.000000000,-0.040805556,-2.362937500,-0.103205833,0.033501944
2015-11-12 11:00:00,-2.191618056,3.382636389,-0.220859444,3.382636389,-0.000000000,-0.032031389,-2.191618056,-0.010765278,0.033691111
2015-11-12 10:00:00,-1.377333333,2.703208333,-0.208987500,2.703208333,-0.000000000,-0.041146944,-1.377333333,-0.032711667,0.039063889
2015-11-12 09:00:00,-0.303152500,1.450374444,-0.205581667,1.450374444,-0.000000000,-0.034566944,-0.303152500,-0.004861111,0.037903056
2015-11-12 08:00:00,1.095125833,0.080190556,-0.224241944,0.080190556,-0.000000000,-0.047390000,1.095125833,-0.024039444,0.033264722
2015-11-12 07:00:00,1.240653611,-0.004312222,-0.234682500,-0.004312222,-0.000000000,-0.038808333,1.240653611,-0.000161111,0.035161667
2015-11-12 06:00:00,1.164252500,-0.004325000,-0.217530278,-0.004325000,-0.000000000,-0.047617778,1.164252500,-0.024346667,0.034720000
2015-11-12 05:00:00,1.153009722,-0.004344722,-0.146835278,-0.004344722,-0.000000000,-0.045871111,1.153009722,0.000354722,0.034659444
2015-11-12 04:00:00,1.181126111,-0.004370833,-0.144210833,-0.004370833,-0.000000000,-0.046572222,1.181126111,-0.017821944,0.034046389
2015-11-12 03:00:00,0.945201944,-0.004378333,-0.150191944,-0.004378333,-0.000000000,-0.050935833,0.945201944,-0.006815000,0.034574722
2015-11-12 02:00:00,1.078897778,-0.004378889,-0.178861944,-0.004378889,-0.000000000,-0.039124722,1.078897778,-0.011838611,0.040408889
2015-11-12 01:00:00,1.275283611,-0.004405000,-0.281404722,-0.004405000,-0.000000000,-0.048885833,1.275283611,-0.013567778,0.036319167
2015-11-12 00:00:00,1.179072778,-0.004468056,-0.294298889,-0.004468056,-0.000000000,-0.050386389,1.179072778,-0.005728611,0.035191944
2015-11-11 23:00:00,1.368620556,-0.004461667,-0.350120556,-0.004461667,-0.000000000,-0.150533889,1.368620556,-0.023937778,0.035211667
2015-11-11 22:00:00,1.954922222,-0.004459444,-0.777751111,-0.004459444,-0.000000000,-0.252040833,1.954922222,-0.008437222,0.038642778
2015-11-11 21:00:00,1.873194167,-0.004414167,-0.952828611,-0.004414167,-0.000000000,-0.051347222,1.873194167,-0.023173333,0.035921111
2015-11-11 20:00:00,1.780414722,-0.004353889,-0.944188611,-0.004353889,-0.000000000,-0.049628333,1.780414722,-0.006301944,0.041752222
2015-11-11 19:00:00,1.849854167,-0.004620833,-0.780407500,-0.004620833,-0.000000000,-0.042272778,1.849854167,-0.023162778,0.035457778
2015-11-11 18:00:00,1.241556944,0.045264722,-0.227694167,0.045264722,-0.000000000,-0.049252500,1.241556944,0.000634444,0.035411667
2015-11-11 17:00:00,-0.417277778,1.612508889,-0.294212778,1.612508889,-0.000000000,-0.044656111,-0.417277778,-0.033920833,0.034098056
2015-11-11 16:00:00,-1.260370278,2.902438889,-0.595359444,2.902438889,-0.000000000,-0.041416389,-1.260370278,-0.007020556,0.035344167
2015-11-11 15:00:00,-1.900032778,3.622335278,-0.569624444,3.622335278,-0.000000000,-0.030517222,-1.900032778,-0.033916111,0.035435000
2015-11-11 14:00:00,-2.325573889,4.006389444,-0.566028889,4.006389444,-0.000000000,-0.038066667,-2.325573889,-0.009320556,0.000517222
2015-11-11 13:00:00,-2.229978611,3.955836944,-0.511518056,3.955836944,-0.000000000,-0.038454722,-2.229978611,-0.034346389,0.036099444
2015-11-11 12:00:00,-0.363638889,2.219655833,-0.463514722,2.219655833,-0.000000000,-0.034829444,-0.363638889,-0.247755556,0.034239722
2015-11-11 11:00:00,-1.038881111,2.848461111,-0.456543611,2.848461111,-0.000000000,-0.042238056,-1.038881111,-0.283926944,0.032782222
2015-11-11 10:00:00,-0.979060556,2.352741667,-0.199575556,2.352741667,-0.000000000,-0.041932500,-0.979060556,-0.006916944,0.035482778
2015-11-11 09:00:00,0.306565278,1.145560278,-0.200445000,1.145560278,-0.000000000,-0.036511944,0.306565278,-0.026945278,0.037154167
2015-11-11 08:00:00,1.142503611,0.048296389,-0.227632778,0.048296389,-0.000000000,-0.048090833,1.142503611,-0.000376944,0.041535556
2015-11-11 07:00:00,1.356736111,-0.004280278,-0.220366667,-0.004280278,-0.000000000,-0.048556111,1.356736111,-0.015803333,0.034886667
2015-11-11 06:00:00,1.369814444,-0.004288889,-0.254124722,-0.004288889,-0.000000000,-0.039353333,1.369814444,-0.008986667,0.035396111
2015-11-11 05:00:00,1.175127500,-0.004331111,-0.152560833,-0.004331111,-0.000000000,-0.048238611,1.175127500,0.000430833,0.034349167
2015-11-11 04:00:00,1.210167778,-0.004439444,-0.149652222,-0.004439444,-0.000000000,-0.048637222,1.210167778,-0.024830833,0.034943611
2015-11-11 03:00:00,1.256890000,-0.004412500,-0.153258333,-0.004412500,-0.000000000,-0.048533056,1.256890000,0.000446111,0.039309167
2015-11-11 02:00:00,0.999996667,-0.004423333,-0.148143333,-0.004423333,-0.000000000,-0.039094167,0.999996667,-0.026224444,0.037254722
2015-11-11 01:00:00,1.000321944,-0.004397222,-0.180770556,-0.004397222,-0.000000000,-0.050155833,1.000321944,-0.000390000,0.033976944
2015-11-11 00:00:00,1.280903611,-0.004424167,-0.255296111,-0.004424167,-0.000000000,-0.048499167,1.280903611,-0.026978333,0.035032222
2015-11-10 23:00:00,1.300189444,-0.004425833,-0.285566389,-0.004425833,-0.000000000,-0.049083056,1.300189444,0.000183889,0.035093889
2015-11-10 22:00:00,1.131926667,-0.004401389,-0.387708889,-0.004401389,-0.000000000,-0.048681944,1.131926667,-0.025545000,0.033953056
2015-11-10 21:00:00,1.210638889,-0.004364444,-0.282051667,-0.004364444,-0.000000000,-0.048976667,1.210638889,0.000839722,0.038130556
2015-11-10 20:00:00,1.271989722,-0.004270833,-0.199946111,-0.004270833,-0.000000000,-0.043893333,1.271989722,-0.026407500,0.033184444
2015-11-10 19:00:00,1.061463056,-0.004462778,-0.206823056,-0.004462778,-0.000000000,-0.047445833,1.061463056,-0.006133889,0.031925000
2015-11-10 18:00:00,1.146803889,0.039740278,-0.384118056,0.039740278,-0.000000000,-0.063543611,1.146803889,-0.159536389,0.031592222
2015-11-10 17:00:00,0.160707500,1.549411667,-0.491156944,1.549411667,-0.000000000,-0.046766111,0.160707500,-0.205863889,0.032602778
2015-11-10 16:00:00,-1.114097500,2.853783333,-0.681187222,2.853783333,-0.000000000,-0.043438056,-1.114097500,-0.033401667,0.036302778
2015-11-10 15:00:00,-2.200250833,3.588544444,-0.310614722,3.588544444,-0.000000000,-0.039937500,-2.200250833,-0.009438333,0.038097500
2015-11-10 14:00:00,-2.208389722,3.902514444,-0.366612500,3.902514444,-0.000000000,-0.040374167,-2.208389722,-0.035623056,0.035787500
2015-11-10 13:00:00,-2.121598889,3.885314722,-0.295314167,3.885314722,-0.000000000,-0.105565000,-2.121598889,-0.010980833,0.036508611
2015-11-10 12:00:00,-1.866038611,3.732356667,-0.498537500,3.732356667,-0.000000000,-0.294679167,-1.866038611,-0.022771667,0.030643611
2015-11-10 11:00:00,-1.792307222,3.338373611,-0.491190833,3.338373611,-0.000000000,-0.296928889,-1.792307222,-0.025330556,0.033960833
2015-11-10 10:00:00,-1.376665556,2.647260833,-0.402266667,2.647260833,-0.000000000,-0.149697222,-1.376665556,-0.010351111,0.034220000
2015-11-10 09:00:00,-0.424617778,1.439709167,-0.233966111,1.439709167,-0.000000000,-0.082878333,-0.424617778,-0.029329167,0.034719722
2015-11-10 08:00:00,0.828789167,0.098852222,-0.234476389,0.098852222,-0.000000000,-0.084103889,0.828789167,-0.001569444,0.039563333
2015-11-10 07:00:00,0.937666944,-0.004294444,-0.253658056,-0.004294444,-0.000000000,-0.082500278,0.937666944,-0.025670278,0.035402778
2015-11-10 06:00:00,0.877690278,-0.004346389,-0.234644722,-0.004346389,-0.000000000,-0.088103611,0.877690278,-0.001506389,0.033250833
2015-11-10 05:00:00,0.812423333,-0.004376944,-0.179644167,-0.004376944,-0.000000000,-0.081505833,0.812423333,-0.026085278,0.032831111
2015-11-10 04:00:00,0.781083611,-0.004389167,-0.171802500,-0.004389167,-0.000000000,-0.085887778,0.781083611,-0.001196389,0.032853611
2015-11-10 03:00:00,0.819426944,-0.004402500,-0.158628611,-0.004402500,-0.000000000,-0.088190278,0.819426944,-0.008398056,0.033979722
2015-11-10 02:00:00,0.821620556,-0.004396111,-0.156360556,-0.004396111,-0.000000000,-0.088935833,0.821620556,-0.019451389,0.038144167
2015-11-10 01:00:00,0.775076667,-0.004434167,-0.155720556,-0.004434167,-0.000000000,-0.082457500,0.775076667,-0.002549722,0.034799722
2015-11-10 00:00:00,0.791101111,-0.004433056,-0.154935278,-0.004433056,-0.000000000,-0.088754722,0.791101111,-0.026859167,0.033323611
2015-11-09 23:00:00,0.537961944,-0.004402778,-0.159960000,-0.004402778,-0.000000000,-0.086006389,0.537961944,-0.001837500,0.031455000
2015-11-09 22:00:00,0.754818889,-0.004357222,-0.154890833,-0.004357222,-0.000000000,-0.087941667,0.754818889,-0.027457500,0.032966111
2015-11-09 21:00:00,0.781111667,-0.004379722,-0.187898611,-0.004379722,-0.000000000,-0.088290833,0.781111667,-0.001069722,0.037013611
2015-11-09 20:00:00,0.670075556,-0.004325833,-0.288928056,-0.004325833,-0.000000000,-0.088626667,0.670075556,-0.029433889,0.033939444
2015-11-09 19:00:00,0.871097222,-0.004485833,-0.309527778,-0.004485833,-0.000000000,-0.086724167,0.871097222,-0.003301111,0.032505833
2015-11-09 18:00:00,0.709676667,0.158944722,-0.304761667,0.158944722,-0.000000000,-0.286618889,0.709676667,-0.030460556,0.031355278
2015-11-09 17:00:00,0.238247500,1.168500556,-0.567136111,1.168500556,-0.000000000,-0.350960278,0.238247500,-0.004803056,0.032754722
2015-11-09 16:00:00,-0.505702778,1.300666667,-0.172646389,1.300666667,-0.000000000,-0.227038333,-0.505702778,-0.031168056,0.024741667
2015-11-09 15:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 14:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 13:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 12:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 11:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 10:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-11-09 09:00:00,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
