"Date & Time","Usage [kW]","Generation [kW]","PF []","Grid [kW]","Grid| [kW]","Grid* [kVA]","Solar [kW]","Solar- [kW]","Frequency [Hz]","Grid Power Factor []","Grid Voltage L1 [V]","Grid Voltage L2 [V]"
2015-12-31 23:00:00,1.057961944,0.000839167,894.148888889,1.057961944,1.057961944,1.180486111,0.000839167,-0.000000000,60.000729517,894.148888889,122.785976943,122.766306942
2015-12-31 22:00:00,0.620940833,0.001225000,815.317500000,0.620940556,0.620940556,0.753150278,0.001225000,0.000000278,60.006179239,815.317500000,122.959120285,122.939673339
2015-12-31 21:00:00,0.618237500,0.001189444,821.381944444,0.618236389,0.618236389,0.750249722,0.001189444,0.000001111,60.001831461,821.381944444,122.653363881,122.634251380
2015-12-31 20:00:00,0.502353333,0.001731944,814.275000000,0.502353056,0.502353056,0.610555278,0.001731944,0.000000278,60.004165350,814.275000000,122.082979688,122.064650242
2015-12-31 19:00:00,0.423574167,0.002150833,821.419722222,0.423573889,0.423573889,0.506710278,0.002150833,0.000000278,59.978772571,821.419722222,122.188704415,122.170618025
2015-12-31 18:00:00,0.362310833,0.008208333,822.326388889,0.362067222,0.362067222,0.434914167,0.008208333,0.000243611,59.978622571,822.326388889,122.544005543,122.526426653
2015-12-31 17:00:00,0.325570000,0.388075278,831.034722222,0.325570000,0.325570000,0.389535278,0.388075278,-0.000000000,59.989712016,831.034722222,123.495858644,123.477716420
2015-12-31 16:00:00,0.290049167,0.943381667,822.431388889,0.290049167,0.290049167,0.351334444,0.943381667,-0.000000000,60.007596739,822.431388889,123.720259765,123.702587264
2015-12-31 15:00:00,0.316536111,1.377381944,834.516944444,0.316536111,0.316536111,0.376112222,1.377381944,-0.000000000,60.002404794,834.516944444,123.684814486,123.667690596
2015-12-31 14:00:00,0.370246667,1.548620278,841.711388889,0.370246667,0.370246667,0.434545000,1.548620278,-0.000000000,60.016248128,841.711388889,124.345300628,124.326607572
2015-12-31 13:00:00,0.409315556,1.373248056,844.194166667,0.409315556,0.409315556,0.487727500,1.373248056,-0.000000000,60.005878128,844.194166667,124.057627281,124.038960058
2015-12-31 12:00:00,0.314491389,1.136841667,836.859444444,0.314491389,0.314491389,0.372752778,1.136841667,-0.000000000,60.020418962,836.859444444,123.878858662,123.859150327
2015-12-31 11:00:00,0.300062222,0.732323611,812.294444444,0.300062222,0.300062222,0.367945000,0.732323611,-0.000000000,60.014453684,812.294444444,123.676860874,123.658464762
2015-12-31 10:00:00,0.467450556,0.296298889,827.855277778,0.467450556,0.467450556,0.564322778,0.296298889,-0.000000000,59.987502571,827.855277778,123.516576700,123.496813921
2015-12-31 09:00:00,0.419493611,0.018222778,830.424166667,0.419481667,0.419481667,0.506602500,0.018222778,0.000011944,59.982439793,830.424166667,123.374895027,123.353831137
2015-12-31 08:00:00,0.437294167,0.002440000,844.848055556,0.437293611,0.437293611,0.520323056,0.002440000,0.000000556,59.986486738,844.848055556,122.673678604,122.653354437
2015-12-31 07:00:00,0.431503333,0.002503889,839.707500000,0.431503333,0.431503333,0.516691667,0.002503889,-0.000000000,59.985756183,839.707500000,122.235955528,122.215814972
2015-12-31 06:00:00,0.464209167,0.002071667,822.107777778,0.464208889,0.464208889,0.564640000,0.002071667,0.000000278,60.005958128,822.107777778,122.474692762,122.454855539
2015-12-31 05:00:00,0.458756389,0.002212778,822.062777778,0.458756389,0.458756389,0.561358333,0.002212778,-0.000000000,59.998404794,822.062777778,122.694765550,122.675375549
2015-12-31 04:00:00,0.354368056,0.002801389,850.484444444,0.354368056,0.354368056,0.414741111,0.002801389,-0.000000000,59.993678127,850.484444444,122.771029165,122.752879997
2015-12-31 03:00:00,0.374503056,0.002621944,828.514444444,0.374503056,0.374503056,0.452461667,0.002621944,-0.000000000,60.005401739,828.514444444,122.929522506,122.911602227
2015-12-31 02:00:00,0.431032500,0.002433056,822.415833333,0.431032222,0.431032222,0.511756944,0.002433056,0.000000278,60.010860628,822.415833333,123.342252247,123.320740024
2015-12-31 01:00:00,0.315855833,0.002898889,823.689444444,0.315855833,0.315855833,0.381586111,0.002898889,-0.000000000,59.996210072,823.689444444,123.079487513,123.061683067
2015-12-31 00:00:00,0.458335833,0.001868333,814.217500000,0.458335833,0.458335833,0.561401389,0.001868333,-0.000000000,60.011107573,814.217500000,123.104196958,123.084888902
2015-12-30 23:00:00,0.263651944,0.003141667,825.715277778,0.263651944,0.263651944,0.315351667,0.003141667,-0.000000000,59.989058127,825.715277778,122.520266931,122.501494152
2015-12-30 22:00:00,0.504504722,0.001937222,835.823611111,0.504504722,0.504504722,0.599857500,0.001937222,-0.000000000,59.988858683,835.823611111,122.677490271,122.658526659
2015-12-30 21:00:00,0.266891389,0.003149167,825.531111111,0.266891389,0.266891389,0.319848889,0.003149167,-0.000000000,59.990662016,825.531111111,122.609734435,122.590763045
2015-12-30 20:00:00,0.475193056,0.001968056,828.358888889,0.475193056,0.475193056,0.567459444,0.001968056,-0.000000000,59.987857571,828.358888889,122.350508589,122.331300810
2015-12-30 19:00:00,0.260440000,0.002978889,805.232777778,0.260440000,0.260440000,0.319369444,0.002978889,-0.000000000,59.977827571,805.232777778,121.943565236,121.924351069
2015-12-30 18:00:00,0.378153056,0.002775278,820.360000000,0.377889444,0.377889444,0.458866111,0.002775278,0.000263611,59.971404237,820.360000000,122.341283311,122.322579977
2015-12-30 17:00:00,0.385059167,0.261534722,836.801388889,0.385057778,0.385057778,0.457683333,0.261534722,0.000001389,59.984858127,836.801388889,123.163562517,123.146173905
2015-12-30 16:00:00,0.318323889,0.925567500,838.318055556,0.318323889,0.318323889,0.374227500,0.925567500,-0.000000000,60.004056739,838.318055556,123.692130320,123.675959208
2015-12-30 15:00:00,0.340472500,1.286719167,841.748333333,0.340472500,0.340472500,0.401019444,1.286719167,-0.000000000,60.006672850,841.748333333,123.872201161,123.854265605
2015-12-30 14:00:00,0.304599444,1.417035000,830.304444444,0.304599444,0.304599444,0.363649167,1.417035000,-0.000000000,60.021048406,830.304444444,124.201849788,124.181433398
2015-12-30 13:00:00,0.319396389,1.245816944,826.170000000,0.319396389,0.319396389,0.384531111,1.245816944,-0.000000000,60.011436184,826.170000000,123.985405611,123.965241999
2015-12-30 12:00:00,0.390560833,1.000384722,831.608611111,0.390560833,0.390560833,0.467471667,1.000384722,-0.000000000,60.013814795,831.608611111,123.895844218,123.875878939
2015-12-30 11:00:00,0.395684444,0.547127778,827.831666667,0.395684444,0.395684444,0.476082500,0.547127778,-0.000000000,60.009969239,827.831666667,123.229293353,123.210624186
2015-12-30 10:00:00,0.464457778,0.299643056,828.173611111,0.464457778,0.464457778,0.555286667,0.299643056,-0.000000000,59.988060072,828.173611111,122.814704722,122.795773610
2015-12-30 09:00:00,0.452420833,0.006808889,829.920555556,0.452351111,0.452351111,0.538536944,0.006808889,0.000069722,59.978439238,829.920555556,122.341500255,122.321860254
2015-12-30 08:00:00,0.332227500,0.002632222,811.606111111,0.332227500,0.332227500,0.404428056,0.002632222,-0.000000000,59.988060627,811.606111111,122.059178575,122.040250241
2015-12-30 07:00:00,0.477714444,0.001974722,818.732777778,0.477713333,0.477713333,0.579593611,0.001974722,0.000001111,59.983826460,818.732777778,122.315529421,122.295116920
2015-12-30 06:00:00,0.489411389,0.002039444,838.028333333,0.489411389,0.489411389,0.591379444,0.002039444,-0.000000000,59.987118960,838.028333333,122.401138314,122.381144146
2015-12-30 05:00:00,0.392561111,0.002665556,838.431388889,0.392561111,0.392561111,0.465144444,0.002665556,-0.000000000,59.992625072,838.431388889,122.684266661,122.664748326
2015-12-30 04:00:00,0.415968056,0.002535000,839.868333333,0.415968056,0.415968056,0.498089444,0.002535000,-0.000000000,60.008635072,839.868333333,122.734086107,122.714791384
2015-12-30 03:00:00,0.433705000,0.002206111,818.921666667,0.433705000,0.433705000,0.515952778,0.002206111,-0.000000000,59.999437850,818.921666667,122.909037782,122.890590004
2015-12-30 02:00:00,0.297829444,0.002802778,797.530277778,0.297829444,0.297829444,0.371966944,0.002802778,-0.000000000,60.007332572,797.530277778,122.908656393,122.888630837
2015-12-30 01:00:00,0.563887778,0.002223889,867.511388889,0.563887500,0.563887500,0.652125278,0.002223889,0.000000278,59.999119794,867.511388889,123.351002803,123.328769469
2015-12-30 00:00:00,0.377651389,0.003204167,833.304444444,0.377651389,0.377651389,0.436322222,0.003204167,-0.000000000,60.001135350,833.304444444,123.116122792,123.096173069
2015-12-29 23:00:00,0.427466111,0.002270833,827.043055556,0.427466111,0.427466111,0.514051111,0.002270833,-0.000000000,60.000467850,827.043055556,122.765158053,122.745648052
2015-12-29 22:00:00,0.423660833,0.002135278,812.491666667,0.423660833,0.423660833,0.514358611,0.002135278,-0.000000000,60.009803961,812.491666667,122.325144977,122.304793865
2015-12-29 21:00:00,0.296337222,0.002932778,835.786944444,0.296337222,0.296337222,0.351293056,0.002932778,-0.000000000,60.009845350,835.786944444,122.174873581,122.154195802
2015-12-29 20:00:00,0.420891111,0.001944722,822.434444444,0.420889722,0.420889722,0.513896667,0.001944722,0.000001389,59.996711739,822.434444444,121.877392733,121.857941899
2015-12-29 19:00:00,0.248013889,0.002902222,810.545555556,0.248013889,0.248013889,0.303739167,0.002902222,-0.000000000,59.982026460,810.545555556,121.650520223,121.630922722
2015-12-29 18:00:00,0.471080833,0.014819444,836.945277778,0.471080833,0.471080833,0.567683611,0.014819444,-0.000000000,59.975767015,836.945277778,122.446164705,122.427836648
2015-12-29 17:00:00,0.284930833,0.355678611,830.376388889,0.284930833,0.284930833,0.339943889,0.355678611,-0.000000000,59.986707294,830.376388889,123.465618364,123.448480030
2015-12-29 16:00:00,0.326092778,0.858813056,836.644166667,0.326092778,0.326092778,0.385728333,0.858813056,-0.000000000,60.000937294,836.644166667,123.827271993,123.810679214
2015-12-29 15:00:00,0.321983889,1.199803333,839.898888889,0.321983889,0.321983889,0.379542778,1.199803333,-0.000000000,60.007802295,839.898888889,123.893855051,123.874018384
2015-12-29 14:00:00,0.441235556,1.291210278,826.412500000,0.441235556,0.441235556,0.537238333,1.291210278,-0.000000000,60.000862850,826.412500000,123.701203653,123.682375597
2015-12-29 13:00:00,0.288902222,1.123776389,821.545833333,0.288902222,0.288902222,0.349926944,1.123776389,-0.000000000,60.009096461,821.545833333,123.621219483,123.603020037
2015-12-29 12:00:00,0.296713889,0.769321944,815.790277778,0.296713889,0.296713889,0.361351944,0.769321944,-0.000000000,59.998398405,815.790277778,123.508255311,123.490596143
2015-12-29 11:00:00,0.408987778,0.364391667,833.123611111,0.408987778,0.408987778,0.488787222,0.364391667,-0.000000000,59.999413961,833.123611111,123.508582533,123.489810865
2015-12-29 10:00:00,0.372465000,0.177821111,825.244444444,0.372465000,0.372465000,0.451850833,0.177821111,-0.000000000,59.987839794,825.244444444,122.997565564,122.976769730
2015-12-29 09:00:00,0.514875000,0.013342222,825.423333333,0.514857778,0.514857778,0.622445556,0.013342222,0.000017222,59.993168127,825.423333333,122.791439443,122.770547220
2015-12-29 08:00:00,0.314758056,0.002800000,825.059722222,0.314758056,0.314758056,0.377827778,0.002800000,-0.000000000,59.991316183,825.059722222,122.119217745,122.099257188
2015-12-29 07:00:00,0.508787500,0.001982778,833.940833333,0.508786944,0.508786944,0.613017222,0.001982778,0.000000556,59.990414516,833.940833333,122.457304150,122.436617482
2015-12-29 06:00:00,0.398296111,0.002399722,801.190555556,0.398296111,0.398296111,0.493468333,0.002399722,-0.000000000,59.992803961,801.190555556,122.967353063,122.947159173
2015-12-29 05:00:00,0.366987500,0.002736944,811.575000000,0.366987500,0.366987500,0.445572778,0.002736944,-0.000000000,59.993228405,811.575000000,123.252011132,123.228919186
2015-12-29 04:00:00,0.436078611,0.002273333,826.282222222,0.436078611,0.436078611,0.532121944,0.002273333,-0.000000000,59.997765072,826.282222222,123.462781975,123.440676974
2015-12-29 03:00:00,0.316162222,0.003101389,829.988888889,0.316162222,0.316162222,0.374598333,0.003101389,-0.000000000,59.998727572,829.988888889,123.534836979,123.513545867
2015-12-29 02:00:00,0.425440000,0.002392222,829.888055556,0.425440000,0.425440000,0.510226111,0.002392222,-0.000000000,60.008492295,829.888055556,123.702941431,123.682351152
2015-12-29 01:00:00,0.409541111,0.002397500,811.203055556,0.409541111,0.409541111,0.499135000,0.002397500,-0.000000000,60.005717017,811.203055556,123.435590307,123.413881417
2015-12-29 00:00:00,0.285395000,0.003091944,823.680277778,0.285395000,0.285395000,0.339464167,0.003091944,-0.000000000,60.002304517,823.680277778,123.013945287,122.993903064
2015-12-28 23:00:00,0.416068056,0.002174167,827.386666667,0.416068056,0.416068056,0.505547778,0.002174167,-0.000000000,59.991356183,827.386666667,122.722573885,122.701709439
2015-12-28 22:00:00,0.422070833,0.002090278,826.603888889,0.422070556,0.422070556,0.509789722,0.002090278,0.000000278,60.007063961,826.603888889,122.251701084,122.230703583
2015-12-28 21:00:00,0.244905833,0.003073333,809.785833333,0.244905833,0.244905833,0.297345000,0.003073333,-0.000000000,60.002620072,809.785833333,121.959611348,121.939352181
2015-12-28 20:00:00,0.261774444,0.003064444,812.084444444,0.261774444,0.261774444,0.316982222,0.003064444,-0.000000000,60.010785628,812.084444444,121.788454951,121.768506061
2015-12-28 19:00:00,0.280333056,0.002989722,835.018333333,0.280333056,0.280333056,0.331870556,0.002989722,-0.000000000,59.980224238,835.018333333,121.442795213,121.422518267
2015-12-28 18:00:00,0.262666111,0.003293056,818.232222222,0.262666111,0.262666111,0.316857500,0.003293056,-0.000000000,59.983517571,818.232222222,122.530983320,122.511880819
2015-12-28 17:00:00,0.314382222,0.297356111,831.848611111,0.314382222,0.314382222,0.372024444,0.297356111,-0.000000000,59.989653405,831.848611111,123.900222829,123.880588662
2015-12-28 16:00:00,0.333271389,0.626270833,842.363611111,0.333271389,0.333271389,0.392501944,0.626270833,-0.000000000,59.990653961,842.363611111,124.069777004,124.050310892
2015-12-28 15:00:00,0.321964722,0.795080278,825.620277778,0.321964722,0.321964722,0.385687222,0.795080278,-0.000000000,59.998136461,825.620277778,124.054653948,124.034342280
2015-12-28 14:00:00,0.335017500,0.354596389,832.530833333,0.335017500,0.335017500,0.397402778,0.354596389,-0.000000000,60.002968406,832.530833333,123.658229207,123.639775873
2015-12-28 13:00:00,0.341503889,0.189845833,842.686388889,0.341503889,0.341503889,0.402685556,0.189845833,-0.000000000,60.011314239,842.686388889,123.541188090,123.523377811
2015-12-28 12:00:00,0.330065556,0.130926667,830.271944444,0.330065556,0.330065556,0.392593333,0.130926667,-0.000000000,60.017617573,830.271944444,123.393556139,123.374772527
2015-12-28 11:00:00,0.327054722,0.065276389,831.219444444,0.327054722,0.327054722,0.390528611,0.065276389,-0.000000000,60.007882850,831.219444444,123.364880304,123.346095025
2015-12-28 10:00:00,0.422180278,0.012253611,826.795000000,0.422168889,0.422168889,0.506895556,0.012253611,0.000011389,59.994163683,826.795000000,123.157136683,123.137295293
2015-12-28 09:00:00,0.497422222,0.001995556,830.243888889,0.497421944,0.497421944,0.602780556,0.001995556,0.000000278,59.985173405,830.243888889,122.833043056,122.812772500
2015-12-28 08:00:00,0.654471667,0.001159167,819.112500000,0.654470833,0.654470833,0.797640833,0.001159167,0.000000833,59.988222016,819.112500000,122.625764713,122.606157768
2015-12-28 07:00:00,0.509750833,0.001868611,818.894444444,0.509750556,0.509750556,0.621661667,0.001868611,0.000000278,59.981435627,818.894444444,122.343511922,122.323687477
2015-12-28 06:00:00,0.531748056,0.001896111,832.256388889,0.531748056,0.531748056,0.641931389,0.001896111,-0.000000000,59.990051183,832.256388889,122.779888610,122.758997220
2015-12-28 05:00:00,0.493789722,0.002098889,810.004722222,0.493789722,0.493789722,0.602890278,0.002098889,-0.000000000,59.991814238,810.004722222,123.149402238,123.126933348
2015-12-28 04:00:00,0.534800000,0.001857778,825.254166667,0.534799722,0.534799722,0.642253889,0.001857778,0.000000278,59.999360072,825.254166667,123.282740578,123.259678632
2015-12-28 03:00:00,0.477780000,0.002055556,826.189166667,0.477780000,0.477780000,0.583824167,0.002055556,-0.000000000,60.001578961,826.189166667,123.385593083,123.362563637
2015-12-28 02:00:00,0.620471389,0.001270000,821.658055556,0.620471389,0.620471389,0.752015556,0.001270000,-0.000000000,60.007462017,821.658055556,123.150272516,123.129001682
2015-12-28 01:00:00,0.599511389,0.001200000,816.065000000,0.599511111,0.599511111,0.732805278,0.001200000,0.000000278,60.007167295,816.065000000,123.593561704,123.571096703
2015-12-28 00:00:00,0.601441389,0.001241667,817.847777778,0.601440000,0.601440000,0.733765278,0.001241667,0.000001389,60.013841184,817.847777778,123.112329736,123.091643902
2015-12-27 23:00:00,0.558864722,0.001477500,818.276388889,0.558864167,0.558864167,0.676145278,0.001477500,0.000000556,60.003718683,818.276388889,122.790800554,122.770496942
2015-12-27 22:00:00,0.253524444,0.003042778,815.890833333,0.253524444,0.253524444,0.305712222,0.003042778,-0.000000000,60.005246461,815.890833333,121.998735239,121.977613571
2015-12-27 21:00:00,0.481334444,0.001926667,826.450000000,0.481334444,0.481334444,0.580195000,0.001926667,-0.000000000,60.000117850,826.450000000,121.954903015,121.933839403
2015-12-27 20:00:00,0.262532222,0.002930833,824.541388889,0.262532222,0.262532222,0.315410833,0.002930833,-0.000000000,59.999882017,824.541388889,121.451649102,121.430348823
2015-12-27 19:00:00,0.420085278,0.001960556,802.995833333,0.420085278,0.420085278,0.523415000,0.001960556,-0.000000000,59.990285905,802.995833333,121.668381612,121.647566056
2015-12-27 18:00:00,0.273919167,0.003073333,833.331944444,0.273919167,0.273919167,0.321702222,0.003073333,-0.000000000,59.994486183,833.331944444,122.314211365,122.294618031
2015-12-27 17:00:00,0.437291667,0.006022500,836.973333333,0.437021111,0.437021111,0.526514722,0.006022500,0.000270556,59.985835905,836.973333333,123.093000013,123.074465290
2015-12-27 16:00:00,0.356005278,0.059440278,845.906666667,0.355998056,0.355998056,0.419107778,0.059440278,0.000007222,60.005292017,845.906666667,123.505911144,123.487655588
2015-12-27 15:00:00,0.322341111,0.094586667,834.502777778,0.322341111,0.322341111,0.382709722,0.094586667,-0.000000000,60.013455906,834.502777778,123.702628931,123.684007819
2015-12-27 14:00:00,0.320650000,0.103509167,844.136666667,0.320650000,0.320650000,0.377753056,0.103509167,-0.000000000,59.993412016,844.136666667,123.422946973,123.404942806
2015-12-27 13:00:00,0.322166944,0.087362778,834.832777778,0.322166944,0.322166944,0.384388056,0.087362778,-0.000000000,60.000055072,834.832777778,123.112336681,123.094038624
2015-12-27 12:00:00,0.420491389,0.064163056,890.981666667,0.420491389,0.420491389,0.468528611,0.064163056,-0.000000000,60.014009795,890.981666667,122.991632231,122.972844174
2015-12-27 11:00:00,0.484900833,0.031775556,852.320833333,0.484884722,0.484884722,0.558299167,0.031775556,0.000016111,60.018936740,852.320833333,123.021431121,123.001858620
2015-12-27 10:00:00,0.445306667,0.002353611,835.868055556,0.445305278,0.445305278,0.529518889,0.002353611,0.000001389,59.998133128,835.868055556,123.073780846,123.051549734
2015-12-27 09:00:00,0.504158333,0.001989167,835.793611111,0.504156944,0.504156944,0.601403889,0.001989167,0.000001389,59.982489793,835.793611111,122.882647503,122.860623058
2015-12-27 08:00:00,0.362760556,0.002690278,833.918888889,0.362760556,0.362760556,0.431917500,0.002690278,-0.000000000,59.977268127,833.918888889,122.649922770,122.628753325
2015-12-27 07:00:00,0.549696667,0.001826944,827.841111111,0.549695833,0.549695833,0.657839444,0.001826944,0.000000833,59.983227849,827.841111111,122.935531950,122.914908338
2015-12-27 06:00:00,0.344584167,0.002933056,839.352500000,0.344584167,0.344584167,0.405729444,0.002933056,-0.000000000,59.983941460,839.352500000,123.166029739,123.142217793
2015-12-27 05:00:00,0.546519722,0.001855833,834.783055556,0.546519167,0.546519167,0.658282500,0.001855833,0.000000556,59.983295905,834.783055556,123.220595575,123.197052240
2015-12-27 04:00:00,0.342920556,0.002681389,822.081111111,0.342920556,0.342920556,0.413239722,0.002681389,-0.000000000,59.983476738,822.081111111,123.181405295,123.156882794
2015-12-27 03:00:00,0.423846389,0.002219444,821.282222222,0.423846389,0.423846389,0.511037500,0.002219444,-0.000000000,59.993587016,821.282222222,123.583185870,123.558640313
2015-12-27 02:00:00,0.436056111,0.002365278,828.127222222,0.436056111,0.436056111,0.525067778,0.002365278,-0.000000000,60.008722850,828.127222222,123.514903367,123.490668921
2015-12-27 01:00:00,0.390333056,0.002655833,836.573888889,0.390333056,0.390333056,0.462648056,0.002655833,-0.000000000,60.006812572,836.573888889,123.151338072,123.129170848
2015-12-27 00:00:00,0.367646111,0.002620278,842.396111111,0.367646111,0.367646111,0.433432222,0.002620278,-0.000000000,60.011096461,842.396111111,122.920726116,122.898645560
2015-12-26 23:00:00,0.419358889,0.002286944,815.161666667,0.419358889,0.419358889,0.504804444,0.002286944,-0.000000000,60.009381184,815.161666667,122.241193028,122.220914694
2015-12-26 22:00:00,0.433723333,0.002186944,836.329722222,0.433723056,0.433723056,0.514493333,0.002186944,0.000000278,59.995529239,836.329722222,122.164553858,122.143191635
2015-12-26 21:00:00,0.324478056,0.002910000,837.195277778,0.324478056,0.324478056,0.382933333,0.002910000,-0.000000000,60.004233128,837.195277778,122.175312747,122.153924413
2015-12-26 20:00:00,0.398069444,0.002344167,827.915833333,0.398069444,0.398069444,0.477670278,0.002344167,-0.000000000,59.985285349,827.915833333,121.784949951,121.764050506
2015-12-26 19:00:00,0.293837222,0.003087778,829.172222222,0.293837222,0.293837222,0.350919722,0.003087778,-0.000000000,59.982777293,829.172222222,122.013025795,121.992489683
2015-12-26 18:00:00,0.298115000,0.003222778,837.240000000,0.298115000,0.298115000,0.350748056,0.003222778,-0.000000000,59.978303682,837.240000000,122.909233616,122.891077504
2015-12-26 17:00:00,0.326418889,0.003228056,835.452777778,0.326418889,0.326418889,0.385018611,0.003228056,-0.000000000,59.980601738,835.452777778,123.362946693,123.345134470
2015-12-26 16:00:00,0.349583333,0.011126667,847.055277778,0.349001667,0.349001667,0.408984444,0.011126667,0.000581667,60.001359794,847.055277778,123.347335581,123.328716969
2015-12-26 15:00:00,0.343357778,0.035162500,850.378333333,0.343339722,0.343339722,0.401475000,0.035162500,0.000018056,60.018837851,850.378333333,123.343718081,123.326156135
2015-12-26 14:00:00,0.350101389,0.029351667,845.960555556,0.350101389,0.350101389,0.410362778,0.029351667,-0.000000000,60.009123406,845.960555556,123.105525847,123.088826124
2015-12-26 13:00:00,0.359924167,0.010618056,851.542500000,0.359670278,0.359670278,0.416959444,0.010618056,0.000253889,59.992777572,851.542500000,122.809331111,122.791083054
2015-12-26 12:00:00,0.343207778,0.008533056,851.700555556,0.343009722,0.343009722,0.398566667,0.008533056,0.000198056,60.008909239,851.700555556,122.408009147,122.391298869
2015-12-26 11:00:00,0.345148889,0.008564167,845.694166667,0.344934444,0.344934444,0.405065278,0.008564167,0.000214444,60.003452572,845.694166667,122.661730826,122.644180548
2015-12-26 10:00:00,0.351164167,0.002931111,846.086111111,0.351118333,0.351118333,0.411578611,0.002931111,0.000045833,59.994413127,846.086111111,122.940832506,122.923122783
2015-12-26 09:00:00,0.608356389,0.002638056,871.217500000,0.608356389,0.608356389,0.689525833,0.002638056,-0.000000000,59.980042849,871.217500000,122.946187784,122.928323339
2015-12-26 08:00:00,0.938857222,0.002126389,861.216666667,0.938857222,0.938857222,1.082789722,0.002126389,-0.000000000,59.984401182,861.216666667,122.906158060,122.888210004
2015-12-26 07:00:00,0.580685000,0.002585833,837.749444444,0.580685000,0.580685000,0.678338056,0.002585833,-0.000000000,59.975339515,837.749444444,123.141985571,123.120102237
2015-12-26 06:00:00,0.474941111,0.002500833,827.246388889,0.474940833,0.474940833,0.572132778,0.002500833,0.000000278,59.986367849,827.246388889,123.533408645,123.512881978
2015-12-26 05:00:00,0.420356389,0.002602778,809.490555556,0.420356389,0.420356389,0.518730556,0.002602778,-0.000000000,59.970462293,809.490555556,123.579948092,123.559437258
2015-12-26 04:00:00,0.436611111,0.002538611,804.342500000,0.436611111,0.436611111,0.531520278,0.002538611,-0.000000000,59.992495905,804.342500000,123.675027263,123.654601707
2015-12-26 03:00:00,0.513477500,0.002503056,834.880277778,0.513477222,0.513477222,0.606430556,0.002503056,0.000000278,59.999903961,834.880277778,123.666104485,123.644698928
2015-12-26 02:00:00,0.610446667,0.002078056,838.446944444,0.610446667,0.610446667,0.713220833,0.002078056,-0.000000000,60.005496739,838.446944444,123.560433369,123.538464201
2015-12-26 01:00:00,0.537793333,0.002647222,863.148888889,0.537793333,0.537793333,0.611073611,0.002647222,-0.000000000,59.998006183,863.148888889,123.013694176,122.993687509
2015-12-26 00:00:00,1.030802222,0.001322222,917.627500000,1.030801111,1.030801111,1.123653056,0.001322222,0.000001111,60.003970350,917.627500000,122.950314729,122.918246116
2015-12-25 23:00:00,1.154295556,0.002308611,923.449166667,1.154295556,1.154295556,1.248410556,0.002308611,-0.000000000,59.996150627,923.449166667,122.421404981,122.386041646
2015-12-25 22:00:00,3.867725278,-0.000650556,925.466944444,3.866726944,3.866726944,4.045005833,-0.000650556,0.000998333,59.991254794,925.466944444,121.898202734,121.863428844
2015-12-25 21:00:00,1.923541389,0.000766111,936.965555556,1.923316944,1.923316944,2.027414444,0.000766111,0.000224444,59.996208127,936.965555556,121.897196901,121.860621621
2015-12-25 20:00:00,1.289795000,0.002112778,909.976388889,1.289795000,1.289795000,1.410054722,0.002112778,-0.000000000,60.003296739,909.976388889,121.963889682,121.935946903
2015-12-25 19:00:00,1.602079444,0.001102500,933.361666667,1.602067778,1.602067778,1.714757778,0.001102500,0.000011667,59.973545349,933.361666667,122.100851077,122.067642465
2015-12-25 18:00:00,1.100426667,0.006645556,906.423333333,1.100410000,1.100410000,1.209686389,0.006645556,0.000016667,59.986278960,906.423333333,122.284241364,122.254176085
2015-12-25 17:00:00,0.998238611,0.167471111,886.711388889,0.998238611,0.998238611,1.118760000,0.167471111,-0.000000000,59.997032850,886.711388889,123.193473074,123.174068350
2015-12-25 16:00:00,0.921849722,0.340270833,889.454722222,0.921849722,0.921849722,1.033597778,0.340270833,-0.000000000,60.014802851,889.454722222,123.045224733,123.024764732
2015-12-25 15:00:00,1.264677778,0.692576389,912.865833333,1.264677778,1.264677778,1.367875833,0.692576389,-0.000000000,60.002518961,912.865833333,122.524257208,122.496381652
2015-12-25 14:00:00,2.673959167,0.899206944,953.335833333,2.673959167,2.673959167,2.755634722,0.899206944,-0.000000000,60.004430072,953.335833333,122.546719154,122.517739430
2015-12-25 13:00:00,1.993906944,0.480253056,931.021944444,1.993906944,1.993906944,2.094442222,0.480253056,-0.000000000,60.011309239,931.021944444,122.445393871,122.414168592
2015-12-25 12:00:00,1.834879444,0.350259444,936.478333333,1.834879444,1.834879444,1.937090000,0.350259444,-0.000000000,60.009700350,936.478333333,122.440994705,122.407955259
2015-12-25 11:00:00,1.507958611,0.386243889,915.614722222,1.507958611,1.507958611,1.614749167,0.386243889,-0.000000000,60.016312573,915.614722222,122.610542213,122.587483600
2015-12-25 10:00:00,1.706850278,0.251871667,913.677222222,1.706850278,1.706850278,1.809161389,0.251871667,-0.000000000,60.006089239,913.677222222,122.563203044,122.544043043
2015-12-25 09:00:00,1.271263056,0.014246389,894.869722222,1.271066667,1.271066667,1.366399722,0.014246389,0.000196389,60.006288683,894.869722222,122.744182497,122.724526940
2015-12-25 08:00:00,0.570896111,0.002123056,824.986944444,0.570895833,0.570895833,0.695903889,0.002123056,0.000000278,59.989643683,824.986944444,122.721866385,122.705019162
2015-12-25 07:00:00,0.642698333,0.001933611,813.745555556,0.642698333,0.642698333,0.779154167,0.001933611,-0.000000000,59.979200627,813.745555556,123.038401955,123.020435565
