"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-12-31 23:00:00,0.624362778,-0.003184444,0.624362778,-0.003184444,-0.000000000
2015-12-31 22:00:00,0.779658333,-0.003216111,0.779658333,-0.003216111,-0.000000000
2015-12-31 21:00:00,0.826458333,-0.003207778,0.826458333,-0.003207778,-0.000000000
2015-12-31 20:00:00,0.741154444,-0.003184167,0.741154444,-0.003184167,-0.000000000
2015-12-31 19:00:00,0.681630833,-0.009337778,0.681616111,-0.009337778,0.000014722
2015-12-31 18:00:00,0.577669444,0.062481944,0.507947500,0.062481944,0.069721944
2015-12-31 17:00:00,0.470123611,0.843008889,-0.372885278,0.843008889,0.843008889
2015-12-31 16:00:00,0.563382222,3.451626389,-2.888244167,3.451626389,3.451626389
2015-12-31 15:00:00,0.609465833,4.296601667,-3.687135833,4.296601667,4.296601667
2015-12-31 14:00:00,0.667865833,3.450819722,-2.782953889,3.450819722,3.450819722
2015-12-31 13:00:00,0.657479444,4.004686944,-3.347207500,4.004686944,4.004686944
2015-12-31 12:00:00,0.595733611,3.873693889,-3.277960278,3.873693889,3.873693889
2015-12-31 11:00:00,0.672056944,2.132630000,-1.460573056,2.132630000,2.132630000
2015-12-31 10:00:00,0.567573611,1.037348333,-0.469774722,1.037348333,1.037348333
2015-12-31 09:00:00,0.589756944,0.051439722,0.534304444,0.051439722,0.055452500
2015-12-31 08:00:00,0.614570833,-0.003194167,0.614570833,-0.003194167,-0.000000000
2015-12-31 07:00:00,0.586229722,-0.003200833,0.586229722,-0.003200833,-0.000000000
2015-12-31 06:00:00,0.625686944,-0.003216111,0.625686944,-0.003216111,-0.000000000
2015-12-31 05:00:00,0.550621111,-0.003231389,0.550621111,-0.003231389,-0.000000000
2015-12-31 04:00:00,0.573935278,-0.003263611,0.573935278,-0.003263611,-0.000000000
2015-12-31 03:00:00,0.627810833,-0.003215278,0.627810833,-0.003215278,-0.000000000
2015-12-31 02:00:00,0.596680000,-0.003316944,0.596680000,-0.003316944,-0.000000000
2015-12-31 01:00:00,0.618154444,-0.003222222,0.618154444,-0.003222222,-0.000000000
2015-12-31 00:00:00,0.601364167,-0.003207778,0.601364167,-0.003207778,-0.000000000
2015-12-30 23:00:00,0.670695556,-0.003199444,0.670695556,-0.003199444,-0.000000000
2015-12-30 22:00:00,0.813951667,-0.003192500,0.813951667,-0.003192500,-0.000000000
2015-12-30 21:00:00,0.864846667,-0.003204167,0.864846667,-0.003204167,-0.000000000
2015-12-30 20:00:00,0.720611389,-0.003166111,0.720611389,-0.003166111,-0.000000000
2015-12-30 19:00:00,0.727019444,-0.008560278,0.727000833,-0.008560278,0.000018611
2015-12-30 18:00:00,0.519806111,0.044184722,0.468021111,0.044184722,0.051785000
2015-12-30 17:00:00,0.512495278,1.325377778,-0.812882500,1.325377778,1.325377778
2015-12-30 16:00:00,0.567645278,3.457234722,-2.889589444,3.457234722,3.457234722
2015-12-30 15:00:00,0.604568611,4.225593611,-3.621025000,4.225593611,4.225593611
2015-12-30 14:00:00,0.659819444,4.503652778,-3.843833333,4.503652778,4.503652778
2015-12-30 13:00:00,0.671220833,4.475596111,-3.804375278,4.475596111,4.475596111
2015-12-30 12:00:00,0.654230833,3.484745556,-2.830514722,3.484745556,3.484745556
2015-12-30 11:00:00,0.528993611,1.966819167,-1.437825556,1.966819167,1.966819167
2015-12-30 10:00:00,0.611825000,0.890807500,-0.278982500,0.890807500,0.890807500
2015-12-30 09:00:00,0.633553056,0.032998056,0.597613611,0.032998056,0.035939444
2015-12-30 08:00:00,0.657463056,-0.003226389,0.657463056,-0.003226389,-0.000000000
2015-12-30 07:00:00,0.536070833,-0.003206111,0.536070833,-0.003206111,-0.000000000
2015-12-30 06:00:00,0.636988611,-0.003228889,0.636988611,-0.003228889,-0.000000000
2015-12-30 05:00:00,0.596020278,-0.003245833,0.596020278,-0.003245833,-0.000000000
2015-12-30 04:00:00,0.639086667,-0.003234722,0.639086667,-0.003234722,-0.000000000
2015-12-30 03:00:00,0.655410556,-0.003231667,0.655410556,-0.003231667,-0.000000000
2015-12-30 02:00:00,0.530291111,-0.003194722,0.530291111,-0.003194722,-0.000000000
2015-12-30 01:00:00,0.605184167,-0.003303889,0.605184167,-0.003303889,-0.000000000
2015-12-30 00:00:00,0.605036389,-0.003235000,0.605036389,-0.003235000,-0.000000000
2015-12-29 23:00:00,0.657298889,-0.003223611,0.657298889,-0.003223611,-0.000000000
2015-12-29 22:00:00,0.807146111,-0.003240000,0.807146111,-0.003240000,-0.000000000
2015-12-29 21:00:00,0.839798333,-0.003222500,0.839798333,-0.003222500,-0.000000000
2015-12-29 20:00:00,0.750144444,-0.003166389,0.750144444,-0.003166389,-0.000000000
2015-12-29 19:00:00,0.775889444,-0.008485833,0.775876389,-0.008485833,0.000013056
2015-12-29 18:00:00,0.441696389,0.133961667,0.299983889,0.133961667,0.141712500
2015-12-29 17:00:00,0.541018889,1.981371667,-1.440352778,1.981371667,1.981371667
2015-12-29 16:00:00,0.610491667,3.656305000,-3.045813333,3.656305000,3.656305000
2015-12-29 15:00:00,0.606677778,4.329063611,-3.722385833,4.329063611,4.329063611
2015-12-29 14:00:00,0.603331667,4.589876944,-3.986545278,4.589876944,4.589876944
2015-12-29 13:00:00,0.658677500,4.283585556,-3.624908056,4.283585556,4.283585556
2015-12-29 12:00:00,0.669278611,2.898214444,-2.228935833,2.898214444,2.898214444
2015-12-29 11:00:00,0.611565278,3.144917778,-2.533352500,3.144917778,3.144917778
2015-12-29 10:00:00,0.673182500,1.451156389,-0.777973889,1.451156389,1.451156389
2015-12-29 09:00:00,0.563651111,0.223448333,0.337770000,0.223448333,0.225881111
2015-12-29 08:00:00,0.704027222,-0.003179167,0.704027222,-0.003179167,-0.000000000
2015-12-29 07:00:00,0.499222500,-0.003175833,0.499222500,-0.003175833,-0.000000000
2015-12-29 06:00:00,0.609420556,-0.003211111,0.609420556,-0.003211111,-0.000000000
2015-12-29 05:00:00,0.625138611,-0.003227222,0.625138611,-0.003227222,-0.000000000
2015-12-29 04:00:00,0.525617500,-0.003246389,0.525617500,-0.003246389,-0.000000000
2015-12-29 03:00:00,0.651054167,-0.003190278,0.651054167,-0.003190278,-0.000000000
2015-12-29 02:00:00,0.543592500,-0.003193611,0.543592500,-0.003193611,-0.000000000
2015-12-29 01:00:00,0.643294444,-0.003205833,0.643294444,-0.003205833,-0.000000000
2015-12-29 00:00:00,0.564180000,-0.003181944,0.564180000,-0.003181944,-0.000000000
2015-12-28 23:00:00,0.646046111,-0.003173611,0.646046111,-0.003173611,-0.000000000
2015-12-28 22:00:00,0.856456944,-0.003198056,0.856456944,-0.003198056,-0.000000000
2015-12-28 21:00:00,0.772791389,-0.003160278,0.772791389,-0.003160278,-0.000000000
2015-12-28 20:00:00,0.733533056,-0.003168333,0.733533056,-0.003168333,-0.000000000
2015-12-28 19:00:00,0.691506944,-0.006880556,0.691491389,-0.006880556,0.000015556
2015-12-28 18:00:00,0.631851944,0.016802222,0.604661111,0.016802222,0.027190833
2015-12-28 17:00:00,0.478190278,1.038585000,-0.560394722,1.038585000,1.038585000
2015-12-28 16:00:00,0.550406111,2.384997500,-1.834591389,2.384997500,2.384997500
2015-12-28 15:00:00,0.625699167,3.908369167,-3.282670000,3.908369167,3.908369167
2015-12-28 14:00:00,0.605881111,4.590027222,-3.984146111,4.590027222,4.590027222
2015-12-28 13:00:00,0.607327500,4.504664722,-3.897337222,4.504664722,4.504664722
2015-12-28 12:00:00,0.636539167,4.064773333,-3.428234167,4.064773333,4.064773333
2015-12-28 11:00:00,0.670161667,3.121433056,-2.451271389,3.121433056,3.121433056
2015-12-28 10:00:00,0.580967778,1.325156111,-0.744188333,1.325156111,1.325156111
2015-12-28 09:00:00,0.686734722,0.193737778,0.490265833,0.193737778,0.196468889
2015-12-28 08:00:00,0.635478333,-0.003200556,0.635478333,-0.003200556,-0.000000000
2015-12-28 07:00:00,0.613565833,-0.003167500,0.613565833,-0.003167500,-0.000000000
2015-12-28 06:00:00,0.705496389,-0.003280000,0.705496389,-0.003280000,-0.000000000
2015-12-28 05:00:00,0.537720833,-0.003330000,0.537720833,-0.003330000,-0.000000000
2015-12-28 04:00:00,0.627107500,-0.003336389,0.627107500,-0.003336389,-0.000000000
2015-12-28 03:00:00,0.637035000,-0.003320833,0.637035000,-0.003320833,-0.000000000
2015-12-28 02:00:00,0.626672778,-0.003198333,0.626672778,-0.003198333,-0.000000000
2015-12-28 01:00:00,0.545583611,-0.003192500,0.545583611,-0.003192500,-0.000000000
2015-12-28 00:00:00,0.651303333,-0.003182778,0.651303333,-0.003182778,-0.000000000
2015-12-27 23:00:00,0.632336111,-0.003163333,0.632336111,-0.003163333,-0.000000000
2015-12-27 22:00:00,0.862897500,-0.003125278,0.862897500,-0.003125278,-0.000000000
2015-12-27 21:00:00,0.760530000,-0.003134722,0.760530000,-0.003134722,-0.000000000
2015-12-27 20:00:00,0.780420833,-0.003142222,0.780420833,-0.003142222,-0.000000000
2015-12-27 19:00:00,0.699358889,-0.008521944,0.699344167,-0.008521944,0.000014722
2015-12-27 18:00:00,0.515748333,0.169949444,0.338152222,0.169949444,0.177596111
2015-12-27 17:00:00,0.543267500,1.789656389,-1.246388889,1.789656389,1.789656389
2015-12-27 16:00:00,0.553659444,3.035475278,-2.481815833,3.035475278,3.035475278
2015-12-27 15:00:00,0.554773889,3.007433333,-2.452659444,3.007433333,3.007433333
2015-12-27 14:00:00,0.593027222,2.543283611,-1.950256389,2.543283611,2.543283611
2015-12-27 13:00:00,0.491676944,1.489183889,-0.997506944,1.489183889,1.489183889
2015-12-27 12:00:00,0.445785000,0.464103056,-0.018318056,0.464103056,0.464103056
