"Date & Time","use [kW]","gen [kW]","Power from Grid [kW]","Grid [kW]","Grid+ [kW]","Solar [kW]","Solar+ [kW]","Voltage CT1 [V]","Voltage CT2 [V]","Voltage CT3 [V]"
2015-10-18 05:00:00,18.130729444,-0.480461389,18.130729444,18.130729444,18.130729444,-0.480461389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-18 04:00:00,17.439378611,-0.482640278,17.439378611,17.439378611,17.439378611,-0.482640278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-18 03:00:00,17.545525833,-0.484439444,17.545525833,17.545525833,17.545525833,-0.484439444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-18 02:00:00,17.257197500,-0.478816944,17.257197500,17.257197500,17.257197500,-0.478816944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-18 01:00:00,16.232216944,-0.481065000,16.232216944,16.232216944,16.232216944,-0.481065000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-18 00:00:00,16.713157500,-0.487528056,16.713157500,16.713157500,16.713157500,-0.487528056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 23:00:00,29.021385833,-0.478857778,29.021385833,29.021385833,29.021385833,-0.478857778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 22:00:00,31.988211667,-0.472912222,31.988211667,31.988211667,31.988211667,-0.472912222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 21:00:00,31.680933611,-0.471187500,31.680933611,31.680933611,31.680933611,-0.471187500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 20:00:00,32.490424444,-0.558098889,32.490258056,32.490258056,32.490258056,-0.558098889,0.000166389,-0.000000000,-0.000000000,-0.000000000
2015-10-17 19:00:00,30.034616667,10.715586111,19.345690000,19.319030556,19.345690000,10.715586111,10.715586111,-0.000000000,-0.000000000,-0.000000000
2015-10-17 18:00:00,28.586619167,25.289686389,4.061938333,3.296932778,4.061938333,25.289686389,25.289686389,-0.000000000,-0.000000000,-0.000000000
2015-10-17 17:00:00,30.103523611,47.553065278,1.730592500,-17.449541667,1.730592500,47.553065278,47.553065278,-0.000000000,-0.000000000,-0.000000000
2015-10-17 16:00:00,50.596018611,57.327894722,4.246310556,-6.731876111,4.246310556,57.327894722,57.327894722,-0.000000000,-0.000000000,-0.000000000
2015-10-17 15:00:00,54.356850556,64.363315556,2.648051111,-10.006465000,2.648051111,64.363315556,64.363315556,-0.000000000,-0.000000000,-0.000000000
2015-10-17 14:00:00,53.663936944,60.072849444,2.457666667,-6.408912500,2.457666667,60.072849444,60.072849444,-0.000000000,-0.000000000,-0.000000000
2015-10-17 13:00:00,51.215242778,56.529263889,3.108122222,-5.314021111,3.108122222,56.529263889,56.529263889,-0.000000000,-0.000000000,-0.000000000
2015-10-17 12:00:00,50.426321389,60.652974722,0.001027222,-10.226653333,0.001027222,60.652974722,60.652974722,-0.000000000,-0.000000000,-0.000000000
2015-10-17 11:00:00,49.858592778,47.665755000,4.315681944,2.192837778,4.315681944,47.665755000,47.665755000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 10:00:00,49.450303333,25.210646944,24.239656389,24.239656389,24.239656389,25.210646944,25.210646944,-0.000000000,-0.000000000,-0.000000000
2015-10-17 09:00:00,42.726272500,2.602276111,39.875390278,39.875390278,39.875390278,2.602276111,2.850882222,-0.000000000,-0.000000000,-0.000000000
2015-10-17 08:00:00,37.386452778,-0.469837778,37.386452778,37.386452778,37.386452778,-0.469837778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 07:00:00,36.255051389,-0.473525000,36.255051389,36.255051389,36.255051389,-0.473525000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 06:00:00,22.849787500,-0.485808611,22.849787500,22.849787500,22.849787500,-0.485808611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 05:00:00,22.140322222,-0.482152500,22.140322222,22.140322222,22.140322222,-0.482152500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 04:00:00,22.239023056,-0.482916944,22.239023056,22.239023056,22.239023056,-0.482916944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 03:00:00,21.121812500,-0.484784444,21.121812500,21.121812500,21.121812500,-0.484784444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 02:00:00,22.308329444,-0.485072500,22.308329444,22.308329444,22.308329444,-0.485072500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 01:00:00,21.154768056,-0.480985000,21.154768056,21.154768056,21.154768056,-0.480985000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-17 00:00:00,20.874419722,-0.482310556,20.874419722,20.874419722,20.874419722,-0.482310556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 23:00:00,31.445686111,-0.478057500,31.445686111,31.445686111,31.445686111,-0.478057500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 22:00:00,35.052161667,-0.472063611,35.052161667,35.052161667,35.052161667,-0.472063611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 21:00:00,36.985545556,-0.473605556,36.985545556,36.985545556,36.985545556,-0.473605556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 20:00:00,42.323245556,-0.521705000,42.317894167,42.317894167,42.317894167,-0.521705000,0.005351389,-0.000000000,-0.000000000,-0.000000000
2015-10-16 19:00:00,53.413550278,3.413443889,50.000106389,50.000106389,50.000106389,3.413443889,3.413443889,-0.000000000,-0.000000000,-0.000000000
2015-10-16 18:00:00,52.505572500,12.462020278,40.043552222,40.043552222,40.043552222,12.462020278,12.462020278,-0.000000000,-0.000000000,-0.000000000
2015-10-16 17:00:00,52.690340833,35.768178056,16.922162778,16.922162778,16.922162778,35.768178056,35.768178056,-0.000000000,-0.000000000,-0.000000000
2015-10-16 16:00:00,52.982578056,59.735623333,1.715933333,-6.753045278,1.715933333,59.735623333,59.735623333,-0.000000000,-0.000000000,-0.000000000
2015-10-16 15:00:00,51.665022500,65.668648889,-0.000000000,-14.003626389,-0.000000000,65.668648889,65.668648889,-0.000000000,-0.000000000,-0.000000000
2015-10-16 14:00:00,52.085214722,65.806003889,0.006080278,-13.720789167,0.006080278,65.806003889,65.806003889,-0.000000000,-0.000000000,-0.000000000
2015-10-16 13:00:00,50.461273889,64.501017222,0.005681667,-14.039743333,0.005681667,64.501017222,64.501017222,-0.000000000,-0.000000000,-0.000000000
2015-10-16 12:00:00,50.101218889,61.867895278,-0.000000000,-11.766676389,-0.000000000,61.867895278,61.867895278,-0.000000000,-0.000000000,-0.000000000
2015-10-16 11:00:00,50.192896944,46.753896111,4.528508056,3.439000833,4.528508056,46.753896111,46.753896111,-0.000000000,-0.000000000,-0.000000000
2015-10-16 10:00:00,50.005513056,24.118737222,25.886775833,25.886775833,25.886775833,24.118737222,24.118737222,-0.000000000,-0.000000000,-0.000000000
2015-10-16 09:00:00,48.464765278,2.642430000,45.573679444,45.573679444,45.573679444,2.642430000,2.891085833,-0.000000000,-0.000000000,-0.000000000
2015-10-16 08:00:00,54.777793056,-0.450268889,54.777793056,54.777793056,54.777793056,-0.450268889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 07:00:00,36.604024722,-0.463281944,36.604024722,36.604024722,36.604024722,-0.463281944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 06:00:00,24.406886944,-0.470016111,24.406886944,24.406886944,24.406886944,-0.470016111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 05:00:00,25.716799722,-0.475195556,25.716799722,25.716799722,25.716799722,-0.475195556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 04:00:00,27.103623611,-0.483535833,27.103623611,27.103623611,27.103623611,-0.483535833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 03:00:00,27.160098056,-0.475171389,27.160098056,27.160098056,27.160098056,-0.475171389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 02:00:00,27.303242778,-0.471489722,27.303242778,27.303242778,27.303242778,-0.471489722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 01:00:00,26.284172500,-0.479064167,26.284172500,26.284172500,26.284172500,-0.479064167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-16 00:00:00,26.406469167,-0.469130278,26.406469167,26.406469167,26.406469167,-0.469130278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 23:00:00,46.385783611,-0.457037222,46.385783611,46.385783611,46.385783611,-0.457037222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 22:00:00,60.481507222,-0.456694444,60.481507222,60.481507222,60.481507222,-0.456694444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 21:00:00,60.777236667,-0.452376389,60.777236667,60.777236667,60.777236667,-0.452376389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 20:00:00,62.471462500,-0.112915833,62.218681944,62.218681944,62.218681944,-0.112915833,0.252780556,-0.000000000,-0.000000000,-0.000000000
2015-10-15 19:00:00,57.394030556,13.970725556,43.423305000,43.423305000,43.423305000,13.970725556,13.970725556,-0.000000000,-0.000000000,-0.000000000
2015-10-15 18:00:00,56.221073889,39.092462500,17.128611389,17.128611389,17.128611389,39.092462500,39.092462500,-0.000000000,-0.000000000,-0.000000000
2015-10-15 17:00:00,58.726935000,56.445160278,3.594582778,2.281774722,3.594582778,56.445160278,56.445160278,-0.000000000,-0.000000000,-0.000000000
2015-10-15 16:00:00,58.089591667,65.856500278,0.412590556,-7.766908611,0.412590556,65.856500278,65.856500278,-0.000000000,-0.000000000,-0.000000000
2015-10-15 15:00:00,57.313246667,72.869682500,0.135641389,-15.556435833,0.135641389,72.869682500,72.869682500,-0.000000000,-0.000000000,-0.000000000
2015-10-15 14:00:00,60.930257500,56.007353056,10.225420556,4.922904444,10.225420556,56.007353056,56.007353056,-0.000000000,-0.000000000,-0.000000000
2015-10-15 13:00:00,61.429808056,67.521971111,0.985163889,-6.092163056,0.985163889,67.521971111,67.521971111,-0.000000000,-0.000000000,-0.000000000
2015-10-15 12:00:00,62.561943333,61.761758056,2.454368611,0.800185278,2.454368611,61.761758056,61.761758056,-0.000000000,-0.000000000,-0.000000000
2015-10-15 11:00:00,57.195727222,44.783054167,12.412673056,12.412673056,12.412673056,44.783054167,44.783054167,-0.000000000,-0.000000000,-0.000000000
2015-10-15 10:00:00,55.408518611,23.255824167,32.152694444,32.152694444,32.152694444,23.255824167,23.255824167,-0.000000000,-0.000000000,-0.000000000
2015-10-15 09:00:00,54.932927500,3.151355556,51.568186944,51.568186944,51.568186944,3.151355556,3.364740556,-0.000000000,-0.000000000,-0.000000000
2015-10-15 08:00:00,59.010046389,-0.444923611,59.010046389,59.010046389,59.010046389,-0.444923611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 07:00:00,40.191556667,-0.458145000,40.191556667,40.191556667,40.191556667,-0.458145000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 06:00:00,25.254542500,-0.469425556,25.254542500,25.254542500,25.254542500,-0.469425556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 05:00:00,23.047299444,-0.474732222,23.047299444,23.047299444,23.047299444,-0.474732222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 04:00:00,23.337811667,-0.489463333,23.337811667,23.337811667,23.337811667,-0.489463333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 03:00:00,23.298477222,-0.487941389,23.298477222,23.298477222,23.298477222,-0.487941389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 02:00:00,22.787242222,-0.479838333,22.787242222,22.787242222,22.787242222,-0.479838333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 01:00:00,22.889868056,-0.474488611,22.889868056,22.889868056,22.889868056,-0.474488611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-15 00:00:00,23.009964167,-0.486245833,23.009964167,23.009964167,23.009964167,-0.486245833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 23:00:00,45.399486111,-0.471861111,45.399486111,45.399486111,45.399486111,-0.471861111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 22:00:00,64.042448611,-0.457299722,64.042448611,64.042448611,64.042448611,-0.457299722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 21:00:00,65.590241389,-0.445553333,65.590241389,65.590241389,65.590241389,-0.445553333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 20:00:00,65.417259722,0.307552778,64.698693056,64.698693056,64.698693056,0.307552778,0.718566667,-0.000000000,-0.000000000,-0.000000000
2015-10-14 19:00:00,60.847468056,15.750770278,45.096697778,45.096697778,45.096697778,15.750770278,15.750770278,-0.000000000,-0.000000000,-0.000000000
2015-10-14 18:00:00,62.005236944,38.031909167,23.973327778,23.973327778,23.973327778,38.031909167,38.031909167,-0.000000000,-0.000000000,-0.000000000
2015-10-14 17:00:00,62.155598056,55.722726389,6.674449167,6.432871667,6.674449167,55.722726389,55.722726389,-0.000000000,-0.000000000,-0.000000000
2015-10-14 16:00:00,61.071452222,66.756431111,0.068572222,-5.684978889,0.068572222,66.756431111,66.756431111,-0.000000000,-0.000000000,-0.000000000
2015-10-14 15:00:00,60.100243611,72.651797222,-0.000000000,-12.551553611,-0.000000000,72.651797222,72.651797222,-0.000000000,-0.000000000,-0.000000000
2015-10-14 14:00:00,60.258558889,74.090149722,-0.000000000,-13.831590833,-0.000000000,74.090149722,74.090149722,-0.000000000,-0.000000000,-0.000000000
2015-10-14 13:00:00,59.772049167,70.663199167,-0.000000000,-10.891150000,-0.000000000,70.663199167,70.663199167,-0.000000000,-0.000000000,-0.000000000
2015-10-14 12:00:00,59.114629167,63.197287222,0.407680833,-4.082658056,0.407680833,63.197287222,63.197287222,-0.000000000,-0.000000000,-0.000000000
2015-10-14 11:00:00,57.101170000,49.018064722,8.097229444,8.083105278,8.097229444,49.018064722,49.018064722,-0.000000000,-0.000000000,-0.000000000
2015-10-14 10:00:00,55.516626667,26.913124167,28.603502500,28.603502500,28.603502500,26.913124167,26.913124167,-0.000000000,-0.000000000,-0.000000000
2015-10-14 09:00:00,53.792890556,3.162170556,50.372153611,50.372153611,50.372153611,3.162170556,3.420736944,-0.000000000,-0.000000000,-0.000000000
2015-10-14 08:00:00,56.899049167,-0.447920278,56.899049167,56.899049167,56.899049167,-0.447920278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 07:00:00,39.709413333,-0.473140833,39.709413333,39.709413333,39.709413333,-0.473140833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 06:00:00,21.595840833,-0.489151944,21.595840833,21.595840833,21.595840833,-0.489151944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 05:00:00,19.878160000,-0.489237500,19.878160000,19.878160000,19.878160000,-0.489237500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 04:00:00,19.927088333,-0.487338056,19.927088333,19.927088333,19.927088333,-0.487338056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 03:00:00,19.832492222,-0.484922500,19.832492222,19.832492222,19.832492222,-0.484922500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 02:00:00,19.744512778,-0.488028611,19.744512778,19.744512778,19.744512778,-0.488028611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 01:00:00,19.422413889,-0.479250278,19.422413889,19.422413889,19.422413889,-0.479250278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-14 00:00:00,20.019768889,-0.484230833,20.019768889,20.019768889,20.019768889,-0.484230833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 23:00:00,54.886230000,-0.467404167,54.886230000,54.886230000,54.886230000,-0.467404167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 22:00:00,62.648066111,-0.456013056,62.648066111,62.648066111,62.648066111,-0.456013056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 21:00:00,64.537935556,-0.447207500,64.537935556,64.537935556,64.537935556,-0.447207500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 20:00:00,63.829697778,0.446703611,62.987716389,62.987716389,62.987716389,0.446703611,0.841981389,-0.000000000,-0.000000000,-0.000000000
2015-10-13 19:00:00,61.778995556,16.490984444,45.288011111,45.288011111,45.288011111,16.490984444,16.490984444,-0.000000000,-0.000000000,-0.000000000
2015-10-13 18:00:00,60.654210278,38.594738056,22.059472222,22.059472222,22.059472222,38.594738056,38.594738056,-0.000000000,-0.000000000,-0.000000000
2015-10-13 17:00:00,61.995299167,55.907688889,6.282903056,6.087610278,6.282903056,55.907688889,55.907688889,-0.000000000,-0.000000000,-0.000000000
2015-10-13 16:00:00,64.223680000,67.412539167,0.625200556,-3.188859167,0.625200556,67.412539167,67.412539167,-0.000000000,-0.000000000,-0.000000000
2015-10-13 15:00:00,60.696467222,73.430793056,-0.000000000,-12.734325833,-0.000000000,73.430793056,73.430793056,-0.000000000,-0.000000000,-0.000000000
2015-10-13 14:00:00,59.726506111,75.125361667,-0.000000000,-15.398855556,-0.000000000,75.125361667,75.125361667,-0.000000000,-0.000000000,-0.000000000
2015-10-13 13:00:00,58.641358889,71.298019444,-0.000000000,-12.656660556,-0.000000000,71.298019444,71.298019444,-0.000000000,-0.000000000,-0.000000000
2015-10-13 12:00:00,60.472678889,63.328114167,0.924908889,-2.855435278,0.924908889,63.328114167,63.328114167,-0.000000000,-0.000000000,-0.000000000
2015-10-13 11:00:00,58.296758333,48.931039722,9.418314722,9.365718611,9.418314722,48.931039722,48.931039722,-0.000000000,-0.000000000,-0.000000000
2015-10-13 10:00:00,58.337526667,27.098099444,31.239427222,31.239427222,31.239427222,27.098099444,27.098099444,-0.000000000,-0.000000000,-0.000000000
2015-10-13 09:00:00,56.677990556,3.320867500,53.090400278,53.090400278,53.090400278,3.320867500,3.587590278,-0.000000000,-0.000000000,-0.000000000
2015-10-13 08:00:00,58.856470556,-0.452105278,58.856470556,58.856470556,58.856470556,-0.452105278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 07:00:00,39.067082500,-0.475691389,39.067082500,39.067082500,39.067082500,-0.475691389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 06:00:00,22.765733889,-0.485897778,22.765733889,22.765733889,22.765733889,-0.485897778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 05:00:00,20.009373889,-0.479980833,20.009373889,20.009373889,20.009373889,-0.479980833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 04:00:00,19.610468611,-0.482679722,19.610468611,19.610468611,19.610468611,-0.482679722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 03:00:00,19.394305000,-0.481390833,19.394305000,19.394305000,19.394305000,-0.481390833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 02:00:00,20.226272222,-0.482236389,20.226272222,20.226272222,20.226272222,-0.482236389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 01:00:00,19.050954444,-0.490819167,19.050954444,19.050954444,19.050954444,-0.490819167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-13 00:00:00,20.279674444,-0.485141944,20.279674444,20.279674444,20.279674444,-0.485141944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 23:00:00,45.501054167,-0.473757500,45.501054167,45.501054167,45.501054167,-0.473757500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 22:00:00,64.657598056,-0.459071944,64.657598056,64.657598056,64.657598056,-0.459071944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 21:00:00,64.181748889,-0.454785833,64.181748889,64.181748889,64.181748889,-0.454785833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 20:00:00,63.845951944,0.512420000,62.934593056,62.934593056,62.934593056,0.512420000,0.911358889,-0.000000000,-0.000000000,-0.000000000
2015-10-12 19:00:00,63.464943611,16.790106389,46.674837222,46.674837222,46.674837222,16.790106389,16.790106389,-0.000000000,-0.000000000,-0.000000000
2015-10-12 18:00:00,62.566557222,38.857069444,23.709487778,23.709487778,23.709487778,38.857069444,38.857069444,-0.000000000,-0.000000000,-0.000000000
2015-10-12 17:00:00,63.277161111,55.560614167,7.804988611,7.716546944,7.804988611,55.560614167,55.560614167,-0.000000000,-0.000000000,-0.000000000
2015-10-12 16:00:00,62.717896944,66.327238889,0.536424722,-3.609341944,0.536424722,66.327238889,66.327238889,-0.000000000,-0.000000000,-0.000000000
2015-10-12 15:00:00,62.257731389,72.956355833,-0.000000000,-10.698624444,-0.000000000,72.956355833,72.956355833,-0.000000000,-0.000000000,-0.000000000
2015-10-12 14:00:00,60.519154722,74.132859722,-0.000000000,-13.613705000,-0.000000000,74.132859722,74.132859722,-0.000000000,-0.000000000,-0.000000000
2015-10-12 13:00:00,61.601599722,71.012497222,-0.000000000,-9.410897500,-0.000000000,71.012497222,71.012497222,-0.000000000,-0.000000000,-0.000000000
2015-10-12 12:00:00,61.053993889,63.096218889,0.622345556,-2.042225000,0.622345556,63.096218889,63.096218889,-0.000000000,-0.000000000,-0.000000000
2015-10-12 11:00:00,60.102165556,48.772903611,11.329261944,11.329261944,11.329261944,48.772903611,48.772903611,-0.000000000,-0.000000000,-0.000000000
2015-10-12 10:00:00,54.368645833,26.969009444,27.399636389,27.399636389,27.399636389,26.969009444,26.969009444,-0.000000000,-0.000000000,-0.000000000
2015-10-12 09:00:00,52.771625000,3.279287500,49.235937778,49.235937778,49.235937778,3.279287500,3.535687222,-0.000000000,-0.000000000,-0.000000000
2015-10-12 08:00:00,55.282094444,-0.458981389,55.282094444,55.282094444,55.282094444,-0.458981389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 07:00:00,41.997431944,-0.472082222,41.997431944,41.997431944,41.997431944,-0.472082222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 06:00:00,27.687890278,-0.477618333,27.687890278,27.687890278,27.687890278,-0.477618333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 05:00:00,24.272786667,-0.474098333,24.272786667,24.272786667,24.272786667,-0.474098333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 04:00:00,24.479727500,-0.472368611,24.479727500,24.479727500,24.479727500,-0.472368611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 03:00:00,24.755730556,-0.472301944,24.755730556,24.755730556,24.755730556,-0.472301944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 02:00:00,25.035645000,-0.471966111,25.035645000,25.035645000,25.035645000,-0.471966111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 01:00:00,24.387958056,-0.463943333,24.387958056,24.387958056,24.387958056,-0.463943333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-12 00:00:00,25.667169444,-0.475260833,25.667169444,25.667169444,25.667169444,-0.475260833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 23:00:00,33.665708889,-0.471912222,33.665708889,33.665708889,33.665708889,-0.471912222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 22:00:00,36.146849167,-0.464526667,36.146849167,36.146849167,36.146849167,-0.464526667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 21:00:00,38.206538333,-0.462766944,38.206538333,38.206538333,38.206538333,-0.462766944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 20:00:00,35.592545000,0.133288889,35.055769444,35.055769444,35.055769444,0.133288889,0.536775556,-0.000000000,-0.000000000,-0.000000000
2015-10-11 19:00:00,33.571136944,16.603705000,16.967431944,16.967431944,16.967431944,16.603705000,16.603705000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 18:00:00,35.075604444,38.799506389,1.310063889,-3.723901944,1.310063889,38.799506389,38.799506389,-0.000000000,-0.000000000,-0.000000000
2015-10-11 17:00:00,34.193888889,55.658149167,-0.000000000,-21.464260278,-0.000000000,55.658149167,55.658149167,-0.000000000,-0.000000000,-0.000000000
2015-10-11 16:00:00,35.821758889,67.643117778,-0.000000000,-31.821358889,-0.000000000,67.643117778,67.643117778,-0.000000000,-0.000000000,-0.000000000
2015-10-11 15:00:00,34.316992222,73.010705000,-0.000000000,-38.693712778,-0.000000000,73.010705000,73.010705000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 14:00:00,34.693092500,74.130440000,-0.000000000,-39.437347500,-0.000000000,74.130440000,74.130440000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 13:00:00,34.180894444,70.076610000,-0.000000000,-35.895715556,-0.000000000,70.076610000,70.076610000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 12:00:00,33.247326667,60.321671389,-0.000000000,-27.074344722,-0.000000000,60.321671389,60.321671389,-0.000000000,-0.000000000,-0.000000000
2015-10-11 11:00:00,33.425089444,41.948636111,0.924645278,-8.523546667,0.924645278,41.948636111,41.948636111,-0.000000000,-0.000000000,-0.000000000
2015-10-11 10:00:00,32.880767778,21.595095278,11.477340000,11.285672500,11.477340000,21.595095278,21.595095278,-0.000000000,-0.000000000,-0.000000000
2015-10-11 09:00:00,34.207255278,3.650198056,30.359543333,30.359543333,30.359543333,3.650198056,3.847711944,-0.000000000,-0.000000000,-0.000000000
2015-10-11 08:00:00,36.388506667,-0.483529722,36.388506667,36.388506667,36.388506667,-0.483529722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 07:00:00,38.851980278,-0.486843056,38.851980278,38.851980278,38.851980278,-0.486843056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 06:00:00,27.957404444,-0.485188611,27.957404444,27.957404444,27.957404444,-0.485188611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 05:00:00,25.077167500,-0.491498333,25.077167500,25.077167500,25.077167500,-0.491498333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 04:00:00,24.341393611,-0.487446944,24.341393611,24.341393611,24.341393611,-0.487446944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 03:00:00,25.389831111,-0.490879722,25.389831111,25.389831111,25.389831111,-0.490879722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 02:00:00,25.512026944,-0.493353333,25.512026944,25.512026944,25.512026944,-0.493353333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 01:00:00,24.406831944,-0.491453056,24.406831944,24.406831944,24.406831944,-0.491453056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-11 00:00:00,25.600466111,-0.484354444,25.600466111,25.600466111,25.600466111,-0.484354444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-10 23:00:00,33.470660000,-0.471540833,33.470660000,33.470660000,33.470660000,-0.471540833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-10 22:00:00,36.111233611,-0.466767500,36.111233611,36.111233611,36.111233611,-0.466767500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-10 21:00:00,37.129545833,-0.464360833,37.129545833,37.129545833,37.129545833,-0.464360833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-10-10 20:00:00,36.605154722,0.652552778,35.568568056,35.568568056,35.568568056,0.652552778,1.036586667,-0.000000000,-0.000000000,-0.000000000
