"Date & Time","use [kW]","gen [kW]","SunTalk Production [kW]","Solar City Production [kW]","Grid [kW]","Solar [kW]","Solar- [kW]","Solar City [kW]","Solar City- [kW]"
2015-09-07 05:00:00,0.816901667,-0.008350278,-0.004354722,-0.003995556,0.808551389,-0.004354722,0.004354722,-0.003995556,0.003995556
2015-09-07 04:00:00,0.614804444,-0.008835833,-0.004836111,-0.003999722,0.605968611,-0.004836111,0.004836111,-0.003999722,0.003999722
2015-09-07 03:00:00,1.394244722,-0.007027500,-0.002928889,-0.004098611,1.387081667,-0.002928889,0.003064444,-0.004098611,0.004098611
2015-09-07 02:00:00,1.418669722,-0.007223611,-0.002963333,-0.004260278,1.411033889,-0.002963333,0.003375556,-0.004260278,0.004260278
2015-09-07 01:00:00,1.077516667,-0.007959722,-0.003908333,-0.004051389,1.069304444,-0.003908333,0.004160833,-0.004051389,0.004051389
2015-09-07 00:00:00,1.690007778,-0.006655000,-0.002672222,-0.003982778,1.682668333,-0.002672222,0.003356667,-0.003982778,0.003982778
2015-09-06 23:00:00,3.337752500,-0.003511667,0.000796667,-0.004308333,3.332819167,0.000796667,0.000625000,-0.004308333,0.004308333
2015-09-06 22:00:00,0.963991389,-0.007384444,-0.003560556,-0.003823889,0.956505833,-0.003560556,0.003661667,-0.003823889,0.003823889
2015-09-06 21:00:00,5.223808889,-0.013483611,0.003889444,-0.017373056,5.206102500,0.003889444,0.000319444,-0.017373056,0.017386944
2015-09-06 20:00:00,3.482000556,0.116373889,0.066538889,0.049835000,3.481747222,0.066538889,-0.000000000,0.049835000,0.000253333
2015-09-06 19:00:00,3.973953333,0.663343611,0.419932500,0.243411111,3.973953333,0.419932500,-0.000000000,0.243411111,-0.000000000
2015-09-06 18:00:00,4.714842500,1.219377222,0.674856667,0.544520556,4.714842500,0.674856667,-0.000000000,0.544520556,-0.000000000
2015-09-06 17:00:00,3.869738889,2.476344167,1.457571389,1.018772778,3.869738889,1.457571389,-0.000000000,1.018772778,-0.000000000
2015-09-06 16:00:00,4.433599167,3.315657222,1.858259444,1.457397778,4.433599167,1.858259444,-0.000000000,1.457397778,-0.000000000
2015-09-06 15:00:00,1.260099167,3.789126944,2.009636389,1.779490556,1.260099167,2.009636389,-0.000000000,1.779490556,-0.000000000
2015-09-06 14:00:00,0.450396111,4.027177222,2.043240556,1.983936667,0.450396111,2.043240556,-0.000000000,1.983936667,-0.000000000
2015-09-06 13:00:00,0.474869444,4.013721667,1.964668056,2.049053611,0.474869444,1.964668056,-0.000000000,2.049053611,-0.000000000
2015-09-06 12:00:00,0.455619167,3.817991111,1.796282500,2.021708611,0.455619167,1.796282500,-0.000000000,2.021708611,-0.000000000
2015-09-06 11:00:00,0.342801944,2.913515278,1.288791111,1.624724167,0.342801944,1.288791111,-0.000000000,1.624724167,-0.000000000
2015-09-06 10:00:00,0.417909444,1.717957222,0.700181667,1.017775556,0.417909444,0.700181667,-0.000000000,1.017775556,-0.000000000
2015-09-06 09:00:00,0.363968333,1.045420833,0.297347778,0.748073056,0.363968333,0.297347778,-0.000000000,0.748073056,-0.000000000
2015-09-06 08:00:00,0.497435278,0.026555278,0.006416944,0.020138333,0.489729722,0.006416944,0.004113611,0.020138333,0.003591944
2015-09-06 07:00:00,0.448613056,-0.008974722,-0.004975556,-0.003999167,0.439638333,-0.004975556,0.004975556,-0.003999167,0.003999167
2015-09-06 06:00:00,0.446790000,-0.009620000,-0.005628056,-0.003991944,0.437170000,-0.005628056,0.005628056,-0.003991944,0.003991944
2015-09-06 05:00:00,0.400637500,-0.009562778,-0.005567500,-0.003995278,0.391074722,-0.005567500,0.005567500,-0.003995278,0.003995278
2015-09-06 04:00:00,0.453144444,-0.009424167,-0.005433333,-0.003990833,0.443720278,-0.005433333,0.005433333,-0.003990833,0.003990833
2015-09-06 03:00:00,0.429042500,-0.009030556,-0.005037222,-0.003993333,0.420011944,-0.005037222,0.005037222,-0.003993333,0.003993333
2015-09-06 02:00:00,0.490904444,-0.008732500,-0.004738889,-0.003993611,0.482171944,-0.004738889,0.004738889,-0.003993611,0.003993611
2015-09-06 01:00:00,0.449166389,-0.009384444,-0.005472778,-0.003911667,0.439781944,-0.005472778,0.005472778,-0.003911667,0.003911667
2015-09-06 00:00:00,0.439615556,-0.008295556,-0.004298611,-0.003996944,0.431320000,-0.004298611,0.004298611,-0.003996944,0.003996944
2015-09-05 23:00:00,0.712202222,-0.008198889,-0.004227500,-0.003971389,0.704003333,-0.004227500,0.004227500,-0.003971389,0.003971389
2015-09-05 22:00:00,0.463205833,-0.008163056,-0.004174444,-0.003988611,0.455042778,-0.004174444,0.004174444,-0.003988611,0.003988611
2015-09-05 21:00:00,0.480816389,-0.020360000,-0.005052222,-0.015307778,0.460439167,-0.005052222,0.005052222,-0.015307778,0.015325000
2015-09-05 20:00:00,0.340866667,0.134198889,0.068394722,0.065804167,0.338770278,0.068394722,0.000922778,0.065804167,0.001173611
2015-09-05 19:00:00,0.502291667,0.694548611,0.483973056,0.210575556,0.502291667,0.483973056,-0.000000000,0.210575556,-0.000000000
2015-09-05 18:00:00,0.420922778,2.115405556,1.323148333,0.792257222,0.420922778,1.323148333,-0.000000000,0.792257222,-0.000000000
2015-09-05 17:00:00,0.392893889,2.168399722,1.247014167,0.921385556,0.392893889,1.247014167,-0.000000000,0.921385556,-0.000000000
2015-09-05 16:00:00,0.413588056,2.673701667,1.443721111,1.229980556,0.413588056,1.443721111,-0.000000000,1.229980556,-0.000000000
2015-09-05 15:00:00,0.441837778,2.711728056,1.404952222,1.306775833,0.441837778,1.404952222,-0.000000000,1.306775833,-0.000000000
2015-09-05 14:00:00,0.463446111,3.636484444,1.846405000,1.790079444,0.463446111,1.846405000,-0.000000000,1.790079444,-0.000000000
2015-09-05 13:00:00,0.339807500,3.164948889,1.559546389,1.605402500,0.339807500,1.559546389,-0.000000000,1.605402500,-0.000000000
2015-09-05 12:00:00,0.448678889,3.520730278,1.654986389,1.865743889,0.448678889,1.654986389,-0.000000000,1.865743889,-0.000000000
2015-09-05 11:00:00,0.438096667,2.013522222,0.895782222,1.117740000,0.438096667,0.895782222,-0.000000000,1.117740000,-0.000000000
2015-09-05 10:00:00,0.434202778,1.355723056,0.584264444,0.771458611,0.434202778,0.584264444,-0.000000000,0.771458611,-0.000000000
2015-09-05 09:00:00,0.335155278,0.383204167,0.162184444,0.221019722,0.335155278,0.162184444,-0.000000000,0.221019722,-0.000000000
2015-09-05 08:00:00,0.408693889,-0.005174167,-0.005315278,0.000141111,0.399469444,-0.005315278,0.005469444,0.000141111,0.003755000
2015-09-05 07:00:00,0.413929444,-0.009127778,-0.005136389,-0.003991389,0.404801667,-0.005136389,0.005136389,-0.003991389,0.003991389
2015-09-05 06:00:00,0.474214167,-0.008642778,-0.004643056,-0.003999722,0.465571389,-0.004643056,0.004643056,-0.003999722,0.003999722
2015-09-05 05:00:00,0.462301667,-0.009365000,-0.005373889,-0.003991111,0.452936667,-0.005373889,0.005373889,-0.003991111,0.003991111
2015-09-05 04:00:00,0.383110000,-0.009333333,-0.005343889,-0.003989444,0.373776667,-0.005343889,0.005343889,-0.003989444,0.003989444
2015-09-05 03:00:00,0.466824444,-0.009223889,-0.005249722,-0.003974167,0.457600556,-0.005249722,0.005249722,-0.003974167,0.003974167
2015-09-05 02:00:00,0.388976944,-0.009496944,-0.005508333,-0.003988611,0.379480000,-0.005508333,0.005508333,-0.003988611,0.003988611
2015-09-05 01:00:00,0.526098611,-0.008443056,-0.004459167,-0.003983889,0.517655556,-0.004459167,0.004459167,-0.003983889,0.003983889
2015-09-05 00:00:00,0.407603056,-0.008621667,-0.004747778,-0.003873889,0.398981389,-0.004747778,0.004747778,-0.003873889,0.003873889
2015-09-04 23:00:00,0.440820556,-0.008187222,-0.004675278,-0.003511944,0.432633333,-0.004675278,0.004675278,-0.003511944,0.003511944
2015-09-04 22:00:00,0.406206667,-0.008597778,-0.004964722,-0.003633056,0.397608889,-0.004964722,0.004964722,-0.003633056,0.003633056
2015-09-04 21:00:00,0.436595278,-0.023481667,-0.004537222,-0.018944444,0.413104722,-0.004537222,0.004537222,-0.018944444,0.018953333
2015-09-04 20:00:00,0.470978611,0.084882500,0.043707778,0.041174722,0.469767222,0.043707778,0.000327222,0.041174722,0.000884167
2015-09-04 19:00:00,0.342440278,0.249617500,0.122866667,0.126750833,0.342409722,0.122866667,-0.000000000,0.126750833,0.000030556
2015-09-04 18:00:00,0.421938611,0.554738333,0.288551389,0.266186944,0.421938611,0.288551389,-0.000000000,0.266186944,-0.000000000
2015-09-04 17:00:00,0.429743056,0.843370833,0.410168611,0.433202222,0.429743056,0.410168611,-0.000000000,0.433202222,-0.000000000
2015-09-04 16:00:00,0.529972500,1.810341389,0.963127222,0.847214167,0.529972500,0.963127222,-0.000000000,0.847214167,-0.000000000
2015-09-04 15:00:00,0.427510000,2.569159444,1.337497778,1.231661667,0.427510000,1.337497778,-0.000000000,1.231661667,-0.000000000
2015-09-04 14:00:00,0.456703611,3.372178611,1.712996667,1.659181944,0.456703611,1.712996667,-0.000000000,1.659181944,-0.000000000
2015-09-04 13:00:00,0.444468056,3.616393889,1.767465556,1.848928333,0.444468056,1.767465556,-0.000000000,1.848928333,-0.000000000
2015-09-04 12:00:00,0.334735833,3.540596944,1.663128056,1.877468889,0.334735833,1.663128056,-0.000000000,1.877468889,-0.000000000
2015-09-04 11:00:00,0.414842222,3.361038056,1.479149167,1.881888889,0.414842222,1.479149167,-0.000000000,1.881888889,-0.000000000
2015-09-04 10:00:00,0.383097778,2.237371667,0.831978611,1.405393056,0.383097778,0.831978611,-0.000000000,1.405393056,-0.000000000
2015-09-04 09:00:00,0.498545833,0.277888611,0.069613333,0.208275278,0.497784722,0.069613333,0.000761111,0.208275278,-0.000000000
2015-09-04 08:00:00,0.370591111,-0.000840833,-0.005481944,0.004641111,0.361494444,-0.005481944,0.005481944,0.004641111,0.003614722
2015-09-04 07:00:00,0.405207778,-0.009276944,-0.005326667,-0.003950278,0.395930833,-0.005326667,0.005326667,-0.003950278,0.003950278
2015-09-04 06:00:00,0.462025278,-0.009424722,-0.005513056,-0.003911667,0.452600556,-0.005513056,0.005513056,-0.003911667,0.003911667
2015-09-04 05:00:00,0.371095278,-0.009500833,-0.005509722,-0.003991111,0.361594444,-0.005509722,0.005509722,-0.003991111,0.003991111
2015-09-04 04:00:00,0.499252222,-0.009189444,-0.005229722,-0.003959722,0.490062778,-0.005229722,0.005229722,-0.003959722,0.003959722
2015-09-04 03:00:00,0.471877222,-0.008644167,-0.004645833,-0.003998333,0.463233056,-0.004645833,0.004645833,-0.003998333,0.003998333
2015-09-04 02:00:00,0.472971389,-0.009652500,-0.005684722,-0.003967778,0.463318889,-0.005684722,0.005684722,-0.003967778,0.003967778
2015-09-04 01:00:00,0.388974444,-0.009589167,-0.005647500,-0.003941667,0.379385278,-0.005647500,0.005647500,-0.003941667,0.003941667
2015-09-04 00:00:00,0.422639722,-0.009340556,-0.005408333,-0.003932222,0.413299167,-0.005408333,0.005408333,-0.003932222,0.003932222
2015-09-03 23:00:00,0.462458333,-0.008843611,-0.004908889,-0.003934722,0.453614722,-0.004908889,0.004908889,-0.003934722,0.003934722
2015-09-03 22:00:00,0.441427222,-0.008513889,-0.004754167,-0.003759722,0.432913333,-0.004754167,0.004754167,-0.003759722,0.003759722
2015-09-03 21:00:00,0.510813611,-0.012492222,-0.002389167,-0.010103056,0.495046111,-0.002389167,0.003418056,-0.010103056,0.012349444
2015-09-03 20:00:00,0.345611944,0.314191944,0.170828333,0.143363611,0.345219444,0.170828333,0.000344167,0.143363611,0.000048333
2015-09-03 19:00:00,0.454134444,0.002680556,0.002206111,0.000474444,0.444890833,0.002206111,0.003340556,0.000474444,0.005903056
2015-09-03 18:00:00,0.393311944,0.263234444,0.128518611,0.134715833,0.393308333,0.128518611,0.000003611,0.134715833,-0.000000000
2015-09-03 17:00:00,0.797112500,0.862555278,0.442355278,0.420200000,0.797112500,0.442355278,-0.000000000,0.420200000,-0.000000000
2015-09-03 16:00:00,1.307250833,2.986930833,1.644625556,1.342305278,1.307250833,1.644625556,-0.000000000,1.342305278,-0.000000000
2015-09-03 15:00:00,1.036032778,2.774791944,1.449764167,1.325027778,1.036032778,1.449764167,-0.000000000,1.325027778,-0.000000000
2015-09-03 14:00:00,0.584878333,2.925594167,1.454241389,1.471352778,0.584878333,1.454241389,-0.000000000,1.471352778,-0.000000000
2015-09-03 13:00:00,1.434527778,1.367322778,0.663475278,0.703847500,1.434527778,0.663475278,-0.000000000,0.703847500,-0.000000000
2015-09-03 12:00:00,2.405396944,1.275714722,0.624230000,0.651484722,2.405396944,0.624230000,-0.000000000,0.651484722,-0.000000000
2015-09-03 11:00:00,1.826558056,1.172418889,0.556725833,0.615693056,1.826558056,0.556725833,-0.000000000,0.615693056,-0.000000000
2015-09-03 10:00:00,0.874400278,0.587871944,0.283725833,0.304146111,0.874400278,0.283725833,-0.000000000,0.304146111,-0.000000000
2015-09-03 09:00:00,3.187896944,0.207824167,0.095477222,0.112346944,3.187781944,0.095477222,0.000103333,0.112346944,0.000011667
2015-09-03 08:00:00,0.760490000,-0.007374444,-0.004158333,-0.003216111,0.751376944,-0.004158333,0.004158333,-0.003216111,0.004954722
2015-09-03 07:00:00,0.603120278,-0.008448056,-0.004560278,-0.003887778,0.594672222,-0.004560278,0.004560278,-0.003887778,0.003887778
2015-09-03 06:00:00,1.617517778,-0.006848056,-0.002875556,-0.003972500,1.610230000,-0.002875556,0.003315278,-0.003972500,0.003972500
2015-09-03 05:00:00,0.725499444,-0.008222222,-0.004224444,-0.003997778,0.717277222,-0.004224444,0.004224444,-0.003997778,0.003997778
2015-09-03 04:00:00,1.331729444,-0.007450278,-0.003185833,-0.004264444,1.323787222,-0.003185833,0.003677778,-0.004264444,0.004264444
2015-09-03 03:00:00,1.444549167,-0.007054722,-0.002841389,-0.004213333,1.437016944,-0.002841389,0.003318889,-0.004213333,0.004213333
2015-09-03 02:00:00,1.514093056,-0.006564722,-0.002372778,-0.004191944,1.507029167,-0.002372778,0.002871944,-0.004191944,0.004191944
2015-09-03 01:00:00,3.017121667,-0.004775833,-0.000589167,-0.004186667,3.011247778,-0.000589167,0.001687222,-0.004186667,0.004186667
2015-09-03 00:00:00,1.445836111,-0.007130833,-0.003887500,-0.003243333,1.438705278,-0.003887500,0.003887500,-0.003243333,0.003243333
2015-09-02 23:00:00,2.839820556,-0.004257222,-0.000086111,-0.004171111,2.834269722,-0.000086111,0.001379722,-0.004171111,0.004171111
2015-09-02 22:00:00,1.953106389,-0.005643611,-0.001696667,-0.003946944,1.946512222,-0.001696667,0.002647222,-0.003946944,0.003946944
2015-09-02 21:00:00,4.228974444,-0.014938889,0.002703889,-0.017642778,4.210620278,0.002703889,0.000444444,-0.017642778,0.017909722
2015-09-02 20:00:00,2.490649444,0.125966944,0.071363056,0.054603889,2.490638333,0.071363056,-0.000000000,0.054603889,0.000011111
2015-09-02 19:00:00,6.043668333,0.701522500,0.469818056,0.231704444,6.043668333,0.469818056,-0.000000000,0.231704444,-0.000000000
2015-09-02 18:00:00,4.446598333,1.766461389,1.133458333,0.633003056,4.446598333,1.133458333,-0.000000000,0.633003056,-0.000000000
2015-09-02 17:00:00,4.739122778,2.775472222,1.705501944,1.069970278,4.739122778,1.705501944,-0.000000000,1.069970278,-0.000000000
2015-09-02 16:00:00,3.545822222,3.013362778,1.691402222,1.321960556,3.545822222,1.691402222,-0.000000000,1.321960556,-0.000000000
2015-09-02 15:00:00,1.241571667,3.808498333,2.018447222,1.790051111,1.241571667,2.018447222,-0.000000000,1.790051111,-0.000000000
2015-09-02 14:00:00,6.436484167,3.955501667,2.000778056,1.954723611,6.436484167,2.000778056,-0.000000000,1.954723611,-0.000000000
2015-09-02 13:00:00,1.442187500,3.864798056,1.874573333,1.990224722,1.442187500,1.874573333,-0.000000000,1.990224722,-0.000000000
2015-09-02 12:00:00,0.527929167,3.394078333,1.588604444,1.805473889,0.527929167,1.588604444,-0.000000000,1.805473889,-0.000000000
2015-09-02 11:00:00,0.620479722,2.304700000,1.024244722,1.280455278,0.620479722,1.024244722,-0.000000000,1.280455278,-0.000000000
2015-09-02 10:00:00,1.337191389,2.065728611,0.783521667,1.282206944,1.337191389,0.783521667,-0.000000000,1.282206944,-0.000000000
2015-09-02 09:00:00,0.758593056,0.981770556,0.216892222,0.764878333,0.758593056,0.216892222,-0.000000000,0.764878333,-0.000000000
2015-09-02 08:00:00,0.727883889,0.019207222,-0.001983889,0.021191111,0.720532222,-0.001983889,0.003726667,0.021191111,0.003625000
2015-09-02 07:00:00,0.541834444,-0.008671667,-0.004736389,-0.003935278,0.533162778,-0.004736389,0.004736389,-0.003935278,0.003935278
2015-09-02 06:00:00,2.027595000,-0.006049722,-0.002027778,-0.004021944,2.020775556,-0.002027778,0.002797500,-0.004021944,0.004021944
2015-09-02 05:00:00,0.658323611,-0.008439722,-0.004457500,-0.003982222,0.649883889,-0.004457500,0.004457500,-0.003982222,0.003982222
2015-09-02 04:00:00,0.685181389,-0.008427778,-0.004444167,-0.003983611,0.676753611,-0.004444167,0.004444167,-0.003983611,0.003983611
2015-09-02 03:00:00,2.105382500,-0.005373333,-0.001175278,-0.004198056,2.099178889,-0.001175278,0.002005556,-0.004198056,0.004198056
2015-09-02 02:00:00,0.741202222,-0.007841667,-0.003930000,-0.003911667,0.733292500,-0.003930000,0.003998056,-0.003911667,0.003911667
2015-09-02 01:00:00,2.287165833,-0.005248889,-0.000937500,-0.004311389,2.280896667,-0.000937500,0.001957778,-0.004311389,0.004311389
2015-09-02 00:00:00,0.866842500,-0.007712778,-0.003719722,-0.003993056,0.859129722,-0.003719722,0.003719722,-0.003993056,0.003993056
2015-09-01 23:00:00,3.461415278,-0.003534444,0.001121389,-0.004655833,3.456311389,0.001121389,0.000448056,-0.004655833,0.004655833
2015-09-01 22:00:00,3.236122500,-0.003640556,0.000521111,-0.004161667,3.231131667,0.000521111,0.000829167,-0.004161667,0.004161667
2015-09-01 21:00:00,1.428655833,-0.016917222,-0.001564722,-0.015352500,1.410295833,-0.001564722,0.002526111,-0.015352500,0.015833889
2015-09-01 20:00:00,3.175381389,0.197541111,0.111922222,0.085618889,3.175341389,0.111922222,-0.000000000,0.085618889,0.000040000
2015-09-01 19:00:00,3.642389722,0.795519444,0.563958611,0.231560833,3.642389722,0.563958611,-0.000000000,0.231560833,-0.000000000
2015-09-01 18:00:00,3.207438056,2.123474722,1.366324444,0.757150278,3.207438056,1.366324444,-0.000000000,0.757150278,-0.000000000
2015-09-01 17:00:00,1.952011111,2.712672778,1.657918333,1.054754444,1.952011111,1.657918333,-0.000000000,1.054754444,-0.000000000
2015-09-01 16:00:00,2.282627778,2.469348611,1.370289167,1.099059444,2.282627778,1.370289167,-0.000000000,1.099059444,-0.000000000
2015-09-01 15:00:00,1.746977222,3.894345000,2.046250556,1.848094444,1.746977222,2.046250556,-0.000000000,1.848094444,-0.000000000
2015-09-01 14:00:00,2.993036944,3.976263889,2.010485278,1.965778611,2.993036944,2.010485278,-0.000000000,1.965778611,-0.000000000
2015-09-01 13:00:00,0.683898333,3.927380833,1.914839167,2.012541667,0.683898333,1.914839167,-0.000000000,2.012541667,-0.000000000
2015-09-01 12:00:00,1.813814167,3.681618056,1.728757778,1.952860278,1.813814167,1.728757778,-0.000000000,1.952860278,-0.000000000
2015-09-01 11:00:00,0.422456667,3.180625278,1.398596389,1.782028889,0.422456667,1.398596389,-0.000000000,1.782028889,-0.000000000
2015-09-01 10:00:00,0.532052500,2.259582778,0.839872222,1.419710556,0.532052500,0.839872222,-0.000000000,1.419710556,-0.000000000
2015-09-01 09:00:00,1.676572222,0.981746944,0.212612500,0.769134444,1.676572222,0.212612500,-0.000000000,0.769134444,-0.000000000
2015-09-01 08:00:00,0.938155000,0.017116111,-0.004257500,0.021373611,0.930325556,-0.004257500,0.004354167,0.021373611,0.003475278
2015-09-01 07:00:00,0.488859167,-0.008868333,-0.004911944,-0.003956389,0.479990833,-0.004911944,0.004911944,-0.003956389,0.003956389
2015-09-01 06:00:00,0.822570278,-0.008735556,-0.004767222,-0.003968333,0.813834722,-0.004767222,0.004767222,-0.003968333,0.003968333
2015-09-01 05:00:00,0.821106667,-0.008688333,-0.004694444,-0.003993889,0.812417222,-0.004694444,0.004695556,-0.003993889,0.003993889
2015-09-01 04:00:00,1.822562500,-0.007008611,-0.002933056,-0.004075556,1.815544444,-0.002933056,0.002942500,-0.004075556,0.004075556
2015-09-01 03:00:00,0.683898611,-0.008611944,-0.004629722,-0.003982222,0.675286667,-0.004629722,0.004629722,-0.003982222,0.003982222
2015-09-01 02:00:00,1.859695000,-0.006656111,-0.002615556,-0.004040556,1.852954167,-0.002615556,0.002700278,-0.004040556,0.004040556
2015-09-01 01:00:00,1.928492778,-0.006184167,-0.002140000,-0.004044167,1.922064444,-0.002140000,0.002384167,-0.004044167,0.004044167
2015-09-01 00:00:00,1.163235000,-0.007422222,-0.003419444,-0.004002778,1.155675556,-0.003419444,0.003556667,-0.004002778,0.004002778
2015-08-31 23:00:00,1.127120833,-0.007010278,-0.003187778,-0.003822500,1.120015278,-0.003187778,0.003283056,-0.003822500,0.003822500
2015-08-31 22:00:00,0.777780000,-0.007463333,-0.003605556,-0.003857778,0.770316667,-0.003605556,0.003605556,-0.003857778,0.003857778
2015-08-31 21:00:00,3.094915833,-0.004151944,0.007257500,-0.011409444,3.078452778,0.007257500,0.000760278,-0.011409444,0.015702778
2015-08-31 20:00:00,0.952959444,0.369322222,0.201978889,0.167343333,0.952959444,0.201978889,-0.000000000,0.167343333,-0.000000000
2015-08-31 19:00:00,3.746825000,0.333242500,0.182258333,0.150984167,3.746825000,0.182258333,-0.000000000,0.150984167,-0.000000000
2015-08-31 18:00:00,2.925970833,0.151966389,0.079133333,0.072833056,2.925964722,0.079133333,-0.000000000,0.072833056,0.000006111
2015-08-31 17:00:00,4.590350000,1.854499167,1.031921944,0.822577222,4.590350000,1.031921944,-0.000000000,0.822577222,-0.000000000
2015-08-31 16:00:00,2.451859722,2.158870278,1.133915278,1.024955000,2.451859722,1.133915278,-0.000000000,1.024955000,-0.000000000
2015-08-31 15:00:00,5.613537778,2.815303056,1.467588333,1.347714722,5.613537778,1.467588333,-0.000000000,1.347714722,-0.000000000
2015-08-31 14:00:00,2.748271944,3.524592222,1.797983056,1.726609167,2.748271944,1.797983056,-0.000000000,1.726609167,-0.000000000
2015-08-31 13:00:00,0.622994722,2.683407778,1.313097222,1.370310556,0.622994722,1.313097222,-0.000000000,1.370310556,-0.000000000
2015-08-31 12:00:00,0.771086944,1.898508611,0.916869444,0.981639167,0.771086944,0.916869444,-0.000000000,0.981639167,-0.000000000
2015-08-31 11:00:00,0.634412222,0.908529722,0.452802778,0.455726944,0.634412222,0.452802778,-0.000000000,0.455726944,-0.000000000
2015-08-31 10:00:00,0.877123611,0.954730278,0.440740556,0.513989722,0.877123611,0.440740556,-0.000000000,0.513989722,-0.000000000
2015-08-31 09:00:00,0.878471667,0.469318611,0.194001944,0.275316667,0.878471667,0.194001944,-0.000000000,0.275316667,-0.000000000
2015-08-31 08:00:00,0.701401944,0.013920000,0.005754444,0.008165556,0.694302222,0.005754444,0.003403333,0.008165556,0.003696389
2015-08-31 07:00:00,0.488167500,-0.008759444,-0.004810000,-0.003949444,0.479408056,-0.004810000,0.004810000,-0.003949444,0.003949444
2015-08-31 06:00:00,1.270050000,-0.007372778,-0.003412500,-0.003960278,1.262360278,-0.003412500,0.003729444,-0.003960278,0.003960278
2015-08-31 05:00:00,0.945550556,-0.007541389,-0.003526667,-0.004014722,0.937937500,-0.003526667,0.003598333,-0.004014722,0.004014722
2015-08-31 04:00:00,1.596137500,-0.006587222,-0.002426389,-0.004160833,1.589028611,-0.002426389,0.002948056,-0.004160833,0.004160833
2015-08-31 03:00:00,0.657455556,-0.008473056,-0.004509722,-0.003963333,0.648982500,-0.004509722,0.004509722,-0.003963333,0.003963333
2015-08-31 02:00:00,2.951097778,-0.004243333,0.000206111,-0.004449444,2.945477500,0.000206111,0.001170833,-0.004449444,0.004449444
2015-08-31 01:00:00,1.562404444,-0.006405556,-0.002271111,-0.004134444,1.555498056,-0.002271111,0.002771944,-0.004134444,0.004134444
2015-08-31 00:00:00,2.674559167,-0.004864444,-0.000096111,-0.004768333,2.667958611,-0.000096111,0.001832222,-0.004768333,0.004768333
2015-08-30 23:00:00,1.403622778,-0.006664444,-0.002665833,-0.003998611,1.396685556,-0.002665833,0.002938611,-0.003998611,0.003998611
2015-08-30 22:00:00,3.921863889,-0.003412500,0.000631667,-0.004044167,3.916899444,0.000631667,0.000920278,-0.004044167,0.004044167
2015-08-30 21:00:00,2.278825278,-0.014061667,0.000879722,-0.014941389,2.260915000,0.000879722,0.002181111,-0.014941389,0.015729167
2015-08-30 20:00:00,4.452326389,0.162686667,0.129768889,0.032917778,4.452289722,0.129768889,-0.000000000,0.032917778,0.000036667
2015-08-30 19:00:00,4.201457222,0.928129167,0.767690833,0.160438333,4.201457222,0.767690833,-0.000000000,0.160438333,-0.000000000
2015-08-30 18:00:00,3.514704722,1.917678056,1.280474722,0.637203333,3.514704722,1.280474722,-0.000000000,0.637203333,-0.000000000
2015-08-30 17:00:00,2.024053611,2.593607778,1.592900556,1.000707222,2.024053611,1.592900556,-0.000000000,1.000707222,-0.000000000
2015-08-30 16:00:00,4.556206944,3.347498611,1.880609722,1.466888889,4.556206944,1.880609722,-0.000000000,1.466888889,-0.000000000
2015-08-30 15:00:00,3.740558056,3.827686944,2.027476389,1.800210556,3.740558056,2.027476389,-0.000000000,1.800210556,-0.000000000
2015-08-30 14:00:00,0.733905556,3.992410556,2.020105000,1.972305556,0.733905556,2.020105000,-0.000000000,1.972305556,-0.000000000
2015-08-30 13:00:00,0.601379444,3.894838056,1.894642500,2.000195556,0.601379444,1.894642500,-0.000000000,2.000195556,-0.000000000
2015-08-30 12:00:00,1.877606667,3.578041944,1.673113056,1.904928889,1.877606667,1.673113056,-0.000000000,1.904928889,-0.000000000
2015-08-30 11:00:00,0.941273056,3.146865556,1.373742222,1.773123333,0.941273056,1.373742222,-0.000000000,1.773123333,-0.000000000
2015-08-30 10:00:00,2.125013889,1.995355833,0.745032778,1.250323056,2.125013889,0.745032778,-0.000000000,1.250323056,-0.000000000
2015-08-30 09:00:00,1.276635000,0.897371667,0.222622778,0.674748889,1.276635000,0.222622778,-0.000000000,0.674748889,-0.000000000
2015-08-30 08:00:00,0.609124722,0.022998611,0.000493333,0.022505278,0.601508611,0.000493333,0.004453611,0.022505278,0.003162500
2015-08-30 07:00:00,0.739411111,-0.008935556,-0.005012222,-0.003923333,0.730475556,-0.005012222,0.005012222,-0.003923333,0.003923333
2015-08-30 06:00:00,0.721199444,-0.007775000,-0.003775000,-0.004000000,0.713424444,-0.003775000,0.003775000,-0.004000000,0.004000000
2015-08-30 05:00:00,1.829782222,-0.006435000,-0.002200833,-0.004234167,1.822776944,-0.002200833,0.002771111,-0.004234167,0.004234167
2015-08-30 04:00:00,0.665688056,-0.008534722,-0.004537222,-0.003997500,0.657153333,-0.004537222,0.004537222,-0.003997500,0.003997500
2015-08-30 03:00:00,1.989524722,-0.005953333,-0.001498889,-0.004454444,1.982739444,-0.001498889,0.002330833,-0.004454444,0.004454444
2015-08-30 02:00:00,2.781386944,-0.004946389,-0.000023611,-0.004922778,2.774885833,-0.000023611,0.001578333,-0.004922778,0.004922778
2015-08-30 01:00:00,1.298088889,-0.006766944,-0.002757778,-0.004009167,1.290985000,-0.002757778,0.003094722,-0.004009167,0.004009167
2015-08-30 00:00:00,1.130777222,-0.007101111,-0.003076389,-0.004024722,1.123440833,-0.003076389,0.003311667,-0.004024722,0.004024722
