"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]"
2015-12-30 05:00,0.922057222,-0.000565833,0.922623056,-0.000565833
2015-12-30 04:00,0.912242500,-0.000425000,0.912667500,-0.000425000
2015-12-30 03:00,1.006143333,-0.000820833,1.006964167,-0.000820833
2015-12-30 02:00,0.910057778,-0.000456944,0.910514722,-0.000456944
2015-12-30 01:00,1.060482222,-0.000462500,1.060944722,-0.000462500
2015-12-30 00:00,1.620672500,-0.001236389,1.621908889,-0.001236389
2015-12-29 23:00,2.286647222,-0.001621667,2.288268889,-0.001621667
2015-12-29 22:00,2.839208611,-0.004208333,2.843416944,-0.004208333
2015-12-29 21:00,3.455506944,-0.004884167,3.460391111,-0.004884167
2015-12-29 20:00,2.315489444,-0.001718056,2.317207500,-0.001718056
2015-12-29 19:00,2.682331944,-0.002575000,2.684906944,-0.002575000
2015-12-29 18:00,1.581179444,0.163778333,1.417401111,0.163778333
2015-12-29 17:00,1.081044444,1.794777778,-0.713733333,1.794777778
2015-12-29 16:00,1.324436667,3.195903889,-1.871467222,3.195903889
2015-12-29 15:00,1.542434444,4.046311667,-2.503877222,4.046311667
2015-12-29 14:00,1.285451389,4.351584444,-3.066133056,4.351584444
2015-12-29 13:00,1.706678056,4.215590556,-2.508912500,4.215590556
2015-12-29 12:00,1.296036944,2.568430833,-1.272393889,2.568430833
2015-12-29 11:00,1.164240833,2.954147778,-1.789906944,2.954147778
2015-12-29 10:00,1.112492222,1.818581111,-0.706088889,1.818581111
2015-12-29 09:00,2.187573056,0.174774167,2.012798889,0.174774167
2015-12-29 08:00,1.077567500,-0.000768333,1.078335833,-0.000768333
2015-12-29 07:00,0.934361389,-0.000623056,0.934984444,-0.000623056
2015-12-29 06:00,0.888886389,-0.000368333,0.889254722,-0.000368333
2015-12-29 05:00,0.896531111,-0.000458889,0.896990000,-0.000458889
2015-12-29 04:00,0.922194167,-0.000566111,0.922760278,-0.000566111
2015-12-29 03:00,0.926619444,-0.000526389,0.927145833,-0.000526389
2015-12-29 02:00,1.010567500,-0.000902222,1.011469722,-0.000902222
2015-12-29 01:00,0.913776111,-0.000465556,0.914241667,-0.000465556
2015-12-29 00:00,1.559000000,-0.001141944,1.560141944,-0.001141944
2015-12-28 23:00,2.178911667,-0.001556667,2.180468333,-0.001556667
2015-12-28 22:00,2.530198056,-0.002765556,2.532963611,-0.002765556
2015-12-28 21:00,3.736113333,-0.006303333,3.742416667,-0.006303333
2015-12-28 20:00,3.225817778,-0.003333889,3.229151667,-0.003333889
2015-12-28 19:00,4.183611944,-0.004583056,4.188195000,-0.004583056
2015-12-28 18:00,2.185623056,0.023409167,2.162213889,0.023409167
2015-12-28 17:00,1.087547222,0.984118056,0.103429167,0.984118056
2015-12-28 16:00,1.262895278,2.079589722,-0.816694444,2.079589722
2015-12-28 15:00,1.942513889,3.835280833,-1.892766944,3.835280833
2015-12-28 14:00,2.041176389,4.426449167,-2.385272778,4.426449167
2015-12-28 13:00,1.531911389,4.410638333,-2.878726944,4.410638333
2015-12-28 12:00,1.597972500,4.062045000,-2.464072500,4.062045000
2015-12-28 11:00,2.043611944,3.288806944,-1.245195000,3.288806944
2015-12-28 10:00,1.596156944,1.780125278,-0.183968333,1.780125278
2015-12-28 09:00,1.403866944,0.163526389,1.240340556,0.163526389
2015-12-28 08:00,0.953448889,-0.000542500,0.953991389,-0.000542500
2015-12-28 07:00,0.945751111,-0.000563056,0.946314167,-0.000563056
2015-12-28 06:00,1.004537500,-0.000776944,1.005314444,-0.000776944
2015-12-28 05:00,1.083874444,-0.001045556,1.084920000,-0.001045556
2015-12-28 04:00,1.255476944,-0.000799444,1.256276389,-0.000799444
2015-12-28 03:00,0.939503611,-0.000426667,0.939930278,-0.000426667
2015-12-28 02:00,0.941251944,-0.000453611,0.941705556,-0.000453611
2015-12-28 01:00,1.285800556,-0.000434722,1.286235278,-0.000434722
2015-12-28 00:00,1.832753889,-0.000812778,1.833566667,-0.000812778
2015-12-27 23:00,2.339172222,-0.001206667,2.340378889,-0.001206667
2015-12-27 22:00,3.095633889,-0.001917778,3.097551667,-0.001917778
2015-12-27 21:00,2.790811111,-0.001446389,2.792257500,-0.001446389
2015-12-27 20:00,3.196348333,-0.003126944,3.199475278,-0.003126944
2015-12-27 19:00,3.686191389,-0.004459722,3.690651111,-0.004459722
2015-12-27 18:00,2.153578333,0.224270278,1.929308056,0.224270278
2015-12-27 17:00,1.401641944,1.790753056,-0.389111111,1.790753056
2015-12-27 16:00,1.627433889,3.188886944,-1.561453056,3.188886944
2015-12-27 15:00,1.776302500,4.120228889,-2.343926389,4.120228889
2015-12-27 14:00,1.807694167,4.561033611,-2.753339444,4.561033611
2015-12-27 13:00,1.589738333,4.019794167,-2.430055833,4.019794167
2015-12-27 12:00,1.412700833,3.233135000,-1.820434167,3.233135000
2015-12-27 11:00,1.343166667,2.251420000,-0.908253333,2.251420000
2015-12-27 10:00,1.751769444,1.296253056,0.455516389,1.296253056
2015-12-27 09:00,1.432563611,0.068944167,1.363619444,0.068944167
2015-12-27 08:00,0.894945556,-0.000423333,0.895368889,-0.000423333
2015-12-27 07:00,0.926542500,-0.000558056,0.927100556,-0.000558056
2015-12-27 06:00,0.908972778,-0.000450833,0.909423611,-0.000450833
2015-12-27 05:00,0.897121944,-0.000420556,0.897542500,-0.000420556
2015-12-27 04:00,1.000711667,-0.000854722,1.001566389,-0.000854722
2015-12-27 03:00,0.922703611,-0.000611667,0.923315278,-0.000611667
2015-12-27 02:00,0.954241111,-0.000593056,0.954834167,-0.000593056
2015-12-27 01:00,1.162986111,-0.001697778,1.164683889,-0.001697778
2015-12-27 00:00,1.108830833,-0.000200833,1.109031667,-0.000200833
2015-12-26 23:00,2.011439444,-0.001351389,2.012790833,-0.001351389
2015-12-26 22:00,2.558084444,-0.002903889,2.560988333,-0.002903889
2015-12-26 21:00,3.326874444,-0.003825000,3.330699444,-0.003825000
2015-12-26 20:00,2.816767500,-0.001846667,2.818614167,-0.001846667
2015-12-26 19:00,2.737733611,-0.001930556,2.739664167,-0.001930556
2015-12-26 18:00,1.922083889,0.050469167,1.871614722,0.050469167
2015-12-26 17:00,1.096166944,0.956612222,0.139554722,0.956612222
2015-12-26 16:00,1.088419444,1.051318611,0.037100833,1.051318611
2015-12-26 15:00,1.293165556,0.241440833,1.051724722,0.241440833
2015-12-26 14:00,1.509455278,0.104509444,1.404945833,0.104509444
2015-12-26 13:00,1.047289444,0.081194444,0.966095000,0.081194444
2015-12-26 12:00,1.323142778,0.077672778,1.245470000,0.077672778
2015-12-26 11:00,1.540723056,0.062430000,1.478293056,0.062430000
2015-12-26 10:00,1.614462500,0.037067222,1.577395278,0.037067222
2015-12-26 09:00,1.575100556,-0.002323889,1.577424444,-0.002323889
2015-12-26 08:00,1.665095556,-0.001966944,1.667062500,-0.001966944
2015-12-26 07:00,1.588411944,-0.002404444,1.590816389,-0.002404444
2015-12-26 06:00,1.007351667,-0.001025278,1.008376944,-0.001025278
2015-12-26 05:00,0.889083611,-0.000419167,0.889502778,-0.000419167
2015-12-26 04:00,0.975083611,-0.000773333,0.975856944,-0.000773333
2015-12-26 03:00,1.003043889,-0.000931389,1.003975278,-0.000931389
2015-12-26 02:00,1.103694167,-0.001429722,1.105123889,-0.001429722
2015-12-26 01:00,1.711837222,-0.003364444,1.715201667,-0.003364444
2015-12-26 00:00,2.208642778,-0.002649167,2.211291944,-0.002649167
2015-12-25 23:00,2.511004444,-0.002282500,2.513286944,-0.002282500
2015-12-25 22:00,2.958934167,-0.003194167,2.962128333,-0.003194167
2015-12-25 21:00,4.085942222,-0.004579444,4.090521667,-0.004579444
2015-12-25 20:00,2.798523056,-0.002958333,2.801481389,-0.002958333
2015-12-25 19:00,3.687474167,-0.002204444,3.689678611,-0.002204444
2015-12-25 18:00,3.680208333,0.010070278,3.670138056,0.010070278
2015-12-25 17:00,4.217238056,0.199420556,4.017817500,0.199420556
2015-12-25 16:00,3.163700556,0.755191389,2.408509167,0.755191389
2015-12-25 15:00,2.577010556,0.888444722,1.688565833,0.888444722
2015-12-25 14:00,2.401575278,1.358811111,1.042764167,1.358811111
2015-12-25 13:00,2.375953889,1.136360556,1.239593333,1.136360556
2015-12-25 12:00,2.186142500,0.705175278,1.480967222,0.705175278
2015-12-25 11:00,3.108389722,0.475220556,2.633169167,0.475220556
2015-12-25 10:00,1.791763889,0.227751389,1.564012500,0.227751389
2015-12-25 09:00,2.450979167,0.022874722,2.428104444,0.022874722
2015-12-25 08:00,1.487036944,-0.000964167,1.488001111,-0.000964167
2015-12-25 07:00,0.990354444,-0.000676111,0.991030556,-0.000676111
2015-12-25 06:00,0.976091944,-0.000961944,0.977053889,-0.000961944
2015-12-25 05:00,0.920913056,-0.000674722,0.921587778,-0.000674722
2015-12-25 04:00,0.954770278,-0.000895833,0.955666111,-0.000895833
2015-12-25 03:00,0.974693889,-0.001034722,0.975728611,-0.001034722
2015-12-25 02:00,0.987776111,-0.001082500,0.988858611,-0.001082500
2015-12-25 01:00,1.105260556,-0.000713889,1.105974444,-0.000713889
2015-12-25 00:00,1.634966944,-0.001957222,1.636924167,-0.001957222
2015-12-24 23:00,2.733697778,-0.003676667,2.737374444,-0.003676667
2015-12-24 22:00,3.327622222,-0.004965833,3.332588056,-0.004965833
2015-12-24 21:00,3.776028889,-0.005072500,3.781101389,-0.005072500
2015-12-24 20:00,2.883491667,-0.003332500,2.886824167,-0.003332500
2015-12-24 19:00,5.206771944,-0.003438611,5.210210556,-0.003438611
2015-12-24 18:00,3.917056944,0.036162500,3.880894444,0.036162500
2015-12-24 17:00,1.709125278,0.673639722,1.035485556,0.673639722
2015-12-24 16:00,1.331793056,2.308739167,-0.976946111,2.308739167
2015-12-24 15:00,1.610140000,3.635442222,-2.025302222,3.635442222
2015-12-24 14:00,2.238886111,4.570458333,-2.331572222,4.570458333
2015-12-24 13:00,1.836961667,4.498793889,-2.661832222,4.498793889
2015-12-24 12:00,2.078762778,4.154870556,-2.076107778,4.154870556
2015-12-24 11:00,1.428987222,3.264910000,-1.835922778,3.264910000
2015-12-24 10:00,2.151431389,1.831138889,0.320292500,1.831138889
2015-12-24 09:00,2.117491389,0.186369167,1.931122222,0.186369167
2015-12-24 08:00,1.647593333,-0.002227778,1.649821111,-0.002227778
2015-12-24 07:00,1.323132778,-0.001352222,1.324485000,-0.001352222
2015-12-24 06:00,1.000424722,-0.000758056,1.001182778,-0.000758056
2015-12-24 05:00,1.007571111,-0.000804167,1.008375278,-0.000804167
2015-12-24 04:00,0.996991944,-0.000841667,0.997833611,-0.000841667
2015-12-24 03:00,0.986783889,-0.000834167,0.987618056,-0.000834167
2015-12-24 02:00,1.023226111,-0.000950000,1.024176111,-0.000950000
2015-12-24 01:00,1.039515556,-0.001033611,1.040549167,-0.001033611
2015-12-24 00:00,1.350726111,-0.000818611,1.351544722,-0.000818611
2015-12-23 23:00,2.409660278,-0.002202500,2.411862778,-0.002202500
2015-12-23 22:00,2.599689722,-0.003196667,2.602886389,-0.003196667
2015-12-23 21:00,2.985726389,-0.003688333,2.989414722,-0.003688333
2015-12-23 20:00,2.844611944,-0.002792778,2.847404722,-0.002792778
2015-12-23 19:00,4.158793611,-0.002306667,4.161100278,-0.002306667
2015-12-23 18:00,4.163428611,0.027829722,4.135598889,0.027829722
2015-12-23 17:00,1.789652500,0.213121111,1.576531389,0.213121111
2015-12-23 16:00,1.648124722,0.876873611,0.771251111,0.876873611
2015-12-23 15:00,1.794048056,3.237560278,-1.443512222,3.237560278
2015-12-23 14:00,1.471331389,4.234326389,-2.762995000,4.234326389
2015-12-23 13:00,1.223968611,4.247470278,-3.023501667,4.247470278
2015-12-23 12:00,1.257957500,4.003604167,-2.745646667,4.003604167
2015-12-23 11:00,1.428634444,3.259181944,-1.830547500,3.259181944
2015-12-23 10:00,1.196277222,0.992461667,0.203815556,0.992461667
2015-12-23 09:00,1.373316111,0.057079167,1.316236944,0.057079167
2015-12-23 08:00,1.300788611,-0.000605000,1.301393611,-0.000605000
2015-12-23 07:00,1.000391111,-0.000758889,1.001150000,-0.000758889
2015-12-23 06:00,1.011323611,-0.000869444,1.012193056,-0.000869444
2015-12-23 05:00,1.081917778,-0.001189444,1.083107222,-0.001189444
2015-12-23 04:00,0.975706944,-0.000732778,0.976439722,-0.000732778
2015-12-23 03:00,0.955799444,-0.000704722,0.956504167,-0.000704722
2015-12-23 02:00,1.005197222,-0.000999444,1.006196667,-0.000999444
2015-12-23 01:00,1.185562500,-0.000671667,1.186234167,-0.000671667
2015-12-23 00:00,1.717190556,-0.000883333,1.718073889,-0.000883333
2015-12-22 23:00,2.452884167,-0.001749167,2.454633333,-0.001749167
2015-12-22 22:00,2.953133889,-0.003755833,2.956889722,-0.003755833
2015-12-22 21:00,3.287454444,-0.004146667,3.291601111,-0.004146667
2015-12-22 20:00,2.435165833,-0.002429722,2.437595556,-0.002429722
2015-12-22 19:00,2.706224167,-0.003003056,2.709227222,-0.003003056
2015-12-22 18:00,2.019056944,0.011541667,2.007515278,0.011541667
2015-12-22 17:00,1.102752500,0.248195556,0.854556944,0.248195556
2015-12-22 16:00,0.995915833,1.241229444,-0.245313611,1.241229444
2015-12-22 15:00,1.250263333,3.757212222,-2.506948889,3.757212222
2015-12-22 14:00,1.187341389,4.191159167,-3.003817778,4.191159167
2015-12-22 13:00,1.111185000,4.246421389,-3.135236389,4.246421389
2015-12-22 12:00,1.195029167,3.947175278,-2.752146111,3.947175278
2015-12-22 11:00,1.189420833,3.053096111,-1.863675278,3.053096111
2015-12-22 10:00,1.128565278,1.935200278,-0.806635000,1.935200278
2015-12-22 09:00,1.428600000,0.080219722,1.348380278,0.080219722
2015-12-22 08:00,2.029722778,-0.003478333,2.033201111,-0.003478333
2015-12-22 07:00,1.591187778,-0.003695556,1.594883333,-0.003695556
2015-12-22 06:00,1.038291389,-0.001123333,1.039414722,-0.001123333
2015-12-22 05:00,1.007515000,-0.000871389,1.008386389,-0.000871389
2015-12-22 04:00,0.990756111,-0.000905556,0.991661667,-0.000905556
2015-12-22 03:00,1.026425000,-0.001105556,1.027530556,-0.001105556
2015-12-22 02:00,1.048442778,-0.001118611,1.049561389,-0.001118611
2015-12-22 01:00,1.074661667,-0.001107222,1.075768889,-0.001107222
2015-12-22 00:00,1.526773611,-0.002048056,1.528821667,-0.002048056
2015-12-21 23:00,1.912377500,-0.002343889,1.914721389,-0.002343889
2015-12-21 22:00,1.728001944,-0.002978056,1.730980000,-0.002978056
2015-12-21 21:00,1.709280000,-0.002952500,1.712232500,-0.002952500
2015-12-21 20:00,1.689291389,-0.003156389,1.692447778,-0.003156389
2015-12-21 19:00,1.703848611,-0.003111389,1.706960000,-0.003111389
2015-12-21 18:00,2.644969722,0.066945000,2.578024722,0.066945000
2015-12-21 17:00,1.252939722,1.334715278,-0.081775556,1.334715278
2015-12-21 16:00,1.073381944,2.309879444,-1.236497500,2.309879444
2015-12-21 15:00,1.436772500,3.799998056,-2.363225556,3.799998056
2015-12-21 14:00,1.556052778,3.187176111,-1.631123333,3.187176111
2015-12-21 13:00,1.736977500,4.377181389,-2.640203889,4.377181389
2015-12-21 12:00,1.512963889,4.023260833,-2.510296944,4.023260833
2015-12-21 11:00,1.243968333,3.231878056,-1.987909722,3.231878056
2015-12-21 10:00,1.124130278,1.552280278,-0.428150000,1.552280278
2015-12-21 09:00,0.971985556,0.172203333,0.799782222,0.172203333
2015-12-21 08:00,1.358671667,-0.001740278,1.360411944,-0.001740278
2015-12-21 07:00,1.050067222,-0.000948056,1.051015278,-0.000948056
2015-12-21 06:00,0.935162778,-0.000472222,0.935635000,-0.000472222
2015-12-21 05:00,0.998370556,-0.000906389,0.999276944,-0.000906389
2015-12-21 04:00,0.965934722,-0.000699444,0.966634167,-0.000699444
2015-12-21 03:00,0.970056111,-0.000836111,0.970892222,-0.000836111
2015-12-21 02:00,1.017952778,-0.001058889,1.019011667,-0.001058889
2015-12-21 01:00,1.054060278,-0.000853889,1.054914167,-0.000853889
2015-12-21 00:00,1.943528889,-0.002707222,1.946236111,-0.002707222
2015-12-20 23:00,2.303140833,-0.004494722,2.307635556,-0.004494722
2015-12-20 22:00,1.615144444,-0.003313611,1.618458056,-0.003313611
2015-12-20 21:00,1.562213056,-0.003321111,1.565534167,-0.003321111
2015-12-20 20:00,1.652021389,-0.002950556,1.654971944,-0.002950556
2015-12-20 19:00,2.236692500,-0.002135556,2.238828056,-0.002135556
2015-12-20 18:00,1.468608333,0.035637778,1.432970556,0.035637778
2015-12-20 17:00,1.773212778,0.104920000,1.668292778,0.104920000
2015-12-20 16:00,1.307113333,0.394481667,0.912631667,0.394481667
2015-12-20 15:00,1.987425833,0.535938056,1.451487778,0.535938056
2015-12-20 14:00,1.808238889,1.180456111,0.627782778,1.180456111
2015-12-20 13:00,1.934095833,1.590502500,0.343593333,1.590502500
2015-12-20 12:00,1.662863056,2.610491944,-0.947628889,2.610491944
2015-12-20 11:00,1.405015833,3.128996944,-1.723981111,3.128996944
2015-12-20 10:00,1.686126389,1.478278889,0.207847500,1.478278889
2015-12-20 09:00,2.804988333,0.004033889,2.800954444,0.004033889
2015-12-20 08:00,1.803742500,-0.002667500,1.806410000,-0.002667500
2015-12-20 07:00,1.042356667,-0.000664444,1.043021111,-0.000664444
2015-12-20 06:00,1.030515278,-0.000860278,1.031375556,-0.000860278
2015-12-20 05:00,1.047399167,-0.000951389,1.048350556,-0.000951389
2015-12-20 04:00,1.034016389,-0.000970556,1.034986944,-0.000970556
2015-12-20 03:00,0.999418611,-0.000784722,1.000203333,-0.000784722
2015-12-20 02:00,1.036486389,-0.000934722,1.037421111,-0.000934722
2015-12-20 01:00,1.223320556,-0.000710556,1.224031111,-0.000710556
2015-12-20 00:00,1.985430278,-0.002757778,1.988188056,-0.002757778
2015-12-19 23:00,2.414811667,-0.005760000,2.420571667,-0.005760000
2015-12-19 22:00,2.110475833,-0.003075278,2.113551111,-0.003075278
2015-12-19 21:00,1.153472500,-0.000976389,1.154448889,-0.000976389
2015-12-19 20:00,1.208333333,-0.001581667,1.209915000,-0.001581667
2015-12-19 19:00,1.048078056,-0.001773611,1.049851667,-0.001773611
2015-12-19 18:00,0.949783056,0.085653889,0.864129167,0.085653889
2015-12-19 17:00,0.934372222,1.638535833,-0.704163611,1.638535833
2015-12-19 16:00,0.939664722,3.040090000,-2.100425278,3.040090000
2015-12-19 15:00,0.847283056,2.267613333,-1.420330278,2.267613333
2015-12-19 14:00,1.251205278,3.631473611,-2.380268333,3.631473611
2015-12-19 13:00,1.539063056,3.686984167,-2.147921111,3.686984167
2015-12-19 12:00,1.510186667,4.005795000,-2.495608333,4.005795000
2015-12-19 11:00,1.550351389,3.192313056,-1.641961667,3.192313056
2015-12-19 10:00,1.472760278,1.631753056,-0.158992778,1.631753056
2015-12-19 09:00,1.591061389,0.190121389,1.400940000,0.190121389
2015-12-19 08:00,1.194670278,-0.000739167,1.195409444,-0.000739167
2015-12-19 07:00,1.018780278,-0.000924722,1.019705000,-0.000924722
2015-12-19 06:00,0.941814444,-0.000540833,0.942355278,-0.000540833
2015-12-19 05:00,1.034463333,-0.000958611,1.035421944,-0.000958611
2015-12-19 04:00,0.935329167,-0.000580556,0.935909722,-0.000580556
2015-12-19 03:00,1.033196111,-0.001173611,1.034369722,-0.001173611
2015-12-19 02:00,0.974325278,-0.000881111,0.975206389,-0.000881111
2015-12-19 01:00,1.055242222,-0.000859167,1.056101389,-0.000859167
2015-12-19 00:00,2.284451667,-0.001141111,2.285592778,-0.001141111
2015-12-18 23:00,2.168996111,-0.001014444,2.170010556,-0.001014444
2015-12-18 22:00,3.302948889,-0.005491389,3.308440278,-0.005491389
2015-12-18 21:00,3.284935556,-0.004468333,3.289403889,-0.004468333
2015-12-18 20:00,2.844311667,-0.002470556,2.846782222,-0.002470556
2015-12-18 19:00,3.311214722,-0.002745833,3.313960556,-0.002745833
2015-12-18 18:00,2.473819444,0.167248333,2.306571111,0.167248333
2015-12-18 17:00,1.944747222,1.840886389,0.103860833,1.840886389
2015-12-18 16:00,1.235049722,2.756496667,-1.521446944,2.756496667
2015-12-18 15:00,1.727566667,2.360446944,-0.632880278,2.360446944
2015-12-18 14:00,2.593913889,2.816308056,-0.222394167,2.816308056
2015-12-18 13:00,2.756365278,2.615943333,0.140421944,2.615943333
2015-12-18 12:00,2.176040000,2.731787500,-0.555747500,2.731787500
2015-12-18 11:00,1.229770833,2.179269444,-0.949498611,2.179269444
2015-12-18 10:00,1.090790000,1.385175833,-0.294385833,1.385175833
2015-12-18 09:00,1.423456944,0.052684444,1.370772500,0.052684444
2015-12-18 08:00,1.233235000,-0.001097500,1.234332500,-0.001097500
2015-12-18 07:00,1.021210278,-0.000964722,1.022175000,-0.000964722
2015-12-18 06:00,1.120841389,-0.001435556,1.122276944,-0.001435556
2015-12-18 05:00,0.964826111,-0.000640833,0.965466944,-0.000640833
2015-12-18 04:00,1.029497222,-0.000905556,1.030402778,-0.000905556
2015-12-18 03:00,1.019823333,-0.000808889,1.020632222,-0.000808889
2015-12-18 02:00,1.022076667,-0.000810278,1.022886944,-0.000810278
2015-12-18 01:00,1.534660278,-0.001806389,1.536466667,-0.001806389
2015-12-18 00:00,2.170598333,-0.003497222,2.174095556,-0.003497222
2015-12-17 23:00,2.428485833,-0.002954167,2.431440000,-0.002954167
2015-12-17 22:00,2.339664722,-0.001845833,2.341510556,-0.001845833
2015-12-17 21:00,2.520575000,-0.002715833,2.523290833,-0.002715833
2015-12-17 20:00,4.494804722,-0.003884722,4.498689444,-0.003884722
2015-12-17 19:00,3.359143611,-0.002125000,3.361268611,-0.002125000
2015-12-17 18:00,2.142180833,0.154095833,1.988085000,0.154095833
2015-12-17 17:00,1.502049444,1.219170833,0.282878611,1.219170833
2015-12-17 16:00,3.459559444,2.446605833,1.012953611,2.446605833
2015-12-17 15:00,1.848493611,3.249736944,-1.401243333,3.249736944
2015-12-17 14:00,1.365325833,2.845199444,-1.479873611,2.845199444
2015-12-17 13:00,1.667490000,1.870391944,-0.202901944,1.870391944
2015-12-17 12:00,1.777064167,2.821539722,-1.044475556,2.821539722
2015-12-17 11:00,3.205010278,1.979347222,1.225663056,1.979347222
2015-12-17 10:00,1.586534167,0.701749167,0.884785000,0.701749167
2015-12-17 09:00,1.653677778,0.187908889,1.465768889,0.187908889
2015-12-17 08:00,1.919510833,-0.001317500,1.920828333,-0.001317500
2015-12-17 07:00,1.022531111,-0.000921389,1.023452500,-0.000921389
2015-12-17 06:00,0.949195000,-0.000536389,0.949731389,-0.000536389
2015-12-17 05:00,1.020356389,-0.000789167,1.021145556,-0.000789167
2015-12-17 04:00,0.940181944,-0.000426944,0.940608889,-0.000426944
2015-12-17 03:00,1.051713056,-0.000908333,1.052621389,-0.000908333
2015-12-17 02:00,0.961081667,-0.000660833,0.961742500,-0.000660833
2015-12-17 01:00,1.066844167,-0.001135278,1.067979444,-0.001135278
2015-12-17 00:00,1.377470000,-0.001813333,1.379283333,-0.001813333
2015-12-16 23:00,1.884858611,-0.002831667,1.887690278,-0.002831667
2015-12-16 22:00,1.553240000,-0.002531111,1.555771111,-0.002531111
2015-12-16 21:00,2.195060833,-0.001957222,2.197018056,-0.001957222
2015-12-16 20:00,2.658519444,-0.001917500,2.660436944,-0.001917500
2015-12-16 19:00,3.324614167,-0.001948056,3.326562222,-0.001948056
2015-12-16 18:00,1.348041111,0.172419722,1.175621389,0.172419722
2015-12-16 17:00,1.043220278,0.831624444,0.211595833,0.831624444
2015-12-16 16:00,1.457298333,2.070904167,-0.613605833,2.070904167
2015-12-16 15:00,1.151937500,1.807153056,-0.655215556,1.807153056
2015-12-16 14:00,1.207926667,3.342130833,-2.134204167,3.342130833
2015-12-16 13:00,1.201468056,3.094474722,-1.893006667,3.094474722
2015-12-16 12:00,0.976116389,0.619169722,0.356946667,0.619169722
2015-12-16 11:00,1.075121389,-0.001591111,1.076712500,-0.001591111
2015-12-16 10:00,1.229838056,-0.001453333,1.231291389,-0.001453333
2015-12-16 09:00,1.520210833,-0.001344167,1.521555000,-0.001344167
2015-12-16 08:00,1.391928333,-0.000989722,1.392918056,-0.000989722
2015-12-16 07:00,0.978422500,-0.000699444,0.979121944,-0.000699444
2015-12-16 06:00,1.051326667,-0.001041667,1.052368333,-0.001041667
2015-12-16 05:00,0.917086944,-0.000412778,0.917499722,-0.000412778
2015-12-16 04:00,0.979197778,-0.000809722,0.980007500,-0.000809722
2015-12-16 03:00,0.951500833,-0.000534167,0.952035000,-0.000534167
2015-12-16 02:00,0.978319444,-0.000699167,0.979018611,-0.000699167
