"Date & Time","Usage [kW]","Generation [kW]","Surplus [kW]","5200 Inverter  [kW]","2500 Inverter [kW]","Sub Panel [kW]","Well Pump [kW]","Grid [kW]","Photo Voltaic [kW]"
2015-10-14 10:00:00,0.697672222,0.157918333,0.539753889,0.072175278,0.085743056,0.024334167,-0.035038611,0.539753889,0.157918333
2015-10-14 09:00:00,0.585153333,-0.005810278,0.590963611,0.004211667,-0.010021944,0.024403611,0.004587500,0.590963611,-0.005810278
2015-10-14 08:00:00,0.523454167,-0.011420278,0.534874444,-0.005163056,-0.006257222,0.024248056,0.004540278,0.534874444,-0.011420278
2015-10-14 07:00:00,0.553890556,-0.010399444,0.564290000,-0.005066389,-0.005333056,0.024335000,0.004561944,0.564290000,-0.010399444
2015-10-14 06:00:00,0.618893056,-0.010399444,0.629292500,-0.005065278,-0.005334167,0.024493889,0.004628889,0.629292500,-0.010399444
2015-10-14 05:00:00,0.694762778,-0.010394722,0.705157500,-0.005063611,-0.005331111,0.024406389,0.004659722,0.705157500,-0.010394722
2015-10-14 04:00:00,0.613588889,-0.010400000,0.623988889,-0.005065833,-0.005334167,0.024458611,0.004680556,0.623988889,-0.010400000
2015-10-14 03:00:00,0.530541944,-0.010398889,0.540940833,-0.005065833,-0.005333056,0.024572778,0.004675000,0.540940833,-0.010398889
2015-10-14 02:00:00,0.600917500,-0.010396944,0.611314444,-0.005066389,-0.005330556,0.024422500,-0.028656111,0.611314444,-0.010396944
2015-10-14 01:00:00,0.705633333,-0.010388889,0.716022222,-0.005060833,-0.005328056,0.024113056,0.004705278,0.716022222,-0.010388889
2015-10-14 00:00:00,0.809188333,-0.010391389,0.819579722,-0.005059444,-0.005331944,0.024003611,0.004760000,0.819579722,-0.010391389
2015-10-13 23:00:00,0.813306944,-0.010387222,0.823694167,-0.005061389,-0.005325833,0.024403056,0.004723889,0.823694167,-0.010387222
2015-10-13 22:00:00,0.845905000,-0.010406944,0.856311944,-0.005077500,-0.005329444,0.023881111,0.004713056,0.856311944,-0.010406944
2015-10-13 21:00:00,1.017418611,-0.010404167,1.027822778,-0.005080278,-0.005323889,0.023305278,0.004675833,1.027822778,-0.010404167
2015-10-13 20:00:00,1.125141111,-0.020561389,1.145702500,-0.006543333,-0.014018056,0.027882500,0.004712222,1.145702500,-0.020561389
2015-10-13 19:00:00,0.549862778,0.580254722,-0.030391944,0.370196111,0.210058611,0.031178333,0.004721389,-0.030391944,0.580254722
2015-10-13 18:00:00,0.605650278,1.638776944,-1.033126667,1.207550556,0.431226389,0.026466389,-0.029415000,-1.033126667,1.638776944
2015-10-13 17:00:00,0.518583611,3.297923611,-2.779340000,2.534450833,0.763472778,0.029160833,0.004916667,-2.779340000,3.297923611
2015-10-13 16:00:00,0.500459444,5.106108056,-4.605648611,3.400077500,1.706030556,0.031890278,0.004990556,-4.605648611,5.106108056
2015-10-13 15:00:00,0.507035278,5.414220278,-4.907185000,3.724512222,1.689708056,0.032373611,0.004987222,-4.907185000,5.414220278
2015-10-13 14:00:00,1.478989167,5.423223889,-3.944234722,3.697747222,1.725476667,0.031097222,-0.490941667,-3.944234722,5.423223889
2015-10-13 13:00:00,1.718943056,4.819296111,-3.100353056,3.356465000,1.462831111,0.029922500,-0.577259722,-3.100353056,4.819296111
2015-10-13 12:00:00,0.796280000,3.900532500,-3.104252500,2.711428056,1.189104444,0.029661667,-0.028680833,-3.104252500,3.900532500
2015-10-13 11:00:00,0.778869444,1.740065278,-0.961195833,0.992848889,0.747216389,0.026582500,-0.035764722,-0.961195833,1.740065278
2015-10-13 10:00:00,0.650223889,0.157051667,0.493172222,0.071008611,0.086043056,0.024292778,0.004521111,0.493172222,0.157051667
2015-10-13 09:00:00,0.604709167,-0.004491667,0.609200833,0.005352778,-0.009844444,0.043586667,0.004507778,0.609200833,-0.004491667
2015-10-13 08:00:00,0.903331667,-0.012569167,0.915900833,-0.005596111,-0.006973056,0.062197500,-0.034826389,0.915900833,-0.012569167
2015-10-13 07:00:00,0.526992500,-0.010426389,0.537418889,-0.005075278,-0.005351111,0.024503611,0.004508333,0.537418889,-0.010426389
2015-10-13 06:00:00,0.516629722,-0.010430833,0.527060556,-0.005078056,-0.005352778,0.024653056,0.004573056,0.527060556,-0.010430833
2015-10-13 05:00:00,0.535969167,-0.010426389,0.546395556,-0.005075833,-0.005350556,0.024999444,0.004599722,0.546395556,-0.010426389
2015-10-13 04:00:00,0.546586111,-0.010428889,0.557015000,-0.005077500,-0.005351389,0.028347222,0.004630833,0.557015000,-0.010428889
2015-10-13 03:00:00,0.537221389,-0.010425278,0.547646667,-0.005075556,-0.005349722,0.028395556,0.004635556,0.547646667,-0.010425278
2015-10-13 02:00:00,0.560553889,-0.010413333,0.570967222,-0.005070556,-0.005342778,0.028399722,0.004669444,0.570967222,-0.010413333
2015-10-13 01:00:00,0.771435833,-0.010412222,0.781848056,-0.005071389,-0.005340833,0.028041111,-0.029601389,0.781848056,-0.010412222
2015-10-13 00:00:00,0.803552778,-0.010400833,0.813953611,-0.005064722,-0.005336111,0.027823333,0.004672500,0.813953611,-0.010400833
2015-10-12 23:00:00,0.841703889,-0.010408611,0.852112500,-0.005071111,-0.005337500,0.032873889,0.004666389,0.852112500,-0.010408611
2015-10-12 22:00:00,1.081669444,-0.010409167,1.092078611,-0.005075278,-0.005333889,0.059945833,0.004667222,1.092078611,-0.010409167
2015-10-12 21:00:00,1.392365278,-0.010418056,1.402783333,-0.005086111,-0.005331944,0.165260833,-0.037378056,1.402783333,-0.010418056
2015-10-12 20:00:00,1.670711667,-0.020953056,1.691664722,-0.006956111,-0.013996944,0.114339444,0.004701389,1.691664722,-0.020953056
2015-10-12 19:00:00,0.725900833,0.657176667,0.068724167,0.430689722,0.226486944,0.025025833,0.004758056,0.068724167,0.657176667
2015-10-12 18:00:00,0.560030278,2.122240000,-1.562209722,1.598863056,0.523376944,0.027415278,0.004892778,-1.562209722,2.122240000
2015-10-12 17:00:00,0.828212500,3.481739444,-2.653526944,2.695651944,0.786087500,0.030194167,0.004684444,-2.653526944,3.481739444
2015-10-12 16:00:00,1.244159167,5.033564722,-3.789405556,3.343771667,1.689793056,0.146842778,-0.128361111,-3.789405556,5.033564722
2015-10-12 15:00:00,0.946478333,5.394092222,-4.447613889,3.701603889,1.692488333,0.153369722,-0.032606389,-4.447613889,5.394092222
2015-10-12 14:00:00,1.939700000,5.507542222,-3.567842222,3.745133333,1.762408889,0.109446111,-0.549852500,-3.567842222,5.507542222
2015-10-12 13:00:00,1.361734444,5.008681944,-3.646947500,3.479705556,1.528976389,0.031197500,-0.418316389,-3.646947500,5.008681944
2015-10-12 12:00:00,0.755284444,4.021889444,-3.266605000,2.835331667,1.186557778,0.172656111,-0.032229167,-3.266605000,4.021889444
2015-10-12 11:00:00,0.878900000,1.952544444,-1.073644444,1.155711111,0.796833333,0.066939167,-0.079031944,-1.073644444,1.952544444
2015-10-12 10:00:00,0.653514722,0.181869167,0.471645556,0.103187222,0.078681944,0.024718611,0.004645000,0.471645556,0.181869167
2015-10-12 09:00:00,0.540706389,-0.000524444,0.541230833,0.007085833,-0.007610278,0.024435556,0.004548056,0.541230833,-0.000524444
2015-10-12 08:00:00,0.495326111,-0.013630833,0.508956944,-0.006046944,-0.007583889,0.024470556,0.004528333,0.508956944,-0.013630833
2015-10-12 07:00:00,0.519800278,-0.010391389,0.530191667,-0.005058611,-0.005332778,0.024275278,0.004522500,0.530191667,-0.010391389
2015-10-12 06:00:00,0.513190000,-0.010386111,0.523576111,-0.005056389,-0.005329722,0.024362500,0.004576944,0.523576111,-0.010386111
2015-10-12 05:00:00,0.515742500,-0.010386667,0.526129167,-0.005057222,-0.005329444,0.024191389,0.004562500,0.526129167,-0.010386667
2015-10-12 04:00:00,0.611058611,-0.010385556,0.621444167,-0.005056111,-0.005329444,0.024068333,0.004547222,0.621444167,-0.010385556
2015-10-12 03:00:00,0.742861111,-0.010387222,0.753248333,-0.005059167,-0.005328056,0.023987222,0.004559167,0.753248333,-0.010387222
2015-10-12 02:00:00,0.569131667,-0.010391389,0.579523056,-0.005063056,-0.005328333,0.023931111,0.004551111,0.579523056,-0.010391389
2015-10-12 01:00:00,0.773681111,-0.010375833,0.784056944,-0.005058333,-0.005317500,0.023445556,0.004543056,0.784056944,-0.010375833
2015-10-12 00:00:00,0.854811111,-0.010365278,0.865176389,-0.005050000,-0.005315278,0.023341667,0.004577778,0.865176389,-0.010365278
2015-10-11 23:00:00,0.840999722,-0.010371944,0.851371667,-0.005054167,-0.005317778,0.023431944,0.004606111,0.851371667,-0.010371944
2015-10-11 22:00:00,0.834614444,-0.010374722,0.844989167,-0.005058333,-0.005316389,0.023461667,0.004638333,0.844989167,-0.010374722
2015-10-11 21:00:00,0.812617778,-0.010380833,0.822998611,-0.005066389,-0.005314444,0.023449444,0.004640278,0.822998611,-0.010380833
2015-10-11 20:00:00,0.962211111,-0.017808889,0.980020000,-0.004465278,-0.013343611,0.023805556,0.004648056,0.980020000,-0.017808889
2015-10-11 19:00:00,0.932457222,0.353477222,0.578980000,0.280425000,0.073052222,0.023736944,0.004716111,0.578980000,0.353477222
2015-10-11 18:00:00,0.870350000,1.750605000,-0.880255000,1.294398056,0.456206944,0.025937222,0.004828333,-0.880255000,1.750605000
2015-10-11 17:00:00,1.144006111,3.671245000,-2.527238889,2.742565278,0.928679722,0.035629444,-0.029155278,-2.527238889,3.671245000
2015-10-11 16:00:00,1.063110000,5.225733611,-4.162623611,3.450328056,1.775405556,0.031361944,0.004803889,-4.162623611,5.225733611
2015-10-11 15:00:00,1.441504722,5.741140556,-4.299635833,3.815106667,1.926033889,0.031270278,0.004953056,-4.299635833,5.741140556
2015-10-11 14:00:00,1.327674722,5.445434444,-4.117759722,3.701244444,1.744190000,0.108223611,-0.029109722,-4.117759722,5.445434444
2015-10-11 13:00:00,1.346041111,4.846656389,-3.500615278,3.363716944,1.482939444,0.056223056,-0.143459167,-3.500615278,4.846656389
2015-10-11 12:00:00,0.954068611,3.904262222,-2.950193611,2.702697222,1.201565000,0.186850833,0.004880000,-2.950193611,3.904262222
2015-10-11 11:00:00,0.932301111,1.894260278,-0.961959167,1.107001667,0.787258611,0.146238611,-0.077469722,-0.961959167,1.894260278
2015-10-11 10:00:00,0.651946389,0.313935833,0.338010556,0.200998889,0.112936944,0.024554444,0.004617778,0.338010556,0.313935833
2015-10-11 09:00:00,0.542433611,0.123058333,0.419375278,0.099669444,0.023388889,0.024649167,0.004627778,0.419375278,0.123058333
2015-10-11 08:00:00,0.515198889,-0.010671667,0.525870556,-0.005127500,-0.005544167,0.024489167,0.004611111,0.525870556,-0.010671667
2015-10-11 07:00:00,0.514794167,-0.010409167,0.525203333,-0.005067222,-0.005341944,0.024558889,0.004631944,0.525203333,-0.010409167
2015-10-11 06:00:00,0.524717222,-0.010406111,0.535123333,-0.005065278,-0.005340833,0.024521667,0.004637500,0.535123333,-0.010406111
2015-10-11 05:00:00,0.498072500,-0.010403889,0.508476389,-0.005064444,-0.005339444,0.024589444,0.004647778,0.508476389,-0.010403889
2015-10-11 04:00:00,0.517313611,-0.010402222,0.527715833,-0.005064722,-0.005337500,0.024455833,0.004643333,0.527715833,-0.010402222
2015-10-11 03:00:00,0.565017222,-0.010395833,0.575413056,-0.005062500,-0.005333333,0.024135556,0.004640278,0.575413056,-0.010395833
2015-10-11 02:00:00,0.551378889,-0.010389444,0.561768333,-0.005058889,-0.005330556,0.024109722,0.004622500,0.561768333,-0.010389444
2015-10-11 01:00:00,0.546362778,-0.010384722,0.556747500,-0.005059167,-0.005325556,0.023987500,0.004606667,0.556747500,-0.010384722
2015-10-11 00:00:00,0.539603889,-0.010370833,0.549974722,-0.005050833,-0.005320000,0.023938611,0.004610833,0.549974722,-0.010370833
2015-10-10 23:00:00,0.658048333,-0.010381389,0.668429722,-0.005059444,-0.005321944,0.023801111,0.004617500,0.668429722,-0.010381389
2015-10-10 22:00:00,0.802601944,-0.010380278,0.812982222,-0.005060833,-0.005319444,0.023467500,0.004615556,0.812982222,-0.010380278
2015-10-10 21:00:00,0.942801944,-0.010390556,0.953192500,-0.005069444,-0.005321111,0.023406667,-0.028474444,0.953192500,-0.010390556
2015-10-10 20:00:00,1.011540556,-0.019558056,1.031098611,-0.007058333,-0.012499722,0.023348333,0.004697222,1.031098611,-0.019558056
2015-10-10 19:00:00,0.895422222,0.474160278,0.421261944,0.407617778,0.066542500,0.024082778,0.004796111,0.421261944,0.474160278
2015-10-10 18:00:00,0.929253611,1.524922500,-0.595668889,1.280071944,0.244850556,0.025640000,0.004879722,-0.595668889,1.524922500
2015-10-10 17:00:00,0.904011111,2.408604444,-1.504593333,1.932423056,0.476181389,0.027109167,0.004918611,-1.504593333,2.408604444
2015-10-10 16:00:00,0.888423611,4.484032500,-3.595608889,2.957839167,1.526193333,0.030143056,0.005011944,-3.595608889,4.484032500
2015-10-10 15:00:00,0.884830556,5.229790833,-4.344960278,3.466652500,1.763138333,0.031260000,-0.033241667,-4.344960278,5.229790833
2015-10-10 14:00:00,1.518413333,5.328948889,-3.810535556,3.619802500,1.709146389,0.030425278,-0.395199722,-3.810535556,5.328948889
2015-10-10 13:00:00,1.924683611,4.666001944,-2.741318333,3.237299722,1.428702222,0.029028056,-0.556811389,-2.741318333,4.666001944
2015-10-10 12:00:00,0.929355833,4.098869167,-3.169513333,2.832283056,1.266586111,0.029971944,-0.034595556,-3.169513333,4.098869167
2015-10-10 11:00:00,0.922040000,2.174828333,-1.252788333,1.347065000,0.827763333,0.026873056,-0.034685000,-1.252788333,2.174828333
2015-10-10 10:00:00,0.951560556,0.301475556,0.650085000,0.203545000,0.097930556,0.023957222,-0.034066389,0.650085000,0.301475556
2015-10-10 09:00:00,0.880983333,0.051094444,0.829888889,0.053815000,-0.002720556,0.024122778,0.004702778,0.829888889,0.051094444
2015-10-10 08:00:00,0.563509444,-0.015210833,0.578720278,-0.006683611,-0.008527222,0.024446944,0.004648056,0.578720278,-0.015210833
2015-10-10 07:00:00,0.554376111,-0.010412500,0.564788611,-0.005067222,-0.005345278,0.024663056,0.004695000,0.564788611,-0.010412500
2015-10-10 06:00:00,0.640497778,-0.010411667,0.650909444,-0.005066944,-0.005344722,0.024463333,0.004712222,0.650909444,-0.010411667
2015-10-10 05:00:00,0.672879722,-0.010405556,0.683285278,-0.005063889,-0.005341667,0.024434722,0.004727500,0.683285278,-0.010405556
2015-10-10 04:00:00,0.717878611,-0.010410556,0.728289167,-0.005066389,-0.005344167,0.024458611,0.004784167,0.728289167,-0.010410556
2015-10-10 03:00:00,0.589080278,-0.010401111,0.599481389,-0.005061944,-0.005339167,0.024535556,0.004763333,0.599481389,-0.010401111
2015-10-10 02:00:00,0.563497778,-0.010392500,0.573890278,-0.005058611,-0.005333889,0.024573333,0.004778611,0.573890278,-0.010392500
2015-10-10 01:00:00,0.616990556,-0.010385833,0.627376389,-0.005054444,-0.005331389,0.024192500,0.004746667,0.627376389,-0.010385833
2015-10-10 00:00:00,0.936025278,-0.010380556,0.946405833,-0.005051111,-0.005329444,0.023538333,-0.029863333,0.946405833,-0.010380556
2015-10-09 23:00:00,1.039303333,-0.010378056,1.049681389,-0.005055000,-0.005323056,0.023193056,0.004725556,1.049681389,-0.010378056
2015-10-09 22:00:00,1.223252500,-0.010386667,1.233639167,-0.005060278,-0.005326389,0.023859722,-0.029250556,1.233639167,-0.010386667
2015-10-09 21:00:00,1.007228333,-0.010380000,1.017608333,-0.005058056,-0.005321944,0.069126667,0.004793889,1.017608333,-0.010380000
2015-10-09 20:00:00,1.352991944,-0.009213056,1.362205000,0.002058333,-0.011271389,0.023254722,0.004748056,1.362205000,-0.009213056
2015-10-09 19:00:00,1.532284444,0.484039167,1.048245278,0.394578611,0.089460556,0.023655833,0.004819722,1.048245278,0.484039167
2015-10-09 18:00:00,0.961607778,1.611526667,-0.649918889,1.358133333,0.253393333,0.025973889,-0.027915833,-0.649918889,1.611526667
2015-10-09 17:00:00,0.831286111,3.206860000,-2.375573889,2.517090556,0.689769444,0.028473611,0.005075278,-2.375573889,3.206860000
2015-10-09 16:00:00,0.834650833,4.528520278,-3.693869444,2.973771667,1.554748611,0.030302500,0.005136111,-3.693869444,4.528520278
2015-10-09 15:00:00,1.028254444,5.144985278,-4.116730833,3.417623056,1.727362222,0.032073611,0.004797778,-4.116730833,5.144985278
2015-10-09 14:00:00,0.620416667,4.528937778,-3.908521111,3.080758056,1.448179722,0.031115833,0.005006111,-3.908521111,4.528937778
2015-10-09 13:00:00,0.798531944,4.938742500,-4.140210556,3.420896111,1.517846389,0.031860000,0.005060833,-4.140210556,4.938742500
2015-10-09 12:00:00,0.736342500,3.961421667,-3.225079167,2.734804167,1.226617500,0.117618333,-0.030830833,-3.225079167,3.961421667
2015-10-09 11:00:00,0.805245278,2.371012778,-1.565767500,1.566317778,0.804695000,0.118354167,-0.030636111,-1.565767500,2.371012778
2015-10-09 10:00:00,0.766542778,0.355387222,0.411155556,0.249008611,0.106378611,0.031716111,-0.033884444,0.411155556,0.355387222
2015-10-09 09:00:00,0.552114722,0.017620833,0.534493889,0.022049722,-0.004428889,0.024519722,0.004664722,0.534493889,0.017620833
2015-10-09 08:00:00,0.546082222,-0.015041667,0.561123889,-0.006556389,-0.008485278,0.024647500,0.004698056,0.561123889,-0.015041667
2015-10-09 07:00:00,0.543700833,-0.010427222,0.554128056,-0.005076667,-0.005350556,0.024802500,0.004745556,0.554128056,-0.010427222
2015-10-09 06:00:00,0.508547778,-0.010429722,0.518977500,-0.005079444,-0.005350278,0.025238056,0.004804444,0.518977500,-0.010429722
2015-10-09 05:00:00,0.551515556,-0.010428611,0.561944167,-0.005077778,-0.005350833,0.025075833,0.004801667,0.561944167,-0.010428611
2015-10-09 04:00:00,0.552781111,-0.010423889,0.563205000,-0.005073889,-0.005350000,0.024930833,0.004783889,0.563205000,-0.010423889
2015-10-09 03:00:00,0.552492778,-0.010423889,0.562916667,-0.005075833,-0.005348056,0.024777778,0.004761111,0.562916667,-0.010423889
2015-10-09 02:00:00,0.604795278,-0.010431111,0.615226389,-0.005079722,-0.005351389,0.024781111,-0.028814167,0.615226389,-0.010431111
2015-10-09 01:00:00,0.566261944,-0.010416944,0.576678889,-0.005073056,-0.005343889,0.024553611,0.004724167,0.576678889,-0.010416944
2015-10-09 00:00:00,0.595276389,-0.010416389,0.605692778,-0.005071667,-0.005344722,0.024274444,0.004694167,0.605692778,-0.010416389
2015-10-08 23:00:00,0.815637778,-0.010400000,0.826037778,-0.005065278,-0.005334722,0.025765278,0.004632500,0.826037778,-0.010400000
2015-10-08 22:00:00,0.807048611,-0.010405278,0.817453889,-0.005070000,-0.005335278,0.023915278,0.004711667,0.817453889,-0.010405278
2015-10-08 21:00:00,0.853881111,-0.010400556,0.864281667,-0.005073333,-0.005327222,0.023741667,0.004708056,0.864281667,-0.010400556
2015-10-08 20:00:00,1.030245833,-0.018730556,1.048976389,-0.005828611,-0.012901944,0.025503333,0.004735278,1.048976389,-0.018730556
2015-10-08 19:00:00,0.880473056,0.311476667,0.568996389,0.256124167,0.055352500,0.025407778,0.004781111,0.568996389,0.311476667
2015-10-08 18:00:00,0.804186111,1.928160278,-1.123974167,1.442722222,0.485438056,0.026460000,0.004902778,-1.123974167,1.928160278
2015-10-08 17:00:00,0.754236389,3.940434444,-3.186198056,2.923568611,1.016865833,0.029708889,0.005021667,-3.186198056,3.940434444
2015-10-08 16:00:00,0.787446389,4.214129167,-3.426682778,2.760944444,1.453184722,0.029982778,0.005005833,-3.426682778,4.214129167
2015-10-08 15:00:00,0.787893333,5.596190278,-4.808296944,3.705759722,1.890430556,0.031981944,0.005099444,-4.808296944,5.596190278
2015-10-08 14:00:00,1.586896667,4.798103889,-3.211207222,3.262938611,1.535165278,0.029906389,-0.473983611,-3.211207222,4.798103889
2015-10-08 13:00:00,1.812621389,4.532794722,-2.720173333,3.300899167,1.231895556,0.029392778,-0.554183056,-2.720173333,4.532794722
2015-10-08 12:00:00,1.269729722,3.871974444,-2.602244722,2.721062500,1.150911944,0.028806667,0.004888056,-2.602244722,3.871974444
2015-10-08 11:00:00,1.010243333,1.682863611,-0.672620278,0.878655000,0.804208611,0.025895278,-0.067267500,-0.672620278,1.682863611
2015-10-08 10:00:00,0.776235000,0.249500833,0.526734167,0.183449722,0.066051111,0.024087778,0.004621667,0.526734167,0.249500833
2015-10-08 09:00:00,0.543598611,0.011371389,0.532227222,0.017316944,-0.005945556,0.024419444,0.004609722,0.532227222,0.011371389
2015-10-08 08:00:00,0.552394167,-0.015020278,0.567414444,-0.006561944,-0.008458333,0.024471111,0.004610833,0.567414444,-0.015020278
2015-10-08 07:00:00,0.549931111,-0.010414444,0.560345556,-0.005068611,-0.005345833,0.024668889,0.004661944,0.560345556,-0.010414444
2015-10-08 06:00:00,0.571558611,-0.010416111,0.581974722,-0.005070000,-0.005346111,0.024781944,0.004741111,0.581974722,-0.010416111
2015-10-08 05:00:00,0.544923056,-0.010425556,0.555348611,-0.005073056,-0.005352500,0.025029722,0.004749167,0.555348611,-0.010425556
2015-10-08 04:00:00,0.533503333,-0.010429167,0.543932500,-0.005074722,-0.005354444,0.025141944,0.004776389,0.543932500,-0.010429167
2015-10-08 03:00:00,0.626841667,-0.010420278,0.637261944,-0.005070278,-0.005350000,0.024908056,0.004757778,0.637261944,-0.010420278
2015-10-08 02:00:00,0.735363333,-0.010419722,0.745783056,-0.005071389,-0.005348333,0.024624444,0.004757778,0.745783056,-0.010419722
2015-10-08 01:00:00,0.627795000,-0.010411667,0.638206667,-0.005064167,-0.005347500,0.024516389,0.004725556,0.638206667,-0.010411667
2015-10-08 00:00:00,0.799025278,-0.010401667,0.809426944,-0.005059167,-0.005342500,0.024196389,0.004732500,0.809426944,-0.010401667
2015-10-07 23:00:00,0.834478056,-0.010395278,0.844873333,-0.005061389,-0.005333889,0.077519444,0.004758611,0.844873333,-0.010395278
2015-10-07 22:00:00,1.056147778,-0.010403889,1.066551667,-0.005068889,-0.005335000,0.085397778,-0.029294167,1.066551667,-0.010403889
2015-10-07 21:00:00,0.821441389,-0.010396389,0.831837778,-0.005067500,-0.005328889,0.046331389,0.004744722,0.831837778,-0.010396389
2015-10-07 20:00:00,0.783920833,0.015320000,0.768600833,0.023907500,-0.008587500,0.031953333,0.004817500,0.768600833,0.015320000
2015-10-07 19:00:00,0.805658611,0.450874722,0.354783889,0.327608889,0.123265833,0.024590556,0.004892778,0.354783889,0.450874722
2015-10-07 18:00:00,0.817690000,2.150885278,-1.333195278,1.681373056,0.469512222,0.035055833,0.005038333,-1.333195278,2.150885278
2015-10-07 17:00:00,0.860641667,2.222927778,-1.362286111,1.536813611,0.686114167,0.026967778,0.005019167,-1.362286111,2.222927778
2015-10-07 16:00:00,0.769952500,5.295398889,-4.525446389,3.463436111,1.831962778,0.031733056,0.005203056,-4.525446389,5.295398889
2015-10-07 15:00:00,0.758754167,5.624978333,-4.866224167,3.728045000,1.896933333,0.032261944,0.005218611,-4.866224167,5.624978333
2015-10-07 14:00:00,1.672613889,5.415191944,-3.742578056,3.670327500,1.744864444,0.030601667,-0.469671667,-3.742578056,5.415191944
2015-10-07 13:00:00,1.720655556,4.503721944,-2.783066389,3.120261667,1.383460278,0.029337500,-0.587762500,-2.783066389,4.503721944
2015-10-07 12:00:00,0.570201111,3.081545000,-2.511343889,2.102542222,0.979002778,0.029139722,0.004992500,-2.511343889,3.081545000
2015-10-07 11:00:00,0.619462500,2.419973333,-1.800510833,1.582542778,0.837430556,0.044537778,0.004941389,-1.800510833,2.419973333
2015-10-07 10:00:00,0.798252778,0.290518333,0.507734444,0.226842500,0.063675833,0.032306389,0.004805556,0.507734444,0.290518333
2015-10-07 09:00:00,1.041627778,0.088060000,0.953567778,0.085976667,0.002083333,0.024057500,-0.074802778,0.953567778,0.088060000
2015-10-07 08:00:00,0.558193056,-0.014497500,0.572690556,-0.006154444,-0.008343056,0.024750833,0.004786111,0.572690556,-0.014497500
2015-10-07 07:00:00,0.561069722,-0.010427778,0.571497500,-0.005074167,-0.005353611,0.024907500,0.004821389,0.571497500,-0.010427778
2015-10-07 06:00:00,0.551374167,-0.010426944,0.561801111,-0.005074722,-0.005352222,0.025061389,0.004849722,0.561801111,-0.010426944
2015-10-07 05:00:00,0.520360556,-0.010435833,0.530796389,-0.005078333,-0.005357500,0.025345000,0.004885000,0.530796389,-0.010435833
2015-10-07 04:00:00,0.564074722,-0.010437222,0.574511944,-0.005079167,-0.005358056,0.025146389,0.004888333,0.574511944,-0.010437222
2015-10-07 03:00:00,0.599320556,-0.010429444,0.609750000,-0.005075556,-0.005353889,0.024962500,-0.013298056,0.609750000,-0.010429444
2015-10-07 02:00:00,0.629590278,-0.010425833,0.640016111,-0.005073889,-0.005351944,0.024660000,-0.010734444,0.640016111,-0.010425833
2015-10-07 01:00:00,0.571631667,-0.010431667,0.582063333,-0.005077500,-0.005354167,0.024977778,0.004834444,0.582063333,-0.010431667
2015-10-07 00:00:00,0.634098611,-0.010429444,0.644528056,-0.005074167,-0.005355278,0.024603611,0.004810000,0.644528056,-0.010429444
2015-10-06 23:00:00,1.022140278,-0.010414167,1.032554444,-0.005071944,-0.005342222,0.040737778,0.004725278,1.032554444,-0.010414167
2015-10-06 22:00:00,1.071830833,-0.010412222,1.082243056,-0.005073889,-0.005338333,0.044716389,0.004731667,1.082243056,-0.010412222
2015-10-06 21:00:00,1.162812778,-0.010407222,1.173220000,-0.005072500,-0.005334722,0.086583333,0.004738889,1.173220000,-0.010407222
2015-10-06 20:00:00,0.903224167,-0.014932222,0.918156389,-0.006115278,-0.008816944,0.043846111,-0.034646111,0.918156389,-0.014932222
2015-10-06 19:00:00,0.566032778,0.003933056,0.562099722,0.010087778,-0.006154722,0.024432222,0.004735000,0.562099722,0.003933056
2015-10-06 18:00:00,0.571767778,0.041483056,0.530284722,0.038625556,0.002857500,0.024512222,0.004745000,0.530284722,0.041483056
2015-10-06 17:00:00,0.615393333,0.797368889,-0.181975556,0.543394167,0.253974722,0.025540556,0.004814444,-0.181975556,0.797368889
2015-10-06 16:00:00,0.674076944,0.670081667,0.003995278,0.462798889,0.207282778,0.025341389,0.004763889,0.003995278,0.670081667
2015-10-06 15:00:00,0.865798056,0.305249722,0.560548333,0.226670000,0.078579722,0.024657778,0.004761667,0.560548333,0.305249722
2015-10-06 14:00:00,1.535267222,1.965061667,-0.429794444,1.325495278,0.639566389,0.025872222,-0.443683056,-0.429794444,1.965061667
2015-10-06 13:00:00,1.789573333,2.932911667,-1.143338333,1.986135556,0.946776111,0.026917778,-0.575843333,-1.143338333,2.932911667
2015-10-06 12:00:00,0.633597222,1.896570278,-1.262973056,1.268536667,0.628033611,0.027374167,0.004833056,-1.262973056,1.896570278
2015-10-06 11:00:00,0.727860000,0.930505833,-0.202645833,0.629503889,0.301001944,0.025433611,-0.034103611,-0.202645833,0.930505833
2015-10-06 10:00:00,0.597075278,0.775976667,-0.178901389,0.529038611,0.246938056,0.025565833,0.004764722,-0.178901389,0.775976667
2015-10-06 09:00:00,0.584677500,0.294487500,0.290190000,0.213747778,0.080739722,0.035587778,0.004727222,0.290190000,0.294487500
2015-10-06 08:00:00,0.904010000,-0.015248333,0.919258333,-0.006757222,-0.008491111,0.070781944,-0.027020833,0.919258333,-0.015248333
2015-10-06 07:00:00,0.585845556,-0.010404722,0.596250278,-0.005063333,-0.005341389,0.024536944,-0.002502778,0.596250278,-0.010404722
2015-10-06 06:00:00,0.549913611,-0.010397778,0.560311389,-0.005061667,-0.005336111,0.024785833,0.004798889,0.560311389,-0.010397778
2015-10-06 05:00:00,0.534653333,-0.010403056,0.545056389,-0.005063056,-0.005340000,0.024883889,0.004824167,0.545056389,-0.010403056
