date,month,hour,dayofweek,tmpc,mw2day,mw7day,potential,poten_2,poten_7
2017-01-08 22:00:00,1,22,6,-6.367,7745.38,6387.2,65.69708333333438,1062.767083333334,0.0
2017-01-08 23:00:00,1,23,6,-6.562,7710.84,6832.11,0.0,1029.3345833333333,150.6045833333328
2017-01-09 00:00:00,1,0,0,-6.815,7481.84,6679.02,0.0,735.5383333333339,0.0
2017-01-09 01:00:00,1,1,0,-7.121,7364.05,6914.53,0.0,470.38208333333387,20.86208333333343
2017-01-09 02:00:00,1,2,0,-7.384,7181.26,6932.46,113.95458333333318,200.5345833333331,0.0
2017-01-09 03:00:00,1,3,0,-7.585,7044.24,6853.41,268.9137499999997,88.77374999999938,0.0
2017-01-09 04:00:00,1,4,0,-7.708,7076.77,6773.1,365.7816666666668,218.09166666666715,0.0
2017-01-09 05:00:00,1,5,0,-7.773,7182.38,6831.61,156.9991666666665,360.91916666666657,10.149166666666131
2017-01-09 06:00:00,1,6,0,-7.843,6715.29,6372.11,772.8820833333339,57.202083333333576,0.0
2017-01-09 07:00:00,1,7,0,-7.728,6819.81,6131.32,1616.7945833333342,231.4145833333341,0.0
2017-01-09 08:00:00,1,8,0,-6.278,7136.77,6398.94,1898.220416666667,392.220416666667,0.0
2017-01-09 09:00:00,1,9,0,-4.187,7434.79,6661.87,1813.6983333333333,545.4883333333337,0.0
2017-01-09 10:00:00,1,10,0,-2.404,7517.26,6803.01,1786.498333333334,557.5783333333338,0.0
2017-01-09 11:00:00,1,11,0,-1.745,7433.45,6663.22,1707.1425000000008,475.9225000000006,0.0
2017-01-09 12:00:00,1,12,0,-1.502,7566.17,6888.26,1410.9849999999997,497.665,0.0
2017-01-09 13:00:00,1,13,0,-1.632,7604.3,6755.83,1407.829583333334,559.0295833333339,0.0
2017-01-09 14:00:00,1,14,0,-2.274,7598.55,6601.96,1426.2816666666668,628.9316666666673,0.0
2017-01-09 15:00:00,1,15,0,-3.736,7470.39,6604.97,1470.4008333333331,566.6108333333332,0.0
2017-01-09 16:00:00,1,16,0,-5.153,7586.6,6926.09,1496.333333333333,599.2733333333335,0.0
2017-01-09 17:00:00,1,17,0,-5.825,7978.06,7465.56,1402.6362500000005,682.9362500000007,170.43625000000063
2017-01-09 18:00:00,1,18,0,-6.502,7925.93,7549.97,1311.04,543.0500000000002,167.09000000000017
2017-01-09 19:00:00,1,19,0,-7.338,7665.58,7320.37,1120.121666666667,457.2716666666665,112.0616666666665
2017-01-09 20:00:00,1,20,0,-7.757,7379.57,7019.72,929.342083333334,475.6720833333338,115.82208333333438
2017-01-09 21:00:00,1,21,0,-7.814,7067.26,6819.68,692.0745833333331,343.2145833333334,95.63458333333348
2017-01-09 22:00:00,1,22,0,-7.868,7047.68,6881.59,576.2370833333343,365.0670833333343,198.9770833333341
2017-01-09 23:00:00,1,23,0,-8.06,6978.33,6726.25,433.0945833333335,296.82458333333307,44.74458333333314
2017-01-10 00:00:00,1,0,1,-8.298,6797.45,7070.53,180.96833333333416,51.14833333333354,324.22833333333347
2017-01-10 01:00:00,1,1,1,-8.379,6723.28,7338.95,0.0,0.0,445.2820833333335
2017-01-10 02:00:00,1,2,1,-8.112,6798.39,7257.22,110.654583333333,0.0,276.49458333333314
2017-01-10 03:00:00,1,3,1,-7.644,6973.48,7205.87,363.8237499999996,18.013749999999163,250.4037499999995
2017-01-10 04:00:00,1,4,1,-7.152,6778.52,7045.75,387.0616666666665,0.0,187.07166666666672
2017-01-10 05:00:00,1,5,1,-6.59,6653.1,7252.1,368.2591666666667,0.0,430.6391666666668
2017-01-10 06:00:00,1,6,1,-5.962,6473.1,7146.79,977.0220833333332,0.0,488.7020833333336
2017-01-10 07:00:00,1,7,1,-5.221,6372.45,7447.65,1738.2445833333331,0.0,859.2545833333334
2017-01-10 08:00:00,1,8,1,-4.044,6246.71,7942.96,2012.0404166666667,0.0,1198.4104166666666
2017-01-10 09:00:00,1,9,1,-2.844,6463.16,8123.14,1889.458333333334,0.0,1233.838333333334
2017-01-10 10:00:00,1,10,1,-2.039,6620.63,8095.91,1896.7983333333327,0.0,1136.2283333333337
2017-01-10 11:00:00,1,11,1,-1.767,6651.17,7961.46,1827.072500000001,0.0,1003.9325000000008
2017-01-10 12:00:00,1,12,1,-1.683,6824.88,7974.31,1534.0350000000008,0.0,905.8050000000004
2017-01-10 13:00:00,1,13,1,-1.76,6689.8,7869.88,1623.2295833333335,0.0,824.6095833333338
2017-01-10 14:00:00,1,14,1,-2.105,6529.15,7742.48,1469.0116666666663,0.0,772.8616666666667
2017-01-10 15:00:00,1,15,1,-2.857,6552.67,7755.02,1417.3708333333325,0.0,851.2408333333333
2017-01-10 16:00:00,1,16,1,-3.604,6720.39,7959.7,1336.543333333334,0.0,972.373333333333
2017-01-10 17:00:00,1,17,1,-4.125,7342.76,8416.62,1408.7962500000003,47.63625000000047,1121.496250000001
2017-01-10 18:00:00,1,18,1,-4.586,7577.32,8472.12,1295.9700000000005,194.4399999999996,1089.2400000000007
2017-01-10 19:00:00,1,19,1,-4.977,7462.18,8158.84,1120.621666666667,253.8716666666669,950.5316666666668
2017-01-10 20:00:00,1,20,1,-5.256,7165.71,7731.64,971.552083333334,261.81208333333416,827.7420833333344
2017-01-10 21:00:00,1,21,1,-5.457,6866.41,7387.54,782.9245833333334,142.36458333333303,663.4945833333331
2017-01-10 22:00:00,1,22,1,-5.618,6748.31,7283.28,628.9870833333343,65.69708333333438,600.6670833333337
2017-01-10 23:00:00,1,23,1,-5.781,6552.06,7097.99,361.94458333333296,0.0,416.4845833333329
2017-01-11 00:00:00,1,0,2,-5.957,6498.5,7009.83,472.4883333333337,0.0,263.52833333333365
2017-01-11 01:00:00,1,1,2,-6.114,6770.67,6973.98,452.762083333334,0.0,80.31208333333325
2017-01-11 02:00:00,1,2,2,-6.319,7094.68,7096.74,384.8145833333329,113.95458333333318,116.01458333333268
2017-01-11 03:00:00,1,3,2,-6.429,7224.38,7174.65,365.4337499999992,268.9137499999997,219.18374999999924
2017-01-11 04:00:00,1,4,2,-6.445,7224.46,7025.29,42.46166666666704,365.7816666666668,166.61166666666668
2017-01-11 05:00:00,1,5,2,-6.453,6978.46,6944.94,0.7291666666660603,156.9991666666665,123.47916666666606
2017-01-11 06:00:00,1,6,2,-6.578,7430.97,7096.48,850.5520833333339,772.8820833333339,438.3920833333332
2017-01-11 07:00:00,1,7,2,-6.582,8205.19,7654.89,1673.0645833333328,1616.7945833333342,1066.494583333334
2017-01-11 08:00:00,1,8,2,-5.025,8642.77,8130.4,1845.2804166666665,1898.220416666667,1385.8504166666662
2017-01-11 09:00:00,1,9,2,-2.464,8703.0,8319.58,1654.7183333333342,1813.6983333333333,1430.2783333333336
2017-01-11 10:00:00,1,10,2,-1.104,8746.18,8331.65,1588.0583333333334,1786.498333333334,1371.9683333333332
2017-01-11 11:00:00,1,11,2,-0.452,8664.67,8251.65,1548.2125000000003,1707.1425000000008,1294.1225000000004
2017-01-11 12:00:00,1,12,2,-0.057,8479.49,8323.44,1299.7750000000003,1410.9849999999997,1254.9350000000004
2017-01-11 13:00:00,1,13,2,0.09,8453.1,8283.68,1278.569583333334,1407.829583333334,1238.409583333334
2017-01-11 14:00:00,1,14,2,-0.188,8395.9,8145.54,1264.9516666666668,1426.2816666666668,1175.921666666667
2017-01-11 15:00:00,1,15,2,-0.954,8374.18,8093.46,1328.8308333333334,1470.4008333333331,1189.6808333333329
2017-01-11 16:00:00,1,16,2,-1.277,8483.66,8220.07,1367.0533333333324,1496.333333333333,1232.7433333333329
2017-01-11 17:00:00,1,17,2,-1.106,8697.76,8514.98,1277.2262500000006,1402.6362500000005,1219.8562499999998
2017-01-11 18:00:00,1,18,2,-0.86,8693.92,8522.3,1228.5500000000002,1311.04,1139.4199999999992
2017-01-11 19:00:00,1,19,2,-0.632,8328.43,8186.08,1017.1716666666662,1120.121666666667,977.7716666666664
2017-01-11 20:00:00,1,20,2,-0.449,7833.24,7687.15,871.2720833333342,929.342083333334,783.2520833333338
2017-01-11 21:00:00,1,21,2,-0.372,7416.12,7307.82,619.2045833333332,692.0745833333331,583.7745833333329
2017-01-11 22:00:00,1,22,2,-0.334,7258.85,7149.24,371.2470833333337,576.2370833333343,466.62708333333376
2017-01-11 23:00:00,1,23,2,-0.296,7114.6,6921.49,66.20458333333318,433.0945833333335,239.9845833333329
2017-01-12 00:00:00,1,0,3,-0.315,6927.27,7175.73,0.0,180.96833333333416,429.4283333333333
2017-01-12 01:00:00,1,1,3,-0.37,6886.41,7424.26,0.0,0.0,530.5920833333339
2017-01-12 02:00:00,1,2,3,-0.448,7091.38,7358.28,0.0,110.654583333333,377.55458333333263
2017-01-12 03:00:00,1,3,3,-0.488,7319.29,7542.62,0.0,363.8237499999996,587.1537499999995
2017-01-12 04:00:00,1,4,3,-0.527,7245.74,7554.19,0.0,387.0616666666665,695.5116666666663
2017-01-12 05:00:00,1,5,3,-0.593,7189.72,7792.77,0.0,368.2591666666667,971.3091666666668
2017-01-12 06:00:00,1,6,3,-0.69,7635.11,7248.37,664.4520833333336,977.0220833333332,590.2820833333335
2017-01-12 07:00:00,1,7,3,-0.688,8326.64,7695.82,1518.4245833333334,1738.2445833333331,1107.4245833333334
2017-01-12 08:00:00,1,8,3,0.099,8756.59,8105.15,1793.3204166666674,2012.0404166666667,1360.6004166666662
2017-01-12 09:00:00,1,9,3,1.072,8778.76,8238.18,1720.038333333334,1889.458333333334,1348.878333333334
2017-01-12 10:00:00,1,10,3,1.715,8856.48,8354.4,1724.9683333333332,1896.7983333333327,1394.7183333333332
2017-01-12 11:00:00,1,11,3,2.234,8784.6,8315.34,1675.1825,1827.072500000001,1357.812500000001
2017-01-12 12:00:00,1,12,3,2.575,8602.54,8373.88,1262.6349999999993,1534.0350000000008,1305.374999999999
2017-01-12 13:00:00,1,13,3,2.58,8668.5,8289.52,1313.0195833333346,1623.2295833333335,1244.2495833333342
2017-01-12 14:00:00,1,14,3,1.91,8438.63,8113.5,1328.121666666667,1469.0116666666663,1143.8816666666671
2017-01-12 15:00:00,1,15,3,0.888,8321.15,8053.16,1349.0408333333326,1417.3708333333325,1149.3808333333327
2017-01-12 16:00:00,1,16,3,0.508,8323.87,8242.62,1352.5733333333328,1336.543333333334,1255.293333333334
2017-01-12 17:00:00,1,17,3,0.265,8703.92,8603.67,1238.0862499999994,1408.7962500000003,1308.5462500000003
2017-01-12 18:00:00,1,18,3,0.271,8678.85,8683.82,1086.54,1295.9700000000005,1300.9399999999996
2017-01-12 19:00:00,1,19,3,0.569,8328.93,8393.96,972.1916666666666,1120.621666666667,1185.6516666666655
2017-01-12 20:00:00,1,20,3,0.969,7875.45,8003.22,1094.6920833333345,971.552083333334,1099.3220833333344
2017-01-12 21:00:00,1,21,3,1.432,7506.97,7655.84,811.444583333333,782.9245833333334,931.7945833333332
2017-01-12 22:00:00,1,22,3,1.521,7311.6,7530.9,656.9270833333339,628.9870833333343,848.2870833333336
2017-01-12 23:00:00,1,23,3,1.369,7043.45,7351.98,292.3345833333333,361.94458333333296,670.4745833333327
2017-01-13 00:00:00,1,0,4,1.152,7218.79,7258.66,447.2783333333337,472.4883333333337,512.3583333333336
2017-01-13 01:00:00,1,1,4,0.288,7346.43,7220.86,337.1420833333341,452.762083333334,327.19208333333336
2017-01-13 02:00:00,1,2,4,-0.569,7365.54,7662.71,365.5645833333329,384.8145833333329,681.9845833333329
2017-01-13 03:00:00,1,3,4,-1.232,7320.9,7692.97,399.9037499999995,365.4337499999992,737.5037499999999
2017-01-13 04:00:00,1,4,4,-1.798,6901.14,7176.12,419.9216666666671,42.46166666666704,317.4416666666666
2017-01-13 05:00:00,1,5,4,-2.321,6822.19,7304.66,560.3791666666666,0.7291666666660603,483.1991666666663
2017-01-13 06:00:00,1,6,4,-2.75,7508.64,7425.92,906.7020833333336,850.5520833333339,767.8320833333337
2017-01-13 07:00:00,1,7,4,-3.038,8261.46,7893.93,1610.1245833333342,1673.0645833333328,1305.534583333334
2017-01-13 08:00:00,1,8,4,-2.869,8589.83,8247.66,1917.6904166666664,1845.2804166666665,1503.1104166666664
2017-01-13 09:00:00,1,9,4,-2.604,8544.02,8428.72,1829.3083333333343,1654.7183333333342,1539.418333333333
2017-01-13 10:00:00,1,10,4,-2.503,8547.74,8463.68,1851.338333333334,1588.0583333333334,1503.998333333334
2017-01-13 11:00:00,1,11,4,-2.494,8505.74,8267.44,1579.482500000001,1548.2125000000003,1309.9125000000013
2017-01-13 12:00:00,1,12,4,-2.474,8368.28,8344.42,1321.4250000000002,1299.7750000000003,1275.915
2017-01-13 13:00:00,1,13,4,-2.506,8323.84,8219.48,1360.4995833333342,1278.569583333334,1174.2095833333333
2017-01-13 14:00:00,1,14,4,-2.875,8234.57,7973.26,1282.371666666667,1264.9516666666668,1003.6416666666672
2017-01-13 15:00:00,1,15,4,-3.721,8232.61,7893.2,1223.560833333333,1328.8308333333334,989.4208333333328
2017-01-13 16:00:00,1,16,4,-4.411,8354.38,8016.46,1116.6333333333332,1367.0533333333324,1029.1333333333332
2017-01-13 17:00:00,1,17,4,-4.881,8572.35,8513.68,1068.3862500000005,1277.2262500000006,1218.5562500000003
2017-01-13 18:00:00,1,18,4,-5.213,8611.43,8567.67,988.8599999999996,1228.5500000000002,1184.79
2017-01-13 19:00:00,1,19,4,-5.203,8225.48,8340.55,867.8116666666665,1017.1716666666662,1132.241666666666
2017-01-13 20:00:00,1,20,4,-5.023,7775.17,7995.87,734.8120833333342,871.2720833333342,1091.972083333334
2017-01-13 21:00:00,1,21,4,-4.703,7343.25,7685.62,525.1045833333328,619.2045833333332,961.5745833333332
2017-01-13 22:00:00,1,22,4,-4.391,7053.86,7745.38,457.17708333333394,371.2470833333337,1062.767083333334
2017-01-13 23:00:00,1,23,4,-4.086,6747.71,7710.84,470.1045833333328,66.20458333333318,1029.3345833333333
2017-01-14 00:00:00,1,0,5,-3.831,6641.07,7481.84,1032.2783333333336,0.0,735.5383333333339
2017-01-14 01:00:00,1,1,5,-3.671,6520.48,7364.05,827.2420833333335,0.0,470.38208333333387
2017-01-14 02:00:00,1,2,5,-3.665,6454.03,7181.26,649.4545833333332,0.0,200.5345833333331
2017-01-14 03:00:00,1,3,5,-3.78,6701.49,7044.24,542.9337499999992,0.0,88.77374999999938
2017-01-14 04:00:00,1,4,5,-3.901,6589.84,7076.77,430.6216666666669,0.0,218.09166666666715
2017-01-14 05:00:00,1,5,5,-4.004,6624.78,7182.38,120.58916666666664,0.0,360.91916666666657
2017-01-14 06:00:00,1,6,5,-4.128,7322.54,6715.29,354.99208333333354,664.4520833333336,57.202083333333576
2017-01-14 07:00:00,1,7,5,-4.141,8106.82,6819.81,521.1245833333342,1518.4245833333334,231.4145833333341
2017-01-14 08:00:00,1,8,5,-3.645,8537.87,7136.77,651.4304166666661,1793.3204166666674,392.220416666667
2017-01-14 09:00:00,1,9,5,-2.996,8609.34,7434.79,170.94833333333372,1720.038333333334,545.4883333333337
2017-01-14 10:00:00,1,10,5,-2.711,8684.65,7517.26,251.628333333334,1724.9683333333332,557.5783333333338
2017-01-14 11:00:00,1,11,5,-2.646,8632.71,7433.45,429.1325000000006,1675.1825,475.9225000000006
2017-01-14 12:00:00,1,12,5,-2.697,8331.14,7566.17,406.8949999999995,1262.6349999999993,497.665
2017-01-14 13:00:00,1,13,5,-2.875,8358.29,7604.3,793.9895833333339,1313.0195833333346,559.0295833333339
2017-01-14 14:00:00,1,14,5,-3.289,8297.74,7598.55,917.8916666666672,1328.121666666667,628.9316666666673
2017-01-14 15:00:00,1,15,5,-4.263,8252.82,7470.39,994.9708333333328,1349.0408333333326,566.6108333333332
2017-01-14 16:00:00,1,16,5,-5.747,8339.9,7586.6,964.3233333333328,1352.5733333333328,599.2733333333335
2017-01-14 17:00:00,1,17,5,-6.696,8533.21,7978.06,399.0462500000003,1238.0862499999994,682.9362500000007
2017-01-14 18:00:00,1,18,5,-7.187,8469.42,7925.93,396.7399999999998,1086.54,543.0500000000002
2017-01-14 19:00:00,1,19,5,-7.483,8180.5,7665.58,327.3716666666669,972.1916666666666,457.2716666666665
2017-01-14 20:00:00,1,20,5,-7.615,7998.59,7379.57,274.1020833333341,1094.6920833333345,475.6720833333338
2017-01-14 21:00:00,1,21,5,-7.771,7535.49,7067.26,338.654583333333,811.444583333333,343.2145833333334
2017-01-14 22:00:00,1,22,5,-7.988,7339.54,7047.68,408.4070833333344,656.9270833333339,365.0670833333343
2017-01-14 23:00:00,1,23,5,-7.927,6973.84,6978.33,472.3745833333333,292.3345833333333,296.82458333333307
2017-01-15 00:00:00,1,0,6,-7.931,7193.58,6797.45,572.6383333333333,447.2783333333337,51.14833333333354
2017-01-15 01:00:00,1,1,6,-7.925,7230.81,6723.28,551.9520833333336,337.1420833333341,0.0
2017-01-15 02:00:00,1,2,6,-7.867,7346.29,6798.39,384.63458333333256,365.5645833333329,0.0
2017-01-15 03:00:00,1,3,6,-8.005,7355.37,6973.48,316.1637499999997,399.9037499999995,18.013749999999163
2017-01-15 04:00:00,1,4,6,-8.371,7278.6,6778.52,200.251666666667,419.9216666666671,0.0
2017-01-15 05:00:00,1,5,6,-8.791,7381.84,6653.1,245.95916666666653,560.3791666666666,0.0
2017-01-15 06:00:00,1,6,6,-9.205,7564.79,6473.1,324.61208333333343,906.7020833333336,0.0
2017-01-15 07:00:00,1,7,6,-9.292,8198.52,6372.45,344.7745833333338,1610.1245833333342,0.0
2017-01-15 08:00:00,1,8,6,-8.046,8662.24,6246.71,381.6004166666662,1917.6904166666664,0.0
2017-01-15 09:00:00,1,9,6,-5.635,8718.61,6463.16,513.6383333333333,1829.3083333333343,0.0
2017-01-15 10:00:00,1,10,6,-4.213,8811.02,6620.63,435.5583333333334,1851.338333333334,0.0
2017-01-15 11:00:00,1,11,6,-3.619,8537.01,6651.17,452.942500000001,1579.482500000001,0.0
2017-01-15 12:00:00,1,12,6,-3.376,8389.93,6824.88,526.2150000000001,1321.4250000000002,0.0
2017-01-15 13:00:00,1,13,6,-3.44,8405.77,6689.8,455.0195833333337,1360.4995833333342,0.0
2017-01-15 14:00:00,1,14,6,-3.836,8251.99,6529.15,451.8916666666673,1282.371666666667,0.0
2017-01-15 15:00:00,1,15,6,-5.158,8127.34,6552.67,491.9708333333329,1223.560833333333,0.0
2017-01-15 16:00:00,1,16,6,-6.475,8103.96,6720.39,599.0033333333331,1116.6333333333332,0.0
2017-01-15 17:00:00,1,17,6,-7.096,8363.51,7342.76,357.6662500000002,1068.3862500000005,47.63625000000047
2017-01-15 18:00:00,1,18,6,-7.539,8371.74,7577.32,364.7600000000002,988.8599999999996,194.4399999999996
2017-01-15 19:00:00,1,19,6,-7.831,8076.12,7462.18,421.91166666666686,867.8116666666665,253.8716666666669
2017-01-15 20:00:00,1,20,6,-8.062,7638.71,7165.71,579.6620833333345,734.8120833333342,261.81208333333416
2017-01-15 21:00:00,1,21,6,-8.281,7249.15,6866.41,931.4145833333332,525.1045833333328,142.36458333333303
2017-01-15 22:00:00,1,22,6,-8.498,7139.79,6748.31,861.3370833333338,457.17708333333394,65.69708333333438
2017-01-15 23:00:00,1,23,6,-8.737,7151.61,6552.06,726.2645833333336,470.1045833333328,0.0
2017-01-16 00:00:00,1,0,0,-8.987,7778.58,6498.5,851.6583333333338,1032.2783333333336,0.0
2017-01-16 01:00:00,1,1,0,-9.225,7720.91,6770.67,632.7520833333338,827.2420833333335,0.0
2017-01-16 02:00:00,1,2,0,-9.508,7630.18,7094.68,495.1445833333328,649.4545833333332,113.95458333333318
2017-01-16 03:00:00,1,3,0,-9.737,7498.4,7224.38,581.7937499999998,542.9337499999992,268.9137499999997
2017-01-16 04:00:00,1,4,0,-9.955,7289.3,7224.46,574.3016666666663,430.6216666666669,365.7816666666668
2017-01-16 05:00:00,1,5,0,-10.172,6942.05,6978.46,762.5691666666662,120.58916666666664,156.9991666666665
2017-01-16 06:00:00,1,6,0,-10.398,7013.08,7430.97,1408.972083333334,354.99208333333354,772.8820833333339
2017-01-16 07:00:00,1,7,0,-10.579,7109.52,8205.19,1785.694583333334,521.1245833333342,1616.7945833333342
2017-01-16 08:00:00,1,8,0,-9.637,7395.98,8642.77,2058.7004166666666,651.4304166666661,1898.220416666667
2017-01-16 09:00:00,1,9,0,-7.523,7060.25,8703.0,1996.918333333333,170.94833333333372,1813.6983333333333
2017-01-16 10:00:00,1,10,0,-5.951,7211.31,8746.18,1954.748333333334,251.628333333334,1786.498333333334
2017-01-16 11:00:00,1,11,0,-5.2,7386.66,8664.67,1841.2425000000007,429.1325000000006,1707.1425000000008
2017-01-16 12:00:00,1,12,0,-4.93,7475.4,8479.49,1531.505,406.8949999999995,1410.9849999999997
2017-01-16 13:00:00,1,13,0,-5.036,7839.26,8453.1,1600.3395833333343,793.9895833333339,1407.829583333334
2017-01-16 14:00:00,1,14,0,-5.507,7887.51,8395.9,1559.5216666666663,917.8916666666672,1426.2816666666668
2017-01-16 15:00:00,1,15,0,-6.931,7898.75,8374.18,2754.9208333333336,994.9708333333328,1470.4008333333331
2017-01-16 16:00:00,1,16,0,-8.478,7951.65,8483.66,1509.543333333334,964.3233333333328,1496.333333333333
2017-01-16 17:00:00,1,17,0,-8.943,7694.17,8697.76,1386.2562499999997,399.0462500000003,1402.6362500000005
2017-01-16 18:00:00,1,18,0,-9.187,7779.62,8693.92,1404.8200000000006,396.7399999999998,1311.04
2017-01-16 19:00:00,1,19,0,-9.464,7535.68,8328.43,1304.991666666666,327.3716666666669,1120.121666666667
2017-01-16 20:00:00,1,20,0,-9.867,7178.0,7833.24,1161.6520833333343,274.1020833333341,929.342083333334
2017-01-16 21:00:00,1,21,0,-10.319,7062.7,7416.12,1054.7445833333331,338.654583333333,692.0745833333331
2017-01-16 22:00:00,1,22,0,-10.438,7091.02,7258.85,996.477083333334,408.4070833333344,576.2370833333343
2017-01-16 23:00:00,1,23,0,-10.495,7153.88,7114.6,851.8245833333331,472.3745833333333,433.0945833333335
2017-01-17 00:00:00,1,0,1,-10.45,7318.94,6927.27,769.088333333334,572.6383333333333,180.96833333333416
2017-01-17 01:00:00,1,1,1,-10.259,7445.62,6886.41,846.8420833333339,551.9520833333336,0.0
2017-01-17 02:00:00,1,2,1,-10.181,7365.36,7091.38,598.7545833333324,384.63458333333256,110.654583333333
2017-01-17 03:00:00,1,3,1,-10.099,7271.63,7319.29,900.1437499999993,316.1637499999997,363.8237499999996
2017-01-17 04:00:00,1,4,1,-10.01,7058.93,7245.74,879.6316666666671,200.251666666667,387.0616666666665
2017-01-17 05:00:00,1,5,1,-9.98,7067.42,7189.72,727.7891666666665,245.95916666666653,368.2591666666667
2017-01-17 06:00:00,1,6,1,-10.086,6982.7,7635.11,1215.8620833333334,324.61208333333343,977.0220833333332
2017-01-17 07:00:00,1,7,1,-10.101,6933.17,8326.64,2034.824583333333,344.7745833333338,1738.2445833333331
2017-01-17 08:00:00,1,8,1,-9.306,7126.15,8756.59,2286.560416666667,381.6004166666662,2012.0404166666667
2017-01-17 09:00:00,1,9,1,-8.271,7402.94,8778.76,2203.618333333334,513.6383333333333,1889.458333333334
2017-01-17 10:00:00,1,10,1,-7.387,7395.24,8856.48,2206.038333333333,435.5583333333334,1896.7983333333327
2017-01-17 11:00:00,1,11,1,-6.704,7410.47,8784.6,2062.9125000000013,452.942500000001,1827.072500000001
2017-01-17 12:00:00,1,12,1,-6.292,7594.72,8602.54,1778.005,526.2150000000001,1534.0350000000008
2017-01-17 13:00:00,1,13,1,-6.204,7500.29,8668.5,1901.989583333334,455.0195833333337,1623.2295833333335
2017-01-17 14:00:00,1,14,1,-6.54,7421.51,8438.63,1836.0116666666663,451.8916666666673,1469.0116666666663
2017-01-17 15:00:00,1,15,1,-7.427,7395.75,8321.15,1831.5008333333333,491.9708333333329,1417.3708333333325
2017-01-17 16:00:00,1,16,1,-8.467,7586.33,8323.87,1765.793333333334,599.0033333333331,1336.543333333334
2017-01-17 17:00:00,1,17,1,-9.118,7652.79,8703.92,1593.9862500000008,357.6662500000002,1408.7962500000003
2017-01-17 18:00:00,1,18,1,-9.698,7747.64,8678.85,1647.1699999999992,364.7600000000002,1295.9700000000005
2017-01-17 19:00:00,1,19,1,-10.355,7630.22,8328.93,1536.8016666666672,421.91166666666686,1120.621666666667
2017-01-17 20:00:00,1,20,1,-10.993,7483.56,7875.45,1389.4020833333334,579.6620833333345,971.552083333334
2017-01-17 21:00:00,1,21,1,-11.638,7655.46,7506.97,1289.5245833333329,931.4145833333332,782.9245833333334
2017-01-17 22:00:00,1,22,1,-12.191,7543.95,7311.6,1261.557083333334,861.3370833333338,628.9870833333343
2017-01-17 23:00:00,1,23,1,-12.622,7407.77,7043.45,1084.6045833333328,726.2645833333336,361.94458333333296
2017-01-18 00:00:00,1,0,2,-12.994,7597.96,7218.79,952.248333333334,851.6583333333338,472.4883333333337
2017-01-18 01:00:00,1,1,2,-13.378,7526.42,7346.43,920.472083333334,632.7520833333338,452.762083333334
2017-01-18 02:00:00,1,2,2,-13.734,7475.87,7365.54,831.8845833333326,495.1445833333328,384.8145833333329
2017-01-18 03:00:00,1,3,2,-13.918,7537.26,7320.9,794.8737499999997,581.7937499999998,365.4337499999992
2017-01-18 04:00:00,1,4,2,-14.061,7432.98,6901.14,752.2416666666668,574.3016666666663,42.46166666666704
