ept,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-01-11 14:00:00,0.711,1,14,6,8929.07,7048.45,154.3919565217384
2015-01-11 15:00:00,-0.287,1,15,6,8757.89,7082.09,131.91543478260974
2015-01-11 16:00:00,-1.139,1,16,6,8791.35,7474.16,33.453478260870725
2015-01-11 17:00:00,-1.427,1,17,6,9035.12,8016.73,414.6739130434789
2015-01-11 18:00:00,-1.456,1,18,6,9003.41,8060.95,636.8554347826102
2015-01-11 19:00:00,-1.463,1,19,6,8588.64,7943.62,729.0156521739118
2015-01-11 20:00:00,-1.426,1,20,6,8056.1,7633.11,605.3765217391301
2015-01-11 21:00:00,-1.445,1,21,6,7719.38,7438.2,488.6513043478253
2015-01-11 22:00:00,-1.6,1,22,6,7598.26,7293.15,480.1865217391296
2015-01-11 23:00:00,-1.823,1,23,6,7167.55,7031.44,369.4626086956505
2015-01-12 00:00:00,-1.948,1,0,0,6821.08,6982.37,583.2399999999989
2015-01-12 01:00:00,-2.019,1,1,0,6724.62,7181.63,514.1641304347831
2015-01-12 02:00:00,-2.035,1,2,0,6660.94,7216.88,403.69326086956426
2015-01-12 03:00:00,-2.138,1,3,0,6607.35,7346.43,337.3047826086977
2015-01-12 04:00:00,-2.409,1,4,0,6411.92,7255.53,503.1941304347838
2015-01-12 05:00:00,-2.421,1,5,0,6487.43,7483.76,780.9606521739142
2015-01-12 06:00:00,-2.265,1,6,0,6616.8,7917.41,1395.9167391304345
2015-01-12 07:00:00,-1.896,1,7,0,6403.79,8725.17,2265.408478260869
2015-01-12 08:00:00,-0.118,1,8,0,6795.5,9184.56,2542.3065217391304
2015-01-12 09:00:00,1.675,1,9,0,7062.09,9253.57,2385.631304347828
2015-01-12 10:00:00,3.208,1,10,0,7115.68,9144.48,2259.221521739129
2015-01-12 11:00:00,4.526,1,11,0,7098.8,9076.77,2228.932391304347
2015-01-12 12:00:00,5.138,1,12,0,7053.5,8780.77,1754.9476086956538
2015-01-12 13:00:00,4.983,1,13,0,7240.69,8719.99,1781.5871739130423
2015-01-12 14:00:00,3.996,1,14,0,6984.91,8603.94,1770.6419565217393
2015-01-12 15:00:00,1.721,1,15,0,6998.12,8721.13,1796.105434782609
2015-01-12 16:00:00,0.298,1,16,0,7061.65,8759.67,1802.6834782608703
2015-01-12 17:00:00,0.023,1,17,0,7680.49,9220.45,1861.25391304348
2015-01-12 18:00:00,-0.07,1,18,0,7899.59,9398.57,1944.515434782611
2015-01-12 19:00:00,-0.145,1,19,0,7489.08,9077.72,1791.0456521739125
2015-01-12 20:00:00,-0.184,1,20,0,7098.13,8630.8,1586.7565217391293
2015-01-12 21:00:00,-0.1,1,21,0,6879.52,8318.47,1452.7313043478252
2015-01-12 22:00:00,-0.08,1,22,0,6867.95,8135.2,1214.6265217391292
2015-01-12 23:00:00,-0.172,1,23,0,6728.13,7755.17,890.3826086956506
2015-01-13 00:00:00,-0.291,1,0,1,6448.66,7536.97,702.6399999999985
2015-01-13 01:00:00,-0.404,1,1,1,6424.08,7485.64,564.5041304347833
2015-01-13 02:00:00,-0.603,1,2,1,6469.74,7443.5,433.9932608695635
2015-01-13 03:00:00,-0.859,1,3,1,6413.67,7562.51,378.0447826086975
2015-01-13 04:00:00,-0.952,1,4,1,6313.86,7432.66,482.54413043478326
2015-01-13 05:00:00,-0.915,1,5,1,6442.28,7661.73,679.4706521739145
2015-01-13 06:00:00,-0.848,1,6,1,6448.61,8098.49,1565.9467391304345
2015-01-13 07:00:00,-0.281,1,7,1,6460.31,8891.48,2452.3184782608687
2015-01-13 08:00:00,2.151,1,8,1,6725.7,9309.86,2612.37652173913
2015-01-13 09:00:00,4.539,1,9,1,7117.96,9278.78,2376.561304347828
2015-01-13 10:00:00,6.126,1,10,1,7229.7,9228.67,2222.5115217391303
2015-01-13 11:00:00,6.994,1,11,1,7321.4,9123.08,2099.702391304348
2015-01-13 12:00:00,7.253,1,12,1,7372.32,8880.14,1560.5276086956535
2015-01-13 13:00:00,6.801,1,13,1,7330.51,8791.36,1509.7471739130424
2015-01-13 14:00:00,5.439,1,14,1,7212.78,8636.44,1488.8919565217393
2015-01-13 15:00:00,3.293,1,15,1,7110.86,8597.85,1495.5854347826107
2015-01-13 16:00:00,1.994,1,16,1,7078.24,8777.21,1523.5734782608715
2015-01-13 17:00:00,1.642,1,17,1,7760.21,9267.46,1623.7739130434784
2015-01-13 18:00:00,1.498,1,18,1,8065.79,9386.23,1733.1754347826109
2015-01-13 19:00:00,1.357,1,19,1,7943.51,9056.52,1506.5156521739118
2015-01-13 20:00:00,1.243,1,20,1,7494.34,8572.17,1340.5765217391308
2015-01-13 21:00:00,1.315,1,21,1,7215.36,8311.2,1214.1313043478258
2015-01-13 22:00:00,1.581,1,22,1,7204.14,8125.85,965.4165217391292
2015-01-13 23:00:00,2.189,1,23,1,7004.57,7729.96,540.7126086956505
2015-01-14 00:00:00,2.555,1,0,2,7248.88,7541.0,264.2499999999991
2015-01-14 01:00:00,2.668,1,1,2,7245.72,7509.15,54.424130434782455
2015-01-14 02:00:00,2.608,1,2,2,7184.68,7347.75,0.0
2015-01-14 03:00:00,2.349,1,3,2,7092.54,7416.96,0.0
2015-01-14 04:00:00,2.14,1,4,2,7134.3,7338.64,0.0
2015-01-14 05:00:00,2.06,1,5,2,7439.82,7533.95,319.7606521739144
2015-01-14 06:00:00,2.131,1,6,2,7987.55,8238.11,1191.816739130434
2015-01-14 07:00:00,2.343,1,7,2,8915.3,9093.1,2112.63847826087
2015-01-14 08:00:00,2.971,1,8,2,9411.78,9535.99,2432.766521739129
2015-01-14 09:00:00,3.734,1,9,2,9401.06,9516.81,2385.701304347828
2015-01-14 10:00:00,4.378,1,10,2,9351.9,9494.75,2492.6915217391306
2015-01-14 11:00:00,4.677,1,11,2,9346.74,9428.24,2558.372391304348
2015-01-14 12:00:00,4.718,1,12,2,8927.44,9118.17,2093.127608695654
2015-01-14 13:00:00,4.511,1,13,2,8946.62,9015.56,2045.8771739130416
2015-01-14 14:00:00,3.909,1,14,2,8829.03,8856.17,2055.4019565217395
2015-01-14 15:00:00,3.097,1,15,2,8775.05,8755.58,2015.63543478261
2015-01-14 16:00:00,2.425,1,16,2,8847.47,8913.9,1943.5334782608709
2015-01-14 17:00:00,1.834,1,17,2,9206.79,9385.27,1904.6139130434783
2015-01-14 18:00:00,1.267,1,18,2,9373.45,9460.62,1873.5054347826108
2015-01-14 19:00:00,0.91,1,19,2,9005.54,9117.16,1673.2856521739122
2015-01-14 20:00:00,0.599,1,20,2,8475.72,8619.89,1489.4765217391305
2015-01-14 21:00:00,0.368,1,21,2,8179.44,8285.99,1376.051304347826
2015-01-14 22:00:00,0.307,1,22,2,7938.58,8074.64,1137.7565217391293
2015-01-14 23:00:00,0.394,1,23,2,7525.49,7682.16,871.7726086956509
2015-01-15 00:00:00,0.622,1,0,3,7368.28,7563.07,665.9199999999992
2015-01-15 01:00:00,0.645,1,1,3,7296.06,7477.91,525.8141304347828
2015-01-15 02:00:00,0.578,1,2,3,7214.98,7353.63,541.3932608695641
2015-01-15 03:00:00,0.606,1,3,3,7133.28,7239.89,541.6047826086979
2015-01-15 04:00:00,0.618,1,4,3,7113.65,7057.63,404.2641304347835
2015-01-15 05:00:00,0.527,1,5,3,7338.33,7413.37,595.2206521739145
2015-01-15 06:00:00,0.522,1,6,3,8157.58,8111.59,1470.6667391304345
2015-01-15 07:00:00,0.785,1,7,3,9102.21,9035.32,2354.45847826087
2015-01-15 08:00:00,2.051,1,8,3,9481.85,9432.37,2529.326521739129
2015-01-15 09:00:00,3.654,1,9,3,9391.99,9404.06,2287.4313043478287
2015-01-15 10:00:00,5.11,1,10,3,9315.19,9390.31,2198.8515217391305
2015-01-15 11:00:00,6.054,1,11,3,9217.51,9309.95,2206.2323913043483
2015-01-15 12:00:00,6.481,1,12,3,8733.02,8904.51,1740.4676086956524
2015-01-15 13:00:00,6.442,1,13,3,8674.78,8844.82,1730.2971739130417
2015-01-15 14:00:00,5.406,1,14,3,8547.28,8735.56,1681.171956521738
2015-01-15 15:00:00,3.259,1,15,3,8474.53,8670.1,1586.2654347826092
2015-01-15 16:00:00,1.821,1,16,3,8568.36,8818.77,1562.6934782608705
2015-01-15 17:00:00,1.25,1,17,3,8969.31,9168.87,1699.8639130434783
2015-01-15 18:00:00,0.841,1,18,3,9162.11,9224.32,1781.6954347826097
2015-01-15 19:00:00,0.596,1,19,3,8721.01,8820.64,1630.145652173911
2015-01-15 20:00:00,0.403,1,20,3,8229.54,8379.92,1493.53652173913
2015-01-15 21:00:00,0.18,1,21,3,7940.84,8014.38,1347.311304347826
2015-01-15 22:00:00,0.064,1,22,3,7689.37,7785.33,1088.6665217391292
2015-01-15 23:00:00,0.091,1,23,3,7175.82,7341.05,713.5426086956504
2015-01-16 00:00:00,0.256,1,0,4,6929.89,7073.29,530.1699999999992
2015-01-16 01:00:00,0.46,1,1,4,6785.98,6936.42,398.5241304347828
2015-01-16 02:00:00,1.027,1,2,4,6731.8,6844.58,295.19326086956426
2015-01-16 03:00:00,1.564,1,3,4,6698.0,6769.98,252.8147826086979
2015-01-16 04:00:00,1.663,1,4,4,6564.49,6727.72,139.09413043478344
2015-01-16 05:00:00,1.497,1,5,4,6978.62,7062.16,450.54065217391417
2015-01-16 06:00:00,1.261,1,6,4,7783.45,7832.37,1295.1967391304345
2015-01-16 07:00:00,1.398,1,7,4,8762.53,8749.27,2160.748478260869
2015-01-16 08:00:00,2.546,1,8,4,9302.24,9242.43,2433.086521739129
2015-01-16 09:00:00,4.006,1,9,4,9401.13,9246.09,2311.471304347828
2015-01-16 10:00:00,5.082,1,10,4,9585.37,9301.03,2281.6815217391304
2015-01-16 11:00:00,5.587,1,11,4,9676.18,9397.97,2175.4923913043467
2015-01-16 12:00:00,5.515,1,12,4,9265.62,9086.26,1853.0076086956533
2015-01-16 13:00:00,4.985,1,13,4,9210.91,9013.71,1879.397173913042
2015-01-16 14:00:00,3.911,1,14,4,9113.79,8929.07,1845.831956521738
2015-01-16 15:00:00,2.812,1,15,4,8994.58,8757.89,1778.1954347826097
2015-01-16 16:00:00,2.224,1,16,4,8988.32,8791.35,1670.303478260871
2015-01-16 17:00:00,1.897,1,17,4,9250.15,9035.12,1687.423913043478
2015-01-16 18:00:00,1.555,1,18,4,9302.44,9003.41,1639.9854347826104
2015-01-16 19:00:00,1.08,1,19,4,8887.78,8588.64,1457.1356521739108
2015-01-16 20:00:00,0.752,1,20,4,8378.44,8056.1,1333.3865217391303
2015-01-16 21:00:00,0.46,1,21,4,8102.76,7719.38,1185.4513043478255
2015-01-16 22:00:00,0.078,1,22,4,7861.71,7598.26,1074.2665217391295
2015-01-16 23:00:00,-0.154,1,23,4,7506.88,7167.55,852.9126086956512
2015-01-17 00:00:00,-0.445,1,0,5,7331.56,6821.08,639.6499999999987
2015-01-17 01:00:00,-0.715,1,1,5,7257.37,6724.62,511.5941304347825
2015-01-17 02:00:00,-0.977,1,2,5,7322.38,6660.94,340.81326086956415
2015-01-17 03:00:00,-1.237,1,3,5,7296.84,6607.35,517.3047826086977
2015-01-17 04:00:00,-1.542,1,4,5,7035.37,6411.92,530.0041304347833
2015-01-17 05:00:00,-1.789,1,5,5,7254.08,6487.43,433.21065217391424
2015-01-17 06:00:00,-1.958,1,6,5,8062.3,6616.8,412.0567391304339
2015-01-17 07:00:00,-1.927,1,7,5,9004.35,6403.79,258.37847826087
2015-01-17 08:00:00,-1.234,1,8,5,9398.8,6795.5,545.4865217391298
2015-01-17 09:00:00,-0.5,1,9,5,9302.86,7062.09,801.0813043478283
2015-01-17 10:00:00,-0.25,1,10,5,9291.53,7115.68,933.0615217391296
2015-01-17 11:00:00,-0.128,1,11,5,9324.04,7098.8,955.0023913043478
2015-01-17 12:00:00,-0.086,1,12,5,8912.96,7053.5,935.4676086956532
2015-01-17 13:00:00,-0.135,1,13,5,8895.33,7240.69,921.6771739130418
2015-01-17 14:00:00,-0.303,1,14,5,8739.56,6984.91,918.5819565217388
2015-01-17 15:00:00,-0.904,1,15,5,8565.21,6998.12,934.76543478261
2015-01-17 16:00:00,-1.6,1,16,5,8607.48,7061.65,946.5334782608708
2015-01-17 17:00:00,-1.987,1,17,5,9045.4,7680.49,1084.343913043478
2015-01-17 18:00:00,-2.287,1,18,5,9210.63,7899.59,1105.71543478261
2015-01-17 19:00:00,-2.433,1,19,5,8844.64,7489.08,1075.1756521739117
2015-01-17 20:00:00,-2.498,1,20,5,8382.5,7098.13,977.0265217391296
2015-01-17 21:00:00,-2.627,1,21,5,8074.02,6879.52,890.351304347826
2015-01-17 22:00:00,-2.793,1,22,5,7812.62,6867.95,846.9165217391292
2015-01-17 23:00:00,-3.036,1,23,5,7348.65,6728.13,656.3726086956503
2015-01-18 00:00:00,-3.335,1,0,6,7195.81,6448.66,576.369999999999
2015-01-18 01:00:00,-3.68,1,1,6,7130.08,6424.08,491.2241304347826
2015-01-18 02:00:00,-4.039,1,2,6,7076.18,6469.74,304.18326086956404
2015-01-18 03:00:00,-4.385,1,3,6,7008.05,6413.67,253.9647826086976
2015-01-18 04:00:00,-4.797,1,4,6,6770.2,6313.86,391.0041304347833
2015-01-18 05:00:00,-5.314,1,5,6,7109.4,6442.28,301.4406521739147
2015-01-18 06:00:00,-5.851,1,6,6,7886.83,6448.61,136.2867391304344
2015-01-18 07:00:00,-6.142,1,7,6,8810.64,6460.31,38.61847826086978
2015-01-18 08:00:00,-5.179,1,8,6,9302.56,6725.7,124.19652173912982
2015-01-18 09:00:00,-2.977,1,9,6,9326.9,7117.96,184.86130434782808
2015-01-18 10:00:00,-1.312,1,10,6,9374.36,7229.7,138.5015217391301
2015-01-18 11:00:00,-0.467,1,11,6,9293.3,7321.4,137.3023913043471
2015-01-18 12:00:00,0.048,1,12,6,9025.5,7372.32,377.2276086956536
2015-01-18 13:00:00,0.192,1,13,6,9044.43,7330.51,156.51717391304192
2015-01-18 14:00:00,-0.177,1,14,6,8904.22,7212.78,353.8419565217382
2015-01-18 15:00:00,-2.021,1,15,6,8757.14,7110.86,236.13543478261
2015-01-18 16:00:00,-4.041,1,16,6,8715.09,7078.24,275.5034782608709
2015-01-18 17:00:00,-5.338,1,17,6,9032.96,7760.21,617.6039130434792
2015-01-18 18:00:00,-6.242,1,18,6,9068.92,8065.79,921.72543478261
2015-01-18 19:00:00,-6.752,1,19,6,8671.63,7943.51,987.5756521739112
2015-01-18 20:00:00,-7.076,1,20,6,8222.35,7494.34,952.8465217391304
2015-01-18 21:00:00,-7.367,1,21,6,7912.16,7215.36,946.2713043478252
2015-01-18 22:00:00,-7.619,1,22,6,7798.22,7204.14,873.156521739129
2015-01-18 23:00:00,-7.595,1,23,6,7488.02,7004.57,605.152608695651
2015-01-19 00:00:00,-7.354,1,0,0,7305.29,7248.88,500.1699999999992
2015-01-19 01:00:00,-7.092,1,1,0,7243.15,7245.72,527.2341304347829
2015-01-19 02:00:00,-6.822,1,2,0,7121.8,7184.68,526.473260869564
2015-01-19 03:00:00,-6.552,1,3,0,7272.54,7092.54,528.3047826086977
2015-01-19 04:00:00,-6.423,1,4,0,7161.11,7134.3,449.0841304347832
2015-01-19 05:00:00,-6.381,1,5,0,7092.07,7439.82,798.660652173915
2015-01-19 06:00:00,-6.233,1,6,0,7003.69,7987.55,1572.516739130434
2015-01-19 07:00:00,-5.684,1,7,0,6908.27,8915.3,2498.7384782608688
2015-01-19 08:00:00,-4.129,1,8,0,7414.96,9411.78,2754.3165217391306
2015-01-19 09:00:00,-2.188,1,9,0,7816.51,9401.06,2662.551304347828
2015-01-19 10:00:00,-1.094,1,10,0,8025.74,9351.9,2604.5615217391296
2015-01-19 11:00:00,-0.225,1,11,0,8072.81,9346.74,2520.202391304348
2015-01-19 12:00:00,0.37,1,12,0,8107.96,8927.44,2135.337608695653
2015-01-19 13:00:00,0.568,1,13,0,8086.71,8946.62,2179.707173913041
2015-01-19 14:00:00,0.265,1,14,0,7976.97,8829.03,2231.741956521738
2015-01-19 15:00:00,-0.69,1,15,0,7913.71,8775.05,2249.37543478261
2015-01-19 16:00:00,-1.631,1,16,0,7991.32,8847.47,2246.34347826087
2015-01-19 17:00:00,-2.165,1,17,0,8429.88,9206.79,2176.3539130434783
2015-01-19 18:00:00,-2.477,1,18,0,8534.65,9373.45,2177.4854347826104
2015-01-19 19:00:00,-2.559,1,19,0,8289.67,9005.54,1955.225652173911
2015-01-19 20:00:00,-2.547,1,20,0,7865.99,8475.72,1826.5865217391288
2015-01-19 21:00:00,-2.499,1,21,0,7617.06,8179.44,1692.2013043478255
2015-01-19 22:00:00,-2.556,1,22,0,7570.87,7938.58,1473.7265217391296
2015-01-19 23:00:00,-2.704,1,23,0,7291.48,7525.49,1107.4726086956507
2015-01-20 00:00:00,-2.862,1,0,1,7242.01,7368.28,850.5099999999984
2015-01-20 01:00:00,-3.028,1,1,1,7222.78,7296.06,807.9341304347827
2015-01-20 02:00:00,-3.197,1,2,1,7085.17,7214.98,672.1932608695643
2015-01-20 03:00:00,-3.254,1,3,1,7009.2,7133.28,580.9747826086978
2015-01-20 04:00:00,-3.283,1,4,1,7022.11,7113.65,483.6441304347836
2015-01-20 05:00:00,-3.367,1,5,1,6960.3,7338.33,789.3206521739148
2015-01-20 06:00:00,-3.505,1,6,1,6727.92,8157.58,1655.4267391304338
2015-01-20 07:00:00,-3.542,1,7,1,6688.51,9102.21,2533.658478260869
2015-01-20 08:00:00,-2.879,1,8,1,6993.67,9481.85,2765.4765217391305
2015-01-20 09:00:00,-1.503,1,9,1,7200.29,9391.99,2617.391304347828
2015-01-20 10:00:00,-0.711,1,10,1,7231.18,9315.19,2570.6815217391304
2015-01-20 11:00:00,-0.263,1,11,1,7255.11,9217.51,2541.312391304348
2015-01-20 12:00:00,-0.064,1,12,1,7549.72,8733.02,2108.9376086956536
2015-01-20 13:00:00,-0.065,1,13,1,7321.55,8674.78,2171.9071739130422
2015-01-20 14:00:00,-0.308,1,14,1,7412.23,8547.28,2201.5219565217385
2015-01-20 15:00:00,-1.442,1,15,1,7215.08,8474.53,2219.5254347826094
2015-01-20 16:00:00,-2.993,1,16,1,7320.29,8568.36,2190.7734782608704
2015-01-20 17:00:00,-3.872,1,17,1,7963.14,8969.31,2110.3539130434783
2015-01-20 18:00:00,-4.484,1,18,1,8350.66,9162.11,2051.605434782611
2015-01-20 19:00:00,-4.993,1,19,1,8202.07,8721.01,1948.5556521739109
2015-01-20 20:00:00,-5.385,1,20,1,7841.81,8229.54,1743.3465217391297
2015-01-20 21:00:00,-5.707,1,21,1,7672.98,7940.84,1649.8313043478263
2015-01-20 22:00:00,-6.038,1,22,1,7597.11,7689.37,1428.786521739129
2015-01-20 23:00:00,-6.308,1,23,1,7240.26,7175.82,1077.4926086956511
2015-01-21 00:00:00,-6.52,1,0,2,7165.81,6929.89,799.369999999999
2015-01-21 01:00:00,-6.633,1,1,2,7258.79,6785.98,696.7341304347829
2015-01-21 02:00:00,-6.762,1,2,2,7307.46,6731.8,576.9532608695636
2015-01-21 03:00:00,-6.7,1,3,2,7283.54,6698.0,655.2247826086978
2015-01-21 04:00:00,-6.627,1,4,2,7080.19,6564.49,679.2741304347837
2015-01-21 05:00:00,-6.775,1,5,2,7457.52,6978.62,1008.0606521739146
2015-01-21 06:00:00,-6.969,1,6,2,8164.15,7783.45,1629.766739130434
2015-01-21 07:00:00,-6.72,1,7,2,9148.63,8762.53,2569.8984782608704
2015-01-21 08:00:00,-4.906,1,8,2,9623.79,9302.24,2794.20652173913
2015-01-21 09:00:00,-2.334,1,9,2,9677.98,9401.13,2677.2613043478286
2015-01-21 10:00:00,-0.968,1,10,2,9697.24,9585.37,2664.5215217391305
2015-01-21 11:00:00,-0.362,1,11,2,9638.01,9676.18,2644.032391304348
2015-01-21 12:00:00,0.024,1,12,2,9307.83,9265.62,2294.817608695653
2015-01-21 13:00:00,0.099,1,13,2,9344.74,9210.91,2325.1671739130425
2015-01-21 14:00:00,-0.193,1,14,2,9290.13,9113.79,2291.081956521738
2015-01-21 15:00:00,-1.564,1,15,2,9228.32,8994.58,2299.7354347826104
2015-01-21 16:00:00,-3.342,1,16,2,9291.13,8988.32,2305.413478260872
2015-01-21 17:00:00,-4.042,1,17,2,9521.89,9250.15,2220.08391304348
2015-01-21 18:00:00,-4.34,1,18,2,9606.42,9302.44,2214.8154347826103
2015-01-21 19:00:00,-4.467,1,19,2,9169.72,8887.78,2037.7156521739107
2015-01-21 20:00:00,-4.486,1,20,2,8715.55,8378.44,1920.3565217391297
2015-01-21 21:00:00,-4.404,1,21,2,8418.91,8102.76,1784.2013043478255
2015-01-21 22:00:00,-4.352,1,22,2,8197.68,7861.71,1567.66652173913
2015-01-21 23:00:00,-4.404,1,23,2,7742.58,7506.88,1263.2526086956505
