date,month,hour,dayofweek,tmpc,mw2day,mw7day,potential,poten_2,poten_7
2017-09-02 10:00:00,9,10,5,16.696,4428.62,3573.83,0.0,1050.3721428571423,195.58214285714257
2017-09-02 11:00:00,9,11,5,17.083,4428.06,3523.01,0.0,1081.2107142857153,176.16071428571513
2017-09-02 12:00:00,9,12,5,17.34,4342.78,3450.26,0.0,1026.4442857142867,133.92428571428718
2017-09-02 13:00:00,9,13,5,17.417,4185.39,3419.48,0.0,895.3907142857147,129.48071428571438
2017-09-02 14:00:00,9,14,5,17.328,4094.33,3471.4,0.0,740.5021428571431,117.57214285714326
2017-09-02 15:00:00,9,15,5,17.074,4289.74,3694.76,0.0,708.9342857142851,113.95428571428556
2017-09-02 16:00:00,9,16,5,16.529,4197.13,3692.72,0.0,604.0985714285707,99.6885714285704
2017-09-02 17:00:00,9,17,5,15.39,4003.86,3518.0,0.0,607.4678571428567,121.60785714285656
2017-09-02 18:00:00,9,18,5,14.435,3895.74,3405.09,0.0,637.6907142857135,147.04071428571388
2017-09-02 19:00:00,9,19,5,14.025,3732.26,3311.97,0.0,542.5671428571432,122.27714285714274
2017-09-02 20:00:00,9,20,5,13.658,3396.21,3090.71,5.473076923077315,387.875,82.375
2017-09-02 21:00:00,9,21,5,13.371,3048.87,2864.53,14.99846153846147,269.58642857142786,85.24642857142817
2017-09-02 22:00:00,9,22,5,13.065,2853.37,2684.71,0.0,250.69928571428545,82.0392857142856
2017-09-02 23:00:00,9,23,5,12.807,2729.31,2577.34,0.0,233.96428571428527,81.99428571428552
2017-09-03 00:00:00,9,0,6,12.602,2696.51,2503.5,0.0,142.20230769230784,78.18642857142822
2017-09-03 01:00:00,9,1,6,12.406,2710.36,2479.75,0.0,189.64307692307693,72.94500000000016
2017-09-03 02:00:00,9,2,6,12.233,2770.94,2468.19,0.0,240.605384615385,63.95571428571429
2017-09-03 03:00:00,9,3,6,12.077,3009.56,2505.83,0.0,424.10076923076986,96.54214285714215
2017-09-03 04:00:00,9,4,6,11.855,3557.05,2542.3,0.0,855.4200000000001,58.03214285714285
2017-09-03 05:00:00,9,5,6,12.413,4098.62,2757.6,0.0,1156.0246153846151,26.06142857142777
2017-09-03 06:00:00,9,6,6,13.71,4027.34,3093.98,0.0,778.0253846153846,70.17000000000007
2017-09-03 07:00:00,9,7,6,14.747,4342.43,3313.28,0.0,878.8892307692304,71.3635714285715
2017-09-03 08:00:00,9,8,6,15.61,4464.61,3413.07,0.0,917.4253846153842,45.55000000000018
2017-09-03 09:00:00,9,9,6,16.297,4416.94,3436.15,0.0,870.0892307692302,48.02500000000009
2017-09-03 10:00:00,9,10,6,16.841,4303.51,3399.8,0.0,781.0138461538472,21.552142857142822
2017-09-03 11:00:00,9,11,6,17.214,4185.88,3391.46,0.0,701.7776923076922,44.61071428571495
2017-09-03 12:00:00,9,12,6,17.431,4015.46,3370.78,0.0,574.8661538461538,54.44428571428716
2017-09-03 13:00:00,9,13,6,17.535,3872.14,3341.8,0.0,471.2307692307695,51.80071428571455
2017-09-03 14:00:00,9,14,6,17.5,3846.13,3429.59,0.0,378.7146153846152,75.76214285714332
2017-09-03 15:00:00,9,15,6,17.21,3986.88,3736.02,49.484615384615154,281.73461538461515,155.21428571428532
2017-09-03 16:00:00,9,16,6,16.615,3938.27,3755.12,63.46384615384477,235.4238461538448,162.0885714285705
2017-09-03 17:00:00,9,17,6,15.312,3702.17,3593.86,53.01846153846191,162.10846153846205,197.4678571428567
2017-09-03 18:00:00,9,18,6,14.164,3594.38,3526.19,85.58692307692309,140.40692307692325,268.1407142857138
2017-09-03 19:00:00,9,19,6,13.657,3484.89,3425.96,113.7161538461537,199.6861538461535,236.26714285714297
2017-09-03 20:00:00,9,20,6,13.239,3210.56,3148.66,50.38307692307717,165.48307692307708,140.32499999999982
2017-09-03 21:00:00,9,21,6,12.948,2952.99,2878.45,11.068461538461634,141.3284615384614,99.1664285714278
2017-09-03 22:00:00,9,22,6,12.647,2744.95,2712.53,0.0,101.78846153846143,109.85928571428576
2017-09-03 23:00:00,9,23,6,12.349,2602.71,2618.45,16.554615384615772,54.48461538461561,123.1042857142852
2017-09-04 00:00:00,9,0,0,11.998,2536.21,2582.25,0.0,0.0,156.93642857142822
2017-09-04 01:00:00,9,1,0,11.637,2498.2,2594.91,33.86307692307673,0.0,188.105
2017-09-04 02:00:00,9,2,0,11.284,2507.64,2671.78,96.68538461538492,0.0,267.54571428571444
2017-09-04 03:00:00,9,3,0,10.975,2571.2,2921.07,290.8407692307701,0.0,511.7821428571424
2017-09-04 04:00:00,9,4,0,10.805,2676.04,3464.43,731.3800000000001,0.0,980.1621428571424
2017-09-04 05:00:00,9,5,0,12.004,2941.23,4047.71,1058.0146153846154,0.0,1316.171428571428
2017-09-04 06:00:00,9,6,0,13.423,3264.56,4324.05,1018.8053846153844,15.24538461538441,1300.2400000000002
2017-09-04 07:00:00,9,7,0,14.561,3488.51,4426.73,890.86923076923,24.969230769230307,1184.8135714285709
2017-09-04 08:00:00,9,8,0,15.61,3604.95,4539.2,863.1053846153845,57.76538461538439,1171.6799999999998
2017-09-04 09:00:00,9,9,0,16.382,3568.83,4529.39,880.0492307692302,21.97923076923053,1141.2650000000003
2017-09-04 10:00:00,9,10,0,16.91,3511.9,4462.5,866.1638461538469,0.0,1084.2521428571426
2017-09-04 11:00:00,9,11,0,17.303,3483.91,4478.47,881.4876923076922,0.0,1131.6207142857152
2017-09-04 12:00:00,9,12,0,17.507,3430.01,4400.97,860.0261538461536,0.0,1084.6342857142872
2017-09-04 13:00:00,9,13,0,17.504,3361.05,4258.96,762.0107692307697,0.0,968.9607142857144
2017-09-04 14:00:00,9,14,0,17.346,3400.56,4224.54,652.6146153846148,0.0,870.7121428571431
2017-09-04 15:00:00,9,15,0,16.994,3600.82,4416.39,703.6646153846154,0.0,835.5842857142857
2017-09-04 16:00:00,9,16,0,16.339,3597.76,4316.91,580.6438461538446,0.0,723.8785714285705
2017-09-04 17:00:00,9,17,0,15.101,3435.92,4104.8,516.2684615384619,0.0,708.4078571428568
2017-09-04 18:00:00,9,18,0,13.909,3372.91,3980.18,507.05692307692334,0.0,722.1307142857136
2017-09-04 19:00:00,9,19,0,13.318,3279.38,3785.13,443.0761538461538,0.0,595.437142857143
2017-09-04 20:00:00,9,20,0,12.894,3050.55,3441.75,337.4630769230771,5.473076923077315,433.415
2017-09-04 21:00:00,9,21,0,12.61,2826.66,3095.09,232.31846153846163,14.99846153846147,315.8064285714281
2017-09-04 22:00:00,9,22,0,12.4,2628.08,2884.67,191.8984615384616,0.0,281.99928571428563
2017-09-04 23:00:00,9,23,0,12.255,2527.26,2792.64,187.41461538461544,0.0,297.29428571428525
2017-09-05 00:00:00,9,0,1,12.128,2476.57,2710.48,143.05230769230775,0.0,285.16642857142824
2017-09-05 01:00:00,9,1,1,12.093,2462.54,2687.42,170.19307692307666,0.0,280.61500000000024
2017-09-05 02:00:00,9,2,1,12.058,2464.16,2746.23,239.02538461538504,0.0,341.99571428571426
2017-09-05 03:00:00,9,3,1,12.064,2512.48,3012.09,432.5507692307701,0.0,602.8021428571424
2017-09-05 04:00:00,9,4,1,12.098,2561.2,3517.39,874.9099999999999,0.0,1033.1221428571423
2017-09-05 05:00:00,9,5,1,12.926,2792.79,4064.46,1192.974615384615,0.0,1332.921428571428
2017-09-05 06:00:00,9,6,1,14.052,3123.06,4301.12,1119.8253846153848,0.0,1277.31
2017-09-05 07:00:00,9,7,1,15.079,3345.36,4418.07,972.0592307692305,0.0,1176.153571428571
2017-09-05 08:00:00,9,8,1,16.403,3483.99,4488.93,957.0153846153844,0.0,1121.4100000000003
2017-09-05 09:00:00,9,9,1,17.496,3481.59,4511.6,939.9692307692304,0.0,1123.4750000000004
2017-09-05 10:00:00,9,10,1,18.363,3433.16,4429.46,897.713846153847,0.0,1051.212142857143
2017-09-05 11:00:00,9,11,1,18.94,3375.75,4451.44,983.357692307692,0.0,1104.5907142857145
2017-09-05 12:00:00,9,12,1,19.122,3362.75,4381.81,933.496153846154,0.0,1065.4742857142874
2017-09-05 13:00:00,9,13,1,19.079,3350.09,4223.15,834.5507692307697,0.0,933.150714285714
2017-09-05 14:00:00,9,14,1,18.867,3434.86,4190.66,735.4246153846152,0.0,836.832142857143
2017-09-05 15:00:00,9,15,1,18.466,3754.63,4364.71,680.6946153846152,49.484615384615154,783.9042857142854
2017-09-05 16:00:00,9,16,1,17.828,3766.31,4281.47,595.2738461538447,63.46384615384477,688.4385714285709
2017-09-05 17:00:00,9,17,1,16.918,3593.08,4046.74,548.0184615384619,53.01846153846191,650.3478571428564
2017-09-05 18:00:00,9,18,1,16.315,3539.56,3947.0,567.3869230769233,85.58692307692309,688.9507142857137
2017-09-05 19:00:00,9,19,1,16.025,3398.92,3811.0,438.92615384615374,113.7161538461537,621.3071428571429
2017-09-05 20:00:00,9,20,1,15.76,3095.46,3467.96,308.85307692307697,50.38307692307717,459.625
2017-09-05 21:00:00,9,21,1,15.575,2822.73,3096.92,210.5084615384617,11.068461538461634,317.63642857142804
2017-09-05 22:00:00,9,22,1,15.444,2639.84,2865.9,183.9584615384615,0.0,263.22928571428565
2017-09-05 23:00:00,9,23,1,15.405,2564.78,2739.63,192.74461538461537,16.554615384615772,244.2842857142855
2017-09-06 00:00:00,9,0,2,15.342,2540.74,2717.26,151.9623076923076,0.0,291.94642857142844
2017-09-06 01:00:00,9,1,2,15.352,2554.58,2737.15,190.04307692307705,33.86307692307673,330.34500000000025
2017-09-06 02:00:00,9,2,2,15.409,2627.02,2803.32,248.0753846153848,96.68538461538492,399.0857142857144
2017-09-06 03:00:00,9,3,2,15.379,2876.3,3056.31,442.19076923077,290.8407692307701,647.0221428571422
2017-09-06 04:00:00,9,4,2,15.337,3433.01,3604.08,928.9,731.3800000000001,1119.8121428571426
2017-09-06 05:00:00,9,5,2,15.771,4000.61,4141.15,1248.5846153846155,1058.0146153846154,1409.6114285714275
2017-09-06 06:00:00,9,6,2,16.518,4268.12,4414.03,1273.6353846153845,1018.8053846153844,1390.2199999999998
2017-09-06 07:00:00,9,7,2,17.08,4354.41,4467.74,1077.8092307692305,890.86923076923,1225.823571428571
2017-09-06 08:00:00,9,8,2,17.55,4410.29,4608.55,1070.4853846153846,863.1053846153845,1241.0300000000002
2017-09-06 09:00:00,9,9,2,17.794,4426.9,4614.6,1065.7192307692303,880.0492307692302,1226.4750000000004
2017-09-06 10:00:00,9,10,2,17.869,4388.66,4568.08,1039.3038461538472,866.1638461538469,1189.8321428571426
2017-09-06 11:00:00,9,11,2,17.802,4365.59,4568.99,1087.187692307692,881.4876923076922,1222.1407142857147
2017-09-06 12:00:00,9,12,2,17.634,4300.62,4462.41,1061.086153846154,860.0261538461536,1146.0742857142868
2017-09-06 13:00:00,9,13,2,17.412,4162.92,4299.2,952.40076923077,762.0107692307697,1009.2007142857142
2017-09-06 14:00:00,9,14,2,17.078,4120.03,4270.43,837.0546153846153,652.6146153846148,916.6021428571436
2017-09-06 15:00:00,9,15,2,16.645,4408.81,4479.53,784.7346153846152,703.6646153846154,898.7242857142851
2017-09-06 16:00:00,9,16,2,16.122,4283.49,4353.26,605.6238461538451,580.6438461538446,760.2285714285708
2017-09-06 17:00:00,9,17,2,15.486,4056.33,4084.59,577.7684615384619,516.2684615384619,688.1978571428567
2017-09-06 18:00:00,9,18,2,14.939,3961.03,3931.88,621.9669230769232,507.05692307692334,673.8307142857138
2017-09-06 19:00:00,9,19,2,14.558,3728.28,3702.72,506.05615384615385,443.0761538461538,513.0271428571427
2017-09-06 20:00:00,9,20,2,14.255,3382.54,3367.46,416.8630769230772,337.4630769230771,359.125
2017-09-06 21:00:00,9,21,2,14.086,3043.98,3066.07,360.5684615384616,232.31846153846163,286.78642857142813
2017-09-06 22:00:00,9,22,2,13.975,2835.06,2882.88,341.3784615384616,191.8984615384616,280.20928571428567
2017-09-06 23:00:00,9,23,2,13.855,2735.64,2774.33,308.67461538461566,187.41461538461544,278.9842857142853
2017-09-07 00:00:00,9,0,3,13.738,2697.36,2747.06,223.5923076923077,143.05230769230775,321.74642857142817
2017-09-07 01:00:00,9,1,3,13.604,2690.91,2750.99,266.71307692307664,170.19307692307666,344.18499999999995
2017-09-07 02:00:00,9,2,3,13.446,2769.36,2800.19,334.89538461538496,239.02538461538504,395.9557142857143
2017-09-07 03:00:00,9,3,3,13.266,3018.01,3021.87,497.4107692307698,432.5507692307701,612.5821428571421
2017-09-07 04:00:00,9,4,3,13.108,3576.54,3584.64,929.5899999999996,874.9099999999999,1100.3721428571423
2017-09-07 05:00:00,9,5,3,13.21,4135.57,4136.23,1213.144615384615,1192.974615384615,1404.6914285714274
2017-09-07 06:00:00,9,6,3,13.572,4369.14,4409.03,1098.3553846153843,1119.8253846153848,1385.2199999999998
2017-09-07 07:00:00,9,7,3,14.074,4435.6,4476.08,948.20923076923,972.0592307692305,1234.1635714285712
2017-09-07 08:00:00,9,8,3,14.6,4504.2,4563.78,964.6453846153844,957.0153846153844,1196.2599999999998
2017-09-07 09:00:00,9,9,3,15.132,4486.82,4524.86,943.6092307692306,939.9692307692304,1136.7349999999997
2017-09-07 10:00:00,9,10,3,15.58,4420.21,4428.62,903.4838461538466,897.713846153847,1050.3721428571423
2017-09-07 11:00:00,9,11,3,15.871,4467.46,4428.06,966.9976923076924,983.357692307692,1081.2107142857153
2017-09-07 12:00:00,9,12,3,15.968,4374.09,4342.78,950.3961538461537,933.496153846154,1026.4442857142867
2017-09-07 13:00:00,9,13,3,15.949,4235.46,4185.39,885.3007692307697,834.5507692307697,895.3907142857147
2017-09-07 14:00:00,9,14,3,15.855,4202.84,4094.33,807.2146153846152,735.4246153846152,740.5021428571431
2017-09-07 15:00:00,9,15,3,15.617,4385.84,4289.74,737.894615384615,680.6946153846152,708.9342857142851
2017-09-07 16:00:00,9,16,3,15.163,4298.12,4197.13,683.0638461538447,595.2738461538447,604.0985714285707
2017-09-07 17:00:00,9,17,3,14.227,4088.08,4003.86,641.5684615384621,548.0184615384619,607.4678571428567
2017-09-07 18:00:00,9,18,3,13.474,4021.36,3895.74,619.6369230769233,567.3869230769233,637.6907142857135
2017-09-07 19:00:00,9,19,3,13.232,3724.13,3732.26,455.6961538461537,438.92615384615374,542.5671428571432
2017-09-07 20:00:00,9,20,3,13.025,3353.93,3396.21,315.813076923077,308.85307692307697,387.875
2017-09-07 21:00:00,9,21,3,12.888,3022.17,3048.87,238.3284615384614,210.5084615384617,269.58642857142786
2017-09-07 22:00:00,9,22,3,12.847,2827.12,2853.37,183.4584615384615,183.9584615384615,250.69928571428545
2017-09-07 23:00:00,9,23,3,12.873,2740.97,2729.31,169.54461538461555,192.74461538461537,233.96428571428527
2017-09-08 00:00:00,9,0,4,12.879,2706.27,2696.51,121.42230769230764,151.9623076923076,142.20230769230784
2017-09-08 01:00:00,9,1,4,12.887,2710.76,2710.36,157.6830769230769,190.04307692307705,189.64307692307693
2017-09-08 02:00:00,9,2,4,12.984,2778.41,2770.94,214.77538461538504,248.0753846153848,240.605384615385
2017-09-08 03:00:00,9,3,4,13.108,3027.65,3009.56,406.47076923076975,442.19076923077,424.10076923076986
2017-09-08 04:00:00,9,4,4,13.233,3630.53,3557.05,879.52,928.9,855.4200000000001
2017-09-08 05:00:00,9,5,4,13.438,4191.18,4098.62,1159.6146153846153,1248.5846153846155,1156.0246153846151
2017-09-08 06:00:00,9,6,4,13.88,4522.95,4027.34,1068.5253846153846,1273.6353846153845,778.0253846153846
2017-09-08 07:00:00,9,7,4,14.348,4541.35,4342.43,912.6792307692303,1077.8092307692305,878.8892307692304
2017-09-08 08:00:00,9,8,4,14.64,4617.67,4464.61,920.8253846153848,1070.4853846153846,917.4253846153842
2017-09-08 09:00:00,9,9,4,14.82,4612.57,4416.94,914.6192307692309,1065.7192307692303,870.0892307692302
2017-09-08 10:00:00,9,10,4,15.006,4561.8,4303.51,822.7738461538474,1039.3038461538472,781.0138461538472
2017-09-08 11:00:00,9,11,4,15.262,4571.29,4185.88,759.6476923076921,1087.187692307692,701.7776923076922
2017-09-08 12:00:00,9,12,4,15.647,4501.68,4015.46,640.8961538461535,1061.086153846154,574.8661538461538
2017-09-08 13:00:00,9,13,4,15.951,4353.31,3872.14,562.3907692307698,952.40076923077,471.2307692307695
2017-09-08 14:00:00,9,14,4,15.964,4304.47,3846.13,492.6546153846152,837.0546153846153,378.7146153846152
2017-09-08 15:00:00,9,15,4,15.855,4489.88,3986.88,443.85461538461504,784.7346153846152,281.73461538461515
2017-09-08 16:00:00,9,16,4,15.606,4308.47,3938.27,355.1238461538446,605.6238461538451,235.4238461538448
2017-09-08 17:00:00,9,17,4,14.98,4117.83,3702.17,249.90846153846172,577.7684615384619,162.10846153846205
2017-09-08 18:00:00,9,18,4,14.458,4075.94,3594.38,231.5969230769233,621.9669230769232,140.40692307692325
2017-09-08 19:00:00,9,19,4,14.233,3791.26,3484.89,143.98615384615368,506.05615384615385,199.6861538461535
2017-09-08 20:00:00,9,20,4,14.078,3461.94,3210.56,146.82307692307722,416.8630769230772,165.48307692307708
2017-09-08 21:00:00,9,21,4,13.904,3172.23,2952.99,129.31846153846163,360.5684615384616,141.3284615384614
2017-09-08 22:00:00,9,22,4,13.744,2984.54,2744.95,85.71846153846172,341.3784615384616,101.78846153846143
2017-09-08 23:00:00,9,23,4,13.557,2856.9,2602.71,68.91461538461544,308.67461538461566,54.48461538461561
2017-09-09 00:00:00,9,0,5,13.367,2777.9,2536.21,0.0,223.5923076923077,0.0
2017-09-09 01:00:00,9,1,5,13.204,2787.43,2498.2,0.0,266.71307692307664,0.0
2017-09-09 02:00:00,9,2,5,13.048,2865.23,2507.64,0.0,334.89538461538496,0.0
2017-09-09 03:00:00,9,3,5,12.867,3082.87,2571.2,0.0,497.4107692307698,0.0
2017-09-09 04:00:00,9,4,5,12.658,3631.22,2676.04,2.8399999999996908,929.5899999999996,0.0
2017-09-09 05:00:00,9,5,5,13.166,4155.74,2941.23,12.234615384615154,1213.144615384615,0.0
2017-09-09 06:00:00,9,6,5,13.998,4347.67,3264.56,51.13538461538428,1098.3553846153843,15.24538461538441
2017-09-09 07:00:00,9,7,5,14.619,4411.75,3488.51,63.71923076923031,948.20923076923,24.969230769230307
2017-09-09 08:00:00,9,8,5,15.222,4511.83,3604.95,78.07538461538479,964.6453846153844,57.76538461538439
2017-09-09 09:00:00,9,9,5,15.629,4490.46,3568.83,85.6492307692306,943.6092307692306,21.97923076923053
2017-09-09 10:00:00,9,10,5,15.804,4425.98,3511.9,71.99384615384679,903.4838461538466,0.0
2017-09-09 11:00:00,9,11,5,15.77,4451.1,3483.91,101.0776923076919,966.9976923076924,0.0
2017-09-09 12:00:00,9,12,5,15.588,4390.99,3430.01,128.76615384615388,950.3961538461537,0.0
2017-09-09 13:00:00,9,13,5,15.382,4286.21,3361.05,153.5107692307697,885.3007692307697,0.0
2017-09-09 14:00:00,9,14,5,15.16,4274.63,3400.56,140.81461538461508,807.2146153846152,0.0
2017-09-09 15:00:00,9,15,5,14.892,4443.04,3600.82,128.93461538461497,737.894615384615,0.0
2017-09-09 16:00:00,9,16,5,14.543,4385.91,3597.76,105.21384615384476,683.0638461538447,0.0
2017-09-09 17:00:00,9,17,5,13.788,4181.63,3435.92,65.36846153846182,641.5684615384621,0.0
2017-09-09 18:00:00,9,18,5,13.072,4073.61,3372.91,49.40692307692325,619.6369230769233,0.0
2017-09-09 19:00:00,9,19,5,12.76,3740.9,3279.38,24.726153846153466,455.6961538461537,0.0
2017-09-09 20:00:00,9,20,5,12.386,3360.89,3050.55,21.443076923077115,315.813076923077,5.473076923077315
2017-09-09 21:00:00,9,21,5,12.087,3049.99,2826.66,23.1084615384616,238.3284615384614,14.99846153846147
2017-09-09 22:00:00,9,22,5,11.975,2826.62,2628.08,0.0,183.4584615384615,0.0
2017-09-09 23:00:00,9,23,5,11.945,2717.77,2527.26,0.0,169.54461538461555,0.0
2017-09-10 00:00:00,9,0,6,11.876,2675.73,2476.57,0.0,121.42230769230764,0.0
2017-09-10 01:00:00,9,1,6,11.737,2678.4,2462.54,0.0,157.6830769230769,0.0
2017-09-10 02:00:00,9,2,6,11.691,2745.11,2464.16,0.0,214.77538461538504,0.0
2017-09-10 03:00:00,9,3,6,11.585,2991.93,2512.48,0.0,406.47076923076975,0.0
2017-09-10 04:00:00,9,4,6,11.472,3581.15,2561.2,0.0,879.52,0.0
2017-09-10 05:00:00,9,5,6,12.287,4102.21,2792.79,0.0,1159.6146153846153,0.0
2017-09-10 06:00:00,9,6,6,13.482,4317.84,3123.06,0.0,1068.5253846153846,0.0
2017-09-10 07:00:00,9,7,6,14.403,4376.22,3345.36,0.0,912.6792307692303,0.0
2017-09-10 08:00:00,9,8,6,15.337,4468.01,3483.99,0.0,920.8253846153848,0.0
2017-09-10 09:00:00,9,9,6,16.193,4461.47,3481.59,0.0,914.6192307692309,0.0
2017-09-10 10:00:00,9,10,6,16.792,4345.27,3433.16,0.0,822.7738461538474,0.0
2017-09-10 11:00:00,9,11,6,17.187,4243.75,3375.75,0.0,759.6476923076921,0.0
2017-09-10 12:00:00,9,12,6,17.395,4081.49,3362.75,0.0,640.8961538461535,0.0
2017-09-10 13:00:00,9,13,6,17.414,3963.3,3350.09,20.650769230769583,562.3907692307698,0.0
2017-09-10 14:00:00,9,14,6,17.205,3960.07,3434.86,32.484615384615154,492.6546153846152,0.0
2017-09-10 15:00:00,9,15,6,16.749,4149.0,3754.63,30.104615384615045,443.85461538461504,49.484615384615154
2017-09-10 16:00:00,9,16,6,16.081,4057.97,3766.31,65.97384615384499,355.1238461538446,63.46384615384477
2017-09-10 17:00:00,9,17,6,15.141,3789.97,3593.08,129.1984615384622,249.90846153846172,53.01846153846191
2017-09-10 18:00:00,9,18,6,14.649,3685.57,3539.56,140.25692307692316,231.5969230769233,85.58692307692309
2017-09-10 19:00:00,9,19,6,14.552,3429.19,3398.92,95.76615384615344,143.98615384615368,113.7161538461537
2017-09-10 20:00:00,9,20,6,14.503,3191.9,3095.46,64.37307692307695,146.82307692307722,50.38307692307717
2017-09-10 21:00:00,9,21,6,14.425,2940.98,2822.73,77.3584615384616,129.31846153846163,11.068461538461634
2017-09-10 22:00:00,9,22,6,14.279,2728.88,2639.84,81.33846153846162,85.71846153846172,0.0
2017-09-10 23:00:00,9,23,6,14.146,2617.14,2564.78,34.98461538461561,68.91461538461544,16.554615384615772
2017-09-11 00:00:00,9,0,0,14.076,2541.49,2540.74,15.502307692307568,0.0,0.0
2017-09-11 01:00:00,9,1,0,13.987,2497.84,2554.58,90.26307692307682,0.0,33.86307692307673
2017-09-11 02:00:00,9,2,0,13.865,2514.3,2627.02,172.44538461538514,0.0,96.68538461538492
2017-09-11 03:00:00,9,3,0,13.744,2571.24,2876.3,379.48076923077,0.0,290.8407692307701
2017-09-11 04:00:00,9,4,0,13.654,2704.47,3433.01,868.1500000000001,2.8399999999996908,731.3800000000001
2017-09-11 05:00:00,9,5,0,13.687,2954.83,4000.61,1163.0846153846155,12.234615384615154,1058.0146153846154
2017-09-11 06:00:00,9,6,0,13.87,3300.45,4268.12,1020.6053846153844,51.13538461538428,1018.8053846153844
2017-09-11 07:00:00,9,7,0,14.189,3527.26,4354.41,868.0692307692298,63.71923076923031,890.86923076923
2017-09-11 08:00:00,9,8,0,14.688,3625.26,4410.29,885.2053846153849,78.07538461538479,863.1053846153845
2017-09-11 09:00:00,9,9,0,15.227,3632.5,4426.9,879.6792307692303,85.6492307692306,880.0492307692302
2017-09-11 10:00:00,9,10,0,15.703,3594.49,4388.66,813.0238461538474,71.99384615384679,866.1638461538469
2017-09-11 11:00:00,9,11,0,16.077,3585.18,4365.59,869.4176923076925,101.0776923076919,881.4876923076922
2017-09-11 12:00:00,9,12,0,16.391,3569.36,4300.62,852.1561538461538,128.76615384615388,860.0261538461536
2017-09-11 13:00:00,9,13,0,16.576,3554.42,4162.92,710.4507692307693,153.5107692307697,762.0107692307697
2017-09-11 14:00:00,9,14,0,16.542,3608.23,4120.03,675.4346153846154,140.81461538461508,652.6146153846148
2017-09-11 15:00:00,9,15,0,16.219,3834.08,4408.81,656.7246153846149,128.93461538461497,703.6646153846154
2017-09-11 16:00:00,9,16,0,15.6,3808.06,4283.49,644.6038461538446,105.21384615384476,580.6438461538446
2017-09-11 17:00:00,9,17,0,14.743,3605.43,4056.33,577.3084615384619,65.36846153846182,516.2684615384619
2017-09-11 18:00:00,9,18,0,14.314,3503.38,3961.03,501.9869230769232,49.40692307692325,507.05692307692334
2017-09-11 19:00:00,9,19,0,14.141,3309.93,3728.28,420.6861538461535,24.726153846153466,443.0761538461538
2017-09-11 20:00:00,9,20,0,14.063,3066.52,3382.54,304.1130769230772,21.443076923077115,337.4630769230771
2017-09-11 21:00:00,9,21,0,13.992,2834.77,3043.98,208.4484615384617,23.1084615384616,232.31846153846163
2017-09-11 22:00:00,9,22,0,13.891,2629.08,2835.06,174.02846153846167,0.0,191.8984615384616
2017-09-11 23:00:00,9,23,0,13.814,2525.12,2735.64,194.4846153846156,0.0,187.41461538461544
2017-09-12 00:00:00,9,0,1,13.727,2438.62,2697.36,132.52230769230755,0.0,143.05230769230775
2017-09-12 01:00:00,9,1,1,13.608,2426.07,2690.91,185.583076923077,0.0,170.19307692307666
2017-09-12 02:00:00,9,2,1,13.486,2438.63,2769.36,244.8453846153848,0.0,239.02538461538504
2017-09-12 03:00:00,9,3,1,13.354,2492.91,3018.01,402.7907692307699,0.0,432.5507692307701
2017-09-12 04:00:00,9,4,1,13.269,2591.22,3576.54,859.5,0.0,874.9099999999999
2017-09-12 05:00:00,9,5,1,13.379,2784.81,4135.57,1108.2746153846151,0.0,1192.974615384615
2017-09-12 06:00:00,9,6,1,13.877,3106.88,4369.14,1052.0253846153846,0.0,1119.8253846153848
2017-09-12 07:00:00,9,7,1,14.575,3310.76,4435.6,880.86923076923,0.0,972.0592307692305
2017-09-12 08:00:00,9,8,1,15.311,3393.74,4504.2,871.1553846153847,0.0,957.0153846153844
2017-09-12 09:00:00,9,9,1,15.872,3428.18,4486.82,853.4892307692307,0.0,939.9692307692304
2017-09-12 10:00:00,9,10,1,16.214,3462.88,4420.21,841.1538461538466,0.0,897.713846153847
2017-09-12 11:00:00,9,11,1,16.394,3469.96,4467.46,942.9976923076924,0.0,983.357692307692
2017-09-12 12:00:00,9,12,1,16.453,3435.6,4374.09,916.6161538461538,0.0,933.496153846154
2017-09-12 13:00:00,9,13,1,16.364,3421.56,4235.46,801.23076923077,20.650769230769583,834.5507692307697
2017-09-12 14:00:00,9,14,1,16.097,3499.9,4202.84,677.1846153846154,32.484615384615154,735.4246153846152
2017-09-12 15:00:00,9,15,1,15.754,3735.25,4385.84,627.3646153846153,30.104615384615045,680.6946153846152
2017-09-12 16:00:00,9,16,1,15.161,3768.82,4298.12,533.953846153845,65.97384615384499,595.2738461538447
2017-09-12 17:00:00,9,17,1,14.174,3669.26,4088.08,510.418461538462,129.1984615384622,548.0184615384619
2017-09-12 18:00:00,9,18,1,13.543,3594.23,4021.36,573.916923076923,140.25692307692316,567.3869230769233
2017-09-12 19:00:00,9,19,1,13.231,3380.97,3724.13,445.1961538461537,95.76615384615344,438.92615384615374
2017-09-12 20:00:00,9,20,1,12.982,3109.45,3353.93,320.03307692307726,64.37307692307695,308.85307692307697
2017-09-12 21:00:00,9,21,1,12.778,2889.02,3022.17,234.4884615384617,77.3584615384616,210.5084615384617
2017-09-12 22:00:00,9,22,1,12.588,2724.5,2827.12,169.28846153846143,81.33846153846162,183.9584615384615
2017-09-12 23:00:00,9,23,1,12.404,2583.21,2740.97,191.0346153846158,34.98461538461561,192.74461538461537
