utc,month,hour,dayofweek,tmpc,mw2day,mw7day,potential
2017-01-02 12:00:00,1,12,0,1.474,7131.0,6667.0,1194.0
2017-01-02 13:00:00,1,13,0,0.831,7050.0,6598.0,1262.4210526315792
2017-01-02 14:00:00,1,14,0,-0.67,7067.0,6623.0,1331.2631578947369
2017-01-02 15:00:00,1,15,0,-1.862,7523.0,7016.0,1450.4736842105267
2017-01-02 16:00:00,1,16,0,-2.106,8024.0,7333.0,1336.0526315789475
2017-01-02 17:00:00,1,17,0,-2.251,7942.0,7373.0,1168.4736842105267
2017-01-02 18:00:00,1,18,0,-2.364,7436.0,7067.0,976.4210526315792
2017-01-02 19:00:00,1,19,0,-2.566,7031.0,6746.0,815.3157894736842
2017-01-02 20:00:00,1,20,0,-2.814,6711.0,6418.0,707.3157894736842
2017-01-02 21:00:00,1,21,0,-3.046,6963.0,6522.0,602.2631578947367
2017-01-02 22:00:00,1,22,0,-3.32,6728.0,6109.0,464.105263157895
2017-01-02 23:00:00,1,23,0,-3.527,6572.0,5804.0,429.78947368421086
2017-01-03 00:00:00,1,0,1,-3.681,6315.0,5571.0,353.0526315789475
2017-01-03 01:00:00,1,1,1,-3.968,6102.0,5443.0,321.5263157894733
2017-01-03 02:00:00,1,2,1,-4.33,5830.0,5289.0,413.0
2017-01-03 03:00:00,1,3,1,-4.7,5715.0,5471.0,584.3684210526317
2017-01-03 04:00:00,1,4,1,-4.95,5818.0,6012.0,930.8421052631576
2017-01-03 05:00:00,1,5,1,-5.183,5774.0,6634.0,1365.0
2017-01-03 06:00:00,1,6,1,-5.452,6168.0,7487.0,1595.6315789473683
2017-01-03 07:00:00,1,7,1,-4.909,6406.0,7877.0,1646.5263157894733
2017-01-03 08:00:00,1,8,1,-3.459,6677.0,8175.0,1489.2631578947369
2017-01-03 09:00:00,1,9,1,-2.239,6893.0,8313.0,1404.894736842105
2017-01-03 10:00:00,1,10,1,-1.251,6990.0,8389.0,1326.7368421052631
2017-01-03 11:00:00,1,11,1,-0.614,6891.0,8249.0,1306.4736842105267
2017-01-03 12:00:00,1,12,1,-0.422,6741.0,8113.0,1374.0
2017-01-03 13:00:00,1,13,1,-0.717,6673.0,8031.0,1395.4210526315792
2017-01-03 14:00:00,1,14,1,-1.764,6716.0,8065.0,1399.2631578947369
2017-01-03 15:00:00,1,15,1,-3.116,7149.0,8422.0,1547.4736842105267
2017-01-03 16:00:00,1,16,1,-3.793,7706.0,8743.0,1578.0526315789475
2017-01-03 17:00:00,1,17,1,-4.247,7828.0,8587.0,1453.4736842105267
2017-01-03 18:00:00,1,18,1,-4.634,7513.0,8034.0,1280.4210526315792
2017-01-03 19:00:00,1,19,1,-5.035,7184.0,7443.0,1130.3157894736842
2017-01-03 20:00:00,1,20,1,-5.302,6789.0,6944.0,931.3157894736842
2017-01-03 21:00:00,1,21,1,-5.257,6906.0,6977.0,762.2631578947367
2017-01-03 22:00:00,1,22,1,-5.004,6633.0,6548.0,639.105263157895
2017-01-03 23:00:00,1,23,1,-4.595,6353.0,6261.0,615.7894736842109
2017-01-04 00:00:00,1,0,2,-4.167,6138.0,5969.0,555.0526315789475
2017-01-04 01:00:00,1,1,2,-3.805,6042.0,5820.0,503.5263157894733
2017-01-04 02:00:00,1,2,2,-3.628,5914.0,5634.0,497.0
2017-01-04 03:00:00,1,3,2,-3.512,6076.0,5685.0,690.3684210526317
2017-01-04 04:00:00,1,4,2,-3.433,6663.0,6108.0,1044.8421052631577
2017-01-04 05:00:00,1,5,2,-3.428,7383.0,6655.0,1604.0
2017-01-04 06:00:00,1,6,2,-3.21,8251.0,7450.0,1869.6315789473683
2017-01-04 07:00:00,1,7,2,-2.63,8724.0,7906.0,1865.5263157894733
2017-01-04 08:00:00,1,8,2,-1.613,8992.0,8220.0,1765.2631578947369
2017-01-04 09:00:00,1,9,2,-0.752,9024.0,8369.0,1682.894736842105
2017-01-04 10:00:00,1,10,2,-0.06,9069.0,8391.0,1552.7368421052631
2017-01-04 11:00:00,1,11,2,0.356,8942.0,8226.0,1519.4736842105267
2017-01-04 12:00:00,1,12,2,0.382,8842.0,8093.0,1664.0
2017-01-04 13:00:00,1,13,2,0.009,8784.0,7998.0,1780.4210526315792
2017-01-04 14:00:00,1,14,2,-0.654,8842.0,7987.0,1741.2631578947369
2017-01-04 15:00:00,1,15,2,-1.265,9192.0,8350.0,1813.4736842105267
2017-01-04 16:00:00,1,16,2,-1.499,9516.0,8717.0,1476.0526315789475
2017-01-04 17:00:00,1,17,2,-1.699,9374.0,8595.0,1239.4736842105267
2017-01-04 18:00:00,1,18,2,-1.911,8790.0,8064.0,1079.4210526315792
2017-01-04 19:00:00,1,19,2,-2.107,8268.0,7516.0,929.3157894736842
2017-01-04 20:00:00,1,20,2,-2.217,7761.0,7062.0,868.3157894736842
2017-01-04 21:00:00,1,21,2,-2.336,7707.0,7074.0,715.2631578947367
2017-01-04 22:00:00,1,22,2,-2.53,7199.0,6636.0,664.105263157895
2017-01-04 23:00:00,1,23,2,-2.841,6876.0,6345.0,523.7894736842109
2017-01-05 00:00:00,1,0,3,-3.207,6606.0,6131.0,402.0526315789475
2017-01-05 01:00:00,1,1,3,-3.537,6412.0,6001.0,481.5263157894733
2017-01-05 02:00:00,1,2,3,-3.832,6316.0,5868.0,483.0
2017-01-05 03:00:00,1,3,3,-4.224,6455.0,5950.0,605.3684210526317
2017-01-05 04:00:00,1,4,3,-4.715,6996.0,6394.0,916.8421052631576
2017-01-05 05:00:00,1,5,3,-5.008,7645.0,7013.0,1368.0
2017-01-05 06:00:00,1,6,3,-5.211,8470.0,7768.0,1589.6315789473683
2017-01-05 07:00:00,1,7,3,-5.048,8913.0,8198.0,1649.5263157894733
2017-01-05 08:00:00,1,8,3,-4.429,9132.0,8380.0,1513.2631578947369
2017-01-05 09:00:00,1,9,3,-4.0,9292.0,8333.0,1464.894736842105
2017-01-05 10:00:00,1,10,3,-3.92,9342.0,8278.0,1444.7368421052631
2017-01-05 11:00:00,1,11,3,-4.066,9156.0,8198.0,1505.4736842105267
2017-01-05 12:00:00,1,12,3,-4.408,9022.0,8085.0,1624.0
2017-01-05 13:00:00,1,13,3,-4.898,8917.0,7987.0,1632.4210526315792
2017-01-05 14:00:00,1,14,3,-5.644,8910.0,8040.0,1654.2631578947369
2017-01-05 15:00:00,1,15,3,-6.5,9289.0,8565.0,1707.4736842105267
2017-01-05 16:00:00,1,16,3,-7.033,9758.0,9054.0,1588.0526315789475
2017-01-05 17:00:00,1,17,3,-7.476,9659.0,8918.0,1436.4736842105267
2017-01-05 18:00:00,1,18,3,-7.919,9094.0,8417.0,1242.4210526315792
2017-01-05 19:00:00,1,19,3,-8.284,8583.0,7911.0,1055.3157894736842
2017-01-05 20:00:00,1,20,3,-8.65,7985.0,7437.0,937.3157894736842
2017-01-05 21:00:00,1,21,3,-9.109,7867.0,7396.0,730.2631578947367
2017-01-05 22:00:00,1,22,3,-9.648,7374.0,7039.0,762.105263157895
2017-01-05 23:00:00,1,23,3,-10.09,7062.0,6680.0,702.7894736842109
2017-01-06 00:00:00,1,0,4,-10.438,6808.0,6394.0,674.0526315789475
2017-01-06 01:00:00,1,1,4,-10.771,6594.0,6246.0,639.5263157894733
2017-01-06 02:00:00,1,2,4,-11.081,6400.0,6107.0,607.0
2017-01-06 03:00:00,1,3,4,-11.234,6561.0,6187.0,630.3684210526317
2017-01-06 04:00:00,1,4,4,-11.261,7110.0,6636.0,569.8421052631575
2017-01-06 05:00:00,1,5,4,-11.377,7884.0,7159.0,380.0
2017-01-06 06:00:00,1,6,4,-11.519,8744.0,7865.0,302.6315789473683
2017-01-06 07:00:00,1,7,4,-11.287,9132.0,8256.0,331.5263157894733
2017-01-06 08:00:00,1,8,4,-10.326,9408.0,8412.0,361.2631578947367
2017-01-06 09:00:00,1,9,4,-9.455,9570.0,8345.0,406.894736842105
2017-01-06 10:00:00,1,10,4,-9.046,9568.0,8280.0,445.73684210526335
2017-01-06 11:00:00,1,11,4,-8.87,9369.0,8081.0,429.4736842105267
2017-01-06 12:00:00,1,12,4,-8.827,9312.0,7908.0,415.0
2017-01-06 13:00:00,1,13,4,-8.984,9302.0,7767.0,431.4210526315792
2017-01-06 14:00:00,1,14,4,-9.456,9252.0,7832.0,412.2631578947367
2017-01-06 15:00:00,1,15,4,-10.235,9555.0,8329.0,459.4736842105267
2017-01-06 16:00:00,1,16,4,-10.715,9656.0,8815.0,524.0526315789475
2017-01-06 17:00:00,1,17,4,-11.003,9445.0,8717.0,528.4736842105267
2017-01-06 18:00:00,1,18,4,-11.395,8893.0,8245.0,548.4210526315792
2017-01-06 19:00:00,1,19,4,-11.762,8382.0,7757.0,565.3157894736842
2017-01-06 20:00:00,1,20,4,-12.135,7922.0,7223.0,594.3157894736842
2017-01-06 21:00:00,1,21,4,-12.498,7820.0,7235.0,710.2631578947367
2017-01-06 22:00:00,1,22,4,-12.878,7399.0,6806.0,797.105263157895
2017-01-06 23:00:00,1,23,4,-13.225,6970.0,6460.0,850.7894736842109
2017-01-07 00:00:00,1,0,5,-13.447,6655.0,6190.0,763.0526315789475
2017-01-07 01:00:00,1,1,5,-13.691,6572.0,6029.0,744.5263157894733
2017-01-07 02:00:00,1,2,5,-13.861,6386.0,5866.0,727.0
2017-01-07 03:00:00,1,3,5,-14.063,6476.0,5855.0,720.3684210526317
2017-01-07 04:00:00,1,4,5,-14.35,6982.0,6089.0,728.8421052631575
2017-01-07 05:00:00,1,5,5,-14.59,7648.0,6329.0,828.0
2017-01-07 06:00:00,1,6,5,-14.708,8464.0,6978.0,957.6315789473684
2017-01-07 07:00:00,1,7,5,-14.064,8916.0,7371.0,1093.5263157894733
2017-01-07 08:00:00,1,8,5,-12.258,9156.0,7583.0,944.2631578947368
2017-01-07 09:00:00,1,9,5,-10.296,9352.0,7615.0,736.894736842105
2017-01-07 10:00:00,1,10,5,-9.044,9460.0,7486.0,620.7368421052633
2017-01-07 11:00:00,1,11,5,-8.229,9355.0,7382.0,728.4736842105267
2017-01-07 12:00:00,1,12,5,-7.822,9272.0,7131.0,767.0
2017-01-07 13:00:00,1,13,5,-7.875,9154.0,7050.0,770.4210526315792
2017-01-07 14:00:00,1,14,5,-8.675,9165.0,7067.0,831.2631578947367
2017-01-07 15:00:00,1,15,5,-9.878,9449.0,7523.0,905.4736842105268
2017-01-07 16:00:00,1,16,5,-10.051,9768.0,8024.0,867.0526315789475
2017-01-07 17:00:00,1,17,5,-9.99,9642.0,7942.0,679.4736842105267
2017-01-07 18:00:00,1,18,5,-9.868,9056.0,7436.0,583.4210526315792
2017-01-07 19:00:00,1,19,5,-9.726,8508.0,7031.0,464.31578947368416
2017-01-07 20:00:00,1,20,5,-9.579,7991.0,6711.0,463.31578947368416
2017-01-07 21:00:00,1,21,5,-9.386,7835.0,6963.0,518.2631578947367
2017-01-07 22:00:00,1,22,5,-9.158,7497.0,6728.0,619.105263157895
2017-01-07 23:00:00,1,23,5,-8.929,7149.0,6572.0,565.7894736842109
2017-01-08 00:00:00,1,0,6,-8.703,6927.0,6315.0,478.0526315789475
2017-01-08 01:00:00,1,1,6,-8.503,6730.0,6102.0,485.5263157894733
2017-01-08 02:00:00,1,2,6,-8.363,6510.0,5830.0,417.0
2017-01-08 03:00:00,1,3,6,-8.276,6501.0,5715.0,347.3684210526317
2017-01-08 04:00:00,1,4,6,-8.233,6635.0,5818.0,289.84210526315746
2017-01-08 05:00:00,1,5,6,-8.27,6660.0,5774.0,198.0
2017-01-08 06:00:00,1,6,6,-8.396,7177.0,6168.0,183.63157894736835
2017-01-08 07:00:00,1,7,6,-8.179,7598.0,6406.0,157.5263157894733
2017-01-08 08:00:00,1,8,6,-7.313,8004.0,6677.0,143.26315789473665
2017-01-08 09:00:00,1,9,6,-6.375,8294.0,6893.0,239.89473684210492
2017-01-08 10:00:00,1,10,6,-5.642,8461.0,6990.0,314.7368421052633
2017-01-08 11:00:00,1,11,6,-5.116,8279.0,6891.0,286.4736842105267
2017-01-08 12:00:00,1,12,6,-4.862,8063.0,6741.0,264.0
2017-01-08 13:00:00,1,13,6,-4.945,7953.0,6673.0,209.4210526315792
2017-01-08 14:00:00,1,14,6,-5.772,7923.0,6716.0,183.26315789473665
2017-01-08 15:00:00,1,15,6,-7.24,8201.0,7149.0,221.4736842105267
2017-01-08 16:00:00,1,16,6,-7.979,8704.0,7706.0,327.0526315789475
2017-01-08 17:00:00,1,17,6,-8.486,8734.0,7828.0,396.4736842105267
2017-01-08 18:00:00,1,18,6,-8.883,8362.0,7513.0,400.4210526315792
2017-01-08 19:00:00,1,19,6,-9.13,8018.0,7184.0,359.31578947368416
2017-01-08 20:00:00,1,20,6,-9.313,7648.0,6789.0,474.31578947368416
2017-01-08 21:00:00,1,21,6,-9.426,7815.0,6906.0,463.2631578947367
2017-01-08 22:00:00,1,22,6,-9.449,7532.0,6633.0,510.105263157895
2017-01-08 23:00:00,1,23,6,-9.439,7297.0,6353.0,391.78947368421086
2017-01-09 00:00:00,1,0,0,-9.38,7016.0,6138.0,377.0526315789475
2017-01-09 01:00:00,1,1,0,-9.236,6835.0,6042.0,459.5263157894733
2017-01-09 02:00:00,1,2,0,-9.034,6630.0,5914.0,493.0
2017-01-09 03:00:00,1,3,0,-8.857,6591.0,6076.0,727.3684210526317
2017-01-09 04:00:00,1,4,0,-8.733,6794.0,6663.0,1262.8421052631577
2017-01-09 05:00:00,1,5,0,-8.544,7108.0,7383.0,2096.0
2017-01-09 06:00:00,1,6,0,-8.426,7832.0,8251.0,2613.6315789473683
2017-01-09 07:00:00,1,7,0,-7.87,8360.0,8724.0,2642.5263157894733
2017-01-09 08:00:00,1,8,0,-6.548,8587.0,8992.0,2421.2631578947367
2017-01-09 09:00:00,1,9,0,-5.16,8624.0,9024.0,2209.894736842105
2017-01-09 10:00:00,1,10,0,-4.144,8636.0,9069.0,2060.736842105264
2017-01-09 11:00:00,1,11,0,-3.435,8578.0,8942.0,2110.4736842105267
2017-01-09 12:00:00,1,12,0,-3.1,8415.0,8842.0,2267.0
2017-01-09 13:00:00,1,13,0,-3.237,8292.0,8784.0,2309.421052631579
2017-01-09 14:00:00,1,14,0,-4.345,8342.0,8842.0,2400.2631578947367
2017-01-09 15:00:00,1,15,0,-6.234,8647.0,9192.0,2329.4736842105267
2017-01-09 16:00:00,1,16,0,-7.184,9047.0,9516.0,2142.0526315789475
2017-01-09 17:00:00,1,17,0,-7.802,8885.0,9374.0,1925.4736842105267
2017-01-09 18:00:00,1,18,0,-8.341,8397.0,8790.0,1755.4210526315792
2017-01-09 19:00:00,1,19,0,-8.859,7917.0,8268.0,1627.3157894736842
2017-01-09 20:00:00,1,20,0,-9.266,7517.0,7761.0,1505.3157894736842
2017-01-09 21:00:00,1,21,0,-9.547,7623.0,7707.0,1274.2631578947369
2017-01-09 22:00:00,1,22,0,-9.773,7354.0,7199.0,1172.105263157895
2017-01-09 23:00:00,1,23,0,-9.845,7012.0,6876.0,1093.7894736842109
2017-01-10 00:00:00,1,0,1,-9.944,6731.0,6606.0,1021.0526315789476
2017-01-10 01:00:00,1,1,1,-10.3,6576.0,6412.0,1028.5263157894733
2017-01-10 02:00:00,1,2,1,-10.805,6320.0,6316.0,1073.0
2017-01-10 03:00:00,1,3,1,-11.474,6218.0,6455.0,1198.3684210526317
2017-01-10 04:00:00,1,4,1,-12.132,6355.0,6996.0,1715.8421052631577
2017-01-10 05:00:00,1,5,1,-12.64,6478.0,7645.0,2578.0
2017-01-10 06:00:00,1,6,1,-13.088,7058.0,8470.0,3060.6315789473683
2017-01-10 07:00:00,1,7,1,-12.494,7424.0,8913.0,2985.5263157894733
2017-01-10 08:00:00,1,8,1,-10.276,7786.0,9132.0,2687.2631578947367
2017-01-10 09:00:00,1,9,1,-8.175,8127.0,9292.0,2470.894736842105
2017-01-10 10:00:00,1,10,1,-6.993,8330.0,9342.0,2258.736842105264
2017-01-10 11:00:00,1,11,1,-6.351,8136.0,9156.0,2246.4736842105267
2017-01-10 12:00:00,1,12,1,-6.171,7912.0,9022.0,2366.0
2017-01-10 13:00:00,1,13,1,-6.543,7731.0,8917.0,2375.421052631579
2017-01-10 14:00:00,1,14,1,-7.713,7694.0,8910.0,2448.2631578947367
2017-01-10 15:00:00,1,15,1,-9.482,7963.0,9289.0,2480.4736842105267
2017-01-10 16:00:00,1,16,1,-10.541,8507.0,9758.0,2438.0526315789475
2017-01-10 17:00:00,1,17,1,-11.393,8602.0,9659.0,2272.4736842105267
2017-01-10 18:00:00,1,18,1,-12.128,8214.0,9094.0,2106.421052631579
2017-01-10 19:00:00,1,19,1,-12.643,7812.0,8583.0,1824.315789473684
2017-01-10 20:00:00,1,20,1,-12.966,7528.0,7985.0,1618.3157894736842
2017-01-10 21:00:00,1,21,1,-13.278,7568.0,7867.0,1470.2631578947369
2017-01-10 22:00:00,1,22,1,-13.548,7245.0,7374.0,1369.105263157895
2017-01-10 23:00:00,1,23,1,-13.766,6838.0,7062.0,1342.7894736842109
2017-01-11 00:00:00,1,0,2,-13.935,6630.0,6808.0,1341.0526315789475
2017-01-11 01:00:00,1,1,2,-14.057,6550.0,6594.0,1403.5263157894733
2017-01-11 02:00:00,1,2,2,-14.023,6396.0,6400.0,1397.0
2017-01-11 03:00:00,1,3,2,-13.927,6598.0,6561.0,1484.3684210526317
2017-01-11 04:00:00,1,4,2,-13.852,7328.0,7110.0,1856.8421052631568
2017-01-11 05:00:00,1,5,2,-13.764,8376.0,7884.0,2745.0
2017-01-11 06:00:00,1,6,2,-13.643,9488.0,8744.0,3193.6315789473683
2017-01-11 07:00:00,1,7,2,-12.373,9909.0,9132.0,3161.5263157894733
2017-01-11 08:00:00,1,8,2,-9.676,10064.0,9408.0,2853.2631578947367
2017-01-11 09:00:00,1,9,2,-7.155,10097.0,9570.0,2588.894736842105
2017-01-11 10:00:00,1,10,2,-5.434,10076.0,9568.0,2353.736842105264
2017-01-11 11:00:00,1,11,2,-4.008,9960.0,9369.0,2311.4736842105267
2017-01-11 12:00:00,1,12,2,-3.263,9915.0,9312.0,2451.0
2017-01-11 13:00:00,1,13,2,-3.288,9831.0,9302.0,2471.421052631579
2017-01-11 14:00:00,1,14,2,-4.769,9911.0,9252.0,2515.2631578947367
2017-01-11 15:00:00,1,15,2,-6.812,10071.0,9555.0,2450.4736842105267
2017-01-11 16:00:00,1,16,2,-7.143,10322.0,9656.0,2358.0526315789475
2017-01-11 17:00:00,1,17,2,-6.789,10131.0,9445.0,2180.4736842105267
2017-01-11 18:00:00,1,18,2,-6.475,9569.0,8893.0,2004.4210526315792
2017-01-11 19:00:00,1,19,2,-6.077,9080.0,8382.0,1817.315789473684
2017-01-11 20:00:00,1,20,2,-5.584,8559.0,7922.0,1617.3157894736842
2017-01-11 21:00:00,1,21,2,-5.083,8379.0,7820.0,1392.2631578947369
2017-01-11 22:00:00,1,22,2,-4.533,7907.0,7399.0,1228.105263157895
2017-01-11 23:00:00,1,23,2,-3.933,7540.0,6970.0,1204.7894736842109
2017-01-12 00:00:00,1,0,3,-3.21,7274.0,6655.0,1082.0526315789475
2017-01-12 01:00:00,1,1,3,-2.75,7119.0,6572.0,1083.5263157894733
2017-01-12 02:00:00,1,2,3,-2.631,6976.0,6386.0,1108.0
2017-01-12 03:00:00,1,3,3,-2.395,7069.0,6476.0,1240.3684210526317
2017-01-12 04:00:00,1,4,3,-2.209,7781.0,6982.0,1622.8421052631577
2017-01-12 05:00:00,1,5,3,-2.082,8858.0,7648.0,2468.0
2017-01-12 06:00:00,1,6,3,-2.004,9935.0,8464.0,2815.6315789473683
2017-01-12 07:00:00,1,7,3,-1.457,10252.0,8916.0,2723.5263157894733
2017-01-12 08:00:00,1,8,3,-0.419,10330.0,9156.0,2382.2631578947367
2017-01-12 09:00:00,1,9,3,0.495,10358.0,9352.0,2209.894736842105
2017-01-12 10:00:00,1,10,3,1.18,10274.0,9460.0,2085.736842105264
2017-01-12 11:00:00,1,11,3,1.601,10096.0,9355.0,2055.4736842105267
2017-01-12 12:00:00,1,12,3,1.7,10014.0,9272.0,2232.0
2017-01-12 13:00:00,1,13,3,1.349,9897.0,9154.0,2354.421052631579
2017-01-12 14:00:00,1,14,3,0.244,9959.0,9165.0,2265.2631578947367
2017-01-12 15:00:00,1,15,3,-0.967,10222.0,9449.0,2167.4736842105267
2017-01-12 16:00:00,1,16,3,-1.233,10618.0,9768.0,1954.0526315789475
2017-01-12 17:00:00,1,17,3,-1.251,10478.0,9642.0,1762.4736842105267
2017-01-12 18:00:00,1,18,3,-1.224,9920.0,9056.0,1594.4210526315792
2017-01-12 19:00:00,1,19,3,-1.102,9277.0,8508.0,1445.3157894736842
2017-01-12 20:00:00,1,20,3,-1.056,8672.0,7991.0,1194.3157894736842
2017-01-12 21:00:00,1,21,3,-1.167,8575.0,7835.0,1038.2631578947369
2017-01-12 22:00:00,1,22,3,-1.391,8104.0,7497.0,943.105263157895
2017-01-12 23:00:00,1,23,3,-1.69,7789.0,7149.0,927.7894736842107
2017-01-13 00:00:00,1,0,4,-1.907,7594.0,6927.0,869.0526315789475
2017-01-13 01:00:00,1,1,4,-1.944,7494.0,6730.0,848.5263157894733
2017-01-13 02:00:00,1,2,4,-1.861,7300.0,6510.0,876.0
2017-01-13 03:00:00,1,3,4,-1.545,7355.0,6501.0,988.3684210526316
2017-01-13 04:00:00,1,4,4,-1.117,7922.0,6635.0,1466.8421052631577
2017-01-13 05:00:00,1,5,4,-1.074,9025.0,6660.0,2386.0
2017-01-13 06:00:00,1,6,4,-1.093,10068.0,7177.0,2793.6315789473683
2017-01-13 07:00:00,1,7,4,-0.826,10428.0,7598.0,2810.5263157894733
2017-01-13 08:00:00,1,8,4,-0.403,10496.0,8004.0,2542.2631578947367
2017-01-13 09:00:00,1,9,4,-0.109,10476.0,8294.0,2450.894736842105
2017-01-13 10:00:00,1,10,4,-0.063,10369.0,8461.0,2311.736842105264
2017-01-13 11:00:00,1,11,4,-0.239,10161.0,8279.0,2315.4736842105267
2017-01-13 12:00:00,1,12,4,-0.679,10099.0,8063.0,2345.0
2017-01-13 13:00:00,1,13,4,-1.267,9993.0,7953.0,2382.421052631579
2017-01-13 14:00:00,1,14,4,-1.808,10026.0,7923.0,2290.2631578947367
2017-01-13 15:00:00,1,15,4,-2.3,10192.0,8201.0,2113.4736842105267
2017-01-13 16:00:00,1,16,4,-2.642,10538.0,8704.0,1907.0526315789475
2017-01-13 17:00:00,1,17,4,-2.957,10386.0,8734.0,1713.4736842105267
2017-01-13 18:00:00,1,18,4,-3.142,9818.0,8362.0,1623.4210526315792
2017-01-13 19:00:00,1,19,4,-3.261,9270.0,8018.0,1383.3157894736842
2017-01-13 20:00:00,1,20,4,-3.408,8671.0,7648.0,1192.3157894736842
2017-01-13 21:00:00,1,21,4,-3.485,8497.0,7815.0,1078.2631578947369
2017-01-13 22:00:00,1,22,4,-3.498,7963.0,7532.0,978.105263157895
2017-01-13 23:00:00,1,23,4,-3.703,7651.0,7297.0,912.7894736842107
2017-01-14 00:00:00,1,0,5,-4.073,7335.0,7016.0,826.0526315789475
2017-01-14 01:00:00,1,1,5,-4.652,7174.0,6835.0,764.5263157894733
2017-01-14 02:00:00,1,2,5,-5.408,7011.0,6630.0,751.0
2017-01-14 03:00:00,1,3,5,-6.068,7111.0,6591.0,761.3684210526317
2017-01-14 04:00:00,1,4,5,-6.37,7688.0,6794.0,776.8421052631575
2017-01-14 05:00:00,1,5,5,-6.419,8748.0,7108.0,844.0
2017-01-14 06:00:00,1,6,5,-6.426,9690.0,7832.0,947.6315789473684
2017-01-14 07:00:00,1,7,5,-5.35,9990.0,8360.0,946.5263157894732
2017-01-14 08:00:00,1,8,5,-3.281,10025.0,8587.0,961.2631578947368
2017-01-14 09:00:00,1,9,5,-2.06,10097.0,8624.0,898.894736842105
2017-01-14 10:00:00,1,10,5,-1.523,10101.0,8636.0,858.7368421052633
2017-01-14 11:00:00,1,11,5,-0.963,9905.0,8578.0,797.4736842105267
2017-01-14 12:00:00,1,12,5,-0.64,9880.0,8415.0,875.0
2017-01-14 13:00:00,1,13,5,-0.763,9876.0,8292.0,918.4210526315792
2017-01-14 14:00:00,1,14,5,-1.353,9776.0,8342.0,951.2631578947368
2017-01-14 15:00:00,1,15,5,-2.214,9909.0,8647.0,924.4736842105268
2017-01-14 16:00:00,1,16,5,-2.816,10134.0,9047.0,826.0526315789475
2017-01-14 17:00:00,1,17,5,-3.279,9968.0,8885.0,673.4736842105267
2017-01-14 18:00:00,1,18,5,-3.728,9408.0,8397.0,520.4210526315792
2017-01-14 19:00:00,1,19,5,-4.214,8898.0,7917.0,428.31578947368416
2017-01-14 20:00:00,1,20,5,-4.634,8248.0,7517.0,455.31578947368416
2017-01-14 21:00:00,1,21,5,-4.951,8143.0,7623.0,411.2631578947367
2017-01-14 22:00:00,1,22,5,-5.321,7678.0,7354.0,355.105263157895
