date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-03-23 02:00:00,16.9,3,2,0,3859.009610439056,3839.199933119941,0.0
2015-03-23 03:00:00,15.3,3,3,0,3852.994241580896,3944.669889100071,0.0
2015-03-23 04:00:00,14.8,3,4,0,3954.0018413175408,4357.028667051956,0.0
2015-03-23 05:00:00,14.3,3,5,0,4153.950398495718,4975.671059418503,0.0
2015-03-23 06:00:00,13.9,3,6,0,4437.69108097275,5327.578799092849,0.0
2015-03-23 07:00:00,13.6,3,7,0,4674.334210121618,5286.102039519204,26.385392469086582
2015-03-23 08:00:00,12.9,3,8,0,4985.673840218028,5323.820527713175,0.0
2015-03-23 09:00:00,12.7,3,9,0,5239.664732830756,5323.29190612342,0.0
2015-03-23 10:00:00,12.4,3,10,0,5339.194048903526,5321.234300724298,0.0
2015-03-23 11:00:00,12.4,3,11,0,5337.494656755966,5342.498823476468,0.0
2015-03-23 12:00:00,12.3,3,12,0,5255.216264377892,5365.331787041072,157.07672517130686
2015-03-23 13:00:00,13.4,3,13,0,5171.369964694663,5355.064854983895,324.07820950929
2015-03-23 14:00:00,15.4,3,14,0,5080.211239563071,5368.324654343436,495.0448615378864
2015-03-23 15:00:00,17.9,3,15,0,5061.431610405907,5367.284441142656,683.7857438989231
2015-03-23 16:00:00,20.0,3,16,0,5055.446469801207,5390.020291543447,807.1323656391296
2015-03-23 17:00:00,22.0,3,17,0,5087.798992925605,5443.996973441929,852.1852518344749
2015-03-23 18:00:00,23.6,3,18,0,5213.5071777511,5629.825039029295,786.9893661712931
2015-03-23 19:00:00,25.0,3,19,0,5337.309342014106,5752.232844862139,546.8754216753041
2015-03-23 20:00:00,25.9,3,20,0,5191.810708258978,5550.926751065199,602.4879271770487
2015-03-23 21:00:00,26.4,3,21,0,4927.39843387142,5109.170194424852,488.1911467977716
2015-03-23 22:00:00,26.2,3,22,0,4603.37366,4615.53195,268.65742089986543
2015-03-23 23:00:00,24.7,3,23,0,4299.375564540199,4242.710861748809,47.56623190609389
2015-03-24 00:00:00,22.6,3,0,1,4063.7040200489128,4014.1079270956247,0.0
2015-03-24 01:00:00,20.8,3,1,1,3903.3284949010126,3896.108779488829,0.0
2015-03-24 02:00:00,19.2,3,2,1,3814.727520092125,3869.9021922387647,0.0
2015-03-24 03:00:00,18.5,3,3,1,3818.4987057593576,3923.9491651918943,0.0
2015-03-24 04:00:00,17.9,3,4,1,3883.215780230007,4240.6732768544925,0.0
2015-03-24 05:00:00,17.3,3,5,1,4046.1528429910127,4809.207579493876,0.0
2015-03-24 06:00:00,16.6,3,6,1,4253.666871119391,5136.588334873944,0.0
2015-03-24 07:00:00,16.4,3,7,1,4423.146591351222,5135.125267664874,0.0
2015-03-24 08:00:00,16.0,3,8,1,4681.509303226956,5225.419181749618,0.0
2015-03-24 09:00:00,16.3,3,9,1,4828.770545352812,5333.782759238309,0.0
2015-03-24 10:00:00,15.7,3,10,1,4930.347784064124,5393.636999029569,0.0
2015-03-24 11:00:00,15.4,3,11,1,5011.091250222905,5427.171850275531,0.0
2015-03-24 12:00:00,15.2,3,12,1,5068.536001851177,5487.672216968268,167.7025750984376
2015-03-24 13:00:00,15.9,3,13,1,5109.437658333993,5510.257335208727,374.4094117097829
2015-03-24 14:00:00,18.1,3,14,1,5186.841606051406,5537.930744585246,607.1086480253507
2015-03-24 15:00:00,20.2,3,15,1,5323.565327263612,5554.897555972127,805.5088900149958
2015-03-24 16:00:00,22.2,3,16,1,5467.336790029695,5565.507297450459,1037.002604166204
2015-03-24 17:00:00,24.3,3,17,1,5578.152893259839,5571.457828669335,1089.7023787798726
2015-03-24 18:00:00,26.1,3,18,1,5658.390185947028,5685.714484225097,947.0601685208204
2015-03-24 19:00:00,27.4,3,19,1,5919.242331108017,5894.055920715729,743.4459801374833
2015-03-24 20:00:00,28.2,3,20,1,5717.021188442495,5683.165532268423,823.9171601084208
2015-03-24 21:00:00,28.7,3,21,1,5230.582643927628,5252.897456471719,704.0683144886789
2015-03-24 22:00:00,28.4,3,22,1,4652.16507,4765.308530000001,497.77297253722463
2015-03-24 23:00:00,27.3,3,23,1,4188.203364585453,4387.3111465505945,225.7801619060947
2015-03-25 00:00:00,25.1,3,0,2,3900.7846292793056,4158.91350733129,0.0
2015-03-25 01:00:00,22.9,3,1,2,3804.9578422768463,4019.194207854491,0.0
2015-03-25 02:00:00,21.6,3,2,2,3772.940735053468,3949.8349821904594,0.0
2015-03-25 03:00:00,20.8,3,3,2,3844.358929694807,3988.2853161590338,0.0
2015-03-25 04:00:00,19.8,3,4,2,4261.904528890562,4260.163420360305,0.0
2015-03-25 05:00:00,18.7,3,5,2,4975.5424374443055,4810.212983977538,0.0
2015-03-25 06:00:00,18.0,3,6,2,5336.45901899302,5162.235379321266,27.537632533623764
2015-03-25 07:00:00,17.1,3,7,2,5218.139504420399,5134.404972449853,9.561274562503058
2015-03-25 08:00:00,16.1,3,8,2,5269.10012801452,5205.703162704084,0.0
2015-03-25 09:00:00,15.3,3,9,2,5359.86359868338,5355.369899406452,0.0
2015-03-25 10:00:00,14.9,3,10,2,5466.092352550726,5504.205503457739,35.41154139870741
2015-03-25 11:00:00,14.4,3,11,2,5611.976118361416,5579.999351263582,211.2842308651525
2015-03-25 12:00:00,14.3,3,12,2,5771.698477717832,5671.802160595385,430.30803476711753
2015-03-25 13:00:00,14.5,3,13,2,5942.364924680359,5718.830309103192,690.651468507227
2015-03-25 14:00:00,16.3,3,14,2,6154.301194914765,5752.30990836084,939.8436516528792
2015-03-25 15:00:00,19.0,3,15,2,6328.692311438355,5770.551736409749,1128.6811614550852
2015-03-25 16:00:00,21.9,3,16,2,6438.70519622422,5789.215855050586,1215.9239614155686
2015-03-25 17:00:00,24.5,3,17,2,6458.521508404805,5792.191260330798,1115.5772152715836
2015-03-25 18:00:00,26.6,3,18,2,6332.047768836816,5840.657971188598,884.6712350790285
2015-03-25 19:00:00,27.8,3,19,2,6478.882754235893,6035.306564737861,673.2870168954014
2015-03-25 20:00:00,28.3,3,20,2,6155.642811190694,5818.806894400599,714.0475755339576
2015-03-25 21:00:00,27.7,3,21,2,5547.311394460289,5353.571052855318,656.5894274008097
2015-03-25 22:00:00,26.3,3,22,2,4877.21963,4806.527659999999,463.19905507662224
