ept,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-01-13 00:00:00,-2.3,1,0,1,1076.7,1108.0,119.53571428571443
2015-01-13 01:00:00,-2.4,1,1,1,1040.4,1078.2,132.74642857142862
2015-01-13 02:00:00,-3.1,1,2,1,1019.4,1065.9,143.58928571428578
2015-01-13 03:00:00,-5.3,1,3,1,1003.1,1064.9,160.15357142857147
2015-01-13 04:00:00,-7.3,1,4,1,1002.1,1091.1,187.1107142857145
2015-01-13 05:00:00,-8.9,1,5,1,1018.3,1163.8,243.9821428571428
2015-01-13 06:00:00,-9.9,1,6,1,1058.7,1297.1,337.0607142857143
2015-01-13 07:00:00,-12.0,1,7,1,1100.8,1393.1,384.1071428571428
2015-01-13 08:00:00,-13.6,1,8,1,1143.066909,1398.330759,350.78214285714284
2015-01-13 09:00:00,-14.8,1,9,1,1176.337725,1395.141087,324.4392857142859
2015-01-13 10:00:00,-15.5,1,10,1,1180.238972,1384.647619,306.71428571428555
2015-01-13 11:00:00,-16.3,1,11,1,1187.494255,1349.660825,292.67499999999995
2015-01-13 12:00:00,-17.9,1,12,1,1135.383682,1304.272847,272.48214285714266
2015-01-13 13:00:00,-18.6,1,13,1,1133.099465,1302.343889,266.9571428571428
2015-01-13 14:00:00,-18.6,1,14,1,1132.931177,1281.07276,269.35000000000014
2015-01-13 15:00:00,-17.7,1,15,1,1118.265964,1368.589879,264.63928571428573
2015-01-13 16:00:00,-16.8,1,16,1,1236.123893,1442.585598,254.51428571428573
2015-01-13 17:00:00,-15.6,1,17,1,1339.8,1542.6,280.4714285714283
2015-01-13 18:00:00,-14.6,1,18,1,1328.9,1545.5,303.9178571428572
2015-01-13 19:00:00,-13.7,1,19,1,1289.4,1502.8,306.75714285714275
2015-01-13 20:00:00,-13.4,1,20,1,1244.8,1452.2,299.11785714285725
2015-01-13 21:00:00,-14.5,1,21,1,1173.6,1366.6,291.5964285714283
2015-01-13 22:00:00,-17.8,1,22,1,1086.0,1243.6,254.43928571428543
2015-01-13 23:00:00,-20.6,1,23,1,1015.1,1159.4,233.11428571428576
2015-01-14 00:00:00,-22.2,1,0,2,968.2,1101.9,211.6357142857144
2015-01-14 01:00:00,-23.7,1,1,2,941.3,1072.1,219.84642857142853
2015-01-14 02:00:00,-24.0,1,2,2,934.1,1058.1,226.08928571428572
2015-01-14 03:00:00,-25.1,1,3,2,933.8,1062.2,240.05357142857133
2015-01-14 04:00:00,-25.1,1,4,2,960.8,1095.5,256.31071428571454
2015-01-14 05:00:00,-24.9,1,5,2,1043.7,1172.6,307.1821428571428
2015-01-14 06:00:00,-25.7,1,6,2,1179.4,1310.9,424.7607142857144
2015-01-14 07:00:00,-24.5,1,7,2,1270.2,1401.4,480.3071428571428
2015-01-14 08:00:00,-22.6,1,8,2,1217.674104,1408.147207,442.0821428571428
2015-01-14 09:00:00,-21.7,1,9,2,1180.317932,1417.891519,392.1392857142857
2015-01-14 10:00:00,-21.4,1,10,2,1155.818389,1417.466346,343.81428571428546
2015-01-14 11:00:00,-20.9,1,11,2,1146.45708,1438.582343,294.4749999999999
2015-01-14 12:00:00,-20.4,1,12,2,1138.14075,1434.097027,259.3821428571425
2015-01-14 13:00:00,-18.9,1,13,2,1152.59828,1442.704685,252.9571428571428
2015-01-14 14:00:00,-15.3,1,14,2,1166.566139,1449.862268,240.55000000000013
2015-01-14 15:00:00,-13.0,1,15,2,1214.513274,1470.526319,226.03928571428585
2015-01-14 16:00:00,-10.7,1,16,2,1334.160776,1525.2,207.9142857142856
2015-01-14 17:00:00,-8.7,1,17,2,1438.0,1629.2,232.67142857142835
2015-01-14 18:00:00,-7.3,1,18,2,1431.3,1616.8,250.7178571428572
2015-01-14 19:00:00,-6.3,1,19,2,1403.9,1587.6,256.6571428571426
2015-01-14 20:00:00,-5.7,1,20,2,1359.0,1538.8,261.61785714285725
2015-01-14 21:00:00,-5.8,1,21,2,1288.7,1447.2,240.29642857142835
2015-01-14 22:00:00,-7.6,1,22,2,1195.8,1329.4,205.1392857142855
2015-01-14 23:00:00,-10.4,1,23,2,1117.0,1244.4,184.61428571428576
2015-01-15 00:00:00,-12.6,1,0,3,1067.0,1181.6,173.53571428571445
2015-01-15 01:00:00,-14.4,1,1,3,1044.0,1144.1,180.74642857142865
2015-01-15 02:00:00,-16.2,1,2,3,1034.9,1125.8,183.58928571428572
2015-01-15 03:00:00,-17.9,1,3,3,1042.2,1130.8,192.05357142857133
2015-01-15 04:00:00,-17.1,1,4,3,1074.7,1177.2,208.7107142857144
2015-01-15 05:00:00,-14.7,1,5,3,1158.5,1247.0,261.1821428571428
2015-01-15 06:00:00,-13.4,1,6,3,1299.1,1375.9,357.16071428571445
2015-01-15 07:00:00,-11.3,1,7,3,1394.8,1457.1,394.2071428571429
2015-01-15 08:00:00,-11.6,1,8,3,1340.367084,1418.750021,358.0821428571428
2015-01-15 09:00:00,-11.8,1,9,3,1300.622739,1433.120689,311.73928571428587
2015-01-15 10:00:00,-12.1,1,10,3,1272.213379,1391.190513,271.81428571428546
2015-01-15 11:00:00,-12.8,1,11,3,1249.073443,1360.364309,245.7750000000001
2015-01-15 12:00:00,-15.3,1,12,3,1228.813967,1389.377124,223.78214285714265
2015-01-15 13:00:00,-15.6,1,13,3,1316.113478,1344.992799,221.75714285714275
2015-01-15 14:00:00,-13.8,1,14,3,1264.564242,1356.19314,207.1500000000001
2015-01-15 15:00:00,-11.2,1,15,3,1314.876767,1381.080794,200.9392857142857
2015-01-15 16:00:00,-8.9,1,16,3,1407.965663,1445.304977,187.01428571428573
2015-01-15 17:00:00,-7.2,1,17,3,1519.0,1552.4,207.3714285714284
2015-01-15 18:00:00,-5.2,1,18,3,1541.2,1554.7,219.4178571428572
2015-01-15 19:00:00,-4.6,1,19,3,1517.2,1525.9,212.5571428571427
2015-01-15 20:00:00,-4.4,1,20,3,1474.3,1482.7,200.11785714285725
2015-01-15 21:00:00,-4.9,1,21,3,1412.5,1399.7,173.29642857142835
2015-01-15 22:00:00,-7.0,1,22,3,1305.8,1273.8,129.43928571428546
2015-01-15 23:00:00,-8.5,1,23,3,1219.6,1176.7,111.91428571428594
2015-01-16 00:00:00,-8.5,1,0,4,1159.1,1120.1,99.7357142857145
2015-01-16 01:00:00,-8.3,1,1,4,1131.1,1093.3,105.74642857142862
2015-01-16 02:00:00,-7.9,1,2,4,1117.4,1080.4,107.58928571428568
2015-01-16 03:00:00,-8.7,1,3,4,1122.1,1079.6,113.95357142857142
2015-01-16 04:00:00,-6.6,1,4,4,1143.9,1098.0,131.81071428571445
2015-01-16 05:00:00,-4.0,1,5,4,1221.7,1160.1,178.48214285714278
2015-01-16 06:00:00,-4.7,1,6,4,1386.8,1286.5,254.16071428571445
2015-01-16 07:00:00,-2.7,1,7,4,1491.0,1379.4,290.9071428571428
2015-01-16 08:00:00,-2.8,1,8,4,1470.821271,1371.460097,261.38214285714275
2015-01-16 09:00:00,-2.6,1,9,4,1430.831512,1355.895183,239.73928571428587
2015-01-16 10:00:00,-2.3,1,10,4,1351.740725,1344.384152,232.5142857142855
2015-01-16 11:00:00,-2.2,1,11,4,1337.200007,1307.739201,213.67499999999995
2015-01-16 12:00:00,-2.6,1,12,4,1291.292207,1242.438849,199.48214285714263
2015-01-16 13:00:00,-2.5,1,13,4,1227.757032,1256.086176,199.3571428571429
2015-01-16 14:00:00,-3.6,1,14,4,1276.007309,1267.684592,189.25
2015-01-16 15:00:00,-5.5,1,15,4,1334.876467,1270.342873,183.33928571428572
2015-01-16 16:00:00,-5.9,1,16,4,1367.708646,1350.155224,162.9142857142856
2015-01-16 17:00:00,-7.4,1,17,4,1471.2,1456.8,176.0714285714282
2015-01-16 18:00:00,-7.7,1,18,4,1488.0,1451.4,187.5178571428571
2015-01-16 19:00:00,-8.3,1,19,4,1467.1,1413.4,181.4571428571428
2015-01-16 20:00:00,-9.1,1,20,4,1436.8,1377.7,179.4178571428572
2015-01-16 21:00:00,-9.9,1,21,4,1361.2,1324.7,182.9964285714284
2015-01-16 22:00:00,-10.6,1,22,4,1256.5,1239.0,166.73928571428542
2015-01-16 23:00:00,-11.1,1,23,4,1171.1,1160.0,156.41428571428594
2015-01-17 00:00:00,-11.7,1,0,5,1121.0,1105.7,140.93571428571454
2015-01-17 01:00:00,-12.4,1,1,5,1092.0,1076.7,151.74642857142862
2015-01-17 02:00:00,-12.2,1,2,5,1074.9,1062.1,159.38928571428573
2015-01-17 03:00:00,-12.0,1,3,5,1074.1,1053.1,165.15357142857147
2015-01-17 04:00:00,-12.4,1,4,5,1096.3,1064.2,170.6107142857145
2015-01-17 05:00:00,-13.4,1,5,5,1175.7,1092.3,176.38214285714287
2015-01-17 06:00:00,-14.5,1,6,5,1319.2,1148.4,185.4607142857144
2015-01-17 07:00:00,-16.9,1,7,5,1404.9,1206.5,200.7071428571429
2015-01-17 08:00:00,-19.6,1,8,5,1401.176942,1242.962129,215.9821428571429
2015-01-17 09:00:00,-20.7,1,9,5,1380.319335,1257.097202,213.43928571428592
2015-01-17 10:00:00,-21.8,1,10,5,1335.383192,1245.426726,189.9142857142856
2015-01-17 11:00:00,-21.4,1,11,5,1341.763001,1246.792909,161.375
2015-01-17 12:00:00,-21.5,1,12,5,1289.137593,1234.159351,127.28214285714262
2015-01-17 13:00:00,-21.1,1,13,5,1330.112736,1225.999377,102.25714285714275
2015-01-17 14:00:00,-17.2,1,14,5,1280.372729,1228.702901,79.65000000000009
2015-01-17 15:00:00,-12.9,1,15,5,1300.18292,1251.746033,74.63928571428573
2015-01-17 16:00:00,-11.0,1,16,5,1345.341194,1300.065438,51.01428571428573
2015-01-17 17:00:00,-9.0,1,17,5,1445.9,1403.0,73.77142857142826
2015-01-17 18:00:00,-7.6,1,18,5,1456.7,1412.5,75.71785714285716
2015-01-17 19:00:00,-6.3,1,19,5,1423.0,1378.7,70.4571428571428
2015-01-17 20:00:00,-5.0,1,20,5,1375.3,1344.6,67.51785714285734
2015-01-17 21:00:00,-4.5,1,21,5,1294.2,1290.2,66.5964285714283
2015-01-17 22:00:00,-4.8,1,22,5,1180.8,1209.8,56.739285714285415
2015-01-17 23:00:00,-4.6,1,23,5,1098.4,1139.6,51.51428571428585
2015-01-18 00:00:00,-4.4,1,0,6,1047.2,1076.7,34.935714285714425
2015-01-18 01:00:00,-4.5,1,1,6,1017.0,1040.4,36.04642857142858
2015-01-18 02:00:00,-4.7,1,2,6,998.9,1019.4,32.889285714285734
2015-01-18 03:00:00,-5.0,1,3,6,996.0,1003.1,29.953571428571426
2015-01-18 04:00:00,-4.9,1,4,6,1019.4,1002.1,22.910714285714448
2015-01-18 05:00:00,-4.8,1,5,6,1093.0,1018.3,13.882142857142751
2015-01-18 06:00:00,-4.4,1,6,6,1216.2,1058.7,1.5607142857144254
2015-01-18 07:00:00,-3.8,1,7,6,1301.6,1100.8,0.0
2015-01-18 08:00:00,-4.2,1,8,6,1303.245112,1143.066909,0.0
2015-01-18 09:00:00,-4.1,1,9,6,1296.194755,1176.337725,0.0
2015-01-18 10:00:00,-3.2,1,10,6,1314.401647,1180.238972,0.0
2015-01-18 11:00:00,-2.0,1,11,6,1288.821726,1187.494255,0.0
2015-01-18 12:00:00,-1.1,1,12,6,1281.624201,1135.383682,3.682142857142708
2015-01-18 13:00:00,-0.6,1,13,6,1287.468461,1133.099465,22.157142857142844
2015-01-18 14:00:00,-0.2,1,14,6,1269.151369,1132.931177,23.65000000000009
2015-01-18 15:00:00,0.8,1,15,6,1290.830657,1118.265964,14.23928571428587
2015-01-18 16:00:00,1.9,1,16,6,1322.7175,1236.123893,0.0
2015-01-18 17:00:00,2.9,1,17,6,1414.6,1339.8,0.0
2015-01-18 18:00:00,3.4,1,18,6,1424.8,1328.9,7.617857142857247
2015-01-18 19:00:00,3.4,1,19,6,1391.9,1289.4,12.057142857142708
2015-01-18 20:00:00,2.5,1,20,6,1354.6,1244.8,8.617857142857247
2015-01-18 21:00:00,2.2,1,21,6,1303.9,1173.6,4.496428571428396
2015-01-18 22:00:00,1.8,1,22,6,1218.1,1086.0,5.439285714285461
2015-01-18 23:00:00,1.3,1,23,6,1142.9,1015.1,1.214285714285893
2015-01-19 00:00:00,-0.7,1,0,0,1088.4,968.2,0.0
2015-01-19 01:00:00,-2.0,1,1,0,1063.0,941.3,9.346428571428646
2015-01-19 02:00:00,-0.2,1,2,0,1050.7,934.1,17.489285714285643
2015-01-19 03:00:00,1.2,1,3,0,1047.2,933.8,28.553571428571445
2015-01-19 04:00:00,1.1,1,4,0,1058.2,960.8,48.610714285714494
2015-01-19 05:00:00,0.8,1,5,0,1090.9,1043.7,92.98214285714278
2015-01-19 06:00:00,0.8,1,6,0,1147.5,1179.4,146.5607142857143
2015-01-19 07:00:00,0.7,1,7,0,1211.4,1270.2,178.10714285714278
2015-01-19 08:00:00,-0.1,1,8,0,1252.684898,1217.674104,180.38214285714275
2015-01-19 09:00:00,-0.3,1,9,0,1269.849949,1180.317932,181.23928571428587
2015-01-19 10:00:00,-0.6,1,10,0,1214.681691,1155.818389,183.9142857142856
2015-01-19 11:00:00,-0.7,1,11,0,1128.04203,1146.45708,185.9749999999999
2015-01-19 12:00:00,-0.8,1,12,0,1182.004863,1138.14075,179.1821428571427
2015-01-19 13:00:00,-1.0,1,13,0,1071.595544,1152.59828,171.4571428571428
2015-01-19 14:00:00,-1.1,1,14,0,1130.330604,1166.566139,159.25
2015-01-19 15:00:00,-1.1,1,15,0,1118.916609,1214.513274,149.33928571428578
2015-01-19 16:00:00,-1.2,1,16,0,1192.095185,1334.160776,127.61428571428564
2015-01-19 17:00:00,-1.3,1,17,0,1312.3,1438.0,140.9714285714283
2015-01-19 18:00:00,-1.7,1,18,0,1313.0,1431.3,152.31785714285706
2015-01-19 19:00:00,-1.6,1,19,0,1280.9,1403.9,146.85714285714266
2015-01-19 20:00:00,-2.0,1,20,0,1242.7,1359.0,134.4178571428572
2015-01-19 21:00:00,-2.7,1,21,0,1187.5,1288.7,112.9964285714284
2015-01-19 22:00:00,-3.2,1,22,0,1108.1,1195.8,83.5392857142856
2015-01-19 23:00:00,-3.3,1,23,0,1038.0,1117.0,67.91428571428594
2015-01-20 00:00:00,-3.4,1,0,1,982.4,1067.0,59.63571428571447
2015-01-20 01:00:00,-3.6,1,1,1,947.3,1044.0,73.74642857142862
2015-01-20 02:00:00,-3.7,1,2,1,924.2,1034.9,84.18928571428569
2015-01-20 03:00:00,-3.9,1,3,1,912.0,1042.2,99.65357142857148
2015-01-20 04:00:00,-4.4,1,4,1,910.5,1074.7,127.2107142857144
2015-01-20 05:00:00,-4.6,1,5,1,928.4,1158.5,181.6821428571428
2015-01-20 06:00:00,-4.8,1,6,1,963.6,1299.1,265.3607142857145
2015-01-20 07:00:00,-5.1,1,7,1,1004.1,1394.8,291.8071428571428
2015-01-20 08:00:00,-6.1,1,8,1,1024.263562,1340.367084,259.1821428571427
2015-01-20 09:00:00,-6.4,1,9,1,1055.062757,1300.622739,226.63928571428573
2015-01-20 10:00:00,-6.4,1,10,1,1021.399375,1272.213379,202.9142857142856
2015-01-20 11:00:00,-6.6,1,11,1,1038.029168,1249.073443,185.17499999999995
2015-01-20 12:00:00,-6.9,1,12,1,1049.568409,1228.813967,181.6821428571427
2015-01-20 13:00:00,-7.2,1,13,1,1072.505712,1316.113478,175.65714285714284
2015-01-20 14:00:00,-7.5,1,14,1,1072.825284,1264.564242,172.35000000000014
2015-01-20 15:00:00,-7.0,1,15,1,1059.632386,1314.876767,161.53928571428582
2015-01-20 16:00:00,-6.6,1,16,1,1125.230078,1407.965663,144.11428571428564
2015-01-20 17:00:00,-6.6,1,17,1,1231.1,1519.0,164.77142857142826
2015-01-20 18:00:00,-6.6,1,18,1,1244.9,1541.2,197.5178571428571
2015-01-20 19:00:00,-6.1,1,19,1,1222.5,1517.2,199.4571428571428
2015-01-20 20:00:00,-6.0,1,20,1,1183.8,1474.3,195.71785714285733
2015-01-20 21:00:00,-6.8,1,21,1,1125.4,1412.5,181.79642857142835
2015-01-20 22:00:00,-8.6,1,22,1,1056.8,1305.8,156.6392857142855
2015-01-20 23:00:00,-9.3,1,23,1,987.7,1219.6,142.61428571428576
2015-01-21 00:00:00,-9.0,1,0,2,946.7,1159.1,137.2357142857145
2015-01-21 01:00:00,-10.1,1,1,2,920.6,1131.1,152.04642857142858
2015-01-21 02:00:00,-11.5,1,2,2,908.8,1117.4,159.38928571428573
2015-01-21 03:00:00,-14.6,1,3,2,910.6,1122.1,171.25357142857138
2015-01-21 04:00:00,-16.9,1,4,2,936.2,1143.9,194.6107142857145
2015-01-21 05:00:00,-18.6,1,5,2,1007.5,1221.7,246.2821428571428
2015-01-21 06:00:00,-18.9,1,6,2,1108.6,1386.8,333.5607142857143
2015-01-21 07:00:00,-20.1,1,7,2,1188.8,1491.0,363.7071428571429
2015-01-21 08:00:00,-20.6,1,8,2,1217.73305,1470.821271,331.78214285714284
2015-01-21 09:00:00,-21.3,1,9,2,1248.744744,1430.831512,293.5392857142858
2015-01-21 10:00:00,-20.7,1,10,2,1263.740629,1351.740725,269.1142857142854
2015-01-21 11:00:00,-21.5,1,11,2,1267.186031,1337.200007,249.7750000000001
2015-01-21 12:00:00,-21.2,1,12,2,1250.371803,1291.292207,218.78214285714265
2015-01-21 13:00:00,-20.2,1,13,2,1240.595125,1227.757032,204.25714285714275
2015-01-21 14:00:00,-17.6,1,14,2,1242.071357,1276.007309,197.8500000000001
2015-01-21 15:00:00,-14.4,1,15,2,1248.825328,1334.876467,183.13928571428573
