date,month,hour,dayofweek,tmpc,mw2day,mw7day,potential
2017-02-19 15:00:00,2,15,6,15.882,6447.9,5777.4,0.0
2017-02-19 16:00:00,2,16,6,15.245,6314.0,5777.9,0.0
2017-02-19 17:00:00,2,17,6,13.36,6207.8,5894.3,0.0
2017-02-19 18:00:00,2,18,6,11.834,6743.8,6505.6,0.0
2017-02-19 19:00:00,2,19,6,11.325,7190.7,6949.7,0.0
2017-02-19 20:00:00,2,20,6,10.72,7094.4,6964.7,0.0
2017-02-19 21:00:00,2,21,6,10.112,6775.6,6654.4,0.0
2017-02-19 22:00:00,2,22,6,9.618,6474.8,6313.4,0.0
2017-02-19 23:00:00,2,23,6,9.194,5941.3,5714.8,0.0
2017-02-20 00:00:00,2,0,0,8.805,5393.0,5176.2,0.0
2017-02-20 01:00:00,2,1,0,8.454,5037.6,4855.2,0.0
2017-02-20 02:00:00,2,2,0,8.15,4802.0,4704.6,0.0
2017-02-20 03:00:00,2,3,0,7.817,4682.6,4606.6,0.0
2017-02-20 04:00:00,2,4,0,7.492,4627.9,4570.6,0.0
2017-02-20 05:00:00,2,5,0,7.24,4627.6,4693.8,89.32105263157791
2017-02-20 06:00:00,2,6,0,7.065,4668.4,5100.3,321.08421052631456
2017-02-20 07:00:00,2,7,0,7.289,4698.2,5759.3,971.1105263157906
2017-02-20 08:00:00,2,8,0,8.81,5169.6,6676.3,1445.7631578947385
2017-02-20 09:00:00,2,9,0,10.847,5640.7,7197.2,1411.1105263157888
2017-02-20 10:00:00,2,10,0,13.162,5867.2,7327.7,1173.0105263157902
2017-02-20 11:00:00,2,11,0,14.722,6007.4,7456.1,1015.7315789473678
2017-02-20 12:00:00,2,12,0,15.722,6056.8,7265.6,785.4526315789471
2017-02-20 13:00:00,2,13,0,16.34,5870.5,7148.6,878.8263157894735
2017-02-20 14:00:00,2,14,0,16.594,5731.1,7267.8,1114.7000000000007
2017-02-20 15:00:00,2,15,0,16.462,5592.3,7074.7,1090.9578947368427
2017-02-20 16:00:00,2,16,0,15.703,5484.4,6936.6,1021.1789473684212
2017-02-20 17:00:00,2,17,0,13.547,5577.8,6882.4,826.3684210526326
2017-02-20 18:00:00,2,18,0,11.689,6251.9,7449.3,656.2315789473678
2017-02-20 19:00:00,2,19,0,11.027,6737.1,7875.8,676.136842105263
2017-02-20 20:00:00,2,20,0,10.412,6668.6,7778.9,575.8736842105263
2017-02-20 21:00:00,2,21,0,9.867,6301.4,7436.3,554.7315789473687
2017-02-20 22:00:00,2,22,0,9.449,5984.7,7026.6,525.4421052631569
2017-02-20 23:00:00,2,23,0,9.142,5569.8,6336.3,407.71052631578914
2017-02-21 00:00:00,2,0,1,8.71,5095.2,5671.3,157.66315789473538
2017-02-21 01:00:00,2,1,1,8.331,4733.1,5281.2,184.61578947368344
2017-02-21 02:00:00,2,2,1,7.955,4508.1,5088.2,242.4315789473685
2017-02-21 03:00:00,2,3,1,7.637,4389.8,5008.4,296.74736842105176
2017-02-21 04:00:00,2,4,1,7.333,4335.1,4964.8,327.9210526315783
2017-02-21 05:00:00,2,5,1,7.078,4338.0,4984.9,336.02105263157773
2017-02-21 06:00:00,2,6,1,6.902,4343.9,5376.5,644.3842105263147
2017-02-21 07:00:00,2,7,1,7.045,4262.6,5978.6,1177.6105263157906
2017-02-21 08:00:00,2,8,1,8.463,4570.0,6831.5,1639.3631578947388
2017-02-21 09:00:00,2,9,1,10.536,5007.8,7281.0,1512.5105263157884
2017-02-21 10:00:00,2,10,1,12.762,5316.9,7400.7,1204.5105263157902
2017-02-21 11:00:00,2,11,1,14.586,5509.4,7517.6,1062.7315789473678
2017-02-21 12:00:00,2,12,1,15.847,5578.2,7357.6,775.5526315789466
2017-02-21 13:00:00,2,13,1,16.59,5293.6,7264.0,885.4263157894729
2017-02-21 14:00:00,2,14,1,16.882,5082.9,7407.6,1157.4000000000003
2017-02-21 15:00:00,2,15,1,16.742,4942.2,7226.3,1138.9578947368427
2017-02-21 16:00:00,2,16,1,15.968,4814.4,7084.5,1033.9789473684214
2017-02-21 17:00:00,2,17,1,13.802,4936.6,6946.0,807.7684210526322
2017-02-21 18:00:00,2,18,1,12.183,5675.0,7453.1,652.531578947368
2017-02-21 19:00:00,2,19,1,11.547,6338.7,7856.2,655.636842105263
2017-02-21 20:00:00,2,20,1,10.933,6377.0,7659.1,528.773684210526
2017-02-21 21:00:00,2,21,1,10.349,6130.8,7273.8,482.7315789473687
2017-02-21 22:00:00,2,22,1,9.802,5864.6,6937.3,472.0421052631573
2017-02-21 23:00:00,2,23,1,9.347,5360.1,6251.8,339.1105263157897
2017-02-22 00:00:00,2,0,2,8.983,4891.8,5640.5,99.56315789473592
2017-02-22 01:00:00,2,1,2,8.612,4608.0,5244.6,158.91578947368362
2017-02-22 02:00:00,2,2,2,8.179,4465.0,5035.5,180.33157894736905
2017-02-22 03:00:00,2,3,2,7.805,4400.3,4940.8,219.547368421052
2017-02-22 04:00:00,2,4,2,7.564,4392.6,4909.1,263.22105263157846
2017-02-22 05:00:00,2,5,2,7.322,4515.2,4956.1,328.3210526315779
2017-02-22 06:00:00,2,6,2,7.163,4829.9,5267.8,557.7842105263153
2017-02-22 07:00:00,2,7,2,7.36,5502.4,5932.4,1118.4105263157908
2017-02-22 08:00:00,2,8,2,8.667,6352.7,6764.0,1527.3631578947388
2017-02-22 09:00:00,2,9,2,10.667,6757.0,7148.4,1366.5105263157884
2017-02-22 10:00:00,2,10,2,12.914,6816.6,7170.6,1063.21052631579
2017-02-22 11:00:00,2,11,2,14.8,6861.1,7269.8,925.531578947367
2017-02-22 12:00:00,2,12,2,16.269,6681.6,7018.4,649.4526315789471
2017-02-22 13:00:00,2,13,2,17.238,6549.3,6864.3,757.8263157894735
2017-02-22 14:00:00,2,14,2,17.622,6621.6,7007.1,1033.8000000000002
2017-02-22 15:00:00,2,15,2,17.577,6475.8,6799.5,941.2578947368428
2017-02-22 16:00:00,2,16,2,16.883,6326.7,6678.5,931.7789473684217
2017-02-22 17:00:00,2,17,2,14.476,6239.1,6633.0,748.1684210526319
2017-02-22 18:00:00,2,18,2,12.848,6734.3,7171.9,547.2315789473678
2017-02-22 19:00:00,2,19,2,12.169,7295.9,7610.6,510.73684210526335
2017-02-22 20:00:00,2,20,2,11.608,7200.3,7488.3,368.87368421052633
2017-02-22 21:00:00,2,21,2,11.211,6894.4,7163.0,352.83157894736905
2017-02-22 22:00:00,2,22,2,10.908,6543.7,6816.7,341.5421052631573
2017-02-22 23:00:00,2,23,2,10.658,5910.4,6146.3,217.91052631578987
2017-02-23 00:00:00,2,0,3,10.443,5353.9,5534.7,0.0
2017-02-23 01:00:00,2,1,3,10.242,5018.2,5194.8,18.915789473683617
2017-02-23 02:00:00,2,2,3,10.082,4844.9,4976.3,73.73157894736869
2017-02-23 03:00:00,2,3,3,9.91,4773.2,4885.3,118.84736842105212
2017-02-23 04:00:00,2,4,3,9.709,4746.2,4820.4,179.32105263157882
2017-02-23 05:00:00,2,5,3,9.456,4761.9,4868.9,190.3210526315779
2017-02-23 06:00:00,2,6,3,9.116,5153.2,5273.9,514.1842105263149
2017-02-23 07:00:00,2,7,3,9.151,5708.9,5851.9,1081.4105263157908
2017-02-23 08:00:00,2,8,3,10.745,6546.3,6662.4,1518.0631578947389
2017-02-23 09:00:00,2,9,3,12.432,6858.4,6951.7,1407.7105263157891
2017-02-23 10:00:00,2,10,3,14.141,6848.1,6987.9,1129.91052631579
2017-02-23 11:00:00,2,11,3,15.559,6908.1,7025.2,1008.1315789473674
2017-02-23 12:00:00,2,12,3,16.427,6671.7,6787.6,746.8526315789468
2017-02-23 13:00:00,2,13,3,16.842,6555.9,6673.5,833.8263157894735
2017-02-23 14:00:00,2,14,3,16.864,6664.3,6736.3,1097.0
2017-02-23 15:00:00,2,15,3,16.476,6523.8,6578.0,1060.757894736843
2017-02-23 16:00:00,2,16,3,15.47,6339.5,6433.5,1032.878947368421
2017-02-23 17:00:00,2,17,3,13.693,6220.5,6362.3,855.2684210526322
2017-02-23 18:00:00,2,18,3,12.262,6730.6,6900.9,643.031578947368
2017-02-23 19:00:00,2,19,3,11.6,7275.4,7395.6,596.3368421052637
2017-02-23 20:00:00,2,20,3,11.079,7153.2,7324.6,447.1736842105265
2017-02-23 21:00:00,2,21,3,10.663,6822.4,7032.2,411.9315789473694
2017-02-23 22:00:00,2,22,3,10.243,6490.3,6612.6,379.6421052631568
2017-02-23 23:00:00,2,23,3,9.929,5841.8,5945.1,275.41052631578987
2017-02-24 00:00:00,2,0,4,9.693,5295.8,5396.4,44.26315789473574
2017-02-24 01:00:00,2,1,4,9.496,4992.5,5113.6,89.01578947368398
2017-02-24 02:00:00,2,2,4,9.363,4782.8,4896.2,130.4315789473685
2017-02-24 03:00:00,2,3,4,9.213,4696.0,4813.9,180.6473684210523
2017-02-24 04:00:00,2,4,4,9.044,4681.5,4721.1,230.6210526315781
2017-02-24 05:00:00,2,5,4,8.799,4754.2,4880.0,304.3210526315779
2017-02-24 06:00:00,2,6,4,8.588,5066.6,5221.8,534.5842105263146
2017-02-24 07:00:00,2,7,4,8.956,5649.7,5814.2,1097.310526315791
2017-02-24 08:00:00,2,8,4,10.343,6434.3,6612.7,1467.163157894739
2017-02-24 09:00:00,2,9,4,11.72,6712.4,6898.4,1297.410526315789
2017-02-24 10:00:00,2,10,4,13.267,6706.8,6843.9,985.21052631579
2017-02-24 11:00:00,2,11,4,14.691,6770.9,6887.1,798.8315789473672
2017-02-24 12:00:00,2,12,4,15.77,6545.6,6689.1,538.0526315789466
2017-02-24 13:00:00,2,13,4,16.417,6428.3,6504.6,645.7263157894731
2017-02-24 14:00:00,2,14,4,16.656,6540.7,6607.1,892.1000000000004
2017-02-24 15:00:00,2,15,4,16.393,6326.1,6447.9,909.6578947368424
2017-02-24 16:00:00,2,16,4,15.568,6237.3,6314.0,832.378947368421
2017-02-24 17:00:00,2,17,4,13.687,6160.9,6207.8,622.0684210526324
2017-02-24 18:00:00,2,18,4,11.863,6625.3,6743.8,385.3315789473672
2017-02-24 19:00:00,2,19,4,11.142,7130.5,7190.7,344.9368421052632
2017-02-24 20:00:00,2,20,4,10.463,6993.3,7094.4,217.1736842105265
2017-02-24 21:00:00,2,21,4,9.872,6692.5,6775.6,196.33157894736905
2017-02-24 22:00:00,2,22,4,9.352,6359.8,6474.8,253.6421052631568
2017-02-24 23:00:00,2,23,4,8.888,5720.6,5941.3,262.8105263157895
2017-02-25 00:00:00,2,0,5,8.676,5166.7,5393.0,15.063157894735925
2017-02-25 01:00:00,2,1,5,8.325,4852.5,5037.6,23.7157894736838
2017-02-25 02:00:00,2,2,5,7.991,4676.2,4802.0,54.93157894736851
2017-02-25 03:00:00,2,3,5,7.672,4595.3,4682.6,52.34736842105213
2017-02-25 04:00:00,2,4,5,7.435,4597.6,4627.9,71.22105263157846
2017-02-25 05:00:00,2,5,5,7.31,4616.2,4627.6,46.92105263157828
2017-02-25 06:00:00,2,6,5,7.165,5023.0,4668.4,0.0
2017-02-25 07:00:00,2,7,5,7.479,5612.7,4698.2,0.0
2017-02-25 08:00:00,2,8,5,9.038,6425.0,5169.6,87.36315789473883
2017-02-25 09:00:00,2,9,5,11.196,6753.6,5640.7,50.21052631578914
2017-02-25 10:00:00,2,10,5,13.288,6773.5,5867.2,0.0
2017-02-25 11:00:00,2,11,5,14.909,6853.5,6007.4,0.0
2017-02-25 12:00:00,2,12,5,15.779,6643.0,6056.8,0.0
2017-02-25 13:00:00,2,13,5,16.117,6504.3,5870.5,0.0
2017-02-25 14:00:00,2,14,5,16.061,6603.9,5731.1,0.0
2017-02-25 15:00:00,2,15,5,15.626,6445.6,5592.3,0.0
2017-02-25 16:00:00,2,16,5,14.712,6338.4,5484.4,0.0
2017-02-25 17:00:00,2,17,5,13.026,6268.0,5577.8,0.0
2017-02-25 18:00:00,2,18,5,11.124,6721.1,6251.9,0.0
2017-02-25 19:00:00,2,19,5,10.698,7216.1,6737.1,0.0
2017-02-25 20:00:00,2,20,5,10.465,7071.6,6668.6,0.0
2017-02-25 21:00:00,2,21,5,10.279,6751.6,6301.4,0.0
2017-02-25 22:00:00,2,22,5,10.049,6397.9,5984.7,0.0
2017-02-25 23:00:00,2,23,5,9.846,5778.1,5569.8,0.0
2017-02-26 00:00:00,2,0,6,9.725,5240.5,5095.2,0.0
2017-02-26 01:00:00,2,1,6,9.646,4922.6,4733.1,0.0
2017-02-26 02:00:00,2,2,6,9.62,4732.9,4508.1,0.0
2017-02-26 03:00:00,2,3,6,9.586,4657.1,4389.8,0.0
2017-02-26 04:00:00,2,4,6,9.506,4648.9,4335.1,0.0
2017-02-26 05:00:00,2,5,6,9.37,4730.2,4338.0,0.0
2017-02-26 06:00:00,2,6,6,9.241,5043.4,4343.9,0.0
2017-02-26 07:00:00,2,7,6,9.429,5628.6,4262.6,0.0
2017-02-26 08:00:00,2,8,6,10.239,6374.1,4570.0,0.0
2017-02-26 09:00:00,2,9,6,11.174,6643.3,5007.8,0.0
2017-02-26 10:00:00,2,10,6,12.39,6628.8,5316.9,0.0
2017-02-26 11:00:00,2,11,6,13.564,6644.2,5509.4,0.0
2017-02-26 12:00:00,2,12,6,14.399,6434.2,5578.2,0.0
2017-02-26 13:00:00,2,13,6,14.892,6316.2,5293.6,0.0
2017-02-26 14:00:00,2,14,6,14.997,6399.0,5082.9,0.0
2017-02-26 15:00:00,2,15,6,14.718,6294.5,4942.2,0.0
2017-02-26 16:00:00,2,16,6,14.073,6137.9,4814.4,0.0
2017-02-26 17:00:00,2,17,6,13.034,6034.8,4936.6,0.0
2017-02-26 18:00:00,2,18,6,11.75,6463.4,5675.0,0.0
2017-02-26 19:00:00,2,19,6,11.318,6964.7,6338.7,0.0
2017-02-26 20:00:00,2,20,6,10.99,6841.6,6377.0,0.0
2017-02-26 21:00:00,2,21,6,10.809,6536.0,6130.8,0.0
2017-02-26 22:00:00,2,22,6,10.711,6271.9,5864.6,0.0
2017-02-26 23:00:00,2,23,6,10.649,5765.5,5360.1,0.0
2017-02-27 00:00:00,2,0,0,10.654,5211.3,4891.8,0.0
2017-02-27 01:00:00,2,1,0,10.574,4857.3,4608.0,0.0
2017-02-27 02:00:00,2,2,0,10.496,4657.4,4465.0,0.0
2017-02-27 03:00:00,2,3,0,10.462,4528.8,4400.3,0.0
2017-02-27 04:00:00,2,4,0,10.439,4489.5,4392.6,0.0
2017-02-27 05:00:00,2,5,0,10.461,4472.8,4515.2,0.0
2017-02-27 06:00:00,2,6,0,10.537,4488.1,4829.9,35.68421052631493
2017-02-27 07:00:00,2,7,0,10.809,4529.2,5502.4,324.71052631579096
2017-02-27 08:00:00,2,8,0,11.505,4994.3,6352.7,702.2631578947385
2017-02-27 09:00:00,2,9,0,12.077,5396.1,6757.0,728.5105263157884
2017-02-27 10:00:00,2,10,0,12.692,5573.3,6816.6,635.5105263157902
2017-02-27 11:00:00,2,11,0,13.233,5657.7,6861.1,610.1315789473674
2017-02-27 12:00:00,2,12,0,13.57,5671.7,6681.6,552.152631578947
2017-02-27 13:00:00,2,13,0,13.772,5470.8,6549.3,681.2263157894731
2017-02-27 14:00:00,2,14,0,13.801,5362.0,6621.6,878.0
2017-02-27 15:00:00,2,15,0,13.551,5268.8,6475.8,829.7578947368429
2017-02-27 16:00:00,2,16,0,13.027,5159.7,6326.7,794.378947368421
2017-02-27 17:00:00,2,17,0,12.209,5302.9,6239.1,636.3684210526326
2017-02-27 18:00:00,2,18,0,11.423,5892.8,6734.3,295.2315789473678
2017-02-27 19:00:00,2,19,0,11.132,6441.7,7295.9,176.43684210526317
2017-02-27 20:00:00,2,20,0,10.87,6338.5,7200.3,33.57368421052615
2017-02-27 21:00:00,2,21,0,10.732,5978.4,6894.4,0.0
2017-02-27 22:00:00,2,22,0,10.588,5660.4,6543.7,0.0
2017-02-27 23:00:00,2,23,0,10.447,5229.1,5910.4,0.0
2017-02-28 00:00:00,2,0,1,10.338,4805.1,5353.9,0.0
2017-02-28 01:00:00,2,1,1,10.272,4489.7,5018.2,0.0
2017-02-28 02:00:00,2,2,1,10.287,4317.1,4844.9,0.0
2017-02-28 03:00:00,2,3,1,10.297,4170.9,4773.2,0.0
2017-02-28 04:00:00,2,4,1,10.299,4109.7,4746.2,0.0
2017-02-28 05:00:00,2,5,1,10.309,4119.1,4761.9,0.0
2017-02-28 06:00:00,2,6,1,10.311,4122.7,5153.2,0.0
2017-02-28 07:00:00,2,7,1,10.523,4028.8,5708.9,0.0
2017-02-28 08:00:00,2,8,1,11.148,4338.6,6546.3,0.0
2017-02-28 09:00:00,2,9,1,11.726,4753.6,6858.4,0.0
2017-02-28 10:00:00,2,10,1,12.389,5065.8,6848.1,0.0
2017-02-28 11:00:00,2,11,1,12.837,5298.2,6908.1,0.0
2017-02-28 12:00:00,2,12,1,13.079,5363.2,6671.7,0.0
2017-02-28 13:00:00,2,13,1,13.144,5131.8,6555.9,0.0
2017-02-28 14:00:00,2,14,1,13.117,4962.7,6664.3,0.0
2017-02-28 15:00:00,2,15,1,12.936,4845.6,6523.8,0.0
2017-02-28 16:00:00,2,16,1,12.677,4750.3,6339.5,0.0
2017-02-28 17:00:00,2,17,1,12.091,4863.6,6220.5,0.0
2017-02-28 18:00:00,2,18,1,11.0,5424.0,6730.6,0.0
2017-02-28 19:00:00,2,19,1,10.584,6021.8,7275.4,0.0
2017-02-28 20:00:00,2,20,1,10.343,6058.6,7153.2,0.0
2017-02-28 21:00:00,2,21,1,10.148,5824.8,6822.4,0.0
2017-02-28 22:00:00,2,22,1,10.036,5588.3,6490.3,0.0
2017-02-28 23:00:00,2,23,1,9.958,5138.1,5841.8,0.0
2017-03-01 00:00:00,3,0,2,9.917,4752.9,5295.8,51.01600000000053
2017-03-01 01:00:00,3,1,2,9.878,4495.9,4992.5,48.32799999999952
2017-03-01 02:00:00,3,2,2,9.981,4336.5,4782.8,70.0706680000003
2017-03-01 03:00:00,3,3,2,10.071,4256.1,4696.0,116.25333200000024
2017-03-01 04:00:00,3,4,2,10.076,4227.6,4681.5,169.26400000000012
2017-03-01 05:00:00,3,5,2,10.02,4321.8,4754.2,193.884
2017-03-01 06:00:00,3,6,2,9.959,4544.5,5066.6,557.4920000000002
2017-03-01 07:00:00,3,7,2,10.299,4856.0,5649.7,856.2600000000002
2017-03-01 08:00:00,3,8,2,11.173,5609.2,6434.3,1383.6319999999996
2017-03-01 09:00:00,3,9,2,12.086,6074.4,6712.4,1494.2399999999998
2017-03-01 10:00:00,3,10,2,12.928,6279.1,6706.8,1394.076000000001
2017-03-01 11:00:00,3,11,2,13.491,6455.5,6770.9,1356.0040000000008
2017-03-01 12:00:00,3,12,2,13.833,6448.3,6545.6,1195.4799999999996
2017-03-01 13:00:00,3,13,2,13.956,6351.7,6428.3,1288.472000000001
2017-03-01 14:00:00,3,14,2,13.955,6384.9,6540.7,1519.3319999999994
2017-03-01 15:00:00,3,15,2,13.757,6214.6,6326.1,1441.8960000000006
2017-03-01 16:00:00,3,16,2,13.353,6099.9,6237.3,1434.496
2017-03-01 17:00:00,3,17,2,12.646,6049.1,6160.9,1290.8959999999995
2017-03-01 18:00:00,3,18,2,11.673,6373.3,6625.3,1210.3480000000009
2017-03-01 19:00:00,3,19,2,11.342,6796.2,7130.5,974.6999999999998
2017-03-01 20:00:00,3,20,2,11.058,6658.0,6993.3,874.6239999999998
2017-03-01 21:00:00,3,21,2,10.816,6321.2,6692.5,856.2359999999999
2017-03-01 22:00:00,3,22,2,10.65,5988.2,6359.8,826.6280000000006
2017-03-01 23:00:00,3,23,2,10.486,5430.8,5720.6,673.8520000000008
2017-03-02 00:00:00,3,0,3,10.319,4977.1,5166.7,384.116
2017-03-02 01:00:00,3,1,3,10.197,4678.0,4852.5,355.22800000000007
2017-03-02 02:00:00,3,2,3,10.044,4492.9,4676.2,341.8706679999996
2017-03-02 03:00:00,3,3,3,9.826,4364.6,4595.3,352.45333200000005
2017-03-02 04:00:00,3,4,3,9.598,4327.9,4597.6,398.464
2017-03-02 05:00:00,3,5,3,9.453,4358.9,4616.2,409.7839999999997
2017-03-02 06:00:00,3,6,3,9.377,4383.5,5023.0,741.5919999999996
2017-03-02 07:00:00,3,7,3,9.738,4354.3,5612.7,1124.7600000000002
2017-03-02 08:00:00,3,8,3,10.818,4701.0,6425.0,1577.4319999999989
2017-03-02 09:00:00,3,9,3,12.263,5129.7,6753.6,1514.7399999999998
2017-03-02 10:00:00,3,10,3,13.478,5439.2,6773.5,1345.9760000000006
2017-03-02 11:00:00,3,11,3,14.332,5637.0,6853.5,1258.6040000000005
2017-03-02 12:00:00,3,12,3,14.995,5656.4,6643.0,1055.2799999999995
2017-03-02 13:00:00,3,13,3,15.317,5387.0,6504.3,1112.1720000000014
2017-03-02 14:00:00,3,14,3,15.311,5237.8,6603.9,1306.731999999999
2017-03-02 15:00:00,3,15,3,15.026,5086.5,6445.6,1240.8960000000006
2017-03-02 16:00:00,3,16,3,14.369,5021.4,6338.4,1220.696
2017-03-02 17:00:00,3,17,3,13.248,5108.1,6268.0,1116.496
2017-03-02 18:00:00,3,18,3,12.211,5576.0,6721.1,1099.2480000000005
2017-03-02 19:00:00,3,19,3,11.884,6198.7,7216.1,907.6000000000004
2017-03-02 20:00:00,3,20,3,11.623,6182.7,7071.6,842.424
2017-03-02 21:00:00,3,21,3,11.254,5963.0,6751.6,863.7359999999999
2017-03-02 22:00:00,3,22,3,10.958,5791.8,6397.9,780.728000000001
2017-03-02 23:00:00,3,23,3,10.699,5339.1,5778.1,643.8520000000008
2017-03-03 00:00:00,3,0,4,10.538,4952.6,5240.5,380.0160000000005
2017-03-03 01:00:00,3,1,4,10.453,4646.2,4922.6,333.02799999999934
2017-03-03 02:00:00,3,2,4,10.358,4489.1,4732.9,313.7706680000001
2017-03-03 03:00:00,3,3,4,10.33,4423.8,4657.1,351.45333200000005
2017-03-03 04:00:00,3,4,4,10.354,4420.3,4648.9,408.5640000000003
2017-03-03 05:00:00,3,5,4,10.381,4466.5,4730.2,506.2839999999997
2017-03-03 06:00:00,3,6,4,10.186,4802.8,5043.4,803.5919999999996
2017-03-03 07:00:00,3,7,4,9.752,5278.7,5628.6,1241.1600000000008
2017-03-03 08:00:00,3,8,4,9.305,6257.1,6374.1,1671.6319999999996
2017-03-03 09:00:00,3,9,4,9.12,6754.2,6643.3,1747.54
2017-03-03 10:00:00,3,10,4,9.28,6896.6,6628.8,1678.8760000000002
2017-03-03 11:00:00,3,11,4,9.496,7039.3,6644.2,1652.5040000000008
2017-03-03 12:00:00,3,12,4,9.764,6896.9,6434.2,1436.38
2017-03-03 13:00:00,3,13,4,9.921,6803.4,6316.2,1486.1720000000014
2017-03-03 14:00:00,3,14,4,9.862,6918.8,6399.0,1813.9319999999989
2017-03-03 15:00:00,3,15,4,9.528,6729.4,6294.5,1815.996000000001
2017-03-03 16:00:00,3,16,4,9.05,6637.6,6137.9,1751.496
2017-03-03 17:00:00,3,17,4,8.637,6518.2,6034.8,1591.5959999999995
2017-03-03 18:00:00,3,18,4,8.41,6786.0,6463.4,1454.4480000000012
2017-03-03 19:00:00,3,19,4,8.36,7275.4,6964.7,1240.9000000000003
2017-03-03 20:00:00,3,20,4,8.223,7154.0,6841.6,1147.424
2017-03-03 21:00:00,3,21,4,7.999,6834.6,6536.0,1076.835999999999
2017-03-03 22:00:00,3,22,4,7.741,6467.7,6271.9,1014.4280000000008
2017-03-03 23:00:00,3,23,4,7.574,5853.6,5765.5,862.7520000000004
2017-03-04 00:00:00,3,0,5,7.47,5285.7,5211.3,562.7160000000003
2017-03-04 01:00:00,3,1,5,7.542,4953.1,4857.3,493.4279999999999
2017-03-04 02:00:00,3,2,5,7.691,4760.9,4657.4,451.97066799999993
2017-03-04 03:00:00,3,3,5,7.791,4660.0,4528.8,436.9533320000001
2017-03-04 04:00:00,3,4,5,7.821,4649.5,4489.5,420.464
2017-03-04 05:00:00,3,5,5,7.704,4682.4,4472.8,378.2839999999997
2017-03-04 06:00:00,3,6,5,7.614,4986.9,4488.1,381.192
2017-03-04 07:00:00,3,7,5,7.715,5547.2,4529.2,247.96000000000004
2017-03-04 08:00:00,3,8,5,8.201,6450.9,4994.3,261.9319999999989
2017-03-04 09:00:00,3,9,5,8.989,6774.7,5396.1,336.1400000000003
2017-03-04 10:00:00,3,10,5,9.948,6848.5,5573.3,357.1760000000004
2017-03-04 11:00:00,3,11,5,11.181,6941.9,5657.7,329.304000000001
2017-03-04 12:00:00,3,12,5,12.206,6756.7,5671.7,346.6800000000003
2017-03-04 13:00:00,3,13,5,12.646,6627.1,5470.8,328.27200000000084
2017-03-04 14:00:00,3,14,5,12.709,6706.2,5362.0,323.6319999999996
2017-03-04 15:00:00,3,15,5,12.571,6528.4,5268.8,273.39600000000064
2017-03-04 16:00:00,3,16,5,12.051,6423.8,5159.7,200.29599999999937
2017-03-04 17:00:00,3,17,5,11.041,6343.8,5302.9,227.59599999999955
2017-03-04 18:00:00,3,18,5,9.651,6674.9,5892.8,435.34800000000087
2017-03-04 19:00:00,3,19,5,9.43,7208.3,6441.7,405.1000000000004
2017-03-04 20:00:00,3,20,5,9.37,7121.8,6338.5,370.924
2017-03-04 21:00:00,3,21,5,9.405,6842.1,5978.4,336.03599999999915
2017-03-04 22:00:00,3,22,5,9.625,6421.8,5660.4,354.728000000001
2017-03-04 23:00:00,3,23,5,10.029,5823.6,5229.1,396.4520000000002
2017-03-05 00:00:00,3,0,6,10.474,5281.6,4805.1,229.41600000000017
2017-03-05 01:00:00,3,1,6,10.932,4930.9,4489.7,160.82799999999952
2017-03-05 02:00:00,3,2,6,11.344,4732.8,4317.1,85.17066799999975
2017-03-05 03:00:00,3,3,6,11.601,4659.0,4170.9,29.753332000000228
2017-03-05 04:00:00,3,4,6,11.867,4659.6,4109.7,10.764000000000124
2017-03-05 05:00:00,3,5,6,12.074,4778.9,4119.1,0.0
2017-03-05 06:00:00,3,6,6,12.239,5048.9,4122.7,0.0
2017-03-05 07:00:00,3,7,6,12.542,5663.6,4028.8,0.0
2017-03-05 08:00:00,3,8,6,13.16,6545.1,4338.6,0.0
2017-03-05 09:00:00,3,9,6,13.729,7007.5,4753.6,0.0
2017-03-05 10:00:00,3,10,6,14.447,7181.4,5065.8,0.0
2017-03-05 11:00:00,3,11,6,15.186,7335.8,5298.2,0.0
2017-03-05 12:00:00,3,12,6,15.517,7137.8,5363.2,35.47999999999956
2017-03-05 13:00:00,3,13,6,15.537,7001.1,5131.8,0.0
2017-03-05 14:00:00,3,14,6,15.292,7213.4,4962.7,0.0
2017-03-05 15:00:00,3,15,6,14.919,7103.5,4845.6,0.0
2017-03-05 16:00:00,3,16,6,14.463,6954.6,4750.3,18.99600000000009
2017-03-05 17:00:00,3,17,6,13.863,6818.9,4863.6,99.09599999999956
2017-03-05 18:00:00,3,18,6,13.258,7030.1,5424.0,239.7480000000005
2017-03-05 19:00:00,3,19,6,12.944,7541.6,6021.8,186.19999999999985
2017-03-05 20:00:00,3,20,6,12.704,7426.8,6058.6,219.3239999999996
2017-03-05 21:00:00,3,21,6,12.548,7055.2,5824.8,241.53599999999915
2017-03-05 22:00:00,3,22,6,12.463,6655.5,5588.3,234.5280000000012
2017-03-05 23:00:00,3,23,6,12.419,6042.5,5138.1,200.5520000000006
2017-03-06 00:00:00,3,0,0,12.386,5464.3,4752.9,87.51600000000053
2017-03-06 01:00:00,3,1,0,12.366,5091.3,4495.9,44.1279999999997
2017-03-06 02:00:00,3,2,0,12.323,4871.0,4336.5,67.87066799999957
2017-03-06 03:00:00,3,3,0,12.278,4744.5,4256.1,80.25333200000023
2017-03-06 04:00:00,3,4,0,12.207,4671.5,4227.6,137.36399999999958
