ept,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-01-08 00:00:00,-11.3,1,0,3,32288.116,31660.636,12382.532000000005
2015-01-08 01:00:00,-12.9,1,1,3,31695.589,30766.066000000003,12699.06737142857
2015-01-08 02:00:00,-13.8,1,2,3,31377.35,30201.596,12892.125314285711
2015-01-08 03:00:00,-14.5,1,3,3,31461.963,29901.406000000003,13140.370457142852
2015-01-08 04:00:00,-15.0,1,4,3,32349.539,30084.427000000003,13640.48982857143
2015-01-08 05:00:00,-15.4,1,5,3,34789.391,30734.303,14614.336542857143
2015-01-08 06:00:00,-15.9,1,6,3,38501.602,31637.994,16149.164314285714
2015-01-08 07:00:00,-16.4,1,7,3,40625.792,31823.283,16606.71277142857
2015-01-08 08:00:00,-16.8,1,8,3,38523.188994,29546.483515,15459.579542857153
2015-01-08 09:00:00,-17.2,1,9,3,36916.170908,27652.289773,14218.157028571422
2015-01-08 10:00:00,-17.2,1,10,3,36916.175745,26421.059668,13243.270171428572
2015-01-08 11:00:00,-17.3,1,11,3,34946.23502,26616.876313,12514.036885714291
2015-01-08 12:00:00,-17.2,1,12,3,34501.62377,26391.766447,11978.181799999998
2015-01-08 13:00:00,-15.9,1,13,3,34641.219773,25537.515065000003,11658.234742857136
2015-01-08 14:00:00,-14.0,1,14,3,37427.433808,25913.537071,11602.790657142854
2015-01-08 15:00:00,-12.3,1,15,3,38176.600726,27803.338795,11999.975199999995
2015-01-08 16:00:00,-10.8,1,16,3,39484.9339528,31212.5693223,12506.726657142855
2015-01-08 17:00:00,-9.1,1,17,3,43285.348,34991.034,13439.635228571433
2015-01-08 18:00:00,-7.7,1,18,3,43654.731,35197.896,13459.084057142856
2015-01-08 19:00:00,-6.9,1,19,3,43267.959,34840.912000000004,13489.305714285714
2015-01-08 20:00:00,-6.9,1,20,3,42329.901,34313.86,13187.214485714274
2015-01-08 21:00:00,-7.8,1,21,3,40578.745,33238.146,12479.947799999994
2015-01-08 22:00:00,-9.4,1,22,3,38045.742,31471.802000000003,11304.26988571428
2015-01-08 23:00:00,-10.6,1,23,3,35795.715,29616.103,10490.061657142862
2015-01-09 00:00:00,-11.2,1,0,4,34280.487,28225.159,9737.746000000005
2015-01-09 01:00:00,-11.3,1,1,4,33507.163,27422.008,9703.848371428572
2015-01-09 02:00:00,-8.0,1,2,4,33197.699,27128.334,9689.064314285712
2015-01-09 03:00:00,-6.4,1,3,4,33316.777,27240.126,9667.164457142855
2015-01-09 04:00:00,-5.3,1,4,4,34084.228,27861.498,9816.45782857143
2015-01-09 05:00:00,-5.3,1,5,4,36285.313,29463.261,10418.156542857145
2015-01-09 06:00:00,-5.9,1,6,4,39659.944,31760.864,11755.465314285711
2015-01-09 07:00:00,-5.7,1,7,4,41491.745,33373.787000000004,12331.22377142857
2015-01-09 08:00:00,-5.1,1,8,4,39126.729072,33942.210406679995,11517.71554285715
2015-01-09 09:00:00,-4.3,1,9,4,36690.110215,33780.7153163,10869.686028571425
2015-01-09 10:00:00,-1.0,1,10,4,35066.183197000006,32691.841831999995,9944.35117142857
2015-01-09 11:00:00,2.0,1,11,4,34281.119108,31152.574343,8863.695885714293
2015-01-09 12:00:00,2.8,1,12,4,36292.446144,29250.493034000003,8201.531799999997
2015-01-09 13:00:00,2.4,1,13,4,36332.231595,29268.744078,7894.497742857136
2015-01-09 14:00:00,-1.2,1,14,4,37894.714849,29562.939932,7615.723657142858
2015-01-09 15:00:00,-3.4,1,15,4,40328.4579398,31222.918894,7555.974200000001
2015-01-09 16:00:00,-4.1,1,16,4,42219.4159571,33561.89730867,7775.2696571428605
2015-01-09 17:00:00,-3.8,1,17,4,46288.345,36451.781,8363.074228571437
2015-01-09 18:00:00,-3.1,1,18,4,46771.182,36444.819,8386.15905714286
2015-01-09 19:00:00,-2.6,1,19,4,46687.375,35933.064,8176.26371428572
2015-01-09 20:00:00,-2.1,1,20,4,46177.651,35289.072,8096.878485714278
2015-01-09 21:00:00,-2.6,1,21,4,44772.331,34255.907,8199.176799999994
2015-01-09 22:00:00,-4.4,1,22,4,42415.607,32589.987,8152.481885714278
2015-01-09 23:00:00,-7.5,1,23,4,40278.503,30845.714,8077.046657142862
2015-01-10 00:00:00,-8.9,1,0,5,38996.785,29342.443,7669.191000000002
2015-01-10 01:00:00,-9.8,1,1,5,38439.636,28488.835,8000.69437142857
2015-01-10 02:00:00,-11.5,1,2,5,38168.687000000005,28028.074,8357.602314285712
2015-01-10 03:00:00,-12.5,1,3,5,38288.055,27859.687,8614.122457142854
2015-01-10 04:00:00,-12.8,1,4,5,39122.047,27992.567000000003,8868.288828571429
2015-01-10 05:00:00,-13.5,1,5,5,41197.331,28625.048,8861.160542857146
2015-01-10 06:00:00,-14.2,1,6,5,44535.908,29682.971,8719.130314285714
2015-01-10 07:00:00,-14.6,1,7,5,46236.009000000005,30630.116,8988.62177142857
2015-01-10 08:00:00,-15.2,1,8,5,43355.280181,31466.7814975,9380.831542857144
2015-01-10 09:00:00,-15.7,1,9,5,40531.095134,30261.564527,9292.817028571426
2015-01-10 10:00:00,-15.8,1,10,5,39328.232702,30651.785455000005,8876.452171428573
2015-01-10 11:00:00,-16.1,1,11,5,38921.870651,31065.00366,8370.172885714292
2015-01-10 12:00:00,-16.0,1,12,5,37706.298552,30658.179439000003,7823.4588
2015-01-10 13:00:00,-12.5,1,13,5,38741.014433,31537.084598,7221.563742857135
2015-01-10 14:00:00,-8.2,1,14,5,39342.339592,30802.829049,6876.412657142857
2015-01-10 15:00:00,-7.0,1,15,5,40417.877912,32017.124465,6945.6882000000005
2015-01-10 16:00:00,-6.1,1,16,5,43065.8854186,34866.1863129,7440.827657142858
2015-01-10 17:00:00,-5.5,1,17,5,46278.143,36234.395,8343.704228571434
2015-01-10 18:00:00,-5.3,1,18,5,46685.094000000005,35787.163,8730.031057142856
2015-01-10 19:00:00,-5.1,1,19,5,46298.755,34901.484,8968.646714285722
2015-01-10 20:00:00,-5.3,1,20,5,45375.916,33854.711,9394.443485714271
2015-01-10 21:00:00,-6.6,1,21,5,43466.257000000005,32497.343,9738.857799999998
2015-01-10 22:00:00,-8.6,1,22,5,40585.178,30773.069,9968.340885714282
2015-01-10 23:00:00,-11.2,1,23,5,38028.065,28875.409,10105.21265714286
2015-01-11 00:00:00,-13.0,1,0,6,36351.999,27003.787,9647.961999999996
2015-01-11 01:00:00,-14.0,1,1,6,35444.417,25789.801,9712.62637142857
2015-01-11 02:00:00,-14.7,1,2,6,34965.626000000004,25056.742,9693.284314285713
2015-01-11 03:00:00,-14.4,1,3,6,34814.849,24676.651,9529.848457142856
2015-01-11 04:00:00,-14.5,1,4,6,35298.015,24680.268,9409.324828571427
2015-01-11 05:00:00,-15.1,1,5,6,37001.151,25076.381,8912.815542857144
2015-01-11 06:00:00,-15.6,1,6,6,40142.209,25874.284,8111.060314285707
2015-01-11 07:00:00,-16.1,1,7,6,41960.52,26768.377,7650.925771428574
2015-01-11 08:00:00,-15.6,1,8,6,41411.127638900005,27707.462000000003,7456.292542857147
2015-01-11 09:00:00,-14.5,1,9,6,39533.350521,28315.8414558,6624.226028571426
2015-01-11 10:00:00,-14.9,1,10,6,38011.106764,28664.656289999995,5669.057171428569
2015-01-11 11:00:00,-15.3,1,11,6,36185.266339,29234.1392544,5070.331885714291
2015-01-11 12:00:00,-13.4,1,12,6,32276.111032,28060.079917000003,4654.613799999999
2015-01-11 13:00:00,-10.3,1,13,6,33904.149303,26986.23827,4184.294742857142
2015-01-11 14:00:00,-8.1,1,14,6,34245.793807,26044.093724,3783.0456571428585
2015-01-11 15:00:00,-6.4,1,15,6,36279.1550955,27494.98654,3911.744199999997
2015-01-11 16:00:00,-4.9,1,16,6,37614.963019400006,30629.1645418,4490.833657142859
2015-01-11 17:00:00,-3.1,1,17,6,41201.582,32700.509,5425.413228571437
2015-01-11 18:00:00,-1.8,1,18,6,41612.169,32731.36,5338.738057142858
2015-01-11 19:00:00,-1.6,1,19,6,40985.713,32091.962000000003,5215.37171428572
2015-01-11 20:00:00,-1.4,1,20,6,40285.58,31384.63,4944.014485714277
2015-01-11 21:00:00,-1.3,1,21,6,39185.486,29840.968,4490.150799999996
2015-01-11 22:00:00,-1.4,1,22,6,37433.39,28003.038,4016.81188571428
2015-01-11 23:00:00,-2.2,1,23,6,35615.05,26287.977000000003,3693.792657142858
2015-01-12 00:00:00,-2.4,1,0,0,34283.444,25145.01,3167.094000000001
2015-01-12 01:00:00,-2.0,1,1,0,33741.263,24633.998,3267.460371428569
2015-01-12 02:00:00,-0.4,1,2,0,33634.164,24564.631,3548.905314285716
2015-01-12 03:00:00,0.9,1,3,0,33761.807,24916.545,3810.0864571428538
2015-01-12 04:00:00,1.3,1,4,0,34349.846,26038.094,4371.582828571434
2015-01-12 05:00:00,1.0,1,5,0,35444.155,28645.868,5342.145542857146
2015-01-12 06:00:00,0.9,1,6,0,37105.874,32752.82,6700.07431428571
2015-01-12 07:00:00,1.2,1,7,0,38617.918,34926.268,7869.77877142857
2015-01-12 08:00:00,2.0,1,8,0,38061.81974499999,34856.671809599,8188.735542857146
2015-01-12 09:00:00,2.0,1,9,0,37201.304047,34391.4895249,8255.250028571423
2015-01-12 10:00:00,2.1,1,10,0,35197.922186,34411.54594253,8284.572171428576
2015-01-12 11:00:00,2.7,1,11,0,34717.712700000004,34096.247795300005,8585.803885714293
2015-01-12 12:00:00,2.8,1,12,0,33085.393621,32543.067163,8690.590799999998
2015-01-12 13:00:00,3.1,1,13,0,30742.622465,33406.9870402,8644.109742857137
2015-01-12 14:00:00,3.6,1,14,0,31392.515187,33543.5317148,8374.60265714286
2015-01-12 15:00:00,2.9,1,15,0,33399.203193,34353.386583800006,8030.611199999996
2015-01-12 16:00:00,1.8,1,16,0,37093.885029,36687.678504660005,7805.370657142856
2015-01-12 17:00:00,1.8,1,17,0,41182.212,40251.206,7348.179228571433
2015-01-12 18:00:00,2.0,1,18,0,41956.041,41001.82,6723.324057142861
2015-01-12 19:00:00,2.4,1,19,0,41778.096,40751.549,6216.418714285719
2015-01-12 20:00:00,2.3,1,20,0,41583.145,40058.682,5699.131485714275
2015-01-12 21:00:00,2.2,1,21,0,40725.167,38483.25,4959.715799999998
2015-01-12 22:00:00,2.4,1,22,0,39249.249,35973.467000000004,4175.09788571428
2015-01-12 23:00:00,2.7,1,23,0,37643.216,33692.519,3660.632657142858
2015-01-13 00:00:00,3.1,1,0,1,36262.215,32288.116,3041.5740000000005
2015-01-13 01:00:00,2.7,1,1,1,35453.195,31695.589,3157.8273714285715
2015-01-13 02:00:00,2.5,1,2,1,34969.846,31377.35,3411.783314285716
2015-01-13 03:00:00,2.4,1,3,1,34677.533,31461.963,3777.915457142852
2015-01-13 04:00:00,2.1,1,4,1,34890.882000000005,32349.539,4540.536828571432
2015-01-13 05:00:00,1.6,1,5,1,35495.81,34789.391,6043.372542857145
2015-01-13 06:00:00,1.7,1,6,1,36497.804,38501.602,8368.337314285709
2015-01-13 07:00:00,1.4,1,7,1,37280.222,40625.792,9317.03277142857
2015-01-13 08:00:00,0.4,1,8,1,35200.340777,38523.188994,8506.869542857145
2015-01-13 09:00:00,-0.3,1,9,1,32765.305395000003,36916.170908,7701.195028571423
2015-01-13 10:00:00,-1.2,1,10,1,30619.712369,36916.175745,7159.572171428576
2015-01-13 11:00:00,-2.4,1,11,1,29195.248635,34946.23502,6876.710885714292
2015-01-13 12:00:00,-3.7,1,12,1,28337.047204,34501.62377,6819.4738
2015-01-13 13:00:00,-4.3,1,13,1,28043.019418000003,34641.219773,6881.022742857138
2015-01-13 14:00:00,-4.4,1,14,1,28576.232021000003,37427.433808,7114.115657142858
2015-01-13 15:00:00,-4.5,1,15,1,30592.374709,38176.600726,7500.363199999996
2015-01-13 16:00:00,-4.2,1,16,1,34278.0988998,39484.9339528,7925.044657142855
2015-01-13 17:00:00,-4.2,1,17,1,38263.921,43285.348,9034.185228571434
2015-01-13 18:00:00,-3.9,1,18,1,38564.748,43654.731,9398.02605714286
2015-01-13 19:00:00,-4.0,1,19,1,38024.821,43267.959,9671.09471428572
2015-01-13 20:00:00,-4.3,1,20,1,37132.716,42329.901,9591.775485714275
2015-01-13 21:00:00,-5.1,1,21,1,35476.46,40578.745,9180.375799999994
2015-01-13 22:00:00,-5.9,1,22,1,33297.72,38045.742,8430.049885714277
2015-01-13 23:00:00,-6.4,1,23,1,31231.796,35795.715,7860.730657142856
2015-01-14 00:00:00,-6.8,1,0,2,29781.347,34280.487,7264.441000000002
2015-01-14 01:00:00,-7.5,1,1,2,29008.029,33507.163,7558.344371428571
2015-01-14 02:00:00,-8.5,1,2,2,28825.467,33197.699,7802.093314285714
2015-01-14 03:00:00,-9.3,1,3,2,28957.771,33316.777,8060.561457142852
2015-01-14 04:00:00,-9.7,1,4,2,29853.14,34084.228,8572.15282857143
2015-01-14 05:00:00,-9.1,1,5,2,31925.14,36285.313,9828.196542857146
2015-01-14 06:00:00,-8.7,1,6,2,35086.818,39659.944,11593.604314285709
2015-01-14 07:00:00,-8.1,1,7,2,37499.075,41491.745,12231.787771428577
2015-01-14 08:00:00,-8.0,1,8,2,37436.7990298,39126.729072,11669.46754285715
2015-01-14 09:00:00,-7.8,1,9,2,38401.3909509,36690.110215,11126.883028571425
2015-01-14 10:00:00,-7.6,1,10,2,38228.3867692,35066.183197000006,10764.005171428573
2015-01-14 11:00:00,-7.4,1,11,2,37710.341913,34281.119108,10444.39588571429
2015-01-14 12:00:00,-7.0,1,12,2,36125.17114600001,36292.446144,10058.734799999998
2015-01-14 13:00:00,-6.4,1,13,2,34535.123721,36332.231595,9954.71074285714
2015-01-14 14:00:00,-5.7,1,14,2,37247.7995962,37894.714849,9685.052657142856
2015-01-14 15:00:00,-5.0,1,15,2,37570.97639062,40328.4579398,9537.708199999995
2015-01-14 16:00:00,-4.4,1,16,2,38492.831,42219.4159571,9512.355657142856
2015-01-14 17:00:00,-3.7,1,17,2,40186.687000000005,46288.345,9515.645228571431
2015-01-14 18:00:00,-3.4,1,18,2,39949.334,46771.182,9071.845057142862
2015-01-14 19:00:00,-3.3,1,19,2,39025.868,46687.375,8777.326714285715
2015-01-14 20:00:00,-3.1,1,20,2,37887.833,46177.651,8346.532485714273
2015-01-14 21:00:00,-3.3,1,21,2,35946.025,44772.331,7596.426799999994
2015-01-14 22:00:00,-3.7,1,22,2,33456.006,42415.607,6695.666885714276
2015-01-14 23:00:00,-3.9,1,23,2,31198.636,40278.503,6046.093657142861
2015-01-15 00:00:00,-3.9,1,0,3,29655.827,38996.785,5410.194
2015-01-15 01:00:00,-3.5,1,1,3,28898.396,38439.636,5513.628371428571
2015-01-15 02:00:00,-3.3,1,2,3,28688.345,38168.687000000005,5572.031314285716
2015-01-15 03:00:00,-3.3,1,3,3,28925.6,38288.055,5803.013457142853
2015-01-15 04:00:00,-3.2,1,4,3,30022.094,39122.047,6363.967828571433
2015-01-15 05:00:00,-3.0,1,5,3,32626.367,41197.331,7562.683542857147
2015-01-15 06:00:00,-3.0,1,6,3,36755.081,44535.908,9405.785314285711
2015-01-15 07:00:00,-3.0,1,7,3,38946.329,46236.009000000005,10063.296771428571
2015-01-15 08:00:00,-3.0,1,8,3,36547.352663000005,43355.280181,9203.27254285715
2015-01-15 09:00:00,-3.1,1,9,3,35660.307388,40531.095134,8347.703028571425
2015-01-15 10:00:00,-3.1,1,10,3,34529.19192,39328.232702,7537.153171428574
2015-01-15 11:00:00,-3.1,1,11,3,34583.437365,38921.870651,6943.3278857142905
2015-01-15 12:00:00,-3.0,1,12,3,35471.602819,37706.298552,6567.4758
2015-01-15 13:00:00,-2.5,1,13,3,35221.157469,38741.014433,6248.612742857142
2015-01-15 14:00:00,-2.0,1,14,3,35968.3211773,39342.339592,5901.0456571428585
2015-01-15 15:00:00,-1.2,1,15,3,36591.7189626,40417.877912,5788.067200000001
2015-01-15 16:00:00,-1.1,1,16,3,37851.0454654,43065.8854186,5967.096657142858
2015-01-15 17:00:00,-1.3,1,17,3,41872.693,46278.143,6700.458228571435
2015-01-15 18:00:00,-1.3,1,18,3,42624.03599999999,46685.094000000005,6916.855057142864
2015-01-15 19:00:00,-1.3,1,19,3,42480.544,46298.755,7006.8607142857145
2015-01-15 20:00:00,-1.2,1,20,3,41780.477,45375.916,7034.973485714279
2015-01-15 21:00:00,-1.8,1,21,3,40166.685,43466.257000000005,6689.160799999998
2015-01-15 22:00:00,-2.0,1,22,3,37710.958,40585.178,6102.747885714274
2015-01-15 23:00:00,-2.0,1,23,3,35398.734,38028.065,5618.528657142859
2015-01-16 00:00:00,-2.2,1,0,4,33878.694,36351.999,5169.641
2015-01-16 01:00:00,-3.4,1,1,4,33298.913,35444.417,5373.793371428572
2015-01-16 02:00:00,-4.6,1,2,4,33078.655,34965.626000000004,5598.468314285714
2015-01-16 03:00:00,-5.1,1,3,4,33208.246,34814.849,5765.952457142852
2015-01-16 04:00:00,-4.9,1,4,4,34053.71,35298.015,6244.551828571432
2015-01-16 05:00:00,-5.4,1,5,4,36411.191,37001.151,7354.873542857149
2015-01-16 06:00:00,-5.8,1,6,4,39980.348,40142.209,9074.689314285708
2015-01-16 07:00:00,-4.7,1,7,4,41861.084,41960.52,9360.404771428572
2015-01-16 08:00:00,-3.5,1,8,4,39499.751757000005,41411.127638900005,8152.553542857146
2015-01-16 09:00:00,-3.2,1,9,4,37450.702355,39533.350521,6698.393028571427
2015-01-16 10:00:00,-3.3,1,10,4,35881.249094,38011.106764,5838.09717142857
2015-01-16 11:00:00,-3.2,1,11,4,36888.578001,36185.266339,5471.293885714291
2015-01-16 12:00:00,-3.3,1,12,4,36364.552165,32276.111032,5291.525799999996
2015-01-16 13:00:00,-1.6,1,13,4,36459.584645,33904.149303,5232.055742857141
2015-01-16 14:00:00,-0.5,1,14,4,36281.914336,34245.793807,5174.502657142861
2015-01-16 15:00:00,0.5,1,15,4,37338.458958,36279.1550955,5200.615199999997
2015-01-16 16:00:00,2.2,1,16,4,39759.3547853,37614.963019400006,5315.415657142854
2015-01-16 17:00:00,3.5,1,17,4,42354.153,41201.582,5759.167228571438
2015-01-16 18:00:00,3.6,1,18,4,42297.855,41612.169,5796.4250571428565
2015-01-16 19:00:00,3.1,1,19,4,41586.776,40985.713,5733.716714285714
2015-01-16 20:00:00,1.5,1,20,4,40535.234,40285.58,5760.848485714279
2015-01-16 21:00:00,-0.2,1,21,4,38582.736,39185.486,5862.434799999995
2015-01-16 22:00:00,-2.0,1,22,4,35976.575,37433.39,5911.165885714279
2015-01-16 23:00:00,-3.1,1,23,4,33584.097,35615.05,5928.236657142857
2015-01-17 00:00:00,-4.4,1,0,5,32024.447,34283.444,5461.784
2015-01-17 01:00:00,-5.5,1,1,5,31254.197,33741.263,5716.28637142857
2015-01-17 02:00:00,-6.4,1,2,5,30848.593,33634.164,5999.280314285716
2015-01-17 03:00:00,-7.4,1,3,5,30950.698,33761.807,6281.4064571428535
2015-01-17 04:00:00,-8.4,1,4,5,31845.525,34349.846,6441.31182857143
2015-01-17 05:00:00,-9.1,1,5,5,34145.678,35444.155,6450.8515428571445
2015-01-17 06:00:00,-9.8,1,6,5,37792.529,37105.874,6289.547314285708
2015-01-17 07:00:00,-10.6,1,7,5,39692.593,38617.918,6370.593771428572
2015-01-17 08:00:00,-11.2,1,8,5,37504.171863,38061.81974499999,6680.620542857148
2015-01-17 09:00:00,-11.6,1,9,5,34887.747428,37201.304047,6381.452028571428
2015-01-17 10:00:00,-11.7,1,10,5,32425.942174000003,35197.922186,5716.955171428577
2015-01-17 11:00:00,-12.2,1,11,5,30790.992512,34717.712700000004,5034.007885714291
2015-01-17 12:00:00,-12.5,1,12,5,29869.700444,33085.393621,4315.837800000001
2015-01-17 13:00:00,-11.1,1,13,5,31981.890515,30742.622465,3602.24674285714
2015-01-17 14:00:00,-9.8,1,14,5,32833.489258,31392.515187,3256.180657142857
2015-01-17 15:00:00,-8.4,1,15,5,33607.49585000001,33399.203193,3273.524199999996
2015-01-17 16:00:00,-6.9,1,16,5,35605.605006,37093.885029,3477.9666571428606
2015-01-17 17:00:00,-5.6,1,17,5,39538.966,41182.212,4092.783228571432
2015-01-17 18:00:00,-4.6,1,18,5,40142.865,41956.041,4416.122057142857
2015-01-17 19:00:00,-4.3,1,19,5,39816.31,41778.096,4529.442714285717
2015-01-17 20:00:00,-5.0,1,20,5,39223.675,41583.145,4511.085485714273
2015-01-17 21:00:00,-5.7,1,21,5,37675.47,40725.167,4656.3197999999975
2015-01-17 22:00:00,-6.7,1,22,5,35383.656,39249.249,4805.487885714279
2015-01-17 23:00:00,-7.3,1,23,5,33156.532,37643.216,4840.969657142861
2015-01-18 00:00:00,-8.3,1,0,6,31783.894,36262.215,4360.791000000001
2015-01-18 01:00:00,-8.9,1,1,6,31114.362,35453.195,4373.5903714285705
2015-01-18 02:00:00,-9.2,1,2,6,30875.03,34969.846,4305.272314285714
2015-01-18 03:00:00,-9.2,1,3,6,30913.637,34677.533,4162.412457142855
2015-01-18 04:00:00,-8.2,1,4,6,31726.109,34890.882000000005,3781.701828571429
2015-01-18 05:00:00,-2.8,1,5,6,33937.867999999995,35495.81,2950.279542857148
2015-01-18 06:00:00,2.3,1,6,6,37461.433,36497.804,1845.48531428571
2015-01-18 07:00:00,3.5,1,7,6,38989.701,37280.222,1532.213771428571
2015-01-18 08:00:00,3.7,1,8,6,35719.399250999995,35200.340777,2114.314542857148
2015-01-18 09:00:00,0.7,1,9,6,32535.307692,32765.305395000003,3127.803028571423
2015-01-18 10:00:00,-0.5,1,10,6,30280.988959,30619.712369,3942.2231714285736
2015-01-18 11:00:00,-0.3,1,11,6,28960.35543,29195.248635,4571.614885714294
2015-01-18 12:00:00,0.0,1,12,6,28309.031313000003,28337.047204,5048.1057999999975
2015-01-18 13:00:00,1.5,1,13,6,28551.964032000003,28043.019418000003,5057.361742857138
2015-01-18 14:00:00,6.5,1,14,6,29520.553837,28576.232021000003,4773.013657142859
2015-01-18 15:00:00,9.2,1,15,6,31479.804736,30592.374709,4308.641200000002
2015-01-18 16:00:00,9.9,1,16,6,34832.081997,34278.0988998,3664.485657142861
2015-01-18 17:00:00,11.1,1,17,6,38597.675,38263.921,2874.356228571436
2015-01-18 18:00:00,11.0,1,18,6,39022.435,38564.748,2514.349057142856
2015-01-18 19:00:00,10.9,1,19,6,38543.166,38024.821,2523.7067142857195
2015-01-18 20:00:00,10.5,1,20,6,37949.55,37132.716,2324.7524857142744
2015-01-18 21:00:00,10.6,1,21,6,36848.744,35476.46,2289.9928
2015-01-18 22:00:00,11.1,1,22,6,35192.074,33297.72,2441.43788571428
2015-01-18 23:00:00,10.6,1,23,6,33466.24,31231.796,2554.504657142861
2015-01-19 00:00:00,9.8,1,0,0,32076.037,29781.347,2234.464
2015-01-19 01:00:00,9.2,1,1,0,31456.855,29008.029,2494.9593714285693
2015-01-19 02:00:00,7.8,1,2,0,31275.842,28825.467,2793.247314285716
2015-01-19 03:00:00,6.7,1,3,0,31429.091,28957.771,2987.909457142854
2015-01-19 04:00:00,5.5,1,4,0,31922.869,29853.14,3280.834828571431
2015-01-19 05:00:00,4.5,1,5,0,33033.846,31925.14,3723.8245428571454
2015-01-19 06:00:00,3.6,1,6,0,34676.291,35086.818,4212.619314285712
2015-01-19 07:00:00,3.1,1,7,0,35999.89,37499.075,4591.69177142857
2015-01-19 08:00:00,2.9,1,8,0,34415.46354,37436.7990298,4880.531542857148
2015-01-19 09:00:00,1.6,1,9,0,34942.999030000006,38401.3909509,5058.252028571424
2015-01-19 10:00:00,1.3,1,10,0,30645.368416000005,38228.3867692,4855.694171428571
2015-01-19 11:00:00,1.3,1,11,0,29137.318957,37710.341913,4762.53788571429
2015-01-19 12:00:00,1.4,1,12,0,29550.571874,36125.17114600001,4899.4548
2015-01-19 13:00:00,1.8,1,13,0,30126.35643,34535.123721,5294.870742857136
2015-01-19 14:00:00,2.2,1,14,0,32076.4907133,37247.7995962,5243.205657142855
2015-01-19 15:00:00,3.2,1,15,0,31907.3592068,37570.97639062,5017.338200000002
2015-01-19 16:00:00,4.5,1,16,0,33982.5694671,38492.831,4804.012657142856
2015-01-19 17:00:00,5.0,1,17,0,36931.291,40186.687000000005,4941.447228571436
2015-01-19 18:00:00,5.4,1,18,0,37642.132000000005,39949.334,4872.846057142859
2015-01-19 19:00:00,4.8,1,19,0,37338.892,39025.868,4844.03071428572
2015-01-19 20:00:00,3.8,1,20,0,36699.787,37887.833,4655.053485714274
2015-01-19 21:00:00,3.2,1,21,0,35642.629,35946.025,4180.394799999995
2015-01-19 22:00:00,2.4,1,22,0,34086.396,33456.006,3583.50688571428
2015-01-19 23:00:00,2.0,1,23,0,32378.973,31198.636,3182.8766571428605
2015-01-20 00:00:00,1.2,1,0,1,30975.044,29655.827,2648.1800000000003
2015-01-20 01:00:00,0.8,1,1,1,30114.159,28898.396,2857.008371428572
2015-01-20 02:00:00,0.5,1,2,1,29581.834,28688.345,3148.236314285714
2015-01-20 03:00:00,0.1,1,3,1,29310.097,28925.6,3567.130457142852
2015-01-20 04:00:00,0.0,1,4,1,29263.259,30022.094,4229.699828571433
2015-01-20 05:00:00,-0.8,1,5,1,29533.274,32626.367,5664.0755428571465
2015-01-20 06:00:00,-1.1,1,6,1,30232.229,36755.081,7643.578314285711
2015-01-20 07:00:00,-0.9,1,7,1,31161.51,38946.329,8141.384771428569
2015-01-20 08:00:00,-0.7,1,8,1,32256.66222954,36547.352663000005,7200.589542857146
2015-01-20 09:00:00,-0.8,1,9,1,33371.015045299995,35660.307388,6082.463028571427
2015-01-20 10:00:00,-0.5,1,10,1,33789.5522321,34529.19192,5143.61617142857
2015-01-20 11:00:00,-0.3,1,11,1,34142.6564325,34583.437365,4740.706885714291
2015-01-20 12:00:00,-0.6,1,12,1,34419.52270640001,35471.602819,4598.804799999998
2015-01-20 13:00:00,-0.4,1,13,1,32920.135928,35221.157469,4720.490742857139
2015-01-20 14:00:00,0.2,1,14,1,34019.943646299995,35968.3211773,4678.536657142853
2015-01-20 15:00:00,0.8,1,15,1,33872.615412347004,36591.7189626,4838.5252
2015-01-20 16:00:00,1.7,1,16,1,33589.4006487,37851.0454654,4959.770657142857
2015-01-20 17:00:00,2.5,1,17,1,35712.864,41872.693,4982.742228571435
2015-01-20 18:00:00,3.1,1,18,1,35740.359,42624.03599999999,5179.863057142858
2015-01-20 19:00:00,3.1,1,19,1,35333.156,42480.544,5259.884714285719
2015-01-20 20:00:00,2.2,1,20,1,34513.454,41780.477,5247.260485714276
2015-01-20 21:00:00,1.1,1,21,1,33276.302,40166.685,4962.757799999999
2015-01-20 22:00:00,0.5,1,22,1,31722.346,37710.958,4394.456885714277
2015-01-20 23:00:00,0.3,1,23,1,30092.508,35398.734,4072.87565714286
2015-01-21 00:00:00,0.1,1,0,2,28848.717,33878.694,3532.82
2015-01-21 01:00:00,-0.1,1,1,2,28235.528,33298.913,3842.830371428572
2015-01-21 02:00:00,-0.5,1,2,2,28069.809,33078.655,4182.372314285716
2015-01-21 03:00:00,-1.3,1,3,2,28135.594,33208.246,4591.285457142854
2015-01-21 04:00:00,-2.1,1,4,2,28762.392000000003,34053.71,5317.229828571431
2015-01-21 05:00:00,-3.0,1,5,2,30306.819,36411.191,6617.380542857147
2015-01-21 06:00:00,-4.1,1,6,2,32599.363,39980.348,8602.98331428571
2015-01-21 07:00:00,-4.8,1,7,2,34150.06872109,41861.084,9151.824771428572
2015-01-21 08:00:00,-5.6,1,8,2,32729.661939,39499.751757000005,8347.401542857144
2015-01-21 09:00:00,-6.8,1,9,2,31208.744112,37450.702355,7773.090028571427
2015-01-21 10:00:00,-7.8,1,10,2,29631.219347,35881.249094,7576.47617142857
