date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-08-25 20:00:00,36.3,8,20,1,4450.998553834032,4571.113242078797,586.9114636896493
2015-08-25 21:00:00,34.8,8,21,1,4123.5308078794005,4290.81874876873,522.5713961666065
2015-08-25 22:00:00,34.0,8,22,1,3749.665699999999,3955.4206,391.96104445585433
2015-08-25 23:00:00,32.3,8,23,1,3432.200289661646,3691.622151700647,281.2713449599996
2015-08-26 00:00:00,30.4,8,0,2,3227.0474247039674,3496.7131946217555,105.28700436705184
2015-08-26 01:00:00,28.8,8,1,2,3083.794801106053,3350.119040705009,75.26386174808067
2015-08-26 02:00:00,27.1,8,2,2,2989.025210689452,3250.560768193755,66.56529356487954
2015-08-26 03:00:00,26.0,8,3,2,2963.2749893009286,3207.3172876471413,68.16708054812443
2015-08-26 04:00:00,25.0,8,4,2,3070.8552849415178,3290.766853446148,77.36642989141092
2015-08-26 05:00:00,24.4,8,5,2,3373.4492750910777,3497.730156415066,133.5764143430065
2015-08-26 06:00:00,23.7,8,6,2,3343.958698365292,3529.995603828324,277.4095885497982
2015-08-26 07:00:00,23.2,8,7,2,3491.675995642178,3678.310818183991,268.55040111128073
2015-08-26 08:00:00,22.7,8,8,2,3800.3963208313394,3950.907679640437,263.5874217499363
2015-08-26 09:00:00,22.9,8,9,2,4141.841223609782,4273.341377799682,296.2534690405064
2015-08-26 10:00:00,22.8,8,10,2,4478.899353790407,4571.931115471887,358.5831332830862
2015-08-26 11:00:00,22.7,8,11,2,4775.016256886735,4820.081289822496,393.9249361026709
2015-08-26 12:00:00,22.9,8,12,2,5028.922055314988,5032.305281608161,354.96993930178814
2015-08-26 13:00:00,24.6,8,13,2,5147.228910031831,5164.954646152088,321.20375004089874
2015-08-26 14:00:00,28.1,8,14,2,5040.256759000149,5298.34332573548,356.3237400277603
2015-08-26 15:00:00,30.5,8,15,2,5020.760828859493,5335.278872233322,500.0835923984105
2015-08-26 16:00:00,32.5,8,16,2,4938.264445725587,5219.7332358051935,570.3598025789624
2015-08-26 17:00:00,29.4,8,17,2,4811.681580608778,5056.560646357804,573.1269398124086
