date,tmp,month,hour,dayofweek,mw_2,mw_7,potential,poten_2,poten_7
2015-01-08 00:00:00,-0.927,1,0,3,5577.53,5226.83,956.7834090909072,665.1234090909074,314.4234090909076
2015-01-08 01:00:00,-0.99,1,1,3,5342.29,5226.83,994.1406818181822,628.4806818181823,513.0206818181823
2015-01-08 02:00:00,-1.046,1,2,3,5158.07,4987.34,982.3861363636352,587.8861363636352,417.1561363636356
2015-01-08 03:00:00,-1.198,1,3,3,5151.0,4879.48,983.6536363636368,571.6836363636367,300.1636363636362
2015-01-08 04:00:00,-1.348,1,4,3,5253.96,4909.53,1248.5477272727285,449.3277272727282,104.89772727272792
2015-01-08 05:00:00,-1.311,1,5,3,5513.38,4950.78,1809.2913636363648,336.25136363636466,0.0
2015-01-08 06:00:00,-0.367,1,6,3,5836.38,5132.31,2002.3043181818173,298.88431818181743,0.0
2015-01-08 07:00:00,1.186,1,7,3,6281.0,5738.7,2139.0636363636377,243.04363636363723,0.0
2015-01-08 08:00:00,2.248,1,8,3,6652.42,6471.0,2171.2743181818178,296.3643181818179,114.94431818181783
2015-01-08 09:00:00,3.223,1,9,3,7104.75,7046.0,2044.743863636364,533.4038636363639,474.6538636363639
2015-01-08 10:00:00,4.018,1,10,3,7433.61,7237.59,1894.3843181818168,791.9943181818171,595.9743181818176
2015-01-08 11:00:00,4.547,1,11,3,7363.31,6912.52,2093.080227272726,820.5602272727265,369.7702272727265
2015-01-08 12:00:00,4.763,1,12,3,6822.75,6268.75,2108.102954545456,633.3229545454551,79.3229545454551
2015-01-08 13:00:00,4.641,1,13,3,6913.04,6330.41,2150.901136363638,664.851136363638,82.22113636363792
2015-01-08 14:00:00,3.794,1,14,3,6949.97,6452.48,2164.938636363636,716.5886363636364,219.0986363636357
2015-01-08 15:00:00,2.65,1,15,3,7197.79,6621.23,2191.8559090909084,768.7659090909092,192.2059090909088
2015-01-08 16:00:00,2.387,1,16,3,7841.73,7120.62,2257.897727272725,788.5777272727255,67.46772727272582
2015-01-08 17:00:00,2.248,1,17,3,7882.23,7204.24,2218.879772727272,742.8097727272725,64.81977272727272
2015-01-08 18:00:00,2.075,1,18,3,7857.93,7167.5,2129.675454545457,792.4954545454566,102.0654545454563
2015-01-08 19:00:00,1.902,1,19,3,7582.71,6928.06,1783.96,839.1599999999999,184.51000000000025
2015-01-08 20:00:00,1.708,1,20,3,7121.96,6494.62,1504.1977272727272,896.4077272727272,269.0677272727271
2015-01-08 21:00:00,1.578,1,21,3,6771.38,6215.31,1311.136136363637,932.636136363637,376.56613636363727
2015-01-08 22:00:00,1.397,1,22,3,6161.77,5696.3,1135.8584090909071,850.1284090909076,384.6584090909073
2015-01-08 23:00:00,1.074,1,23,3,5592.88,5213.72,999.0143181818175,746.8743181818172,367.71431818181736
2015-01-09 00:00:00,0.874,1,0,4,5605.11,5132.99,868.5734090909073,692.7034090909074,220.58340909090748
2015-01-09 01:00:00,0.763,1,1,4,5396.53,4942.68,845.7406818181826,682.7206818181821,228.87068181818267
2015-01-09 02:00:00,0.743,1,2,4,5250.28,4787.06,890.0761363636357,680.0961363636352,216.87613636363585
2015-01-09 03:00:00,0.702,1,3,4,5308.04,4757.97,942.743636363637,728.7236363636366,178.6536363636369
2015-01-09 04:00:00,0.749,1,4,4,5697.59,4934.66,1189.977727272728,892.9577272727283,130.02772727272804
2015-01-09 05:00:00,0.819,1,5,4,6449.47,5291.6,1803.2113636363647,1272.3413636363648,114.47136363636491
2015-01-09 06:00:00,1.815,1,6,4,7130.25,5727.2,1944.8043181818173,1592.754318181817,189.7043181818172
2015-01-09 07:00:00,3.932,1,7,4,7893.44,6385.61,1982.453636363637,1855.4836363636368,347.6536363636369
2015-01-09 08:00:00,5.381,1,8,4,8276.45,6911.15,1788.3143181818175,1920.3943181818183,555.0943181818175
2015-01-09 09:00:00,6.573,1,9,4,8432.23,7095.88,1540.0938636363635,1860.883863636364,524.533863636364
2015-01-09 10:00:00,7.361,1,10,4,8450.15,7179.54,1416.5543181818175,1808.534318181817,537.9243181818174
2015-01-09 11:00:00,7.886,1,11,4,8407.89,7181.97,1383.4202272727262,1865.1402272727253,639.2202272727263
