date,tmp,month,hour,dayofweek,mw_2,mw_7,potential,poten_2,poten_7
2015-01-08 00:00:00,-13.9,1,0,3,1057.1,1069.8,240.57407407407425,119.97407407407412,132.67407407407416
2015-01-08 01:00:00,-14.2,1,1,3,1026.3,1020.4,239.81666666666672,125.91666666666664,120.01666666666664
2015-01-08 02:00:00,-14.8,1,2,3,1009.9,982.8,242.29444444444448,129.3944444444445,102.29444444444448
2015-01-08 03:00:00,-15.6,1,3,3,1004.1,962.1,245.012962962963,129.21296296296293,87.21296296296293
2015-01-08 04:00:00,-16.0,1,4,3,1023.2,957.5,253.09629629629592,138.29629629629596,72.59629629629592
2015-01-08 05:00:00,-17.0,1,5,3,1085.7,972.0,277.20185185185176,160.4018518518518,46.70185185185176
2015-01-08 06:00:00,-17.8,1,6,3,1195.1,998.9,303.5203703703703,197.0203703703703,0.8203703703703695
2015-01-08 07:00:00,-18.1,1,7,3,1272.9,1006.3,305.0333333333333,220.5333333333333,0.0
2015-01-08 08:00:00,-19.0,1,8,3,1235.96598,1023.250446,303.02407407407395,209.8240740740739,0.0
2015-01-08 09:00:00,-19.7,1,9,3,1200.621236,989.8608303,260.81851851851843,206.31851851851843,0.0
2015-01-08 10:00:00,-20.4,1,10,3,1185.41427,984.371008,256.0999999999999,215.69999999999985,0.0
2015-01-08 11:00:00,-20.8,1,11,3,1172.512401,987.7096401,227.42407407407404,220.92407407407404,0.0
2015-01-08 12:00:00,-20.9,1,12,3,1162.069767,1034.57813,211.8148148148148,216.4148148148149,0.0
2015-01-08 13:00:00,-18.0,1,13,3,1163.981577,978.401078,203.74259259259225,204.3425925925924,0.2425925925922456
2015-01-08 14:00:00,-13.5,1,14,3,1177.575239,1049.932699,187.77222222222252,179.3722222222225,0.0
2015-01-08 15:00:00,-11.6,1,15,3,1238.154896,1088.015176,187.4796296296297,171.3796296296298,0.0
2015-01-08 16:00:00,-9.7,1,16,3,1362.8,1194.4,197.46481481481487,176.06481481481478,7.664814814814917
2015-01-08 17:00:00,-8.4,1,17,3,1484.2,1315.5,224.7351851851852,209.1351851851853,40.43518518518522
2015-01-08 18:00:00,-7.4,1,18,3,1509.0,1315.7,232.50555555555525,226.2055555555553,32.90555555555534
2015-01-08 19:00:00,-7.1,1,19,3,1490.6,1290.8,241.85925925925903,233.05925925925885,33.2592592592589
2015-01-08 20:00:00,-7.4,1,20,3,1456.7,1258.5,243.577777777778,235.6777777777781,37.4777777777781
2015-01-08 21:00:00,-8.5,1,21,3,1382.5,1206.6,237.04259259259243,222.24259259259247,46.34259259259238
2015-01-08 22:00:00,-9.2,1,22,3,1269.9,1126.0,208.1388888888889,193.83888888888896,49.93888888888887
2015-01-08 23:00:00,-9.3,1,23,3,1166.4,1034.8,187.5203703703703,172.82037037037048,41.22037037037035
2015-01-09 00:00:00,-9.4,1,0,4,1097.3,964.4,183.8740740740742,160.17407407407416,27.27407407407418
2015-01-09 01:00:00,-9.6,1,1,4,1061.5,917.7,196.71666666666653,161.11666666666667,17.31666666666672
2015-01-09 02:00:00,-10.4,1,2,4,1044.3,898.9,189.49444444444453,163.79444444444448,18.394444444444503
2015-01-09 03:00:00,-10.9,1,3,4,1030.2,891.6,189.81296296296296,155.31296296296296,16.712962962962933
2015-01-09 04:00:00,-10.3,1,4,4,1035.4,904.0,195.996296296296,150.496296296296,19.09629629629592
2015-01-09 05:00:00,-10.1,1,5,4,1073.7,943.9,209.8018518518517,148.4018518518518,18.60185185185173
2015-01-09 06:00:00,-10.0,1,6,4,1198.2,1009.4,229.4203703703704,200.12037037037044,11.32037037037037
2015-01-09 07:00:00,-9.3,1,7,4,1267.1,1073.3,242.8333333333333,214.73333333333312,20.933333333333167
2015-01-09 08:00:00,-8.1,1,8,4,1221.920907,1039.012398,237.42407407407404,202.12407407407383,27.52407407407395
2015-01-09 09:00:00,-8.2,1,9,4,1180.816656,1029.637413,242.51851851851848,194.51851851851848,50.31851851851843
2015-01-09 10:00:00,-8.4,1,10,4,1146.211897,1007.980428,235.5,186.0999999999999,51.19999999999982
2015-01-09 11:00:00,-8.3,1,11,4,1132.028326,995.1019206,216.1240740740741,190.02407407407395,53.32407407407391
2015-01-09 12:00:00,-8.2,1,12,4,1127.906525,993.8952289,209.01481481481483,191.4148148148149,56.51481481481483
2015-01-09 13:00:00,-7.9,1,13,4,1141.854811,1052.131857,192.74259259259225,190.9425925925923,47.34259259259238
2015-01-09 14:00:00,-7.3,1,14,4,1183.985965,1061.835781,172.3722222222225,196.8722222222225,34.072222222222535
2015-01-09 15:00:00,-6.2,1,15,4,1253.619518,1079.820188,155.4796296296297,199.1796296296297,16.9796296296297
2015-01-09 16:00:00,-4.3,1,16,4,1398.8,1210.7,139.06481481481478,212.0648148148148,23.964814814814872
2015-01-09 17:00:00,-3.3,1,17,4,1533.5,1312.8,151.73518518518517,258.4351851851852,37.73518518518517
2015-01-09 18:00:00,-2.3,1,18,4,1556.3,1315.5,144.50555555555525,273.50555555555525,32.70555555555529
2015-01-09 19:00:00,-2.4,1,19,4,1539.3,1291.8,144.85925925925903,281.7592592592589,34.2592592592589
2015-01-09 20:00:00,-2.7,1,20,4,1503.5,1262.2,147.577777777778,282.4777777777781,41.17777777777815
2015-01-09 21:00:00,-3.6,1,21,4,1438.2,1215.5,156.14259259259256,277.9425925925925,55.24259259259247
2015-01-09 22:00:00,-4.1,1,22,4,1331.4,1135.3,165.1388888888889,255.33888888888896,59.23888888888882
2015-01-09 23:00:00,-4.3,1,23,4,1240.2,1058.4,169.5203703703703,246.62037037037044,64.82037037037048
2015-01-10 00:00:00,-5.1,1,0,5,1177.7,985.1,156.7740740740743,240.57407407407425,47.974074074074224
