utc,month,hour,dayofweek,tmpc,mw2day,mw7day
2017-01-03 19:00:00,1,19,1,4.583,13448.0,14746.0
2017-01-03 20:00:00,1,20,1,4.761,12815.0,13819.0
2017-01-03 21:00:00,1,21,1,4.93,12128.0,12818.0
2017-01-03 22:00:00,1,22,1,5.111,11287.0,11926.0
2017-01-03 23:00:00,1,23,1,5.259,10553.0,11165.0
2017-01-04 00:00:00,1,0,2,5.483,10089.0,10520.0
2017-01-04 01:00:00,1,1,2,5.752,9844.0,10154.0
2017-01-04 02:00:00,1,2,2,6.013,9748.0,10023.0
2017-01-04 03:00:00,1,3,2,6.047,9872.0,10100.0
2017-01-04 04:00:00,1,4,2,5.888,10400.0,10578.0
2017-01-04 05:00:00,1,5,2,5.61,11694.0,11711.0
2017-01-04 06:00:00,1,6,2,5.268,13496.0,13238.0
2017-01-04 07:00:00,1,7,2,4.992,15034.0,14640.0
2017-01-04 08:00:00,1,8,2,4.893,15746.0,15470.0
2017-01-04 09:00:00,1,9,2,5.202,15981.0,15818.0
2017-01-04 10:00:00,1,10,2,5.554,15934.0,15906.0
2017-01-04 11:00:00,1,11,2,5.757,15828.0,15861.0
2017-01-04 12:00:00,1,12,2,5.764,15902.0,15831.0
2017-01-04 13:00:00,1,13,2,5.597,15886.0,15752.0
2017-01-04 14:00:00,1,14,2,5.279,15952.0,15682.0
2017-01-04 15:00:00,1,15,2,4.918,16392.0,16112.0
2017-01-04 16:00:00,1,16,2,4.739,17535.0,17098.0
2017-01-04 17:00:00,1,17,2,4.59,16792.0,16277.0
2017-01-04 18:00:00,1,18,2,4.479,16162.0,15637.0
2017-01-04 19:00:00,1,19,2,4.17,15397.0,14834.0
2017-01-04 20:00:00,1,20,2,3.834,14448.0,14016.0
2017-01-04 21:00:00,1,21,2,3.718,13404.0,13074.0
2017-01-04 22:00:00,1,22,2,3.603,12464.0,12224.0
2017-01-04 23:00:00,1,23,2,3.299,11574.0,11299.0
2017-01-05 00:00:00,1,0,3,2.953,10939.0,10530.0
2017-01-05 01:00:00,1,1,3,2.463,10600.0,10242.0
2017-01-05 02:00:00,1,2,3,2.104,10452.0,10168.0
2017-01-05 03:00:00,1,3,3,1.795,10545.0,10232.0
2017-01-05 04:00:00,1,4,3,1.622,11001.0,10680.0
2017-01-05 05:00:00,1,5,3,1.456,12272.0,11756.0
2017-01-05 06:00:00,1,6,3,1.178,14160.0,13322.0
2017-01-05 07:00:00,1,7,3,0.706,15718.0,14803.0
2017-01-05 08:00:00,1,8,3,0.695,16395.0,15590.0
2017-01-05 09:00:00,1,9,3,1.259,16600.0,15882.0
2017-01-05 10:00:00,1,10,3,1.95,16730.0,15826.0
2017-01-05 11:00:00,1,11,3,2.492,16806.0,15675.0
2017-01-05 12:00:00,1,12,3,2.503,16795.0,15581.0
2017-01-05 13:00:00,1,13,3,2.181,16819.0,15535.0
2017-01-05 14:00:00,1,14,3,1.11,16768.0,15546.0
2017-01-05 15:00:00,1,15,3,-0.944,17145.0,16063.0
2017-01-05 16:00:00,1,16,3,-1.809,17916.0,17202.0
2017-01-05 17:00:00,1,17,3,-2.342,16958.0,16596.0
2017-01-05 18:00:00,1,18,3,-2.837,16305.0,16037.0
2017-01-05 19:00:00,1,19,3,-3.2,15469.0,15214.0
2017-01-05 20:00:00,1,20,3,-3.456,14505.0,14252.0
2017-01-05 21:00:00,1,21,3,-3.639,13430.0,13230.0
2017-01-05 22:00:00,1,22,3,-3.732,12461.0,12401.0
2017-01-05 23:00:00,1,23,3,-3.658,11582.0,11522.0
2017-01-06 00:00:00,1,0,4,-3.733,11002.0,10870.0
2017-01-06 01:00:00,1,1,4,-3.851,10632.0,10504.0
2017-01-06 02:00:00,1,2,4,-3.618,10478.0,10316.0
2017-01-06 03:00:00,1,3,4,-3.345,10518.0,10366.0
2017-01-06 04:00:00,1,4,4,-3.225,10994.0,10796.0
2017-01-06 05:00:00,1,5,4,-3.306,12283.0,11805.0
2017-01-06 06:00:00,1,6,4,-3.223,14112.0,13255.0
2017-01-06 07:00:00,1,7,4,-3.108,15745.0,14723.0
2017-01-06 08:00:00,1,8,4,-2.769,16463.0,15536.0
2017-01-06 09:00:00,1,9,4,-1.96,16665.0,15803.0
2017-01-06 10:00:00,1,10,4,-1.118,16634.0,15680.0
2017-01-06 11:00:00,1,11,4,-0.519,16519.0,15412.0
2017-01-06 12:00:00,1,12,4,-0.197,16467.0,15295.0
2017-01-06 13:00:00,1,13,4,-0.178,16446.0,15221.0
2017-01-06 14:00:00,1,14,4,-0.816,16488.0,15166.0
2017-01-06 15:00:00,1,15,4,-2.326,16848.0,15665.0
2017-01-06 16:00:00,1,16,4,-2.391,17899.0,16824.0
2017-01-06 17:00:00,1,17,4,-2.159,17105.0,16301.0
2017-01-06 18:00:00,1,18,4,-2.038,16450.0,15671.0
2017-01-06 19:00:00,1,19,4,-1.966,15593.0,14877.0
2017-01-06 20:00:00,1,20,4,-1.905,14592.0,13921.0
2017-01-06 21:00:00,1,21,4,-1.791,13504.0,12939.0
2017-01-06 22:00:00,1,22,4,-1.633,12602.0,12124.0
2017-01-06 23:00:00,1,23,4,-1.467,11756.0,11284.0
2017-01-07 00:00:00,1,0,5,-1.307,11150.0,10646.0
2017-01-07 01:00:00,1,1,5,-1.235,10816.0,10222.0
2017-01-07 02:00:00,1,2,5,-1.184,10648.0,10014.0
2017-01-07 03:00:00,1,3,5,-1.218,10752.0,9982.0
2017-01-07 04:00:00,1,4,5,-1.252,11253.0,10134.0
2017-01-07 05:00:00,1,5,5,-1.207,12571.0,10641.0
2017-01-07 06:00:00,1,6,5,-1.051,14468.0,11412.0
2017-01-07 07:00:00,1,7,5,-0.898,16066.0,12588.0
2017-01-07 08:00:00,1,8,5,-0.7,16564.0,13698.0
2017-01-07 09:00:00,1,9,5,-0.358,16575.0,14428.0
2017-01-07 10:00:00,1,10,5,0.107,16302.0,14705.0
2017-01-07 11:00:00,1,11,5,0.584,15919.0,14664.0
2017-01-07 12:00:00,1,12,5,1.0,15850.0,14455.0
2017-01-07 13:00:00,1,13,5,1.35,15801.0,14380.0
2017-01-07 14:00:00,1,14,5,1.674,16014.0,14311.0
2017-01-07 15:00:00,1,15,5,2.057,16508.0,14575.0
2017-01-07 16:00:00,1,16,5,2.499,17706.0,15102.0
2017-01-07 17:00:00,1,17,5,2.842,17218.0,14663.0
2017-01-07 18:00:00,1,18,5,3.029,16612.0,14042.0
2017-01-07 19:00:00,1,19,5,3.104,15815.0,13180.0
2017-01-07 20:00:00,1,20,5,3.063,14828.0,12326.0
2017-01-07 21:00:00,1,21,5,2.904,13688.0,11796.0
2017-01-07 22:00:00,1,22,5,2.797,12738.0,11379.0
2017-01-07 23:00:00,1,23,5,2.778,11852.0,11025.0
2017-01-08 00:00:00,1,0,6,2.729,11287.0,10794.0
2017-01-08 01:00:00,1,1,6,2.632,10976.0,10320.0
2017-01-08 02:00:00,1,2,6,2.53,10856.0,9930.0
2017-01-08 03:00:00,1,3,6,2.48,10923.0,9679.0
2017-01-08 04:00:00,1,4,6,2.452,11414.0,9652.0
2017-01-08 05:00:00,1,5,6,2.359,12660.0,9784.0
2017-01-08 06:00:00,1,6,6,2.221,14516.0,10117.0
2017-01-08 07:00:00,1,7,6,2.037,16089.0,10464.0
2017-01-08 08:00:00,1,8,6,2.593,16735.0,10852.0
2017-01-08 09:00:00,1,9,6,3.791,16792.0,11555.0
2017-01-08 10:00:00,1,10,6,4.748,16680.0,12136.0
2017-01-08 11:00:00,1,11,6,5.226,16365.0,12524.0
2017-01-08 12:00:00,1,12,6,5.464,16234.0,12652.0
2017-01-08 13:00:00,1,13,6,5.31,16192.0,12694.0
2017-01-08 14:00:00,1,14,6,4.935,16316.0,12728.0
2017-01-08 15:00:00,1,15,6,4.524,16675.0,13162.0
2017-01-08 16:00:00,1,16,6,4.326,17822.0,14110.0
2017-01-08 17:00:00,1,17,6,3.969,17188.0,14122.0
2017-01-08 18:00:00,1,18,6,3.415,16468.0,13853.0
2017-01-08 19:00:00,1,19,6,2.906,15554.0,13448.0
2017-01-08 20:00:00,1,20,6,2.397,14428.0,12815.0
2017-01-08 21:00:00,1,21,6,2.145,13494.0,12128.0
2017-01-08 22:00:00,1,22,6,2.073,12676.0,11287.0
2017-01-08 23:00:00,1,23,6,1.968,11879.0,10553.0
2017-01-09 00:00:00,1,0,0,1.779,11231.0,10089.0
2017-01-09 01:00:00,1,1,0,1.577,10881.0,9844.0
2017-01-09 02:00:00,1,2,0,1.366,10690.0,9748.0
2017-01-09 03:00:00,1,3,0,1.11,10617.0,9872.0
2017-01-09 04:00:00,1,4,0,0.903,10737.0,10400.0
2017-01-09 05:00:00,1,5,0,0.793,11208.0,11694.0
2017-01-09 06:00:00,1,6,0,0.79,12088.0,13496.0
2017-01-09 07:00:00,1,7,0,0.875,13284.0,15034.0
2017-01-09 08:00:00,1,8,0,1.193,14376.0,15746.0
2017-01-09 09:00:00,1,9,0,1.692,15084.0,15981.0
2017-01-09 10:00:00,1,10,0,2.227,15386.0,15934.0
2017-01-09 11:00:00,1,11,0,2.741,15416.0,15828.0
2017-01-09 12:00:00,1,12,0,3.121,15246.0,15902.0
2017-01-09 13:00:00,1,13,0,3.378,15067.0,15886.0
2017-01-09 14:00:00,1,14,0,3.535,14934.0,15952.0
2017-01-09 15:00:00,1,15,0,3.558,15126.0,16392.0
2017-01-09 16:00:00,1,16,0,3.563,16057.0,17535.0
2017-01-09 17:00:00,1,17,0,3.585,15563.0,16792.0
2017-01-09 18:00:00,1,18,0,3.513,14971.0,16162.0
2017-01-09 19:00:00,1,19,0,3.362,14249.0,15397.0
2017-01-09 20:00:00,1,20,0,3.196,13391.0,14448.0
2017-01-09 21:00:00,1,21,0,3.098,12657.0,13404.0
2017-01-09 22:00:00,1,22,0,3.067,11868.0,12464.0
2017-01-09 23:00:00,1,23,0,3.116,11128.0,11574.0
2017-01-10 00:00:00,1,0,1,3.284,10594.0,10939.0
2017-01-10 01:00:00,1,1,1,3.403,10180.0,10600.0
2017-01-10 02:00:00,1,2,1,3.305,9943.0,10452.0
2017-01-10 03:00:00,1,3,1,3.003,9888.0,10545.0
2017-01-10 04:00:00,1,4,1,2.814,9992.0,11001.0
2017-01-10 05:00:00,1,5,1,2.567,10321.0,12272.0
2017-01-10 06:00:00,1,6,1,2.321,10825.0,14160.0
2017-01-10 07:00:00,1,7,1,2.189,11574.0,15718.0
2017-01-10 08:00:00,1,8,1,2.808,12298.0,16395.0
2017-01-10 09:00:00,1,9,1,3.915,12890.0,16600.0
2017-01-10 10:00:00,1,10,1,4.54,13300.0,16730.0
2017-01-10 11:00:00,1,11,1,4.771,13594.0,16806.0
2017-01-10 12:00:00,1,12,1,4.827,13619.0,16795.0
2017-01-10 13:00:00,1,13,1,4.719,13526.0,16819.0
2017-01-10 14:00:00,1,14,1,4.06,13465.0,16768.0
2017-01-10 15:00:00,1,15,1,3.254,13872.0,17145.0
2017-01-10 16:00:00,1,16,1,3.097,15138.0,17916.0
2017-01-10 17:00:00,1,17,1,3.087,14994.0,16958.0
2017-01-10 18:00:00,1,18,1,3.048,14583.0,16305.0
2017-01-10 19:00:00,1,19,1,3.073,13980.0,15469.0
2017-01-10 20:00:00,1,20,1,3.259,13269.0,14505.0
2017-01-10 21:00:00,1,21,1,3.531,12434.0,13430.0
2017-01-10 22:00:00,1,22,1,3.581,11502.0,12461.0
2017-01-10 23:00:00,1,23,1,3.521,10812.0,11582.0
2017-01-11 00:00:00,1,0,2,3.504,10428.0,11002.0
2017-01-11 01:00:00,1,1,2,3.535,10220.0,10632.0
2017-01-11 02:00:00,1,2,2,3.465,10128.0,10478.0
2017-01-11 03:00:00,1,3,2,3.33,10266.0,10518.0
2017-01-11 04:00:00,1,4,2,3.163,10883.0,10994.0
2017-01-11 05:00:00,1,5,2,3.022,12494.0,12283.0
2017-01-11 06:00:00,1,6,2,3.096,14880.0,14112.0
2017-01-11 07:00:00,1,7,2,3.825,16553.0,15745.0
2017-01-11 08:00:00,1,8,2,4.904,17047.0,16463.0
2017-01-11 09:00:00,1,9,2,5.992,17128.0,16665.0
2017-01-11 10:00:00,1,10,2,7.116,17159.0,16634.0
2017-01-11 11:00:00,1,11,2,7.987,17058.0,16519.0
2017-01-11 12:00:00,1,12,2,8.252,17206.0,16467.0
2017-01-11 13:00:00,1,13,2,7.922,17098.0,16446.0
2017-01-11 14:00:00,1,14,2,7.197,17098.0,16488.0
2017-01-11 15:00:00,1,15,2,6.302,17382.0,16848.0
2017-01-11 16:00:00,1,16,2,5.801,18066.0,17899.0
2017-01-11 17:00:00,1,17,2,5.609,17316.0,17105.0
2017-01-11 18:00:00,1,18,2,5.43,16641.0,16450.0
2017-01-11 19:00:00,1,19,2,5.185,15694.0,15593.0
2017-01-11 20:00:00,1,20,2,4.972,14648.0,14592.0
2017-01-11 21:00:00,1,21,2,4.854,13534.0,13504.0
2017-01-11 22:00:00,1,22,2,4.779,12606.0,12602.0
2017-01-11 23:00:00,1,23,2,4.76,11714.0,11756.0
2017-01-12 00:00:00,1,0,3,4.832,11184.0,11150.0
2017-01-12 01:00:00,1,1,3,4.87,10899.0,10816.0
2017-01-12 02:00:00,1,2,3,4.814,10750.0,10648.0
2017-01-12 03:00:00,1,3,3,4.631,10772.0,10752.0
2017-01-12 04:00:00,1,4,3,4.44,11298.0,11253.0
2017-01-12 05:00:00,1,5,3,4.264,12816.0,12571.0
2017-01-12 06:00:00,1,6,3,4.081,15185.0,14468.0
2017-01-12 07:00:00,1,7,3,3.941,16676.0,16066.0
2017-01-12 08:00:00,1,8,3,4.229,17020.0,16564.0
2017-01-12 09:00:00,1,9,3,4.869,16953.0,16575.0
2017-01-12 10:00:00,1,10,3,5.491,16870.0,16302.0
2017-01-12 11:00:00,1,11,3,5.758,16660.0,15919.0
2017-01-12 12:00:00,1,12,3,5.574,16639.0,15850.0
2017-01-12 13:00:00,1,13,3,5.209,16577.0,15801.0
2017-01-12 14:00:00,1,14,3,4.739,16590.0,16014.0
2017-01-12 15:00:00,1,15,3,4.181,16890.0,16508.0
2017-01-12 16:00:00,1,16,3,3.797,17858.0,17706.0
2017-01-12 17:00:00,1,17,3,3.293,17241.0,17218.0
2017-01-12 18:00:00,1,18,3,2.315,16642.0,16612.0
2017-01-12 19:00:00,1,19,3,1.582,15730.0,15815.0
2017-01-12 20:00:00,1,20,3,1.348,14706.0,14828.0
2017-01-12 21:00:00,1,21,3,1.244,13536.0,13688.0
2017-01-12 22:00:00,1,22,3,1.207,12549.0,12738.0
2017-01-12 23:00:00,1,23,3,1.179,11643.0,11852.0
2017-01-13 00:00:00,1,0,4,1.133,11041.0,11287.0
2017-01-13 01:00:00,1,1,4,1.306,10724.0,10976.0
2017-01-13 02:00:00,1,2,4,1.682,10598.0,10856.0
2017-01-13 03:00:00,1,3,4,1.995,10690.0,10923.0
2017-01-13 04:00:00,1,4,4,2.177,11254.0,11414.0
2017-01-13 05:00:00,1,5,4,2.201,12755.0,12660.0
2017-01-13 06:00:00,1,6,4,2.122,15122.0,14516.0
2017-01-13 07:00:00,1,7,4,2.041,16785.0,16089.0
2017-01-13 08:00:00,1,8,4,1.995,17314.0,16735.0
2017-01-13 09:00:00,1,9,4,2.183,17414.0,16792.0
2017-01-13 10:00:00,1,10,4,2.409,17296.0,16680.0
2017-01-13 11:00:00,1,11,4,2.551,16886.0,16365.0
2017-01-13 12:00:00,1,12,4,2.499,16741.0,16234.0
2017-01-13 13:00:00,1,13,4,2.312,16773.0,16192.0
2017-01-13 14:00:00,1,14,4,2.162,16842.0,16316.0
2017-01-13 15:00:00,1,15,4,2.314,17055.0,16675.0
2017-01-13 16:00:00,1,16,4,2.744,18112.0,17822.0
2017-01-13 17:00:00,1,17,4,3.175,17456.0,17188.0
2017-01-13 18:00:00,1,18,4,3.426,16738.0,16468.0
2017-01-13 19:00:00,1,19,4,3.511,15827.0,15554.0
2017-01-13 20:00:00,1,20,4,3.425,14844.0,14428.0
2017-01-13 21:00:00,1,21,4,3.321,13576.0,13494.0
2017-01-13 22:00:00,1,22,4,3.197,12579.0,12676.0
2017-01-13 23:00:00,1,23,4,2.981,11675.0,11879.0
2017-01-14 00:00:00,1,0,5,2.797,11060.0,11231.0
2017-01-14 01:00:00,1,1,5,2.682,10760.0,10881.0
2017-01-14 02:00:00,1,2,5,2.528,10638.0,10690.0
2017-01-14 03:00:00,1,3,5,2.227,10709.0,10617.0
2017-01-14 04:00:00,1,4,5,1.876,11196.0,10737.0
2017-01-14 05:00:00,1,5,5,1.707,12786.0,11208.0
2017-01-14 06:00:00,1,6,5,1.666,15213.0,12088.0
2017-01-14 07:00:00,1,7,5,1.728,16740.0,13284.0
2017-01-14 08:00:00,1,8,5,1.956,16991.0,14376.0
2017-01-14 09:00:00,1,9,5,2.35,16929.0,15084.0
2017-01-14 10:00:00,1,10,5,2.597,16896.0,15386.0
2017-01-14 11:00:00,1,11,5,2.778,16613.0,15416.0
2017-01-14 12:00:00,1,12,5,2.891,16779.0,15246.0
2017-01-14 13:00:00,1,13,5,3.006,16865.0,15067.0
2017-01-14 14:00:00,1,14,5,2.922,16932.0,14934.0
2017-01-14 15:00:00,1,15,5,2.447,17243.0,15126.0
2017-01-14 16:00:00,1,16,5,1.82,18001.0,16057.0
2017-01-14 17:00:00,1,17,5,1.639,17358.0,15563.0
2017-01-14 18:00:00,1,18,5,1.594,16867.0,14971.0
2017-01-14 19:00:00,1,19,5,1.625,16049.0,14249.0
2017-01-14 20:00:00,1,20,5,1.653,14954.0,13391.0
2017-01-14 21:00:00,1,21,5,1.711,13831.0,12657.0
2017-01-14 22:00:00,1,22,5,1.642,12920.0,11868.0
2017-01-14 23:00:00,1,23,5,1.457,12010.0,11128.0
2017-01-15 00:00:00,1,0,6,1.263,11421.0,10594.0
2017-01-15 01:00:00,1,1,6,1.071,11156.0,10180.0
2017-01-15 02:00:00,1,2,6,0.829,11100.0,9943.0
2017-01-15 03:00:00,1,3,6,0.619,11098.0,9888.0
2017-01-15 04:00:00,1,4,6,0.164,11575.0,9992.0
2017-01-15 05:00:00,1,5,6,-0.226,12996.0,10321.0
2017-01-15 06:00:00,1,6,6,-0.432,15332.0,10825.0
2017-01-15 07:00:00,1,7,6,-0.385,16961.0,11574.0
2017-01-15 08:00:00,1,8,6,0.678,17606.0,12298.0
2017-01-15 09:00:00,1,9,6,2.073,17773.0,12890.0
2017-01-15 10:00:00,1,10,6,2.813,17543.0,13300.0
2017-01-15 11:00:00,1,11,6,3.176,17010.0,13594.0
2017-01-15 12:00:00,1,12,6,3.372,16926.0,13619.0
2017-01-15 13:00:00,1,13,6,3.376,16973.0,13526.0
2017-01-15 14:00:00,1,14,6,2.68,17010.0,13465.0
2017-01-15 15:00:00,1,15,6,1.23,17323.0,13872.0
2017-01-15 16:00:00,1,16,6,0.618,18220.0,15138.0
2017-01-15 17:00:00,1,17,6,0.499,17427.0,14994.0
2017-01-15 18:00:00,1,18,6,0.517,16601.0,14583.0
2017-01-15 19:00:00,1,19,6,0.594,15624.0,13980.0
2017-01-15 20:00:00,1,20,6,0.583,14503.0,13269.0
2017-01-15 21:00:00,1,21,6,0.49,13501.0,12434.0
2017-01-15 22:00:00,1,22,6,0.369,12734.0,11502.0
2017-01-15 23:00:00,1,23,6,0.118,11884.0,10812.0
2017-01-16 00:00:00,1,0,0,-0.217,11246.0,10428.0
2017-01-16 01:00:00,1,1,0,-0.497,10772.0,10220.0
2017-01-16 02:00:00,1,2,0,-0.804,10568.0,10128.0
2017-01-16 03:00:00,1,3,0,-0.992,10584.0,10266.0
2017-01-16 04:00:00,1,4,0,-1.024,10751.0,10883.0
2017-01-16 05:00:00,1,5,0,-0.926,11258.0,12494.0
2017-01-16 06:00:00,1,6,0,-1.126,12226.0,14880.0
2017-01-16 07:00:00,1,7,0,-1.362,13392.0,16553.0
2017-01-16 08:00:00,1,8,0,-0.98,14414.0,17047.0
2017-01-16 09:00:00,1,9,0,-0.141,14888.0,17128.0
2017-01-16 10:00:00,1,10,0,0.853,15082.0,17159.0
2017-01-16 11:00:00,1,11,0,1.508,15108.0,17058.0
2017-01-16 12:00:00,1,12,0,1.779,14954.0,17206.0
2017-01-16 13:00:00,1,13,0,1.722,14628.0,17098.0
2017-01-16 14:00:00,1,14,0,0.663,14451.0,17098.0
2017-01-16 15:00:00,1,15,0,-1.674,14688.0,17382.0
2017-01-16 16:00:00,1,16,0,-2.962,15857.0,18066.0
2017-01-16 17:00:00,1,17,0,-3.537,15666.0,17316.0
2017-01-16 18:00:00,1,18,0,-3.964,15086.0,16641.0
2017-01-16 19:00:00,1,19,0,-4.309,14270.0,15694.0
2017-01-16 20:00:00,1,20,0,-4.561,13475.0,14648.0
2017-01-16 21:00:00,1,21,0,-4.639,12760.0,13534.0
2017-01-16 22:00:00,1,22,0,-4.569,12031.0,12606.0
2017-01-16 23:00:00,1,23,0,-4.476,11336.0,11714.0
2017-01-17 00:00:00,1,0,1,-4.458,10741.0,11184.0
2017-01-17 01:00:00,1,1,1,-4.308,10340.0,10899.0
2017-01-17 02:00:00,1,2,1,-4.171,10168.0,10750.0
2017-01-17 03:00:00,1,3,1,-4.132,10148.0,10772.0
2017-01-17 04:00:00,1,4,1,-3.986,10238.0,11298.0
2017-01-17 05:00:00,1,5,1,-3.845,10476.0,12816.0
2017-01-17 06:00:00,1,6,1,-3.745,11071.0,15185.0
2017-01-17 07:00:00,1,7,1,-3.734,11819.0,16676.0
2017-01-17 08:00:00,1,8,1,-3.288,12535.0,17020.0
2017-01-17 09:00:00,1,9,1,-2.562,13150.0,16953.0
2017-01-17 10:00:00,1,10,1,-1.825,13465.0,16870.0
2017-01-17 11:00:00,1,11,1,-1.115,13693.0,16660.0
2017-01-17 12:00:00,1,12,1,-0.623,13600.0,16639.0
2017-01-17 13:00:00,1,13,1,-0.458,13462.0,16577.0
2017-01-17 14:00:00,1,14,1,-0.814,13401.0,16590.0
2017-01-17 15:00:00,1,15,1,-2.139,13756.0,16890.0
2017-01-17 16:00:00,1,16,1,-2.973,15270.0,17858.0
2017-01-17 17:00:00,1,17,1,-3.334,15277.0,17241.0
2017-01-17 18:00:00,1,18,1,-3.549,14858.0,16642.0
2017-01-17 19:00:00,1,19,1,-3.731,14164.0,15730.0
2017-01-17 20:00:00,1,20,1,-3.851,13417.0,14706.0
2017-01-17 21:00:00,1,21,1,-3.905,12563.0,13536.0
2017-01-17 22:00:00,1,22,1,-3.881,11649.0,12549.0
2017-01-17 23:00:00,1,23,1,-3.816,10941.0,11643.0
2017-01-18 00:00:00,1,0,2,-3.781,10569.0,11041.0
2017-01-18 01:00:00,1,1,2,-3.765,10416.0,10724.0
2017-01-18 02:00:00,1,2,2,-3.753,10392.0,10598.0
2017-01-18 03:00:00,1,3,2,-3.798,10524.0,10690.0
2017-01-18 04:00:00,1,4,2,-3.883,11166.0,11254.0
2017-01-18 05:00:00,1,5,2,-4.016,12790.0,12755.0
2017-01-18 06:00:00,1,6,2,-4.182,15206.0,15122.0
2017-01-18 07:00:00,1,7,2,-4.337,16814.0,16785.0
2017-01-18 08:00:00,1,8,2,-3.899,17139.0,17314.0
2017-01-18 09:00:00,1,9,2,-2.903,17045.0,17414.0
2017-01-18 10:00:00,1,10,2,-1.891,16996.0,17296.0
