Demand,Normalized_net,Temperature,DNI,DHI,Month,Day,Weekday,Hour
0,0,3.983,0,0,1,1,1,0
3100.02,0.360298604258702,4.273,0,0,1,1,1,1
2980.39,0.346394654597904,4.563,0,0,1,1,1,2
2933.49,0.340943720558854,4.674,0,0,1,1,1,3
2941.53,0.34187816639412,4.635,0,0,1,1,1,4
2999.88,0.348659872176178,4.724,0,0,1,1,1,5
3176.79,0.369221167290212,4.918,0,0,1,1,1,6
3292.24,0.382639298096357,5.125,0.0017,0.1686,1,1,1,7
3377.14,0.392506767177706,5.232,0.1794,11.4613,1,1,1,8
3556.72,0.413378381990765,5.401,0.212,17.8247,1,1,1,9
3727.63,0.433242329466541,5.513,0.297,24.7437,1,1,1,10
3829.58,0.445091428086606,5.629,0.3762,29.2351,1,1,1,11
3872.11,0.450034460595791,5.638,0.2165,20.2118,1,1,1,12
3854.2,0.447952877895591,5.571,0.0681,8.3022,1,1,1,13
3984.96,0.463150407425358,5.447,0.0074,1.0826,1,1,1,14
4262.06,0.495356245852234,5.249,0,0,1,1,1,15
4495.75,0.522516774116315,5.088,0,0,1,1,1,16
4491.79,0.522056524675065,4.997,0,0,1,1,1,17
4290.81,0.498697703285553,4.901,0,0,1,1,1,18
4047.51,0.470420256554196,4.78,0,0,1,1,1,19
3857.01,0.448279469039508,4.64,0,0,1,1,1,20
3588.33,0.41705224179832,4.64,0,0,1,1,1,21
3412.59,0.396626929473747,4.783,0,0,1,1,1,22
3212.1,0.373325058141359,5.01,0,0,1,1,1,23
2996.22,0.348234490116841,5.339,0,0,1,2,1,0
2942.88,0.342035069612728,5.644,0,0,1,2,1,1
2944.18,0.342186161601017,5.999,0,0,1,2,1,2
3019.45,0.350934387722962,6.451,0,0,1,2,1,3
3104.16,0.3607797741291,7.003,0,0,1,2,1,4
3523.93,0.409567377147685,7.523,0,0,1,2,1,5
3868.57,0.449623025489218,7.739,0,0,1,2,1,6
4190.51,0.487040375266009,7.626,0.0028,0.2055,1,2,1,7
4332.57,0.503551242847828,7.32,0.3866,14.4124,1,2,1,8
4486.56,0.521448669983717,6.771,1.4143,38.0351,1,2,1,9
4453.11,0.517560956900429,6.486,3.9314,64.2469,1,2,1,10
4396.58,0.510990779901976,6.366,7.512,79.5833,1,2,1,11
4380.58,0.509131186199955,6.206,5.9615,67.8068,1,2,1,12
4360.97,0.506852021668916,5.953,1.7992,35.614,1,2,1,13
4422.81,0.514039351327227,5.645,0.1535,5.5917,1,2,1,14
4741.05,0.551026670060425,5.354,0,0,1,2,1,15
5178.69,0.601891206794955,5.09,0,0,1,2,1,16
5091.41,0.591747123150431,4.896,0,0,1,2,1,17
4725.75,0.549248433582868,4.761,0,0,1,2,1,18
4319.17,0.501993833122386,4.611,0,0,1,2,1,19
4131.82,0.480219153117783,4.387,0,0,1,2,1,20
3823.52,0.444387106971966,4.222,0,0,1,2,1,21
3530.62,0.410344919764343,4.165,0,0,1,2,1,22
3391.71,0.394200159692609,4.251,0,0,1,2,1,23
3277.54,0.380930796382625,4.445,0,0,1,3,0,0
3116.86,0.362255826630079,4.62,0,0,1,3,0,1
3041.39,0.353484355586859,4.714,0,0,1,3,0,2
3015.66,0.350493896464796,4.713,0,0,1,3,0,3
3078.46,0.357792801745229,4.654,0,0,1,3,0,4
3322.06,0.386105115858499,4.572,0,0,1,3,0,5
3636.02,0.422594993276407,4.536,0,0,1,3,0,6
3888.52,0.451941706386426,4.518,0.0075,0.3785,1,3,0,7
4052.62,0.471014164292779,4.567,0.4218,15.0003,1,3,0,8
4132,0.480240073546931,4.776,1.4035,38.5135,1,3,0,9
4049.83,0.470689897640989,4.996,2.5259,56.3261,1,3,0,10
3981.74,0.462776164192826,5.117,4.2884,69.061,1,3,0,11
3978.69,0.462421679143378,5.033,5.0414,65.8488,1,3,0,12
3947.31,0.458774550995289,4.712,1.9434,36.7673,1,3,0,13
3958.76,0.460105322738298,4.223,0.2503,7.0267,1,3,0,14
4337.78,0.504156773047049,3.759,0,0,1,3,0,15
4825.58,0.560851136037415,3.392,0,0,1,3,0,16
4751.57,0.552249352919504,3.162,0,0,1,3,0,17
4325.65,0.502746968571704,2.983,0,0,1,3,0,18
4048.35,0.470517885223552,2.855,0,0,1,3,0,19
3792.96,0.440835283001105,2.675,0,0,1,3,0,20
3570.88,0.415024122417054,2.53,0,0,1,3,0,21
3377.74,0.392576501941532,2.358,0,0,1,3,0,22
3186.15,0.370309029605894,2.184,0,0,1,3,0,23
3058.45,0.355467147371639,2.056,0,0,1,4,0,0
2963.9,0.344478110838758,2.028,0,0,1,4,0,1
2949.49,0.342803314260875,2.055,0,0,1,4,0,2
2961.15,0.344158493171223,2.124,0,0,1,4,0,3
2977.69,0.346080848160688,2.193,0,0,1,4,0,4
3115,0.362039648862219,2.249,0,0,1,4,0,5
3343.84,0.388636487785375,2.167,0,0,1,4,0,6
3642.7,0.423371373647,2.004,0.0825,0.8101,1,4,0,7
3874.1,0.45026574756248,2.153,10.0105,29.0476,1,4,0,8
3963.13,0.460613224268163,2.647,47.768,57.8096,1,4,0,9
3966.34,0.460986305254631,3.168,76.3299,70.5302,1,4,0,10
3878.35,0.450759702139579,3.519,76.5341,75.8852,1,4,0,11
3827.57,0.44485781662779,3.598,52.4874,71.4119,1,4,0,12
3847.06,0.447123034206064,3.344,19.882,49.9978,1,4,0,13
3960.86,0.460349394411689,2.719,1.6938,10.5624,1,4,0,14
4452.54,0.517494708874795,2.243,0,0,1,4,0,15
4939.96,0.574144906514738,2.04,0,0,1,4,0,16
