Net,Temperature
1350.784678,-4.0
1333.434943,-4.0
1323.908498,-5.0
1325.951405,-5.0
1339.6752900000001,-5.0
1367.847953,-6.0
1410.096148,-6.0
1446.276909,-5.0
1467.66179612,-3.0
1466.79530997,-1.0
1444.1743784,0.0
1367.8877342,0.0
1314.5252086,0.0
1398.4065314999998,1.0
1422.9315619000001,0.0
1413.8807807,0.0
1489.8828557499999,-1.0
1584.6409820000001,-2.0
1602.2685490000001,-3.0
1575.519691,-4.0
1545.846855,-5.0
1499.202383,-5.0
1428.955634,-5.0
1355.13512,-5.0
1310.19592,-5.0
1272.958169,-5.0
1249.8065789999998,-5.0
1252.318808,-5.0
1276.3435279999999,-5.0
1331.116538,-6.0
1407.537212,-6.0
1474.585399,-5.0
1399.4829026,-4.0
1431.5387437,-2.0
1342.4507902,0.0
1312.0209426,0.0
1293.6450852,0.0
1292.8749148000002,0.0
1313.2001912,0.0
1370.1041058,0.0
1471.7300325200001,-2.0
1614.330448,-4.0
1603.601851,-5.0
1611.414577,-5.0
1573.985077,-5.0
1520.1439460000001,-6.0
1454.150124,-6.0
1371.82731,-6.0
1308.999514,-5.0
1294.452984,-5.0
1252.386631,-6.0
1245.300851,-5.0
1263.41279,-5.0
1278.861549,-5.0
1324.501064,-5.0
1344.2264300000002,-4.0
1281.2717784000001,-3.0
1271.0260586,-1.0
1222.0746278000001,0.0
1179.6639409,1.0
1154.9938839,2.0
1132.6638363999998,3.0
1079.0980405999999,3.0
1141.7349772999999,2.0
1185.5829226199999,0.0
1385.98202,0.0
1500.673389,-1.0
1523.1685320000001,0.0
1549.191494,0.0
1526.9529630000002,-1.0
1476.221999,-1.0
1415.26423,-1.0
1388.371979,-1.0
1362.879398,-2.0
1364.894085,-2.0
1370.008535,-2.0
1387.016042,-2.0
1442.987292,-2.0
1497.218217,-2.0
1562.330508,-1.0
1485.3155417,0.0
1346.2700823,2.0
1283.0354272,4.0
1243.1811932,7.0
1199.3522331,9.0
1192.1381222,10.0
1207.2150898000002,10.0
1244.5398911,9.0
1388.1927998699998,8.0
1591.609726,6.0
1663.655961,5.0
1728.7787469999998,4.0
1778.6910649999998,2.0
1771.27493,2.0
1721.1578710000001,2.0
1660.34313,2.0
1627.399163,2.0
1634.760116,1.0
1626.848872,1.0
1678.833645,1.0
1721.875532,0.0
1837.1924760000002,0.0
1991.240082,0.0
2056.805512,1.0
1893.1951524,3.0
1744.5237183,5.0
1602.5294243999997,8.0
1452.896624,9.0
1334.265694,10.0
1277.6522543,11.0
1223.3790597,11.0
1252.7046972,9.0
1371.17324178,6.0
1507.737792,3.0
1718.1871670000003,2.0
1793.457496,2.0
1798.546186,1.0
1750.534665,1.0
1666.628759,1.0
1566.07823,0.0
1563.801029,0.0
1550.922231,0.0
1559.4834640000001,0.0
1563.3134400000001,0.0
1609.5711,0.0
1719.4451780000002,0.0
1907.7832230000001,0.0
1919.129808,1.0
1772.50336592,3.0
1563.8277738000002,6.0
1357.0123535999999,9.0
1217.3847516,12.0
1095.9851315,14.0
1106.1296665,15.0
1065.7027195,15.0
1072.3572219999999,14.0
1151.90858722,11.0
1340.595338,10.0
1476.203219,9.0
1489.081033,8.0
1441.6941980000001,8.0
1439.964434,7.0
1341.005129,7.0
1322.03124,8.0
1315.678642,8.0
1321.119168,8.0
1327.642723,9.0
1338.571316,8.0
1380.781406,7.0
1485.793759,6.0
1618.723122,6.0
1650.036847,6.0
1521.70727605,7.0
1396.4424055,8.0
1500.273615702,9.0
1292.8677183,10.0
1374.979621,11.0
1318.4720064,10.0
1232.7791363000001,9.0
1320.8283843,8.0
1461.50326752,7.0
1692.063072,6.0
1863.5099,5.0
1917.0704269999999,4.0
1932.194208,3.0
1936.5689739999998,2.0
1880.5616519999999,1.0
1811.886,1.0
1795.960738,0.0
1796.887029,0.0
1832.138977,0.0
1806.7974370000002,0.0
1846.687895,0.0
1960.3192960000001,0.0
2139.245244,0.0
2176.676661,0.0
2021.3252377,2.0
1850.7736152999998,5.0
1726.1591673,8.0
1584.1694489000001,10.0
1471.5712203,11.0
1424.8709136,11.0
1364.1246017,11.0
1471.7006662,10.0
1595.8403138499998,7.0
1810.824319,6.0
1925.1850949999998,6.0
1949.242722,6.0
1918.056851,6.0
1860.295518,6.0
1755.3126969999998,5.0
1657.1725199999998,4.0
1608.355647,4.0
1555.4070960000001,3.0
1569.765225,2.0
1589.19661,2.0
1604.8981119999999,1.0
1706.660702,0.0
1838.421323,0.0
1883.028973,1.0
1778.6422593000002,3.0
1692.9458602000002,6.0
1623.6856289,9.0
1539.6964194000002,11.0
1487.7117001999998,12.0
1535.2075578000001,12.0
1575.1202792,12.0
1627.6507308999999,11.0
1740.07995295,8.0
1870.914205,5.0
1891.44717,4.0
1862.375246,3.0
1841.878128,3.0
1797.6853820000001,2.0
1717.81003,2.0
1641.70802,2.0
1589.9099099999999,2.0
1595.515334,1.0
1568.432896,1.0
1585.390132,1.0
1594.4070060000001,1.0
1567.723928,1.0
1619.079779,1.0
1666.045203,1.0
1688.19368959,2.0
1691.8127066000002,3.0
1675.9806098099998,4.0
1642.36576601,4.0
1556.29736916,4.0
1490.3416451,4.0
1535.3329965100002,4.0
1534.60061543,3.0
1616.668270675,2.0
1694.497587,2.0
1735.911143,2.0
1735.8527629999999,2.0
1701.8122879999999,1.0
1656.945667,1.0
1582.376868,1.0
1512.10359,0.0
1469.394137,0.0
1439.5245289999998,0.0
1434.017589,1.0
1442.6303699999999,1.0
1460.442115,1.0
1497.3679300000001,1.0
1547.224387,1.0
1615.688242,1.0
1655.6418175899998,3.0
1647.6370622,4.0
1590.445042,6.0
1554.0389880900002,7.0
1546.60359818,8.0
1501.3825524600002,9.0
1467.85218378,9.0
1461.17197743,8.0
1407.5836137699998,6.0
1544.8331859999998,4.0
1590.902553,3.0
1584.149574,3.0
1547.536597,3.0
1480.737807,3.0
1386.807476,3.0
1297.4207,3.0
1245.2184300000001,3.0
1228.647237,2.0
1227.473631,2.0
1233.9529630000002,1.0
1269.506081,1.0
1381.090728,1.0
1561.648968,1.0
1621.649987,2.0
1591.414183759,2.0
1571.10534003,3.0
1566.4703611099999,4.0
1567.8072950800001,5.0
1558.48868185,6.0
1592.1874589699999,7.0
1502.0761713000002,8.0
1623.9897015399997,7.0
1667.796088269,6.0
1735.409028,4.0
1807.417905,4.0
1776.427091,4.0
1741.8144710000001,4.0
1678.050311,4.0
1576.362131,3.0
1495.24826,3.0
1443.231547,3.0
1417.724593,3.0
1424.818235,3.0
1429.26886,3.0
1486.870684,3.0
1600.983207,3.0
1756.960304,3.0
1803.62527,3.0
1786.469191,4.0
1745.5099736520003,4.0
1734.7658222999999,5.0
1699.5542737900003,6.0
1690.9302463000001,7.0
1653.87883175,8.0
1638.258968,8.0
1643.3860142400001,8.0
1697.6047271429998,7.0
1782.4376280000001,7.0
1852.047229,7.0
1826.87612,7.0
1777.0346579999998,6.0
1725.601399,6.0
1611.998607,6.0
1526.1024400000001,6.0
1477.9124980000001,6.0
1481.046381,5.0
1482.676276,5.0
1501.241211,4.0
1547.588142,3.0
1676.860544,2.0
1853.3411649999998,2.0
1897.4524350000002,2.0
1682.0531874,4.0
1581.1456491000001,7.0
1491.543006,9.0
1443.4283543999998,10.0
1378.8232759,11.0
1344.4750643,12.0
1336.363939,12.0
1397.684538,11.0
1529.7571158800001,8.0
1730.968429,6.0
1792.736462,5.0
1782.384161,4.0
1770.6654800000001,3.0
1698.3506710000001,3.0
1583.9201289999999,2.0
1481.64385,1.0
1432.378997,1.0
1406.029323,1.0
1407.846809,0.0
1412.868451,0.0
1454.0189990000001,0.0
1551.387329,0.0
1704.8578890000001,0.0
1768.481122,1.0
1613.6173757000001,3.0
1496.8181385000003,6.0
1371.5745608,9.0
1270.804226,10.0
1177.7857484,11.0
1170.2529311,12.0
1182.2377592,11.0
1178.0218762000002,10.0
1277.53817083,8.0
1440.66001,7.0
1550.216202,7.0
1559.342989,7.0
1585.359808,7.0
1581.402993,7.0
1570.325174,7.0
1457.27677,7.0
1469.136007,6.0
1483.386133,6.0
1502.391488,6.0
1533.686556,6.0
1573.448736,6.0
1698.064468,5.0
1880.2395199999999,5.0
1908.181695,5.0
1833.883006049,5.0
1702.5466208799999,5.0
1520.18205555,5.0
1463.2609802499999,6.0
1369.05704197,6.0
1302.93087151,7.0
1258.23561337,6.0
1172.7820526,6.0
1165.94276011,5.0
1321.479496931,5.0
1439.128209,5.0
1456.257018,5.0
1463.266966,5.0
1465.3376,4.0
1365.197836,4.0
1334.3624,4.0
1320.387041,4.0
1327.162516,4.0
1339.043913,3.0
1355.1982269999999,3.0
1384.654777,3.0
1431.468675,3.0
1515.568708,3.0
1590.2885800000001,3.0
1592.1570940739998,3.0
1498.08703435,4.0
1389.5866401,5.0
1300.3991204899999,5.0
1215.80119104,5.0
1124.56446901,5.0
1088.8770195700001,5.0
1065.9349232099999,4.0
1131.5024,4.0
1174.612671,3.0
1264.510086,3.0
1293.380207,2.0
1292.244257,2.0
1270.684323,2.0
1226.6865189999999,1.0
1192.48774,1.0
1167.801295,1.0
1139.053354,1.0
1172.311724,1.0
1198.437291,1.0
1228.426342,1.0
1301.7958230000002,1.0
1391.656225,1.0
1441.3705519999999,1.0
1485.309203416,1.0
1351.6060710600002,1.0
1137.6153107999999,2.0
1139.88007232,3.0
1050.98142799,3.0
1006.1002493499999,4.0
1029.1375448599997,4.0
983.5351577199999,4.0
1042.276732348,3.0
1126.69755,3.0
1269.068893,3.0
1292.2800539999998,3.0
1289.6090769999998,2.0
1298.851574,2.0
1249.460941,2.0
1197.32622,2.0
1185.333816,2.0
1143.9424490000001,2.0
1194.867685,1.0
1221.724264,1.0
1267.117253,0.0
1382.45661,0.0
1523.997689,0.0
1572.998618,0.0
1533.6974624700001,1.0
1392.1578049,3.0
1143.1388005000001,4.0
986.6338532,5.0
907.5916272,5.0
1033.3780139,6.0
1023.704596,5.0
979.4331197000001,4.0
1090.3859165,3.0
1228.43483797,1.0
1359.803196,0.0
1371.4278689999999,0.0
1356.6595810000001,-1.0
1311.124516,-2.0
1227.6247449999998,-3.0
1156.11319,-4.0
1113.755117,-4.0
1099.894823,-5.0
1102.577814,-5.0
1115.78754,-5.0
1138.50809,-5.0
1221.070626,-5.0
1413.365452,-5.0
1447.637636,-4.0
1284.3250294999998,-2.0
1182.7115399,0.0
1097.1868508,0.0
1023.7456337000001,1.0
947.9718503999999,2.0
896.4833208,3.0
950.7892466999999,4.0
1089.8168778,3.0
1136.8713833000002,2.0
1240.778761188,0.0
1336.262633,0.0
1354.376969,0.0
1314.1658519999999,0.0
1278.543868,0.0
1184.024296,-1.0
1098.65929,-1.0
1036.816135,-2.0
1034.616016,-2.0
1030.212474,-2.0
1029.142984,-2.0
1079.564212,-2.0
1181.72785,-2.0
1356.48944,-1.0
1415.8412939999998,0.0
1402.3195970000002,0.0
1304.1553328500001,1.0
1249.56361001,2.0
1192.1504206099999,3.0
1144.5280033699999,3.0
1147.08948672,4.0
1151.39524132,4.0
1172.69289818,3.0
1266.4898332,2.0
1358.838752643,0.0
1444.000882,0.0
1442.51863,0.0
1420.940489,0.0
1370.166747,0.0
1248.4111070000001,0.0
1171.07141,0.0
1140.704517,0.0
1118.396952,0.0
1108.41951,0.0
1121.714843,-1.0
1156.054791,-1.0
1255.167418,-1.0
1447.501589,-2.0
1521.858436,-1.0
1509.37380381,0.0
1493.2287885699998,1.0
1495.0726954,3.0
1399.4680402,6.0
1410.3189103,8.0
1420.3118427000002,9.0
1399.6726758999998,9.0
1461.6875283000002,8.0
1553.8779777999998,7.0
1713.73847162,6.0
1832.971611,4.0
1808.0550600000001,3.0
1766.948262,2.0
1691.757448,2.0
1575.577324,2.0
1475.46769,2.0
1429.705344,1.0
