date,tmpf,month,hour,dayofweek,mw2day,mw7day,poten_2,poten_7
2019-05-17 08:00:00,63.0,5,8,4,9843.164,10515.15,239.0906739130424,911.0766739130412
2019-05-17 09:00:00,70.0,5,9,4,9626.768,10922.413,0.0,1095.0547391304372
2019-05-17 10:00:00,72.0,5,10,4,9644.118,11320.6,0.0,1290.9707826086942
2019-05-17 11:00:00,73.9,5,11,4,9562.451,11639.137,0.0,1420.177543478263
2019-05-17 12:00:00,75.9,5,12,4,9551.932,12079.613,0.0,1663.4164782608675
2019-05-17 13:00:00,77.0,5,13,4,9737.279,12547.683,0.0,1993.802521739132
2019-05-17 14:00:00,81.0,5,14,4,9846.224,12960.121,0.0,2303.85886956522
2019-05-17 15:00:00,82.9,5,15,4,10038.666,13126.364,0.0,2363.648347826085
2019-05-17 16:00:00,84.0,5,16,4,10202.746,13227.307,0.0,2286.6404347826083
2019-05-17 17:00:00,84.9,5,17,4,10343.035,13197.551,0.0,2081.3042391304352
2019-05-17 18:00:00,84.0,5,18,4,10494.626,12943.941,0.0,1789.9526739130451
2019-05-17 19:00:00,84.0,5,19,4,10456.798,12548.005,0.0,1504.886391304348
2019-05-17 20:00:00,81.0,5,20,4,10645.53,12373.259,0.0,1335.2368695652167
2019-05-17 21:00:00,75.0,5,21,4,10328.104,11866.213,0.0,1204.4444999999996
2019-05-17 22:00:00,71.1,5,22,4,9492.122,11007.497,0.0,1057.924239130436
2019-05-17 23:00:00,69.1,5,23,4,8624.136,10088.986,0.0,863.6344565217387
2019-05-18 00:00:00,66.9,5,0,5,8077.344,9326.494,0.0,637.1935652173925
2019-05-18 01:00:00,66.9,5,1,5,7762.392,8772.098,0.0,450.8563913043472
2019-05-18 02:00:00,64.9,5,2,5,7589.755,8401.793,0.0,288.0468913043487
2019-05-18 03:00:00,66.0,5,3,5,7552.807,8196.533,0.0,165.92634782608457
2019-05-18 04:00:00,64.9,5,4,5,7789.989,8156.07,0.0,24.31754347826154
2019-05-18 05:00:00,66.0,5,5,5,8300.01,8256.939,0.0,0.0
2019-05-18 06:00:00,64.9,5,6,5,9137.698,8397.239,210.56186956521745,0.0
2019-05-18 07:00:00,64.9,5,7,5,9579.069,8809.898,254.7473478260854,0.0
2019-05-18 08:00:00,70.0,5,8,5,9668.043,9404.77,63.96967391304133,0.0
2019-05-18 09:00:00,73.0,5,9,5,9648.306,9913.743,0.0,86.38473913043708
2019-05-18 10:00:00,77.0,5,10,5,9932.544,10257.648,0.0,228.01878260869307
2019-05-18 11:00:00,81.0,5,11,5,10172.924,10612.267,0.0,393.30754347826223
2019-05-18 12:00:00,84.0,5,12,5,10409.691,10946.22,0.0,530.0234782608677
2019-05-18 13:00:00,84.9,5,13,5,10470.841,11124.668,0.0,570.7875217391302
2019-05-18 14:00:00,86.0,5,14,5,10712.357,11036.326,56.094869565220506,380.0638695652197
2019-05-18 15:00:00,87.1,5,15,5,11051.004,10822.072,288.28834782608646,59.356347826085766
2019-05-18 16:00:00,87.1,5,16,5,11472.924,10724.14,532.2574347826085,0.0
2019-05-18 17:00:00,87.1,5,17,5,11626.38,10633.215,510.13323913043496,0.0
2019-05-18 18:00:00,86.0,5,18,5,11688.989,10607.694,535.000673913044,0.0
2019-05-18 19:00:00,82.0,5,19,5,11475.66,10508.572,432.5413913043485,0.0
2019-05-18 20:00:00,79.0,5,20,5,11423.206,10503.05,385.1838695652168,0.0
2019-05-18 21:00:00,73.9,5,21,5,10980.102,10232.591,318.33350000000064,0.0
2019-05-18 22:00:00,71.1,5,22,5,10018.011,9701.764,68.43823913043707,0.0
2019-05-18 23:00:00,69.1,5,23,5,9079.41,9080.316,0.0,0.0
2019-05-19 00:00:00,68.0,5,0,6,8335.214,8456.187,0.0,0.0
2019-05-19 01:00:00,66.9,5,1,6,7956.008,8058.689,0.0,0.0
2019-05-19 02:00:00,68.0,5,2,6,7804.069,7837.314,0.0,0.0
2019-05-19 03:00:00,69.1,5,3,6,7722.062,7730.597,0.0,0.0
2019-05-19 04:00:00,68.0,5,4,6,7841.213,7667.32,0.0,0.0
2019-05-19 05:00:00,68.0,5,5,6,8322.85,7749.197,0.0,0.0
2019-05-19 06:00:00,66.9,5,6,6,9106.209,7915.905,179.07286956521784,0.0
2019-05-19 07:00:00,69.1,5,7,6,9671.699,8367.868,347.3773478260864,0.0
2019-05-19 08:00:00,72.0,5,8,6,9874.018,8969.409,269.9446739130417,0.0
2019-05-19 09:00:00,75.9,5,9,6,10167.949,9453.881,340.5907391304372,0.0
2019-05-19 10:00:00,79.0,5,10,6,10465.568,9738.124,435.9387826086932,0.0
2019-05-19 11:00:00,82.0,5,11,6,10709.903,9848.216,490.94354347826265,0.0
2019-05-19 12:00:00,84.9,5,12,6,11044.447,9982.376,628.2504782608685,0.0
2019-05-19 13:00:00,88.0,5,13,6,11506.054,10052.381,952.1735217391306,0.0
2019-05-19 14:00:00,89.1,5,14,6,12020.908,10070.076,1364.64586956522,0.0
2019-05-19 15:00:00,91.0,5,15,6,12559.037,10137.585,1796.321347826086,0.0
2019-05-19 16:00:00,91.0,5,16,6,13033.719,10315.283,2093.0524347826067,0.0
2019-05-19 17:00:00,91.0,5,17,6,13183.025,10452.118,2066.7782391304354,0.0
2019-05-19 18:00:00,89.1,5,18,6,13215.063,10445.364,2061.0746739130445,0.0
2019-05-19 19:00:00,86.0,5,19,6,12833.404,10419.074,1790.285391304349,0.0
2019-05-19 20:00:00,82.0,5,20,6,12498.097,10475.257,1460.0748695652164,0.0
2019-05-19 21:00:00,80.1,5,21,6,12105.669,10039.481,1443.9004999999995,0.0
2019-05-19 22:00:00,78.1,5,22,6,11186.087,9350.937,1236.5142391304362,0.0
2019-05-19 23:00:00,79.0,5,23,6,10275.54,8645.971,1050.1884565217388,0.0
2019-05-20 00:00:00,79.0,5,0,0,9485.47,8088.877,796.1695652173912,0.0
2019-05-20 01:00:00,77.0,5,1,0,8952.487,7706.839,631.2453913043464,0.0
2019-05-20 02:00:00,75.0,5,2,0,8513.128,7562.271,399.38189130434967,0.0
2019-05-20 03:00:00,71.1,5,3,0,8272.115,7526.409,241.5083478260849,0.0
2019-05-20 04:00:00,72.0,5,4,0,8194.291,7772.895,62.53854347826109,0.0
2019-05-20 05:00:00,71.1,5,5,0,8266.648,8345.561,0.0,0.0
2019-05-20 06:00:00,70.0,5,6,0,8422.121,9280.836,0.0,353.69986956521643
2019-05-20 07:00:00,71.1,5,7,0,8931.529,9844.381,0.0,520.0593478260853
2019-05-20 08:00:00,73.0,5,8,0,9636.543,10017.257,32.46967391304133,413.1836739130413
2019-05-20 09:00:00,75.9,5,9,0,10338.274,10150.624,510.9157391304361,323.2657391304365
2019-05-20 10:00:00,79.0,5,10,0,11022.76,10176.748,993.130782608694,147.11878260869344
2019-05-20 11:00:00,82.0,5,11,0,11729.868,10237.209,1510.9085434782628,18.24954347826315
2019-05-20 12:00:00,84.0,5,12,0,12473.909,10011.019,2057.712478260868,0.0
2019-05-20 13:00:00,86.0,5,13,0,12985.72,9948.625,2431.83952173913,0.0
2019-05-20 14:00:00,88.0,5,14,0,13374.168,9968.197,2717.90586956522,0.0
2019-05-20 15:00:00,88.0,5,15,0,13770.796,10027.939,3008.080347826086,0.0
2019-05-20 16:00:00,89.1,5,16,0,14080.395,10019.733,3139.728434782608,0.0
2019-05-20 17:00:00,86.0,5,17,0,14212.529,10081.403,3096.282239130436,0.0
2019-05-20 18:00:00,80.1,5,18,0,13943.457,10161.242,2789.4686739130448,0.0
2019-05-20 19:00:00,79.0,5,19,0,13521.006,10281.963,2477.887391304348,0.0
2019-05-20 20:00:00,75.0,5,20,0,12973.699,10451.238,1935.6768695652167,0.0
2019-05-20 21:00:00,73.0,5,21,0,12479.017,10145.736,1817.2485,0.0
2019-05-20 22:00:00,75.0,5,22,0,11527.625,9280.661,1578.0522391304366,0.0
2019-05-20 23:00:00,73.9,5,23,0,10589.76,8582.221,1364.408456521738,0.0
2019-05-21 00:00:00,72.0,5,0,1,9736.313,8100.494,1047.012565217392,0.0
2019-05-21 01:00:00,73.0,5,1,1,9108.221,7843.249,786.9793913043468,0.0
2019-05-21 02:00:00,70.0,5,2,1,8686.272,7658.917,572.5258913043499,0.0
2019-05-21 03:00:00,69.1,5,3,1,8479.107,7666.142,448.5003478260851,0.0
2019-05-21 04:00:00,66.0,5,4,1,8316.231,7900.551,184.4785434782616,0.0
2019-05-21 05:00:00,66.0,5,5,1,8319.672,8484.858,0.0,25.144717391303857
2019-05-21 06:00:00,64.0,5,6,1,8336.069,9347.628,0.0,420.4918695652177
2019-05-21 07:00:00,64.9,5,7,1,8895.392,9745.372,0.0,421.0503478260853
2019-05-21 08:00:00,66.9,5,8,1,9674.666,9712.788,70.59267391304093,108.71467391304212
2019-05-21 09:00:00,69.1,5,9,1,10714.679,9687.829,887.3207391304368,0.0
2019-05-21 10:00:00,70.0,5,10,1,11705.383,9719.164,1675.7537826086937,0.0
2019-05-21 11:00:00,72.0,5,11,1,12700.468,9725.909,2481.508543478263,0.0
2019-05-21 12:00:00,73.9,5,12,1,13636.215,9720.985,3220.0184782608685,0.0
2019-05-21 13:00:00,75.0,5,13,1,14441.299,9717.219,3887.4185217391314,0.0
2019-05-21 14:00:00,77.0,5,14,1,15039.229,9629.84,4382.96686956522,0.0
2019-05-21 15:00:00,78.1,5,15,1,15510.452,9539.609,4747.736347826085,0.0
2019-05-21 16:00:00,75.0,5,16,1,15748.181,9633.111,4807.514434782608,0.0
2019-05-21 17:00:00,75.9,5,17,1,15896.009,9801.022,4779.762239130436,0.0
2019-05-21 18:00:00,73.9,5,18,1,15783.592,9921.326,4629.603673913045,0.0
2019-05-21 19:00:00,73.0,5,19,1,15304.63,10033.943,4261.511391304348,0.0
2019-05-21 20:00:00,68.0,5,20,1,14977.058,10231.213,3939.0358695652176,0.0
2019-05-21 21:00:00,64.9,5,21,1,14215.616,9995.061,3553.8475,0.0
2019-05-21 22:00:00,63.0,5,22,1,13040.868,9283.986,3091.295239130437,0.0
2019-05-21 23:00:00,63.0,5,23,1,11859.336,8615.402,2633.984456521737,0.0
2019-05-22 00:00:00,59.0,5,0,2,10832.49,8105.574,2143.189565217392,0.0
2019-05-22 01:00:00,57.9,5,1,2,10192.828,7834.426,1871.5863913043468,0.0
2019-05-22 02:00:00,57.0,5,2,2,9668.789,7762.066,1555.0428913043495,0.0
2019-05-22 03:00:00,55.0,5,3,2,9440.579,7880.094,1409.9723478260848,0.0
2019-05-22 04:00:00,55.9,5,4,2,9527.608,8096.882,1395.855543478262,0.0
2019-05-22 05:00:00,54.0,5,5,2,9977.388,8787.302,1517.6747173913045,327.58871739130336
2019-05-22 06:00:00,54.0,5,6,2,10701.17,9687.216,1774.0338695652172,760.0798695652175
2019-05-22 07:00:00,55.9,5,7,2,11506.629,10030.58,2182.3073478260867,706.2583478260858
2019-05-22 08:00:00,61.0,5,8,2,12075.637,9843.164,2471.5636739130423,239.0906739130424
2019-05-22 09:00:00,64.9,5,9,2,12670.344,9626.768,2842.985739130436,0.0
2019-05-22 10:00:00,68.0,5,10,2,13517.997,9644.118,3488.367782608693,0.0
2019-05-22 11:00:00,69.1,5,11,2,14272.581,9562.451,4053.621543478263,0.0
2019-05-22 12:00:00,71.1,5,12,2,14967.786,9551.932,4551.589478260868,0.0
2019-05-22 13:00:00,73.0,5,13,2,15592.893,9737.279,5039.0125217391305,0.0
2019-05-22 14:00:00,75.0,5,14,2,16037.214,9846.224,5380.9518695652205,0.0
2019-05-22 15:00:00,73.9,5,15,2,16282.674,10038.666,5519.958347826087,0.0
2019-05-22 16:00:00,75.0,5,16,2,16378.429,10202.746,5437.762434782608,0.0
2019-05-22 17:00:00,75.9,5,17,2,16225.45,10343.035,5109.2032391304365,0.0
2019-05-22 18:00:00,75.0,5,18,2,15838.919,10494.626,4684.930673913044,0.0
2019-05-22 19:00:00,73.9,5,19,2,15165.201,10456.798,4122.082391304348,0.0
2019-05-22 20:00:00,70.0,5,20,2,14640.162,10645.53,3602.139869565217,0.0
2019-05-22 21:00:00,66.0,5,21,2,13772.611,10328.104,3110.8425000000007,0.0
2019-05-22 22:00:00,64.0,5,22,2,12436.117,9492.122,2486.544239130437,0.0
2019-05-22 23:00:00,62.1,5,23,2,11107.952,8624.136,1882.6004565217368,0.0
2019-05-23 00:00:00,60.1,5,0,3,10122.004,8077.344,1432.703565217393,0.0
2019-05-23 01:00:00,61.0,5,1,3,9447.78,7762.392,1126.538391304348,0.0
2019-05-23 02:00:00,60.1,5,2,3,9035.554,7589.755,921.8078913043493,0.0
2019-05-23 03:00:00,60.1,5,3,3,8749.964,7552.807,719.3573478260851,0.0
2019-05-23 04:00:00,59.0,5,4,3,8824.01,7789.989,692.257543478262,0.0
2019-05-23 05:00:00,61.0,5,5,3,9136.336,8300.01,676.622717391303,0.0
2019-05-23 06:00:00,61.0,5,6,3,9888.615,9137.698,961.4788695652168,210.56186956521745
2019-05-23 07:00:00,62.1,5,7,3,10456.239,9579.069,1131.9173478260857,254.7473478260854
2019-05-23 08:00:00,66.0,5,8,3,10684.535,9668.043,1080.4616739130415,63.96967391304133
2019-05-23 09:00:00,70.0,5,9,3,10876.276,9648.306,1048.9177391304363,0.0
2019-05-23 10:00:00,75.0,5,10,3,11063.164,9932.544,1033.5347826086945,0.0
2019-05-23 11:00:00,79.0,5,11,3,11300.146,10172.924,1081.186543478263,0.0
2019-05-23 12:00:00,82.0,5,12,3,11625.418,10409.691,1209.221478260868,0.0
2019-05-23 13:00:00,82.9,5,13,3,11942.473,10470.841,1388.5925217391305,0.0
2019-05-23 14:00:00,82.9,5,14,3,12190.198,10712.357,1533.9358695652209,56.094869565220506
2019-05-23 15:00:00,84.9,5,15,3,12376.03,11051.004,1613.3143478260863,288.28834782608646
2019-05-23 16:00:00,86.0,5,16,3,12644.887,11472.924,1704.2204347826082,532.2574347826085
2019-05-23 17:00:00,84.9,5,17,3,12616.159,11626.38,1499.9122391304354,510.13323913043496
2019-05-23 18:00:00,82.0,5,18,3,12399.85,11688.989,1245.8616739130448,535.000673913044
2019-05-23 19:00:00,82.0,5,19,3,11979.358,11475.66,936.2393913043488,432.5413913043485
2019-05-23 20:00:00,82.0,5,20,3,11794.944,11423.206,756.9218695652162,385.1838695652168
2019-05-23 21:00:00,81.0,5,21,3,11251.804,10980.102,590.0355,318.33350000000064
2019-05-23 22:00:00,80.1,5,22,3,10217.718,10018.011,268.1452391304374,68.43823913043707
2019-05-23 23:00:00,79.0,5,23,3,9158.114,9079.41,0.0,0.0
2019-05-24 00:00:00,79.0,5,0,4,8438.187,8335.214,0.0,0.0
2019-05-24 01:00:00,79.0,5,1,4,8006.772,7956.008,0.0,0.0
2019-05-24 02:00:00,78.1,5,2,4,7752.76,7804.069,0.0,0.0
2019-05-24 03:00:00,77.0,5,3,4,7632.147,7722.062,0.0,0.0
2019-05-24 04:00:00,75.9,5,4,4,7855.147,7841.213,0.0,0.0
2019-05-24 05:00:00,75.9,5,5,4,8313.411,8322.85,0.0,0.0
2019-05-24 06:00:00,75.9,5,6,4,9008.667,9106.209,81.53086956521656,179.07286956521784
2019-05-24 07:00:00,77.0,5,7,4,9425.35,9671.699,101.02834782608625,347.3773478260864
2019-05-24 08:00:00,80.1,5,8,4,9625.019,9874.018,20.9456739130419,269.9446739130417
2019-05-24 09:00:00,82.9,5,9,4,9788.521,10167.949,0.0,340.5907391304372
2019-05-24 10:00:00,86.0,5,10,4,10005.816,10465.568,0.0,435.9387826086932
2019-05-24 11:00:00,87.1,5,11,4,10188.962,10709.903,0.0,490.94354347826265
2019-05-24 12:00:00,88.0,5,12,4,10398.008,11044.447,0.0,628.2504782608685
2019-05-24 13:00:00,88.0,5,13,4,10665.274,11506.054,111.39352173912994,952.1735217391306
2019-05-24 14:00:00,88.0,5,14,4,10919.988,12020.908,263.7258695652199,1364.64586956522
2019-05-24 15:00:00,88.0,5,15,4,11270.309,12559.037,507.59334782608494,1796.321347826086
2019-05-24 16:00:00,89.1,5,16,4,11731.424,13033.719,790.7574347826085,2093.0524347826067
2019-05-24 17:00:00,90.0,5,17,4,11920.665,13183.025,804.4182391304366,2066.7782391304354
2019-05-24 18:00:00,88.0,5,18,4,11897.976,13215.063,743.987673913045,2061.0746739130445
2019-05-24 19:00:00,86.0,5,19,4,11580.635,12833.404,537.5163913043489,1790.285391304349
2019-05-24 20:00:00,81.0,5,20,4,11501.232,12498.097,463.2098695652167,1460.0748695652164
2019-05-24 21:00:00,79.0,5,21,4,11111.973,12105.669,450.2044999999998,1443.9004999999995
2019-05-24 22:00:00,75.0,5,22,4,10134.198,11186.087,184.62523913043697,1236.5142391304362
2019-05-24 23:00:00,73.0,5,23,4,9211.278,10275.54,0.0,1050.1884565217388
2019-05-25 00:00:00,72.0,5,0,5,8518.431,9485.47,0.0,796.1695652173912
2019-05-25 01:00:00,68.0,5,1,5,8144.729,8952.487,0.0,631.2453913043464
2019-05-25 02:00:00,69.1,5,2,5,7884.334,8513.128,0.0,399.38189130434967
2019-05-25 03:00:00,68.0,5,3,5,7749.65,8272.115,0.0,241.5083478260849
2019-05-25 04:00:00,66.9,5,4,5,7947.139,8194.291,0.0,62.53854347826109
2019-05-25 05:00:00,68.0,5,5,5,8499.333,8266.648,39.61971739130422,0.0
2019-05-25 06:00:00,66.0,5,6,5,9265.444,8422.121,338.3078695652166,0.0
2019-05-25 07:00:00,66.0,5,7,5,9821.429,8931.529,497.107347826086,0.0
2019-05-25 08:00:00,70.0,5,8,5,10159.93,9636.543,555.856673913042,32.46967391304133
2019-05-25 09:00:00,73.0,5,9,5,10625.015,10338.274,797.6567391304361,510.9157391304361
2019-05-25 10:00:00,75.9,5,10,5,11320.279,11022.76,1290.6497826086943,993.130782608694
2019-05-25 11:00:00,79.0,5,11,5,11813.556,11729.868,1594.596543478263,1510.9085434782628
2019-05-25 12:00:00,80.1,5,12,5,12671.91,12473.909,2255.713478260868,2057.712478260868
2019-05-25 13:00:00,82.9,5,13,5,13632.571,12985.72,3078.6905217391304,2431.83952173913
2019-05-25 14:00:00,84.0,5,14,5,14425.403,13374.168,3769.140869565221,2717.90586956522
2019-05-25 15:00:00,84.9,5,15,5,14272.025,13770.796,3509.3093478260853,3008.080347826086
2019-05-25 16:00:00,86.0,5,16,5,13890.552,14080.395,2949.885434782608,3139.728434782608
2019-05-25 17:00:00,86.0,5,17,5,14102.977,14212.529,2986.7302391304365,3096.282239130436
2019-05-25 18:00:00,84.9,5,18,5,14083.148,13943.457,2929.159673913044,2789.4686739130448
2019-05-25 19:00:00,82.0,5,19,5,13912.169,13521.006,2869.0503913043485,2477.887391304348
2019-05-25 20:00:00,78.1,5,20,5,13759.442,12973.699,2721.419869565216,1935.6768695652167
2019-05-25 21:00:00,75.9,5,21,5,13290.272,12479.017,2628.5035000000007,1817.2485
2019-05-25 22:00:00,77.0,5,22,5,12270.174,11527.625,2320.601239130437,1578.0522391304366
2019-05-25 23:00:00,75.9,5,23,5,11275.539,10589.76,2050.1874565217386,1364.408456521738
2019-05-26 00:00:00,75.0,5,0,6,10437.149,9736.313,1747.8485652173913,1047.012565217392
2019-05-26 01:00:00,73.0,5,1,6,9934.068,9108.221,1612.8263913043463,786.9793913043468
2019-05-26 02:00:00,73.0,5,2,6,9655.353,8686.272,1541.6068913043482,572.5258913043499
2019-05-26 03:00:00,73.9,5,3,6,9431.174,8479.107,1400.567347826086,448.5003478260851
2019-05-26 04:00:00,73.0,5,4,6,9488.709,8316.231,1356.9565434782626,184.4785434782616
2019-05-26 05:00:00,72.0,5,5,6,9835.155,8319.672,1375.4417173913043,0.0
2019-05-26 06:00:00,71.1,5,6,6,10608.97,8336.069,1681.8338695652164,0.0
2019-05-26 07:00:00,73.0,5,7,6,11482.568,8895.392,2158.246347826085,0.0
2019-05-26 08:00:00,75.9,5,8,6,12114.897,9674.666,2510.8236739130425,70.59267391304093
2019-05-26 09:00:00,80.1,5,9,6,12817.411,10714.679,2990.0527391304367,887.3207391304368
2019-05-26 10:00:00,84.9,5,10,6,13509.935,11705.383,3480.3057826086933,1675.7537826086937
2019-05-26 11:00:00,90.0,5,11,6,14011.827,12700.468,3792.8675434782617,2481.508543478263
2019-05-26 12:00:00,90.0,5,12,6,14377.916,13636.215,3961.719478260868,3220.0184782608685
2019-05-26 13:00:00,91.9,5,13,6,14804.002,14441.299,4250.121521739131,3887.4185217391314
2019-05-26 14:00:00,91.9,5,14,6,15161.233,15039.229,4504.970869565221,4382.96686956522
2019-05-26 15:00:00,91.9,5,15,6,15486.268,15510.452,4723.552347826086,4747.736347826085
2019-05-26 16:00:00,91.0,5,16,6,15728.671,15748.181,4788.004434782608,4807.514434782608
2019-05-26 17:00:00,90.0,5,17,6,15793.175,15896.009,4676.928239130435,4779.762239130436
2019-05-26 18:00:00,77.0,5,18,6,15313.122,15783.592,4159.133673913044,4629.603673913045
2019-05-26 19:00:00,81.0,5,19,6,14542.6,15304.63,3499.481391304349,4261.511391304348
2019-05-26 20:00:00,80.1,5,20,6,13872.931,14977.058,2834.908869565217,3939.0358695652176
2019-05-26 21:00:00,77.0,5,21,6,13163.791,14215.616,2502.022499999999,3553.8475
2019-05-26 22:00:00,78.1,5,22,6,12091.753,13040.868,2142.1802391304373,3091.295239130437
2019-05-26 23:00:00,75.9,5,23,6,10991.749,11859.336,1766.3974565217377,2633.984456521737
2019-05-27 00:00:00,75.0,5,0,0,10010.441,10832.49,1321.1405652173926,2143.189565217392
2019-05-27 01:00:00,75.9,5,1,0,9342.897,10192.828,1021.655391304348,1871.5863913043468
2019-05-27 02:00:00,73.0,5,2,0,8908.889,9668.789,795.1428913043483,1555.0428913043495
2019-05-27 03:00:00,72.0,5,3,0,8582.617,9440.579,552.0103478260853,1409.9723478260848
2019-05-27 04:00:00,72.0,5,4,0,8428.35,9527.608,296.5975434782622,1395.855543478262
2019-05-27 05:00:00,72.0,5,5,0,8447.713,9977.388,0.0,1517.6747173913045
2019-05-27 06:00:00,70.0,5,6,0,8597.773,10701.17,0.0,1774.0338695652172
2019-05-27 07:00:00,71.1,5,7,0,9102.582,11506.629,0.0,2182.3073478260867
2019-05-27 08:00:00,75.0,5,8,0,9863.101,12075.637,259.02767391304224,2471.5636739130423
2019-05-27 09:00:00,78.1,5,9,0,10724.695,12670.344,897.3367391304364,2842.985739130436
2019-05-27 10:00:00,79.0,5,10,0,11479.748,13517.997,1450.1187826086934,3488.367782608693
2019-05-27 11:00:00,81.0,5,11,0,12128.715,14272.581,1909.7555434782623,4053.621543478263
2019-05-27 12:00:00,81.0,5,12,0,12712.355,14967.786,2296.158478260868,4551.589478260868
2019-05-27 13:00:00,84.0,5,13,0,13202.259,15592.893,2648.3785217391305,5039.0125217391305
2019-05-27 14:00:00,84.9,5,14,0,13729.672,16037.214,3073.409869565221,5380.9518695652205
2019-05-27 15:00:00,84.9,5,15,0,14111.795,16282.674,3349.0793478260857,5519.958347826087
2019-05-27 16:00:00,84.9,5,16,0,14424.464,16378.429,3483.7974347826075,5437.762434782608
2019-05-27 17:00:00,84.9,5,17,0,14413.948,16225.45,3297.701239130436,5109.2032391304365
2019-05-27 18:00:00,82.0,5,18,0,14097.725,15838.919,2943.736673913045,4684.930673913044
2019-05-27 19:00:00,81.0,5,19,0,13654.585,15165.201,2611.466391304348,4122.082391304348
2019-05-27 20:00:00,78.1,5,20,0,13226.998,14640.162,2188.9758695652163,3602.139869565217
2019-05-27 21:00:00,77.0,5,21,0,12704.988,13772.611,2043.2194999999992,3110.8425000000007
2019-05-27 22:00:00,75.9,5,22,0,11913.818,12436.117,1964.245239130436,2486.544239130437
2019-05-27 23:00:00,73.0,5,23,0,11050.514,11107.952,1825.162456521737,1882.6004565217368
2019-05-28 00:00:00,72.0,5,0,1,10244.925,10122.004,1555.6245652173911,1432.703565217393
2019-05-28 01:00:00,70.0,5,1,1,9662.496,9447.78,1341.2543913043464,1126.538391304348
2019-05-28 02:00:00,69.1,5,2,1,9301.383,9035.554,1187.6368913043489,921.8078913043493
2019-05-28 03:00:00,69.1,5,3,1,9003.46,8749.964,972.8533478260842,719.3573478260851
2019-05-28 04:00:00,68.0,5,4,1,8890.525,8824.01,758.7725434782615,692.257543478262
2019-05-28 05:00:00,68.0,5,5,1,8792.343,9136.336,332.62971739130444,676.622717391303
2019-05-28 06:00:00,68.0,5,6,1,8921.624,9888.615,0.0,961.4788695652168
2019-05-28 07:00:00,70.0,5,7,1,9587.437,10456.239,263.1153478260858,1131.9173478260857
2019-05-28 08:00:00,72.0,5,8,1,10738.037,10684.535,1133.963673913042,1080.4616739130415
2019-05-28 09:00:00,73.0,5,9,1,11891.176,10876.276,2063.817739130436,1048.9177391304363
2019-05-28 10:00:00,75.0,5,10,1,12975.387,11063.164,2945.7577826086945,1033.5347826086945
2019-05-28 11:00:00,81.0,5,11,1,13926.259,11300.146,3707.2995434782624,1081.186543478263
2019-05-28 12:00:00,84.0,5,12,1,14586.759,11625.418,4170.562478260868,1209.221478260868
2019-05-28 13:00:00,89.1,5,13,1,15131.596,11942.473,4577.71552173913,1388.5925217391305
2019-05-28 14:00:00,90.0,5,14,1,15506.269,12190.198,4850.006869565221,1533.9358695652209
2019-05-28 15:00:00,91.9,5,15,1,15781.393,12376.03,5018.677347826086,1613.3143478260863
2019-05-28 16:00:00,91.9,5,16,1,15832.346,12644.887,4891.679434782607,1704.2204347826082
2019-05-28 17:00:00,91.9,5,17,1,15745.962,12616.159,4629.715239130435,1499.9122391304354
2019-05-28 18:00:00,91.9,5,18,1,15305.615,12399.85,4151.626673913044,1245.8616739130448
2019-05-28 19:00:00,91.0,5,19,1,14757.946,11979.358,3714.827391304349,936.2393913043488
2019-05-28 20:00:00,84.0,5,20,1,14354.05,11794.944,3316.027869565216,756.9218695652162
2019-05-28 21:00:00,82.0,5,21,1,13760.241,11251.804,3098.4725,590.0355
2019-05-28 22:00:00,80.1,5,22,1,12879.896,10217.718,2930.3232391304373,268.1452391304374
2019-05-28 23:00:00,79.0,5,23,1,11819.887,9158.114,2594.5354565217385,0.0
2019-05-29 00:00:00,77.0,5,0,2,10906.919,8438.187,2217.618565217392,0.0
2019-05-29 01:00:00,77.0,5,1,2,10197.264,8006.772,1876.0223913043465,0.0
2019-05-29 02:00:00,75.0,5,2,2,9741.521,7752.76,1627.7748913043497,0.0
2019-05-29 03:00:00,78.1,5,3,2,9434.272,7632.147,1403.665347826086,0.0
2019-05-29 04:00:00,77.0,5,4,2,9317.071,7855.147,1185.3185434782615,0.0
2019-05-29 05:00:00,75.0,5,5,2,9358.34,8313.411,898.6267173913038,0.0
2019-05-29 06:00:00,73.9,5,6,2,9415.787,9008.667,488.65086956521736,81.53086956521656
2019-05-29 07:00:00,75.9,5,7,2,9812.423,9425.35,488.10134782608657,101.02834782608625
2019-05-29 08:00:00,80.1,5,8,2,10718.145,9625.019,1114.071673913042,20.9456739130419
2019-05-29 09:00:00,84.0,5,9,2,11814.773,9788.521,1987.414739130436,0.0
2019-05-29 10:00:00,87.1,5,10,2,12757.042,10005.816,2727.4127826086933,0.0
2019-05-29 11:00:00,89.1,5,11,2,13421.581,10188.962,3202.6215434782625,0.0
2019-05-29 12:00:00,91.0,5,12,2,13868.552,10398.008,3452.355478260868,0.0
2019-05-29 13:00:00,90.0,5,13,2,14188.121,10665.274,3634.2405217391297,111.39352173912994
2019-05-29 14:00:00,93.0,5,14,2,14438.17,10919.988,3781.9078695652206,263.7258695652199
2019-05-29 15:00:00,93.9,5,15,2,14704.15,11270.309,3941.434347826085,507.59334782608494
2019-05-29 16:00:00,93.9,5,16,2,15033.846,11731.424,4093.179434782607,790.7574347826085
2019-05-29 17:00:00,93.0,5,17,2,15168.912,11920.665,4052.665239130436,804.4182391304366
