date,tmp,month,hour,dayofweek,kw_2,kw_7,poten_2,poten_7
2017-01-08 00:00:00,19.2,1,0,6,20034.0,15984.0,4353.2307692307695,303.2307692307695
2017-01-08 01:00:00,18.1,1,1,6,20412.0,15984.0,4924.384615384615,496.3846153846152
2017-01-08 02:00:00,17.4,1,2,6,20898.0,15822.0,5586.923076923076,510.9230769230762
2017-01-08 03:00:00,16.9,1,3,6,20574.0,15336.0,5350.153846153846,112.15384615384572
2017-01-08 04:00:00,16.3,1,4,6,21438.0,15228.0,6029.307692307692,0.0
2017-01-08 05:00:00,15.4,1,5,6,22788.0,15336.0,7076.076923076924,0.0
2017-01-08 06:00:00,15.3,1,6,6,24678.0,15714.0,8482.153846153846,0.0
2017-01-08 07:00:00,15.3,1,7,6,25488.0,16038.0,8820.692307692309,0.0
2017-01-08 08:00:00,15.3,1,8,6,24732.0,16470.0,7919.3076923076915,0.0
2017-01-08 09:00:00,17.2,1,9,6,23760.0,16848.0,7508.076923076924,596.0769230769238
2017-01-08 10:00:00,18.1,1,10,6,23274.0,16470.0,7670.076923076924,866.0769230769238
2017-01-08 11:00:00,19.8,1,11,6,23274.0,16254.0,8116.615384615385,1096.6153846153848
2017-01-08 12:00:00,21.0,1,12,6,22626.0,16200.0,7705.384615384615,1279.3846153846152
2017-01-08 13:00:00,22.6,1,13,6,22680.0,15606.0,8216.307692307691,1142.3076923076917
2017-01-08 14:00:00,23.9,1,14,6,23220.0,15066.0,8924.53846153846,770.5384615384592
2017-01-08 15:00:00,25.0,1,15,6,23058.0,15282.0,8455.153846153846,679.1538461538457
2017-01-08 16:00:00,25.2,1,16,6,23490.0,15552.0,8170.615384615385,232.6153846153848
2017-01-08 17:00:00,23.7,1,17,6,24570.0,16362.0,8037.692307692308,0.0
2017-01-08 18:00:00,19.4,1,18,6,24732.0,16362.0,7512.2307692307695,0.0
2017-01-08 19:00:00,19.4,1,19,6,25002.0,16092.0,7678.384615384617,0.0
2017-01-08 20:00:00,15.8,1,20,6,24894.0,15930.0,7512.2307692307695,0.0
2017-01-08 21:00:00,14.7,1,21,6,24354.0,15444.0,7246.384615384617,0.0
2017-01-08 22:00:00,12.9,1,22,6,23328.0,14796.0,6731.307692307692,0.0
2017-01-08 23:00:00,12.4,1,23,6,22302.0,14040.0,6039.6923076923085,0.0
2017-01-09 00:00:00,11.5,1,0,0,22356.0,13230.0,6675.2307692307695,0.0
2017-01-09 01:00:00,11.8,1,1,0,22950.0,12798.0,7462.384615384615,0.0
2017-01-09 02:00:00,12.7,1,2,0,22734.0,12690.0,7422.923076923076,0.0
2017-01-09 03:00:00,12.9,1,3,0,22572.0,12528.0,7348.153846153846,0.0
2017-01-09 04:00:00,13.1,1,4,0,22626.0,12582.0,7217.3076923076915,0.0
2017-01-09 05:00:00,12.6,1,5,0,22896.0,13122.0,7184.076923076924,0.0
2017-01-09 06:00:00,12.0,1,6,0,23490.0,13986.0,7294.153846153846,0.0
2017-01-09 07:00:00,11.3,1,7,0,24462.0,14202.0,7794.692307692308,0.0
2017-01-09 08:00:00,11.5,1,8,0,25218.0,14040.0,8405.307692307691,0.0
2017-01-09 09:00:00,17.4,1,9,0,26298.0,14580.0,10046.076923076924,0.0
2017-01-09 10:00:00,21.0,1,10,0,27810.0,15930.0,12206.076923076924,326.0769230769238
2017-01-09 11:00:00,23.7,1,11,0,28296.0,15660.0,13138.615384615385,502.6153846153848
2017-01-09 12:00:00,25.9,1,12,0,28782.0,15390.0,13861.384615384615,469.3846153846152
2017-01-09 13:00:00,27.1,1,13,0,29214.0,14904.0,14750.307692307691,440.30769230769147
2017-01-09 14:00:00,28.4,1,14,0,28998.0,15012.0,14702.53846153846,716.5384615384592
2017-01-09 15:00:00,29.1,1,15,0,28620.0,14904.0,14017.153846153846,301.15384615384573
2017-01-09 16:00:00,29.1,1,16,0,28944.0,15606.0,13624.615384615385,286.6153846153848
2017-01-09 17:00:00,28.4,1,17,0,29268.0,16740.0,12735.692307692309,207.69230769230853
2017-01-09 18:00:00,25.5,1,18,0,29430.0,17064.0,12210.23076923077,0.0
2017-01-09 19:00:00,23.4,1,19,0,28620.0,16956.0,11296.384615384615,0.0
2017-01-09 20:00:00,21.4,1,20,0,28188.0,17064.0,10806.23076923077,0.0
2017-01-09 21:00:00,19.9,1,21,0,27864.0,15930.0,10756.384615384615,0.0
2017-01-09 22:00:00,18.5,1,22,0,27216.0,15282.0,10619.307692307691,0.0
2017-01-09 23:00:00,18.0,1,23,0,26784.0,15066.0,10521.692307692309,0.0
2017-01-10 00:00:00,18.1,1,0,1,26676.0,15498.0,10995.23076923077,0.0
2017-01-10 01:00:00,20.7,1,1,1,26568.0,16200.0,11080.384615384615,712.3846153846152
2017-01-10 02:00:00,19.2,1,2,1,26622.0,16524.0,11310.923076923076,1212.9230769230762
2017-01-10 03:00:00,22.6,1,3,1,26946.0,16740.0,11722.153846153846,1516.1538461538455
2017-01-10 04:00:00,20.3,1,4,1,27324.0,17334.0,11915.307692307691,1925.307692307692
2017-01-10 05:00:00,19.4,1,5,1,28080.0,18630.0,12368.076923076924,2918.076923076924
2017-01-10 06:00:00,18.5,1,6,1,28404.0,20358.0,12208.153846153846,4162.153846153846
2017-01-10 07:00:00,20.1,1,7,1,29214.0,20844.0,12546.692307692309,4176.6923076923085
2017-01-10 08:00:00,20.7,1,8,1,29700.0,20574.0,12887.307692307691,3761.307692307692
2017-01-10 09:00:00,25.5,1,9,1,29754.0,20574.0,13502.076923076924,4322.076923076924
2017-01-10 10:00:00,31.3,1,10,1,29592.0,20628.0,13988.076923076924,5024.076923076924
2017-01-10 11:00:00,34.5,1,11,1,28458.0,19818.0,13300.615384615385,4660.615384615385
2017-01-10 12:00:00,36.7,1,12,1,27270.0,19548.0,12349.384615384615,4627.384615384615
2017-01-10 13:00:00,39.2,1,13,1,25920.0,19764.0,11456.307692307691,5300.307692307692
2017-01-10 14:00:00,41.9,1,14,1,24840.0,19332.0,10544.53846153846,5036.538461538459
2017-01-10 15:00:00,42.8,1,15,1,25002.0,19332.0,10399.153846153846,4729.153846153846
2017-01-10 16:00:00,44.6,1,16,1,25974.0,19602.0,10654.615384615385,4282.615384615385
2017-01-10 17:00:00,43.5,1,17,1,28026.0,20520.0,11493.692307692309,3987.692307692309
2017-01-10 18:00:00,39.7,1,18,1,29268.0,21060.0,12048.23076923077,3840.2307692307695
2017-01-10 19:00:00,37.8,1,19,1,29700.0,21222.0,12376.384615384615,3898.384615384617
2017-01-10 20:00:00,37.2,1,20,1,30024.0,20196.0,12642.23076923077,2814.230769230769
2017-01-10 21:00:00,36.5,1,21,1,29862.0,19440.0,12754.384615384615,2332.384615384617
2017-01-10 22:00:00,39.0,1,22,1,29430.0,18738.0,12833.307692307691,2141.3076923076915
2017-01-10 23:00:00,42.6,1,23,1,28944.0,17226.0,12681.692307692309,963.6923076923084
2017-01-11 00:00:00,45.7,1,0,2,29646.0,16740.0,13965.23076923077,1059.2307692307695
2017-01-11 01:00:00,46.2,1,1,2,30186.0,16848.0,14698.384615384615,1360.3846153846152
2017-01-11 02:00:00,48.2,1,2,2,31212.0,16308.0,15900.923076923076,996.9230769230762
2017-01-11 03:00:00,47.7,1,3,2,31050.0,16200.0,15826.153846153846,976.1538461538456
2017-01-11 04:00:00,44.6,1,4,2,31644.0,16308.0,16235.307692307691,899.3076923076915
2017-01-11 05:00:00,42.4,1,5,2,32778.0,17766.0,17066.076923076922,2054.076923076924
2017-01-11 06:00:00,46.6,1,6,2,34830.0,19980.0,18634.153846153844,3784.1538461538457
2017-01-11 07:00:00,43.9,1,7,2,35964.0,20952.0,19296.69230769231,4284.6923076923085
2017-01-11 08:00:00,42.8,1,8,2,34776.0,20250.0,17963.30769230769,3437.3076923076915
2017-01-11 09:00:00,47.3,1,9,2,32454.0,19710.0,16202.076923076924,3458.076923076924
2017-01-11 10:00:00,49.3,1,10,2,30618.0,19710.0,15014.076923076924,4106.076923076924
2017-01-11 11:00:00,52.2,1,11,2,28782.0,19602.0,13624.615384615385,4444.615384615385
2017-01-11 12:00:00,56.3,1,12,2,27108.0,19278.0,12187.384615384615,4357.384615384615
2017-01-11 13:00:00,59.0,1,13,2,26298.0,19386.0,11834.307692307691,4922.307692307692
2017-01-11 14:00:00,59.4,1,14,2,25650.0,19278.0,11354.53846153846,4982.538461538459
2017-01-11 15:00:00,59.7,1,15,2,26406.0,19170.0,11803.153846153846,4567.153846153846
2017-01-11 16:00:00,61.2,1,16,2,27432.0,20034.0,12112.615384615385,4714.615384615385
2017-01-11 17:00:00,56.5,1,17,2,29646.0,20682.0,13113.692307692309,4149.6923076923085
2017-01-11 18:00:00,50.0,1,18,2,30834.0,21654.0,13614.23076923077,4434.2307692307695
2017-01-11 19:00:00,50.0,1,19,2,31212.0,21546.0,13888.384615384615,4222.384615384617
2017-01-11 20:00:00,50.9,1,20,2,31266.0,21276.0,13884.23076923077,3894.2307692307695
2017-01-11 21:00:00,51.3,1,21,2,30834.0,21600.0,13726.384615384615,4492.384615384617
2017-01-11 22:00:00,50.9,1,22,2,30564.0,20574.0,13967.307692307691,3977.307692307692
2017-01-11 23:00:00,54.1,1,23,2,29700.0,19386.0,13437.692307692309,3123.6923076923085
2017-01-12 00:00:00,56.3,1,0,3,29646.0,19440.0,13965.23076923077,3759.2307692307695
2017-01-12 01:00:00,56.3,1,1,3,29322.0,19602.0,13834.384615384615,4114.384615384615
2017-01-12 02:00:00,55.9,1,2,3,28836.0,20142.0,13524.923076923076,4830.923076923076
2017-01-12 03:00:00,55.8,1,3,3,28728.0,20250.0,13504.153846153846,5026.153846153846
2017-01-12 04:00:00,56.8,1,4,3,29430.0,21276.0,14021.307692307691,5867.307692307692
2017-01-12 05:00:00,58.3,1,5,3,31050.0,22896.0,15338.076923076924,7184.076923076924
2017-01-12 06:00:00,55.8,1,6,3,32886.0,25866.0,16690.153846153844,9670.153846153846
2017-01-12 07:00:00,55.0,1,7,3,33102.0,26460.0,16434.69230769231,9792.692307692309
2017-01-12 08:00:00,55.4,1,8,3,31536.0,25164.0,14723.307692307691,8351.307692307691
2017-01-12 09:00:00,60.4,1,9,3,28998.0,23328.0,12746.076923076924,7076.076923076924
2017-01-12 10:00:00,64.4,1,10,3,26244.0,22410.0,10640.076923076924,6806.076923076924
2017-01-12 11:00:00,67.3,1,11,3,24948.0,21438.0,9790.615384615385,6280.615384615385
2017-01-12 12:00:00,68.9,1,12,3,22842.0,20682.0,7921.384615384615,5761.384615384615
2017-01-12 13:00:00,70.7,1,13,3,22626.0,21006.0,8162.3076923076915,6542.307692307692
2017-01-12 14:00:00,71.1,1,14,3,22518.0,21492.0,8222.53846153846,7196.538461538459
2017-01-12 15:00:00,69.8,1,15,3,22302.0,21816.0,7699.153846153846,7213.153846153846
2017-01-12 16:00:00,69.3,1,16,3,23922.0,22518.0,8602.615384615385,7198.615384615385
2017-01-12 17:00:00,66.6,1,17,3,25110.0,23976.0,8577.692307692309,7443.692307692308
2017-01-12 18:00:00,62.4,1,18,3,26136.0,24786.0,8916.23076923077,7566.2307692307695
2017-01-12 19:00:00,63.0,1,19,3,26136.0,24894.0,8812.384615384617,7570.384615384617
2017-01-12 20:00:00,61.9,1,20,3,25326.0,24408.0,7944.2307692307695,7026.2307692307695
2017-01-12 21:00:00,58.6,1,21,3,24354.0,23112.0,7246.384615384617,6004.384615384617
2017-01-12 22:00:00,58.1,1,22,3,23922.0,21708.0,7325.3076923076915,5111.307692307692
2017-01-12 23:00:00,58.1,1,23,3,22194.0,20520.0,5931.6923076923085,4257.6923076923085
2017-01-13 00:00:00,57.6,1,0,4,21168.0,20034.0,5487.2307692307695,4353.2307692307695
2017-01-13 01:00:00,57.2,1,1,4,21384.0,20412.0,5896.384615384615,4924.384615384615
2017-01-13 02:00:00,56.5,1,2,4,20898.0,20898.0,5586.923076923076,5586.923076923076
2017-01-13 03:00:00,54.5,1,3,4,20250.0,20574.0,5026.153846153846,5350.153846153846
2017-01-13 04:00:00,53.1,1,4,4,20412.0,21438.0,5003.307692307692,6029.307692307692
2017-01-13 05:00:00,53.2,1,5,4,21978.0,22788.0,6266.076923076924,7076.076923076924
2017-01-13 06:00:00,52.5,1,6,4,23706.0,24678.0,7510.153846153846,8482.153846153846
2017-01-13 07:00:00,53.6,1,7,4,24192.0,25488.0,7524.692307692308,8820.692307692309
2017-01-13 08:00:00,53.8,1,8,4,23382.0,24732.0,6569.307692307692,7919.3076923076915
2017-01-13 09:00:00,58.1,1,9,4,22194.0,23760.0,5942.076923076924,7508.076923076924
2017-01-13 10:00:00,61.9,1,10,4,22086.0,23274.0,6482.076923076924,7670.076923076924
2017-01-13 11:00:00,65.3,1,11,4,22140.0,23274.0,6982.615384615385,8116.615384615385
2017-01-13 12:00:00,68.7,1,12,4,20844.0,22626.0,5923.384615384615,7705.384615384615
2017-01-13 13:00:00,70.9,1,13,4,20952.0,22680.0,6488.307692307692,8216.307692307691
2017-01-13 14:00:00,72.7,1,14,4,21060.0,23220.0,6764.538461538459,8924.53846153846
2017-01-13 15:00:00,73.9,1,15,4,20952.0,23058.0,6349.153846153846,8455.153846153846
2017-01-13 16:00:00,73.4,1,16,4,21762.0,23490.0,6442.615384615385,8170.615384615385
2017-01-13 17:00:00,67.6,1,17,4,22410.0,24570.0,5877.6923076923085,8037.692307692308
2017-01-13 18:00:00,67.8,1,18,4,22842.0,24732.0,5622.2307692307695,7512.2307692307695
2017-01-13 19:00:00,65.1,1,19,4,22842.0,25002.0,5518.384615384617,7678.384615384617
2017-01-13 20:00:00,64.4,1,20,4,22248.0,24894.0,4866.2307692307695,7512.2307692307695
2017-01-13 21:00:00,57.6,1,21,4,21114.0,24354.0,4006.384615384617,7246.384615384617
2017-01-13 22:00:00,56.5,1,22,4,20142.0,23328.0,3545.3076923076915,6731.307692307692
2017-01-13 23:00:00,55.2,1,23,4,18792.0,22302.0,2529.6923076923085,6039.6923076923085
2017-01-14 00:00:00,54.1,1,0,5,18630.0,22356.0,2949.230769230769,6675.2307692307695
2017-01-14 01:00:00,51.4,1,1,5,18900.0,22950.0,3412.3846153846152,7462.384615384615
2017-01-14 02:00:00,49.1,1,2,5,18306.0,22734.0,2994.923076923076,7422.923076923076
2017-01-14 03:00:00,49.1,1,3,5,18576.0,22572.0,3352.1538461538457,7348.153846153846
2017-01-14 04:00:00,48.4,1,4,5,18954.0,22626.0,3545.3076923076915,7217.3076923076915
2017-01-14 05:00:00,47.7,1,5,5,19980.0,22896.0,4268.076923076924,7184.076923076924
2017-01-14 06:00:00,46.8,1,6,5,21924.0,23490.0,5728.153846153846,7294.153846153846
2017-01-14 07:00:00,45.7,1,7,5,22572.0,24462.0,5904.6923076923085,7794.692307692308
2017-01-14 08:00:00,45.0,1,8,5,21816.0,25218.0,5003.307692307692,8405.307692307691
2017-01-14 09:00:00,45.7,1,9,5,21168.0,26298.0,4916.076923076924,10046.076923076924
2017-01-14 10:00:00,46.0,1,10,5,21060.0,27810.0,5456.076923076924,12206.076923076924
2017-01-14 11:00:00,46.6,1,11,5,21060.0,28296.0,5902.615384615385,13138.615384615385
2017-01-14 12:00:00,47.3,1,12,5,20628.0,28782.0,5707.384615384615,13861.384615384615
2017-01-14 13:00:00,48.0,1,13,5,20412.0,29214.0,5948.307692307692,14750.307692307691
2017-01-14 14:00:00,46.6,1,14,5,20466.0,28998.0,6170.538461538459,14702.53846153846
2017-01-14 15:00:00,46.6,1,15,5,20412.0,28620.0,5809.153846153846,14017.153846153846
2017-01-14 16:00:00,46.4,1,16,5,20574.0,28944.0,5254.615384615385,13624.615384615385
2017-01-14 17:00:00,45.9,1,17,5,20628.0,29268.0,4095.692307692309,12735.692307692309
2017-01-14 18:00:00,45.1,1,18,5,20520.0,29430.0,3300.230769230769,12210.23076923077
2017-01-14 19:00:00,45.5,1,19,5,20682.0,28620.0,3358.384615384617,11296.384615384615
2017-01-14 20:00:00,45.7,1,20,5,19926.0,28188.0,2544.230769230769,10806.23076923077
2017-01-14 21:00:00,43.7,1,21,5,19062.0,27864.0,1954.384615384617,10756.384615384615
2017-01-14 22:00:00,40.8,1,22,5,18036.0,27216.0,1439.3076923076917,10619.307692307691
2017-01-14 23:00:00,39.2,1,23,5,16902.0,26784.0,639.6923076923085,10521.692307692309
2017-01-15 00:00:00,39.0,1,0,6,16524.0,26676.0,843.2307692307695,10995.23076923077
2017-01-15 01:00:00,39.4,1,1,6,17172.0,26568.0,1684.3846153846152,11080.384615384615
2017-01-15 02:00:00,40.6,1,2,6,16740.0,26622.0,1428.9230769230762,11310.923076923076
2017-01-15 03:00:00,42.1,1,3,6,16686.0,26946.0,1462.1538461538455,11722.153846153846
2017-01-15 04:00:00,42.1,1,4,6,17010.0,27324.0,1601.3076923076917,11915.307692307691
2017-01-15 05:00:00,44.1,1,5,6,18738.0,28080.0,3026.076923076924,12368.076923076924
2017-01-15 06:00:00,44.2,1,6,6,20250.0,28404.0,4054.1538461538457,12208.153846153846
2017-01-15 07:00:00,44.8,1,7,6,21114.0,29214.0,4446.6923076923085,12546.692307692309
2017-01-15 08:00:00,45.5,1,8,6,20520.0,29700.0,3707.307692307692,12887.307692307691
2017-01-15 09:00:00,46.9,1,9,6,19872.0,29754.0,3620.076923076924,13502.076923076924
2017-01-15 10:00:00,50.9,1,10,6,19872.0,29592.0,4268.076923076924,13988.076923076924
2017-01-15 11:00:00,51.4,1,11,6,19980.0,28458.0,4822.615384615385,13300.615384615385
2017-01-15 12:00:00,51.8,1,12,6,20034.0,27270.0,5113.384615384615,12349.384615384615
2017-01-15 13:00:00,55.9,1,13,6,20574.0,25920.0,6110.307692307692,11456.307692307691
2017-01-15 14:00:00,57.0,1,14,6,20682.0,24840.0,6386.538461538459,10544.53846153846
2017-01-15 15:00:00,54.7,1,15,6,21168.0,25002.0,6565.153846153846,10399.153846153846
2017-01-15 16:00:00,55.8,1,16,6,21546.0,25974.0,6226.615384615385,10654.615384615385
2017-01-15 17:00:00,54.5,1,17,6,21114.0,28026.0,4581.6923076923085,11493.692307692309
2017-01-15 18:00:00,49.6,1,18,6,20898.0,29268.0,3678.2307692307695,12048.23076923077
2017-01-15 19:00:00,50.4,1,19,6,20034.0,29700.0,2710.384615384617,12376.384615384615
2017-01-15 20:00:00,49.6,1,20,6,19116.0,30024.0,1734.2307692307695,12642.23076923077
2017-01-15 21:00:00,49.1,1,21,6,18090.0,29862.0,982.3846153846172,12754.384615384615
2017-01-15 22:00:00,48.2,1,22,6,17280.0,29430.0,683.3076923076915,12833.307692307691
2017-01-15 23:00:00,47.1,1,23,6,16632.0,28944.0,369.6923076923085,12681.692307692309
2017-01-16 00:00:00,45.9,1,0,0,16524.0,29646.0,843.2307692307695,13965.23076923077
2017-01-16 01:00:00,45.5,1,1,0,16794.0,30186.0,1306.3846153846152,14698.384615384615
2017-01-16 02:00:00,44.1,1,2,0,16524.0,31212.0,1212.9230769230762,15900.923076923076
2017-01-16 03:00:00,43.7,1,3,0,16416.0,31050.0,1192.1538461538455,15826.153846153846
2017-01-16 04:00:00,43.0,1,4,0,17118.0,31644.0,1709.3076923076917,16235.307692307691
2017-01-16 05:00:00,42.1,1,5,0,17982.0,32778.0,2270.076923076924,17066.076923076922
2017-01-16 06:00:00,41.9,1,6,0,18954.0,34830.0,2758.1538461538457,18634.153846153844
2017-01-16 07:00:00,41.9,1,7,0,20682.0,35964.0,4014.692307692309,19296.69230769231
2017-01-16 08:00:00,42.1,1,8,0,21816.0,34776.0,5003.307692307692,17963.30769230769
2017-01-16 09:00:00,42.8,1,9,0,21762.0,32454.0,5510.076923076924,16202.076923076924
2017-01-16 10:00:00,44.2,1,10,0,22356.0,30618.0,6752.076923076924,15014.076923076924
2017-01-16 11:00:00,46.4,1,11,0,21924.0,28782.0,6766.615384615385,13624.615384615385
2017-01-16 12:00:00,46.2,1,12,0,21276.0,27108.0,6355.384615384615,12187.384615384615
2017-01-16 13:00:00,47.7,1,13,0,21654.0,26298.0,7190.307692307692,11834.307692307691
2017-01-16 14:00:00,48.7,1,14,0,21384.0,25650.0,7088.538461538459,11354.53846153846
2017-01-16 15:00:00,49.5,1,15,0,21438.0,26406.0,6835.153846153846,11803.153846153846
2017-01-16 16:00:00,50.2,1,16,0,21924.0,27432.0,6604.615384615385,12112.615384615385
2017-01-16 17:00:00,50.2,1,17,0,21978.0,29646.0,5445.6923076923085,13113.692307692309
2017-01-16 18:00:00,49.5,1,18,0,21924.0,30834.0,4704.2307692307695,13614.23076923077
2017-01-16 19:00:00,48.7,1,19,0,21492.0,31212.0,4168.384615384617,13888.384615384615
2017-01-16 20:00:00,48.9,1,20,0,20682.0,31266.0,3300.230769230769,13884.23076923077
2017-01-16 21:00:00,48.7,1,21,0,20412.0,30834.0,3304.384615384617,13726.384615384615
2017-01-16 22:00:00,48.6,1,22,0,19548.0,30564.0,2951.3076923076915,13967.307692307691
2017-01-16 23:00:00,48.4,1,23,0,18306.0,29700.0,2043.6923076923083,13437.692307692309
2017-01-17 00:00:00,48.2,1,0,1,17766.0,29646.0,2085.230769230769,13965.23076923077
2017-01-17 01:00:00,47.5,1,1,1,17658.0,29322.0,2170.3846153846152,13834.384615384615
2017-01-17 02:00:00,47.3,1,2,1,17010.0,28836.0,1698.9230769230762,13524.923076923076
2017-01-17 03:00:00,46.9,1,3,1,16794.0,28728.0,1570.1538461538455,13504.153846153846
2017-01-17 04:00:00,46.0,1,4,1,16740.0,29430.0,1331.3076923076917,14021.307692307691
2017-01-17 05:00:00,45.1,1,5,1,17064.0,31050.0,1352.0769230769238,15338.076923076924
2017-01-17 06:00:00,45.0,1,6,1,17280.0,32886.0,1084.1538461538455,16690.153846153844
2017-01-17 07:00:00,45.5,1,7,1,17604.0,33102.0,936.6923076923084,16434.69230769231
2017-01-17 08:00:00,46.4,1,8,1,18630.0,31536.0,1817.307692307692,14723.307692307691
2017-01-17 09:00:00,48.6,1,9,1,18576.0,28998.0,2324.076923076924,12746.076923076924
2017-01-17 10:00:00,50.4,1,10,1,17658.0,26244.0,2054.076923076924,10640.076923076924
2017-01-17 11:00:00,51.8,1,11,1,16956.0,24948.0,1798.6153846153848,9790.615384615385
2017-01-17 12:00:00,52.9,1,12,1,16146.0,22842.0,1225.3846153846152,7921.384615384615
2017-01-17 13:00:00,55.8,1,13,1,15282.0,22626.0,818.3076923076915,8162.3076923076915
2017-01-17 14:00:00,57.4,1,14,1,15012.0,22518.0,716.5384615384592,8222.53846153846
2017-01-17 15:00:00,61.5,1,15,1,15012.0,22302.0,409.1538461538457,7699.153846153846
2017-01-17 16:00:00,60.3,1,16,1,15120.0,23922.0,0.0,8602.615384615385
2017-01-17 17:00:00,58.6,1,17,1,16146.0,25110.0,0.0,8577.692307692309
2017-01-17 18:00:00,59.5,1,18,1,16794.0,26136.0,0.0,8916.23076923077
2017-01-17 19:00:00,59.9,1,19,1,16794.0,26136.0,0.0,8812.384615384617
2017-01-17 20:00:00,60.1,1,20,1,16740.0,25326.0,0.0,7944.2307692307695
2017-01-17 21:00:00,59.0,1,21,1,16200.0,24354.0,0.0,7246.384615384617
2017-01-17 22:00:00,61.3,1,22,1,15660.0,23922.0,0.0,7325.3076923076915
2017-01-17 23:00:00,61.0,1,23,1,15444.0,22194.0,0.0,5931.6923076923085
2017-01-18 00:00:00,60.4,1,0,2,16200.0,21168.0,519.2307692307695,5487.2307692307695
2017-01-18 01:00:00,61.7,1,1,2,16902.0,21384.0,1414.3846153846152,5896.384615384615
2017-01-18 02:00:00,61.7,1,2,2,17172.0,20898.0,1860.923076923076,5586.923076923076
2017-01-18 03:00:00,61.5,1,3,2,17226.0,20250.0,2002.1538461538453,5026.153846153846
2017-01-18 04:00:00,60.4,1,4,2,18090.0,20412.0,2681.3076923076915,5003.307692307692
2017-01-18 05:00:00,60.8,1,5,2,19818.0,21978.0,4106.076923076924,6266.076923076924
2017-01-18 06:00:00,61.7,1,6,2,20790.0,23706.0,4594.153846153846,7510.153846153846
2017-01-18 07:00:00,61.9,1,7,2,21762.0,24192.0,5094.6923076923085,7524.692307692308
2017-01-18 08:00:00,61.2,1,8,2,22410.0,23382.0,5597.307692307692,6569.307692307692
2017-01-18 09:00:00,61.3,1,9,2,22950.0,22194.0,6698.076923076924,5942.076923076924
2017-01-18 10:00:00,62.6,1,10,2,22896.0,22086.0,7292.076923076924,6482.076923076924
2017-01-18 11:00:00,64.8,1,11,2,22410.0,22140.0,7252.615384615385,6982.615384615385
2017-01-18 12:00:00,67.8,1,12,2,21438.0,20844.0,6517.384615384615,5923.384615384615
2017-01-18 13:00:00,70.9,1,13,2,21168.0,20952.0,6704.307692307692,6488.307692307692
2017-01-18 14:00:00,69.8,1,14,2,20898.0,21060.0,6602.538461538459,6764.538461538459
2017-01-18 15:00:00,67.6,1,15,2,20790.0,20952.0,6187.153846153846,6349.153846153846
2017-01-18 16:00:00,66.2,1,16,2,21492.0,21762.0,6172.615384615385,6442.615384615385
2017-01-18 17:00:00,63.7,1,17,2,22680.0,22410.0,6147.6923076923085,5877.6923076923085
2017-01-18 18:00:00,60.4,1,18,2,23058.0,22842.0,5838.2307692307695,5622.2307692307695
2017-01-18 19:00:00,57.4,1,19,2,22626.0,22842.0,5302.384615384617,5518.384615384617
2017-01-18 20:00:00,49.6,1,20,2,22086.0,22248.0,4704.2307692307695,4866.2307692307695
2017-01-18 21:00:00,48.2,1,21,2,21276.0,21114.0,4168.384615384617,4006.384615384617
2017-01-18 22:00:00,45.0,1,22,2,19926.0,20142.0,3329.3076923076915,3545.3076923076915
2017-01-18 23:00:00,43.9,1,23,2,18468.0,18792.0,2205.6923076923085,2529.6923076923085
2017-01-19 00:00:00,42.4,1,0,3,17982.0,18630.0,2301.230769230769,2949.230769230769
2017-01-19 01:00:00,40.5,1,1,3,18630.0,18900.0,3142.3846153846152,3412.3846153846152
2017-01-19 02:00:00,39.2,1,2,3,18576.0,18306.0,3264.923076923076,2994.923076923076
2017-01-19 03:00:00,38.3,1,3,3,18414.0,18576.0,3190.1538461538457,3352.1538461538457
2017-01-19 04:00:00,37.2,1,4,3,18792.0,18954.0,3383.3076923076915,3545.3076923076915
2017-01-19 05:00:00,36.5,1,5,3,19656.0,19980.0,3944.076923076924,4268.076923076924
2017-01-19 06:00:00,35.4,1,6,3,22194.0,21924.0,5998.153846153846,5728.153846153846
2017-01-19 07:00:00,36.7,1,7,3,23058.0,22572.0,6390.6923076923085,5904.6923076923085
2017-01-19 08:00:00,36.9,1,8,3,22410.0,21816.0,5597.307692307692,5003.307692307692
2017-01-19 09:00:00,43.2,1,9,3,21600.0,21168.0,5348.076923076924,4916.076923076924
2017-01-19 10:00:00,47.5,1,10,3,21060.0,21060.0,5456.076923076924,5456.076923076924
2017-01-19 11:00:00,51.1,1,11,3,21060.0,21060.0,5902.615384615385,5902.615384615385
2017-01-19 12:00:00,53.4,1,12,3,20358.0,20628.0,5437.384615384615,5707.384615384615
2017-01-19 13:00:00,56.7,1,13,3,19926.0,20412.0,5462.307692307692,5948.307692307692
2017-01-19 14:00:00,57.6,1,14,3,19764.0,20466.0,5468.538461538459,6170.538461538459
2017-01-19 15:00:00,59.7,1,15,3,19818.0,20412.0,5215.153846153846,5809.153846153846
2017-01-19 16:00:00,60.3,1,16,3,20304.0,20574.0,4984.615384615385,5254.615384615385
2017-01-19 17:00:00,59.0,1,17,3,21060.0,20628.0,4527.6923076923085,4095.692307692309
2017-01-19 18:00:00,50.4,1,18,3,21438.0,20520.0,4218.2307692307695,3300.230769230769
2017-01-19 19:00:00,46.4,1,19,3,21168.0,20682.0,3844.384615384617,3358.384615384617
2017-01-19 20:00:00,45.1,1,20,3,20736.0,19926.0,3354.230769230769,2544.230769230769
