mpt,netload,potential
2015-01-18 13:00:00,95.872284724,0.0
2015-01-18 14:00:00,60.381321391,0.0
2015-01-18 15:00:00,51.955022501,0.0
2015-01-18 16:00:00,100.918813611,0.0
2015-01-18 17:00:00,165.41958833,0.0
2015-01-18 18:00:00,232.795628613,0.0
2015-01-18 19:00:00,281.339156943,0.0
2015-01-18 20:00:00,273.833177498,0.0
2015-01-18 21:00:00,257.285634723,0.0
2015-01-18 22:00:00,258.89045,0.0
2015-01-18 23:00:00,247.442822221,0.0
2015-01-19 00:00:00,230.429053329,0.0
2015-01-19 01:00:00,209.868375834,0.0
2015-01-19 02:00:00,214.944607776,0.0
2015-01-19 03:00:00,213.306075834,0.0
2015-01-19 04:00:00,217.292234444,0.0
2015-01-19 05:00:00,227.487623886,0.0
2015-01-19 06:00:00,236.909961113,0.0
2015-01-19 07:00:00,264.484201111,12.940985753428578
2015-01-19 08:00:00,318.043146665,49.16974825171434
2015-01-19 09:00:00,316.143051112,48.001660754571446
2015-01-19 10:00:00,261.909137504,25.32600948800001
2015-01-19 11:00:00,201.57438139,11.474980874714303
2015-01-19 12:00:00,145.776224724,2.62502813585715
2015-01-19 13:00:00,131.336808334,3.242582698428606
2015-01-19 14:00:00,159.128237502,46.59475750085716
2015-01-19 15:00:00,151.3763025,30.287274365
2015-01-19 16:00:00,184.695748057,31.72001857228571
2015-01-19 17:00:00,213.14776528,20.817734764428536
2015-01-19 18:00:00,278.706521944,30.954951230142854
2015-01-19 19:00:00,327.848871112,28.442277263428537
2015-01-19 20:00:00,316.761240836,36.68499381228577
2015-01-19 21:00:00,304.338088891,33.0744578584285
2015-01-19 22:00:00,281.518190558,14.121877540857156
2015-01-19 23:00:00,287.720224722,25.52890127014291
2015-01-20 00:00:00,245.653909169,0.0
2015-01-20 01:00:00,225.464440555,0.0
2015-01-20 02:00:00,229.675912781,0.0
2015-01-20 03:00:00,236.114239168,0.0
2015-01-20 04:00:00,244.583476388,4.570634801428611
2015-01-20 05:00:00,257.076378888,14.637787777000028
2015-01-20 06:00:00,269.973825556,28.504336864571485
2015-01-20 07:00:00,301.10611611,49.56290075242859
2015-01-20 08:00:00,402.63540889,133.76201047671435
2015-01-20 09:00:00,433.73089778,165.58950742257144
2015-01-20 10:00:00,392.474556946,155.89142893000002
2015-01-20 11:00:00,319.570351391,129.4709508757143
2015-01-20 12:00:00,254.491106943,111.33991035485715
2015-01-20 13:00:00,234.841897776,106.7476721404286
2015-01-20 14:00:00,215.971334445,103.43785444385716
2015-01-20 15:00:00,225.623921384,104.534893249
2015-01-20 16:00:00,236.222463609,83.2467341242857
2015-01-20 17:00:00,254.441986113,62.11195559742856
2015-01-20 18:00:00,317.073101114,69.32153040014288
2015-01-20 19:00:00,360.099350552,60.69275670342853
2015-01-20 20:00:00,361.979138056,81.90289103228577
2015-01-20 21:00:00,362.075711667,90.81208063442853
2015-01-20 22:00:00,354.709177224,87.31286420685711
2015-01-20 23:00:00,328.548655001,66.35733154914288
2015-01-21 00:00:00,277.092422501,22.80141924714277
2015-01-21 01:00:00,253.914635831,13.80512265585716
2015-01-21 02:00:00,263.161446113,24.71882135114282
2015-01-21 03:00:00,264.399454447,26.386672382285752
2015-01-21 04:00:00,262.763989443,22.751147856428616
2015-01-21 05:00:00,278.852352501,36.41376138999999
2015-01-21 06:00:00,303.128523059,61.65903436757145
2015-01-21 07:00:00,328.849832502,77.3066171444286
2015-01-21 08:00:00,423.731236111,154.85783769771433
2015-01-21 09:00:00,468.270376668,200.1289863105714
2015-01-21 10:00:00,446.028552499,209.445424483
2015-01-21 11:00:00,441.060740002,250.96133948671428
2015-01-21 12:00:00,433.628913056,290.47771646785714
2015-01-21 13:00:00,427.013593331,298.9193676954286
2015-01-21 14:00:00,405.909334722,293.37585472085715
2015-01-21 15:00:00,396.37658361,275.287555475
2015-01-21 16:00:00,404.945968332,251.9702388472857
2015-01-21 17:00:00,364.154263609,171.82423309342855
2015-01-21 18:00:00,354.316760836,106.5651901221429
2015-01-21 19:00:00,388.593325553,89.18673170442855
2015-01-21 20:00:00,408.538289446,128.46204242228578
2015-01-21 21:00:00,406.817233889,135.55360285642854
2015-01-21 22:00:00,396.941001389,129.54468837185715
2015-01-21 23:00:00,356.115213057,93.9238896051429
2015-01-22 00:00:00,317.91122556,63.62022230614278
2015-01-22 01:00:00,306.211226392,66.10171321685718
2015-01-22 02:00:00,307.87565361,69.43302884814278
2015-01-22 03:00:00,312.201187222,74.18840515728576
2015-01-22 04:00:00,306.816811108,66.80396952142863
2015-01-22 05:00:00,325.933484722,83.49489361100001
2015-01-22 06:00:00,322.214113886,80.74462519457148
2015-01-22 07:00:00,374.773435833,123.23022047542858
2015-01-22 08:00:00,452.9271325,184.0537340867144
2015-01-22 09:00:00,492.999819164,224.8584288065714
2015-01-22 10:00:00,426.596667222,190.013539206
2015-01-22 11:00:00,386.787220278,196.6878197627143
2015-01-22 12:00:00,335.1578775,192.0066809118572
2015-01-22 13:00:00,308.490376668,180.3961510324286
2015-01-22 14:00:00,282.985509163,170.45202916185718
2015-01-22 15:00:00,232.438256941,111.349228806
2015-01-22 16:00:00,227.094878612,74.11914912728571
2015-01-22 17:00:00,248.72569972,56.39566920442854
2015-01-22 18:00:00,304.164748055,56.4131773411429
2015-01-22 19:00:00,364.251166947,64.84457309842855
2015-01-22 20:00:00,372.260839168,92.18459214428576
2015-01-22 21:00:00,362.149666387,90.88603535442854
2015-01-22 22:00:00,353.162455278,85.76614226085712
2015-01-22 23:00:00,365.579315558,103.38799210614292
2015-01-23 00:00:00,311.640847221,57.34984396714279
2015-01-23 01:00:00,290.534437779,50.424924603857136
2015-01-23 02:00:00,288.755593334,50.31296857214284
2015-01-23 03:00:00,287.402347223,49.38956515828576
2015-01-23 04:00:00,297.01557778,57.0027361934286
2015-01-23 05:00:00,289.204075,46.765483889
2015-01-23 06:00:00,294.658360002,53.18887131057147
2015-01-23 07:00:00,326.682352501,75.1391371434286
2015-01-23 08:00:00,396.983388892,128.10999047871434
2015-01-23 09:00:00,459.469520278,191.32812992057143
2015-01-23 10:00:00,393.261573891,156.67844587500002
2015-01-23 11:00:00,334.788559445,144.68915892971427
2015-01-23 12:00:00,255.663116946,112.51192035785716
2015-01-23 13:00:00,223.33090361,95.2366779744286
2015-01-23 14:00:00,214.621989443,102.08850944185716
2015-01-23 15:00:00,208.235294723,87.146266588
2015-01-23 16:00:00,197.737720001,44.76199051628572
2015-01-23 17:00:00,216.167773054,23.83774253842856
2015-01-23 18:00:00,280.062060551,32.31048983714288
2015-01-23 19:00:00,345.526141389,46.11954754042853
2015-01-23 20:00:00,347.82120889,67.74496186628573
2015-01-23 21:00:00,320.692928611,49.42929757842853
2015-01-23 22:00:00,293.782282776,26.38596975885713
2015-01-23 23:00:00,269.253951944,7.062628492142892
2015-01-24 00:00:00,271.430476945,17.139473691142797
2015-01-24 01:00:00,239.937891944,0.0
2015-01-24 02:00:00,243.459341666,5.016716904142811
2015-01-24 03:00:00,238.775272777,0.7624907122857678
2015-01-24 04:00:00,240.682781112,0.6699395254285889
2015-01-24 05:00:00,244.740976109,2.302384998000008
2015-01-24 06:00:00,245.182241389,3.7127526975714886
2015-01-24 07:00:00,257.073102499,5.529887141428588
2015-01-24 08:00:00,266.906890556,0.0
2015-01-24 09:00:00,267.530867778,0.0
2015-01-24 10:00:00,239.664463332,3.081335316000008
2015-01-24 11:00:00,221.371124443,31.271723927714305
2015-01-24 12:00:00,190.734675001,47.58347841285715
2015-01-24 13:00:00,152.240981666,24.146756030428605
2015-01-24 14:00:00,152.670544167,40.13706416585717
2015-01-24 15:00:00,167.369118888,46.280090753
2015-01-24 16:00:00,205.909961666,52.934232181285694
2015-01-24 17:00:00,230.851048608,38.52101809242856
2015-01-24 18:00:00,265.164037776,17.412467062142866
2015-01-24 19:00:00,307.3181475,7.911553651428562
2015-01-24 20:00:00,276.529760834,0.0
2015-01-24 21:00:00,261.414598061,0.0
2015-01-24 22:00:00,253.508723611,0.0
2015-01-24 23:00:00,253.408080553,0.0
2015-01-25 00:00:00,257.647376944,3.3563736901427603
2015-01-25 01:00:00,253.938008613,13.828495437857155
2015-01-25 02:00:00,259.630262502,21.187637740142804
2015-01-25 03:00:00,257.255398332,19.2426162672858
2015-01-25 04:00:00,256.851952498,16.839110911428605
2015-01-25 05:00:00,261.522788058,19.08419694700001
2015-01-25 06:00:00,268.63111528,27.16162658857149
2015-01-25 07:00:00,262.246821389,10.703606031428563
2015-01-25 08:00:00,276.241261387,7.367862973714352
2015-01-25 09:00:00,253.044171669,0.0
2015-01-25 10:00:00,209.491663332,0.0
2015-01-25 11:00:00,139.564873887,0.0
2015-01-25 12:00:00,89.960429443,0.0
2015-01-25 13:00:00,96.893678058,0.0
2015-01-25 14:00:00,68.050643611,0.0
2015-01-25 15:00:00,63.457943055,0.0
2015-01-25 16:00:00,71.754711666,0.0
2015-01-25 17:00:00,132.408417777,0.0
2015-01-25 18:00:00,225.878903887,0.0
2015-01-25 19:00:00,318.256511665,18.84991781642856
2015-01-25 20:00:00,288.5400575,8.463810476285744
2015-01-25 21:00:00,277.764095835,6.500464802428496
2015-01-25 22:00:00,253.858255284,0.0
2015-01-25 23:00:00,237.245724167,0.0
2015-01-26 00:00:00,230.032618337,0.0
2015-01-26 01:00:00,216.416575558,0.0
2015-01-26 02:00:00,219.128923889,0.0
2015-01-26 03:00:00,224.551887222,0.0
2015-01-26 04:00:00,222.616591942,0.0
2015-01-26 05:00:00,227.497334165,0.0
2015-01-26 06:00:00,242.97064083,1.5011521385714843
2015-01-26 07:00:00,274.358787499,22.81557214142859
2015-01-26 08:00:00,352.222694722,83.34929630871437
2015-01-26 09:00:00,395.657551113,127.51616075557143
2015-01-26 10:00:00,326.75630028,90.17317226400002
2015-01-26 11:00:00,282.60370222,92.5043017047143
2015-01-26 12:00:00,226.324718056,83.17352146785714
2015-01-26 13:00:00,213.084727501,84.9905018654286
2015-01-26 14:00:00,191.995682499,79.46220249785716
2015-01-26 15:00:00,224.851155556,103.762127421
2015-01-26 16:00:00,216.092630837,63.11690135228571
2015-01-26 17:00:00,210.546636943,18.21660642742856
2015-01-26 18:00:00,253.834061389,6.0824906751428784
2015-01-26 19:00:00,315.315666112,15.909072263428529
2015-01-26 20:00:00,318.391911665,38.31566464128576
2015-01-26 21:00:00,315.578961944,44.31533091142853
2015-01-26 22:00:00,305.654729722,38.258416704857154
2015-01-26 23:00:00,284.977654724,22.78633127214289
2015-01-27 00:00:00,225.462437777,0.0
2015-01-27 01:00:00,220.097425556,0.0
2015-01-27 02:00:00,210.516649169,0.0
2015-01-27 03:00:00,217.715315278,0.0
2015-01-27 04:00:00,214.804385557,0.0
2015-01-27 05:00:00,223.734771667,0.0
2015-01-27 06:00:00,233.295370558,0.0
2015-01-27 07:00:00,268.002735834,16.459520476428594
2015-01-27 08:00:00,355.310979439,86.43758102571434
2015-01-27 09:00:00,397.587521387,129.4461310295714
2015-01-27 10:00:00,342.802131671,106.219003655
2015-01-27 11:00:00,271.579248609,81.47984809371428
2015-01-27 12:00:00,253.044968331,109.89377174285715
2015-01-27 13:00:00,201.747061666,73.6528360304286
2015-01-27 14:00:00,198.041199724,85.50771972285716
2015-01-27 15:00:00,206.495484721,85.40645658599999
2015-01-27 16:00:00,230.505557503,77.52982801828571
2015-01-27 17:00:00,214.890287778,22.560257262428536
2015-01-27 18:00:00,261.921077501,14.169506787142891
2015-01-27 19:00:00,322.647696943,23.24110309442858
2015-01-27 20:00:00,310.186226112,30.10997908828574
2015-01-27 21:00:00,307.588496666,36.324865633428544
2015-01-27 22:00:00,292.645331389,25.24901837185712
2015-01-27 23:00:00,277.331521945,15.140198493142918
2015-01-28 00:00:00,232.13187917,0.0
2015-01-28 01:00:00,224.054808052,0.0
2015-01-28 02:00:00,212.429698613,0.0
2015-01-28 03:00:00,215.849578333,0.0
2015-01-28 04:00:00,211.232288333,0.0
2015-01-28 05:00:00,219.387592223,0.0
2015-01-28 06:00:00,229.860128612,0.0
2015-01-28 07:00:00,254.129495555,2.5862801974285787
2015-01-28 08:00:00,352.841842777,83.96844436371435
2015-01-28 09:00:00,383.698642497,115.5572521395714
2015-01-28 10:00:00,307.788005002,71.20487698599999
2015-01-28 11:00:00,250.547578891,60.44817837571429
2015-01-28 12:00:00,226.650776385,83.49957979685715
2015-01-28 13:00:00,205.384056385,77.2898307494286
2015-01-28 14:00:00,218.682634724,106.14915472285716
2015-01-28 15:00:00,205.133659446,84.04463131099999
2015-01-28 16:00:00,226.372775832,73.39704634728571
2015-01-28 17:00:00,233.365305831,41.03527531542855
2015-01-28 18:00:00,282.083667497,34.3320967831429
2015-01-28 19:00:00,332.377667503,32.97107365442855
2015-01-28 20:00:00,323.496794723,43.42054769928575
2015-01-28 21:00:00,319.151811384,47.8881803514285
2015-01-28 22:00:00,297.694486946,30.298173928857125
2015-01-28 23:00:00,264.505771388,2.314447936142926
2015-01-29 00:00:00,225.227698056,0.0
2015-01-29 01:00:00,222.883116665,0.0
2015-01-29 02:00:00,217.695048055,0.0
2015-01-29 03:00:00,212.939243889,0.0
2015-01-29 04:00:00,214.532892222,0.0
2015-01-29 05:00:00,220.479863333,0.0
2015-01-29 06:00:00,233.904272225,0.0
2015-01-29 07:00:00,268.162745001,16.619529643428592
2015-01-29 08:00:00,355.907959722,87.03456130871433
2015-01-29 09:00:00,414.997609166,146.85621880857144
2015-01-29 10:00:00,400.910163891,164.32703587500004
2015-01-29 11:00:00,371.041641668,180.9422411527143
2015-01-29 12:00:00,332.787749443,189.6365528548572
2015-01-29 13:00:00,304.425081666,176.33085603042858
2015-01-29 14:00:00,256.808601392,144.27512139085718
2015-01-29 15:00:00,258.451663334,137.36263519899998
2015-01-29 16:00:00,270.754021393,117.77829190828572
2015-01-29 17:00:00,267.352210834,75.02218031842855
2015-01-29 18:00:00,305.257617222,57.5060465081429
2015-01-29 19:00:00,322.722801391,23.31620754242857
2015-01-29 20:00:00,307.834680833,27.758433809285748
2015-01-29 21:00:00,318.824286113,47.56065508042855
2015-01-29 22:00:00,292.990456114,25.594143096857124
2015-01-29 23:00:00,281.736785002,19.545461550142875
2015-01-30 00:00:00,234.331501664,0.0
2015-01-30 01:00:00,228.947198057,0.0
2015-01-30 02:00:00,216.59950556,0.0
2015-01-30 03:00:00,212.96939167,0.0
2015-01-30 04:00:00,220.325302223,0.0
2015-01-30 05:00:00,239.872947777,0.0
2015-01-30 06:00:00,257.380815557,15.911326865571482
2015-01-30 07:00:00,290.994834722,39.45161936442858
