date,month,hour,dayofweek,tmpc,mw2day,mw7day
2017-01-05 03:00:00,1,3,3,-0.078,66819.0,61221.0
2017-01-05 04:00:00,1,4,3,-0.165,69280.0,63240.0
2017-01-05 05:00:00,1,5,3,-0.264,75148.0,66832.0
2017-01-05 06:00:00,1,6,3,-0.37,81281.0,70545.0
2017-01-05 07:00:00,1,7,3,-0.429,83749.0,73316.0
2017-01-05 08:00:00,1,8,3,0.171,84391.0,74954.0
2017-01-05 09:00:00,1,9,3,1.262,84577.0,75302.0
2017-01-05 10:00:00,1,10,3,2.373,84639.0,74987.0
2017-01-05 11:00:00,1,11,3,3.406,84268.0,75084.0
2017-01-05 12:00:00,1,12,3,4.09,82572.0,72638.0
2017-01-05 13:00:00,1,13,3,4.209,80548.0,70163.0
2017-01-05 14:00:00,1,14,3,3.427,78619.0,68038.0
2017-01-05 15:00:00,1,15,3,1.503,78594.0,68164.0
2017-01-05 16:00:00,1,16,3,0.007,82342.0,72651.0
2017-01-05 17:00:00,1,17,3,-0.465,86820.0,76663.0
2017-01-05 18:00:00,1,18,3,-0.823,86659.0,77203.0
2017-01-05 19:00:00,1,19,3,-1.177,82357.0,73686.0
2017-01-05 20:00:00,1,20,3,-1.587,78299.0,70824.0
2017-01-05 21:00:00,1,21,3,-1.956,78174.0,71612.0
2017-01-05 22:00:00,1,22,3,-2.271,78793.0,72950.0
2017-01-05 23:00:00,1,23,3,-2.58,76157.0,70435.0
2017-01-06 00:00:00,1,0,4,-2.861,74560.0,68006.0
2017-01-06 01:00:00,1,1,4,-3.093,73166.0,66539.0
2017-01-06 02:00:00,1,2,4,-3.326,70456.0,63814.0
2017-01-06 03:00:00,1,3,4,-3.498,69522.0,62930.0
2017-01-06 04:00:00,1,4,4,-3.692,71944.0,64676.0
2017-01-06 05:00:00,1,5,4,-3.874,77391.0,67986.0
2017-01-06 06:00:00,1,6,4,-4.036,83143.0,71677.0
2017-01-06 07:00:00,1,7,4,-4.169,85806.0,74319.0
2017-01-06 08:00:00,1,8,4,-3.347,86067.0,76356.0
2017-01-06 09:00:00,1,9,4,-2.066,86132.0,77589.0
2017-01-06 10:00:00,1,10,4,-0.555,86112.0,78079.0
2017-01-06 11:00:00,1,11,4,0.741,85925.0,78789.0
2017-01-06 12:00:00,1,12,4,1.445,84109.0,76568.0
2017-01-06 13:00:00,1,13,4,1.605,81984.0,74209.0
2017-01-06 14:00:00,1,14,4,1.119,79781.0,72028.0
2017-01-06 15:00:00,1,15,4,-0.81,79227.0,71873.0
2017-01-06 16:00:00,1,16,4,-2.594,82212.0,75472.0
2017-01-06 17:00:00,1,17,4,-3.186,85968.0,79059.0
2017-01-06 18:00:00,1,18,4,-3.654,85571.0,79105.0
2017-01-06 19:00:00,1,19,4,-4.04,81081.0,75971.0
2017-01-06 20:00:00,1,20,4,-4.354,77157.0,73049.0
2017-01-06 21:00:00,1,21,4,-4.599,76840.0,73788.0
2017-01-06 22:00:00,1,22,4,-4.825,77661.0,74951.0
2017-01-06 23:00:00,1,23,4,-4.972,75015.0,72529.0
2017-01-07 00:00:00,1,0,5,-5.023,73175.0,70296.0
2017-01-07 01:00:00,1,1,5,-4.989,71570.0,68649.0
2017-01-07 02:00:00,1,2,5,-4.993,68731.0,65653.0
2017-01-07 03:00:00,1,3,5,-4.942,68192.0,64277.0
2017-01-07 04:00:00,1,4,5,-4.885,70597.0,64950.0
2017-01-07 05:00:00,1,5,5,-4.762,76429.0,66402.0
2017-01-07 06:00:00,1,6,5,-4.6,82425.0,68401.0
2017-01-07 07:00:00,1,7,5,-4.388,84569.0,70747.0
2017-01-07 08:00:00,1,8,5,-3.424,84601.0,73442.0
2017-01-07 09:00:00,1,9,5,-2.163,84058.0,75446.0
2017-01-07 10:00:00,1,10,5,-0.774,83283.0,76201.0
2017-01-07 11:00:00,1,11,5,0.367,82277.0,77844.0
2017-01-07 12:00:00,1,12,5,1.182,80128.0,76790.0
2017-01-07 13:00:00,1,13,5,1.604,78072.0,74254.0
2017-01-07 14:00:00,1,14,5,1.582,76404.0,72288.0
2017-01-07 15:00:00,1,15,5,0.764,76347.0,72089.0
2017-01-07 16:00:00,1,16,5,-0.071,80415.0,75653.0
2017-01-07 17:00:00,1,17,5,-0.159,85535.0,78119.0
2017-01-07 18:00:00,1,18,5,-0.132,85872.0,77241.0
2017-01-07 19:00:00,1,19,5,-0.037,81952.0,74076.0
2017-01-07 20:00:00,1,20,5,0.069,78152.0,71802.0
2017-01-07 21:00:00,1,21,5,0.185,78574.0,73868.0
2017-01-07 22:00:00,1,22,5,0.302,79378.0,76523.0
2017-01-07 23:00:00,1,23,5,0.416,77226.0,75140.0
2017-01-08 00:00:00,1,0,6,0.535,75887.0,73330.0
2017-01-08 01:00:00,1,1,6,0.654,74816.0,71806.0
2017-01-08 02:00:00,1,2,6,0.736,72382.0,68195.0
2017-01-08 03:00:00,1,3,6,0.786,71923.0,65672.0
2017-01-08 04:00:00,1,4,6,0.824,74737.0,64842.0
2017-01-08 05:00:00,1,5,6,0.876,80655.0,64454.0
2017-01-08 06:00:00,1,6,6,0.94,86824.0,64524.0
2017-01-08 07:00:00,1,7,6,1.033,89448.0,64855.0
2017-01-08 08:00:00,1,8,6,1.579,89503.0,66246.0
2017-01-08 09:00:00,1,9,6,2.378,88338.0,68222.0
2017-01-08 10:00:00,1,10,6,3.187,87166.0,69688.0
2017-01-08 11:00:00,1,11,6,3.856,85701.0,72008.0
2017-01-08 12:00:00,1,12,6,4.267,83152.0,71056.0
2017-01-08 13:00:00,1,13,6,4.356,80703.0,68243.0
2017-01-08 14:00:00,1,14,6,4.033,78455.0,66403.0
2017-01-08 15:00:00,1,15,6,3.154,78358.0,66053.0
2017-01-08 16:00:00,1,16,6,2.366,83036.0,69303.0
2017-01-08 17:00:00,1,17,6,2.14,87625.0,73364.0
2017-01-08 18:00:00,1,18,6,2.002,87684.0,74695.0
2017-01-08 19:00:00,1,19,6,1.856,84178.0,73274.0
2017-01-08 20:00:00,1,20,6,1.694,80747.0,70978.0
2017-01-08 21:00:00,1,21,6,1.537,81417.0,71702.0
2017-01-08 22:00:00,1,22,6,1.416,82507.0,72428.0
2017-01-08 23:00:00,1,23,6,1.291,79976.0,69366.0
2017-01-09 00:00:00,1,0,0,1.169,78416.0,66988.0
2017-01-09 01:00:00,1,1,0,1.071,76767.0,65675.0
2017-01-09 02:00:00,1,2,0,0.975,73738.0,63066.0
2017-01-09 03:00:00,1,3,0,0.849,72209.0,62297.0
2017-01-09 04:00:00,1,4,0,0.717,72826.0,64296.0
2017-01-09 05:00:00,1,5,0,0.61,74260.0,67976.0
2017-01-09 06:00:00,1,6,0,0.564,76927.0,71995.0
2017-01-09 07:00:00,1,7,0,0.617,79586.0,74893.0
2017-01-09 08:00:00,1,8,0,1.265,82089.0,76875.0
2017-01-09 09:00:00,1,9,0,2.219,82897.0,78624.0
2017-01-09 10:00:00,1,10,0,3.207,82799.0,79837.0
2017-01-09 11:00:00,1,11,0,4.032,83437.0,80947.0
2017-01-09 12:00:00,1,12,0,4.557,81127.0,79519.0
2017-01-09 13:00:00,1,13,0,4.709,77878.0,77813.0
2017-01-09 14:00:00,1,14,0,4.366,75537.0,75739.0
2017-01-09 15:00:00,1,15,0,3.435,74753.0,75511.0
2017-01-09 16:00:00,1,16,0,2.829,77789.0,78799.0
2017-01-09 17:00:00,1,17,0,2.783,81704.0,82562.0
2017-01-09 18:00:00,1,18,0,2.767,81986.0,82535.0
2017-01-09 19:00:00,1,19,0,2.783,79288.0,78425.0
2017-01-09 20:00:00,1,20,0,2.833,76059.0,74836.0
2017-01-09 21:00:00,1,21,0,2.87,77108.0,75000.0
2017-01-09 22:00:00,1,22,0,2.878,78459.0,75682.0
2017-01-09 23:00:00,1,23,0,2.88,75950.0,73185.0
2017-01-10 00:00:00,1,0,1,2.885,73387.0,70940.0
2017-01-10 01:00:00,1,1,1,2.573,71317.0,69855.0
2017-01-10 02:00:00,1,2,1,2.082,67904.0,67557.0
2017-01-10 03:00:00,1,3,1,1.781,65771.0,66819.0
2017-01-10 04:00:00,1,4,1,1.725,65538.0,69280.0
2017-01-10 05:00:00,1,5,1,1.833,66058.0,75148.0
2017-01-10 06:00:00,1,6,1,1.95,66900.0,81281.0
2017-01-10 07:00:00,1,7,1,2.095,68410.0,83749.0
2017-01-10 08:00:00,1,8,1,2.617,71039.0,84391.0
2017-01-10 09:00:00,1,9,1,3.464,73588.0,84577.0
2017-01-10 10:00:00,1,10,1,4.193,74815.0,84639.0
2017-01-10 11:00:00,1,11,1,4.798,76096.0,84268.0
2017-01-10 12:00:00,1,12,1,5.121,73758.0,82572.0
2017-01-10 13:00:00,1,13,1,5.137,70130.0,80548.0
2017-01-10 14:00:00,1,14,1,4.661,67748.0,78619.0
2017-01-10 15:00:00,1,15,1,3.532,66715.0,78594.0
2017-01-10 16:00:00,1,16,1,2.613,69423.0,82342.0
2017-01-10 17:00:00,1,17,1,2.45,74258.0,86820.0
2017-01-10 18:00:00,1,18,1,2.367,75634.0,86659.0
2017-01-10 19:00:00,1,19,1,2.247,73766.0,82357.0
2017-01-10 20:00:00,1,20,1,2.199,71284.0,78299.0
2017-01-10 21:00:00,1,21,1,2.142,71647.0,78174.0
2017-01-10 22:00:00,1,22,1,2.048,72861.0,78793.0
2017-01-10 23:00:00,1,23,1,2.089,70478.0,76157.0
2017-01-11 00:00:00,1,0,2,2.207,68400.0,74560.0
2017-01-11 01:00:00,1,1,2,2.285,67212.0,73166.0
2017-01-11 02:00:00,1,2,2,2.345,64604.0,70456.0
2017-01-11 03:00:00,1,3,2,2.393,63937.0,69522.0
2017-01-11 04:00:00,1,4,2,2.421,66729.0,71944.0
2017-01-11 05:00:00,1,5,2,2.413,72598.0,77391.0
2017-01-11 06:00:00,1,6,2,2.399,78775.0,83143.0
2017-01-11 07:00:00,1,7,2,2.532,81049.0,85806.0
2017-01-11 08:00:00,1,8,2,3.411,81431.0,86067.0
2017-01-11 09:00:00,1,9,2,4.624,81539.0,86132.0
2017-01-11 10:00:00,1,10,2,5.717,81547.0,86112.0
2017-01-11 11:00:00,1,11,2,6.65,81089.0,85925.0
2017-01-11 12:00:00,1,12,2,7.339,79610.0,84109.0
2017-01-11 13:00:00,1,13,2,7.644,77960.0,81984.0
2017-01-11 14:00:00,1,14,2,7.37,76073.0,79781.0
2017-01-11 15:00:00,1,15,2,6.463,75630.0,79227.0
2017-01-11 16:00:00,1,16,2,5.566,78039.0,82212.0
2017-01-11 17:00:00,1,17,2,5.231,81631.0,85968.0
2017-01-11 18:00:00,1,18,2,4.781,81223.0,85571.0
2017-01-11 19:00:00,1,19,2,4.394,77019.0,81081.0
2017-01-11 20:00:00,1,20,2,4.248,72928.0,77157.0
2017-01-11 21:00:00,1,21,2,4.101,72734.0,76840.0
2017-01-11 22:00:00,1,22,2,3.938,73362.0,77661.0
2017-01-11 23:00:00,1,23,2,3.865,70508.0,75015.0
2017-01-12 00:00:00,1,0,3,3.735,68622.0,73175.0
2017-01-12 01:00:00,1,1,3,3.67,67038.0,71570.0
2017-01-12 02:00:00,1,2,3,3.596,64373.0,68731.0
2017-01-12 03:00:00,1,3,3,3.554,63482.0,68192.0
2017-01-12 04:00:00,1,4,3,3.461,65916.0,70597.0
2017-01-12 05:00:00,1,5,3,3.336,71882.0,76429.0
2017-01-12 06:00:00,1,6,3,3.293,78280.0,82425.0
2017-01-12 07:00:00,1,7,3,3.384,80430.0,84569.0
2017-01-12 08:00:00,1,8,3,4.028,80475.0,84601.0
2017-01-12 09:00:00,1,9,3,4.889,80511.0,84058.0
2017-01-12 10:00:00,1,10,3,5.634,80867.0,83283.0
2017-01-12 11:00:00,1,11,3,6.225,80721.0,82277.0
2017-01-12 12:00:00,1,12,3,6.561,79365.0,80128.0
2017-01-12 13:00:00,1,13,3,6.604,78063.0,78072.0
2017-01-12 14:00:00,1,14,3,6.281,76271.0,76404.0
2017-01-12 15:00:00,1,15,3,5.729,75945.0,76347.0
2017-01-12 16:00:00,1,16,3,5.367,78406.0,80415.0
2017-01-12 17:00:00,1,17,3,5.319,81956.0,85535.0
2017-01-12 18:00:00,1,18,3,5.572,81568.0,85872.0
2017-01-12 19:00:00,1,19,3,5.772,76910.0,81952.0
2017-01-12 20:00:00,1,20,3,5.281,72742.0,78152.0
2017-01-12 21:00:00,1,21,3,4.816,72429.0,78574.0
2017-01-12 22:00:00,1,22,3,4.393,73095.0,79378.0
2017-01-12 23:00:00,1,23,3,4.021,70140.0,77226.0
2017-01-13 00:00:00,1,0,4,3.621,67613.0,75887.0
2017-01-13 01:00:00,1,1,4,3.142,66173.0,74816.0
2017-01-13 02:00:00,1,2,4,2.658,63670.0,72382.0
2017-01-13 03:00:00,1,3,4,2.218,62849.0,71923.0
2017-01-13 04:00:00,1,4,4,1.83,65273.0,74737.0
2017-01-13 05:00:00,1,5,4,1.535,70645.0,80655.0
2017-01-13 06:00:00,1,6,4,1.338,76726.0,86824.0
2017-01-13 07:00:00,1,7,4,1.309,78932.0,89448.0
2017-01-13 08:00:00,1,8,4,1.729,79046.0,89503.0
2017-01-13 09:00:00,1,9,4,2.363,78700.0,88338.0
2017-01-13 10:00:00,1,10,4,3.141,78741.0,87166.0
2017-01-13 11:00:00,1,11,4,3.775,78538.0,85701.0
2017-01-13 12:00:00,1,12,4,3.971,77224.0,83152.0
2017-01-13 13:00:00,1,13,4,3.88,75607.0,80703.0
2017-01-13 14:00:00,1,14,4,3.623,73719.0,78455.0
2017-01-13 15:00:00,1,15,4,3.04,72888.0,78358.0
2017-01-13 16:00:00,1,16,4,2.387,74848.0,83036.0
2017-01-13 17:00:00,1,17,4,2.035,78749.0,87625.0
2017-01-13 18:00:00,1,18,4,1.698,78551.0,87684.0
2017-01-13 19:00:00,1,19,4,1.413,74584.0,84178.0
2017-01-13 20:00:00,1,20,4,1.157,70677.0,80747.0
2017-01-13 21:00:00,1,21,4,0.911,70257.0,81417.0
2017-01-13 22:00:00,1,22,4,0.747,71006.0,82507.0
2017-01-13 23:00:00,1,23,4,0.678,68305.0,79976.0
2017-01-14 00:00:00,1,0,5,0.553,65656.0,78416.0
2017-01-14 01:00:00,1,1,5,0.389,64440.0,76767.0
2017-01-14 02:00:00,1,2,5,0.126,61790.0,73738.0
2017-01-14 03:00:00,1,3,5,-0.132,60662.0,72209.0
2017-01-14 04:00:00,1,4,5,-0.383,63043.0,72826.0
2017-01-14 05:00:00,1,5,5,-0.541,68769.0,74260.0
2017-01-14 06:00:00,1,6,5,-0.669,74987.0,76927.0
2017-01-14 07:00:00,1,7,5,-0.642,76971.0,79586.0
2017-01-14 08:00:00,1,8,5,0.352,76891.0,82089.0
2017-01-14 09:00:00,1,9,5,1.616,76687.0,82897.0
2017-01-14 10:00:00,1,10,5,2.716,76885.0,82799.0
2017-01-14 11:00:00,1,11,5,3.332,76567.0,83437.0
2017-01-14 12:00:00,1,12,5,3.636,75641.0,81127.0
2017-01-14 13:00:00,1,13,5,3.797,74598.0,77878.0
2017-01-14 14:00:00,1,14,5,3.542,73187.0,75537.0
2017-01-14 15:00:00,1,15,5,2.533,72916.0,74753.0
2017-01-14 16:00:00,1,16,5,1.397,75158.0,77789.0
2017-01-14 17:00:00,1,17,5,1.052,78662.0,81704.0
2017-01-14 18:00:00,1,18,5,0.765,78132.0,81986.0
2017-01-14 19:00:00,1,19,5,0.594,74119.0,79288.0
2017-01-14 20:00:00,1,20,5,0.453,70384.0,76059.0
2017-01-14 21:00:00,1,21,5,0.288,70092.0,77108.0
2017-01-14 22:00:00,1,22,5,0.157,71162.0,78459.0
2017-01-14 23:00:00,1,23,5,-0.002,68654.0,75950.0
2017-01-15 00:00:00,1,0,6,-0.097,66300.0,73387.0
2017-01-15 01:00:00,1,1,6,-0.053,65096.0,71317.0
2017-01-15 02:00:00,1,2,6,0.024,62712.0,67904.0
2017-01-15 03:00:00,1,3,6,0.074,62257.0,65771.0
2017-01-15 04:00:00,1,4,6,0.122,65177.0,65538.0
2017-01-15 05:00:00,1,5,6,0.153,71288.0,66058.0
2017-01-15 06:00:00,1,6,6,0.175,77433.0,66900.0
2017-01-15 07:00:00,1,7,6,0.242,79975.0,68410.0
2017-01-15 08:00:00,1,8,6,0.883,80312.0,71039.0
2017-01-15 09:00:00,1,9,6,1.738,79944.0,73588.0
2017-01-15 10:00:00,1,10,6,2.48,79816.0,74815.0
2017-01-15 11:00:00,1,11,6,2.926,79292.0,76096.0
2017-01-15 12:00:00,1,12,6,3.12,77870.0,73758.0
2017-01-15 13:00:00,1,13,6,3.108,76435.0,70130.0
2017-01-15 14:00:00,1,14,6,2.832,74792.0,67748.0
2017-01-15 15:00:00,1,15,6,2.125,74348.0,66715.0
2017-01-15 16:00:00,1,16,6,1.49,77301.0,69423.0
2017-01-15 17:00:00,1,17,6,1.343,81418.0,74258.0
2017-01-15 18:00:00,1,18,6,1.258,81077.0,75634.0
2017-01-15 19:00:00,1,19,6,1.152,77380.0,73766.0
2017-01-15 20:00:00,1,20,6,1.108,73855.0,71284.0
2017-01-15 21:00:00,1,21,6,1.057,74331.0,71647.0
2017-01-15 22:00:00,1,22,6,0.899,75138.0,72861.0
2017-01-15 23:00:00,1,23,6,0.755,72317.0,70478.0
2017-01-16 00:00:00,1,0,0,0.606,69652.0,68400.0
2017-01-16 01:00:00,1,1,0,0.484,67958.0,67212.0
2017-01-16 02:00:00,1,2,0,0.377,65105.0,64604.0
2017-01-16 03:00:00,1,3,0,0.268,63793.0,63937.0
2017-01-16 04:00:00,1,4,0,0.088,64586.0,66729.0
2017-01-16 05:00:00,1,5,0,-0.089,66338.0,72598.0
2017-01-16 06:00:00,1,6,0,-0.255,68956.0,78775.0
2017-01-16 07:00:00,1,7,0,-0.257,71886.0,81049.0
2017-01-16 08:00:00,1,8,0,0.624,74153.0,81431.0
2017-01-16 09:00:00,1,9,0,1.64,74550.0,81539.0
2017-01-16 10:00:00,1,10,0,2.515,74498.0,81547.0
2017-01-16 11:00:00,1,11,0,3.159,75264.0,81089.0
2017-01-16 12:00:00,1,12,0,3.576,73334.0,79610.0
2017-01-16 13:00:00,1,13,0,3.624,70508.0,77960.0
2017-01-16 14:00:00,1,14,0,3.21,68410.0,76073.0
2017-01-16 15:00:00,1,15,0,1.748,67861.0,75630.0
2017-01-16 16:00:00,1,16,0,0.073,70963.0,78039.0
2017-01-16 17:00:00,1,17,0,-0.586,75454.0,81631.0
2017-01-16 18:00:00,1,18,0,-1.075,75976.0,81223.0
2017-01-16 19:00:00,1,19,0,-1.492,73401.0,77019.0
2017-01-16 20:00:00,1,20,0,-1.912,70762.0,72928.0
2017-01-16 21:00:00,1,21,0,-2.332,72022.0,72734.0
2017-01-16 22:00:00,1,22,0,-2.767,73893.0,73362.0
2017-01-16 23:00:00,1,23,0,-3.223,71756.0,70508.0
2017-01-17 00:00:00,1,0,1,-3.639,69374.0,68622.0
2017-01-17 01:00:00,1,1,1,-3.954,67617.0,67038.0
2017-01-17 02:00:00,1,2,1,-4.194,64370.0,64373.0
2017-01-17 03:00:00,1,3,1,-4.351,62708.0,63482.0
2017-01-17 04:00:00,1,4,1,-4.508,62790.0,65916.0
2017-01-17 05:00:00,1,5,1,-4.674,63335.0,71882.0
2017-01-17 06:00:00,1,6,1,-4.861,64559.0,78280.0
2017-01-17 07:00:00,1,7,1,-4.887,66325.0,80430.0
2017-01-17 08:00:00,1,8,1,-3.943,69174.0,80475.0
2017-01-17 09:00:00,1,9,1,-2.437,71789.0,80511.0
2017-01-17 10:00:00,1,10,1,-0.934,73158.0,80867.0
2017-01-17 11:00:00,1,11,1,0.16,74759.0,80721.0
2017-01-17 12:00:00,1,12,1,0.811,72464.0,79365.0
2017-01-17 13:00:00,1,13,1,0.977,69577.0,78063.0
2017-01-17 14:00:00,1,14,1,0.584,67779.0,76271.0
2017-01-17 15:00:00,1,15,1,-0.831,67421.0,75945.0
2017-01-17 16:00:00,1,16,1,-2.764,70218.0,78406.0
2017-01-17 17:00:00,1,17,1,-3.304,75112.0,81956.0
2017-01-17 18:00:00,1,18,1,-3.655,76388.0,81568.0
2017-01-17 19:00:00,1,19,1,-4.007,74289.0,76910.0
2017-01-17 20:00:00,1,20,1,-4.341,71312.0,72742.0
2017-01-17 21:00:00,1,21,1,-4.613,71878.0,72429.0
2017-01-17 22:00:00,1,22,1,-4.807,73119.0,73095.0
2017-01-17 23:00:00,1,23,1,-4.971,70952.0,70140.0
2017-01-18 00:00:00,1,0,2,-5.108,68749.0,67613.0
2017-01-18 01:00:00,1,1,2,-5.211,67335.0,66173.0
2017-01-18 02:00:00,1,2,2,-5.283,64673.0,63670.0
2017-01-18 03:00:00,1,3,2,-5.385,63919.0,62849.0
2017-01-18 04:00:00,1,4,2,-5.487,66812.0,65273.0
2017-01-18 05:00:00,1,5,2,-5.603,72649.0,70645.0
2017-01-18 06:00:00,1,6,2,-5.681,78426.0,76726.0
2017-01-18 07:00:00,1,7,2,-5.617,80676.0,78932.0
2017-01-18 08:00:00,1,8,2,-4.416,81170.0,79046.0
2017-01-18 09:00:00,1,9,2,-2.65,81346.0,78700.0
