date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2015-01-08 00:00:00,-13.9,1,0,3,604.8,643.8,39.91923076923069,78.9192307692307
2015-01-08 01:00:00,-14.2,1,1,3,584.8,612.9,43.98461538461538,72.0846153846154
2015-01-08 02:00:00,-14.8,1,2,3,569.3,587.9,39.23461538461538,57.83461538461541
2015-01-08 03:00:00,-15.6,1,3,3,544.0,570.0,27.49230769230769,53.49230769230769
2015-01-08 04:00:00,-16.0,1,4,3,559.3,563.5,40.74230769230769,44.942307692307736
2015-01-08 05:00:00,-17.0,1,5,3,604.3,572.5,79.24615384615379,47.44615384615384
2015-01-08 06:00:00,-17.8,1,6,3,683.3,585.1,134.75,36.55000000000007
2015-01-08 07:00:00,-18.1,1,7,3,758.3,582.8,187.28076923076924,11.780769230769238
2015-01-08 08:00:00,-19.0,1,8,3,760.7584946,542.6813925,173.88076923076926,0.0
2015-01-08 09:00:00,-19.7,1,9,3,774.9831368,528.0400528,173.88461538461536,0.0
2015-01-08 10:00:00,-20.4,1,10,3,776.8253415,527.7534453,173.43846153846152,1.4384615384615245
2015-01-08 11:00:00,-20.8,1,11,3,744.7685674,531.7319784,168.11538461538464,12.01538461538462
2015-01-08 12:00:00,-20.9,1,12,3,747.8834605,571.3413026,170.05384615384605,16.953846153846143
2015-01-08 13:00:00,-18.0,1,13,3,767.3686039,551.3188284,172.5038461538461,19.30384615384605
2015-01-08 14:00:00,-13.5,1,14,3,754.1370458,576.9167708,163.93076923076922,18.13076923076926
2015-01-08 15:00:00,-11.6,1,15,3,784.1186202,615.4974529,162.8499999999999,15.649999999999975
2015-01-08 16:00:00,-9.7,1,16,3,844.0366223,693.8,170.79615384615374,20.296153846153743
2015-01-08 17:00:00,-8.4,1,17,3,898.0,758.8,173.85384615384623,34.65384615384619
2015-01-08 18:00:00,-7.4,1,18,3,906.7,763.7,172.7230769230771,29.723076923077087
2015-01-08 19:00:00,-7.1,1,19,3,895.2,752.8,174.45384615384614,32.05384615384605
2015-01-08 20:00:00,-7.4,1,20,3,863.6,739.9,162.9846153846155,39.28461538461545
2015-01-08 21:00:00,-8.5,1,21,3,813.8,719.1,141.80769230769215,47.10769230769222
2015-01-08 22:00:00,-9.2,1,22,3,739.7,679.0,109.78076923076924,49.08076923076919
2015-01-08 23:00:00,-9.3,1,23,3,678.1,627.9,94.37692307692303,44.176923076923
2015-01-09 00:00:00,-9.4,1,0,4,629.7,583.0,64.81923076923078,18.11923076923074
2015-01-09 01:00:00,-9.6,1,1,4,605.7,557.6,64.88461538461547,16.78461538461545
2015-01-09 02:00:00,-10.4,1,2,4,593.1,541.9,63.03461538461545,11.834615384615404
2015-01-09 03:00:00,-10.9,1,3,4,591.8,532.1,75.29230769230765,15.592307692307712
2015-01-09 04:00:00,-10.3,1,4,4,589.0,527.3,70.44230769230774,8.74230769230769
2015-01-09 05:00:00,-10.1,1,5,4,631.2,549.9,106.14615384615388,24.84615384615381
2015-01-09 06:00:00,-10.0,1,6,4,713.5,592.9,164.95000000000005,44.35000000000002
2015-01-09 07:00:00,-9.3,1,7,4,780.8,631.4,209.78076923076924,60.38076923076926
2015-01-09 08:00:00,-8.1,1,8,4,742.6903885,645.6535809,196.28076923076924,73.78076923076924
2015-01-09 09:00:00,-8.2,1,9,4,718.761926,689.855911,190.68461538461543,87.28461538461534
2015-01-09 10:00:00,-8.4,1,10,4,721.2764839,687.9838557,181.03846153846155,92.43846153846152
2015-01-09 11:00:00,-8.3,1,11,4,703.7871906,643.2416514,172.01538461538462,88.21538461538466
2015-01-09 12:00:00,-8.2,1,12,4,703.5643724,646.1474698,171.05384615384605,88.65384615384608
2015-01-09 13:00:00,-7.9,1,13,4,716.8605224,639.1575702,177.40384615384608,83.20384615384603
2015-01-09 14:00:00,-7.3,1,14,4,804.8773627,649.346983,177.43076923076922,72.03076923076924
2015-01-09 15:00:00,-6.2,1,15,4,818.2947117,676.0403024,187.75,71.94999999999993
2015-01-09 16:00:00,-4.3,1,16,4,862.5013727,749.6,191.0961538461538,76.09615384615381
2015-01-09 17:00:00,-3.3,1,17,4,942.2,808.4,218.05384615384628,84.25384615384621
2015-01-09 18:00:00,-2.3,1,18,4,954.1,808.7,220.12307692307704,74.72307692307709
2015-01-09 19:00:00,-2.4,1,19,4,945.4,788.6,224.65384615384608,67.85384615384612
2015-01-09 20:00:00,-2.7,1,20,4,918.7,768.3,218.08461538461552,67.68461538461543
2015-01-09 21:00:00,-3.6,1,21,4,871.2,739.5,199.20769230769224,67.5076923076922
2015-01-09 22:00:00,-4.1,1,22,4,804.5,695.2,174.5807692307692,65.28076923076924
2015-01-09 23:00:00,-4.3,1,23,4,741.4,643.9,157.676923076923,60.176923076923
2015-01-10 00:00:00,-5.1,1,0,5,690.0,595.8,125.11923076923074,30.91923076923069
2015-01-10 01:00:00,-6.0,1,1,5,662.3,565.5,121.48461538461538,24.684615384615427
2015-01-10 02:00:00,-6.9,1,2,5,646.5,549.0,116.43461538461544,18.934615384615427
2015-01-10 03:00:00,-7.7,1,3,5,640.1,535.7,123.59230769230771,19.192307692307736
2015-01-10 04:00:00,-8.2,1,4,5,645.9,536.7,127.34230769230771,18.14230769230778
2015-01-10 05:00:00,-8.5,1,5,5,676.0,549.2,150.94615384615383,24.14615384615388
2015-01-10 06:00:00,-9.1,1,6,5,756.7,573.5,208.1500000000001,24.950000000000045
