Net,Temperature
2084.4317690000003,1.0
2068.749377,0.0
2067.949353,0.0
2073.133355,0.0
2086.940901,0.0
2149.748064,0.0
2237.34724,-1.0
2292.832309,0.0
2230.32461199,1.0
2146.5008384999996,5.0
2077.4801105,8.0
2016.0155958999999,11.0
1922.6618516,14.0
1922.9947588,15.0
1955.2066010999997,16.0
1969.1951185,16.0
2074.790468,14.0
2215.28494832,11.0
2304.824676,9.0
2307.581701,9.0
2293.858996,8.0
2238.9196699999998,8.0
2156.6845399999997,7.0
2087.3774,7.0
2050.514626,7.0
2033.085878,6.0
2025.0140399999998,6.0
2027.431099,6.0
2036.132787,5.0
2089.1287780000002,5.0
2167.1343309999997,5.0
2216.765675,6.0
2150.58355611,8.0
2058.9749957400004,10.0
1846.7839957,13.0
1749.4006026999998,16.0
1677.4371686000002,18.0
1658.8064209000001,19.0
1660.263414,20.0
1697.5179923,20.0
1778.8146560999999,18.0
1893.85532258,15.0
2043.0155940000002,13.0
2095.730614,12.0
2128.164998,11.0
2123.042342,10.0
2086.97778,10.0
2038.7973100000002,10.0
2014.5812629999998,9.0
2013.1287929999999,9.0
2012.3688719999998,8.0
2029.5498760000003,8.0
2052.270665,8.0
2118.797424,8.0
2220.841743,7.0
2282.276236,7.0
2230.55382627,9.0
2148.51551944,11.0
1974.9712536999998,14.0
1786.5155871999998,17.0
1704.2121039,20.0
1671.4226996999998,21.0
1680.0914819999998,22.0
1718.6929599000002,21.0
1787.1145947,19.0
1882.16289775,15.0
2014.7641629999998,13.0
2051.79727,12.0
2066.504394,11.0
2063.553569,10.0
2047.93339,10.0
2015.23423,9.0
1985.245589,8.0
1969.922674,8.0
1967.8441059999998,9.0
1977.05273,9.0
1999.5564129999998,9.0
2035.170195,9.0
2073.299216,8.0
2113.983917,8.0
2088.71597854,9.0
2025.25363079,12.0
1954.4536056999998,15.0
1719.7509244999999,18.0
1657.0970773,21.0
1668.7799163000002,23.0
1657.5208103,24.0
1694.8256996,23.0
1731.0514996999998,20.0
1828.17985877,17.0
1952.560075,15.0
1990.4539519999998,13.0
2006.3165800000002,12.0
2007.647557,11.0
1981.035039,11.0
1963.9176899999998,10.0
1961.3616309999998,9.0
1961.2140510000002,8.0
1965.205584,8.0
1972.540062,7.0
1985.818121,7.0
2017.438439,7.0
2050.172359,7.0
2081.2329579999996,8.0
2057.60787356,11.0
1936.4457768000002,14.0
1812.0005319,18.0
1675.401706,22.0
1621.8465273,25.0
1596.2382020999999,26.0
1591.0100508,26.0
1677.6705233999996,25.0
1703.9186069000002,22.0
1813.23227059,18.0
1921.0579489999998,16.0
1965.920053,15.0
1982.612744,14.0
1975.7616239999998,13.0
1947.91335,12.0
1913.45427,11.0
1890.0685440000002,10.0
1880.107186,8.0
1878.3902,8.0
1887.473129,7.0
1917.6199550000001,7.0
1978.386214,7.0
2055.022437,7.0
2098.290891,8.0
2036.7434057699998,12.0
1946.3573191,15.0
1802.4157613000002,19.0
1715.5417062,23.0
1648.5836863000002,26.0
1632.9094157,27.0
1648.1078198000002,27.0
1697.9447933000001,26.0
1833.1307639,22.0
1871.7705763200001,17.0
1981.564237,15.0
2004.525096,15.0
1998.550374,14.0
1971.619882,13.0
1917.5958239999998,12.0
1857.97196,10.0
1842.3621030000002,9.0
1837.318535,8.0
1842.713489,7.0
1858.243931,6.0
1880.864986,5.0
1948.2134780000001,4.0
2054.4315100000003,3.0
2109.16245,3.0
2003.7788662399998,4.0
1858.6265038,6.0
1743.7033237,8.0
1660.2519546000003,10.0
1651.5980593,12.0
1644.0324769000001,13.0
1653.7924693999998,14.0
1709.8860433,14.0
1776.4773575000004,12.0
1854.30649606,10.0
1969.770923,8.0
2014.985341,7.0
2017.667114,7.0
1992.7918769999999,6.0
1949.9948190000002,5.0
1908.68903,5.0
1898.3572589999999,4.0
1888.2493670000001,4.0
1898.5453559999999,4.0
1911.9052780000002,3.0
1942.1293489999998,3.0
2003.381319,2.0
2116.672476,2.0
2181.735996,3.0
2115.35908635,5.0
2062.8550745000002,9.0
1970.2191293,12.0
1887.9872566000001,15.0
1850.9899465,18.0
1791.6274068999999,21.0
1818.6897804999996,22.0
1884.7451824000002,22.0
1989.0387031999996,19.0
2146.66356396,15.0
2242.8894969999997,14.0
2251.384067,15.0
2237.1003530000003,14.0
2183.319646,13.0
2107.5232109999997,11.0
2021.3068899999998,10.0
1980.413798,9.0
1999.5528960000001,9.0
2013.656287,9.0
2041.937684,9.0
2065.046037,8.0
2125.649776,7.0
2224.414342,7.0
2292.1660239999997,8.0
2272.079128352,10.0
2200.8949889,14.0
2171.0332551,18.0
2124.2550278000003,20.0
2064.6804084999994,21.0
2058.2807012,22.0
2052.9230363,22.0
2123.6080112,21.0
2245.99641589,19.0
2335.61057649,16.0
2399.222524,15.0
2401.7767329999997,14.0
2382.991653,13.0
2329.114427,13.0
2254.5062780000003,12.0
2188.1388,12.0
2145.699901,11.0
2131.937739,10.0
2127.5887940000002,9.0
2124.480663,8.0
2135.506795,7.0
2185.93957,6.0
2256.470091,6.0
2314.4571100000003,6.0
2283.72914718,8.0
2163.618199,11.0
2047.8133242,14.0
1926.3254080000002,17.0
1823.4156999,19.0
1804.3733300999997,20.0
1798.8049595999998,20.0
1821.9952937999997,19.0
1885.2540264000002,17.0
1993.3395971500004,13.0
2146.1438989999997,11.0
2192.395085,10.0
2200.139512,9.0
2191.259892,8.0
2163.590848,6.0
2134.7635,5.0
2116.59388,4.0
2104.801281,4.0
2101.1050370000003,3.0
2098.969637,2.0
2104.1550850000003,1.0
2131.3843620000002,1.0
2157.923093,1.0
2190.461808,1.0
2158.9044048000005,3.0
1988.6763429000002,5.0
1855.2724007000002,9.0
1798.9955828999998,12.0
1666.1055259,15.0
1651.0142737,17.0
1664.2197930000002,18.0
1675.8127562,18.0
1746.6787323,16.0
1908.7169101679997,12.0
1991.454341,11.0
2040.988388,11.0
2053.180637,10.0
2053.5224980000003,10.0
2037.031949,10.0
1999.66944,9.0
1978.7096629999999,9.0
1967.0821629999998,8.0
1961.769822,7.0
1969.199831,7.0
1983.120946,6.0
2006.3745370000001,5.0
2034.3374989999998,4.0
2069.106514,3.0
2011.5893591000001,4.0
1886.3173336999998,5.0
1759.2436232,7.0
1659.4915817,9.0
1667.8219671999996,10.0
1574.1102669999998,11.0
1577.1903389,11.0
1628.5460758,11.0
1699.6986012,10.0
1819.84084071,7.0
1958.016982,5.0
2013.240445,4.0
2030.097598,4.0
2026.209546,3.0
1995.191446,2.0
1956.04931,1.0
1929.643346,1.0
1926.9120699999999,0.0
1931.979243,0.0
1948.322381,0.0
1970.511066,0.0
2032.646437,0.0
2135.031058,-1.0
2192.639177,0.0
2144.08603308,1.0
2025.0276809000004,5.0
1880.2670066999997,8.0
1778.5410087999999,11.0
1724.6062156999997,13.0
1714.0831442,15.0
1807.1027243,16.0
1817.8426664,17.0
1881.0437971400002,15.0
1926.23902717,13.0
2012.366109,11.0
2056.479643,9.0
2065.3320510000003,8.0
2039.4968809999998,7.0
1990.860691,7.0
1934.97032,6.0
1910.70093,6.0
1906.623179,6.0
1916.884823,6.0
1927.2404600000002,6.0
1954.678095,6.0
2012.6119239999998,5.0
2110.058216,5.0
2162.780716,5.0
2061.2772605300006,6.0
2034.3474657099998,6.0
1979.22420678,7.0
1924.1611472,8.0
1869.1761050899997,9.0
1847.0715035699998,9.0
1853.21783097,10.0
1872.4918736899997,9.0
1912.9032590499999,8.0
1875.77743235,5.0
1973.684819,3.0
2005.414753,2.0
2001.4777329999997,0.0
1965.830591,0.0
1915.801962,0.0
1859.9470800000001,0.0
1836.189211,-1.0
1829.5442460000002,-2.0
1827.2987850000002,-2.0
1836.9821829999998,-3.0
1857.781623,-3.0
1913.579903,-4.0
2012.8261260000002,-4.0
2070.005914,-3.0
2028.548702461,-2.0
1990.38565015,0.0
1946.6280823700001,1.0
1906.2549645200002,2.0
1851.6026376000002,3.0
1805.4727533000002,4.0
1853.7169966000001,5.0
1855.893007,5.0
1920.76025455,4.0
1925.89383977,2.0
1968.8000399999999,0.0
1998.126745,0.0
1986.934717,0.0
1949.5834309999998,-1.0
1885.1469730000001,-2.0
1827.3380100000002,-3.0
1792.462905,-4.0
1779.829911,-4.0
1779.578712,-5.0
1781.3576719999999,-5.0
1806.4155269999999,-5.0
1864.545355,-5.0
1968.283295,-5.0
2036.5967239999998,-4.0
1950.29709161,-2.0
1842.7339929,0.0
1749.1341602,2.0
1681.4749728000002,4.0
1672.0139505,5.0
1678.8899267,6.0
1721.4172998999998,6.0
1706.7263921,6.0
1790.8672612,5.0
1902.12750579,3.0
2042.163648,1.0
2066.500118,0.0
2063.101587,0.0
2034.0276780000002,0.0
1976.431645,-1.0
1930.06997,-1.0
1892.084756,-2.0
1878.4705350000002,-3.0
1885.465637,-3.0
1886.839764,-4.0
1906.4020260000002,-3.0
1963.421082,-3.0
2056.267938,-3.0
2120.88927,-2.0
2068.47131483,-1.0
1983.117071,1.0
1869.0549829999998,3.0
1788.2612431999996,6.0
1725.6603294000001,8.0
1718.9255710000002,9.0
1739.9888330999997,10.0
1858.4090435,10.0
1888.3619922,8.0
1996.0161337299996,5.0
2115.729579,3.0
2119.4995329999997,3.0
2102.706329,2.0
2073.4352559999998,2.0
2035.5733519999999,2.0
1994.28346,1.0
1963.254335,0.0
1934.2247109999998,0.0
1917.4517030000002,0.0
1919.008858,-1.0
1918.597355,-1.0
1941.247795,0.0
1972.458643,0.0
2008.8478539999999,0.0
2011.25854381,1.0
1989.8243845100003,3.0
1941.8174055000002,6.0
1964.4407224000001,8.0
1918.6956357,10.0
1856.1981236999998,11.0
1772.8224746,12.0
1805.3560579999998,12.0
1959.46681229,11.0
1972.9300462600002,10.0
2028.385104,7.0
2035.3223,7.0
2021.0529780000002,6.0
2001.7745920000002,5.0
1961.901487,5.0
1927.22478,4.0
1892.686891,3.0
1870.131031,2.0
1850.1091199999998,1.0
1846.5330420000003,0.0
1855.4948399999998,0.0
1869.558004,0.0
1894.356918,0.0
1920.595391,0.0
1937.2432484229998,0.0
1956.423992736,1.0
1871.5518524000001,3.0
1900.59311609,5.0
1922.41545768,8.0
1842.6543015999998,10.0
1635.583654,11.0
1695.877957,11.0
1777.0864678999997,10.0
1879.42362351,7.0
2001.704778,6.0
2048.702401,5.0
2064.913328,4.0
2072.450635,4.0
2050.838223,3.0
2010.46967,2.0
1993.6784460000001,1.0
1986.7871350000003,0.0
1989.1619239999998,0.0
1998.1743390000001,0.0
2021.079063,-1.0
2081.212274,-2.0
2187.469681,-3.0
2247.0505780000003,-2.0
2138.21705603,-1.0
2121.0210149199997,0.0
2032.5302639999998,0.0
2005.91842357,2.0
1810.7481257,3.0
1762.2549551999998,5.0
1667.0569422999997,6.0
1706.1678526,6.0
1807.6562795,6.0
1935.80645599,4.0
2103.835086,2.0
2161.037413,1.0
2167.2373780000003,0.0
2137.9320940000002,-1.0
2078.6818120000003,-2.0
2018.9456300000002,-2.0
1983.8343300000001,-2.0
1965.3074329999997,-3.0
1963.590627,-3.0
1967.9818260000002,-4.0
1989.491448,-4.0
2042.354613,-4.0
2126.626113,-3.0
2172.956423,-1.0
2053.67894204,1.0
1917.6216362999999,3.0
1808.8512741,6.0
1712.4163937,9.0
1635.58973,11.0
1609.0362612000001,12.0
1613.3008599000002,13.0
1666.6546456,13.0
1770.6170486999997,11.0
1889.5369879,7.0
2054.4698940000003,5.0
2126.877684,3.0
2140.138798,3.0
2116.24054,2.0
2062.4094210000003,1.0
1998.1534,1.0
1963.396921,0.0
1945.6709170000001,0.0
1945.3210370000002,0.0
1958.52125,0.0
1973.815466,-1.0
2022.8708809999998,-2.0
2118.046823,-2.0
2167.281318,-1.0
2031.9598315299997,1.0
1888.2513266000003,3.0
1769.5660521,6.0
1680.8865766,8.0
1633.884966,10.0
1624.0440786,11.0
1637.5036324999999,12.0
1673.3753370000002,12.0
1742.6228765,11.0
1815.98519073,8.0
1950.440155,5.0
2015.753811,3.0
2063.458693,2.0
2084.199934,1.0
2064.758085,0.0
2040.8403399999997,0.0
2025.675765,0.0
2020.7449329999997,0.0
2022.3323719999999,-1.0
2031.5182579999998,-1.0
2058.472974,-1.0
2122.57045,-1.0
2226.819007,-1.0
2293.406858,0.0
2186.3147522500003,3.0
2078.4036178,6.0
1981.9978583000002,10.0
1902.3342044999997,13.0
1848.2744191999998,16.0
1823.7984306000003,17.0
1813.3486361000005,18.0
1821.2671985000002,17.0
1881.8867185999995,15.0
1977.4967696499998,11.0
2137.165182,9.0
2207.18659,7.0
2226.465832,6.0
2206.142652,6.0
2150.944039,5.0
2100.73498,4.0
2065.039409,4.0
2052.5466109999998,4.0
2058.093546,4.0
2067.0908640000002,4.0
2089.297593,4.0
2141.958264,4.0
2227.258731,4.0
2273.817652,4.0
2141.17753298,6.0
1978.4170595,10.0
1840.1233282999997,14.0
1734.6993069000002,17.0
1653.9088195999998,20.0
1629.8860861,21.0
1636.8973179,22.0
1676.2641506,21.0
1736.3130883,18.0
1812.0862070500002,14.0
1932.680748,12.0
1982.932898,10.0
1983.12111,9.0
1981.1778960000001,8.0
1968.0298719999998,7.0
1940.11095,6.0
1921.1888940000001,5.0
1916.617245,4.0
1917.6834079999999,4.0
1924.635285,3.0
1936.0726920000002,3.0
1950.5405649999998,2.0
1983.559677,2.0
2016.3671120000001,4.0
1928.24975082,8.0
1802.798601,12.0
1697.6886241,16.0
1615.9082311000002,19.0
1558.2648027,21.0
1544.4726286000002,22.0
1565.264181,23.0
1615.0283507000001,22.0
1689.5280244,20.0
1784.3667968000002,18.0
1876.1987510000001,16.0
1915.2557219999999,14.0
1913.0239100000001,11.0
1902.381258,9.0
1879.3291579999998,7.0
1846.44511,5.0
1823.1033699999998,3.0
1819.085898,2.0
1812.6164030000002,1.0
1819.842907,0.0
1825.358679,0.0
1825.925761,0.0
1853.8413690000002,0.0
1863.5908780000002,0.0
1875.8716758889998,0.0
1865.11273796,2.0
1826.0184591500001,4.0
1808.10496534,5.0
1755.9729867999997,7.0
1596.3570918,8.0
1560.6330422,9.0
1628.862846,10.0
1753.4748425999999,9.0
1812.79541046,8.0
1918.875574,6.0
1952.511738,4.0
1947.369848,3.0
1924.5229149999998,3.0
1882.324493,3.0
1837.6211,2.0
1812.1262980000001,2.0
1801.4174920000003,1.0
1803.6740109999998,1.0
1819.569818,0.0
1848.387457,0.0
1901.837125,0.0
2008.19756,0.0
2068.055609,0.0
2023.594335001,1.0
1972.61232994,2.0
1931.44778971,3.0
1903.94892937,4.0
1865.95815284,5.0
1891.5337130799999,6.0
1888.7551717299998,7.0
1859.82386072,7.0
1877.4719218599998,6.0
1911.3104010499999,3.0
1948.578947,1.0
1988.230239,0.0
1980.991735,0.0
1949.5751559999999,-1.0
1893.758145,-1.0
1839.27244,-2.0
1803.865148,-2.0
1790.970618,-2.0
1792.00029,-2.0
1792.980766,-2.0
1808.249543,-2.0
1853.549556,-2.0
1957.651685,-2.0
1998.0189649999998,-1.0
1951.4124797260001,0.0
1922.0034415600003,1.0
1910.7624602499998,3.0
1877.1565227500002,6.0
1840.0239117400001,8.0
1783.1169103999998,9.0
1815.9821966000002,10.0
1871.8451747,10.0
1804.7743650999998,9.0
1898.5031830599999,7.0
1983.694558,4.0
2011.305411,4.0
1993.35471,3.0
1949.4539949999998,3.0
1885.7769239999998,3.0
1819.2140600000002,3.0
1774.8387149999999,3.0
1758.7874829999998,4.0
1751.4909059999998,4.0
1765.6476120000002,4.0
1780.604975,4.0
1830.696791,4.0
1927.128801,4.0
1986.2551420000002,4.0
1895.47877634,5.0
1952.5588072599996,5.0
1928.5270544100001,7.0
1915.3343320599997,9.0
1870.57290464,11.0
1800.3000991000001,14.0
1699.7245417,16.0
1799.6848525,15.0
1845.6152737,14.0
1982.50294142,12.0
2087.7786960000003,10.0
2126.96752,9.0
2121.3233800000003,8.0
2095.085171,8.0
2040.984391,8.0
1983.5052899999998,8.0
1945.0187859999999,8.0
1930.0628370000002,8.0
1938.3845079999999,8.0
1943.6973710000002,8.0
1956.773928,8.0
2006.090914,7.0
2095.443761,7.0
2144.811589,7.0
2043.98139213,9.0
1935.7793989,13.0
1847.5675621000005,16.0
1770.5792271999999,18.0
1706.7464357999997,19.0
1694.5289468,20.0
1697.2776965000003,20.0
1742.5562715,19.0
1835.3147563999999,18.0
1954.07928068,15.0
2097.4788399999998,13.0
2142.280049,11.0
2141.4198579999997,10.0
2109.492141,9.0
2045.6948940000002,8.0
1984.52403,6.0
1946.07055,5.0
1927.0755,4.0
1915.704734,3.0
1919.922285,2.0
1938.6666469999998,1.0
1992.18323,0.0
2085.54022,0.0
2130.368403,0.0
2005.7204432900003,2.0
1858.7759523000002,4.0
1890.6556894999999,6.0
1784.8244390000002,7.0
1585.8162487,8.0
1582.8991434,9.0
1602.1831959,9.0
1659.999824,8.0
1747.7984584,7.0
1882.0337312199997,5.0
1936.045671,3.0
1965.4937960000002,2.0
1949.7947239999999,1.0
1921.88332,0.0
1882.436229,0.0
1852.4815800000001,-1.0
1829.8266649999998,-2.0
1821.541271,-3.0
1821.0468239999998,-4.0
1824.887328,-4.0
1838.96705,-5.0
1868.370722,-5.0
1904.839947,-5.0
1937.32424,-4.0
1916.62143224,-3.0
1906.8660662599998,-1.0
1844.54069209,0.0
1769.9428874999999,0.0
1712.6360841,1.0
1729.0186469999999,2.0
1789.4115239099997,3.0
1813.22574751,3.0
1783.3303056099999,2.0
1779.8374318600002,0.0
1885.3455989999998,0.0
1921.467216,-1.0
1917.818516,-2.0
1904.710452,-3.0
1874.494172,-4.0
1842.63122,-4.0
1813.843403,-5.0
1794.9915039999998,-5.0
1786.1018149999998,-6.0
1788.3036120000002,-6.0
1791.358272,-6.0
1802.8629039999998,-5.0
1812.1033120000002,-5.0
1829.169028,-4.0
1823.65885022,-3.0
1813.1372613300002,-2.0
1759.74736365,0.0
1713.5424535,1.0
1632.232399,3.0
1502.102971,4.0
1665.7426283999998,5.0
1594.8840774999999,6.0
1691.8572203,5.0
1804.5651848999998,2.0
1916.855322,0.0
1954.5410350000002,0.0
1946.807863,-1.0
1919.6313719999998,-2.0
1884.251312,-3.0
1857.01536,-4.0
1844.0848239999998,-4.0
1841.7273530000002,-5.0
1862.792131,-5.0
1886.6385480000001,-5.0
1912.591827,-5.0
1970.355818,-4.0
2068.273712,-4.0
2135.8480649999997,-2.0
2048.97172236,0.0
1959.8420813,4.0
1869.0189444,8.0
1779.2598675999998,11.0
1695.9559419,14.0
1657.6158302000003,15.0
1646.2398051999999,16.0
1711.6009639,17.0
1803.4648796000001,15.0
1920.52476454,12.0
2086.9077030000003,9.0
2161.9554780000003,9.0
2181.993201,8.0
2159.098523,7.0
2093.403592,6.0
2038.70802,5.0
2013.640954,4.0
2005.417195,2.0
2016.194538,1.0
2020.1052920000002,0.0
2047.787238,0.0
2102.3175079999996,0.0
2198.073779,-1.0
2246.948834,0.0
2122.5131346400003,3.0
1999.7207515999999,7.0
1898.2014703000002,10.0
1790.8812817999997,12.0
1706.1953202999996,13.0
1684.6404263000004,14.0
1693.0545335000002,14.0
1736.7321727000003,13.0
1826.3531004,12.0
1936.9224523,8.0
2091.442661,5.0
2177.177471,4.0
2196.37352,3.0
2174.813623,2.0
2122.651039,1.0
2076.80481,0.0
2042.097966,0.0
2039.6552980000001,0.0
2035.7083910000001,0.0
2041.675495,-1.0
2058.601934,-1.0
2118.3683170000004,-2.0
2212.8512690000002,-1.0
2242.429975,0.0
2113.2188862,3.0
2019.2931721999998,7.0
1836.4257051,11.0
1746.4883719,13.0
1614.6965225000001,14.0
1585.6927530000003,15.0
1606.7444841,15.0
1659.1859561,14.0
1781.9114051,13.0
1850.4010453600001,11.0
1946.6829480000001,9.0
2015.0859059999998,7.0
2030.307596,6.0
2012.146246,5.0
1965.2102559999998,5.0
1922.97045,4.0
1905.9983300000001,4.0
1899.401709,3.0
1908.556896,3.0
1921.065237,3.0
1945.692672,2.0
2007.002466,2.0
2106.1401539999997,2.0
2160.382907,3.0
2015.61532969,6.0
1916.9643538999999,10.0
1790.3757941,15.0
1711.2416419,19.0
1682.0717343000001,21.0
1660.7867227,22.0
1628.4922894000001,22.0
1705.260275,21.0
1766.2947186000001,20.0
1877.6897103799997,16.0
1954.457216,13.0
2018.524886,12.0
2018.511468,11.0
1992.1723579999998,10.0
1938.990955,10.0
1890.5066800000002,10.0
1850.283563,10.0
1844.805759,10.0
1849.0091739999998,9.0
1853.962959,8.0
1874.947033,8.0
1918.072237,8.0
2010.2201699999998,8.0
2059.13569,9.0
1929.3346906900001,12.0
1805.0943077000002,15.0
1707.0714722,17.0
1631.1667438,18.0
1588.5771769,19.0
1589.6363869,19.0
1606.8452155,19.0
1669.7743808,18.0
