Net,Temperature
3607.904503,12.0
3609.619438,12.0
3573.1583630000005,12.0
3538.42032,11.0
3542.905394,11.0
3590.3443469999997,10.0
3669.4515340000003,10.0
3656.5556204600002,10.0
3515.1090918000004,12.0
3435.3633422000003,15.0
3378.7459049,18.0
3328.6693056000004,20.0
3307.3533268,21.0
3283.4606769,21.0
3316.7288567000005,21.0
3425.199856,20.0
3634.6375402999997,18.0
3923.8561823900004,15.0
4141.517713,13.0
4116.605547,12.0
4087.276013,11.0
4002.026837,10.0
3849.898227,10.0
3666.6517,9.0
3509.6163810000003,9.0
3385.177676,9.0
3312.469778,8.0
3285.934532,8.0
3314.376456,8.0
3419.732225,7.0
3603.627071,7.0
3726.2367734510003,8.0
3680.1375993,11.0
3580.0205861999993,14.0
3421.6244408000002,17.0
3343.212891,19.0
3279.9149664,20.0
3255.658646,20.0
3584.0708892000002,20.0
3357.0576064000006,19.0
3544.7836111,17.0
3824.0544559,15.0
4010.9342920000004,13.0
3996.297543,13.0
3937.632079,12.0
3839.437956,11.0
3707.213332,11.0
3535.2514,11.0
3391.2229829999997,11.0
3272.867768,11.0
3181.205082,11.0
3125.574469,11.0
3127.6909809999997,11.0
3188.894968,11.0
3295.547713,11.0
3379.4571159999996,13.0
3439.8140642400003,17.0
3492.3614197300003,20.0
3427.64963628,21.0
3272.1339722,22.0
3287.0911177999997,23.0
3145.3215987999997,24.0
2966.9665845,23.0
2914.98334691,23.0
2838.082188,22.0
2877.1496764199997,20.0
3224.109439,18.0
3322.209899,17.0
3377.3841450000004,16.0
3402.368053,16.0
3375.773031,16.0
3288.7618,16.0
3206.254843,16.0
3145.586294,17.0
3103.358798,17.0
3087.6846570000002,16.0
3108.010206,16.0
3184.356989,16.0
3301.364827,16.0
3388.1698899999997,17.0
3415.61672056,20.0
3369.9096143599995,23.0
3264.3415528,25.0
2858.7886878,27.0
2787.7396478,28.0
2675.3797876000003,29.0
2347.2137792,29.0
2500.9709166,28.0
2536.3145128,26.0
2871.12384879,24.0
3231.2079670000003,22.0
3439.921473,20.0
3527.479346,19.0
3546.387846,19.0
3465.2479729999995,18.0
3311.63,18.0
3225.901179,18.0
3190.5254210000003,17.0
3209.533873,17.0
3272.4456800000003,17.0
3408.205511,16.0
3705.4633770000005,16.0
4178.24697,16.0
4351.795147,18.0
4112.6958274,21.0
3895.3561352,23.0
3621.655369,25.0
3601.5125571999997,26.0
3315.7823964000004,27.0
3060.8684322999998,27.0
2873.4660504999997,27.0
2688.3554448,26.0
2881.3535636,24.0
3259.6412320400004,21.0
3723.736255,18.0
3896.0462,17.0
3990.299739,16.0
3966.633968,16.0
3825.870449,16.0
3588.6402,16.0
3416.890946,15.0
3328.997595,13.0
3310.251773,11.0
3326.862273,11.0
3404.965897,10.0
3626.7272759999996,10.0
4091.539468,9.0
4161.943713000001,10.0
3709.5472403000003,13.0
3317.3704388,17.0
2954.9162965,21.0
2600.8025255,24.0
2362.6455851,25.0
2235.9697593,26.0
2295.2401931,26.0
2232.5755786000004,25.0
2385.8972516,22.0
2674.2395903900006,18.0
3052.689098,16.0
3140.260704,14.0
3176.774178,13.0
3132.726869,12.0
2979.866074,12.0
2756.7315,11.0
2601.7526620000003,11.0
2528.898321,11.0
2506.132791,10.0
2508.586239,10.0
2578.5990260000003,10.0
2789.33583,10.0
3222.954953,11.0
3313.8604179999998,13.0
2934.9566838,17.0
2645.2818791,20.0
2410.5403576,23.0
2271.0637628,25.0
2220.3053842,27.0
2233.7820187999996,28.0
2304.4138668,28.0
2446.4223925,27.0
2715.2593938,25.0
3089.3107086600003,22.0
3498.0418689999997,20.0
3631.759327,19.0
3748.7104670000003,18.0
3774.915622,17.0
3668.129665,16.0
3487.0581,16.0
3425.4267210000003,16.0
3434.221408,15.0
3482.4118479999997,15.0
3576.1473990000004,15.0
3732.405962,15.0
4057.9073729999996,15.0
4624.497687,15.0
4769.131052000001,17.0
4634.75550578,19.0
4540.7326908,22.0
4510.0746845,24.0
4280.0613562,25.0
3917.7627131000004,26.0
3749.0276125,27.0
3872.6330318,26.0
