Net,Temperature
1153.7511869999998,8.0
1178.2139869999999,7.0
1194.003295,6.0
1175.15226,5.0
1131.210761,4.0
1093.36224,4.0
1082.079804,3.0
1086.229237,3.0
1100.603285,3.0
1121.657291,3.0
1161.5523,2.0
1241.925146,2.0
1379.918265,1.0
1441.756501,2.0
1356.77527699,3.0
1265.3865108,5.0
1193.3869305,8.0
1145.9890905,10.0
1129.8592185000002,13.0
1136.9732534,15.0
1152.7204676,16.0
1201.0480831,16.0
1312.22176425,13.0
1462.3869274899998,10.0
1601.7688449999998,8.0
1632.8161710000002,7.0
1638.5335380000001,7.0
1607.056532,7.0
1546.561718,7.0
1500.08515,7.0
1481.651866,7.0
1481.418729,6.0
1497.815892,5.0
1518.714329,4.0
1564.131623,3.0
1639.93607,2.0
1738.898861,1.0
1763.26278,1.0
1714.087045434,3.0
1662.97103781,5.0
1598.68204776,6.0
1539.7214302199998,7.0
1449.1766288,7.0
1407.70424728,6.0
1377.33976888,5.0
1350.52470025,3.0
1382.22468527,2.0
1444.904199898,1.0
1523.3277460000002,0.0
1537.189867,0.0
1524.0786039999998,0.0
1470.224498,-1.0
1390.007278,-1.0
1318.99443,-2.0
1277.03182,-3.0
1260.996998,-4.0
1266.812101,-4.0
1260.231124,-5.0
1274.920888,-5.0
1338.7476960000001,-6.0
1461.038984,-6.0
1520.3349640000001,-5.0
1474.610649,-4.0
1400.7441119,-3.0
1353.0970463,-1.0
1317.5099092,1.0
1295.0285731,2.0
1298.9375477,3.0
1318.4975222,4.0
1364.5307565,4.0
1441.34349219,3.0
1536.40279148,1.0
1597.365067,0.0
1578.18391,0.0
1554.228532,-1.0
1502.180672,-2.0
1463.21636,-2.0
1426.37068,-2.0
1393.823014,-2.0
1374.94591,-2.0
1366.217952,-2.0
1368.682666,-3.0
1383.010486,-3.0
1412.041033,-3.0
1436.23536,-3.0
1481.0903050000002,-2.0
1457.6037781999999,0.0
1423.4087442999999,3.0
1384.0338958999998,6.0
1347.6060407,9.0
1315.3480228,12.0
1299.7175784,13.0
1292.6471876,14.0
1314.6463454,13.0
1365.8863443600003,10.0
1453.3837216,6.0
1518.377277,4.0
1515.437449,3.0
1495.713468,2.0
1463.377259,2.0
1408.620458,2.0
1354.1461,1.0
1316.26875,0.0
1289.630701,0.0
1274.484307,0.0
1268.596408,-1.0
1273.9326,-1.0
1296.107367,-1.0
1333.2088800000001,-1.0
1384.907583,0.0
1373.9108341299998,2.0
1283.2546238999998,6.0
1180.9270823,10.0
1078.0100551,13.0
994.1634867000001,16.0
934.1432674,17.0
922.2597481,18.0
914.0917808,18.0
961.50986714,15.0
1055.0538137100002,13.0
1177.873925,12.0
1216.7119109999999,11.0
1219.350078,9.0
1197.717092,8.0
1151.3225109999998,7.0
1098.17519,6.0
1072.912328,6.0
1071.53519,6.0
1080.56711,5.0
1103.1823669999999,5.0
1144.220951,5.0
1225.028809,6.0
1364.8738720000001,6.0
1433.694861,6.0
1369.16165028,7.0
1366.1233413300001,9.0
1283.0648259999998,12.0
1207.4208921999998,15.0
1183.8516011000002,17.0
1271.26561279,18.0
1169.7746200000001,19.0
1347.4261157700003,19.0
1401.33704948,16.0
1444.3337759400001,13.0
1531.374433,11.0
1541.232953,10.0
1523.8808960000001,10.0
1481.5270779999998,9.0
1414.244811,8.0
1354.2396800000001,7.0
1324.5193199999999,7.0
1319.914573,6.0
1322.477692,5.0
1332.8785460000001,3.0
1358.2658720000002,2.0
1429.1642359999998,1.0
1557.568476,0.0
1612.6954119999998,0.0
1564.06757609,1.0
1539.6285211900001,2.0
1463.4721408999999,3.0
1413.1556167,5.0
1354.0530876999999,7.0
1305.791743,8.0
1228.528581,9.0
1262.108516,8.0
1327.26355186,6.0
1422.2319530299999,4.0
1518.478559,2.0
1537.364492,1.0
1521.112691,0.0
1467.372349,0.0
1385.243847,0.0
1319.58324,0.0
1292.53855,-1.0
1287.050991,-1.0
1286.94126,-1.0
1296.1431189999998,-2.0
1323.392585,-3.0
1392.8653160000001,-3.0
1520.192884,-3.0
1571.9481759999999,-3.0
1489.86355492,-1.0
1407.0099215999999,1.0
1338.6778755,4.0
1294.5378644,7.0
1252.9318231000002,9.0
1241.1353448,11.0
1250.0231359999998,12.0
1291.3413785999999,11.0
1376.39837502,9.0
1474.57716898,8.0
1552.3237279999998,7.0
