Demand,Normalized_net,Temperature,DNI,DHI
0.0,0.07103165015704277,-13.35,0.0,0.0
4585.0,0.6249093984054119,-13.594000000000001,0.0,0.0
4440.0,0.607393090118386,-13.780999999999999,0.0,0.0
4418.0,0.6047354433438028,-14.042,0.0,0.0
4393.0,0.6017153901908674,-14.34,0.0,0.0
4441.0,0.6075138922445035,-14.714,0.0841,0.6745
4637.0,0.6311911089635177,-14.423,27.4865,39.5806
4600.0,0.6267214302971732,-12.526,135.97899999999998,65.9193
4538.0,0.6192316984778932,-10.051,250.0961,70.0359
4444.0,0.6078762986228557,-8.365,322.6398,70.7155
4401.0,0.6026818071998067,-7.148,359.7813,64.1636
4303.0,0.5908431988402996,-6.443,337.1259,58.0123
4314.0,0.5921720222275912,-6.28,250.2941,54.8409
4616.0,0.6286542643150519,-6.836,124.6292,48.592
5035.0,0.6792703551582507,-8.942,14.5657,21.3432
5572.0,0.7441410968833051,-11.130999999999998,0.0,0.0
5816.0,0.7736168156559555,-12.019,0.0,0.0
5764.0,0.7673351050978497,-12.474,0.0,0.0
5667.0,0.75561729886446,-12.674000000000001,0.0,0.0
5486.0,0.7337521140372071,-12.640999999999998,0.0,0.0
5442.0,0.7284368204880406,-12.517999999999999,0.0,0.0
5196.0,0.6987194974631553,-12.359000000000002,0.0,0.0
4811.0,0.6522106789079488,-12.253,0.0,0.0
4544.0,0.6199565112345977,-12.185,0.0,0.0
4356.0,0.5972457115245229,-12.062000000000001,0.0,0.0
4317.0,0.5925344286059435,-11.924000000000001,0.0,0.0
4315.0,0.5922928243537087,-11.779000000000002,0.0,0.0
4350.0,0.5965208987678183,-11.69,0.0,0.0
4444.0,0.6078762986228557,-11.565999999999999,0.0,0.0
4681.0,0.6365064025126842,-11.235,0.1091,0.8088
5057.0,0.681928001932834,-10.147,18.3485,42.9497
5301.0,0.7114037207054844,-8.03,87.1888,90.1058
5311.0,0.7126117419666587,-6.101,174.3852,108.5098
5285.0,0.7094708866876057,-4.2989999999999995,237.2168,113.8529
5206.0,0.6999275187243296,-2.9139999999999997,260.5797,111.9417
5108.0,0.6880889103648224,-1.9269999999999998,241.9948,103.7984
5065.0,0.6828944189417734,-1.445,169.5638,95.0489
5187.0,0.6976322783280986,-1.633,70.5016,75.1832
5499.0,0.7353225416767335,-2.908,6.1186,22.9542
5995.0,0.7952403962309736,-4.1339999999999995,0.0,0.0
6217.0,0.8220584682290408,-4.606,0.0,0.0
6099.0,0.8078038173471853,-4.863,0.0,0.0
5905.0,0.7843682048804059,-4.978,0.0,0.0
5662.0,0.7550132882338729,-4.9510000000000005,0.0,0.0
5575.0,0.7445035032616574,-4.901,0.0,0.0
5356.0,0.7180478376419425,-4.692,0.0,0.0
4910.0,0.6641700893935734,-4.506,0.0,0.0
4573.0,0.6234597728920029,-4.239,0.0,0.0
4388.0,0.6011113795602803,-3.832,0.0,0.0
4307.0,0.5913264073447693,-3.362,0.0,0.0
4251.0,0.5845614882821938,-3.04,0.0,0.0
4257.0,0.5852863010388983,-2.5380000000000003,0.0,0.0
4332.0,0.5943464604977048,-1.945,0.0,0.0
4540.0,0.619473302730128,-1.4980000000000002,0.0243,0.5358
4972.0,0.6716598212128534,-1.052,3.0823,32.6824
5203.0,0.6995651123459773,0.055999999999999994,38.2778,102.7542
