DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/5/2019 9:00:00 AM,10794.913999999999,3,317.131
1/5/2019 10:00:00 AM,10819.607,5,356.48400000000004
1/5/2019 11:00:00 AM,10670.935,6,323.10400000000004
1/5/2019 12:00:00 PM,10471.636,7,310.98900000000003
1/5/2019 1:00:00 PM,10150.167,7,335.449
1/5/2019 2:00:00 PM,9908.347,6,390.72
1/5/2019 3:00:00 PM,9900.048,5,318.894
1/5/2019 4:00:00 PM,10264.459,4,75.865
1/5/2019 5:00:00 PM,11076.136999999999,4,-0.932
1/5/2019 6:00:00 PM,11319.498,3,-0.89
1/5/2019 7:00:00 PM,11350.213,3,-0.9079999999999999
1/5/2019 8:00:00 PM,11224.806,3,-0.888
1/5/2019 9:00:00 PM,11024.636999999999,3,-0.845
1/5/2019 10:00:00 PM,10652.765,3,-0.878
1/5/2019 11:00:00 PM,10310.044,3,-0.818
1/6/2019 12:00:00 AM,9974.077,3,-0.976
1/6/2019 1:00:00 AM,9833.499,3,-0.807
1/6/2019 2:00:00 AM,9796.119,3,-0.84
1/6/2019 3:00:00 AM,9816.19,3,-0.924
1/6/2019 4:00:00 AM,9973.63,3,-0.847
1/6/2019 5:00:00 AM,10288.780999999999,3,-0.971
1/6/2019 6:00:00 AM,10672.712,3,-0.747
1/6/2019 7:00:00 AM,11018.66,3,13.567
1/6/2019 8:00:00 AM,11147.418,5,233.032
1/6/2019 9:00:00 AM,10738.496000000001,6,445.647
1/6/2019 10:00:00 AM,10274.497,8,448.539
1/6/2019 11:00:00 AM,9991.716999999999,10,422.56800000000004
1/6/2019 12:00:00 PM,9843.514000000001,12,388.066
1/6/2019 1:00:00 PM,9767.761999999999,13,320.672
1/6/2019 2:00:00 PM,9617.681,13,273.801
1/6/2019 3:00:00 PM,9677.869,12,233.856
1/6/2019 4:00:00 PM,10119.521999999999,10,88.887
1/6/2019 5:00:00 PM,11169.575,9,-0.555
1/6/2019 6:00:00 PM,11683.197,8,-0.9440000000000001
