DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/7/2019 9:00:00 PM,48245.96400000001,11,-0.042
1/7/2019 10:00:00 PM,45838.292,10,-0.040999999999999995
1/7/2019 11:00:00 PM,43128.255999999994,10,-0.042
1/8/2019 12:00:00 AM,41168.876000000004,10,-0.042
1/8/2019 1:00:00 AM,39909.717,10,-0.040999999999999995
1/8/2019 2:00:00 AM,39171.759,10,-0.042
1/8/2019 3:00:00 AM,39085.17,10,-0.042
1/8/2019 4:00:00 AM,39584.977999999996,10,-0.043
1/8/2019 5:00:00 AM,41744.206,10,-0.040999999999999995
1/8/2019 6:00:00 AM,45602.884000000005,9,-0.042
1/8/2019 7:00:00 AM,48164.216,9,0.07400000000000001
1/8/2019 8:00:00 AM,48458.388999999996,9,2.535
1/8/2019 9:00:00 AM,48130.981999999996,10,11.139000000000001
1/8/2019 10:00:00 AM,47803.112,11,21.051
1/8/2019 11:00:00 AM,47469.546,12,19.454
1/8/2019 12:00:00 PM,46874.61899999999,13,23.406999999999996
1/8/2019 1:00:00 PM,46524.140999999996,13,28.374000000000002
1/8/2019 2:00:00 PM,45935.996999999996,13,25.258000000000003
1/8/2019 3:00:00 PM,45658.582,12,15.644
1/8/2019 4:00:00 PM,46354.05999999999,11,6.2829999999999995
1/8/2019 5:00:00 PM,48633.264,11,0.105
1/8/2019 6:00:00 PM,50327.941999999995,11,-0.040999999999999995
1/8/2019 7:00:00 PM,50134.15500000001,11,-0.040999999999999995
1/8/2019 8:00:00 PM,49622.18000000001,11,-0.042
1/8/2019 9:00:00 PM,48553.595,11,-0.040999999999999995
1/8/2019 10:00:00 PM,46643.614,11,-0.040999999999999995
1/8/2019 11:00:00 PM,44603.54,12,-0.042
1/9/2019 12:00:00 AM,43054.198,12,-0.042
1/9/2019 1:00:00 AM,42196.354999999996,10,-0.042
1/9/2019 2:00:00 AM,42125.59199999999,7,-0.040999999999999995
1/9/2019 3:00:00 AM,42406.578,4,-0.040999999999999995
1/9/2019 4:00:00 AM,43382.473000000005,3,-0.042
1/9/2019 5:00:00 AM,45977.163,3,-0.040999999999999995
1/9/2019 6:00:00 AM,50135.036,3,-0.042
1/9/2019 7:00:00 AM,53480.658,3,-0.034
1/9/2019 8:00:00 AM,54230.367000000006,3,1.839
1/9/2019 9:00:00 AM,54412.773,3,6.341
1/9/2019 10:00:00 AM,54760.741,3,8.279
1/9/2019 11:00:00 AM,54736.081000000006,4,15.729000000000001
1/9/2019 12:00:00 PM,54863.54,4,14.16
1/9/2019 1:00:00 PM,55049.494999999995,4,13.550999999999998
1/9/2019 2:00:00 PM,54848.27900000001,4,9.677999999999999
1/9/2019 3:00:00 PM,54936.344,3,5.709
1/9/2019 4:00:00 PM,55702.995,2,0.7659999999999999
1/9/2019 5:00:00 PM,57720.72900000001,2,-0.039
1/9/2019 6:00:00 PM,59117.700999999994,1,-0.042
1/9/2019 7:00:00 PM,58751.464,1,-0.042
1/9/2019 8:00:00 PM,58052.834,1,-0.042
1/9/2019 9:00:00 PM,56557.39600000001,1,-0.043
1/9/2019 10:00:00 PM,54213.823,1,-0.042
1/9/2019 11:00:00 PM,51829.98400000001,1,-0.043
1/10/2019 12:00:00 AM,50281.261999999995,1,-0.042
1/10/2019 1:00:00 AM,49445.284,1,-0.044000000000000004
1/10/2019 2:00:00 AM,49155.432,1,-0.042
1/10/2019 3:00:00 AM,49147.62899999999,1,-0.044000000000000004
1/10/2019 4:00:00 AM,50114.14,0,-0.042
1/10/2019 5:00:00 AM,52334.149,0,-0.043
1/10/2019 6:00:00 AM,56000.03400000001,0,-0.042
1/10/2019 7:00:00 AM,58982.728,0,0.099
1/10/2019 8:00:00 AM,59399.77100000001,0,5.785
1/10/2019 9:00:00 AM,59094.252,1,24.874000000000002
1/10/2019 10:00:00 AM,58840.563,2,36.976
1/10/2019 11:00:00 AM,58308.64400000001,3,36.52
1/10/2019 12:00:00 PM,57818.46399999999,4,37.376
1/10/2019 1:00:00 PM,57433.42500000001,4,36.027
1/10/2019 2:00:00 PM,56875.71000000001,4,24.029
1/10/2019 3:00:00 PM,56532.406,4,15.94
1/10/2019 4:00:00 PM,56870.97299999999,4,4.016
1/10/2019 5:00:00 PM,58848.708000000006,4,-0.036000000000000004
1/10/2019 6:00:00 PM,60105.072,4,-0.042
1/10/2019 7:00:00 PM,59527.136,4,-0.043
1/10/2019 8:00:00 PM,58902.041999999994,5,-0.042
1/10/2019 9:00:00 PM,57310.829,5,-0.045
1/10/2019 10:00:00 PM,54902.73100000001,6,-0.044000000000000004
1/10/2019 11:00:00 PM,52401.38,7,-0.047
1/11/2019 12:00:00 AM,50661.126,7,-0.046
1/11/2019 1:00:00 AM,49796.55300000001,7,-0.042
1/11/2019 2:00:00 AM,49186.75000000001,6,-0.044000000000000004
1/11/2019 3:00:00 AM,49142.278000000006,5,-0.043
1/11/2019 4:00:00 AM,49870.155,5,-0.042
1/11/2019 5:00:00 AM,51964.562999999995,5,-0.044000000000000004
1/11/2019 6:00:00 AM,55478.05699999999,4,-0.043
1/11/2019 7:00:00 AM,58439.178,4,0.4
1/11/2019 8:00:00 AM,58541.287000000004,4,8.396
1/11/2019 9:00:00 AM,57728.638999999996,4,22.971999999999998
1/11/2019 10:00:00 AM,56967.18,4,35.912
1/11/2019 11:00:00 AM,56073.11100000001,3,41.41
1/11/2019 12:00:00 PM,54917.514,3,45.103
1/11/2019 1:00:00 PM,53815.35599999999,3,43.299
1/11/2019 2:00:00 PM,52682.272000000004,3,33.196
1/11/2019 3:00:00 PM,52241.064999999995,3,18.148
1/11/2019 4:00:00 PM,52769.484,2,3.207
1/11/2019 5:00:00 PM,54922.509000000005,2,0.004
1/11/2019 6:00:00 PM,56029.63999999999,2,-0.042
1/11/2019 7:00:00 PM,55443.28699999999,2,-0.042
1/11/2019 8:00:00 PM,54727.666,1,-0.042
1/11/2019 9:00:00 PM,53527.11700000001,1,-0.042
1/11/2019 10:00:00 PM,51504.601,1,-0.043
1/11/2019 11:00:00 PM,49232.72200000001,1,-0.043
1/12/2019 12:00:00 AM,47462.72299999999,1,-0.045
1/12/2019 1:00:00 AM,46306.307,0,-0.047
1/12/2019 2:00:00 AM,45641.093,0,-0.046
1/12/2019 3:00:00 AM,45254.003000000004,0,-0.045
1/12/2019 4:00:00 AM,45599.861999999994,0,-0.045
1/12/2019 5:00:00 AM,46435.897999999994,0,-0.043
1/12/2019 6:00:00 AM,47908.44000000001,0,-0.042
1/12/2019 7:00:00 AM,49810.39,0,0.086
1/12/2019 8:00:00 AM,51107.399000000005,0,2.793
1/12/2019 9:00:00 AM,52250.52099999999,1,7.478
1/12/2019 10:00:00 AM,52811.41,2,14.844000000000001
1/12/2019 11:00:00 AM,52825.217,2,16.243
1/12/2019 12:00:00 PM,52404.10800000001,2,12.407
1/12/2019 1:00:00 PM,51990.636000000006,3,10.927
1/12/2019 2:00:00 PM,51630.746999999996,3,8.082
1/12/2019 3:00:00 PM,51619.225999999995,2,3.4960000000000004
1/12/2019 4:00:00 PM,52024.171,2,0.249
1/12/2019 5:00:00 PM,53685.077,1,-0.042
1/12/2019 6:00:00 PM,54467.475999999995,0,-0.042
1/12/2019 7:00:00 PM,53670.361999999994,0,-0.040999999999999995
1/12/2019 8:00:00 PM,52834.622,0,-0.043
1/12/2019 9:00:00 PM,51347.41999999999,0,-0.042
1/12/2019 10:00:00 PM,49712.88300000001,0,-0.042
1/12/2019 11:00:00 PM,47739.393000000004,0,-0.042
1/13/2019 12:00:00 AM,46032.42600000001,0,-0.043
1/13/2019 1:00:00 AM,44837.242999999995,0,-0.045
1/13/2019 2:00:00 AM,44084.169,0,-0.045
1/13/2019 3:00:00 AM,43762.937,0,-0.044000000000000004
1/13/2019 4:00:00 AM,43858.710999999996,0,-0.043
1/13/2019 5:00:00 AM,44515.31899999999,0,-0.043
1/13/2019 6:00:00 AM,45439.567,0,-0.045
1/13/2019 7:00:00 AM,46726.01900000001,0,-0.042
1/13/2019 8:00:00 AM,47653.37500000001,0,0.011000000000000001
1/13/2019 9:00:00 AM,48628.087999999996,0,0.79
1/13/2019 10:00:00 AM,49005.272999999994,1,2.083
1/13/2019 11:00:00 AM,49080.942,1,5.388999999999999
1/13/2019 12:00:00 PM,49257.213,2,10.147
1/13/2019 1:00:00 PM,48878.492000000006,2,10.626
1/13/2019 2:00:00 PM,48740.54600000001,2,12.519
1/13/2019 3:00:00 PM,48883.532,1,10.452
1/13/2019 4:00:00 PM,49665.622,1,4.988
1/13/2019 5:00:00 PM,51936.55499999999,1,0.19699999999999998
1/13/2019 6:00:00 PM,53707.471999999994,1,-0.042
1/13/2019 7:00:00 PM,53243.293000000005,1,-0.043
1/13/2019 8:00:00 PM,52619.352000000006,0,-0.043
1/13/2019 9:00:00 PM,51075.869,0,-0.044000000000000004
1/13/2019 10:00:00 PM,49504.568,0,-0.045
1/13/2019 11:00:00 PM,47587.714,0,-0.045
1/14/2019 12:00:00 AM,46449.17799999999,0,-0.045
1/14/2019 1:00:00 AM,45889.202999999994,0,-0.045
1/14/2019 2:00:00 AM,45744.990999999995,0,-0.045
1/14/2019 3:00:00 AM,46089.49,0,-0.044000000000000004
1/14/2019 4:00:00 AM,47093.904,0,-0.045
1/14/2019 5:00:00 AM,49466.966,0,-0.042
1/14/2019 6:00:00 AM,53405.21000000001,0,-0.042
1/14/2019 7:00:00 AM,56443.758,0,-0.039
1/14/2019 8:00:00 AM,57287.671,0,0.187
1/14/2019 9:00:00 AM,57250.205,0,1.013
1/14/2019 10:00:00 AM,56743.352,0,4.996
1/14/2019 11:00:00 AM,55999.16500000001,0,8.013
1/14/2019 12:00:00 PM,55564.846000000005,0,11.642000000000001
1/14/2019 1:00:00 PM,55147.879,0,11.964
1/14/2019 2:00:00 PM,54553.191,0,13.07
1/14/2019 3:00:00 PM,54039.82300000001,0,7.064
1/14/2019 4:00:00 PM,54640.054,0,3.975
1/14/2019 5:00:00 PM,56608.372,-1,0.021
1/14/2019 6:00:00 PM,58344.66,-1,-0.040999999999999995
1/14/2019 7:00:00 PM,57982.61400000001,-1,-0.042
1/14/2019 8:00:00 PM,57239.71899999999,-1,-0.042
1/14/2019 9:00:00 PM,55643.387,-1,-0.042
1/14/2019 10:00:00 PM,53241.228,-1,-0.042
1/14/2019 11:00:00 PM,50995.715000000004,-1,-0.042
1/15/2019 12:00:00 AM,49447.659,-2,-0.042
1/15/2019 1:00:00 AM,48629.308000000005,-2,-0.042
1/15/2019 2:00:00 AM,48234.83700000001,-2,-0.042
1/15/2019 3:00:00 AM,48483.339,-2,-0.042
1/15/2019 4:00:00 AM,49359.90400000001,-2,-0.042
1/15/2019 5:00:00 AM,51586.753,-2,-0.043
1/15/2019 6:00:00 AM,55426.338,-2,-0.042
1/15/2019 7:00:00 AM,58080.350999999995,-1,0.13699999999999998
1/15/2019 8:00:00 AM,58561.79499999999,-1,3.307
1/15/2019 9:00:00 AM,58117.029,-1,9.341000000000001
1/15/2019 10:00:00 AM,57661.866,0,13.389000000000001
1/15/2019 11:00:00 AM,57074.786,0,15.124
1/15/2019 12:00:00 PM,56763.967,0,17.585
1/15/2019 1:00:00 PM,56421.263,0,21.21
1/15/2019 2:00:00 PM,55971.572,0,23.401999999999997
1/15/2019 3:00:00 PM,55764.632000000005,0,15.684000000000001
1/15/2019 4:00:00 PM,56352.66099999999,0,3.6630000000000003
1/15/2019 5:00:00 PM,58043.299,-1,-0.016
1/15/2019 6:00:00 PM,59031.856999999996,-1,-0.042
1/15/2019 7:00:00 PM,58708.73300000001,-1,-0.042
1/15/2019 8:00:00 PM,57681.840000000004,-1,-0.043
1/15/2019 9:00:00 PM,56163.79,-1,-0.042
1/15/2019 10:00:00 PM,53669.204000000005,-1,-0.043
1/15/2019 11:00:00 PM,51040.184,-1,-0.043
1/16/2019 12:00:00 AM,49051.363000000005,-1,-0.042
1/16/2019 1:00:00 AM,47995.894000000015,-1,-0.043
1/16/2019 2:00:00 AM,47455.654,-1,-0.043
1/16/2019 3:00:00 AM,47068.590000000004,-1,-0.043
1/16/2019 4:00:00 AM,47759.592000000004,-2,-0.043
1/16/2019 5:00:00 AM,49606.634,-2,-0.042
1/16/2019 6:00:00 AM,53184.884999999995,-2,-0.043
1/16/2019 7:00:00 AM,55845.252,-2,0.051
1/16/2019 8:00:00 AM,56190.761,-1,1.4469999999999998
1/16/2019 9:00:00 AM,55864.92600000001,-1,4.97
1/16/2019 10:00:00 AM,55737.861,0,9.582
1/16/2019 11:00:00 AM,55101.658,0,13.184000000000001
1/16/2019 12:00:00 PM,54474.003000000004,0,17.579
1/16/2019 1:00:00 PM,54175.564,0,16.741
1/16/2019 2:00:00 PM,53776.085999999996,0,17.507
1/16/2019 3:00:00 PM,53544.106,0,11.467
1/16/2019 4:00:00 PM,54030.587999999996,0,2.8489999999999998
1/16/2019 5:00:00 PM,55737.80600000001,0,0.079
1/16/2019 6:00:00 PM,56819.793,0,-0.043
1/16/2019 7:00:00 PM,56241.967,0,-0.042
1/16/2019 8:00:00 PM,55565.511999999995,0,-0.042
1/16/2019 9:00:00 PM,54051.44,0,-0.042
1/16/2019 10:00:00 PM,51442.74100000001,0,-0.042
1/16/2019 11:00:00 PM,49052.090000000004,0,-0.043
1/17/2019 12:00:00 AM,47303.884,0,-0.042
1/17/2019 1:00:00 AM,46254.445999999996,0,-0.042
1/17/2019 2:00:00 AM,45847.458,-1,-0.042
1/17/2019 3:00:00 AM,45699.263,-1,-0.042
1/17/2019 4:00:00 AM,46625.106,0,-0.042
1/17/2019 5:00:00 AM,48772.55700000001,0,-0.042
1/17/2019 6:00:00 AM,52770.324,-1,-0.042
1/17/2019 7:00:00 AM,55596.00400000001,0,0.026000000000000002
1/17/2019 8:00:00 AM,55920.369000000006,0,3.3489999999999998
1/17/2019 9:00:00 AM,55884.424999999996,0,6.641
1/17/2019 10:00:00 AM,55723.310000000005,0,10.027000000000001
1/17/2019 11:00:00 AM,55283.645000000004,0,12.67
1/17/2019 12:00:00 PM,54960.748999999996,1,12.589
1/17/2019 1:00:00 PM,54629.04699999999,2,11.142999999999999
1/17/2019 2:00:00 PM,54326.438,2,8.986
1/17/2019 3:00:00 PM,53900.18099999999,2,5.836
1/17/2019 4:00:00 PM,54247.128000000004,1,1.079
1/17/2019 5:00:00 PM,55863.41199999999,1,0.027000000000000003
1/17/2019 6:00:00 PM,56740.541,1,-0.042
1/17/2019 7:00:00 PM,56149.411,1,-0.042
1/17/2019 8:00:00 PM,55298.024,1,-0.042
1/17/2019 9:00:00 PM,53595.52900000001,1,-0.042
1/17/2019 10:00:00 PM,50892.149,1,-0.042
1/17/2019 11:00:00 PM,48220.382,1,-0.042
1/18/2019 12:00:00 AM,46467.763000000006,0,-0.042
1/18/2019 1:00:00 AM,45304.668000000005,-1,-0.042
1/18/2019 2:00:00 AM,44662.005000000005,-2,-0.042
1/18/2019 3:00:00 AM,44469.344,-3,-0.042
1/18/2019 4:00:00 AM,45215.062,-3,-0.042
1/18/2019 5:00:00 AM,47316.75300000001,-4,-0.040999999999999995
1/18/2019 6:00:00 AM,50761.567,-5,-0.042
1/18/2019 7:00:00 AM,53632.721000000005,-5,-0.042
1/18/2019 8:00:00 AM,54183.90099999999,-5,0.111
1/18/2019 9:00:00 AM,54172.541999999994,-5,2.397
1/18/2019 10:00:00 AM,54108.641,-4,5.07
1/18/2019 11:00:00 AM,53801.46899999999,-3,10.280999999999999
1/18/2019 12:00:00 PM,53245.991,-3,16.090999999999998
1/18/2019 1:00:00 PM,52980.57199999999,-3,18.647000000000002
1/18/2019 2:00:00 PM,52393.251000000004,-2,18.515
1/18/2019 3:00:00 PM,51818.221000000005,-2,17.859
1/18/2019 4:00:00 PM,51902.547,-3,7.56
1/18/2019 5:00:00 PM,53194.988,-4,0.033
1/18/2019 6:00:00 PM,54121.127,-4,-0.042
1/18/2019 7:00:00 PM,53424.905999999995,-4,-0.042
1/18/2019 8:00:00 PM,52639.85100000001,-4,-0.042
1/18/2019 9:00:00 PM,51337.976,-4,-0.042
1/18/2019 10:00:00 PM,49498.87699999999,-4,-0.042
1/18/2019 11:00:00 PM,47325.06399999999,-4,-0.042
1/19/2019 12:00:00 AM,45591.596000000005,-4,-0.042
1/19/2019 1:00:00 AM,44345.236,-4,-0.042
1/19/2019 2:00:00 AM,43784.263000000006,-3,-0.042
1/19/2019 3:00:00 AM,43439.77599999999,-3,-0.042
1/19/2019 4:00:00 AM,43666.231,-3,-0.042
1/19/2019 5:00:00 AM,44592.147,-3,-0.040999999999999995
1/19/2019 6:00:00 AM,45974.20599999999,-4,-0.042
1/19/2019 7:00:00 AM,47795.361,-4,-0.013999999999999999
1/19/2019 8:00:00 AM,49164.16499999999,-4,0.616
1/19/2019 9:00:00 AM,50424.496999999996,-4,3.21
1/19/2019 10:00:00 AM,51374.44999999998,-5,3.875
1/19/2019 11:00:00 AM,51550.54400000001,-5,6.27
1/19/2019 12:00:00 PM,51510.155999999995,-5,6.41
1/19/2019 1:00:00 PM,51137.377,-5,5.767
1/19/2019 2:00:00 PM,50715.079000000005,-5,4.976
1/19/2019 3:00:00 PM,50590.636,-6,2.065
1/19/2019 4:00:00 PM,51078.238999999994,-6,0.516
1/19/2019 5:00:00 PM,52621.658,-7,0.015
1/19/2019 6:00:00 PM,53437.609000000004,-7,-0.042
1/19/2019 7:00:00 PM,52750.42600000001,-7,-0.040999999999999995
1/19/2019 8:00:00 PM,51855.66700000001,-8,-0.043
1/19/2019 9:00:00 PM,50665.403000000006,-9,-0.042
1/19/2019 10:00:00 PM,49068.331000000006,-9,-0.043
