DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/1/2020 12:00:00 AM,42342.635,-1.0,-0.22899999999999998
1/1/2020 1:00:00 AM,41442.731999999996,-1.0,-0.23
1/1/2020 2:00:00 AM,40629.045,-1.0,-0.23
1/1/2020 3:00:00 AM,40294.0,-1.0,-0.22899999999999998
1/1/2020 4:00:00 AM,40315.929,-1.0,-0.22899999999999998
1/1/2020 5:00:00 AM,40668.759000000005,-1.0,-0.22899999999999998
1/1/2020 6:00:00 AM,41480.263000000006,-1.0,-0.22899999999999998
1/1/2020 7:00:00 AM,42427.01500000001,-1.0,-0.086
1/1/2020 8:00:00 AM,42725.166000000005,0.0,6.751
1/1/2020 9:00:00 AM,43230.151999999995,2.0,24.281
1/1/2020 10:00:00 AM,43451.880000000005,4.0,42.507
1/1/2020 11:00:00 AM,43280.617999999995,7.0,57.619
1/1/2020 12:00:00 PM,42786.361999999994,8.0,56.976000000000006
1/1/2020 1:00:00 PM,42020.046,9.0,54.083999999999996
1/1/2020 2:00:00 PM,41246.490999999995,9.0,46.297
1/1/2020 3:00:00 PM,41120.509,6.0,25.133000000000003
1/1/2020 4:00:00 PM,41893.162000000004,4.0,5.5760000000000005
1/1/2020 5:00:00 PM,45004.579,4.0,-0.17300000000000001
1/1/2020 6:00:00 PM,46727.587999999996,4.0,-0.251
1/1/2020 7:00:00 PM,46911.482,5.0,-0.251
1/1/2020 8:00:00 PM,46646.848999999995,5.0,-0.264
1/1/2020 9:00:00 PM,45880.55700000001,5.0,-0.251
1/1/2020 10:00:00 PM,44425.835999999996,5.0,-0.245
1/1/2020 11:00:00 PM,42827.21199999999,5.0,-0.237
1/2/2020 12:00:00 AM,41753.807,6.0,-0.23800000000000002
1/2/2020 1:00:00 AM,41185.012,6.0,-0.253
1/2/2020 2:00:00 AM,41000.527,6.0,-0.247
1/2/2020 3:00:00 AM,41107.871999999996,6.0,-0.245
1/2/2020 4:00:00 AM,42031.863,6.0,-0.244
1/2/2020 5:00:00 AM,44021.079,6.0,-0.24600000000000002
1/2/2020 6:00:00 AM,47135.850999999995,7.0,-0.265
1/2/2020 7:00:00 AM,49998.402,7.0,0.039
1/2/2020 8:00:00 AM,50637.202999999994,8.0,5.775
1/2/2020 9:00:00 AM,50474.901999999995,9.0,15.401
1/2/2020 10:00:00 AM,50197.37299999999,10.0,26.468000000000004
1/2/2020 11:00:00 AM,49434.902,12.0,34.97
1/2/2020 12:00:00 PM,48864.270000000004,13.0,41.785
1/2/2020 1:00:00 PM,48308.12,14.0,27.498
1/2/2020 2:00:00 PM,47773.920999999995,14.0,18.887
1/2/2020 3:00:00 PM,47453.632999999994,14.0,15.565999999999999
1/2/2020 4:00:00 PM,47840.846000000005,14.0,1.389
1/2/2020 5:00:00 PM,49730.615000000005,14.0,-0.215
1/2/2020 6:00:00 PM,50095.573,13.0,-0.22899999999999998
1/2/2020 7:00:00 PM,49310.708999999995,13.0,-0.243
1/2/2020 8:00:00 PM,48346.223,12.0,-0.22899999999999998
1/2/2020 9:00:00 PM,46799.43800000001,10.0,-0.228
1/2/2020 10:00:00 PM,44730.731999999996,8.0,-0.23600000000000002
1/2/2020 11:00:00 PM,42420.389,6.0,-0.215
1/3/2020 12:00:00 AM,40628.15600000001,4.0,-0.214
1/3/2020 1:00:00 AM,39564.998,3.0,-0.215
1/3/2020 2:00:00 AM,38835.78,2.0,-0.207
1/3/2020 3:00:00 AM,38580.489,2.0,-0.215
1/3/2020 4:00:00 AM,39084.284,2.0,-0.207
1/3/2020 5:00:00 AM,40577.633,2.0,-0.20800000000000002
1/3/2020 6:00:00 AM,43413.314999999995,2.0,-0.214
1/3/2020 7:00:00 AM,45813.046,3.0,-0.166
1/3/2020 8:00:00 AM,46914.728,5.0,1.121
1/3/2020 9:00:00 AM,47263.42999999999,7.0,3.977
1/3/2020 10:00:00 AM,47758.967000000004,8.0,6.829
1/3/2020 11:00:00 AM,47719.589,9.0,3.908
1/3/2020 12:00:00 PM,47669.601,10.0,5.905
1/3/2020 1:00:00 PM,47480.227,12.0,4.9
1/3/2020 2:00:00 PM,47160.072,14.0,3.6180000000000003
1/3/2020 3:00:00 PM,46787.17,15.0,1.6280000000000001
1/3/2020 4:00:00 PM,47057.44299999999,15.0,0.205
1/3/2020 5:00:00 PM,48471.653,15.0,-0.22399999999999998
1/3/2020 6:00:00 PM,48412.382999999994,15.0,-0.22899999999999998
1/3/2020 7:00:00 PM,47608.704000000005,14.0,-0.221
1/3/2020 8:00:00 PM,46640.331000000006,14.0,-0.228
1/3/2020 9:00:00 PM,45462.675,13.0,-0.222
1/3/2020 10:00:00 PM,43665.83700000001,10.0,-0.221
1/3/2020 11:00:00 PM,41446.911,8.0,-0.222
1/4/2020 12:00:00 AM,39607.319,6.0,-0.214
1/4/2020 1:00:00 AM,38359.497,4.0,-0.20800000000000002
1/4/2020 2:00:00 AM,37637.101,2.0,-0.2
1/4/2020 3:00:00 AM,37224.253,1.0,-0.2
1/4/2020 4:00:00 AM,37464.338,0.0,-0.207
1/4/2020 5:00:00 AM,38212.205,0.0,-0.2
1/4/2020 6:00:00 AM,39483.74600000001,0.0,-0.192
1/4/2020 7:00:00 AM,41135.677,-1.0,-0.207
1/4/2020 8:00:00 AM,42452.321,-1.0,0.672
1/4/2020 9:00:00 AM,43647.297999999995,0.0,3.7880000000000003
1/4/2020 10:00:00 AM,44707.615,0.0,11.085999999999999
1/4/2020 11:00:00 AM,45341.06,0.0,13.853
1/4/2020 12:00:00 PM,45484.323000000004,0.0,10.877
1/4/2020 1:00:00 PM,45606.206,0.0,7.817
1/4/2020 2:00:00 PM,45455.26,0.0,4.798
1/4/2020 3:00:00 PM,45692.986,0.0,1.087
1/4/2020 4:00:00 PM,46414.253000000004,0.0,0.024
1/4/2020 5:00:00 PM,48191.076,-1.0,-0.221
1/4/2020 6:00:00 PM,48812.214,-2.0,-0.221
1/4/2020 7:00:00 PM,48529.670999999995,-2.0,-0.2
1/4/2020 8:00:00 PM,48077.066000000006,-3.0,-0.214
1/4/2020 9:00:00 PM,47231.772,-3.0,-0.215
1/4/2020 10:00:00 PM,46068.958,-4.0,-0.214
1/4/2020 11:00:00 PM,44353.581999999995,-4.0,-0.20800000000000002
1/5/2020 12:00:00 AM,42880.205,-4.0,-0.215
1/5/2020 1:00:00 AM,41930.89100000001,-5.0,-0.2
1/5/2020 2:00:00 AM,41443.40899999999,-5.0,-0.215
1/5/2020 3:00:00 AM,41117.38599999999,-5.0,-0.209
1/5/2020 4:00:00 AM,41386.764,-6.0,-0.214
1/5/2020 5:00:00 AM,41861.204,-6.0,-0.215
1/5/2020 6:00:00 AM,42858.183000000005,-6.0,-0.222
1/5/2020 7:00:00 AM,44321.176999999996,-6.0,-0.184
1/5/2020 8:00:00 AM,45387.774,-5.0,2.793
1/5/2020 9:00:00 AM,46078.799999999996,-3.0,7.332999999999999
1/5/2020 10:00:00 AM,46290.19899999999,-1.0,11.127
1/5/2020 11:00:00 AM,46182.236,0.0,13.209000000000001
1/5/2020 12:00:00 PM,45999.83600000001,0.0,12.104000000000001
1/5/2020 1:00:00 PM,45443.1,0.0,18.155
1/5/2020 2:00:00 PM,44817.318,0.0,20.868000000000002
1/5/2020 3:00:00 PM,44728.09199999999,0.0,12.732999999999999
1/5/2020 4:00:00 PM,45836.145000000004,-2.0,1.75
1/5/2020 5:00:00 PM,48430.352999999996,-3.0,-0.23
1/5/2020 6:00:00 PM,49727.337999999996,-3.0,-0.251
1/5/2020 7:00:00 PM,49588.591,-3.0,-0.257
1/5/2020 8:00:00 PM,49282.577999999994,-4.0,-0.251
1/5/2020 9:00:00 PM,47899.932,-4.0,-0.258
1/5/2020 10:00:00 PM,46015.651,-4.0,-0.244
1/5/2020 11:00:00 PM,44265.25400000001,-4.0,-0.244
1/6/2020 12:00:00 AM,42913.051999999996,-3.0,-0.244
1/6/2020 1:00:00 AM,42026.38399999999,-3.0,-0.23600000000000002
1/6/2020 2:00:00 AM,41657.686,-3.0,-0.237
1/6/2020 3:00:00 AM,41906.795,-3.0,-0.244
1/6/2020 4:00:00 AM,43011.025,-3.0,-0.244
1/6/2020 5:00:00 AM,45254.01500000001,-3.0,-0.244
1/6/2020 6:00:00 AM,49292.55,-3.0,-0.264
1/6/2020 7:00:00 AM,52135.142,-2.0,-0.016
1/6/2020 8:00:00 AM,52596.09700000001,-1.0,6.084
1/6/2020 9:00:00 AM,52032.34,0.0,17.327
1/6/2020 10:00:00 AM,51205.04200000001,2.0,31.304000000000002
1/6/2020 11:00:00 AM,50004.963999999985,3.0,48.728
1/6/2020 12:00:00 PM,49186.896,4.0,58.004
1/6/2020 1:00:00 PM,48408.645,5.0,54.797
1/6/2020 2:00:00 PM,47427.158,5.0,43.88399999999999
1/6/2020 3:00:00 PM,46976.929,3.0,23.5
1/6/2020 4:00:00 PM,47618.134,1.0,5.603
1/6/2020 5:00:00 PM,50282.838,0.0,0.825
1/6/2020 6:00:00 PM,52377.253000000004,0.0,-0.251
1/6/2020 7:00:00 PM,52400.37999999999,0.0,-0.22899999999999998
1/6/2020 8:00:00 PM,51833.84599999999,0.0,-0.244
1/6/2020 9:00:00 PM,50744.219000000005,0.0,-0.23600000000000002
1/6/2020 10:00:00 PM,48715.506,0.0,-0.23600000000000002
1/6/2020 11:00:00 PM,46648.18199999999,0.0,-0.222
1/7/2020 12:00:00 AM,45060.963,0.0,-0.215
1/7/2020 1:00:00 AM,44256.68499999999,0.0,-0.223
1/7/2020 2:00:00 AM,43907.358,0.0,-0.215
1/7/2020 3:00:00 AM,43959.025,-1.0,-0.215
1/7/2020 4:00:00 AM,44770.429,-2.0,-0.223
1/7/2020 5:00:00 AM,46745.043,-2.0,-0.222
1/7/2020 6:00:00 AM,50145.073,-2.0,-0.244
1/7/2020 7:00:00 AM,52907.56300000001,-2.0,-0.084
1/7/2020 8:00:00 AM,53471.425999999985,-1.0,4.295
1/7/2020 9:00:00 AM,53094.261,0.0,7.8260000000000005
1/7/2020 10:00:00 AM,52260.886,0.0,9.822000000000001
1/7/2020 11:00:00 AM,51385.231,0.0,11.899000000000001
1/7/2020 12:00:00 PM,50659.086,1.0,12.796
1/7/2020 1:00:00 PM,49892.384999999995,1.0,9.39
1/7/2020 2:00:00 PM,49108.791000000005,1.0,10.913
1/7/2020 3:00:00 PM,48658.721,0.0,8.693
1/7/2020 4:00:00 PM,49392.039,-1.0,1.618
1/7/2020 5:00:00 PM,51766.267000000014,-2.0,-0.21100000000000002
1/7/2020 6:00:00 PM,53363.94499999999,-2.0,-0.258
1/7/2020 7:00:00 PM,53219.71100000001,-2.0,-0.252
1/7/2020 8:00:00 PM,52738.985,-2.0,-0.23600000000000002
1/7/2020 9:00:00 PM,51235.761999999995,-3.0,-0.244
1/7/2020 10:00:00 PM,49238.437999999995,-3.0,-0.23600000000000002
1/7/2020 11:00:00 PM,47052.788,-4.0,-0.23
1/8/2020 12:00:00 AM,45483.33999999999,-4.0,-0.23600000000000002
1/8/2020 1:00:00 AM,44654.99900000001,-4.0,-0.23600000000000002
1/8/2020 2:00:00 AM,44292.533,-4.0,-0.23
1/8/2020 3:00:00 AM,44298.25699999998,-4.0,-0.237
1/8/2020 4:00:00 AM,45190.453,-4.0,-0.22899999999999998
1/8/2020 5:00:00 AM,47409.367,-4.0,-0.244
1/8/2020 6:00:00 AM,51064.748,-4.0,-0.258
1/8/2020 7:00:00 AM,53983.549000000006,-3.0,-0.266
1/8/2020 8:00:00 AM,54328.867,-2.0,0.005
1/8/2020 9:00:00 AM,53610.263,-1.0,4.293
1/8/2020 10:00:00 AM,53010.344999999994,0.0,15.308
1/8/2020 11:00:00 AM,52439.398,1.0,28.905
1/8/2020 12:00:00 PM,51895.801,2.0,42.836999999999996
1/8/2020 1:00:00 PM,51484.85,2.0,46.692
1/8/2020 2:00:00 PM,50787.999,2.0,39.893
1/8/2020 3:00:00 PM,50471.159999999996,1.0,22.724
1/8/2020 4:00:00 PM,51335.875,1.0,3.762
1/8/2020 5:00:00 PM,53731.845,0.0,-0.115
1/8/2020 6:00:00 PM,55698.235,0.0,-0.23600000000000002
1/8/2020 7:00:00 PM,55574.850000000006,0.0,-0.251
1/8/2020 8:00:00 PM,55238.517,0.0,-0.23600000000000002
1/8/2020 9:00:00 PM,54050.353,0.0,-0.237
1/8/2020 10:00:00 PM,51888.24799999999,0.0,-0.22899999999999998
1/8/2020 11:00:00 PM,49909.546,0.0,-0.222
1/9/2020 12:00:00 AM,48496.336,0.0,-0.21600000000000003
1/9/2020 1:00:00 AM,47657.562999999995,0.0,-0.22899999999999998
1/9/2020 2:00:00 AM,47375.439,0.0,-0.222
