Net,Temprature
12632.109002040772,10.7
13426.357418023164,10.7
14816.41525308838,10.6
16653.859111463284,10.4
17333.050745860142,9.3
17131.820126708717,6.8
17179.387542405126,5.7
17296.947033932876,5.0
17202.480646970525,3.9
16912.813969557523,3.1
16585.90196296712,2.5
16223.420359539525,1.9
16036.60469848185,1.6
16157.727748278086,1.7
16675.807374386965,1.9
17364.9229149119,2.0
17243.37710818894,2.1
16872.23370226967,2.2
16081.711092014983,2.2
14909.407758810796,1.9
13952.342000000002,1.7
13440.024906894456,1.6
13228.49887312928,1.6
13103.157897636183,1.6
13145.995833804816,1.6
13522.605604763377,1.7
14489.72879643822,1.8
15999.838271514538,1.8
16361.72714575168,2.0
15664.078588202336,2.1
14921.515964332097,2.2
14133.274038670803,2.3
13278.714909314202,2.5
12574.508966913241,2.6
12020.407318169237,2.8
11503.520092254284,3.4
11148.577959427877,4.3
11092.947056963165,5.6
11424.830908847696,7.5
12400.013967431738,8.1
12656.113808663096,8.8
12720.122803383423,9.6
12560.536212643921,10.8
12041.581887740702,11.2
11478.0688,10.8
11007.105832317462,8.7
10759.892904873617,7.9
10699.678474058665,7.4
10787.308320802797,6.7
11002.498390497878,6.3
11496.913873759699,6.4
12245.820350692851,6.7
12837.280272897342,6.4
13116.150550932922,6.3
12857.685931419985,7.3
12301.983653886376,7.1
11656.876148024565,6.7
10983.492350964549,6.5
10433.399391098845,6.6
10025.175998305283,7.2
9837.349078648822,8.6
9742.406840828071,11.7
9894.229309628237,15.1
10555.305529506282,17.0
10791.408342778588,18.2
10655.493842797236,19.3
10438.570659010113,19.6
9938.693117357481,19.4
9445.584900000002,18.5
8961.93977209777,17.1
8677.303361336573,15.8
8496.894792913356,15.0
8437.041810113964,14.4
8581.899462317915,14.0
8806.040409656573,13.6
9224.132723819937,12.9
9645.281195993777,12.3
10007.872958393187,12.9
10160.715911344112,13.7
10095.239302564283,14.8
9982.00268262836,14.9
9965.639936373344,15.0
9889.804077061632,15.2
9847.84507802624,15.7
9847.669012320672,16.6
9939.54464745239,17.8
10191.198314036285,19.3
10917.704016953418,20.6
11160.402746066018,21.5
10882.53799174422,21.9
10455.784376201218,22.0
9686.158428572206,22.2
8878.962899999999,20.5
8347.967132448439,17.9
8112.9920515128815,16.2
8104.887498576368,14.6
8258.265664495919,14.8
8697.574162014182,15.0
9802.457980703533,12.4
11515.956807169048,10.9
12083.520250498264,10.1
11669.553755861076,9.2
11404.33800947152,9.0
11244.294022292772,8.5
11164.60849036469,8.3
11106.328943020224,7.3
11101.504668022735,7.4
11043.18655781532,10.6
11007.289337655418,14.8
10996.316926955686,20.4
11090.506754244374,23.6
11658.745915528956,25.1
11820.452832048639,25.6
11536.850136362764,25.7
10963.69615921874,25.2
10036.2983181027,24.3
9136.7335,22.7
8617.310429971649,20.3
8395.700314436444,18.0
8358.25306583123,15.0
8493.199706938118,13.5
8893.454899821038,12.8
9990.49554256091,13.2
11707.419237005948,13.1
12273.94479371868,13.5
11798.564957953378,13.4
11485.87286259094,12.9
11290.983796625424,11.9
11050.286011532022,10.8
10950.228640877105,9.9
10880.775851074925,9.2
10841.615270268498,9.8
10785.813848150998,11.5
10831.04847275068,14.4
10911.405327850916,16.9
11515.923694344501,19.3
11747.179830296229,21.0
11485.335426561338,22.4
10948.555175606502,23.0
10029.031116501532,23.0
9109.561,21.7
8491.922724497414,19.0
8217.968007251378,18.1
8105.614781303919,17.3
8140.164241724362,16.3
8477.629420462734,15.5
9449.407895696337,14.0
11070.765765228298,13.2
11660.279558378623,12.4
11299.333353158301,11.7
11216.034946044265,11.4
11096.1947314487,11.7
10979.69111572395,11.3
10898.069369033772,11.0
10885.472808402017,11.1
10771.353931261156,11.5
10715.332737594523,12.5
10719.184994489233,14.0
10861.135021579736,16.8
11537.821122112742,19.1
11779.420913150236,20.4
11675.554204402491,21.6
11335.62158117556,22.3
10582.358970854986,22.7
9870.388399999998,21.1
9473.460278165358,18.0
9377.931368910882,16.1
9421.085138239076,15.8
9625.86277949776,14.7
10166.769333588045,13.5
11395.667402122725,12.4
13316.47819171239,10.6
14017.34667065971,8.9
13666.97450261742,7.9
13344.909024473141,7.2
12987.404751398852,6.3
12509.422261402648,5.5
11990.634173446284,4.7
11619.138433802482,4.7
11244.287483245424,5.9
10979.901932113924,7.8
10968.94400490715,10.2
11281.92662434453,12.0
12279.828553812356,13.5
12816.198447870804,14.5
12939.837129190995,15.1
12749.845283576204,15.4
12100.705110370556,14.9
11383.1372,13.9
11075.839619501816,12.1
11009.777948830222,10.2
11057.042477813968,9.0
11319.289733736132,8.3
11860.455263503867,8.0
13032.249005687185,6.7
14707.133645918097,6.3
15100.833374785114,4.9
14210.994486780965,3.8
13362.634973254979,2.0
12672.50080340367,1.4
12044.79161832744,3.5
11496.293016422402,3.3
11052.319528835538,2.9
10653.725638337435,4.6
10408.0803241147,6.9
10314.188759867639,9.2
10409.160700181468,11.9
10999.015535356992,14.0
11153.91425273832,15.5
11037.226096563281,17.0
10806.280271675378,17.8
10396.39863934157,17.6
9853.2425,16.8
9437.643007959383,14.0
9264.906354976807,11.7
9256.828006109889,10.4
9344.321292486102,10.3
9613.452766336655,10.2
10151.408029936356,9.2
10917.75767422214,9.2
11541.453627943456,8.7
11657.081579321211,8.4
11393.90935549578,7.5
10976.876521505861,6.6
10608.256364803818,6.0
10219.585194696248,5.5
9965.574342211521,6.1
9896.110614600122,9.0
9894.64118996267,12.3
9909.159738032009,16.7
10029.825049839097,21.1
10512.323869773258,22.9
10605.66072185509,23.4
10306.974864017677,24.1
9965.840692760841,24.6
9455.163849211136,24.7
8871.2045,22.5
8317.024744354238,18.9
8008.347145292088,16.9
7820.988834071869,15.7
7724.4991970806495,15.3
7814.723550100374,14.3
8067.474320474315,13.8
8469.40268664313,12.5
8909.943593739365,11.5
9434.224255096498,12.2
9840.682557176551,11.9
9935.50799827614,11.3
9925.845007725657,12.5
9928.809071617548,12.7
9873.77245793257,12.5
9781.915961789715,13.2
9748.232609818602,15.2
9842.734423864562,16.9
10194.806432340078,18.3
10810.02282703904,19.7
10891.415359348983,20.5
10649.748176323083,20.0
10260.369767860444,19.7
9644.602316673898,18.6
8977.8043,17.5
8506.118393426355,16.5
8341.836483537398,16.3
8560.9023085235,16.2
9007.270555091036,15.9
9948.627081068931,15.7
11363.20495614584,16.4
13081.512209375263,16.6
14453.552761238789,16.7
15202.29163831559,16.8
15943.971143045275,16.8
16611.230078673412,17.0
16776.756842581708,8.2
16472.012806271872,5.1
16388.966989413253,4.0
16283.967961664724,3.4
16020.2926662519,3.2
16092.574360714532,2.7
16552.995163791216,2.6
17378.152916231455,2.4
17561.30077966434,1.7
17375.15825233726,1.6
16860.977196066273,1.6
15859.944584136316,1.8
14946.047499999995,2.0
14460.721356820837,1.4
14387.396155557604,1.1
14460.74274681393,0.7
14515.429758502429,0.4
14830.424297048412,0.2
15820.61054704362,0.1
17303.86501921228,0.1
17520.6204090134,-0.2
16856.95229546286,-0.4
16263.07421521238,-0.6
15452.633040179204,-0.7
14397.954618529357,-0.9
13447.129368650301,-1.1
12672.34466185633,-1.0
12047.220214626215,-0.5
11830.19422302825,-0.1
11980.630906953322,0.7
12792.814212161864,2.9
13789.72443646786,4.1
14138.259363625197,6.3
14044.92589930047,8.1
13598.968975928712,9.2
12816.686975285762,9.6
12082.413399999998,8.9
11786.00657369419,6.3
11801.379649665369,3.8
11990.575340113124,3.4
12356.80093726671,2.8
13082.283305276736,1.8
14415.012309140451,2.4
16247.692825334901,1.4
16557.10871604964,0.6
15313.931526936563,0.0
14139.00391763967,-0.2
13364.02625938324,-0.9
12597.25870021564,-1.0
