Net,Temprature
1467.3723485285323,3.0
1385.2438472578967,3.0
1319.58324,2.4
1292.5385499186398,1.5
1287.050991439976,1.3
1286.941260401834,1.2
1296.143119457258,1.0
1323.392584519144,0.8
1392.8653158709924,0.6
1520.1928844051315,0.5
1571.9481758255579,0.4
1546.6761749530124,0.4
1537.2410952311398,0.3
1522.129468576028,0.3
1510.353675837055,0.0
1481.565696091704,-0.1
1460.7535084091996,-0.2
1446.4802336849914,-0.1
1446.5155536043899,0.2
1472.170065137758,0.5
1503.1278002194917,0.7
1552.3237281640454,1.0
1548.1150737065402,1.3
1525.486231041415,1.7
1471.264796527195,1.9
1386.0907455365302,1.9
1310.5494200000003,1.7
1254.0119064405258,1.3
1233.733920928204,1.2
1233.404551577988,1.1
1241.310347114441,1.1
1267.285414561322,1.2
1336.703580803804,1.2
1451.7853249527227,1.2
1496.3243726443723,1.4
1446.2453253711524,1.3
1377.406536552395,1.7
1304.8100020000145,2.0
1237.8768754556038,2.5
1178.999131622531,2.8
1137.748436030497,2.9
1099.5565518084718,3.0
1076.1157095049832,5.1
1072.5515374550782,8.1
1109.1223313576018,10.0
1239.8148044540972,11.2
1292.6834357308653,12.1
1318.479543617285,13.3
1305.406671378805,13.9
1255.67373262743,13.9
1211.80713,12.2
1198.854455191045,8.8
1208.9934057239827,5.4
1223.777521110361,2.6
1243.5541642091916,1.3
1284.8717342356897,0.8
1379.6163827753087,-0.3
1518.3289655906003,-1.4
1568.217087192538,-1.7
1494.2960568513402,-1.6
1400.489278728607,-1.7
1302.676963604553,-2.4
1205.5839284246,-3.3
1126.547060679982,-4.6
1079.4508663224158,-4.0
1045.0834857091797,-1.4
1019.8975542731112,3.1
1015.342424533611,8.9
1029.7761007238869,14.1
1106.1284983282944,15.9
1132.0859103958476,16.8
1140.8349853071597,17.3
1142.5254833580689,17.9
1119.2553386310155,17.9
1088.648,15.9
1066.2739183776368,12.4
1060.9937111503311,7.0
1071.5096320071311,3.4
1085.848830181876,1.5
1109.1551624060594,0.2
1151.6730312006248,-0.6
1210.1410167444512,-0.5
1273.046052818714,-0.8
1289.2202790857164,1.8
1240.9302591971923,0.9
1180.3158027814002,0.8
1114.211497334116,1.0
1048.8265965595847,-0.3
1004.6999056704861,-0.5
974.0813571997268,0.5
960.2047235874848,9.0
958.735770106714,14.2
976.632807786679,16.6
1043.4609509380532,18.3
1057.5380085843062,19.5
1054.4463662421033,20.2
1049.61232251942,20.0
1037.779534084022,19.3
1023.96902,16.9
1032.0859962023499,13.0
1042.049658849074,10.9
1057.3983858985628,7.4
1064.5296604554626,5.6
1081.261688994455,4.0
1127.5709656874403,3.3
1186.839675743191,1.2
1259.5033946724739,0.4
1281.1306761832648,-0.6
1213.696848333125,-1.3
1122.391020228376,-2.2
1050.8258548111787,-2.4
1005.9670725997888,-2.5
972.054593303775,-2.8
950.3950781529218,-1.4
932.9770659721888,6.1
922.9419888532701,13.2
942.7095497320221,16.4
1030.3685566189613,18.1
1064.306422258661,19.2
1066.536691419249,20.3
1050.26680014862,21.0
1015.4739165024688,20.6
982.9337,19.0
970.6998248198598,15.2
973.4000174327242,13.0
977.5861066107238,11.6
995.0554429745978,11.8
1030.7241476777529,12.0
1104.250758376033,11.0
1214.91999229657,10.7
1278.5770414900478,9.7
1244.4173422154522,6.0
1187.888571532589,2.8
1135.0685101222382,0.5
1077.850016826455,0.5
1023.0696926731443,1.1
1002.693845943361,0.0
994.128566563408,3.7
993.2113554806793,10.1
989.8646457174349,13.3
999.7644022795331,15.3
1060.952252752576,17.3
1085.5034029118212,20.3
1089.863169540471,22.4
1054.315689504195,22.4
1003.3326032541858,21.7
955.4190300000001,19.5
942.3741099563298,14.6
946.2013238975732,10.8
954.5865233421209,8.6
971.8024257182391,6.7
1017.341209174803,5.1
1103.6629820645271,3.9
1248.5935296680602,1.9
1309.82680060085,1.3
1249.4161619506378,0.9
1175.4514988821163,-0.1
1145.925427092111,-0.6
1101.024194401331,0.3
1065.7543139767456,-0.5
1036.740576254246,-1.3
988.0902424275412,2.4
980.00505417215,8.9
985.6181543274703,15.5
992.3488257762652,19.7
1054.1579058595107,22.4
1076.1914175154131,23.1
1089.2600041484623,21.3
1084.8708635544167,20.4
1033.1277774173439,18.7
989.16962,16.4
925.398891335079,13.9
913.3224759204929,11.9
920.0197521363798,11.6
939.5351202330339,10.9
976.1775354982879,9.3
1051.6208024991518,8.1
1182.100645404204,7.1
1247.9449748765549,6.5
1216.6593777846097,5.9
1197.704606270179,5.5
1186.0221344789372,5.2
1177.5121066114548,5.2
1167.029777967674,4.8
1165.709000567605,4.5
1160.163922571047,5.0
1174.751854000583,6.7
1211.784077026426,7.3
1252.415497743662,7.9
1292.8823699217453,7.5
1280.554262717279,6.6
1255.682362318058,5.9
1204.148275980919,5.6
1133.9939626640537,5.7
1069.65359,5.7
1030.692416011262,5.7
1020.981010424934,6.0
1033.5824491107403,6.1
1052.418418279875,6.2
1074.205441406261,6.2
1146.4822723665463,6.1
1293.260021393074,6.1
1366.5783098453148,5.9
1358.4198030279435,4.6
1374.6816939557093,2.3
1388.588420768829,1.6
1392.7884489561047,1.6
1387.2210742320055,1.2
1384.4248143450473,1.1
1379.5814811598873,1.5
1386.7667078945908,1.9
1415.6120126822238,2.2
1446.523991967,2.1
1487.947300625014,2.7
1480.4678688710544,3.2
1454.5891824427563,3.3
1401.0779460319736,3.3
1324.142157994182,3.0
1259.97868,2.7
1225.922491090589,2.6
1212.6130709313118,2.4
1208.490543606582,2.3
1215.098328764072,2.4
1239.8468657423048,2.2
1305.219792271119,2.0
1416.1380942181956,2.1
1482.849770649391,2.3
1487.218403090074,2.3
1478.5219084146877,2.3
1431.214056409025,2.1
1354.4190475929645,1.9
1299.950195669353,1.6
1276.7376744271141,1.1
1254.432823319714,1.3
1233.40516731377,2.3
1236.385520942363,4.1
1247.124125511496,5.8
1316.678583732028,6.1
1343.107547633071,6.1
1347.2228849505423,7.4
1336.8648189846162,7.3
1310.063575415064,7.4
1276.3597300000001,6.7
1264.6222967945112,4.5
1264.989439677042,2.9
1275.8907889605239,1.0
1294.432285774689,1.0
1316.21036766184,0.7
1352.415221557997,0.1
1404.4504461130628,0.6
1458.4300067526851,0.1
1459.457526933665,0.0
1406.9438633529091,-0.3
1329.978036894975,-0.7
1247.288147367771,-0.4
1166.7607462571523,-0.6
1099.1037495282362,-0.3
1042.7611344227478,0.9
1007.6831602173438,3.4
1004.238545431636,6.8
1029.0932887089841,9.9
1111.2905611981769,12.4
1140.0321084603409,13.6
1146.458856709845,14.7
1140.7372534760477,14.7
1113.8699007523132,14.6
1085.4245899999999,13.5
1070.6831862862512,10.7
1065.9512597770429,8.2
1073.366747543712,5.4
1087.670320889206,4.9
1110.6206568841428,6.8
1145.517246151262,5.5
1196.1097551039827,3.5
1249.315324938789,0.7
1255.924959514249,3.4
1197.406161674868,4.2
1127.290175001933,4.5
1067.9941224177287,4.1
1022.73041306495,4.0
988.4816818392147,3.7
959.5227186231248,7.0
937.5283107730862,11.3
936.2148594943551,13.7
973.4254816959431,14.4
1080.935686943935,16.1
1121.5006338963863,17.1
1132.8931657671578,17.4
1116.9458406723409,17.6
1069.841774444195,17.4
1021.7620000000002,15.9
997.723499922844,12.5
999.3506088246689,8.2
1016.250129730736,5.2
1042.8364006958493,4.4
1084.7456451480432,3.4
1170.589441829334,2.6
1310.9115533585607,3.6
1362.3367634492013,3.7
1312.014210417252,4.0
1247.692037745168,3.9
1183.9684585193827,3.8
1117.6419673682599,3.6
1043.1279626149408,3.3
1011.8143754870938,4.8
989.9499800013868,6.2
970.9859529264867,9.6
967.4238811736702,14.1
984.8754492038627,17.4
1061.6482664592247,18.9
1093.086585403733,19.7
1091.485547700697,20.1
1066.4481232826295,20.5
1014.2982744780602,20.9
967.62196,19.3
948.2241452825183,15.8
944.9624977205336,12.0
955.923519991905,10.5
972.6463533414269,8.2
1012.531183871766,6.9
1097.440385232225,5.7
1246.913876602808,5.4
1305.8210253732223,6.2
1240.4114716087647,8.6
1179.956015766043,7.9
1127.605912389746,7.9
1077.464384436365,7.4
1032.9262614830793,6.0
1004.697938767316,5.6
986.55582754076,7.3
978.460117698447,11.3
982.6937135269591,15.5
983.7475383097521,19.3
1032.6205373314037,22.4
1052.18929187294,23.3
1032.2011754191992,24.2
993.3623272013,24.3
938.3244129416951,23.8
890.6071399999998,21.8
865.6792944565431,18.2
857.9740378237769,13.1
860.5941465443939,9.8
878.6698088451318,8.1
907.6908488198569,7.1
973.9081345613362,5.8
1109.853307546692,4.9
1163.1364017309822,4.3
1110.9774139213189,4.8
1056.423157840656,4.7
1016.133747001615,3.2
991.0250501026851,4.2
969.7296069102557,2.5
971.2306893685089,4.0
972.8522034684845,7.0
977.9919240724288,14.0
982.2450490868272,19.4
972.0066648157072,22.1
1012.2858581049318,23.5
1027.950745610421,25.7
1009.586301177411,26.9
968.740221928667,27.3
911.467724967518,27.0
856.28584,25.3
829.7994430150529,21.1
818.7640438328872,18.6
816.4231489230278,18.7
828.323813962421,18.5
849.7117333395661,18.0
908.6325771962128,12.4
1034.6187200919899,12.0
1087.7439225610242,11.5
1060.6726978798108,10.9
1044.6340071479437,10.5
1023.6704020586648,10.2
994.956283802921,9.7
974.3439834631699,9.2
975.1746504057539,12.4
976.2316393520471,12.6
976.158691863247,13.9
983.8193337698611,15.2
1000.454156254285,16.6
1065.26206405683,17.0
1088.27329837429,17.2
1079.73680499216,16.9
1045.0206216508652,16.3
989.6129961343139,15.3
934.11137,13.6
906.7879799525849,11.8
900.898034018497,10.6
899.201253204261,9.8
906.6063545648831,9.3
931.0391100639555,9.0
993.5768116631283,8.5
1114.4112584067952,8.0
1172.61505754775,7.6
1158.912629160097,7.2
1159.259696699954,6.8
1146.115637060246,6.5
1115.1030491284469,6.2
1081.1925276075076,6.0
1049.6781945579482,5.9
1025.1446526105562,5.9
1012.8531180428548,6.3
1021.73376203246,6.8
1045.605457250767,7.9
1109.5012370667648,8.8
1119.4409394931456,9.8
1109.220949606976,10.7
1088.507239574729,11.5
1050.8070279910444,11.2
1005.41109,10.2
971.9769431569453,9.0
950.3354880558937,8.7
942.1806279588361,8.2
939.267447162226,7.7
947.2340443778288,7.4
974.486292239616,7.3
1018.6890019378188,7.2
1076.0907386205263,7.2
1118.2145355327038,7.3
1143.765618641137,7.3
1158.032146411072,7.3
1153.7122463328578,7.6
1132.9676526054152,7.4
1109.248790187419,6.3
1089.4708211580876,6.2
1076.7212316986768,6.1
1072.400179867226,6.3
1079.2740243133828,6.7
1099.288388345347,7.2
1092.2628604735853,7.8
1067.1473745415728,8.7
1036.146871136522,9.5
985.3315020232737,10.2
936.76982,10.5
896.8806948729341,10.6
875.0441778311122,11.2
863.4134505126968,11.3
858.673063740531,11.3
868.5460852624609,11.3
888.5415029736149,11.7
921.1487381336879,12.2
961.8413907875911,12.0
989.8570042664462,11.3
1006.9631879928552,10.3
1002.175342293221,9.1
990.8684576013312,8.5
994.500569081028,9.0
994.6554515954398,9.6
984.5881376157091,10.2
985.361911398618,10.8
990.4641628241937,10.1
1000.362159198596,10.5
1051.6344041684324,11.1
1097.4452615713901,10.8
1107.6355959157388,10.6
1129.361997561733,11.0
1110.369271272905,9.4
1070.2644299999997,7.9
1056.4324558567002,6.1
1061.7011877357231,5.0
1077.168673218126,4.0
1100.70156370842,3.4
1140.8818304438328,3.4
1223.875267143416,2.2
1380.425328238594,1.2
1454.056221639248,0.1
1426.667628776628,-0.4
1372.613638004793,-1.2
1315.931742643542,-1.9
1253.7694963569822,-2.7
1167.3558952079738,-3.3
1120.6482787660716,-3.6
1086.9075221328185,-2.2
1074.7121800468492,-0.3
1096.453038572254,1.5
1150.3226985110325,3.3
1241.589316390734,4.8
1275.0510779534482,6.1
1272.219454771496,7.3
1236.1562487874437,7.9
1171.669502373622,6.9
1113.1599700000002,6.3
1086.8454541044023,5.3
1079.1985733428169,4.2
1076.8931849070752,3.7
1086.205217955404,3.5
1117.4020637021868,3.0
1188.3997375983618,2.6
1311.733085864709,2.2
1360.0301510924028,2.1
1317.884357517089,1.9
1286.01563583059,1.8
1257.7915121489311,1.1
1226.17003316946,0.7
1195.437021244464,0.4
1172.653583678334,0.5
1148.191652417244,1.7
1135.21821019001,3.8
1145.76350067355,6.2
1178.7976918181628,7.8
1248.9458870027618,9.9
1273.334115405165,11.6
1264.641502648331,12.0
1221.1149193121903,12.0
1154.830881745457,12.4
1094.75073,12.2
1063.0909719847282,11.0
1053.792083800835,9.6
1048.96942062503,8.1
1051.0414247777837,7.1
1073.4751685711033,6.6
1136.8474066252852,6.0
1251.1165240422204,6.1
1290.7965571744978,6.1
1260.0946238123656,6.4
1243.257100925814,6.2
1215.305347997656,6.0
1143.8414336478056,5.7
1088.383274295533,5.2
1053.4237179865556,4.7
1029.7528147724097,4.9
1005.3802771450828,5.7
997.3453042600362,7.6
1010.9742318939,10.1
1115.3043377516299,12.6
1183.4996787300663,14.9
1212.1150494321512,17.2
1201.028590513922,18.9
1153.570517862047,19.8
1116.14201,17.8
1107.8466219621787,8.6
1109.9799348303561,2.8
1126.600557464165,1.0
1147.1691171865298,0.4
1192.0412522411116,-0.4
1276.9121300066545,-0.7
1415.072200216018,-0.9
1476.596189940047,-1.3
1466.6281611478253,-1.4
1474.0797891334075,-1.6
1463.0247648675238,-1.8
1432.640391250177,-1.7
1385.9048464230018,-1.7
1340.7720086170152,-1.8
1309.5970089775133,-1.7
1290.115645387706,-1.3
1294.42259923651,-0.2
1316.950804696242,1.0
1377.028591991109,2.0
1401.098985900858,3.1
1399.325778026799,3.7
1350.356446771395,4.2
1275.486447113237,4.9
1220.6938100000002,5.1
1190.1807932277989,3.9
1184.445338366552,2.1
1186.6653807385849,-0.1
1199.6236037680499,-0.9
1223.675270260971,-1.5
1293.4144431355,-2.6
1415.430696753844,-2.6
1451.2891717904372,-3.4
1390.572735248006,-3.5
1335.0607805200148,-4.2
1276.9121897314421,-4.2
1207.8296863655376,-4.2
1136.2370793230602,-4.8
1083.612618430954,-4.2
1036.491309844318,-1.5
1005.3946736830233,2.4
997.9393362534771,6.5
1003.1757335768592,9.6
1067.0551060234689,11.9
1112.0992186949702,13.5
1121.2453584863617,15.0
1111.8671085340668,17.0
1081.3345021099913,18.0
1042.02559,17.1
1015.172136827445,14.2
1003.53502158754,11.9
1002.2778733888812,10.3
1004.6055472114062,8.7
1017.1014618149568,7.4
1041.885812350274,6.4
1087.3773129077817,5.6
1136.961539398533,5.3
1155.214082950396,4.9
1135.405550867389,5.2
1091.0492249856568,5.3
1040.912517761767,4.9
994.1022065255937,4.7
954.8182910565978,4.2
929.9944411293773,4.4
924.1176657255872,7.2
921.311261318,10.6
932.4767920994672,15.8
965.6299979175031,19.5
995.6926697598302,22.3
984.7036504327737,24.4
970.6314374937048,25.6
942.2975573050861,25.8
904.79328,24.4
879.654279124044,20.5
867.932461349993,17.5
858.5798025670928,16.1
861.4362654635971,15.4
872.984961275109,13.5
898.3668073057289,12.3
941.8994696703331,11.3
985.2342183199492,10.7
1007.70264214767,10.7
997.3709748868408,10.9
970.6163669505491,10.0
944.4134820924787,7.0
931.4951295950788,5.9
920.3022080458211,4.5
909.13454855972,9.1
909.1578160781008,15.4
916.3008669128569,18.8
928.9974698203463,21.5
971.3832311545656,23.2
1018.560011526983,24.2
1008.3690110796128,25.0
984.6555847063538,25.1
928.6514819611142,24.5
873.3354099999998,22.7
843.450546409894,19.4
834.7930800632538,15.1
837.644089612271,12.7
855.4806677775107,10.6
899.7285301414489,9.0
974.0603022979737,7.6
1119.4898494808338,6.1
1181.050180119477,5.5
1123.2819587346019,4.8
1067.7981109344812,3.6
1017.1846961131248,3.6
985.4182874013351,3.7
964.1494136142991,4.4
959.468721623328,4.2
975.223040727905,7.9
984.008330490953,14.2
981.8302525358429,19.9
975.5955938733338,22.5
1007.926166096261,23.7
1044.063883505719,24.0
1022.939821512461,24.5
988.0168944716888,24.8
918.4406522232131,24.5
856.3197699999998,23.3
820.1929807806889,19.8
808.1709454609052,16.9
809.780581040894,13.3
822.2148735586392,10.8
849.6882764379619,9.2
912.666535860051,10.5
1034.8388480678868,7.6
1101.6511295324076,5.8
1056.8921944006263,5.6
1031.9516255182753,5.8
1005.315828647361,6.1
997.3664042226673,5.3
987.8131259836688,5.7
987.6337997120311,4.7
998.4537655140388,8.5
1002.3834385400348,13.5
1006.4339724199328,17.9
1008.51261858223,22.2
1029.3382745230251,25.3
1031.5022034104002,27.0
1007.0533653704832,27.9
959.6624196289688,28.1
896.79613046843,27.9
833.81463,26.3
798.5238670125499,22.5
779.3539629681242,19.5
772.4294133699632,16.1
778.3408924996689,13.0
816.4126313977911,11.1
876.497551867311,10.5
998.743522234192,10.3
1052.8929398987011,10.1
1022.0694594182262,9.6
999.477406309645,9.1
982.4962415731885,8.5
975.6281830490701,7.8
963.4602831820712,6.9
958.843605809756,6.8
988.5806848983101,10.0
968.1113984212761,12.1
976.4216002341782,14.6
984.5857730941711,15.5
1031.3521185559657,16.6
1069.6139659535568,16.9
1068.5171839516313,17.3
1038.6566752071349,17.2
984.1329092118377,15.3
924.3456,12.1
892.7934671932549,9.7
884.0723240027053,9.4
889.0804934267238,8.7
899.2493317925699,8.4
926.1570966303251,8.1
994.7834944039417,7.6
1119.776511525042,7.0
1172.1672972949268,6.6
1145.168287109271,6.2
1137.7417273695128,5.9
1118.5983646510438,5.6
1090.55348352715,4.7
1061.3599687126873,4.2
1046.5651096506467,4.9
1038.5285986932702,5.3
1019.3258784794494,6.3
1014.6493909683678,8.0
1039.776882898346,9.0
1114.3026457565602,10.2
1156.326684620025,11.2
1155.5461195219998,11.6
1127.1174514166548,12.0
1069.2450579355848,12.2
1011.13288,11.6
982.3381117070351,10.5
975.616657862674,8.1
973.9400432018318,5.0
975.1861075015489,3.5
1000.31471443846,3.3
1065.0925798951819,3.2
1188.8313867533525,4.1
1231.4061170200987,4.1
1179.7090138335118,4.4
1123.730456967057,3.3
1073.4486387805175,2.2
1026.31180489296,1.0
992.811977216847,0.7
977.0114217654419,0.7
959.7915535225218,4.0
959.5129849348848,9.2
970.845611988375,13.4
982.8158954479264,15.5
1017.95829450838,17.5
1044.7469718779416,18.9
1032.931607709793,20.4
1006.9152209153922,21.3
958.105851548889,21.3
897.26037,20.7
878.0050525338182,18.1
914.4756383540009,13.3
918.034102915068,10.7
941.0556869878038,9.2
969.0072570631324,8.2
1008.1487099867218,6.5
1062.5048569869978,6.2
1071.5375251339788,4.7
1041.34292208167,3.9
1018.63304061346,3.5
992.9046316685561,2.6
964.1000786142306,2.6
944.741964153716,2.0
927.707136956157,3.8
923.2067067342361,8.0
922.629795976076,14.1
924.5128551196018,17.3
928.0917419851469,19.8
958.1102649107053,21.9
975.4419170051232,22.6
954.0811212641491,22.9
931.2922693844029,23.0
898.1067072128831,23.1
864.8772100000001,22.0
834.9629263879731,19.3
813.9187473287,14.9
802.59286853719,13.0
801.1065816491981,10.9
805.972056435158,10.6
821.1577771923289,14.0
851.01933138203,13.7
884.208122245044,12.9
924.8701700276531,12.0
949.8727975294211,11.8
945.5217245968169,12.2
936.0958162186173,10.1
939.727725731833,9.3
936.904798732621,11.4
925.8439010748742,11.7
917.9409873837377,13.5
920.337558592047,16.3
936.0064003856122,16.7
976.016182488671,17.0
1011.995238535897,17.5
1001.219173582059,19.2
985.9452163162849,20.2
949.1176496145176,21.1
912.48516,20.7
890.537287494072,20.4
885.3782229268572,18.3
897.5171231344038,16.4
912.270282717559,11.4
918.0595789816131,6.0
1001.3200130550352,2.9
1128.064653381898,1.7
1206.407904299636,0.0
1269.3144305691922,-0.8
1329.644647626145,-1.6
1355.1904449869799,-2.4
1346.4614236476957,-2.8
