Net,Temprature
1551.3873289145029,5.2
1704.8578891853883,4.9
1768.4811219580372,4.6
1714.942938979593,4.2
1681.3427354393436,3.9
1614.0152832991068,3.6
1520.9740176080218,3.5
1447.9079796006963,3.5
1402.998863851217,3.1
1334.607968347156,3.4
1320.224570966595,5.5
1351.1718756499743,7.1
1440.660010125426,8.4
1550.2162021687343,9.9
1559.3429894396995,11.0
1585.359808141929,11.8
1581.4029929263888,12.0
1570.3251737899877,11.3
1457.27677,9.2
1469.1360070213127,6.9
1483.386132918538,4.8
1502.391487902148,3.7
1533.6865559973637,2.9
1573.4487355391857,1.7
1698.0644676905958,1.1
1880.2395197615097,-0.4
1908.1816954004632,-0.2
1843.422979506738,-0.9
1720.4072952394515,-0.7
1591.6883956513577,-0.7
1493.9323080490458,-1.1
1383.952630844863,-1.7
1320.2732867319842,-1.2
1274.572246689518,0.6
1247.979122682103,4.9
1249.5589457016304,4.9
1322.999191499572,4.9
1439.1282087482764,13.8
1456.2570182972283,14.8
1463.2669664563837,15.6
1465.337600033262,15.8
1365.1978360659125,15.5
1334.3624,12.7
1320.3870406345022,10.8
1327.162516331356,9.4
1339.04391296949,8.7
1355.1982265136448,7.6
1384.6547772946462,6.8
1431.4686746881696,6.2
1515.5687079960244,4.7
1590.2885800531612,4.7
1592.6245409423948,4.4
1512.070393456583,4.5
1418.273413695891,4.4
1328.001877449701,4.6
1248.839039530617,4.5
1170.3053456594048,4.7
1153.9776705325187,6.3
1105.095943955019,8.9
1131.502400323218,11.8
1174.612670513613,14.8
1264.510086365182,16.7
1293.380207496995,18.2
1292.2442568089723,19.1
1270.6843233908648,19.5
1226.686518756555,19.1
1192.48774,17.0
1167.801295330023,14.2
1139.053353507348,13.8
1172.3117243171491,13.1
1198.4372910761251,11.7
1228.426342368877,10.9
1301.7958225003676,10.1
1391.656224935333,7.9
1441.3705518846723,5.3
1490.2315216811228,5.6
1407.712430612927,5.7
1274.5039922180235,4.5
1200.4406828411056,2.0
1089.162227534216,1.2
1054.3499410326156,0.3
1065.061312468326,3.8
1054.788785256555,8.6
1044.1954687182213,13.2
1126.697549590369,16.5
1269.06889306321,18.3
1292.2800540314076,19.3
1289.6090773950436,19.8
1298.851574478729,20.1
1249.460940674383,19.8
1197.32622,16.4
1185.333816439729,12.7
1143.942448631419,11.4
1194.8676849824878,10.4
1221.7242644006421,9.0
1267.1172528033087,8.9
1382.456610064007,8.7
1523.997688674801,8.0
1572.9986180195526,6.9
1569.7826679521588,7.6
1505.8370274992121,7.8
1398.5080468517199,5.7
1282.889544949168,4.4
1216.528408044164,4.3
1217.998749265888,5.0
1191.487928263806,6.9
1175.179339765832,10.3
1198.627045211075,12.8
1245.653691223587,14.8
1359.803196202667,17.0
1371.427868563004,19.0
1356.659580880195,19.9
1311.124516208498,20.3
1227.6247450242263,19.8
1156.1131899999998,17.3
1113.755117161256,15.2
1099.8948234310258,13.8
1102.5778137672883,13.6
1115.787540481166,13.0
1138.508089625682,12.7
1221.070626438414,12.0
1413.3654520790203,11.4
1447.637635877398,10.9
1398.8226197428849,10.5
1383.920587215992,11.0
1360.876694086697,11.5
1321.850829667677,11.5
1254.882062474872,11.5
1179.77188807653,11.4
1197.6440668242021,11.4
1205.1835449577347,11.7
1215.502537638214,12.5
1244.1978396360855,15.1
1336.262633331268,18.1
1354.3769690704155,19.8
1314.1658516207297,20.6
1278.5438683162613,21.0
1184.024296255846,20.8
1098.65929,18.1
1036.8161353924163,16.0
1034.6160164998983,14.9
1030.2124739783048,13.5
1029.1429842312457,14.8
1079.5642116523973,14.9
1181.72785009292,13.8
1356.489440144742,13.7
1415.8412940291728,13.0
1402.31959742645,12.3
1335.2382247373023,11.9
1301.105195704298,11.7
1243.0353865652817,11.1
1205.1450144710811,10.3
1226.9600950459765,9.8
1193.5153454806,10.6
1202.0638190363084,12.2
1279.874420819081,13.8
1361.2265924538149,15.1
1444.000882048335,15.4
1442.518630026102,15.6
1420.9404894588222,15.3
1370.1667467949521,15.1
1248.4111069666687,14.3
1171.0714100000002,12.8
1140.7045169537305,12.1
1118.3969523402739,11.7
1108.4195101941548,10.7
1121.7148425978141,10.6
1156.0547908975127,10.8
1255.167418295243,10.8
1447.5015894409073,10.4
1521.8584357384989,10.1
1556.159062526594,9.6
1591.314717797673,9.0
1622.8297591768876,8.2
1667.2993986769488,7.5
1691.0484718121036,7.2
1689.282790629426,7.1
1636.5787521029356,7.1
1644.1526470180052,6.9
1657.63215424465,6.3
1732.0790106435395,5.6
1832.9716110617517,5.2
1808.055060210868,5.1
1766.9482616843536,5.1
1691.757448050606,5.0
1575.5773238510396,4.9
1475.4676899999995,4.8
1429.7053440208888,4.8
1403.2010083218738,4.9
1375.2264271367285,5.0
1377.2601145441297,4.9
1428.3764449805512,4.7
1463.8221244501622,4.7
1612.907575623177,4.4
1664.9775082190772,4.2
1650.061087156862,4.2
1655.0799198896416,4.3
1637.436681626535,4.3
1597.6913940378324,4.4
1548.161601793009,3.9
1513.44281463446,3.7
1475.9212239703004,4.3
1449.032356009085,5.1
1443.074777145711,5.9
1476.0957801091338,6.8
1582.014676563394,7.5
1587.0823805870746,9.1
1578.4740255671825,9.5
1554.859712697671,9.7
1498.4525951833675,9.8
1442.86547,8.9
1419.411111858141,7.1
1411.924553448342,6.3
1406.056441911665,5.7
1409.87510979761,3.8
1423.221589139473,1.9
1478.2069911371152,1.1
1552.1176015556357,0.1
1615.09290394515,-0.6
1611.875759521646,-0.9
1540.6517370208817,-1.1
1442.7826944444723,-0.9
1341.713808107325,-1.4
1239.304441973072,-1.9
1158.9212400546603,-0.9
1098.6706065960648,1.0
1061.8108855623288,3.4
1066.0372733617621,6.4
1140.9676606125702,9.1
1274.573055481264,11.4
1307.21495051365,12.7
1313.1060126209395,13.8
1306.601938188264,14.4
1270.961913971544,14.0
1223.5786899999998,11.9
1190.8257344695928,9.1
1178.558583681441,7.7
1183.985922867997,7.7
1198.6477297386527,6.4
1214.6444128141893,6.0
1253.9044594263312,6.3
1318.343484109303,6.0
1378.8452533605341,5.4
1376.9302901792507,4.6
1303.780016873582,4.5
1210.339984501345,4.3
1135.1420161384658,4.3
1085.3531248812783,3.3
1045.4453715428713,2.3
1015.3425980667952,5.4
997.4498486696531,9.5
1009.4495948428702,14.0
1077.5853842714218,16.4
1210.1469208736062,17.9
1245.448852917118,18.8
1250.5174286709,19.3
1222.2675144150737,19.3
1171.717519250139,18.4
1108.6428599999997,16.3
1076.242010687274,14.4
1081.955500071906,13.0
1102.5115662068881,10.5
1136.217031452978,7.8
1196.7006228570956,7.1
1332.7183891793788,6.7
1543.675635166834,5.4
1601.8756842023488,4.8
1533.3563867791995,4.7
1443.938483056775,3.0
1358.883473433136,3.8
1285.1088438624122,2.6
1224.7442747531397,0.7
1207.554797497649,0.4
1184.657213867586,4.3
1131.1822170403004,9.6
1173.4029219970603,12.3
1250.1584252853372,14.3
1351.007239026826,16.3
1373.062831324186,17.7
1373.410879813731,19.1
1327.446102350781,19.9
1238.7367607923647,19.3
1154.2931200000003,17.4
1119.798297673414,13.8
1104.2171401347696,12.3
1109.00413340022,12.0
1125.1743302763368,11.9
1183.6442985905353,11.3
1290.839064998658,9.9
1487.235945997416,8.7
1525.206216362962,8.5
1470.9043230386796,8.3
1391.189903905549,7.3
1309.0580083382413,6.4
1294.1672165320979,6.0
1261.681790128356,5.7
1251.0892598470991,4.7
1250.068393346036,8.2
1244.809837959643,13.2
1254.2455783421628,17.8
1237.92622189524,21.9
1347.5629057397164,24.4
1350.5902655352188,25.2
1320.368816679509,25.8
1259.2284147617622,26.0
1181.806681708567,25.4
1094.31948,22.3
1055.3769392125268,18.4
1052.975451064009,16.5
1051.8169527360712,15.1
1067.435961884317,12.6
1103.0124727783164,12.3
1222.721350019321,13.8
1406.4963266381383,14.2
1447.034336437943,12.7
1368.9230633516013,13.5
1289.8921186569685,12.6
1265.0903403917875,11.4
1273.3433144753342,10.9
1233.049638719295,11.0
1253.00719743762,10.2
1240.8245755115984,13.1
1174.390972381928,16.4
1243.768465131625,20.1
1251.415335337451,22.3
1280.4653750581579,24.0
1263.6983566457764,25.1
1254.1516196889252,25.6
1197.038698661519,26.0
1117.1618834645137,25.2
1048.18872,24.0
1003.476510244411,21.6
974.950310873667,20.0
963.7786707973171,19.4
956.4097481048271,18.6
1001.1125772775196,16.9
1084.2472915316223,15.7
1246.476061174597,15.1
1287.45250726155,14.1
1277.420476270839,13.3
1266.3483901408122,12.8
1271.7490194225952,12.5
1253.6470506164453,13.1
1259.946622479697,13.4
1255.929487311119,13.3
1233.4523656548824,14.3
1234.590364222364,16.4
1236.5822109306396,17.9
1252.4187897167549,19.1
1338.0034814794092,21.0
1344.2910541345177,21.5
1284.279840453352,23.0
1236.749254093986,23.0
1181.8258575206012,21.8
1102.45992,20.0
1061.7653327072294,18.0
1044.603082529324,16.4
1055.362009143049,14.6
1062.7119011326076,13.0
1106.5427167841476,11.4
1225.209694799956,10.3
1428.5197204673264,9.5
1505.0741153512404,8.9
1483.5276837099227,8.4
1469.3432162947481,8.3
1438.836953221822,8.3
1368.777723862253,7.2
1324.8381934505921,6.3
1276.355694840467,5.8
1246.7014623801515,6.8
1199.1401293806484,8.0
1230.680128870462,9.2
1232.5445323241381,10.6
1380.018464065137,12.5
1377.369003541196,13.8
1386.452364075078,14.8
1359.6513350604455,15.2
1312.924157969631,14.9
1252.4139100000002,13.7
1199.746825560238,12.4
1175.608445599629,11.7
1186.0594545498773,11.3
1192.4961276345564,10.9
1196.8459542648284,10.4
1238.491744010482,9.8
1309.1303373818992,9.2
1376.293138023163,8.6
1422.5539547095652,8.2
1429.3976476912203,7.6
1389.418531077056,7.4
1351.904122482466,7.0
1278.7298301137373,6.6
1241.4834358379849,6.2
1208.204006314874,6.9
1191.6475639912728,8.9
1187.9048265292229,11.1
1223.574243814195,12.1
1266.107375198482,12.5
1290.793411830402,13.0
1287.093623021526,13.7
1244.48264745428,14.5
1176.9395677085429,14.3
1114.3620099999998,14.2
1061.1254500748762,13.9
1012.3002920298492,13.9
978.8290046414519,13.8
977.8912055153519,12.9
976.6092918439431,13.2
952.0209347481169,13.7
1008.9109602833712,13.8
1062.7401325040641,14.0
1102.34410181874,14.2
1125.4606232545748,14.2
1133.3446273282796,14.5
1119.463090380581,14.9
1137.5574481493604,15.3
1154.303293692461,15.8
1149.745485072624,16.4
1144.866053671257,17.2
1150.6739057092343,18.6
1170.9431135140524,18.8
1269.2426952472597,18.1
1300.141072372503,17.3
1341.1506879449007,15.0
1364.087224770441,13.9
1341.4662878706688,13.8
1288.2319600000003,12.4
1287.9798879283903,10.2
1306.935231408419,8.5
1271.735496733898,7.1
1342.550080071219,5.9
1456.78236147979,5.0
1611.684249439409,4.3
1838.0427903440848,3.4
1934.2036799802272,2.2
1895.88038885573,1.0
1840.366807871062,-0.1
1772.9782527996188,-1.1
1681.9054745671212,-1.9
1603.6335154887813,-2.3
1532.4448247320877,-2.9
1478.008597738297,-2.0
1457.1760030512064,-0.8
1468.06837403132,0.8
1568.200715661743,2.2
1737.3114838493068,3.6
1776.4125967601622,4.6
1768.682839183639,5.1
1714.32933952044,5.7
1621.848382606274,5.8
1537.71575,4.9
1491.814641057161,3.9
1458.0261198294877,2.8
1452.6937807921677,1.8
1462.1085131554173,1.1
1453.499444747768,0.3
1561.7438916726298,0.6
1772.8523891531943,0.6
1834.0499053569451,0.9
1776.6463889703577,1.6
1736.4187163329373,1.6
1664.4703405842797,1.0
1604.3603285887002,1.4
1536.355331217375,1.7
1496.234109889209,0.7
1474.4849810872245,2.3
1466.8166091876972,4.4
1498.8347969279453,6.0
1584.4035375564772,7.2
1702.5787968691723,8.1
1692.7773591891823,8.9
1667.1834321880133,9.3
1614.891114787397,9.5
1495.0441259621962,9.4
1352.0883000000001,8.7
1359.9401134344798,7.7
1333.497215415953,7.0
1307.3205533667988,6.7
1300.993591936605,6.2
1321.8193670746325,6.0
1435.916452427434,5.9
1607.9359151626795,5.7
1639.3657867306938,5.3
1585.6775571777562,5.4
1541.1827660436345,5.3
1487.405955221339,5.5
1444.233062352079,5.6
1412.6384782121984,5.4
1377.5706975673847,5.7
1332.3561178320351,6.3
1313.0002311026124,8.2
1365.5184885164,9.8
1416.48416158463,11.2
1508.679360731847,11.5
1521.5159653335213,11.6
1489.8167703304455,10.8
1431.3585173725262,10.9
1301.6316977825013,11.1
1214.3185899999999,11.3
1123.425038735115,10.9
1114.2876950441937,10.8
1128.7940965305563,10.8
1168.297818325554,10.7
1201.927671731838,10.7
1284.281164964503,10.6
1487.72387216292,10.4
1563.866856935754,9.3
1572.1330512629331,6.8
1596.124305387618,5.7
1612.5317334931642,5.0
1612.7165221364025,3.9
1603.1659452306128,3.1
1592.7479442310348,2.5
1573.1080431147363,1.9
1580.3684398877317,1.6
1627.0090903844048,1.7
1692.2019343872164,1.9
1761.79807742239,2.0
1752.0516002273637,2.1
1711.5960969704531,2.2
1633.343093536111,2.2
1523.3412922909613,1.9
1415.5659,1.7
1363.827897734085,1.6
1335.988964965064,1.6
1320.2315013378372,1.6
1315.211941032415,1.6
1340.582573709534,1.7
1430.1503434048511,1.8
1593.620654378988,1.8
1665.8091968182528,2.0
1647.4455067743252,2.1
1641.889283797058,2.2
1559.381527185785,2.3
1478.7842185721563,2.5
1409.516991724164,2.6
1368.135013396582,2.8
1333.878160847421,3.4
1252.777620783371,4.3
1246.003728106885,5.6
1341.896357088394,7.5
1428.859374301352,8.1
1488.5520460670887,8.8
1486.825459400751,9.6
1469.2992274258759,10.8
1416.5377530996684,11.2
1360.40407,10.8
1308.719948474232,8.7
1302.722258969208,7.9
1280.604181854184,7.4
1286.242457169471,6.7
1304.6350089998705,6.3
1325.22452823318,6.4
1389.1536130293061,6.7
1435.3758911582383,6.4
1449.9764587174227,6.3
1416.5760003476917,7.3
1344.9175062704571,7.1
1271.307640177307,6.7
1199.710283498065,6.5
1134.962835271439,6.6
1101.8589838303467,7.2
1076.9775164480377,8.6
1075.3703055780336,11.7
1068.5565186703848,15.1
1165.2221302244202,17.0
1222.654677023874,18.2
1202.9241762838249,19.3
1183.176358282045,19.6
1138.1410520433485,19.4
1075.72465,18.5
1039.591269492359,17.1
982.8217209874649,15.8
997.7764316202288,15.0
989.3032769001038,14.4
983.1873863849418,14.0
990.7756928622435,13.6
1029.3623816439629,12.9
1071.693617980876,12.3
1085.2840702104108,12.9
1064.2410126900231,13.7
1080.8959612079332,14.8
1048.60729681967,14.9
1064.1643656910003,15.0
1079.573881896952,15.2
1073.285708773391,15.7
1066.644042438971,16.6
1083.908778165386,17.8
1095.336003805911,19.3
1200.895458448265,20.6
1231.4866616973497,21.5
1203.1763983621147,21.9
1148.368005355406,22.0
1080.008245025005,22.2
1010.82814,20.5
965.4224976895727,17.9
951.8068288033181,16.2
945.7439768746531,14.6
955.5914042228497,14.8
1003.9500931831252,15.0
1123.477014826246,12.4
1291.1067407960259,10.9
1354.9156907982197,10.1
1308.0661421464777,9.2
1234.794047016141,9.0
1247.631976111986,8.5
1230.7188265477323,8.3
1227.022876300667,7.3
1230.7112527922493,7.4
1217.4284518534084,10.6
1192.1042962664217,14.8
1159.1800636479102,20.4
1175.7908095635253,23.6
1255.147971945095,25.1
1301.786010357581,25.6
1270.9088265161263,25.7
1221.410618726124,25.2
1140.9787335251467,24.3
1050.86935,22.7
999.7333583247712,20.3
979.812455464741,18.0
994.3565036151779,15.0
1012.1754598704182,13.5
1054.3354400817452,12.8
1158.9207650864648,13.2
1339.362624026269,13.1
1401.5841889659423,13.5
1372.658643242759,13.4
1312.852571761783,12.9
1221.2413869892218,11.9
1250.26162188658,10.8
1161.690457218075,9.9
1191.5966000325222,9.2
1220.230435468893,9.8
1202.1360741908923,11.5
1199.7803692702016,14.4
1209.8215205553604,16.9
1308.701166340353,19.3
1292.929365723326,21.0
1297.7772411619387,22.4
1247.3551995703513,23.0
1165.2205622164117,23.0
1076.4504000000002,21.7
1025.251756031867,19.0
989.3945553118423,18.1
987.6398072841962,17.3
983.6644230017351,16.3
963.4689341197623,15.5
1057.3719453997162,14.0
1229.57532614507,13.2
1260.575045699025,12.4
1235.714202182143,11.7
1222.977219451148,11.4
1191.8030338428023,11.7
1157.8300122457335,11.3
1144.7345742153936,11.0
1143.741068849559,11.1
1146.222297343175,11.5
1144.6943574244901,12.5
1152.514904475676,14.0
1149.375429225852,16.8
1222.702407598816,19.1
1223.8933075925897,20.4
1203.1230689169315,21.6
1150.3264961307796,22.3
1064.65693924604,22.7
982.61582,21.1
932.9561752378986,18.0
911.8949585860931,16.1
915.6085051730732,15.8
941.8059747557752,14.7
983.7917530552822,13.5
1102.0602424518288,12.4
1307.617734369357,10.6
1370.341668598626,8.9
1346.5738806304848,7.9
1311.901019881086,7.2
1272.5813825232078,6.3
1221.9173417607603,5.5
1180.861628157625,4.7
1153.558185416519,4.7
1121.416268718967,5.9
1104.2258134414512,7.8
1107.402355133824,10.2
1136.6298303835356,12.0
1263.056950202411,13.5
1317.999700604958,14.5
1331.5277523740176,15.1
1308.545261335103,15.4
1244.279088167593,14.9
1178.88527,13.9
1154.2756053440899,12.1
1148.933710519509,10.2
1161.556754790654,9.0
1188.480370198682,8.3
1236.5230781672522,8.0
1405.915195716958,6.7
1586.4134834869626,6.3
1588.3901642226901,4.9
1574.5429936386727,3.8
1507.9966831965971,2.0
1358.052574135074,1.4
1305.491791376514,3.5
1244.201940959114,3.3
1160.418645504329,2.9
1184.0111536925078,4.6
1169.721326735066,6.9
1149.80620072301,9.2
1170.2162247622348,11.9
1266.555711082969,14.0
1296.8957081648023,15.5
1292.424671164501,17.0
1277.796634663932,17.8
1244.3437159733899,17.6
1164.06146,16.8
1150.792798382887,14.0
1124.8251003032472,11.7
1120.480381701641,10.4
1134.2030444347672,10.3
1147.242118805745,10.2
1183.2102664218257,9.2
1263.2243304902725,9.2
1301.3477612131878,8.7
1311.1153226691697,8.4
1261.3156838457778,7.5
1206.510325764904,6.6
1154.784490400457,6.0
1117.3483611505524,5.5
1056.4131231958881,6.1
1075.338288500724,9.0
1083.632489892193,12.3
1099.5994949333233,16.7
1061.7238848719608,21.1
1136.0806262797378,22.9
1174.9642647092699,23.4
1151.9531522315408,24.1
1100.313228606089,24.6
1080.5311948930082,24.7
1017.05125,22.5
981.8664113287687,18.9
957.6186335640361,16.9
950.4750359718232,15.7
943.7678756101377,15.3
967.7423744403991,14.3
984.582266500328,13.8
1041.1500384251758,12.5
1092.8935797932982,11.5
1158.709035220273,12.2
1168.493739596279,11.9
1137.1159233725457,11.3
1058.9540280764122,12.5
1075.6060092680011,12.7
1109.659455117575,12.5
1093.7626815651918,13.2
1111.589793218671,15.2
1137.9871300273098,16.9
1183.6790580859063,18.3
1260.473660494545,19.7
1239.762608950844,20.5
1221.4989320386858,20.0
1200.5522297991672,19.7
1120.4850720266372,18.6
1055.46104,17.5
998.8980881802499,16.5
962.574801528911,16.3
928.4974590057202,16.2
942.3950076769063,15.9
972.6582134358899,15.7
1030.7410385784008,16.4
1221.9842323353955,16.6
1337.201603493754,16.7
1415.262772332552,16.8
1488.5998334586188,16.8
1575.301762512198,17.0
1626.505989024249,8.2
1641.812675392456,5.1
