time,month,day,hour,day_of_week,demand,temperature
2017-01-01 00:00:00+00:00,1,1,0,6,5076.7,6.2
2017-01-01 01:00:00+00:00,1,1,1,6,4874.7,5.834
2017-01-01 02:00:00+00:00,1,1,2,6,4561.2,5.552
2017-01-01 03:00:00+00:00,1,1,3,6,4270.9,5.303
2017-01-01 04:00:00+00:00,1,1,4,6,4092.2,5.145
2017-01-01 05:00:00+00:00,1,1,5,6,3998.5,5.019
2017-01-01 06:00:00+00:00,1,1,6,6,3979.7,4.956
2017-01-01 07:00:00+00:00,1,1,7,6,3849.3,4.923
2017-01-01 08:00:00+00:00,1,1,8,6,3816.2,5.563
2017-01-01 09:00:00+00:00,1,1,9,6,4169.2,6.976
2017-01-01 10:00:00+00:00,1,1,10,6,4630.6,8.343
2017-01-01 11:00:00+00:00,1,1,11,6,5047.0,9.875
2017-01-01 12:00:00+00:00,1,1,12,6,5218.0,11.153
2017-01-01 13:00:00+00:00,1,1,13,6,4989.2,11.95
2017-01-01 14:00:00+00:00,1,1,14,6,4776.8,12.133
2017-01-01 15:00:00+00:00,1,1,15,6,4766.9,11.689
2017-01-01 16:00:00+00:00,1,1,16,6,4884.3,10.428
2017-01-01 17:00:00+00:00,1,1,17,6,5433.9,9.542
2017-01-01 18:00:00+00:00,1,1,18,6,5977.2,9.476
2017-01-01 19:00:00+00:00,1,1,19,6,6144.3,9.504
2017-01-01 20:00:00+00:00,1,1,20,6,6206.5,9.369
2017-01-01 21:00:00+00:00,1,1,21,6,6061.9,9.288
2017-01-01 22:00:00+00:00,1,1,22,6,5845.9,9.111
2017-01-01 23:00:00+00:00,1,1,23,6,5281.8,8.983
2017-01-02 00:00:00+00:00,1,2,0,0,4772.1,8.898
2017-01-02 01:00:00+00:00,1,2,1,0,4404.5,8.86
2017-01-02 02:00:00+00:00,1,2,2,0,4174.6,8.902
2017-01-02 03:00:00+00:00,1,2,3,0,4056.5,8.965
2017-01-02 04:00:00+00:00,1,2,4,0,4092.9,8.989
2017-01-02 05:00:00+00:00,1,2,5,0,4208.3,8.961
2017-01-02 06:00:00+00:00,1,2,6,0,4543.1,8.922
2017-01-02 07:00:00+00:00,1,2,7,0,4988.8,8.978
2017-01-02 08:00:00+00:00,1,2,8,0,5756.8,9.185
2017-01-02 09:00:00+00:00,1,2,9,0,6441.8,9.73
2017-01-02 10:00:00+00:00,1,2,10,0,6812.0,10.547
2017-01-02 11:00:00+00:00,1,2,11,0,7099.0,11.497
2017-01-02 12:00:00+00:00,1,2,12,0,7159.1,12.358
2017-01-02 13:00:00+00:00,1,2,13,0,7142.0,12.96
2017-01-02 14:00:00+00:00,1,2,14,0,7263.7,13.122
2017-01-02 15:00:00+00:00,1,2,15,0,7171.5,12.788
2017-01-02 16:00:00+00:00,1,2,16,0,7133.8,12.171
2017-01-02 17:00:00+00:00,1,2,17,0,7406.7,11.62
2017-01-02 18:00:00+00:00,1,2,18,0,7703.7,11.39
2017-01-02 19:00:00+00:00,1,2,19,0,7803.9,11.302
2017-01-02 20:00:00+00:00,1,2,20,0,7663.6,11.265
2017-01-02 21:00:00+00:00,1,2,21,0,7334.9,11.262
2017-01-02 22:00:00+00:00,1,2,22,0,6907.5,11.333
2017-01-02 23:00:00+00:00,1,2,23,0,6201.4,11.337
2017-01-03 00:00:00+00:00,1,3,0,1,5563.0,11.343
2017-01-03 01:00:00+00:00,1,3,1,1,5144.1,11.369
2017-01-03 02:00:00+00:00,1,3,2,1,4899.2,11.364
2017-01-03 03:00:00+00:00,1,3,3,1,4786.8,11.348
2017-01-03 04:00:00+00:00,1,3,4,1,4722.3,11.315
2017-01-03 05:00:00+00:00,1,3,5,1,4814.3,11.267
2017-01-03 06:00:00+00:00,1,3,6,1,5136.1,11.193
2017-01-03 07:00:00+00:00,1,3,7,1,5814.6,11.123
2017-01-03 08:00:00+00:00,1,3,8,1,6552.9,11.327
2017-01-03 09:00:00+00:00,1,3,9,1,7075.7,12.049
2017-01-03 10:00:00+00:00,1,3,10,1,7264.2,13.06
2017-01-03 11:00:00+00:00,1,3,11,1,7398.7,14.147
2017-01-03 12:00:00+00:00,1,3,12,1,7246.1,14.952
2017-01-03 13:00:00+00:00,1,3,13,1,7143.4,15.398
2017-01-03 14:00:00+00:00,1,3,14,1,7276.7,15.486
2017-01-03 15:00:00+00:00,1,3,15,1,7143.5,15.155
2017-01-03 16:00:00+00:00,1,3,16,1,7091.9,14.162
2017-01-03 17:00:00+00:00,1,3,17,1,7322.2,13.03
2017-01-03 18:00:00+00:00,1,3,18,1,7697.5,12.645
2017-01-03 19:00:00+00:00,1,3,19,1,7816.4,12.396
2017-01-03 20:00:00+00:00,1,3,20,1,7661.6,12.2
2017-01-03 21:00:00+00:00,1,3,21,1,7352.2,12.031
2017-01-03 22:00:00+00:00,1,3,22,1,6966.6,11.834
2017-01-03 23:00:00+00:00,1,3,23,1,6227.9,11.652
2017-01-04 00:00:00+00:00,1,4,0,2,5553.8,11.518
2017-01-04 01:00:00+00:00,1,4,1,2,5128.1,11.419
2017-01-04 02:00:00+00:00,1,4,2,2,4932.5,11.319
2017-01-04 03:00:00+00:00,1,4,3,2,4785.1,11.224
2017-01-04 04:00:00+00:00,1,4,4,2,4753.9,11.1
2017-01-04 05:00:00+00:00,1,4,5,2,4819.6,10.99
2017-01-04 06:00:00+00:00,1,4,6,2,5195.7,10.903
2017-01-04 07:00:00+00:00,1,4,7,2,5848.9,10.838
2017-01-04 08:00:00+00:00,1,4,8,2,6572.1,11.278
2017-01-04 09:00:00+00:00,1,4,9,2,7061.0,12.258
2017-01-04 10:00:00+00:00,1,4,10,2,7165.3,13.317
2017-01-04 11:00:00+00:00,1,4,11,2,7286.6,14.395
2017-01-04 12:00:00+00:00,1,4,12,2,7114.6,15.184
2017-01-04 13:00:00+00:00,1,4,13,2,6975.0,15.533
2017-01-04 14:00:00+00:00,1,4,14,2,7126.1,15.536
2017-01-04 15:00:00+00:00,1,4,15,2,6972.6,15.226
2017-01-04 16:00:00+00:00,1,4,16,2,6900.9,14.392
2017-01-04 17:00:00+00:00,1,4,17,2,7150.8,13.473
2017-01-04 18:00:00+00:00,1,4,18,2,7606.8,12.874
2017-01-04 19:00:00+00:00,1,4,19,2,7722.5,12.331
2017-01-04 20:00:00+00:00,1,4,20,2,7563.3,11.869
2017-01-04 21:00:00+00:00,1,4,21,2,7242.0,11.53
2017-01-04 22:00:00+00:00,1,4,22,2,6870.7,11.206
2017-01-04 23:00:00+00:00,1,4,23,2,6186.8,10.837
2017-01-05 00:00:00+00:00,1,5,0,3,5539.1,10.449
2017-01-05 01:00:00+00:00,1,5,1,3,5143.3,10.034
2017-01-05 02:00:00+00:00,1,5,2,3,4898.0,9.641
2017-01-05 03:00:00+00:00,1,5,3,3,4788.2,9.28
2017-01-05 04:00:00+00:00,1,5,4,3,4749.9,9.021
2017-01-05 05:00:00+00:00,1,5,5,3,4820.4,8.862
2017-01-05 06:00:00+00:00,1,5,6,3,5142.5,8.698
2017-01-05 07:00:00+00:00,1,5,7,3,5824.8,8.517
2017-01-05 08:00:00+00:00,1,5,8,3,6620.4,8.854
2017-01-05 09:00:00+00:00,1,5,9,3,7078.7,9.686
2017-01-05 10:00:00+00:00,1,5,10,3,7171.1,10.97
2017-01-05 11:00:00+00:00,1,5,11,3,7241.0,12.543
2017-01-05 12:00:00+00:00,1,5,12,3,7041.2,13.924
2017-01-05 13:00:00+00:00,1,5,13,3,6928.6,14.818
2017-01-05 14:00:00+00:00,1,5,14,3,7005.1,15.144
2017-01-05 15:00:00+00:00,1,5,15,3,6830.2,14.932
2017-01-05 16:00:00+00:00,1,5,16,3,6787.0,13.567
2017-01-05 17:00:00+00:00,1,5,17,3,7093.7,11.757
2017-01-05 18:00:00+00:00,1,5,18,3,7595.6,11.019
2017-01-05 19:00:00+00:00,1,5,19,3,7746.8,10.422
2017-01-05 20:00:00+00:00,1,5,20,3,7591.0,9.719
2017-01-05 21:00:00+00:00,1,5,21,3,7271.6,8.997
2017-01-05 22:00:00+00:00,1,5,22,3,6898.9,8.409
2017-01-05 23:00:00+00:00,1,5,23,3,6205.4,8.009
2017-01-06 00:00:00+00:00,1,6,0,4,5597.6,7.776
2017-01-06 01:00:00+00:00,1,6,1,4,5210.0,7.464
2017-01-06 02:00:00+00:00,1,6,2,4,4979.5,7.139
2017-01-06 03:00:00+00:00,1,6,3,4,4858.4,6.883
2017-01-06 04:00:00+00:00,1,6,4,4,4806.7,6.552
2017-01-06 05:00:00+00:00,1,6,5,4,4895.4,6.173
2017-01-06 06:00:00+00:00,1,6,6,4,5242.9,5.827
2017-01-06 07:00:00+00:00,1,6,7,4,5909.5,5.523
2017-01-06 08:00:00+00:00,1,6,8,4,6649.4,5.782
2017-01-06 09:00:00+00:00,1,6,9,4,7049.7,7.141
2017-01-06 10:00:00+00:00,1,6,10,4,7110.1,9.113
2017-01-06 11:00:00+00:00,1,6,11,4,7176.9,11.135
2017-01-06 12:00:00+00:00,1,6,12,4,6927.7,12.757
2017-01-06 13:00:00+00:00,1,6,13,4,6761.3,13.927
2017-01-06 14:00:00+00:00,1,6,14,4,6826.4,14.42
2017-01-06 15:00:00+00:00,1,6,15,4,6700.2,14.205
2017-01-06 16:00:00+00:00,1,6,16,4,6616.4,12.542
2017-01-06 17:00:00+00:00,1,6,17,4,6918.0,10.693
2017-01-06 18:00:00+00:00,1,6,18,4,7441.9,9.829
2017-01-06 19:00:00+00:00,1,6,19,4,7547.9,9.133
2017-01-06 20:00:00+00:00,1,6,20,4,7404.3,8.432
2017-01-06 21:00:00+00:00,1,6,21,4,7110.9,7.735
2017-01-06 22:00:00+00:00,1,6,22,4,6761.0,7.204
2017-01-06 23:00:00+00:00,1,6,23,4,6210.7,6.809
2017-01-07 00:00:00+00:00,1,7,0,5,5620.7,6.59
2017-01-07 01:00:00+00:00,1,7,1,5,5186.0,6.318
2017-01-07 02:00:00+00:00,1,7,2,5,4893.6,5.994
2017-01-07 03:00:00+00:00,1,7,3,5,4750.8,5.691
