time,month,day,hour,day_of_week,demand,temperature
2017-01-01 00:00:00+00:00,1,1,0,6,4579.0,-9.463
2017-01-01 01:00:00+00:00,1,1,1,6,4423.0,-9.64
2017-01-01 02:00:00+00:00,1,1,2,6,4331.0,-9.759
2017-01-01 03:00:00+00:00,1,1,3,6,4286.0,-9.824
2017-01-01 04:00:00+00:00,1,1,4,6,4282.0,-9.799
2017-01-01 05:00:00+00:00,1,1,5,6,4353.0,-9.722
2017-01-01 06:00:00+00:00,1,1,6,6,4558.0,-8.743
2017-01-01 07:00:00+00:00,1,1,7,6,4799.0,-6.045
2017-01-01 08:00:00+00:00,1,1,8,6,4951.0,-3.27
2017-01-01 09:00:00+00:00,1,1,9,6,4992.0,-1.448
2017-01-01 10:00:00+00:00,1,1,10,6,4960.0,-0.177
2017-01-01 11:00:00+00:00,1,1,11,6,4826.0,0.569
2017-01-01 12:00:00+00:00,1,1,12,6,4698.0,0.724
2017-01-01 13:00:00+00:00,1,1,13,6,4700.0,0.086
2017-01-01 14:00:00+00:00,1,1,14,6,4879.0,-1.826
2017-01-01 15:00:00+00:00,1,1,15,6,5401.0,-3.248
2017-01-01 16:00:00+00:00,1,1,16,6,5601.0,-3.903
2017-01-01 17:00:00+00:00,1,1,17,6,5549.0,-4.459
2017-01-01 18:00:00+00:00,1,1,18,6,5395.0,-4.893
2017-01-01 19:00:00+00:00,1,1,19,6,5239.0,-5.258
2017-01-01 20:00:00+00:00,1,1,20,6,5250.0,-5.526
2017-01-01 21:00:00+00:00,1,1,21,6,5006.0,-5.67
2017-01-01 22:00:00+00:00,1,1,22,6,4657.0,-5.804
2017-01-01 23:00:00+00:00,1,1,23,6,4426.0,-5.986
2017-01-02 00:00:00+00:00,1,2,0,0,4287.0,-6.176
2017-01-02 01:00:00+00:00,1,2,1,0,4225.0,-6.356
2017-01-02 02:00:00+00:00,1,2,2,0,4235.0,-6.544
2017-01-02 03:00:00+00:00,1,2,3,0,4290.0,-6.774
2017-01-02 04:00:00+00:00,1,2,4,0,4404.0,-7.022
2017-01-02 05:00:00+00:00,1,2,5,0,4671.0,-7.22
2017-01-02 06:00:00+00:00,1,2,6,0,5041.0,-6.364
2017-01-02 07:00:00+00:00,1,2,7,0,5361.0,-3.507
2017-01-02 08:00:00+00:00,1,2,8,0,5414.0,-0.896
2017-01-02 09:00:00+00:00,1,2,9,0,5334.0,1.02
2017-01-02 10:00:00+00:00,1,2,10,0,5189.0,2.467
2017-01-02 11:00:00+00:00,1,2,11,0,5023.0,3.255
2017-01-02 12:00:00+00:00,1,2,12,0,4942.0,3.434
2017-01-02 13:00:00+00:00,1,2,13,0,5011.0,2.483
2017-01-02 14:00:00+00:00,1,2,14,0,5295.0,-0.1
2017-01-02 15:00:00+00:00,1,2,15,0,5849.0,-1.859
2017-01-02 16:00:00+00:00,1,2,16,0,6150.0,-2.487
2017-01-02 17:00:00+00:00,1,2,17,0,6059.0,-2.843
2017-01-02 18:00:00+00:00,1,2,18,0,5881.0,-3.082
2017-01-02 19:00:00+00:00,1,2,19,0,5601.0,-3.267
2017-01-02 20:00:00+00:00,1,2,20,0,5496.0,-3.437
2017-01-02 21:00:00+00:00,1,2,21,0,5217.0,-3.612
2017-01-02 22:00:00+00:00,1,2,22,0,4880.0,-3.619
2017-01-02 23:00:00+00:00,1,2,23,0,4582.0,-3.466
2017-01-03 00:00:00+00:00,1,3,0,1,4460.0,-3.345
2017-01-03 01:00:00+00:00,1,3,1,1,4404.0,-3.337
2017-01-03 02:00:00+00:00,1,3,2,1,4435.0,-3.394
2017-01-03 03:00:00+00:00,1,3,3,1,4601.0,-3.53
2017-01-03 04:00:00+00:00,1,3,4,1,4998.0,-3.689
2017-01-03 05:00:00+00:00,1,3,5,1,5532.0,-3.833
2017-01-03 06:00:00+00:00,1,3,6,1,6075.0,-2.96
2017-01-03 07:00:00+00:00,1,3,7,1,6361.0,-0.46
2017-01-03 08:00:00+00:00,1,3,8,1,6318.0,1.637
2017-01-03 09:00:00+00:00,1,3,9,1,6197.0,3.159
2017-01-03 10:00:00+00:00,1,3,10,1,6029.0,4.108
2017-01-03 11:00:00+00:00,1,3,11,1,5923.0,4.42
2017-01-03 12:00:00+00:00,1,3,12,1,5841.0,4.136
2017-01-03 13:00:00+00:00,1,3,13,1,5884.0,2.863
2017-01-03 14:00:00+00:00,1,3,14,1,6038.0,1.094
2017-01-03 15:00:00+00:00,1,3,15,1,6379.0,-0.052
2017-01-03 16:00:00+00:00,1,3,16,1,6602.0,-0.583
2017-01-03 17:00:00+00:00,1,3,17,1,6526.0,-1.0
2017-01-03 18:00:00+00:00,1,3,18,1,6251.0,-1.452
2017-01-03 19:00:00+00:00,1,3,19,1,5993.0,-1.858
2017-01-03 20:00:00+00:00,1,3,20,1,5806.0,-2.164
2017-01-03 21:00:00+00:00,1,3,21,1,5456.0,-2.43
2017-01-03 22:00:00+00:00,1,3,22,1,5011.0,-2.678
2017-01-03 23:00:00+00:00,1,3,23,1,4754.0,-2.912
2017-01-04 00:00:00+00:00,1,4,0,2,4598.0,-3.18
2017-01-04 01:00:00+00:00,1,4,1,2,4536.0,-3.427
2017-01-04 02:00:00+00:00,1,4,2,2,4564.0,-3.595
2017-01-04 03:00:00+00:00,1,4,3,2,4707.0,-3.785
2017-01-04 04:00:00+00:00,1,4,4,2,5095.0,-3.914
2017-01-04 05:00:00+00:00,1,4,5,2,5599.0,-3.94
2017-01-04 06:00:00+00:00,1,4,6,2,6097.0,-3.303
2017-01-04 07:00:00+00:00,1,4,7,2,6344.0,-1.45
2017-01-04 08:00:00+00:00,1,4,8,2,6297.0,0.445
2017-01-04 09:00:00+00:00,1,4,9,2,6216.0,1.908
2017-01-04 10:00:00+00:00,1,4,10,2,6090.0,2.889
2017-01-04 11:00:00+00:00,1,4,11,2,5977.0,3.463
2017-01-04 12:00:00+00:00,1,4,12,2,5866.0,3.571
2017-01-04 13:00:00+00:00,1,4,13,2,5882.0,2.781
2017-01-04 14:00:00+00:00,1,4,14,2,5999.0,0.965
2017-01-04 15:00:00+00:00,1,4,15,2,6366.0,-0.187
2017-01-04 16:00:00+00:00,1,4,16,2,6620.0,-0.436
2017-01-04 17:00:00+00:00,1,4,17,2,6557.0,-0.578
2017-01-04 18:00:00+00:00,1,4,18,2,6291.0,-0.703
2017-01-04 19:00:00+00:00,1,4,19,2,6027.0,-0.719
2017-01-04 20:00:00+00:00,1,4,20,2,5853.0,-0.674
2017-01-04 21:00:00+00:00,1,4,21,2,5470.0,-0.52
2017-01-04 22:00:00+00:00,1,4,22,2,5044.0,-0.338
2017-01-04 23:00:00+00:00,1,4,23,2,4753.0,-0.31
2017-01-05 00:00:00+00:00,1,5,0,3,4614.0,-0.482
2017-01-05 01:00:00+00:00,1,5,1,3,4563.0,-0.69
2017-01-05 02:00:00+00:00,1,5,2,3,4586.0,-0.934
2017-01-05 03:00:00+00:00,1,5,3,3,4707.0,-1.136
2017-01-05 04:00:00+00:00,1,5,4,3,5092.0,-1.351
2017-01-05 05:00:00+00:00,1,5,5,3,5565.0,-1.619
2017-01-05 06:00:00+00:00,1,5,6,3,6066.0,-1.31
2017-01-05 07:00:00+00:00,1,5,7,3,6338.0,-0.139
2017-01-05 08:00:00+00:00,1,5,8,3,6333.0,0.855
2017-01-05 09:00:00+00:00,1,5,9,3,6295.0,1.516
2017-01-05 10:00:00+00:00,1,5,10,3,6191.0,1.864
2017-01-05 11:00:00+00:00,1,5,11,3,6163.0,1.871
2017-01-05 12:00:00+00:00,1,5,12,3,6115.0,1.453
2017-01-05 13:00:00+00:00,1,5,13,3,6173.0,0.553
2017-01-05 14:00:00+00:00,1,5,14,3,6275.0,-0.404
2017-01-05 15:00:00+00:00,1,5,15,3,6493.0,-0.912
2017-01-05 16:00:00+00:00,1,5,16,3,6683.0,-0.996
2017-01-05 17:00:00+00:00,1,5,17,3,6622.0,-1.076
2017-01-05 18:00:00+00:00,1,5,18,3,6324.0,-1.208
2017-01-05 19:00:00+00:00,1,5,19,3,6062.0,-1.338
2017-01-05 20:00:00+00:00,1,5,20,3,5919.0,-1.459
2017-01-05 21:00:00+00:00,1,5,21,3,5587.0,-1.577
