time,month,day,hour,day_of_week,demand,temperature
2019-01-01 00:00:00,1,1,0,1,25458.477,2.0
2019-01-01 01:00:00,1,1,1,1,24342.395,2.0
2019-01-01 02:00:00,1,1,2,1,23410.054000000004,1.0
2019-01-01 03:00:00,1,1,3,1,22786.824999999997,1.0
2019-01-01 04:00:00,1,1,4,1,22585.033000000003,1.0
2019-01-01 05:00:00,1,1,5,1,22865.388,1.0
2019-01-01 06:00:00,1,1,6,1,23396.219,1.0
2019-01-01 07:00:00,1,1,7,1,23677.045,2.0
2019-01-01 08:00:00,1,1,8,1,24186.656,4.0
2019-01-01 09:00:00,1,1,9,1,25142.821,6.0
2019-01-01 10:00:00,1,1,10,1,26032.875,7.0
2019-01-01 11:00:00,1,1,11,1,26518.403,8.0
2019-01-01 12:00:00,1,1,12,1,26252.493,8.0
2019-01-01 13:00:00,1,1,13,1,26002.004000000004,8.0
2019-01-01 14:00:00,1,1,14,1,26339.767,8.0
2019-01-01 15:00:00,1,1,15,1,26974.256,7.0
2019-01-01 16:00:00,1,1,16,1,28675.445,5.0
2019-01-01 17:00:00,1,1,17,1,31093.300999999996,5.0
2019-01-01 18:00:00,1,1,18,1,31225.298999999995,6.0
2019-01-01 19:00:00,1,1,19,1,30970.092,5.0
2019-01-01 20:00:00,1,1,20,1,30353.262000000002,4.0
2019-01-01 21:00:00,1,1,21,1,29236.89800000001,3.0
2019-01-01 22:00:00,1,1,22,1,27564.116,2.0
2019-01-01 23:00:00,1,1,23,1,25970.833,2.0
2019-01-02 00:00:00,1,2,0,2,24897.905000000002,2.0
2019-01-02 01:00:00,1,2,1,2,24354.888999999996,2.0
2019-01-02 02:00:00,1,2,2,2,24216.127,3.0
2019-01-02 03:00:00,1,2,3,2,24541.244,3.0
2019-01-02 04:00:00,1,2,4,2,25466.378,4.0
2019-01-02 05:00:00,1,2,5,2,27754.340999999997,4.0
2019-01-02 06:00:00,1,2,6,2,31081.402000000002,4.0
2019-01-02 07:00:00,1,2,7,2,33030.53100000001,5.0
2019-01-02 08:00:00,1,2,8,2,33058.456999999995,5.0
2019-01-02 09:00:00,1,2,9,2,32828.076,6.0
2019-01-02 10:00:00,1,2,10,2,32673.539000000004,6.0
2019-01-02 11:00:00,1,2,11,2,32382.121000000003,7.0
2019-01-02 12:00:00,1,2,12,2,32129.447999999997,7.0
2019-01-02 13:00:00,1,2,13,2,32435.136,7.0
2019-01-02 14:00:00,1,2,14,2,32557.482,7.0
2019-01-02 15:00:00,1,2,15,2,32952.51499999999,6.0
2019-01-02 16:00:00,1,2,16,2,34459.097,5.0
2019-01-02 17:00:00,1,2,17,2,36263.641,5.0
2019-01-02 18:00:00,1,2,18,2,36116.19700000001,5.0
2019-01-02 19:00:00,1,2,19,2,35497.68899999999,5.0
2019-01-02 20:00:00,1,2,20,2,34582.293,4.0
2019-01-02 21:00:00,1,2,21,2,32910.772,4.0
2019-01-02 22:00:00,1,2,22,2,30521.218000000004,4.0
2019-01-02 23:00:00,1,2,23,2,28341.666999999998,4.0
2019-01-03 00:00:00,1,3,0,3,26814.345999999998,5.0
2019-01-03 01:00:00,1,3,1,3,25894.909000000007,5.0
2019-01-03 02:00:00,1,3,2,3,25471.239000000005,5.0
2019-01-03 03:00:00,1,3,3,3,25418.253000000004,5.0
2019-01-03 04:00:00,1,3,4,3,26084.173000000006,5.0
2019-01-03 05:00:00,1,3,5,3,27940.832,5.0
2019-01-03 06:00:00,1,3,6,3,31131.157,5.0
2019-01-03 07:00:00,1,3,7,3,32899.724,5.0
2019-01-03 08:00:00,1,3,8,3,32927.136,6.0
2019-01-03 09:00:00,1,3,9,3,32666.071,8.0
2019-01-03 10:00:00,1,3,10,3,32536.379,10.0
2019-01-03 11:00:00,1,3,11,3,32336.428000000004,11.0
2019-01-03 12:00:00,1,3,12,3,31957.244,12.0
2019-01-03 13:00:00,1,3,13,3,31966.488000000005,13.0
2019-01-03 14:00:00,1,3,14,3,31842.998000000007,14.0
2019-01-03 15:00:00,1,3,15,3,32095.412000000004,12.0
2019-01-03 16:00:00,1,3,16,3,33689.942,11.0
2019-01-03 17:00:00,1,3,17,3,36075.687,11.0
2019-01-03 18:00:00,1,3,18,3,36341.69,11.0
2019-01-03 19:00:00,1,3,19,3,36083.903999999995,11.0
2019-01-03 20:00:00,1,3,20,3,35407.675,11.0
2019-01-03 21:00:00,1,3,21,3,34072.961,11.0
2019-01-03 22:00:00,1,3,22,3,32045.108999999997,11.0
2019-01-03 23:00:00,1,3,23,3,30241.195,11.0
2019-01-04 00:00:00,1,4,0,4,28949.81300000001,11.0
2019-01-04 01:00:00,1,4,1,4,28289.289,10.0
2019-01-04 02:00:00,1,4,2,4,28108.356,10.0
2019-01-04 03:00:00,1,4,3,4,28275.709,10.0
2019-01-04 04:00:00,1,4,4,4,29155.813,10.0
2019-01-04 05:00:00,1,4,5,4,31286.141,10.0
2019-01-04 06:00:00,1,4,6,4,34453.529,10.0
2019-01-04 07:00:00,1,4,7,4,36061.294,11.0
2019-01-04 08:00:00,1,4,8,4,35630.183,12.0
2019-01-04 09:00:00,1,4,9,4,34745.618,13.0
2019-01-04 10:00:00,1,4,10,4,33874.38099999999,14.0
2019-01-04 11:00:00,1,4,11,4,32989.265,15.0
2019-01-04 12:00:00,1,4,12,4,32479.012999999995,16.0
2019-01-04 13:00:00,1,4,13,4,32502.949,16.0
2019-01-04 14:00:00,1,4,14,4,32457.061000000005,15.0
2019-01-04 15:00:00,1,4,15,4,32709.568,14.0
2019-01-04 16:00:00,1,4,16,4,33849.79,12.0
2019-01-04 17:00:00,1,4,17,4,35314.151999999995,11.0
2019-01-04 18:00:00,1,4,18,4,34895.24399999999,10.0
2019-01-04 19:00:00,1,4,19,4,34049.590000000004,9.0
2019-01-04 20:00:00,1,4,20,4,33031.3,8.0
2019-01-04 21:00:00,1,4,21,4,31771.941999999995,8.0
2019-01-04 22:00:00,1,4,22,4,29972.049,8.0
2019-01-04 23:00:00,1,4,23,4,28174.364,8.0
2019-01-05 00:00:00,1,5,0,5,26533.235000000004,8.0
2019-01-05 01:00:00,1,5,1,5,25564.903000000006,9.0
2019-01-05 02:00:00,1,5,2,5,24956.516,9.0
2019-01-05 03:00:00,1,5,3,5,24660.249,9.0
2019-01-05 04:00:00,1,5,4,5,24765.984,9.0
2019-01-05 05:00:00,1,5,5,5,25394.479,9.0
2019-01-05 06:00:00,1,5,6,5,26472.533,9.0
2019-01-05 07:00:00,1,5,7,5,27711.375000000004,9.0
2019-01-05 08:00:00,1,5,8,5,28886.484,9.0
2019-01-05 09:00:00,1,5,9,5,29936.968,10.0
2019-01-05 10:00:00,1,5,10,5,30592.642,10.0
2019-01-05 11:00:00,1,5,11,5,30695.01,11.0
2019-01-05 12:00:00,1,5,12,5,30529.421000000006,11.0
2019-01-05 13:00:00,1,5,13,5,30239.799999999996,11.0
2019-01-05 14:00:00,1,5,14,5,29966.351,10.0
2019-01-05 15:00:00,1,5,15,5,29719.237000000005,9.0
2019-01-05 16:00:00,1,5,16,5,30370.249,8.0
2019-01-05 17:00:00,1,5,17,5,32188.702000000005,7.0
2019-01-05 18:00:00,1,5,18,5,32312.671000000002,7.0
2019-01-05 19:00:00,1,5,19,5,31855.916000000005,6.0
2019-01-05 20:00:00,1,5,20,5,31289.919,5.0
2019-01-05 21:00:00,1,5,21,5,30371.730000000003,4.0
2019-01-05 22:00:00,1,5,22,5,29117.695999999996,3.0
2019-01-05 23:00:00,1,5,23,5,27674.824999999997,2.0
2019-01-06 00:00:00,1,6,0,6,26317.081,2.0
2019-01-06 01:00:00,1,6,1,6,25399.371,1.0
2019-01-06 02:00:00,1,6,2,6,24946.959,1.0
2019-01-06 03:00:00,1,6,3,6,24791.972,0.0
2019-01-06 04:00:00,1,6,4,6,24917.289,0.0
2019-01-06 05:00:00,1,6,5,6,25464.352000000003,0.0
2019-01-06 06:00:00,1,6,6,6,26313.591,0.0
2019-01-06 07:00:00,1,6,7,6,27263.002,0.0
2019-01-06 08:00:00,1,6,8,6,27947.136000000002,1.0
2019-01-06 09:00:00,1,6,9,6,28386.474000000002,2.0
2019-01-06 10:00:00,1,6,10,6,28346.59599999999,3.0
2019-01-06 11:00:00,1,6,11,6,27623.8,4.0
2019-01-06 12:00:00,1,6,12,6,27076.125999999993,4.0
2019-01-06 13:00:00,1,6,13,6,26853.728000000003,4.0
2019-01-06 14:00:00,1,6,14,6,27069.255999999998,3.0
2019-01-06 15:00:00,1,6,15,6,27846.969,2.0
2019-01-06 16:00:00,1,6,16,6,29618.434,0.0
2019-01-06 17:00:00,1,6,17,6,32349.127,-1.0
2019-01-06 18:00:00,1,6,18,6,33050.077999999994,-2.0
2019-01-06 19:00:00,1,6,19,6,32799.212999999996,-2.0
