time,month,day,hour,day_of_week,demand,temperature
2017-01-01 00:00:00+00:00,1,1,0,6,6536.4,-2.199
2017-01-01 01:00:00+00:00,1,1,1,6,6901.98,-2.462
2017-01-01 02:00:00+00:00,1,1,2,6,6986.62,-2.649
2017-01-01 03:00:00+00:00,1,1,3,6,6910.0,-2.755
2017-01-01 04:00:00+00:00,1,1,4,6,6692.75,-2.871
2017-01-01 05:00:00+00:00,1,1,5,6,6550.12,-2.96
2017-01-01 06:00:00+00:00,1,1,6,6,6195.15,-3.036
2017-01-01 07:00:00+00:00,1,1,7,6,5897.84,-3.077
2017-01-01 08:00:00+00:00,1,1,8,6,6315.82,-1.757
2017-01-01 09:00:00+00:00,1,1,9,6,6470.45,0.327
2017-01-01 10:00:00+00:00,1,1,10,6,6451.24,2.253
2017-01-01 11:00:00+00:00,1,1,11,6,6145.94,3.402
2017-01-01 12:00:00+00:00,1,1,12,6,6524.99,3.904
2017-01-01 13:00:00+00:00,1,1,13,6,6484.46,3.583
2017-01-01 14:00:00+00:00,1,1,14,6,6205.06,2.094
2017-01-01 15:00:00+00:00,1,1,15,6,6134.75,0.419
2017-01-01 16:00:00+00:00,1,1,16,6,6482.73,-0.475
2017-01-01 17:00:00+00:00,1,1,17,6,6931.22,-0.934
2017-01-01 18:00:00+00:00,1,1,18,6,6984.5,-1.324
2017-01-01 19:00:00+00:00,1,1,19,6,6889.04,-1.687
2017-01-01 20:00:00+00:00,1,1,20,6,6681.62,-2.04
2017-01-01 21:00:00+00:00,1,1,21,6,6507.32,-2.264
2017-01-01 22:00:00+00:00,1,1,22,6,6387.2,-2.404
2017-01-01 23:00:00+00:00,1,1,23,6,6832.11,-2.613
2017-01-02 00:00:00+00:00,1,2,0,0,6679.02,-2.807
2017-01-02 01:00:00+00:00,1,2,1,0,6914.53,-2.991
2017-01-02 02:00:00+00:00,1,2,2,0,6932.46,-3.123
2017-01-02 03:00:00+00:00,1,2,3,0,6853.41,-3.293
2017-01-02 04:00:00+00:00,1,2,4,0,6773.1,-3.489
2017-01-02 05:00:00+00:00,1,2,5,0,6831.61,-3.681
2017-01-02 06:00:00+00:00,1,2,6,0,6372.11,-3.817
2017-01-02 07:00:00+00:00,1,2,7,0,6131.32,-3.691
2017-01-02 08:00:00+00:00,1,2,8,0,6398.94,-2.651
2017-01-02 09:00:00+00:00,1,2,9,0,6661.87,-1.136
2017-01-02 10:00:00+00:00,1,2,10,0,6803.01,0.123
2017-01-02 11:00:00+00:00,1,2,11,0,6663.22,0.834
2017-01-02 12:00:00+00:00,1,2,12,0,6888.26,0.929
2017-01-02 13:00:00+00:00,1,2,13,0,6755.83,0.49
2017-01-02 14:00:00+00:00,1,2,14,0,6601.96,-0.295
2017-01-02 15:00:00+00:00,1,2,15,0,6604.97,-1.215
2017-01-02 16:00:00+00:00,1,2,16,0,6926.09,-1.702
2017-01-02 17:00:00+00:00,1,2,17,0,7465.56,-2.085
2017-01-02 18:00:00+00:00,1,2,18,0,7549.97,-2.447
2017-01-02 19:00:00+00:00,1,2,19,0,7320.37,-2.845
2017-01-02 20:00:00+00:00,1,2,20,0,7019.72,-3.276
2017-01-02 21:00:00+00:00,1,2,21,0,6819.68,-3.865
2017-01-02 22:00:00+00:00,1,2,22,0,6881.59,-4.345
2017-01-02 23:00:00+00:00,1,2,23,0,6726.25,-4.73
2017-01-03 00:00:00+00:00,1,3,0,1,7070.53,-5.059
2017-01-03 01:00:00+00:00,1,3,1,1,7338.95,-5.326
2017-01-03 02:00:00+00:00,1,3,2,1,7257.22,-5.493
2017-01-03 03:00:00+00:00,1,3,3,1,7205.87,-5.648
2017-01-03 04:00:00+00:00,1,3,4,1,7045.75,-5.802
2017-01-03 05:00:00+00:00,1,3,5,1,7252.1,-5.989
2017-01-03 06:00:00+00:00,1,3,6,1,7146.79,-6.294
2017-01-03 07:00:00+00:00,1,3,7,1,7447.65,-6.354
2017-01-03 08:00:00+00:00,1,3,8,1,7942.96,-5.033
2017-01-03 09:00:00+00:00,1,3,9,1,8123.14,-3.361
2017-01-03 10:00:00+00:00,1,3,10,1,8095.91,-1.893
2017-01-03 11:00:00+00:00,1,3,11,1,7961.46,-0.854
2017-01-03 12:00:00+00:00,1,3,12,1,7974.31,-0.336
2017-01-03 13:00:00+00:00,1,3,13,1,7869.88,-0.387
2017-01-03 14:00:00+00:00,1,3,14,1,7742.48,-1.204
2017-01-03 15:00:00+00:00,1,3,15,1,7755.02,-3.114
2017-01-03 16:00:00+00:00,1,3,16,1,7959.7,-4.372
2017-01-03 17:00:00+00:00,1,3,17,1,8416.62,-5.161
2017-01-03 18:00:00+00:00,1,3,18,1,8472.12,-5.79
2017-01-03 19:00:00+00:00,1,3,19,1,8158.84,-6.302
2017-01-03 20:00:00+00:00,1,3,20,1,7731.64,-6.665
2017-01-03 21:00:00+00:00,1,3,21,1,7387.54,-6.759
2017-01-03 22:00:00+00:00,1,3,22,1,7283.28,-6.563
2017-01-03 23:00:00+00:00,1,3,23,1,7097.99,-6.272
2017-01-04 00:00:00+00:00,1,4,0,2,7009.83,-6.124
2017-01-04 01:00:00+00:00,1,4,1,2,6973.98,-6.043
2017-01-04 02:00:00+00:00,1,4,2,2,7096.74,-5.919
2017-01-04 03:00:00+00:00,1,4,3,2,7174.65,-5.715
2017-01-04 04:00:00+00:00,1,4,4,2,7025.29,-5.413
2017-01-04 05:00:00+00:00,1,4,5,2,6944.94,-5.139
2017-01-04 06:00:00+00:00,1,4,6,2,7096.48,-4.962
2017-01-04 07:00:00+00:00,1,4,7,2,7654.89,-4.835
2017-01-04 08:00:00+00:00,1,4,8,2,8130.4,-3.577
2017-01-04 09:00:00+00:00,1,4,9,2,8319.58,-2.003
2017-01-04 10:00:00+00:00,1,4,10,2,8331.65,-0.913
2017-01-04 11:00:00+00:00,1,4,11,2,8251.65,-0.422
2017-01-04 12:00:00+00:00,1,4,12,2,8323.44,-0.447
2017-01-04 13:00:00+00:00,1,4,13,2,8283.68,-0.788
2017-01-04 14:00:00+00:00,1,4,14,2,8145.54,-1.318
2017-01-04 15:00:00+00:00,1,4,15,2,8093.46,-1.943
2017-01-04 16:00:00+00:00,1,4,16,2,8220.07,-2.378
2017-01-04 17:00:00+00:00,1,4,17,2,8514.98,-2.714
2017-01-04 18:00:00+00:00,1,4,18,2,8522.3,-3.02
2017-01-04 19:00:00+00:00,1,4,19,2,8186.08,-3.246
2017-01-04 20:00:00+00:00,1,4,20,2,7687.15,-3.375
2017-01-04 21:00:00+00:00,1,4,21,2,7307.82,-3.503
