time,month,day,hour,day_of_week,temperature,net_load
2015-01-01 00:00:00,1,1,0,3,3.0,0.484713056
2015-01-01 01:00:00,1,1,1,3,3.0,0.477985833
2015-01-01 02:00:00,1,1,2,3,4.0,0.490428333
2015-01-01 03:00:00,1,1,3,3,4.0,0.490055833
2015-01-01 04:00:00,1,1,4,3,5.0,0.472373889
2015-01-01 05:00:00,1,1,5,3,5.0,0.487836944
2015-01-01 06:00:00,1,1,6,3,5.0,0.4989075
2015-01-01 07:00:00,1,1,7,3,5.0,0.466638611
2015-01-01 08:00:00,1,1,8,3,6.0,0.449143333
2015-01-01 09:00:00,1,1,9,3,6.0,0.429813889
2015-01-01 10:00:00,1,1,10,3,7.0,0.348718333
2015-01-01 11:00:00,1,1,11,3,9.0,0.442039722
2015-01-01 12:00:00,1,1,12,3,10.0,0.289916667
2015-01-01 13:00:00,1,1,13,3,12.0,0.378047222
2015-01-01 14:00:00,1,1,14,3,13.0,0.396775556
2015-01-01 15:00:00,1,1,15,3,14.0,0.5291475
2015-01-01 16:00:00,1,1,16,3,14.0,0.696766667
2015-01-01 17:00:00,1,1,17,3,14.0,0.561011667
2015-01-01 18:00:00,1,1,18,3,15.0,0.60727
2015-01-01 19:00:00,1,1,19,3,15.0,0.898929444
2015-01-01 20:00:00,1,1,20,3,15.0,0.902855
2015-01-01 21:00:00,1,1,21,3,15.0,0.788523611
2015-01-01 22:00:00,1,1,22,3,15.0,0.806644444
2015-01-01 23:00:00,1,1,23,3,16.0,0.712713056
2015-01-02 00:00:00,1,2,0,4,16.0,0.46012
2015-01-02 01:00:00,1,2,1,4,17.0,0.470731667
2015-01-02 02:00:00,1,2,2,4,16.0,0.49388
2015-01-02 03:00:00,1,2,3,4,15.0,0.483766667
2015-01-02 04:00:00,1,2,4,4,13.0,0.483615556
2015-01-02 05:00:00,1,2,5,4,12.0,0.474862778
2015-01-02 06:00:00,1,2,6,4,12.0,0.461783333
2015-01-02 07:00:00,1,2,7,4,14.0,0.453278611
2015-01-02 08:00:00,1,2,8,4,13.0,0.482633056
2015-01-02 09:00:00,1,2,9,4,17.0,0.388796389
2015-01-02 10:00:00,1,2,10,4,19.0,0.127531944
2015-01-02 11:00:00,1,2,11,4,19.0,-0.062307778
2015-01-02 12:00:00,1,2,12,4,19.0,-0.0800325
2015-01-02 13:00:00,1,2,13,4,17.0,-0.103756667
2015-01-02 14:00:00,1,2,14,4,18.0,0.104617222
2015-01-02 15:00:00,1,2,15,4,17.0,0.3486225
2015-01-02 16:00:00,1,2,16,4,19.0,0.583881944
2015-01-02 17:00:00,1,2,17,4,20.0,0.679595833
2015-01-02 18:00:00,1,2,18,4,19.0,0.491993056
2015-01-02 19:00:00,1,2,19,4,20.0,0.570595278
2015-01-02 20:00:00,1,2,20,4,20.0,0.511455278
2015-01-02 21:00:00,1,2,21,4,21.0,0.519693333
2015-01-02 22:00:00,1,2,22,4,21.0,0.528317222
2015-01-02 23:00:00,1,2,23,4,21.0,0.465785278
2015-01-03 00:00:00,1,3,0,5,21.0,0.469053611
2015-01-03 01:00:00,1,3,1,5,22.0,0.480872222
2015-01-03 02:00:00,1,3,2,5,22.0,0.511955
2015-01-03 03:00:00,1,3,3,5,26.0,0.485033889
2015-01-03 04:00:00,1,3,4,5,28.0,0.466258611
2015-01-03 05:00:00,1,3,5,5,29.0,0.451970556
2015-01-03 06:00:00,1,3,6,5,29.0,0.4474775
2015-01-03 07:00:00,1,3,7,5,30.0,0.467505278
2015-01-03 08:00:00,1,3,8,5,31.0,0.455043056
2015-01-03 09:00:00,1,3,9,5,31.0,-0.369125278
2015-01-03 10:00:00,1,3,10,5,32.0,-1.028003056
2015-01-03 11:00:00,1,3,11,5,31.0,-0.639455833
2015-01-03 12:00:00,1,3,12,5,32.0,-2.582713056
2015-01-03 13:00:00,1,3,13,5,32.0,-3.718258889
2015-01-03 14:00:00,1,3,14,5,32.0,-3.753823333
2015-01-03 15:00:00,1,3,15,5,33.0,-3.528829444
2015-01-03 16:00:00,1,3,16,5,33.0,-2.785622222
2015-01-03 17:00:00,1,3,17,5,33.0,-1.184601389
2015-01-03 18:00:00,1,3,18,5,32.0,0.286265
2015-01-03 19:00:00,1,3,19,5,33.0,0.470063889
2015-01-03 20:00:00,1,3,20,5,32.0,0.434516389
2015-01-03 21:00:00,1,3,21,5,32.0,0.426973333
2015-01-03 22:00:00,1,3,22,5,32.0,0.448169167
2015-01-03 23:00:00,1,3,23,5,32.0,0.390106111
2015-01-04 00:00:00,1,4,0,6,32.0,0.41539
2015-01-04 01:00:00,1,4,1,6,32.0,0.442236944
2015-01-04 02:00:00,1,4,2,6,32.0,0.410265
2015-01-04 03:00:00,1,4,3,6,31.0,0.454851389
2015-01-04 04:00:00,1,4,4,6,31.0,0.409165278
2015-01-04 05:00:00,1,4,5,6,31.0,0.442511389
2015-01-04 06:00:00,1,4,6,6,30.0,0.464696111
2015-01-04 07:00:00,1,4,7,6,29.0,0.461283333
2015-01-04 08:00:00,1,4,8,6,28.0,0.406958056
2015-01-04 09:00:00,1,4,9,6,27.0,-0.531511111
2015-01-04 10:00:00,1,4,10,6,23.0,-1.7457275
2015-01-04 11:00:00,1,4,11,6,21.0,-2.6760425
2015-01-04 12:00:00,1,4,12,6,19.0,-3.470495833
2015-01-04 13:00:00,1,4,13,6,16.0,-3.958648889
2015-01-04 14:00:00,1,4,14,6,13.0,-3.721130278
2015-01-04 15:00:00,1,4,15,6,12.0,-3.700436389
2015-01-04 16:00:00,1,4,16,6,8.0,-2.416102778
2015-01-04 17:00:00,1,4,17,6,5.0,-0.833548889
2015-01-04 18:00:00,1,4,18,6,2.0,0.373638056
2015-01-04 19:00:00,1,4,19,6,0.0,0.485883333
2015-01-04 20:00:00,1,4,20,6,-3.0,0.520026944
2015-01-04 21:00:00,1,4,21,6,-5.0,0.514526667
2015-01-04 22:00:00,1,4,22,6,-5.0,0.572929167
2015-01-04 23:00:00,1,4,23,6,-6.0,0.481185556
2015-01-05 00:00:00,1,5,0,0,-6.0,0.499220833
2015-01-05 01:00:00,1,5,1,0,-10.0,0.525271944
2015-01-05 02:00:00,1,5,2,0,-11.0,0.5270325
2015-01-05 03:00:00,1,5,3,0,-10.0,0.521145833
2015-01-05 04:00:00,1,5,4,0,-11.0,0.530950278
2015-01-05 05:00:00,1,5,5,0,-11.0,0.508129722
2015-01-05 06:00:00,1,5,6,0,-11.0,0.542314167
2015-01-05 07:00:00,1,5,7,0,-11.0,0.543725833
2015-01-05 08:00:00,1,5,8,0,-11.0,0.502131667
2015-01-05 09:00:00,1,5,9,0,-10.0,-0.139718056
2015-01-05 10:00:00,1,5,10,0,-10.0,-1.336176944
2015-01-05 11:00:00,1,5,11,0,-10.0,-2.343846111
2015-01-05 12:00:00,1,5,12,0,-10.0,-3.076981111
2015-01-05 13:00:00,1,5,13,0,-9.0,-3.521908056
2015-01-05 14:00:00,1,5,14,0,-9.0,-3.599133611
2015-01-05 15:00:00,1,5,15,0,-9.0,-3.171371111
2015-01-05 16:00:00,1,5,16,0,-8.0,-2.625985278
2015-01-05 17:00:00,1,5,17,0,-7.0,-1.027791111
2015-01-05 18:00:00,1,5,18,0,-6.0,0.476645
2015-01-05 19:00:00,1,5,19,0,-5.0,0.911214444
2015-01-05 20:00:00,1,5,20,0,0.0,0.910315
2015-01-05 21:00:00,1,5,21,0,1.0,0.795055278
2015-01-05 22:00:00,1,5,22,0,1.0,0.798416944
2015-01-05 23:00:00,1,5,23,0,2.0,0.822686111
2015-01-06 00:00:00,1,6,0,1,2.0,2.243118333
2015-01-06 01:00:00,1,6,1,1,1.0,1.1864025
2015-01-06 02:00:00,1,6,2,1,1.0,0.540625556
2015-01-06 03:00:00,1,6,3,1,0.0,0.560921111
2015-01-06 04:00:00,1,6,4,1,-1.0,0.54775
2015-01-06 05:00:00,1,6,5,1,-2.0,0.523328333
2015-01-06 06:00:00,1,6,6,1,-3.0,0.5253375
2015-01-06 07:00:00,1,6,7,1,-4.0,0.559829444
2015-01-06 08:00:00,1,6,8,1,-3.0,0.531269167
2015-01-06 09:00:00,1,6,9,1,-4.0,0.045725278
2015-01-06 10:00:00,1,6,10,1,-2.0,-1.396936667
2015-01-06 11:00:00,1,6,11,1,-1.0,-2.285938889
2015-01-06 12:00:00,1,6,12,1,0.0,-2.982939722
2015-01-06 13:00:00,1,6,13,1,0.0,-3.366482778
2015-01-06 14:00:00,1,6,14,1,1.0,-3.466496944
2015-01-06 15:00:00,1,6,15,1,1.0,-3.358751667
2015-01-06 16:00:00,1,6,16,1,0.0,-2.531656944
2015-01-06 17:00:00,1,6,17,1,-1.0,-1.096527778
2015-01-06 18:00:00,1,6,18,1,-1.0,0.441170278
2015-01-06 19:00:00,1,6,19,1,-1.0,0.755889444
2015-01-06 20:00:00,1,6,20,1,-2.0,0.687073889
2015-01-06 21:00:00,1,6,21,1,-1.0,0.649018333
2015-01-06 22:00:00,1,6,22,1,0.0,0.702736667
2015-01-06 23:00:00,1,6,23,1,-2.0,0.591767778
2015-01-07 00:00:00,1,7,0,2,-2.0,0.609557778
2015-01-07 01:00:00,1,7,1,2,-4.0,0.360680833
2015-01-07 02:00:00,1,7,2,2,-5.0,0.372854444
2015-01-07 03:00:00,1,7,3,2,-6.0,0.425491389
2015-01-07 04:00:00,1,7,4,2,-10.0,0.390051944
2015-01-07 05:00:00,1,7,5,2,-11.0,0.309360278
2015-01-07 06:00:00,1,7,6,2,-11.0,0.34432
2015-01-07 07:00:00,1,7,7,2,-12.0,0.478436667
2015-01-07 08:00:00,1,7,8,2,-14.0,0.633324722
2015-01-07 09:00:00,1,7,9,2,-14.0,0.270874444
2015-01-07 10:00:00,1,7,10,2,-13.0,-0.179510278
2015-01-07 11:00:00,1,7,11,2,-12.0,-0.608055556
2015-01-07 12:00:00,1,7,12,2,-12.0,0.048633611
2015-01-07 13:00:00,1,7,13,2,-12.0,-0.380019722
2015-01-07 14:00:00,1,7,14,2,-12.0,-2.864458333
2015-01-07 15:00:00,1,7,15,2,-13.0,-3.432658333
2015-01-07 16:00:00,1,7,16,2,-15.0,-2.444950556
2015-01-07 17:00:00,1,7,17,2,-14.0,-0.52788
2015-01-07 18:00:00,1,7,18,2,-14.0,0.520801667
2015-01-07 19:00:00,1,7,19,2,-14.0,0.617172778
2015-01-07 20:00:00,1,7,20,2,-14.0,0.609507222
2015-01-07 21:00:00,1,7,21,2,-15.0,0.745340556
2015-01-07 22:00:00,1,7,22,2,-15.0,0.572948889
2015-01-07 23:00:00,1,7,23,2,-15.0,0.428971111
2015-01-08 00:00:00,1,8,0,3,-15.0,0.482453611
2015-01-08 01:00:00,1,8,1,3,-15.0,0.438564444
2015-01-08 02:00:00,1,8,2,3,-15.0,0.422914444
2015-01-08 03:00:00,1,8,3,3,-15.0,0.459352222
2015-01-08 04:00:00,1,8,4,3,-14.0,0.466956944
2015-01-08 05:00:00,1,8,5,3,-14.0,0.4477025
2015-01-08 06:00:00,1,8,6,3,-13.0,0.478198056
2015-01-08 07:00:00,1,8,7,3,-12.0,0.528119722
2015-01-08 08:00:00,1,8,8,3,-12.0,1.118672222
2015-01-08 09:00:00,1,8,9,3,-12.0,-0.263446111
2015-01-08 10:00:00,1,8,10,3,-11.0,-0.294504444
2015-01-08 11:00:00,1,8,11,3,-10.0,-0.350903611
2015-01-08 12:00:00,1,8,12,3,-7.0,-0.437353889
2015-01-08 13:00:00,1,8,13,3,-1.0,-0.040577222
2015-01-08 14:00:00,1,8,14,3,0.0,-0.338045556
2015-01-08 15:00:00,1,8,15,3,3.0,-0.218489444
2015-01-08 16:00:00,1,8,16,3,3.0,-0.257325833
2015-01-08 17:00:00,1,8,17,3,6.0,0.280457222
2015-01-08 18:00:00,1,8,18,3,6.0,1.077865556
2015-01-08 19:00:00,1,8,19,3,8.0,0.633906389
2015-01-08 20:00:00,1,8,20,3,10.0,0.574019167
2015-01-08 21:00:00,1,8,21,3,12.0,0.5995425
2015-01-08 22:00:00,1,8,22,3,11.0,0.475199444
2015-01-08 23:00:00,1,8,23,3,7.0,0.437593333
2015-01-09 00:00:00,1,9,0,4,3.0,0.401496389
2015-01-09 01:00:00,1,9,1,4,-2.0,0.380314444
2015-01-09 02:00:00,1,9,2,4,-1.0,0.433510556
2015-01-09 03:00:00,1,9,3,4,-2.0,0.406245
2015-01-09 04:00:00,1,9,4,4,-1.0,0.425448611
2015-01-09 05:00:00,1,9,5,4,0.0,0.391924722
2015-01-09 06:00:00,1,9,6,4,-3.0,0.382956667
2015-01-09 07:00:00,1,9,7,4,-4.0,0.457928889
2015-01-09 08:00:00,1,9,8,4,-6.0,0.626385833
2015-01-09 09:00:00,1,9,9,4,-6.0,0.497128889
2015-01-09 10:00:00,1,9,10,4,-6.0,0.165209444
2015-01-09 11:00:00,1,9,11,4,-7.0,-0.058912778
2015-01-09 12:00:00,1,9,12,4,-7.0,0.007619167
2015-01-09 13:00:00,1,9,13,4,-5.0,-0.164352778
2015-01-09 14:00:00,1,9,14,4,-5.0,-0.015854722
2015-01-09 15:00:00,1,9,15,4,-7.0,0.724389444
2015-01-09 16:00:00,1,9,16,4,-8.0,0.267589722
2015-01-09 17:00:00,1,9,17,4,-10.0,0.408244722
2015-01-09 18:00:00,1,9,18,4,-10.0,0.703896944
2015-01-09 19:00:00,1,9,19,4,-8.0,0.544383056
2015-01-09 20:00:00,1,9,20,4,-8.0,0.569220278
2015-01-09 21:00:00,1,9,21,4,-8.0,0.559891667
2015-01-09 22:00:00,1,9,22,4,-8.0,0.454208056
2015-01-09 23:00:00,1,9,23,4,-7.0,0.4472375
2015-01-10 00:00:00,1,10,0,5,-7.0,0.437056944
2015-01-10 01:00:00,1,10,1,5,-7.0,0.4059325
2015-01-10 02:00:00,1,10,2,5,-7.0,0.423181944
2015-01-10 03:00:00,1,10,3,5,-7.0,0.406970556
2015-01-10 04:00:00,1,10,4,5,-7.0,0.438954444
2015-01-10 05:00:00,1,10,5,5,-7.0,0.430238056
2015-01-10 06:00:00,1,10,6,5,-7.0,0.429265556
2015-01-10 07:00:00,1,10,7,5,-7.0,0.404110833
2015-01-10 08:00:00,1,10,8,5,-7.0,0.635858611
2015-01-10 09:00:00,1,10,9,5,-6.0,0.54514
2015-01-10 10:00:00,1,10,10,5,-3.0,0.513401389
2015-01-10 11:00:00,1,10,11,5,-1.0,0.259423333
2015-01-10 12:00:00,1,10,12,5,-1.0,0.045345833
2015-01-10 13:00:00,1,10,13,5,1.0,0.672113333
2015-01-10 14:00:00,1,10,14,5,2.0,0.027365556
2015-01-10 15:00:00,1,10,15,5,4.0,0.024901389
2015-01-10 16:00:00,1,10,16,5,5.0,0.175144167
2015-01-10 17:00:00,1,10,17,5,7.0,0.352736389
2015-01-10 18:00:00,1,10,18,5,9.0,0.700324722
2015-01-10 19:00:00,1,10,19,5,10.0,0.583568889
2015-01-10 20:00:00,1,10,20,5,11.0,0.622240278
2015-01-10 21:00:00,1,10,21,5,11.0,0.548420278
2015-01-10 22:00:00,1,10,22,5,12.0,0.471206944
2015-01-10 23:00:00,1,10,23,5,12.0,0.388314167
2015-01-11 00:00:00,1,11,0,6,12.0,0.399920833
2015-01-11 01:00:00,1,11,1,6,11.0,0.409260278
2015-01-11 02:00:00,1,11,2,6,11.0,0.399973611
2015-01-11 03:00:00,1,11,3,6,11.0,0.425546944
2015-01-11 04:00:00,1,11,4,6,11.0,0.410218333
2015-01-11 05:00:00,1,11,5,6,13.0,0.385532778
2015-01-11 06:00:00,1,11,6,6,13.0,0.421662778
2015-01-11 07:00:00,1,11,7,6,13.0,0.453046944
2015-01-11 08:00:00,1,11,8,6,13.0,0.684265
2015-01-11 09:00:00,1,11,9,6,15.0,0.305893889
2015-01-11 10:00:00,1,11,10,6,15.0,-0.199372778
2015-01-11 11:00:00,1,11,11,6,16.0,-0.174145833
2015-01-11 12:00:00,1,11,12,6,16.0,0.360603333
2015-01-11 13:00:00,1,11,13,6,16.0,-1.3071425
2015-01-11 14:00:00,1,11,14,6,16.0,-1.78083
2015-01-11 15:00:00,1,11,15,6,17.0,-0.928510278
2015-01-11 16:00:00,1,11,16,6,18.0,-0.079801111
2015-01-11 17:00:00,1,11,17,6,20.0,0.160378333
2015-01-11 18:00:00,1,11,18,6,26.0,2.56644
2015-01-11 19:00:00,1,11,19,6,26.0,0.841864722
2015-01-11 20:00:00,1,11,20,6,27.0,0.470511389
2015-01-11 21:00:00,1,11,21,6,27.0,0.509041111
2015-01-11 22:00:00,1,11,22,6,27.0,0.643334722
2015-01-11 23:00:00,1,11,23,6,26.0,0.531092778
2015-01-12 00:00:00,1,12,0,0,26.0,0.434255833
2015-01-12 01:00:00,1,12,1,0,26.0,0.4361975
2015-01-12 02:00:00,1,12,2,0,25.0,0.435011111
2015-01-12 03:00:00,1,12,3,0,18.0,0.439848056
2015-01-12 04:00:00,1,12,4,0,16.0,0.418628611
2015-01-12 05:00:00,1,12,5,0,13.0,0.376388333
2015-01-12 06:00:00,1,12,6,0,10.0,0.406111944
2015-01-12 07:00:00,1,12,7,0,10.0,0.482991944
2015-01-12 08:00:00,1,12,8,0,12.0,0.577758889
2015-01-12 09:00:00,1,12,9,0,12.0,0.333641389
2015-01-12 10:00:00,1,12,10,0,8.0,0.332313889
2015-01-12 11:00:00,1,12,11,0,3.0,0.282573889
2015-01-12 12:00:00,1,12,12,0,4.0,0.178791389
2015-01-12 13:00:00,1,12,13,0,5.0,0.208932222
2015-01-12 14:00:00,1,12,14,0,6.0,0.474742222
2015-01-12 15:00:00,1,12,15,0,4.0,0.526465
2015-01-12 16:00:00,1,12,16,0,7.0,0.451877222
2015-01-12 17:00:00,1,12,17,0,7.0,1.400305556
2015-01-12 18:00:00,1,12,18,0,7.0,1.822174722
2015-01-12 19:00:00,1,12,19,0,7.0,0.618104722
2015-01-12 20:00:00,1,12,20,0,8.0,0.757790278
2015-01-12 21:00:00,1,12,21,0,8.0,0.6603775
2015-01-12 22:00:00,1,12,22,0,10.0,0.575673889
2015-01-12 23:00:00,1,12,23,0,10.0,0.410405
2015-01-13 00:00:00,1,13,0,1,10.0,0.443569167
2015-01-13 01:00:00,1,13,1,1,10.0,0.411015833
2015-01-13 02:00:00,1,13,2,1,10.0,0.423507778
2015-01-13 03:00:00,1,13,3,1,9.0,0.435326111
2015-01-13 04:00:00,1,13,4,1,9.0,0.456904167
2015-01-13 05:00:00,1,13,5,1,9.0,0.419771389
2015-01-13 06:00:00,1,13,6,1,9.0,0.421736389
2015-01-13 07:00:00,1,13,7,1,10.0,0.612034722
2015-01-13 08:00:00,1,13,8,1,9.0,0.635425833
2015-01-13 09:00:00,1,13,9,1,10.0,0.400382222
2015-01-13 10:00:00,1,13,10,1,11.0,0.256570278
2015-01-13 11:00:00,1,13,11,1,10.0,0.258472222
2015-01-13 12:00:00,1,13,12,1,9.0,-0.019564722
2015-01-13 13:00:00,1,13,13,1,9.0,0.177808056
2015-01-13 14:00:00,1,13,14,1,9.0,0.047473889
2015-01-13 15:00:00,1,13,15,1,9.0,0.141223889
2015-01-13 16:00:00,1,13,16,1,9.0,0.040291111
2015-01-13 17:00:00,1,13,17,1,9.0,0.310596944
2015-01-13 18:00:00,1,13,18,1,6.0,1.658610556
2015-01-13 19:00:00,1,13,19,1,6.0,0.580741111
2015-01-13 20:00:00,1,13,20,1,0.0,0.727569722
2015-01-13 21:00:00,1,13,21,1,1.0,0.689058611
2015-01-13 22:00:00,1,13,22,1,4.0,0.509170278
2015-01-13 23:00:00,1,13,23,1,2.0,0.411769722
2015-01-14 00:00:00,1,14,0,2,-4.0,0.438898333
2015-01-14 01:00:00,1,14,1,2,2.0,0.430337222
2015-01-14 02:00:00,1,14,2,2,1.0,0.432710556
2015-01-14 03:00:00,1,14,3,2,1.0,0.410298056
2015-01-14 04:00:00,1,14,4,2,2.0,0.409776944
2015-01-14 05:00:00,1,14,5,2,-3.0,0.428123889
2015-01-14 06:00:00,1,14,6,2,-3.0,0.442351667
2015-01-14 07:00:00,1,14,7,2,-3.0,0.656696111
2015-01-14 08:00:00,1,14,8,2,4.0,0.538541111
2015-01-14 09:00:00,1,14,9,2,6.0,0.4765175
2015-01-14 10:00:00,1,14,10,2,8.0,0.3685775
2015-01-14 11:00:00,1,14,11,2,8.0,0.361068333
2015-01-14 12:00:00,1,14,12,2,8.0,1.356904167
2015-01-14 13:00:00,1,14,13,2,8.0,0.149775833
2015-01-14 14:00:00,1,14,14,2,9.0,0.212651944
2015-01-14 15:00:00,1,14,15,2,10.0,0.096652778
2015-01-14 16:00:00,1,14,16,2,10.0,0.159792778
2015-01-14 17:00:00,1,14,17,2,9.0,0.648733056
2015-01-14 18:00:00,1,14,18,2,10.0,0.613338889
2015-01-14 19:00:00,1,14,19,2,10.0,0.583644722
2015-01-14 20:00:00,1,14,20,2,11.0,0.580061667
2015-01-14 21:00:00,1,14,21,2,11.0,0.5742975
2015-01-14 22:00:00,1,14,22,2,11.0,0.454866667
2015-01-14 23:00:00,1,14,23,2,11.0,0.447371111
2015-01-15 00:00:00,1,15,0,3,11.0,0.419991944
2015-01-15 01:00:00,1,15,1,3,11.0,0.435701111
2015-01-15 02:00:00,1,15,2,3,12.0,0.421036667
2015-01-15 03:00:00,1,15,3,3,12.0,0.405746389
2015-01-15 04:00:00,1,15,4,3,12.0,0.417224444
2015-01-15 05:00:00,1,15,5,3,12.0,0.434067778
2015-01-15 06:00:00,1,15,6,3,13.0,0.425881667
2015-01-15 07:00:00,1,15,7,3,13.0,0.604101389
2015-01-15 08:00:00,1,15,8,3,13.0,0.480698611
2015-01-15 09:00:00,1,15,9,3,14.0,0.251207222
2015-01-15 10:00:00,1,15,10,3,16.0,-1.035180833
2015-01-15 11:00:00,1,15,11,3,19.0,-2.530479167
2015-01-15 12:00:00,1,15,12,3,21.0,-3.001775556
2015-01-15 13:00:00,1,15,13,3,22.0,-3.578029722
2015-01-15 14:00:00,1,15,14,3,22.0,-3.744111667
2015-01-15 15:00:00,1,15,15,3,21.0,-3.576634722
2015-01-15 16:00:00,1,15,16,3,22.0,-2.577429167
2015-01-15 17:00:00,1,15,17,3,22.0,-0.622962222
2015-01-15 18:00:00,1,15,18,3,22.0,0.347339167
2015-01-15 19:00:00,1,15,19,3,22.0,0.457974167
2015-01-15 20:00:00,1,15,20,3,22.0,0.540858889
2015-01-15 21:00:00,1,15,21,3,23.0,0.5687225
2015-01-15 22:00:00,1,15,22,3,23.0,0.413184167
2015-01-15 23:00:00,1,15,23,3,23.0,0.399895
2015-01-16 00:00:00,1,16,0,4,23.0,0.408283056
2015-01-16 01:00:00,1,16,1,4,22.0,0.378736667
2015-01-16 02:00:00,1,16,2,4,23.0,0.378274167
2015-01-16 03:00:00,1,16,3,4,23.0,0.411781389
2015-01-16 04:00:00,1,16,4,4,23.0,0.389995556
2015-01-16 05:00:00,1,16,5,4,23.0,0.430868889
2015-01-16 06:00:00,1,16,6,4,23.0,0.433753333
2015-01-16 07:00:00,1,16,7,4,23.0,0.575504722
2015-01-16 08:00:00,1,16,8,4,23.0,0.373876111
2015-01-16 09:00:00,1,16,9,4,24.0,-0.515897778
2015-01-16 10:00:00,1,16,10,4,24.0,-1.312656944
2015-01-16 11:00:00,1,16,11,4,25.0,-1.619956944
2015-01-16 12:00:00,1,16,12,4,22.0,-2.919404444
2015-01-16 13:00:00,1,16,13,4,21.0,-3.354990833
2015-01-16 14:00:00,1,16,14,4,21.0,-3.530583611
2015-01-16 15:00:00,1,16,15,4,22.0,-2.724740833
2015-01-16 16:00:00,1,16,16,4,21.0,-2.517391389
2015-01-16 17:00:00,1,16,17,4,21.0,-1.251228611
2015-01-16 18:00:00,1,16,18,4,21.0,0.287804444
2015-01-16 19:00:00,1,16,19,4,22.0,0.629752222
2015-01-16 20:00:00,1,16,20,4,23.0,0.528405833
2015-01-16 21:00:00,1,16,21,4,23.0,0.541884722
2015-01-16 22:00:00,1,16,22,4,22.0,0.471206389
2015-01-16 23:00:00,1,16,23,4,22.0,0.350996944
2015-01-17 00:00:00,1,17,0,5,22.0,0.374568333
2015-01-17 01:00:00,1,17,1,5,24.0,0.365328889
2015-01-17 02:00:00,1,17,2,5,24.0,0.382198056
2015-01-17 03:00:00,1,17,3,5,25.0,0.354538889
2015-01-17 04:00:00,1,17,4,5,27.0,0.372251944
2015-01-17 05:00:00,1,17,5,5,28.0,0.418724167
2015-01-17 06:00:00,1,17,6,5,28.0,0.420515278
2015-01-17 07:00:00,1,17,7,5,28.0,0.381003889
2015-01-17 08:00:00,1,17,8,5,28.0,0.406012222
2015-01-17 09:00:00,1,17,9,5,29.0,-0.095674444
2015-01-17 10:00:00,1,17,10,5,29.0,-1.017808056
2015-01-17 11:00:00,1,17,11,5,29.0,-1.807785833
2015-01-17 12:00:00,1,17,12,5,30.0,-1.899428889
2015-01-17 13:00:00,1,17,13,5,31.0,-3.13766
2015-01-17 14:00:00,1,17,14,5,30.0,-0.926715278
2015-01-17 15:00:00,1,17,15,5,31.0,-0.570609722
2015-01-17 16:00:00,1,17,16,5,31.0,-0.480538889
2015-01-17 17:00:00,1,17,17,5,31.0,-0.297275278
2015-01-17 18:00:00,1,17,18,5,31.0,0.349259167
2015-01-17 19:00:00,1,17,19,5,31.0,0.610680556
2015-01-17 20:00:00,1,17,20,5,31.0,1.056710833
2015-01-17 21:00:00,1,17,21,5,31.0,1.235953611
2015-01-17 22:00:00,1,17,22,5,31.0,0.45593
2015-01-17 23:00:00,1,17,23,5,31.0,0.321376944
2015-01-18 00:00:00,1,18,0,6,31.0,0.346694167
2015-01-18 01:00:00,1,18,1,6,31.0,0.326173056
2015-01-18 02:00:00,1,18,2,6,30.0,0.332160833
2015-01-18 03:00:00,1,18,3,6,29.0,0.349120278
2015-01-18 04:00:00,1,18,4,6,28.0,0.400144444
2015-01-18 05:00:00,1,18,5,6,27.0,0.423334722
2015-01-18 06:00:00,1,18,6,6,26.0,0.341561389
2015-01-18 07:00:00,1,18,7,6,27.0,0.362779167
2015-01-18 08:00:00,1,18,8,6,30.0,0.5112025
2015-01-18 09:00:00,1,18,9,6,30.0,-0.381137222
2015-01-18 10:00:00,1,18,10,6,30.0,-1.723436389
2015-01-18 11:00:00,1,18,11,6,29.0,-2.656210278
2015-01-18 12:00:00,1,18,12,6,28.0,-3.3068725
2015-01-18 13:00:00,1,18,13,6,28.0,-3.734044167
2015-01-18 14:00:00,1,18,14,6,26.0,-3.939800556
2015-01-18 15:00:00,1,18,15,6,26.0,-3.627828611
2015-01-18 16:00:00,1,18,16,6,27.0,-3.011935278
2015-01-18 17:00:00,1,18,17,6,28.0,-0.878570278
2015-01-18 18:00:00,1,18,18,6,28.0,1.414366944
2015-01-18 19:00:00,1,18,19,6,27.0,0.521737222
2015-01-18 20:00:00,1,18,20,6,25.0,0.548709444
2015-01-18 21:00:00,1,18,21,6,28.0,0.525493611
2015-01-18 22:00:00,1,18,22,6,28.0,0.460090556
2015-01-18 23:00:00,1,18,23,6,24.0,0.424469722
2015-01-19 00:00:00,1,19,0,0,24.0,0.401838889
2015-01-19 01:00:00,1,19,1,0,26.0,0.40367
2015-01-19 02:00:00,1,19,2,0,22.0,0.358852778
2015-01-19 03:00:00,1,19,3,0,21.0,0.399230556
2015-01-19 04:00:00,1,19,4,0,21.0,0.391644167
2015-01-19 05:00:00,1,19,5,0,21.0,0.368409167
2015-01-19 06:00:00,1,19,6,0,20.0,0.372131667
2015-01-19 07:00:00,1,19,7,0,19.0,0.402873889
2015-01-19 08:00:00,1,19,8,0,23.0,0.554680556
2015-01-19 09:00:00,1,19,9,0,27.0,-0.463261389
2015-01-19 10:00:00,1,19,10,0,29.0,-1.592806667
2015-01-19 11:00:00,1,19,11,0,29.0,-2.504064444
