time,hour,load,month,day,day_of_week
2019-01-01 00:00:00,0,13824.0,1,1,1
2019-01-01 01:00:00,1,13824.0,1,1,1
2019-01-01 02:00:00,2,13878.0,1,1,1
2019-01-01 03:00:00,3,13770.0,1,1,1
2019-01-01 04:00:00,4,14040.0,1,1,1
2019-01-01 05:00:00,5,13824.0,1,1,1
2019-01-01 06:00:00,6,13932.0,1,1,1
2019-01-01 07:00:00,7,13446.0,1,1,1
2019-01-01 08:00:00,8,13554.0,1,1,1
2019-01-01 09:00:00,9,14040.0,1,1,1
2019-01-01 10:00:00,10,14094.0,1,1,1
2019-01-01 11:00:00,11,14526.0,1,1,1
2019-01-01 12:00:00,12,14850.0,1,1,1
2019-01-01 13:00:00,13,14418.0,1,1,1
2019-01-01 14:00:00,14,15066.0,1,1,1
2019-01-01 15:00:00,15,14850.0,1,1,1
2019-01-01 16:00:00,16,14958.0,1,1,1
2019-01-01 17:00:00,17,15390.0,1,1,1
2019-01-01 18:00:00,18,15498.0,1,1,1
2019-01-01 19:00:00,19,14958.0,1,1,1
2019-01-01 20:00:00,20,14310.0,1,1,1
2019-01-01 21:00:00,21,13824.0,1,1,1
2019-01-01 22:00:00,22,12798.0,1,1,1
2019-01-01 23:00:00,23,12744.0,1,1,1
2019-01-02 00:00:00,0,13014.0,1,2,2
2019-01-02 01:00:00,1,13770.0,1,2,2
2019-01-02 02:00:00,2,13500.0,1,2,2
2019-01-02 03:00:00,3,14202.0,1,2,2
2019-01-02 04:00:00,4,14904.0,1,2,2
2019-01-02 05:00:00,5,16200.0,1,2,2
2019-01-02 06:00:00,6,17712.0,1,2,2
2019-01-02 07:00:00,7,18360.0,1,2,2
2019-01-02 08:00:00,8,18360.0,1,2,2
2019-01-02 09:00:00,9,17550.0,1,2,2
2019-01-02 10:00:00,10,17496.0,1,2,2
2019-01-02 11:00:00,11,17550.0,1,2,2
2019-01-02 12:00:00,12,17820.0,1,2,2
2019-01-02 13:00:00,13,18144.0,1,2,2
2019-01-02 14:00:00,14,18414.0,1,2,2
2019-01-02 15:00:00,15,19548.0,1,2,2
2019-01-02 16:00:00,16,20034.0,1,2,2
2019-01-02 17:00:00,17,20952.0,1,2,2
2019-01-02 18:00:00,18,21114.0,1,2,2
2019-01-02 19:00:00,19,21168.0,1,2,2
2019-01-02 20:00:00,20,20304.0,1,2,2
2019-01-02 21:00:00,21,19548.0,1,2,2
2019-01-02 22:00:00,22,18576.0,1,2,2
2019-01-02 23:00:00,23,16740.0,1,2,2
2019-01-03 00:00:00,0,16578.0,1,3,3
2019-01-03 01:00:00,1,17334.0,1,3,3
2019-01-03 02:00:00,2,17388.0,1,3,3
2019-01-03 03:00:00,3,16956.0,1,3,3
2019-01-03 04:00:00,4,17496.0,1,3,3
2019-01-03 05:00:00,5,18792.0,1,3,3
2019-01-03 06:00:00,6,19656.0,1,3,3
2019-01-03 07:00:00,7,20628.0,1,3,3
2019-01-03 08:00:00,8,20574.0,1,3,3
2019-01-03 09:00:00,9,20142.0,1,3,3
2019-01-03 10:00:00,10,19710.0,1,3,3
2019-01-03 11:00:00,11,19278.0,1,3,3
2019-01-03 12:00:00,12,18792.0,1,3,3
2019-01-03 13:00:00,13,19170.0,1,3,3
2019-01-03 14:00:00,14,19332.0,1,3,3
2019-01-03 15:00:00,15,19980.0,1,3,3
2019-01-03 16:00:00,16,20952.0,1,3,3
2019-01-03 17:00:00,17,21600.0,1,3,3
2019-01-03 18:00:00,18,21762.0,1,3,3
2019-01-03 19:00:00,19,21330.0,1,3,3
2019-01-03 20:00:00,20,20142.0,1,3,3
2019-01-03 21:00:00,21,19116.0,1,3,3
2019-01-03 22:00:00,22,18090.0,1,3,3
2019-01-03 23:00:00,23,17118.0,1,3,3
2019-01-04 00:00:00,0,17064.0,1,4,4
2019-01-04 01:00:00,1,17550.0,1,4,4
2019-01-04 02:00:00,2,17712.0,1,4,4
2019-01-04 03:00:00,3,17226.0,1,4,4
2019-01-04 04:00:00,4,17658.0,1,4,4
2019-01-04 05:00:00,5,18738.0,1,4,4
2019-01-04 06:00:00,6,20304.0,1,4,4
2019-01-04 07:00:00,7,20358.0,1,4,4
2019-01-04 08:00:00,8,20574.0,1,4,4
2019-01-04 09:00:00,9,20466.0,1,4,4
2019-01-04 10:00:00,10,20196.0,1,4,4
2019-01-04 11:00:00,11,20682.0,1,4,4
2019-01-04 12:00:00,12,20088.0,1,4,4
2019-01-04 13:00:00,13,20358.0,1,4,4
2019-01-04 14:00:00,14,20196.0,1,4,4
2019-01-04 15:00:00,15,20898.0,1,4,4
2019-01-04 16:00:00,16,21384.0,1,4,4
2019-01-04 17:00:00,17,22140.0,1,4,4
2019-01-04 18:00:00,18,21600.0,1,4,4
2019-01-04 19:00:00,19,21114.0,1,4,4
2019-01-04 20:00:00,20,20358.0,1,4,4
2019-01-04 21:00:00,21,19656.0,1,4,4
2019-01-04 22:00:00,22,18900.0,1,4,4
2019-01-04 23:00:00,23,17820.0,1,4,4
2019-01-05 00:00:00,0,17604.0,1,5,5
2019-01-05 01:00:00,1,17496.0,1,5,5
2019-01-05 02:00:00,2,17064.0,1,5,5
2019-01-05 03:00:00,3,17064.0,1,5,5
2019-01-05 04:00:00,4,17334.0,1,5,5
2019-01-05 05:00:00,5,18684.0,1,5,5
2019-01-05 06:00:00,6,19170.0,1,5,5
2019-01-05 07:00:00,7,20358.0,1,5,5
2019-01-05 08:00:00,8,21006.0,1,5,5
2019-01-05 09:00:00,9,20034.0,1,5,5
2019-01-05 10:00:00,10,18954.0,1,5,5
2019-01-05 11:00:00,11,18846.0,1,5,5
2019-01-05 12:00:00,12,19548.0,1,5,5
2019-01-05 13:00:00,13,18468.0,1,5,5
2019-01-05 14:00:00,14,18036.0,1,5,5
2019-01-05 15:00:00,15,18468.0,1,5,5
2019-01-05 16:00:00,16,19494.0,1,5,5
2019-01-05 17:00:00,17,20250.0,1,5,5
2019-01-05 18:00:00,18,20250.0,1,5,5
2019-01-05 19:00:00,19,20250.0,1,5,5
2019-01-05 20:00:00,20,19656.0,1,5,5
2019-01-05 21:00:00,21,19386.0,1,5,5
2019-01-05 22:00:00,22,19494.0,1,5,5
2019-01-05 23:00:00,23,18360.0,1,5,5
2019-01-06 00:00:00,0,17226.0,1,6,6
2019-01-06 01:00:00,1,16632.0,1,6,6
2019-01-06 02:00:00,2,16794.0,1,6,6
2019-01-06 03:00:00,3,17064.0,1,6,6
2019-01-06 04:00:00,4,17226.0,1,6,6
2019-01-06 05:00:00,5,17820.0,1,6,6
2019-01-06 06:00:00,6,18468.0,1,6,6
2019-01-06 07:00:00,7,18900.0,1,6,6
2019-01-06 08:00:00,8,18576.0,1,6,6
2019-01-06 09:00:00,9,16740.0,1,6,6
2019-01-06 10:00:00,10,15228.0,1,6,6
2019-01-06 11:00:00,11,14148.0,1,6,6
2019-01-06 12:00:00,12,14040.0,1,6,6
2019-01-06 13:00:00,13,13554.0,1,6,6
2019-01-06 14:00:00,14,13392.0,1,6,6
2019-01-06 15:00:00,15,13716.0,1,6,6
2019-01-06 16:00:00,16,15066.0,1,6,6
2019-01-06 17:00:00,17,15552.0,1,6,6
2019-01-06 18:00:00,18,16092.0,1,6,6
2019-01-06 19:00:00,19,16524.0,1,6,6
2019-01-06 20:00:00,20,16794.0,1,6,6
2019-01-06 21:00:00,21,16686.0,1,6,6
2019-01-06 22:00:00,22,16308.0,1,6,6
2019-01-06 23:00:00,23,16254.0,1,6,6
2019-01-07 00:00:00,0,16740.0,1,7,0
2019-01-07 01:00:00,1,17658.0,1,7,0
2019-01-07 02:00:00,2,17550.0,1,7,0
2019-01-07 03:00:00,3,18306.0,1,7,0
2019-01-07 04:00:00,4,18846.0,1,7,0
2019-01-07 05:00:00,5,20628.0,1,7,0
2019-01-07 06:00:00,6,23112.0,1,7,0
2019-01-07 07:00:00,7,23544.0,1,7,0
2019-01-07 08:00:00,8,22356.0,1,7,0
2019-01-07 09:00:00,9,21060.0,1,7,0
2019-01-07 10:00:00,10,21924.0,1,7,0
2019-01-07 11:00:00,11,21060.0,1,7,0
2019-01-07 12:00:00,12,18900.0,1,7,0
2019-01-07 13:00:00,13,18144.0,1,7,0
2019-01-07 14:00:00,14,18468.0,1,7,0
2019-01-07 15:00:00,15,18792.0,1,7,0
2019-01-07 16:00:00,16,20466.0,1,7,0
2019-01-07 17:00:00,17,22518.0,1,7,0
2019-01-07 18:00:00,18,23328.0,1,7,0
2019-01-07 19:00:00,19,23328.0,1,7,0
2019-01-07 20:00:00,20,22572.0,1,7,0
2019-01-07 21:00:00,21,21330.0,1,7,0
2019-01-07 22:00:00,22,20412.0,1,7,0
2019-01-07 23:00:00,23,19224.0,1,7,0
2019-01-08 00:00:00,0,18954.0,1,8,1
2019-01-08 01:00:00,1,19656.0,1,8,1
2019-01-08 02:00:00,2,19224.0,1,8,1
2019-01-08 03:00:00,3,18900.0,1,8,1
2019-01-08 04:00:00,4,19926.0,1,8,1
2019-01-08 05:00:00,5,20952.0,1,8,1
2019-01-08 06:00:00,6,22572.0,1,8,1
2019-01-08 07:00:00,7,22788.0,1,8,1
2019-01-08 08:00:00,8,21654.0,1,8,1
2019-01-08 09:00:00,9,19494.0,1,8,1
2019-01-08 10:00:00,10,18360.0,1,8,1
2019-01-08 11:00:00,11,18090.0,1,8,1
2019-01-08 12:00:00,12,17658.0,1,8,1
2019-01-08 13:00:00,13,17874.0,1,8,1
2019-01-08 14:00:00,14,18306.0,1,8,1
2019-01-08 15:00:00,15,18900.0,1,8,1
2019-01-08 16:00:00,16,19980.0,1,8,1
2019-01-08 17:00:00,17,20844.0,1,8,1
2019-01-08 18:00:00,18,20952.0,1,8,1
2019-01-08 19:00:00,19,20736.0,1,8,1
2019-01-08 20:00:00,20,20088.0,1,8,1
2019-01-08 21:00:00,21,19062.0,1,8,1
2019-01-08 22:00:00,22,18360.0,1,8,1
2019-01-08 23:00:00,23,16956.0,1,8,1
2019-01-09 00:00:00,0,16740.0,1,9,2
2019-01-09 01:00:00,1,17118.0,1,9,2
2019-01-09 02:00:00,2,17064.0,1,9,2
2019-01-09 03:00:00,3,16848.0,1,9,2
2019-01-09 04:00:00,4,17550.0,1,9,2
2019-01-09 05:00:00,5,19386.0,1,9,2
2019-01-09 06:00:00,6,21222.0,1,9,2
2019-01-09 07:00:00,7,22032.0,1,9,2
2019-01-09 08:00:00,8,20736.0,1,9,2
2019-01-09 09:00:00,9,19062.0,1,9,2
2019-01-09 10:00:00,10,18414.0,1,9,2
2019-01-09 11:00:00,11,18576.0,1,9,2
2019-01-09 12:00:00,12,18090.0,1,9,2
2019-01-09 13:00:00,13,17658.0,1,9,2
2019-01-09 14:00:00,14,18252.0,1,9,2
2019-01-09 15:00:00,15,18954.0,1,9,2
2019-01-09 16:00:00,16,20898.0,1,9,2
2019-01-09 17:00:00,17,23112.0,1,9,2
2019-01-09 18:00:00,18,24570.0,1,9,2
2019-01-09 19:00:00,19,24570.0,1,9,2
2019-01-09 20:00:00,20,24192.0,1,9,2
2019-01-09 21:00:00,21,23544.0,1,9,2
2019-01-09 22:00:00,22,22464.0,1,9,2
2019-01-09 23:00:00,23,21654.0,1,9,2
2019-01-10 00:00:00,0,21924.0,1,10,3
2019-01-10 01:00:00,1,22356.0,1,10,3
2019-01-10 02:00:00,2,23058.0,1,10,3
2019-01-10 03:00:00,3,23004.0,1,10,3
2019-01-10 04:00:00,4,24030.0,1,10,3
2019-01-10 05:00:00,5,26298.0,1,10,3
2019-01-10 06:00:00,6,28350.0,1,10,3
2019-01-10 07:00:00,7,28782.0,1,10,3
2019-01-10 08:00:00,8,27108.0,1,10,3
2019-01-10 09:00:00,9,25056.0,1,10,3
2019-01-10 10:00:00,10,23760.0,1,10,3
2019-01-10 11:00:00,11,22572.0,1,10,3
2019-01-10 12:00:00,12,21816.0,1,10,3
2019-01-10 13:00:00,13,21492.0,1,10,3
2019-01-10 14:00:00,14,22194.0,1,10,3
2019-01-10 15:00:00,15,23004.0,1,10,3
2019-01-10 16:00:00,16,25542.0,1,10,3
2019-01-10 17:00:00,17,27972.0,1,10,3
2019-01-10 18:00:00,18,28620.0,1,10,3
2019-01-10 19:00:00,19,28620.0,1,10,3
2019-01-10 20:00:00,20,28188.0,1,10,3
2019-01-10 21:00:00,21,27378.0,1,10,3
2019-01-10 22:00:00,22,26352.0,1,10,3
2019-01-10 23:00:00,23,25650.0,1,10,3
2019-01-11 00:00:00,0,25110.0,1,11,4
2019-01-11 01:00:00,1,25758.0,1,11,4
2019-01-11 02:00:00,2,26244.0,1,11,4
2019-01-11 03:00:00,3,26190.0,1,11,4
2019-01-11 04:00:00,4,27054.0,1,11,4
2019-01-11 05:00:00,5,28566.0,1,11,4
2019-01-11 06:00:00,6,30186.0,1,11,4
2019-01-11 07:00:00,7,30510.0,1,11,4
2019-01-11 08:00:00,8,28512.0,1,11,4
2019-01-11 09:00:00,9,25488.0,1,11,4
2019-01-11 10:00:00,10,23220.0,1,11,4
2019-01-11 11:00:00,11,22086.0,1,11,4
2019-01-11 12:00:00,12,21006.0,1,11,4
2019-01-11 13:00:00,13,20412.0,1,11,4
2019-01-11 14:00:00,14,20142.0,1,11,4
2019-01-11 15:00:00,15,20790.0,1,11,4
2019-01-11 16:00:00,16,22518.0,1,11,4
2019-01-11 17:00:00,17,25218.0,1,11,4
2019-01-11 18:00:00,18,26622.0,1,11,4
2019-01-11 19:00:00,19,27108.0,1,11,4
2019-01-11 20:00:00,20,27756.0,1,11,4
2019-01-11 21:00:00,21,27648.0,1,11,4
2019-01-11 22:00:00,22,27378.0,1,11,4
2019-01-11 23:00:00,23,26568.0,1,11,4
2019-01-12 00:00:00,0,25596.0,1,12,5
2019-01-12 01:00:00,1,24840.0,1,12,5
2019-01-12 02:00:00,2,23922.0,1,12,5
2019-01-12 03:00:00,3,24138.0,1,12,5
2019-01-12 04:00:00,4,24408.0,1,12,5
2019-01-12 05:00:00,5,24138.0,1,12,5
2019-01-12 06:00:00,6,24030.0,1,12,5
2019-01-12 07:00:00,7,24030.0,1,12,5
2019-01-12 08:00:00,8,24138.0,1,12,5
2019-01-12 09:00:00,9,23274.0,1,12,5
2019-01-12 10:00:00,10,22896.0,1,12,5
2019-01-12 11:00:00,11,21978.0,1,12,5
2019-01-12 12:00:00,12,21222.0,1,12,5
2019-01-12 13:00:00,13,20898.0,1,12,5
2019-01-12 14:00:00,14,21168.0,1,12,5
2019-01-12 15:00:00,15,20412.0,1,12,5
2019-01-12 16:00:00,16,20682.0,1,12,5
2019-01-12 17:00:00,17,21546.0,1,12,5
2019-01-12 18:00:00,18,21492.0,1,12,5
2019-01-12 19:00:00,19,21384.0,1,12,5
2019-01-12 20:00:00,20,20790.0,1,12,5
2019-01-12 21:00:00,21,20574.0,1,12,5
2019-01-12 22:00:00,22,19818.0,1,12,5
2019-01-12 23:00:00,23,18738.0,1,12,5
2019-01-13 00:00:00,0,18306.0,1,13,6
2019-01-13 01:00:00,1,18252.0,1,13,6
2019-01-13 02:00:00,2,18144.0,1,13,6
2019-01-13 03:00:00,3,18414.0,1,13,6
2019-01-13 04:00:00,4,18792.0,1,13,6
2019-01-13 05:00:00,5,18846.0,1,13,6
2019-01-13 06:00:00,6,18792.0,1,13,6
2019-01-13 07:00:00,7,19440.0,1,13,6
2019-01-13 08:00:00,8,19926.0,1,13,6
2019-01-13 09:00:00,9,20898.0,1,13,6
2019-01-13 10:00:00,10,20952.0,1,13,6
2019-01-13 11:00:00,11,20790.0,1,13,6
2019-01-13 12:00:00,12,19926.0,1,13,6
2019-01-13 13:00:00,13,18792.0,1,13,6
2019-01-13 14:00:00,14,18954.0,1,13,6
2019-01-13 15:00:00,15,19386.0,1,13,6
2019-01-13 16:00:00,16,19764.0,1,13,6
2019-01-13 17:00:00,17,20790.0,1,13,6
2019-01-13 18:00:00,18,21546.0,1,13,6
2019-01-13 19:00:00,19,21978.0,1,13,6
2019-01-13 20:00:00,20,21870.0,1,13,6
2019-01-13 21:00:00,21,21654.0,1,13,6
2019-01-13 22:00:00,22,20682.0,1,13,6
2019-01-13 23:00:00,23,20520.0,1,13,6
2019-01-14 00:00:00,0,21276.0,1,14,0
2019-01-14 01:00:00,1,21978.0,1,14,0
2019-01-14 02:00:00,2,21870.0,1,14,0
2019-01-14 03:00:00,3,22410.0,1,14,0
2019-01-14 04:00:00,4,23976.0,1,14,0
2019-01-14 05:00:00,5,25326.0,1,14,0
2019-01-14 06:00:00,6,27594.0,1,14,0
2019-01-14 07:00:00,7,27918.0,1,14,0
2019-01-14 08:00:00,8,27378.0,1,14,0
2019-01-14 09:00:00,9,27486.0,1,14,0
2019-01-14 10:00:00,10,27054.0,1,14,0
2019-01-14 11:00:00,11,26946.0,1,14,0
2019-01-14 12:00:00,12,25542.0,1,14,0
2019-01-14 13:00:00,13,25218.0,1,14,0
2019-01-14 14:00:00,14,24840.0,1,14,0
2019-01-14 15:00:00,15,25650.0,1,14,0
2019-01-14 16:00:00,16,26892.0,1,14,0
2019-01-14 17:00:00,17,28188.0,1,14,0
2019-01-14 18:00:00,18,28890.0,1,14,0
2019-01-14 19:00:00,19,28620.0,1,14,0
2019-01-14 20:00:00,20,28134.0,1,14,0
2019-01-14 21:00:00,21,27756.0,1,14,0
2019-01-14 22:00:00,22,26784.0,1,14,0
2019-01-14 23:00:00,23,25380.0,1,14,0
2019-01-15 00:00:00,0,25218.0,1,15,1
2019-01-15 01:00:00,1,25704.0,1,15,1
2019-01-15 02:00:00,2,25650.0,1,15,1
2019-01-15 03:00:00,3,25812.0,1,15,1
2019-01-15 04:00:00,4,26568.0,1,15,1
2019-01-15 05:00:00,5,27756.0,1,15,1
2019-01-15 06:00:00,6,28296.0,1,15,1
2019-01-15 07:00:00,7,27594.0,1,15,1
2019-01-15 08:00:00,8,26568.0,1,15,1
2019-01-15 09:00:00,9,26082.0,1,15,1
2019-01-15 10:00:00,10,25272.0,1,15,1
2019-01-15 11:00:00,11,25056.0,1,15,1
2019-01-15 12:00:00,12,23382.0,1,15,1
2019-01-15 13:00:00,13,20790.0,1,15,1
2019-01-15 14:00:00,14,20466.0,1,15,1
2019-01-15 15:00:00,15,21222.0,1,15,1
2019-01-15 16:00:00,16,22950.0,1,15,1
2019-01-15 17:00:00,17,25866.0,1,15,1
2019-01-15 18:00:00,18,27432.0,1,15,1
2019-01-15 19:00:00,19,28026.0,1,15,1
2019-01-15 20:00:00,20,28404.0,1,15,1
2019-01-15 21:00:00,21,27594.0,1,15,1
2019-01-15 22:00:00,22,26730.0,1,15,1
2019-01-15 23:00:00,23,25812.0,1,15,1
2019-01-16 00:00:00,0,25596.0,1,16,2
2019-01-16 01:00:00,1,26190.0,1,16,2
2019-01-16 02:00:00,2,26568.0,1,16,2
2019-01-16 03:00:00,3,26190.0,1,16,2
2019-01-16 04:00:00,4,26838.0,1,16,2
2019-01-16 05:00:00,5,28512.0,1,16,2
2019-01-16 06:00:00,6,30186.0,1,16,2
2019-01-16 07:00:00,7,29916.0,1,16,2
2019-01-16 08:00:00,8,28026.0,1,16,2
2019-01-16 09:00:00,9,24408.0,1,16,2
2019-01-16 10:00:00,10,21978.0,1,16,2
2019-01-16 11:00:00,11,20952.0,1,16,2
2019-01-16 12:00:00,12,19116.0,1,16,2
2019-01-16 13:00:00,13,18684.0,1,16,2
2019-01-16 14:00:00,14,18954.0,1,16,2
2019-01-16 15:00:00,15,19710.0,1,16,2
2019-01-16 16:00:00,16,21114.0,1,16,2
2019-01-16 17:00:00,17,23328.0,1,16,2
2019-01-16 18:00:00,18,24948.0,1,16,2
2019-01-16 19:00:00,19,25164.0,1,16,2
2019-01-16 20:00:00,20,25272.0,1,16,2
2019-01-16 21:00:00,21,25002.0,1,16,2
2019-01-16 22:00:00,22,24192.0,1,16,2
2019-01-16 23:00:00,23,23220.0,1,16,2
2019-01-17 00:00:00,0,23544.0,1,17,3
2019-01-17 01:00:00,1,24246.0,1,17,3
2019-01-17 02:00:00,2,24408.0,1,17,3
2019-01-17 03:00:00,3,24300.0,1,17,3
2019-01-17 04:00:00,4,25596.0,1,17,3
2019-01-17 05:00:00,5,27162.0,1,17,3
2019-01-17 06:00:00,6,28728.0,1,17,3
2019-01-17 07:00:00,7,28620.0,1,17,3
2019-01-17 08:00:00,8,27864.0,1,17,3
2019-01-17 09:00:00,9,25434.0,1,17,3
2019-01-17 10:00:00,10,23436.0,1,17,3
2019-01-17 11:00:00,11,22788.0,1,17,3
2019-01-17 12:00:00,12,22032.0,1,17,3
2019-01-17 13:00:00,13,21492.0,1,17,3
2019-01-17 14:00:00,14,19980.0,1,17,3
2019-01-17 15:00:00,15,19710.0,1,17,3
2019-01-17 16:00:00,16,21924.0,1,17,3
2019-01-17 17:00:00,17,24246.0,1,17,3
2019-01-17 18:00:00,18,25272.0,1,17,3
2019-01-17 19:00:00,19,24948.0,1,17,3
2019-01-17 20:00:00,20,23976.0,1,17,3
2019-01-17 21:00:00,21,22842.0,1,17,3
2019-01-17 22:00:00,22,21114.0,1,17,3
2019-01-17 23:00:00,23,20196.0,1,17,3
2019-01-18 00:00:00,0,19710.0,1,18,4
2019-01-18 01:00:00,1,20520.0,1,18,4
2019-01-18 02:00:00,2,21114.0,1,18,4
2019-01-18 03:00:00,3,20682.0,1,18,4
2019-01-18 04:00:00,4,21006.0,1,18,4
2019-01-18 05:00:00,5,22518.0,1,18,4
2019-01-18 06:00:00,6,24030.0,1,18,4
2019-01-18 07:00:00,7,24300.0,1,18,4
2019-01-18 08:00:00,8,23490.0,1,18,4
2019-01-18 09:00:00,9,21060.0,1,18,4
2019-01-18 10:00:00,10,19548.0,1,18,4
2019-01-18 11:00:00,11,19170.0,1,18,4
2019-01-18 12:00:00,12,18090.0,1,18,4
2019-01-18 13:00:00,13,17928.0,1,18,4
2019-01-18 14:00:00,14,18576.0,1,18,4
2019-01-18 15:00:00,15,18360.0,1,18,4
2019-01-18 16:00:00,16,18954.0,1,18,4
2019-01-18 17:00:00,17,20304.0,1,18,4
2019-01-18 18:00:00,18,21924.0,1,18,4
2019-01-18 19:00:00,19,22248.0,1,18,4
2019-01-18 20:00:00,20,22032.0,1,18,4
2019-01-18 21:00:00,21,21924.0,1,18,4
2019-01-18 22:00:00,22,21600.0,1,18,4
2019-01-18 23:00:00,23,21006.0,1,18,4
2019-01-19 00:00:00,0,21276.0,1,19,5
2019-01-19 01:00:00,1,21384.0,1,19,5
2019-01-19 02:00:00,2,21438.0,1,19,5
2019-01-19 03:00:00,3,21438.0,1,19,5
2019-01-19 04:00:00,4,21222.0,1,19,5
2019-01-19 05:00:00,5,21438.0,1,19,5
2019-01-19 06:00:00,6,21654.0,1,19,5
2019-01-19 07:00:00,7,23058.0,1,19,5
2019-01-19 08:00:00,8,23490.0,1,19,5
2019-01-19 09:00:00,9,22896.0,1,19,5
2019-01-19 10:00:00,10,21330.0,1,19,5
2019-01-19 11:00:00,11,21438.0,1,19,5
2019-01-19 12:00:00,12,20412.0,1,19,5
2019-01-19 13:00:00,13,19386.0,1,19,5
2019-01-19 14:00:00,14,18792.0,1,19,5
2019-01-19 15:00:00,15,18954.0,1,19,5
2019-01-19 16:00:00,16,19494.0,1,19,5
2019-01-19 17:00:00,17,19872.0,1,19,5
2019-01-19 18:00:00,18,19278.0,1,19,5
2019-01-19 19:00:00,19,18576.0,1,19,5
2019-01-19 20:00:00,20,18144.0,1,19,5
2019-01-19 21:00:00,21,17388.0,1,19,5
2019-01-19 22:00:00,22,16578.0,1,19,5
2019-01-19 23:00:00,23,15606.0,1,19,5
2019-01-20 00:00:00,0,14796.0,1,20,6
2019-01-20 01:00:00,1,13824.0,1,20,6
2019-01-20 02:00:00,2,13662.0,1,20,6
2019-01-20 03:00:00,3,13716.0,1,20,6
2019-01-20 04:00:00,4,13662.0,1,20,6
2019-01-20 05:00:00,5,13554.0,1,20,6
2019-01-20 06:00:00,6,13716.0,1,20,6
2019-01-20 07:00:00,7,14418.0,1,20,6
2019-01-20 08:00:00,8,15336.0,1,20,6
2019-01-20 09:00:00,9,14958.0,1,20,6
2019-01-20 10:00:00,10,14958.0,1,20,6
2019-01-20 11:00:00,11,15336.0,1,20,6
2019-01-20 12:00:00,12,15876.0,1,20,6
2019-01-20 13:00:00,13,15822.0,1,20,6
2019-01-20 14:00:00,14,14958.0,1,20,6
2019-01-20 15:00:00,15,14634.0,1,20,6
2019-01-20 16:00:00,16,15984.0,1,20,6
2019-01-20 17:00:00,17,18468.0,1,20,6
2019-01-20 18:00:00,18,20358.0,1,20,6
2019-01-20 19:00:00,19,21276.0,1,20,6
2019-01-20 20:00:00,20,22194.0,1,20,6
2019-01-20 21:00:00,21,22302.0,1,20,6
2019-01-20 22:00:00,22,22572.0,1,20,6
2019-01-20 23:00:00,23,22734.0,1,20,6
2019-01-21 00:00:00,0,23382.0,1,21,0
2019-01-21 01:00:00,1,24786.0,1,21,0
2019-01-21 02:00:00,2,25326.0,1,21,0
2019-01-21 03:00:00,3,24786.0,1,21,0
2019-01-21 04:00:00,4,27540.0,1,21,0
2019-01-21 05:00:00,5,29808.0,1,21,0
2019-01-21 06:00:00,6,32022.0,1,21,0
2019-01-21 07:00:00,7,32616.0,1,21,0
2019-01-21 08:00:00,8,31752.0,1,21,0
2019-01-21 09:00:00,9,30510.0,1,21,0
2019-01-21 10:00:00,10,28998.0,1,21,0
2019-01-21 11:00:00,11,28134.0,1,21,0
2019-01-21 12:00:00,12,26676.0,1,21,0
2019-01-21 13:00:00,13,26082.0,1,21,0
2019-01-21 14:00:00,14,25704.0,1,21,0
2019-01-21 15:00:00,15,26406.0,1,21,0
2019-01-21 16:00:00,16,28620.0,1,21,0
2019-01-21 17:00:00,17,31536.0,1,21,0
2019-01-21 18:00:00,18,32994.0,1,21,0
2019-01-21 19:00:00,19,33696.0,1,21,0
2019-01-21 20:00:00,20,33156.0,1,21,0
2019-01-21 21:00:00,21,32508.0,1,21,0
2019-01-21 22:00:00,22,31212.0,1,21,0
2019-01-21 23:00:00,23,30510.0,1,21,0
2019-01-22 00:00:00,0,30510.0,1,22,1
2019-01-22 01:00:00,1,30888.0,1,22,1
2019-01-22 02:00:00,2,31698.0,1,22,1
2019-01-22 03:00:00,3,31482.0,1,22,1
2019-01-22 04:00:00,4,32022.0,1,22,1
2019-01-22 05:00:00,5,32886.0,1,22,1
2019-01-22 06:00:00,6,34290.0,1,22,1
2019-01-22 07:00:00,7,33534.0,1,22,1
2019-01-22 08:00:00,8,31644.0,1,22,1
2019-01-22 09:00:00,9,29214.0,1,22,1
2019-01-22 10:00:00,10,26622.0,1,22,1
2019-01-22 11:00:00,11,25002.0,1,22,1
2019-01-22 12:00:00,12,22896.0,1,22,1
2019-01-22 13:00:00,13,22140.0,1,22,1
2019-01-22 14:00:00,14,21654.0,1,22,1
2019-01-22 15:00:00,15,22086.0,1,22,1
2019-01-22 16:00:00,16,23868.0,1,22,1
2019-01-22 17:00:00,17,27108.0,1,22,1
2019-01-22 18:00:00,18,29538.0,1,22,1
2019-01-22 19:00:00,19,30132.0,1,22,1
2019-01-22 20:00:00,20,29484.0,1,22,1
2019-01-22 21:00:00,21,28566.0,1,22,1
2019-01-22 22:00:00,22,27486.0,1,22,1
2019-01-22 23:00:00,23,26730.0,1,22,1
2019-01-23 00:00:00,0,26784.0,1,23,2
2019-01-23 01:00:00,1,26730.0,1,23,2
2019-01-23 02:00:00,2,26784.0,1,23,2
2019-01-23 03:00:00,3,26406.0,1,23,2
2019-01-23 04:00:00,4,26244.0,1,23,2
2019-01-23 05:00:00,5,27324.0,1,23,2
2019-01-23 06:00:00,6,28404.0,1,23,2
2019-01-23 07:00:00,7,27756.0,1,23,2
2019-01-23 08:00:00,8,26676.0,1,23,2
