time,month,day,hour,day_of_week,demand,temperature
2017-01-07 12:00:00+00:00,1,7,12,5,4073.16,2.706
2017-01-07 13:00:00+00:00,1,7,13,5,4050.76,2.923
2017-01-07 14:00:00+00:00,1,7,14,5,4110.37,2.722
2017-01-07 15:00:00+00:00,1,7,15,5,4382.37,2.463
2017-01-07 16:00:00+00:00,1,7,16,5,4739.13,2.357
2017-01-07 17:00:00+00:00,1,7,17,5,4633.78,2.176
2017-01-07 18:00:00+00:00,1,7,18,5,4260.34,1.893
2017-01-07 19:00:00+00:00,1,7,19,5,3983.45,1.53
2017-01-07 20:00:00+00:00,1,7,20,5,3764.17,1.094
2017-01-07 21:00:00+00:00,1,7,21,5,3541.83,0.655
2017-01-07 22:00:00+00:00,1,7,22,5,3340.42,0.256
2017-01-07 23:00:00+00:00,1,7,23,5,3153.27,-0.023
2017-01-08 00:00:00+00:00,1,8,0,6,2996.03,-0.299
2017-01-08 01:00:00+00:00,1,8,1,6,2935.39,-0.609
2017-01-08 02:00:00+00:00,1,8,2,6,2930.43,-0.803
2017-01-08 03:00:00+00:00,1,8,3,6,2942.62,-1.051
2017-01-08 04:00:00+00:00,1,8,4,6,3007.92,-1.205
2017-01-08 05:00:00+00:00,1,8,5,6,3155.65,-1.251
2017-01-08 06:00:00+00:00,1,8,6,6,3398.2,-1.274
2017-01-08 07:00:00+00:00,1,8,7,6,3699.22,-1.246
2017-01-08 08:00:00+00:00,1,8,8,6,3928.97,-0.922
2017-01-08 09:00:00+00:00,1,8,9,6,4082.74,-0.453
2017-01-08 10:00:00+00:00,1,8,10,6,4119.0,-0.014
2017-01-08 11:00:00+00:00,1,8,11,6,4100.79,0.456
2017-01-08 12:00:00+00:00,1,8,12,6,4047.38,0.663
2017-01-08 13:00:00+00:00,1,8,13,6,4019.72,0.657
2017-01-08 14:00:00+00:00,1,8,14,6,4047.61,0.414
2017-01-08 15:00:00+00:00,1,8,15,6,4357.08,0.262
2017-01-08 16:00:00+00:00,1,8,16,6,4800.08,0.26
2017-01-08 17:00:00+00:00,1,8,17,6,4695.09,0.35
2017-01-08 18:00:00+00:00,1,8,18,6,4369.52,0.482
2017-01-08 19:00:00+00:00,1,8,19,6,4054.09,0.638
2017-01-08 20:00:00+00:00,1,8,20,6,3774.54,0.782
2017-01-08 21:00:00+00:00,1,8,21,6,3469.48,0.954
2017-01-08 22:00:00+00:00,1,8,22,6,3183.52,1.167
2017-01-08 23:00:00+00:00,1,8,23,6,3016.02,1.408
2017-01-09 00:00:00+00:00,1,9,0,0,2930.2,1.643
2017-01-09 01:00:00+00:00,1,9,1,0,2873.64,1.839
2017-01-09 02:00:00+00:00,1,9,2,0,2889.13,1.988
2017-01-09 03:00:00+00:00,1,9,3,0,3005.35,2.106
2017-01-09 04:00:00+00:00,1,9,4,0,3249.22,2.204
2017-01-09 05:00:00+00:00,1,9,5,0,3942.47,2.279
2017-01-09 06:00:00+00:00,1,9,6,0,4666.15,2.312
2017-01-09 07:00:00+00:00,1,9,7,0,4934.97,2.339
2017-01-09 08:00:00+00:00,1,9,8,0,4926.76,2.46
2017-01-09 09:00:00+00:00,1,9,9,0,4988.15,2.658
2017-01-09 10:00:00+00:00,1,9,10,0,4924.77,2.819
2017-01-09 11:00:00+00:00,1,9,11,0,4817.15,2.863
2017-01-09 12:00:00+00:00,1,9,12,0,4830.81,2.747
2017-01-09 13:00:00+00:00,1,9,13,0,4713.46,2.421
2017-01-09 14:00:00+00:00,1,9,14,0,4613.05,1.862
2017-01-09 15:00:00+00:00,1,9,15,0,4829.08,1.507
2017-01-09 16:00:00+00:00,1,9,16,0,5182.88,1.355
2017-01-09 17:00:00+00:00,1,9,17,0,4938.14,1.235
2017-01-09 18:00:00+00:00,1,9,18,0,4545.61,1.112
2017-01-09 19:00:00+00:00,1,9,19,0,4211.45,0.957
2017-01-09 20:00:00+00:00,1,9,20,0,3919.07,0.84
2017-01-09 21:00:00+00:00,1,9,21,0,3562.52,0.799
2017-01-09 22:00:00+00:00,1,9,22,0,3282.6,0.777
2017-01-09 23:00:00+00:00,1,9,23,0,3118.58,0.813
2017-01-10 00:00:00+00:00,1,10,0,1,3045.77,0.874
2017-01-10 01:00:00+00:00,1,10,1,1,2943.34,0.942
2017-01-10 02:00:00+00:00,1,10,2,1,3027.22,0.979
2017-01-10 03:00:00+00:00,1,10,3,1,3158.92,1.007
2017-01-10 04:00:00+00:00,1,10,4,1,3365.76,1.039
2017-01-10 05:00:00+00:00,1,10,5,1,4011.74,1.082
2017-01-10 06:00:00+00:00,1,10,6,1,4642.07,1.102
2017-01-10 07:00:00+00:00,1,10,7,1,4899.45,1.088
2017-01-10 08:00:00+00:00,1,10,8,1,4889.01,1.157
2017-01-10 09:00:00+00:00,1,10,9,1,4917.99,1.299
2017-01-10 10:00:00+00:00,1,10,10,1,4895.5,1.437
2017-01-10 11:00:00+00:00,1,10,11,1,4792.43,1.578
2017-01-10 12:00:00+00:00,1,10,12,1,4848.31,1.656
2017-01-10 13:00:00+00:00,1,10,13,1,4820.36,1.592
2017-01-10 14:00:00+00:00,1,10,14,1,4735.94,1.359
2017-01-10 15:00:00+00:00,1,10,15,1,4906.74,1.19
2017-01-10 16:00:00+00:00,1,10,16,1,5203.28,1.245
2017-01-10 17:00:00+00:00,1,10,17,1,4946.8,1.286
2017-01-10 18:00:00+00:00,1,10,18,1,4587.65,1.331
2017-01-10 19:00:00+00:00,1,10,19,1,4241.29,1.344
2017-01-10 20:00:00+00:00,1,10,20,1,3928.58,1.41
2017-01-10 21:00:00+00:00,1,10,21,1,3567.34,1.554
2017-01-10 22:00:00+00:00,1,10,22,1,3252.11,1.672
2017-01-10 23:00:00+00:00,1,10,23,1,3104.92,1.724
2017-01-11 00:00:00+00:00,1,11,0,2,2923.3,1.777
2017-01-11 01:00:00+00:00,1,11,1,2,2832.65,1.937
2017-01-11 02:00:00+00:00,1,11,2,2,2888.57,2.146
2017-01-11 03:00:00+00:00,1,11,3,2,2983.06,2.297
2017-01-11 04:00:00+00:00,1,11,4,2,3174.25,2.264
2017-01-11 05:00:00+00:00,1,11,5,2,3811.29,2.142
2017-01-11 06:00:00+00:00,1,11,6,2,4459.38,2.006
2017-01-11 07:00:00+00:00,1,11,7,2,4725.24,1.916
2017-01-11 08:00:00+00:00,1,11,8,2,4785.09,2.088
2017-01-11 09:00:00+00:00,1,11,9,2,4929.6,2.53
2017-01-11 10:00:00+00:00,1,11,10,2,4925.42,3.074
2017-01-11 11:00:00+00:00,1,11,11,2,4836.75,3.362
2017-01-11 12:00:00+00:00,1,11,12,2,4753.23,3.569
2017-01-11 13:00:00+00:00,1,11,13,2,4612.01,3.833
2017-01-11 14:00:00+00:00,1,11,14,2,4462.95,3.882
2017-01-11 15:00:00+00:00,1,11,15,2,4647.4,3.73
2017-01-11 16:00:00+00:00,1,11,16,2,5035.49,3.638
2017-01-11 17:00:00+00:00,1,11,17,2,4802.05,3.581
2017-01-11 18:00:00+00:00,1,11,18,2,4491.23,3.591
2017-01-11 19:00:00+00:00,1,11,19,2,4144.85,3.673
2017-01-11 20:00:00+00:00,1,11,20,2,3934.39,3.709
2017-01-11 21:00:00+00:00,1,11,21,2,3607.08,3.672
2017-01-11 22:00:00+00:00,1,11,22,2,3303.64,3.589
2017-01-11 23:00:00+00:00,1,11,23,2,3102.37,3.471
2017-01-12 00:00:00+00:00,1,12,0,3,3062.91,3.35
2017-01-12 01:00:00+00:00,1,12,1,3,2980.25,3.298
2017-01-12 02:00:00+00:00,1,12,2,3,3005.93,3.29
2017-01-12 03:00:00+00:00,1,12,3,3,3056.07,3.109
2017-01-12 04:00:00+00:00,1,12,4,3,3283.99,2.993
2017-01-12 05:00:00+00:00,1,12,5,3,3802.76,2.924
2017-01-12 06:00:00+00:00,1,12,6,3,4554.25,2.871
2017-01-12 07:00:00+00:00,1,12,7,3,4794.23,2.881
2017-01-12 08:00:00+00:00,1,12,8,3,4725.84,3.023
2017-01-12 09:00:00+00:00,1,12,9,3,4733.34,3.306
2017-01-12 10:00:00+00:00,1,12,10,3,4620.7,3.587
2017-01-12 11:00:00+00:00,1,12,11,3,4551.8,3.748
2017-01-12 12:00:00+00:00,1,12,12,3,4526.78,3.733
2017-01-12 13:00:00+00:00,1,12,13,3,4482.59,3.478
2017-01-12 14:00:00+00:00,1,12,14,3,4431.44,3.016
2017-01-12 15:00:00+00:00,1,12,15,3,4667.73,2.594
2017-01-12 16:00:00+00:00,1,12,16,3,5098.86,2.242
2017-01-12 17:00:00+00:00,1,12,17,3,4947.82,1.94
2017-01-12 18:00:00+00:00,1,12,18,3,4591.93,1.701
2017-01-12 19:00:00+00:00,1,12,19,3,4312.43,1.446
2017-01-12 20:00:00+00:00,1,12,20,3,4053.21,1.181
2017-01-12 21:00:00+00:00,1,12,21,3,3703.13,1.031
2017-01-12 22:00:00+00:00,1,12,22,3,3388.71,0.909
2017-01-12 23:00:00+00:00,1,12,23,3,3179.09,0.745
2017-01-13 00:00:00+00:00,1,13,0,4,3094.08,0.644
2017-01-13 01:00:00+00:00,1,13,1,4,3079.87,0.532
2017-01-13 02:00:00+00:00,1,13,2,4,3110.06,0.478
2017-01-13 03:00:00+00:00,1,13,3,4,3226.93,0.424
2017-01-13 04:00:00+00:00,1,13,4,4,3449.16,0.349
2017-01-13 05:00:00+00:00,1,13,5,4,4103.67,0.295
2017-01-13 06:00:00+00:00,1,13,6,4,4809.73,0.233
2017-01-13 07:00:00+00:00,1,13,7,4,5045.34,0.116
2017-01-13 08:00:00+00:00,1,13,8,4,4981.96,0.455
2017-01-13 09:00:00+00:00,1,13,9,4,5011.9,0.952
2017-01-13 10:00:00+00:00,1,13,10,4,4889.82,1.386
2017-01-13 11:00:00+00:00,1,13,11,4,4699.72,1.691
2017-01-13 12:00:00+00:00,1,13,12,4,4593.67,1.796
2017-01-13 13:00:00+00:00,1,13,13,4,4399.45,1.43
2017-01-13 14:00:00+00:00,1,13,14,4,4375.08,0.378
2017-01-13 15:00:00+00:00,1,13,15,4,4644.4,-0.261
2017-01-13 16:00:00+00:00,1,13,16,4,5087.17,-0.318
2017-01-13 17:00:00+00:00,1,13,17,4,4943.49,-0.333
2017-01-13 18:00:00+00:00,1,13,18,4,4590.2,-0.471
2017-01-13 19:00:00+00:00,1,13,19,4,4238.63,-0.683
2017-01-13 20:00:00+00:00,1,13,20,4,3977.65,-0.722
2017-01-13 21:00:00+00:00,1,13,21,4,3681.55,-0.704
2017-01-13 22:00:00+00:00,1,13,22,4,3416.07,-0.806
2017-01-13 23:00:00+00:00,1,13,23,4,3195.63,-0.88
2017-01-14 00:00:00+00:00,1,14,0,5,3029.64,-0.786
2017-01-14 01:00:00+00:00,1,14,1,5,2939.58,-0.562
2017-01-14 02:00:00+00:00,1,14,2,5,2894.56,-0.198
2017-01-14 03:00:00+00:00,1,14,3,5,2942.8,0.154
2017-01-14 04:00:00+00:00,1,14,4,5,2995.1,0.282
2017-01-14 05:00:00+00:00,1,14,5,5,3141.78,0.353
2017-01-14 06:00:00+00:00,1,14,6,5,3474.47,0.336
2017-01-14 07:00:00+00:00,1,14,7,5,3789.05,0.36
2017-01-14 08:00:00+00:00,1,14,8,5,4000.72,0.724
2017-01-14 09:00:00+00:00,1,14,9,5,4065.88,1.274
2017-01-14 10:00:00+00:00,1,14,10,5,4020.92,1.769
2017-01-14 11:00:00+00:00,1,14,11,5,3942.12,2.092
2017-01-14 12:00:00+00:00,1,14,12,5,3860.48,2.16
2017-01-14 13:00:00+00:00,1,14,13,5,3832.43,1.847
2017-01-14 14:00:00+00:00,1,14,14,5,3856.83,1.125
2017-01-14 15:00:00+00:00,1,14,15,5,4163.96,0.594
2017-01-14 16:00:00+00:00,1,14,16,5,4601.92,0.447
2017-01-14 17:00:00+00:00,1,14,17,5,4470.46,0.451
2017-01-14 18:00:00+00:00,1,14,18,5,4131.35,0.524
2017-01-14 19:00:00+00:00,1,14,19,5,3933.54,0.57
2017-01-14 20:00:00+00:00,1,14,20,5,3658.66,0.524
2017-01-14 21:00:00+00:00,1,14,21,5,3424.62,0.53
2017-01-14 22:00:00+00:00,1,14,22,5,3238.22,0.496
2017-01-14 23:00:00+00:00,1,14,23,5,3063.04,0.396
2017-01-15 00:00:00+00:00,1,15,0,6,2917.26,0.268
2017-01-15 01:00:00+00:00,1,15,1,6,2855.18,0.005
2017-01-15 02:00:00+00:00,1,15,2,6,2832.46,-0.343
2017-01-15 03:00:00+00:00,1,15,3,6,2836.83,-0.673
2017-01-15 04:00:00+00:00,1,15,4,6,2890.18,-1.005
2017-01-15 05:00:00+00:00,1,15,5,6,3083.1,-1.229
2017-01-15 06:00:00+00:00,1,15,6,6,3379.67,-1.529
2017-01-15 07:00:00+00:00,1,15,7,6,3674.13,-1.605
2017-01-15 08:00:00+00:00,1,15,8,6,3887.44,-1.034
2017-01-15 09:00:00+00:00,1,15,9,6,3971.99,-0.206
2017-01-15 10:00:00+00:00,1,15,10,6,3956.19,0.403
2017-01-15 11:00:00+00:00,1,15,11,6,3876.84,0.801
2017-01-15 12:00:00+00:00,1,15,12,6,3780.65,0.927
2017-01-15 13:00:00+00:00,1,15,13,6,3766.85,0.407
2017-01-15 14:00:00+00:00,1,15,14,6,3828.92,-0.928
2017-01-15 15:00:00+00:00,1,15,15,6,4182.93,-1.806
2017-01-15 16:00:00+00:00,1,15,16,6,4794.02,-2.054
2017-01-15 17:00:00+00:00,1,15,17,6,4725.65,-2.244
2017-01-15 18:00:00+00:00,1,15,18,6,4427.79,-2.43
2017-01-15 19:00:00+00:00,1,15,19,6,4136.72,-2.597
2017-01-15 20:00:00+00:00,1,15,20,6,3906.73,-2.783
2017-01-15 21:00:00+00:00,1,15,21,6,3624.06,-2.922
2017-01-15 22:00:00+00:00,1,15,22,6,3385.68,-2.964
2017-01-15 23:00:00+00:00,1,15,23,6,3236.94,-2.966
2017-01-16 00:00:00+00:00,1,16,0,0,3142.59,-2.886
2017-01-16 01:00:00+00:00,1,16,1,0,3114.14,-2.747
2017-01-16 02:00:00+00:00,1,16,2,0,3150.13,-2.679
2017-01-16 03:00:00+00:00,1,16,3,0,3228.94,-2.741
2017-01-16 04:00:00+00:00,1,16,4,0,3496.05,-2.935
2017-01-16 05:00:00+00:00,1,16,5,0,4189.34,-3.12
2017-01-16 06:00:00+00:00,1,16,6,0,4965.51,-3.279
2017-01-16 07:00:00+00:00,1,16,7,0,5189.7,-3.371
2017-01-16 08:00:00+00:00,1,16,8,0,5158.09,-2.634
2017-01-16 09:00:00+00:00,1,16,9,0,5115.78,-1.445
2017-01-16 10:00:00+00:00,1,16,10,0,5007.91,-0.447
2017-01-16 11:00:00+00:00,1,16,11,0,4848.48,0.311
2017-01-16 12:00:00+00:00,1,16,12,0,4822.95,0.683
2017-01-16 13:00:00+00:00,1,16,13,0,4754.37,0.425
2017-01-16 14:00:00+00:00,1,16,14,0,4681.46,-0.678
2017-01-16 15:00:00+00:00,1,16,15,0,4915.54,-1.583
2017-01-16 16:00:00+00:00,1,16,16,0,5467.01,-1.939
2017-01-16 17:00:00+00:00,1,16,17,0,5267.09,-2.25
2017-01-16 18:00:00+00:00,1,16,18,0,4934.9,-2.571
2017-01-16 19:00:00+00:00,1,16,19,0,4645.52,-2.85
2017-01-16 20:00:00+00:00,1,16,20,0,4363.59,-3.013
2017-01-16 21:00:00+00:00,1,16,21,0,4039.53,-3.081
2017-01-16 22:00:00+00:00,1,16,22,0,3705.51,-3.082
2017-01-16 23:00:00+00:00,1,16,23,0,3472.32,-3.076
2017-01-17 00:00:00+00:00,1,17,0,1,3345.39,-3.057
2017-01-17 01:00:00+00:00,1,17,1,1,3299.69,-3.068
2017-01-17 02:00:00+00:00,1,17,2,1,3315.75,-3.211
2017-01-17 03:00:00+00:00,1,17,3,1,3381.19,-3.3
2017-01-17 04:00:00+00:00,1,17,4,1,3650.42,-3.223
2017-01-17 05:00:00+00:00,1,17,5,1,4300.11,-3.013
2017-01-17 06:00:00+00:00,1,17,6,1,5042.22,-2.71
2017-01-17 07:00:00+00:00,1,17,7,1,5254.45,-2.375
2017-01-17 08:00:00+00:00,1,17,8,1,5233.34,-1.841
2017-01-17 09:00:00+00:00,1,17,9,1,5258.96,-1.131
2017-01-17 10:00:00+00:00,1,17,10,1,5185.7,-0.532
2017-01-17 11:00:00+00:00,1,17,11,1,5091.79,-0.066
2017-01-17 12:00:00+00:00,1,17,12,1,5077.5,0.257
2017-01-17 13:00:00+00:00,1,17,13,1,5001.85,0.312
2017-01-17 14:00:00+00:00,1,17,14,1,4884.62,-0.088
2017-01-17 15:00:00+00:00,1,17,15,1,5033.89,-0.412
2017-01-17 16:00:00+00:00,1,17,16,1,5466.09,-0.368
2017-01-17 17:00:00+00:00,1,17,17,1,5187.91,-0.283
2017-01-17 18:00:00+00:00,1,17,18,1,4826.46,-0.116
2017-01-17 19:00:00+00:00,1,17,19,1,4489.4,0.073
2017-01-17 20:00:00+00:00,1,17,20,1,4175.29,0.251
2017-01-17 21:00:00+00:00,1,17,21,1,3792.32,0.412
